ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_N_Los
-301.913657738211,798230.8347165207,634695.881807108,65471.37888558493,16171.146899543244,10004.496055721427,28913.461682749123,34655.73354540166,2189.655390719546,2902.060285676178,2879.4159891116783,0.0216980683381319
-318.8448366344562,792835.4631956727,602443.7891162891,69617.13190979975,16133.416152177962,12074.609505029754,28107.719003727903,43838.34122926133,2376.9674405826336,2903.8049701168266,2807.7533585300816,0.0264809038425449
-331.586628488178,804972.4171439761,637136.2472232978,84202.0869737062,16129.89153811668,9697.227530150363,27866.92057292896,51080.05712445109,2761.6687639034394,2839.502775231096,2802.9857795776597,0.0165430960346356
-498.57701532959936,775654.5955451594,675266.9828872775,80247.61706511099,16469.63905984031,5923.329020128674,27364.13051639128,39924.34064258614,2691.621180642007,2945.2235438581124,2900.2684264287336,0.0174571024366215
-478.485444463291,808481.2987085052,639939.4514005576,50000.0005030696,15714.441237826417,9639.16839169593,30717.846493266003,22008.008506905928,1565.8063277075462,2977.33383904838,2838.5240423144924,0.0222424245374283
-255.38737803116575,816079.9096409715,611735.384982607,72366.62420587466,15721.624611598074,12324.028927352356,29127.11217570258,40709.067357792,2574.894998552275,2996.421107180307,2805.462468379206,0.0197831704578511
-409.4210124559008,791231.7753741995,699614.1655263121,67924.80907655174,16162.145417246202,5215.599439610445,29698.07093218472,21148.7944589846,2370.2247874268464,3109.934654545731,2886.2879739769965,0.0209822304117026
-241.49477037177007,775825.4035795527,682083.9053581901,53119.79326843353,16486.714870210206,5479.354986426823,29152.14034247657,17360.101569576364,1748.384173715061,3091.7464575209974,2915.4319214343827,0.0265045652961009
-207.02846433593092,765164.8705276763,672327.9386193448,80048.99611565398,16697.4064257198,5744.104506626426,27115.36010188888,133620.53056009868,2790.2006047190216,3025.0047080332806,2924.983150434754,0.0228481502871244
-255.67099726229543,835952.5465045315,664745.9708846915,96321.53625452376,15408.087461038442,9634.442624356228,27859.403016232827,93860.1773067849,3415.182348645099,3061.9025568669185,2798.9032606282867,0.0182579267260071
-434.2987234374009,775412.9124206257,696420.8032230966,74266.27881122893,16409.294174608094,4481.220207987201,27608.030891525425,49283.94798405269,2766.160045885443,3015.885601219145,2923.2648680641096,0.0218701484957286
-324.7739018908493,797708.7336323212,632487.5367237566,50000.00000000409,16090.952334513871,10176.654248005394,30116.39733121252,34675.32440963572,1593.4432649796163,2870.794470694091,2923.4834316001024,0.024332820467457
-237.5205217804749,795426.6312842544,630963.8316712857,73345.36830370006,16228.76201927202,10499.667674661225,29310.031775238243,35461.6506774877,2559.1342147500995,2967.319947047904,2847.6765000885857,0.024404554859297
-270.3232995905105,769745.0502109928,634424.1700263084,81778.57048152474,16683.38739884584,7799.58791193785,27119.17376577125,36467.00090183668,2937.5100651623147,2984.352208597428,2861.7484675168503,0.0265300941347904
-280.45358112974,794357.9557563126,617499.6893790631,61044.35305662775,15884.934488713096,11149.356485361095,30583.518808676672,27878.844937288966,2168.8011293083728,2952.656733537012,2781.238758751173,0.0178165249287999
-394.74167677859066,796213.7933330503,655519.8176234381,81550.30567623535,15892.46400521982,8456.75848696839,28599.671761920352,60924.42563630054,2462.0224139476563,3067.563520693716,2930.6162055581917,0.0264242701411189
-275.0911039070576,779602.5946494716,563231.0073986964,74664.37779645447,16620.49459782559,14743.05060830904,28079.45488590125,97430.92414082978,2514.2115175041067,2665.6631504087213,2676.443616021734,0.0209959071348644
-219.346444122964,741827.8265444061,635359.4622674807,66204.11166397134,17206.719514151522,6676.614987011721,27395.31248304957,36482.58846925449,2155.4366683781805,3025.429405698399,2825.405783103074,0.0246243859081386
-349.0968013314312,784229.826630732,624173.2360017934,67546.46287846353,16287.766112660009,9255.957755184689,28353.15999467556,29572.921330278616,2274.7042673586,2848.67960577192,2793.2933005036407,0.0262052647132576
-325.9523793378419,742290.6423714934,660146.2571843095,60563.21725757679,16986.026966658428,5008.107585835641,28223.65504932483,27300.26672596692,2031.81277548252,2995.429253593982,2864.9437054187274,0.0234621152176804
-230.78177824225415,822202.0736731765,646119.2646936073,75734.76084388726,15620.660501812152,10907.1188549268,29548.02541238452,23607.647749837808,2534.742127521073,2970.158595288417,2828.617910376256,0.0243950678498692
-381.2310367150892,780174.5781972655,714558.5033113189,61970.9760216642,16301.795256187605,3677.166567351351,28835.24062292221,55125.057466293016,2140.678433008301,3170.064339218771,2958.9717995422307,0.0271175447294041
-562.3670418690197,796679.931307097,686278.9547698839,68595.88371951602,15919.45089355172,5654.502927655296,29720.62904090854,46435.079879251694,2274.088061230793,3243.243171500131,2985.4740100411263,0.0218269341771083
-224.1083759745927,766046.8113712163,676832.090025329,56071.03591449643,16739.156596484994,5408.291923058943,29369.941228799253,33698.81927037685,1966.6015868928664,3133.63535092485,2933.665877754805,0.0179157153257569
-303.94867023122686,770686.854772005,630192.6230276143,78573.76977923207,16505.724348227795,8791.647596780032,26720.78224302898,81433.47544257289,2706.381471457315,2962.606912487956,2775.5427332259965,0.0200019470653559
-371.5072291241216,822792.714215189,623067.84841349,56479.62085151589,15608.49829331892,10990.847357224497,30159.02383852219,28128.96168762166,1870.138327861771,2846.4010736731734,2819.037484416256,0.0224489105307743
-446.15204050783535,737058.502215144,654366.0983144013,50000.00292161877,16766.06938784077,5204.643596121542,28751.949664151925,35510.258510327374,1680.4410012896994,3049.633205439193,2976.606041628221,0.0226732168265634
-333.8606817144852,823496.291071188,672347.7762494795,53862.35297390961,15289.807387491262,9488.880317184676,30168.56254510911,35429.94174432604,1724.451754553305,2956.1866220337297,2935.923030699415,0.0272089325954253
-366.5868605710955,778381.2242005958,674056.965733594,53464.05149640981,16240.590830325473,5932.187587631321,29257.01300532265,62999.01146541822,1707.6165691014578,3116.499409356581,2909.3963888812914,0.0231735843104014
-449.4238990620963,815115.9115128705,612059.6867669964,78554.39663617163,15745.124932397295,12544.076630377476,29277.712280367912,40638.693413714354,2652.120062970542,2948.809942235247,2880.9505211493592,0.0257312454725797
-133.54551759500302,752826.9348914984,629587.6031768224,71151.27550259617,16930.645607827933,7718.991702180519,28170.691656808925,51008.031279745686,2577.947536655743,2909.7990191201934,2798.352193613836,0.0280049737313996
-318.748541745989,756408.6477064808,657488.9416914822,75965.50893755646,16805.391838508145,6325.593669832084,26871.915435460804,54319.69842666024,2675.565391746435,2878.6421715474503,2854.567288644822,0.0246345085000381
-521.0024047927416,781877.1711504587,692478.8883034216,84356.70014867693,16348.72822814164,5216.695649837193,28233.182071824343,45067.70059836881,2728.229583530521,3003.1176013232,3052.2047673645243,0.0319865963916308
-545.988880111387,833762.0238040359,658340.9738479535,61574.09867323008,15529.196059270687,9810.475207668484,30127.548103707755,39450.724372132296,2069.8411851269225,3125.771692027873,2884.3324945047552,0.0275666099176349
-307.53951712347435,809268.8449916254,656069.7677688708,65222.561620111206,15890.44311358563,9468.65903197475,28156.461528707783,43810.939260626896,2282.3211353239003,2848.5082587196925,2912.479991606855,0.0180459695666753
-312.71497169726854,805009.8748061137,579411.9345079039,66904.85063923262,15904.822658180095,13516.742104811005,29809.34313698387,38705.44031385241,2137.620258565544,2767.433960237558,2708.612179283109,0.0236113138872278
-316.16129474127297,773545.796465695,607149.7088185824,50000.0679478484,16496.32109754807,9474.331377292678,30310.54293027994,27460.87191786652,1654.6200641606722,2844.234715793116,2783.497566368901,0.0239801591671681
-401.9504993767033,789087.1179258403,683747.3569497862,72235.01896247784,16273.443695985272,6208.173829677188,28161.682440592223,33377.8495288991,2460.23816269709,2975.85012080456,3026.194823696275,0.0274453529962378
-338.0378001021779,747627.3035321755,624974.9490023376,50000.08981549995,16774.561896550906,7762.695638195793,29080.697644765754,24372.38809899155,1642.260962545343,2909.7720510554705,2836.48267474584,0.0213252049762061
-355.9993380672483,821915.3881349822,600850.3481513707,55028.41453434794,15688.767227042505,13244.899434778124,30555.56231861534,26016.329114824443,1710.194257122833,2924.077045152082,2738.54452155249,0.0141722898887797
-383.2400722382861,824839.1535867401,606328.3315535701,51192.25361897359,15547.907752100098,13767.81014241619,30023.61775527635,50470.21716823297,1810.6939516845623,2859.333488978325,2708.5639499290746,0.0220146965773685
-500.6330721387642,817350.5773731754,607740.0740436094,69089.23295261095,15658.020014337988,12219.87898641976,28873.4452275604,116438.56730366177,2498.44897506523,2850.976789064925,2710.8084229607034,0.0227616143276236
-319.1567141855286,813637.3901369878,620700.3692799053,51535.51550996578,15600.138643911128,12443.574135091876,31180.77938826491,30215.540286565287,1591.900499342007,2951.7207761944314,2832.1659929469424,0.0268619001093942
-246.85893685837243,799016.5470256504,623770.2914812957,58683.756277818175,15769.408020879117,11043.36147477268,29711.14082457827,38503.34921879351,1908.8073514294117,2958.8870465766663,2839.977561848045,0.0245292658952712
-282.4066810961116,813887.553869407,654257.6124173867,55591.388484531824,15846.710665087869,9592.280369112072,29124.362168150376,52692.3416543373,1839.537543905217,2855.651977406995,2908.6871672907737,0.0238199191181522
-365.3362702637476,761164.4753277685,613628.5508135068,60133.68013693624,16645.51378711125,8822.06124583537,28509.198048177383,27413.41957810517,2061.423048620349,3017.1451927183966,2917.0847723473366,0.0268061442434425
-294.82535407199805,797115.1242225687,644807.5874797319,68095.70300846078,16097.842686641086,9191.19371682786,28424.554151475342,53578.38595922871,2375.766366328638,2922.33155283247,2886.3596860794632,0.0318176923901358
-258.0663846984311,789597.4731816265,637470.4356750543,76562.89593141974,16219.358813017932,9994.255644433966,28020.173854897854,55658.950299354045,2547.589092617125,2864.3189166722486,2857.538262835201,0.0289761884953127
-261.79764855335577,760143.8903792052,672666.3148402285,61653.33797430741,16797.723347114425,5126.968762401603,28787.28994127343,31251.302609776096,2067.735093531787,3012.4028870205098,2909.5235503379954,0.0147268369177055
-419.4906054409513,775804.8413187207,621753.020820035,74255.80497382878,16223.483800448384,8989.078478036603,28959.333193944192,28829.618112592845,2565.0384380036057,3022.3932840536686,2726.125143546722,0.0249934857809598
-489.7523354691673,813185.8751886477,624276.7761750615,66135.71563035352,15695.14464059999,11718.281285694951,29862.617587833647,27561.68379797929,2321.6012852654985,3034.155192879002,2767.667454900838,0.0194219587506197
-355.2942290424342,801169.1603280363,629069.3810906414,59123.20879306706,15811.398648902614,9970.272233754033,29878.67760218567,25207.029738508536,1783.0675207170175,2799.136938147776,2801.8690467428387,0.0205482200875657
-384.0823567011955,736445.6150485969,657040.037076182,56832.91728830504,17073.185540720755,5035.187442150167,27810.84664622448,37200.826869392426,2020.3983960477512,2964.572719431173,2870.782711361059,0.023054720692884
-494.7724868608343,796198.3704407343,671504.9754570216,63020.6696082148,16079.696121845953,6289.875671149231,30393.88472331612,29447.227914570507,1919.3892415840112,3190.3563484046667,2842.032106982208,0.0269358518802592
-372.5440161259538,794094.0205432758,698214.4416181744,54519.038450310894,16175.138762845952,5081.687005733334,29459.896682125825,29838.09969598577,1920.089202419636,3138.855768151856,2989.837094742779,0.0175677249750764
-323.93761558162964,778746.7814338347,566587.651923286,62273.31815174485,16399.022561303176,15092.946147828234,28433.469960258288,33944.730325925695,2133.125458951588,2805.394161720199,2566.75705325474,0.0286980776226978
-196.70659178913263,751468.4436666867,671590.1041784767,62013.243973975215,16942.335701980068,4834.274209472096,27846.52658259031,27093.754623695957,2096.4452140217877,3064.83524336864,2890.622474312044,0.0352267630943028
-339.40329352216634,801137.2562936972,700364.3960757157,51943.52074119986,16155.269885778947,5607.211143361423,30127.97127648961,29561.946100945457,1650.7735146744426,3079.7105975452564,2902.6015591838127,0.0297222513015373
-548.4113853383365,783038.5579909903,577679.699963726,65619.46182076322,16186.797961817572,13099.031174833392,28966.475878918307,35862.2461088313,2256.938707157047,2828.279138161168,2739.344659722822,0.0290496140593915
-348.8183322885758,808332.3367031472,624075.8171081936,56023.11054175761,15950.206189955574,10275.756289188876,30100.01773767176,26782.127619147297,1763.8053265570186,2892.845501292391,2785.8780955264992,0.0343842709301414
-351.97994691032613,783666.3931935001,601628.1345270613,70813.17695591616,16299.14985141366,10900.585365141596,29785.49070910168,29541.72035963218,2484.6998379481347,2856.299395161875,2740.04198345959,0.0163297794179436
-210.90163977963888,757559.8537770846,629058.3794026204,56423.197289707015,16819.38708835914,8197.797309777225,28757.4495911888,32090.215122381163,1922.7472329520983,2849.0995726711008,2750.772142990277,0.0224285865627738
-471.96539027133423,758320.5681967357,636318.861812493,50000.183815241006,16571.75876594177,7708.385057925127,29794.578650621603,20457.90933221948,1600.0810921120296,2868.8354690372216,2856.7098399975566,0.0189671630845988
-281.53161510174186,779402.6154323937,563018.288261351,63752.23313413683,16211.0588012535,14290.259352928571,27773.17011578144,36970.99197900604,2246.144061345462,2728.771369455796,2623.1877917078027,0.0235990607073567
-569.9235351377502,745824.3749605117,658560.2542683125,74655.64728292495,16795.420790278356,5216.051966784738,26955.26458229137,63476.75065832412,2389.339367951715,3077.458015600056,2948.155192342239,0.0240434397993613
-370.2031711854178,789916.72452895,692728.7517550584,75597.14456007678,16040.450661932866,5930.970281094027,28878.217961460243,41500.60853518945,2425.7053336230183,3110.8245070393546,2985.8114389131674,0.0281712607377101
-339.3329103805142,818552.416355742,630930.0182635168,54889.44531703887,15767.068428219056,11099.425207963071,29962.450989088287,26981.119614044328,1613.1424053067335,2876.70834894124,2834.846170337624,0.0224758158567313
-234.45344091310776,812764.3750321688,563840.27216356,86145.57078079174,15909.43244689155,15261.821870480277,29170.78186013929,52705.90400831191,2782.0467093886364,2784.967811921382,2705.3448513018307,0.0294400627575228
-300.2215445624511,780515.2085798214,694650.8737859493,57690.9731024681,16270.968308041269,5031.47052768111,28918.211451378906,102943.03259767329,1812.843892856194,2937.2957157114133,3009.621368944879,0.0268879952999043
-335.18118142815445,748966.3924306072,664226.8369613448,64196.83538133187,16743.015361082566,5168.524175348751,28535.228434815315,30059.53264699806,2201.5768886309334,3033.0589037240165,2882.6532621320325,0.0205653517078783
-325.82578695847724,759988.3889826062,650100.4679438068,71733.05616212563,16800.97175438718,6625.402392772035,27405.44326397229,39976.297571408526,2400.953129029831,2948.7823184960407,2863.817258637797,0.0300748469266821
-399.7883988571044,747129.3873463528,607816.0176106299,50000.000000010754,16745.498912486302,8538.574299604386,29404.07701357049,44193.21489101669,1593.8621588328044,2837.0998554138378,2798.298613503589,0.0217074105734527
-274.86512362534705,800198.0579091195,615610.3405562629,74246.63943945112,16270.725771961015,10400.241011715148,28653.4927679718,28674.46367139355,2682.0328117312706,2745.230616006331,2855.423275660022,0.0224724005624103
-529.9857864573105,751141.0485539094,665322.6384061507,61329.34789087974,16728.835591537856,5115.686196685453,28064.870046714736,37876.35420454187,1999.0347156400096,3062.4619301552984,2968.4599641285545,0.0280235787405129
-399.08844326521154,770733.3967619966,602997.7216390708,60579.40842410138,16256.31253723476,10395.850235184407,28952.412003859667,35652.91799775366,1900.2062351933444,2918.5599488004677,2756.8039189689075,0.0180419344726299
-335.349013070851,788872.9312395515,635248.6950174855,57690.02233133289,16276.374784273416,9593.060625470824,29385.39284695793,29222.53121270241,1942.2480664970608,2971.7471584645177,2841.822480538402,0.0263923366715623
-279.3563817190296,800710.1147071635,572509.8694804506,74021.76552648861,15953.861304297645,14976.839676437874,28765.06872865452,54519.61039439302,2502.5217736273044,2765.742280419766,2754.1151429494003,0.0226295070626947
-345.1213110961937,821477.1071539646,606463.4682406525,61913.53325553149,15672.067172420446,12929.486938352482,30557.009752324942,40075.4880441486,1996.235555691292,2842.780795313678,2766.260286704005,0.0224785298976171
-285.0767310247129,759952.7984022351,649723.3301426943,87598.24042507425,16398.597276649623,6871.658886977813,26843.25008906532,87589.27134523739,2975.009808285109,3015.6769211997494,2796.136387218713,0.0230138443989943
-392.1765087863772,820613.7185236333,704128.9573149683,59180.23437474779,15580.632025179277,6560.021175108141,30806.339355213742,43147.90751295725,2038.367108789599,3071.15775128011,2995.909264880343,0.0261703723769142
-324.0381279444649,810306.7523504836,622404.3877151898,56969.19964880175,15915.157293135017,12324.876644189188,29737.253980347326,37723.16946082942,1933.8424900963305,2783.428963349702,2804.847627626858,0.0214098617644675
-303.3279485326842,789377.8088301241,597933.3744838675,53118.60897691482,16261.695633367131,12322.53710417666,28966.13640568268,47448.26962211146,1758.7366030013443,2742.140420501034,2779.2900943531445,0.024073326059258
-359.2942849989774,781895.6419444528,699531.125665432,62241.47095045732,16171.431727208388,4965.7689026702365,28118.297162602597,34650.33824961811,2120.388723618809,3057.1185704005256,2940.4631921611126,0.0305330926240945
-352.32912701578675,806369.0214397272,675654.3323400024,50000.00001622028,16058.506285174197,7602.290629546082,29911.428979306824,18610.596145799773,1586.9516100585904,3148.4254815529,2901.9581524653204,0.0231159114264386
-202.91161797977168,813896.5692738534,595849.2354405477,97326.30456472964,15806.591780349096,13143.025395469782,28206.463270229488,60213.737636998005,3296.2528260447207,2818.5566178758845,2798.57850793032,0.0240608217081012
-361.62161149379,785725.6986181414,666649.8615380904,50000.02147222639,16119.643314259652,7242.228880268466,30077.01981274842,29846.26334344564,1657.3581148718854,2991.9777326853327,2866.89696222176,0.0285611425037917
-449.57926930398406,768265.9783543083,645539.2189973656,66984.95961015463,16707.432483072364,7563.184681220416,28157.811026400104,29749.61973086476,2250.606785054179,2970.337044562364,2828.171030361137,0.0426224077230868
