ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_S_D,p_H_N
-224.36068018422895,825159.7467795486,685345.876938419,50005.5425540975,15390.319635424035,6543.004408820317,32320.18210536219,20686.799965059912,1603.6496833613623,2447.159223072487,2940.3697824851297,0.025870986914621,0.0599276509914618
-225.22430914054544,794381.4575328737,729004.2515544279,56158.63076317973,15989.62785453342,3232.030784556499,30791.37153729629,20121.19562211797,1884.1312072534583,2559.6828645287824,3037.4745989631742,0.0217062851820776,0.0438968462643151
-202.96813490083636,766149.4617094725,686395.6396387605,50000.00739024346,16384.94363441359,4188.36682523387,30554.341312273373,19516.27004703825,1740.5245774270977,2576.7767095969343,2887.044168426656,0.0250854041867369,0.0358912572729264
-178.58500886969557,792166.3756705031,699085.0187380108,59308.85181867801,15927.452723047243,4414.698824981139,30307.358186454778,23995.462465123062,2183.82728416738,2527.047513082492,2935.266964697326,0.0220896730322616,0.0397037021703934
-148.681029617541,809231.7257739706,671278.2404314129,55790.409988889296,15863.747143975332,7084.296197631565,31631.73731266526,27009.369599307505,1739.330873328801,2580.0321014835163,2906.912297800954,0.0251055068722482,0.0413382161093124
-159.09399666358522,809930.4168817023,676449.90629739,52507.66588254096,15623.643026232132,6556.429756925159,31269.080927704927,31672.387351227044,1878.21014559988,2492.611752438286,2941.823624316746,0.0270252458820245,0.0419428482041014
-132.38284365785086,808202.1020093,726592.3866122202,55748.36767617147,15554.65777897103,4194.620623307709,31414.092245143565,22533.373452764958,1949.545824692787,2404.7278521786066,3001.6271100769736,0.0240507183077027,0.0559843560379521
-205.0912135959632,787395.1112775854,694694.6216322238,62671.15036528316,16060.639498599618,4821.180066792701,30352.881106436715,28380.68331857896,2188.173469776961,2581.4108328085044,2915.336509904137,0.0240111541766828,0.0456124711850739
-224.66870926375475,824247.9594848934,703732.9083961044,61804.12102651186,15327.027400891142,5913.818303597917,31247.938225689148,27085.59950203393,2143.5812934166256,2500.9790667510024,2924.1035048848307,0.0292454399530942,0.0460573848183903
-222.2571193028919,767591.8839024178,679862.3451908305,50000.00101196644,16320.557285704625,4641.515698621337,30486.244385941296,26832.38111171954,1660.4408265430898,2581.6824000621264,2880.204440463385,0.0283925314337636,0.0544727642917341
-218.40599908987292,784946.7811031186,710746.5377652784,51066.79975531988,16080.693559750262,3807.131341842219,31291.42998743838,22605.79729175112,1676.5465246301333,2472.6825573502665,2973.841213805392,0.0318364513922693,0.0651429597685757
-150.25719835736788,792791.6927434562,715603.439360197,73018.82344814221,15952.69397810562,3698.7902930748633,29849.01440295973,32128.97531388172,2634.558689509122,2521.093335312105,2956.424563330901,0.0280394923924831,0.0435134269455187
-183.50857213178875,805146.907220518,732833.5075356893,68386.21337223182,15766.28600808096,3441.728601509716,30141.06035300513,30409.641627398443,2335.890844802983,2502.1436027220784,3036.3862437857742,0.0264476250185991,0.0493636781720556
-231.56083985866184,770774.0386684628,734617.4025995429,59624.20319000006,16283.3822145162,1692.1482428823117,30510.59191484991,28108.721467268453,1934.1995353171144,2564.2293956493136,3079.001201818836,0.0323155486936099,0.0532696220857842
-236.02553803968783,819175.6236630257,692195.6536503216,50000.056102136754,15636.846721272184,6145.2436447631,32355.625095905,17506.5659685928,1556.9766280645038,2490.509273451216,2948.7952474691924,0.0243595225575184,0.0477462953361911
-182.3610814793409,817794.9711806426,708744.5690099917,56885.52296742294,15606.40659258769,5297.396515474984,31267.115806240305,27723.484292809248,1841.6374919303075,2428.3871659611727,3023.6683221516005,0.0186550911430479,0.0628727011653866
-193.6685566393757,826585.8168624787,720763.343116107,57085.57694092052,15641.18223038247,5176.895646215775,31679.21537532742,21404.879975466625,1848.8395691741637,2435.835230912361,3026.2753655028678,0.0294390446735228,0.0580116230737293
-185.8468582269108,812065.1546559101,699121.4569836215,54639.14604104072,15640.356885099392,5405.938692710571,30456.99029337349,34542.34734367389,1965.8981510928284,2310.0844052368902,3052.1846012235305,0.025527802185953,0.0656941197799482
-200.6214002926392,808010.9241641709,743036.2237344149,68216.53600008583,15671.932264204966,3339.26713604072,31507.07669975329,37562.51574672143,2461.3718428931734,2403.92659472832,3040.565220672656,0.0163466097411823,0.0761379486033961
-180.6641896577234,803462.5866955316,719416.7671105763,60870.18181019183,15889.28822484973,3770.227973509127,31294.12290789914,17737.044670965948,2128.4235990844663,2321.543546705575,2996.0301569365074,0.0269282139804328,0.0843318942637781
-204.75249222876815,794407.3738345483,667976.0737797086,64516.50663221438,15724.758073391802,6314.39853212661,31330.06571399037,23474.780371139903,2353.4488104963584,2341.1535892257657,3020.721384997617,0.0267973522089719,0.0549287235585031
-179.62096472712926,801564.5304858929,671361.1606045682,53827.14773013347,15622.576822559578,6108.096759075831,32254.128903561068,20875.89096775165,1736.9743524338885,2585.9644640199685,2954.8965881993336,0.0361428057617407,0.0287997332667966
-124.29240187329174,811045.2123622791,680729.9067275821,70104.37363384389,15628.809936063932,6353.515318107835,31057.32159401359,27550.55039313957,2576.120102496645,2430.8658001055587,2967.96994804166,0.0191630577199923,0.0705740304483994
-177.39954708768715,828517.4275072463,711124.3687849601,79592.88476140151,15523.690765280027,5627.452257972649,30786.66089188234,34491.029325093805,2799.685742697763,2456.0928969553597,3033.801014753536,0.0252248678366044,0.0546920128771069
-220.69951144971907,814308.6742783941,697139.0734284031,56867.2799800756,15723.39747870546,5996.7233578213845,31556.13442962616,30892.966492644508,1842.2735298132595,2579.9824069901915,2925.864935649148,0.0185396646184585,0.0461246485196329
-158.94866302605962,798184.1785232921,752604.9165156038,56980.77883433447,15881.009069711352,2140.028043561589,31128.650648543426,26171.52740151264,2052.1942737068653,2585.515392552927,3083.909646789712,0.0286244531082569,0.0382187003928063
-189.6661511722426,797510.2293084399,696301.9998842551,51419.89142127889,15826.847282145747,5033.351220860171,31402.877581151308,23428.791432949147,1633.2742714837689,2526.872480275897,2968.268173281545,0.0186791255572387,0.0336155338838518
-87.79425293537352,790835.5930059635,695819.5560409206,57838.01061055657,16224.238065979536,5070.792393915985,30759.8534371205,19186.053489552,2064.772813159064,2545.7646502966377,2984.958187091255,0.016300117813837,0.0428899025600693
-141.66170616472596,854119.3663712265,733273.1694686048,54109.16328102408,14790.456027589256,5705.390893278519,31844.9893664028,18759.694079597364,1902.276003313008,2554.230837237193,3053.479090662681,0.0224342711450687,0.0514068115629902
-137.39514357461792,796511.304780532,688487.5065682353,63740.89095173132,15881.392229907036,5114.068148986219,30092.71295522605,28309.898102553445,2179.1343704900937,2432.4731648239613,2959.992347336642,0.0172684253979858,0.0688418284009716
-134.29819897433796,782033.729414908,678447.7643158671,50000.00000000187,16104.73243349455,5451.822142785393,31738.9266989164,19602.49065139137,1617.037674299772,2406.9754815675765,2934.41610735676,0.0217520445775109,0.0660332585276055
-254.09674763443945,808448.7799279353,688967.6384293273,68586.70261632453,15697.123237081678,6009.766633283476,30792.333641091536,26073.28119546957,2303.749893461872,2629.5013591832385,3002.934464061216,0.0215564609429568,0.0356979661944963
-117.58392044535547,787065.6288958879,734929.3806844542,51124.83681721246,15988.754978376084,2601.272673927846,30812.58438896698,26318.003271738464,1736.9813463426642,2376.890978418964,2997.0086892482545,0.0323930548946996,0.056337127011328
-237.25614058315415,780427.6632674042,711137.6895806598,68260.53706152711,16023.2092689776,3649.539931493072,30431.084815345534,26726.265470980965,2305.7210644565994,2621.631495114976,3111.0341539698898,0.0213385523990665,0.0456386671197324
-156.2608254998693,821691.4522164887,721591.6158814933,57708.37060047563,15571.460232990708,4756.794742736364,30805.699648653157,21636.515206708627,1977.2254811237435,2471.36031708224,2972.629750979317,0.0219589426999886,0.0579628786142054
-134.5402349329001,789395.9622530862,716120.6225498297,62258.95879984687,16079.83207206582,3773.34386505332,30060.550033950494,30243.84779017465,2248.3978830005267,2431.9305832508103,3060.9407520384416,0.0258670222527728,0.0561559140846148
-217.66246848704063,830230.4411834428,682940.1831778554,50000.04794752487,15250.6370315652,7619.065172336493,31387.483025690148,25929.50047327785,1629.7138269707918,2622.884421112125,2933.9961743670715,0.0251211448159453,0.0405790103257781
-122.44860430473956,802572.8278783108,726331.2073787804,61179.44870620496,16052.443113246933,3669.510024993463,30243.739674866392,25070.959496402047,1909.7478948940293,2420.0838794329416,3002.946531205261,0.0201128398016845,0.0509947702513945
-98.17095729602904,801133.0913174943,699951.0129328333,57085.433675470544,16005.512032039853,4848.3685134111975,30060.281737983136,23685.908154412267,1926.0085878202929,2418.5527034992624,2987.6613375147967,0.0259482606403495,0.0672932791627677
-114.38185817392672,804404.4399132581,688568.7675322935,52246.35546285696,15632.291033279878,5526.319640065057,31578.486962972125,17818.327221203366,1675.282861819867,2442.8367327456926,2910.0678880455944,0.0307533768989691,0.0472626493522254
-140.85016136030495,822000.657412257,683545.6084978037,69804.38668570021,15585.995785656834,6964.057953223446,30035.12508889055,34465.37134282269,2648.0288527702164,2546.90748682016,2923.803479533671,0.0214515762429143,0.0516411473076356
-134.06204281737593,803197.9692055847,749874.6961656897,63714.13575144022,15678.41444319658,2671.691038160086,31458.439442673927,21014.26441710827,2198.0764883128304,2705.25041736212,2985.575580092232,0.0294230219520956,0.0380027505307636
-158.52196633287593,807778.987036916,732104.3140996376,51333.41388640523,15887.402067407222,3542.9696922390426,31048.438357575516,16066.167802295591,1737.1372317738749,2415.448296916357,3035.0401451193297,0.0178269998071145,0.0667274276994058
-239.270244081871,770249.8104051788,672221.7322008932,61178.99974370268,16477.06560170428,5315.170735032763,29451.111386520948,50431.511573998905,2143.088913721353,2515.4917267181486,2919.2426925930267,0.015577925709885,0.0520744485450928
-96.00970544302083,836397.0735730573,729922.6994769244,62824.420497892585,15216.361098459613,5007.597761099579,30293.49967603678,34157.76203151709,2148.5163178318744,2520.6224608357043,2964.970744291853,0.0213251057256053,0.0544076711443263
-159.80408722720824,802214.6533352032,734574.7646403997,69574.8774131607,15696.972633514384,3196.43697895633,30414.280571728163,32176.13355123025,2720.26596589538,2672.1196788385696,2991.5544669159285,0.0323043574043454,0.0375597712074603
-217.49128475512896,815787.2755792891,686322.6969045514,50000.00063562996,15627.68343619893,6396.339371208593,31541.512474181916,22211.72321161001,1630.3692884681184,2432.843290050016,3060.8063606375918,0.0176805173730746,0.0485835913099841
-210.1043761217389,791056.8534249108,711991.0470424544,55448.02048277263,16049.87857927549,4263.876015924954,31021.717515382043,23693.894166910013,1973.006041263262,2697.936842095074,3009.7148539869195,0.0241762731415111,0.0345220652640019
-207.93429332410795,781520.265148641,702634.3171477712,50000.09020974672,16369.900025663404,3796.3745755064433,30071.169429643804,18951.57528392339,1746.2629319397597,2433.0856858507805,2992.5051799162343,0.0186677499445295,0.0575568553290947
-89.0922822533474,781287.6674849017,690917.1145253255,50000.015273454,15953.36242124559,4658.191774339221,31612.626600982025,18322.621764371044,1719.9448210633489,2605.3551534928474,2962.5903520860206,0.0248472426231354,0.0440722519007565
-144.6436148568664,799678.6743858858,702818.8229348601,50000.01334814695,15769.48581564986,4612.546232886838,31127.89763859146,26030.560113334155,1462.9401372583768,2305.4839172823968,3041.849925075745,0.023471560456921,0.0787350770571174
-122.28351299586308,782956.2819998167,650688.3416962435,54407.8097146081,16273.941256401948,7174.602981188613,30263.223213249563,44079.095958897386,1786.650452070583,2564.1905382551,2887.17684124708,0.0265383491939984,0.0395433156905027
-191.2551607338243,790077.974658615,652180.399784166,50000.33108890368,16216.1940534672,7205.754901838087,31362.311505410555,20750.84979128558,1530.5189595067477,2586.187462193694,2915.741277841084,0.0206699412427986,0.0442488633273604
-181.8818676528145,819145.6312081624,699620.9288997041,69807.86538734539,15490.186450021609,5608.921311336399,31107.254434136867,24297.103513053986,2523.930763678747,2394.9305116358632,2920.201031666033,0.0308101687461903,0.0527942450047106
-157.3661059550614,778754.905058937,723306.2358616673,57820.26744697543,16331.119678952193,2758.568058729347,30128.15822686528,24970.246765729877,1998.061858786426,2446.6305684826693,3009.923860755053,0.0156926411906832,0.0624148192238613
-198.6520269090039,826841.9453818578,722274.5381612796,68875.63278395009,15413.150855147664,5333.299340960145,31407.993584068478,17712.575706829233,2441.700341457287,2516.4388432189226,2961.1140353330616,0.0171815227084835,0.0495160265370977
-131.2056284247463,814894.8684008517,757798.700549329,62612.21509121807,15620.160338987382,2641.4124191451715,31570.44974570481,26293.22593743393,2324.28025302136,2491.46876061195,3018.161220181532,0.028835154637228,0.0547889572799197
-187.76023899566255,806521.0347022826,728235.5304725018,58815.93418314286,15612.136219427064,3492.920069084093,31255.24361150685,31265.94460313057,2023.5630964671936,2661.4255385425527,2998.313396951449,0.0392609993385954,0.0491686080512364
-101.46727332219852,777180.9479353244,714750.4572363261,50347.92134702496,16421.756221612733,3173.3729794676524,30885.30161603384,22307.926342347582,1721.1443882592514,2596.3212811243657,3016.683515025696,0.0156467661980884,0.049305676535518
-121.67599042606996,797181.1722196994,697986.0509535249,57684.96813983137,15990.711154900146,5028.35329001398,30071.36101724045,37611.32061810247,2009.8675251554987,2496.050114990343,2905.6496333910427,0.0255222590601674,0.05699345841116
-212.16940736359956,826777.5946085823,719447.5428374957,57031.08214735613,15483.675865363894,4854.683003393579,30888.612059515883,22062.489022940437,1933.3475451205209,2407.883952830384,3008.118221517729,0.0232425732570436,0.0560017985789856
-132.23056264889647,794896.2211525124,696659.0490367818,50704.86458738717,15669.108636160609,4919.359858891315,31595.14667249308,23048.81477295532,1697.4378003311722,2527.2003786453597,3052.5243095265605,0.0302905883842939,0.0562479221994772
-224.87391153228216,842291.8669785613,738486.2937826853,55453.17020883456,14865.356467791064,5537.926586691349,32162.99256164462,22587.30331237925,1896.1416515669184,2552.441823320012,3049.673747325704,0.0291112161468485,0.0422694087178838
-147.25021160156675,803036.7046972717,726511.356263131,50000.06459217781,15595.758518525116,3667.1598573858537,31669.23289244445,32851.97908011159,1594.5090517506385,2815.176724512589,3012.7824531954666,0.0260636906482239,0.0416650740736503
-116.76612505553904,808827.482157029,673906.4778692852,56192.016601817726,15654.145910721974,6558.702129757556,31709.86514248668,24783.41003481222,1848.981207594038,2513.204870305545,3013.4503041790185,0.0291440512485411,0.052388056557539
-290.84750235737226,763798.018362404,676920.1236407249,50000.07343042726,16474.614332636305,4784.881529332,31047.69806138689,32173.68344055906,1668.5578464502628,2606.82383719611,2949.6080579356794,0.0172193770121901,0.0316189647626754
-173.12322942861,780162.1746781422,683055.3367583406,60668.09503912857,16202.263530182494,5152.483276133741,30633.991915056424,22810.70772972504,2102.371802045357,2479.2267355690824,2918.6076233395083,0.0271651246213282,0.0386713706186193
-184.66013177646568,803233.1948291368,723629.8160165095,53621.09634860236,15840.154412102527,3766.543055871175,32174.539768005376,18172.18664160373,1694.2749820656472,2387.098973616829,3078.807672466168,0.0317839247869888,0.0593760296347563
-170.28297837172548,802290.8949313852,706251.69570951,54911.79072679748,15716.785407597414,4515.43125519946,31867.48024448945,18390.52549553936,1799.635276661327,2631.975955818757,2898.257402110899,0.0380563581269111,0.0421105136301174
-154.0453450582378,795343.4663179216,701423.7448805828,60456.703585389085,15834.852766514365,4678.540458707669,30036.49960704729,29654.576785571066,2120.766742642383,2639.4983453000923,3038.774454657072,0.0288820482137869,0.0228164336699792
-165.46678316955231,798774.658939273,691796.6467630621,52874.4510197092,15948.58655945992,5289.499339864947,31970.338956957603,19207.42185323337,1632.4926393706162,2420.1352929234363,2958.321489285609,0.0199371675681047,0.0594447617144025
-162.20847551729895,787655.0746044569,682607.7561640963,50000.00204316222,16189.69369279046,4845.042318499602,32011.38469604605,23472.93917945427,1676.6896046614816,2358.5208508448964,2984.792070722673,0.0206094753252939,0.0713088471682753
-212.4886408268528,802668.930450433,684382.6926028061,55436.12020140413,15787.094914938663,5527.354539960947,30600.33704208784,26559.67192833855,1859.9235756061412,2475.444366896878,3013.127410511499,0.0261296809609375,0.0503319021198966
-125.45066070258709,791410.117333415,687080.4925893229,50000.001783676,15980.87604315716,5242.415793567207,31320.637485029525,26199.23395886336,1758.2977399539886,2487.1922639379845,3002.655182815462,0.0251478792781787,0.0488361101323157
-56.99501495810726,832898.3492659146,653388.7144857516,54158.534754968896,15355.12430317885,9012.24647540022,31871.71682984361,19893.453044724763,1695.9963526818103,2447.3624842364648,2875.4883129825485,0.0204170219345837,0.0585411394611728
-120.6530100573815,826489.7474215796,717100.0276877827,53280.75578634519,15171.463473848082,5465.663653121393,31950.39440834421,30475.864984460462,1902.461175727902,2596.384435074557,2946.440287965116,0.0288170337673431,0.0383066909576844
-155.64308442354076,828894.1636397103,693030.4741567348,50271.222836229535,15337.12731396299,6114.184730305511,31902.305234219715,31945.25445869805,1759.1396139385847,2403.420528860223,2948.453087730441,0.0269609646951777,0.0600706648569672
-149.94297659463382,818415.762336462,708349.6357008237,50000.2082169557,15447.037470572444,5649.888066460618,32814.09005274245,19034.47729422769,1633.2244306359898,2513.1485800716746,2992.4936240557354,0.0301594422722278,0.0532576727963233
-196.52195154349417,812352.02611486,712633.7987453272,51514.26642211479,15379.693947381296,5178.145382889753,31879.012769704637,26887.00970206251,1598.340203426318,2723.9705944234533,3060.331347198592,0.0348437341750292,0.0333540350532136
-230.1038400272192,827190.4082039106,712588.3361082157,52771.87755218289,15325.997959971626,5662.1443830307,31328.97344373685,29758.76816706322,1814.493515945809,2520.3043372041047,2988.803082550314,0.0262502195625181,0.0401576121523866
-288.56627356052525,801563.7289624679,673938.2874144444,59134.9099570917,15922.488204629684,6272.361103636773,31049.141705501424,24552.451964948465,2097.306065285012,2390.216059715246,3038.4227369939194,0.0205492531011612,0.0661182330680712
-147.75069972258797,792843.2114411595,702822.310262764,52422.72861356784,15860.82504788254,4419.584166083734,31354.87861479256,19829.19507836925,1771.9170239555158,2534.9816163963446,2974.5225515486472,0.0307058080617131,0.0411919089535623
-172.44685936084133,777053.624488046,687435.174074467,61635.782007523165,16133.594760453732,4840.7356370190255,30491.008446723983,25200.376773177784,2053.3249931400364,2625.14704623442,2964.666516976127,0.0289931795715664,0.0327845356896898
-78.7246151953919,817425.0672940077,713415.5466327859,60725.32846407665,15883.442955106684,5065.607050639002,31191.175348677287,25616.95183589525,2101.550995469212,2424.2680812957155,2961.4137660969004,0.0152949997772783,0.0533507972228331
-244.8669858176416,789385.9913764745,705477.9142673255,64655.69763104643,15942.111477414775,3960.5995715844906,30929.96958843929,21180.92555531017,2288.994856246313,2346.4594857066963,2958.5735500609776,0.017061350532753,0.0759322402449426
-105.8113498610779,827993.0163808368,714145.199986108,63193.87260263714,15357.820339475293,5482.245120333802,31434.800600380902,24028.798037555764,2179.5609682016666,2484.6806717652275,2988.149052280686,0.0264647541651827,0.0688300112470556
-109.67508643807946,823356.6694520062,703493.7981538274,51283.730088379976,15406.588901401949,5998.907570068626,31783.941241334345,14752.673574326896,1655.3501401331207,2397.8179668173907,2938.6918907422432,0.0299429854099547,0.0466671205783993
-159.47439260507844,779887.2662424336,708488.2730856672,50022.51266108015,16077.613348744855,3680.015784176856,31161.08763160704,22732.57706834964,1776.68493121632,2508.136022445756,2976.366673797511,0.026151952876199,0.0443705465451731
-203.06895256719292,801745.0061944361,687047.5939120844,50000.00000010712,15817.190557603077,5073.559396392656,31733.18400568645,26127.618334733637,1582.1420416650303,2542.212174447221,2843.44165419746,0.0289004341247925,0.05817209251615
-92.52334485347193,809532.7947093325,709437.0986503056,54152.37535589091,15911.84073767551,4708.019177442135,30762.221064369543,23260.54216947411,1970.555521393376,2347.831141429439,3031.525321775189,0.0147766800438291,0.0791983620653761
-213.1068376622708,768766.7610427493,670934.5763772759,72934.86147159258,16285.799537867018,5521.740920053352,29239.526071934437,23717.27560436747,2603.6646185579707,2445.083316548,3043.911106697009,0.0304139943731421,0.0527705954404747
-228.9430354966481,801394.2531428568,715686.8797207098,52806.63713319303,15862.826925161133,4188.2918026440975,30913.194781581617,19178.344325626287,1789.8175936373543,2518.043568024748,2997.187693512779,0.0200953060043092,0.0572608694748513
-274.23335389652965,806637.1252796954,707723.85502911,50000.00000397718,15952.818878380507,4563.423492971319,31327.15474863653,16655.82083995577,1651.5477587645687,2246.846108622041,3008.028687117122,0.0173422426966336,0.0829924498053618
-126.5236464067801,798187.8780896912,653167.6948665946,60194.04489549468,15907.372689341462,7143.990591701723,30131.656275633515,25098.36350460012,2106.9470305879368,2290.207109704878,2914.7499439673097,0.0250413958072984,0.0713182591050601
-304.43154796802844,811513.4170837746,702820.5199623916,55600.09145408557,15683.462750673603,5165.30143765581,31513.87167632299,20351.92043880468,1829.6309199108568,2500.377306269253,2967.371922581861,0.027357570710592,0.0440973913748137
-98.7079445769616,789969.336481117,680392.8064351489,59555.43620573082,16168.813895435112,5397.1215759769575,31202.89317883325,20191.24748473639,2020.668316518297,2488.9706870109944,2907.4061316362486,0.0224151151761347,0.0507480274859559
-158.7168133750135,781269.8698230861,672357.8256890929,50000.0000000096,16201.32758457084,5774.005785118806,31393.214314553323,17797.86140236575,1663.7538313284151,2664.568413762154,2853.6559055301486,0.022103773537792,0.0241708817727853
-152.3856510009315,790074.6549321952,681241.3553294818,57002.08686651131,15928.257074335796,5544.47875446728,31517.862463409587,18894.4190980561,2010.186610376737,2532.041311172424,2955.5596842031646,0.0277299762690288,0.0378831473369859
-207.05294540347984,821334.5254918856,662157.4794874636,54080.18975826244,15348.019384143969,8341.862832305362,30893.492553282005,35724.82656072155,1950.9799547359903,2562.323915656372,2920.710644607299,0.0243291771888614,0.0443367712049489
-130.2734522468177,789765.0075747363,686877.2281869175,53948.38707123667,15804.588467137108,4979.015783287464,30748.22700923384,28138.07540347687,1750.026211961296,2549.8240093536438,3019.103516777669,0.0349140477743492,0.0421474325133422
-205.71215439319576,805745.9478172561,720023.37162318,61572.87737757824,15482.529190781215,4456.636083724708,31364.936241488107,29068.79574173772,2046.469303093903,2618.6447176877355,3021.1526408306727,0.0303727752958349,0.0372594516915363
-106.71038224739934,800427.525366328,688007.2793043524,64164.07928174231,15785.074576682207,5795.512494075509,31035.917784330068,26208.481402770783,1979.519591019588,2638.5524038725102,2976.170525148037,0.0262016913165456,0.0446588306034766
-213.94692159980505,820482.2907392861,698902.9409472398,70230.72462945456,15512.267164125678,6067.048099803575,31541.997637170385,28803.655241449884,2395.3677352055684,2599.7529193492355,3043.421034281342,0.0239286957309598,0.044241559440239
-174.85606622307867,795391.3043984043,739633.5798477671,50299.77008439314,16021.27868241553,2684.38226567055,30687.560819214566,35986.95206874784,1668.984088198648,2281.107074732305,3048.8787003350344,0.0207694315922087,0.0681226240143161
-132.91338912502732,772310.4448335583,678517.9788906776,61110.10461603125,16146.709671869085,5003.821038637037,30325.272321979857,23755.982295090416,2101.108529297436,2491.247836510884,2880.29743632614,0.0211221055121859,0.045695546272122
-142.94405372957283,801073.9807814249,732594.4908321336,54976.80231313776,15950.534644707055,3277.859617968805,30660.44356572701,27530.879708711094,1998.8657404946975,2364.6365997580706,3045.534028035411,0.0222418392898268,0.0589320230685127
-185.50643345527996,796491.030032709,680390.6283171683,50042.22197898637,15871.90912736743,5931.771484280553,31330.237326498984,33389.50657340727,1554.2600304496195,2329.2004540326225,2975.5194793873197,0.0227179220781368,0.0616418038759321
-125.53920644169126,788427.8022057521,693473.2039731379,78704.38365311429,16160.545748146978,4510.827658201399,29858.81624147052,25239.476407706752,2897.8979729939906,2433.0584453757683,3040.2072847237514,0.0228897767532114,0.0410394743761576
-161.47808545262666,818245.768067343,707139.777996916,55332.702069553074,15593.62058741005,5270.377730680704,31292.345280256275,20402.95441556671,1796.0961383338222,2479.890706883188,3048.367135829973,0.030088395268483,0.0635390446280412
-145.30394558651076,796963.2153407213,686636.3832929379,62998.926738398135,15734.328016258738,5481.905589751967,30858.110771870804,30231.98630827856,2102.605434690425,2584.54587092783,2944.867973994184,0.0281988627838358,0.0474334147205171
-150.60979048860497,788640.5970488293,673580.7018778719,68937.55497946429,16152.743536416034,5942.807902952381,30246.14013591537,27683.88301028005,2626.906040013029,2473.686016583584,2883.7284443923645,0.0220826123148891,0.0598331581989565
-136.3450668992077,808162.5237878355,634277.8946040052,67757.0677944863,15765.910492533772,9158.763852212498,30304.024372596454,31289.20269781682,2215.5723358931778,2339.890577409229,2899.1721540111894,0.016393373554027,0.0629151096043445
-123.63109920411917,815749.687003418,683814.844724425,59387.14758502239,15560.057644898516,6403.422007192569,32506.116016280965,26349.112717466065,1935.5567244084789,2490.316580809605,2918.309095303826,0.0282723569355553,0.0478140978951984
-154.87682833158703,807275.920188112,702729.5467363014,53433.1325953463,15574.792646529628,5375.581034422167,31117.915178033752,36598.78806289878,1744.8414996224285,2581.626611022826,2947.364051669804,0.0181107612330803,0.0486803424050051
-208.7348821709361,833285.897564577,746106.1495030817,53953.80962883752,15157.942104719386,4089.002976924614,32232.7655740865,24469.427952187263,1782.5210236906112,2425.822724032417,3097.127566976098,0.0289728860282338,0.0575674253720167
-189.8894215886226,825885.8168656712,716793.8331988372,50006.28172717255,15418.549164289989,5667.006004528315,31653.23297083066,22222.315298082,1682.4130226406105,2420.8255754916154,3045.55614858684,0.0203648721492185,0.0445964920150122
-160.39871515729752,808712.3209994524,679187.3336990356,62250.07648959686,15754.528202640133,6748.454612674815,30490.98934685527,34107.32919413703,2112.2830161629768,2382.3708219530795,2942.5542014544385,0.0208611429233564,0.0496996488506441
-267.5014973230412,813938.085085644,750325.6720066341,61791.60363453454,15469.392157844455,3215.7161160933897,30852.133896564344,28838.419544767377,2159.368319875965,2472.394547806125,3049.1675157758245,0.026953141086978,0.0504080714879875
-138.13331298307878,822912.7156777007,748143.5766666827,54652.82288585436,15633.812513888382,3601.355262935468,31303.75654561901,16722.944794840758,1806.550073593261,2469.101878690401,3027.9937374030355,0.0218516718154015,0.062178109478569
-182.85246735887893,829105.0852400367,687267.1676806633,81068.78046935117,15468.887906562011,7073.217790632185,30175.242401539123,37170.89847904147,2961.76585461835,2431.18815241764,3039.8074390829283,0.012876665426257,0.0594680104166631
-177.442036611841,800568.15697599,710862.8230083355,55719.18627753621,15697.81049078556,4453.519132829863,31490.57585778709,26813.425414969843,1950.546869379062,2503.0608840414693,2983.8475935219044,0.0226559020906699,0.0609984695435204
-235.5774961970349,810359.9153019125,738453.2215187935,59651.08679245231,15569.422186920234,3340.284790980952,31673.36038184191,25371.015740353563,2031.5287795905128,2614.470279152288,3076.467995114473,0.0377670865484319,0.0418546085653636
