ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_S_D,p_H_N,p_N_Los
-29.404743874866654,820453.8925529021,717245.8336574414,60657.15732708185,15588.205395408331,5055.348315214235,30589.011019859987,20880.5157834962,1959.517238393412,2506.17761004197,3007.611072006174,0.0183891583770821,0.0516634153117386,0.0172182011961017
-39.76608594047521,785405.6298766454,734884.4497784427,56309.339956953365,16032.604580615263,2582.342198945484,30212.49001838551,32581.67344651925,1868.869567683991,2674.86216015933,3058.536786932068,0.0199368160353883,0.038012209047045,0.0129519646079786
-33.52466343219466,784215.7700491144,701486.7593309765,52142.61564974625,16061.3491767971,4233.323253264566,30701.87348435099,26198.74422283092,1751.9494421131444,2654.59784210262,2931.6412760871526,0.0353775003575079,0.0371863503595317,0.0198242431343062
-70.32927498999427,755188.3603614517,676117.3235066171,50000.00000171357,16572.4860638417,3975.14208697971,29503.85921457364,47565.87010072408,1569.2769769148636,2516.2195447634285,2949.115655548808,0.026968955063334,0.0472969641764262,0.0177121653532128
-26.30313514356009,798323.2786986652,735009.2353600209,51251.301961524034,15830.557015567943,3015.465632503253,30145.049530961056,30408.235256915144,1725.9632089700192,2566.564162066987,3072.29639131663,0.0290542535119515,0.0447185867834242,0.0166008488428844
-53.05941648911236,807080.15604521,709320.5418702447,51065.49895697276,15806.124895284516,4622.475910572734,30815.597127262397,31175.4564616944,1560.0236621500007,2274.8600051677217,2995.910390819888,0.016359533958633,0.0712430904002074,0.0210323655728526
-23.99591081091917,833039.855208117,667317.5042744764,54930.31677561461,15427.015359776988,8452.5112486662,30740.06705517842,37960.56701632233,1750.4003369268128,2391.23097162383,2907.17649997307,0.0168339199952633,0.0549606492097151,0.0212742416424714
-26.210555046909118,802607.0081026455,728141.2432412165,53960.35715702047,16212.236485338002,3668.5501048316137,29898.550508034397,39500.9879333494,1728.3210051308506,2522.7138593627155,3017.828399767127,0.0176911382994261,0.0517017502048803,0.0150179726451976
-26.350310267998605,799492.9426341181,735684.5045467895,63834.75717383277,16073.325086542272,3126.667120648409,29474.31333996093,33457.02024589604,2062.6272434056423,2340.707712834522,3050.1059589171164,0.0144241789650411,0.0780114938219517,0.0313402386348437
-32.00483653784795,773327.2524573529,689313.4235227879,57535.26223934122,16316.119635928577,4256.851383596496,30350.00467571758,34631.453035065715,1785.3867478815407,2520.3937177550392,2963.1939247380087,0.0238992447251547,0.0415719808572123,0.0195405450926021
-22.76099477186205,824850.9119095027,721465.5808680352,50371.9330816262,15741.060803794056,5169.97979690278,30750.84057052911,32480.46652461817,1599.7667550783524,2445.7363700728506,2932.397570118328,0.0193251751430799,0.0475589815636066,0.0245765598210095
-26.94359228418452,795659.0506778525,697450.0389116448,63041.25862437326,15889.823049161272,4981.1088793618055,29618.633132489776,43930.83756618681,2144.2205400350604,2398.847081968129,3030.269108362776,0.0209809378614329,0.0415999287656906,0.0207819503396059
-31.48985773933767,790184.8168621495,668924.849381848,77359.09840381137,16236.226157685403,6624.054465015201,29048.11388402109,45238.89291410512,2787.452049594885,2628.1557029509213,2972.861621211415,0.0207846845773468,0.0293848476370858,0.015844653927496
-46.15842897285118,787608.0019052352,684895.4276266777,75180.87084461414,16052.5880357234,5120.567604907289,29231.756114162512,33612.984798763224,2370.220189113305,2365.9912780488803,2985.604032848881,0.020399970624171,0.0571818006007176,0.0153090860946955
-37.782518057506735,823256.1925538385,717366.2665075671,69341.02992819737,15677.56378428596,5168.667341349866,30033.07324007827,29512.734403660244,2315.971742809826,2374.479307607987,3147.356929155969,0.0118157467368935,0.0624010051004289,0.0213289843948737
-71.2198848086976,798212.8312507244,678784.8910603833,50701.26703357395,16189.959382276633,5615.896304177285,29922.202056213173,41482.778094227,1634.7809794547256,2390.381178783431,2944.018938546446,0.0204828699629336,0.051778624936877,0.0196270590294162
-28.08663077225769,801847.7696410855,697068.0596439005,50000.019763904296,16143.642197345636,5106.399372042179,30454.981342008858,22630.00864055162,1676.1317392165486,2408.1843259082,2985.555725880702,0.0154691878539205,0.0644741788469514,0.0166046030313605
-24.480488975646647,781335.8076120986,711567.104901549,73315.79120000039,16304.711601489656,3643.626468426379,28340.57166478677,47304.5244060242,2596.4790696353884,2486.263368524667,2989.810156852554,0.0200996837795212,0.0547934705598711,0.0113092098738904
-25.471101888486945,790278.6990168778,703968.0926148506,66207.90516374499,16226.774665525418,4135.1298737128245,29525.06988570659,40470.40990635796,2149.309560944804,2437.8162042746662,2973.178366067039,0.017295150233416,0.0348379594433844,0.0174216581513455
-44.20947322189576,781578.8140394279,714451.5699287119,54658.88239898397,15980.380410471944,3416.637106884786,31182.20661562614,21729.13578939025,1809.715589442456,2694.512167697517,3024.454928646005,0.0287987186552551,0.0307705259454347,0.0099245435897822
-38.148256996641045,794487.5532127976,680012.4120278454,50531.2269808081,15993.791410072814,5483.7094855627365,29952.991672273067,34852.94283935056,1610.1318056920352,2375.4980483776426,2810.3399807113683,0.0225006059442996,0.0697732781791436,0.0150999807995224
-33.741315742111695,821366.5475440352,714986.3946451908,60174.01092435351,15494.671023826384,4959.190688820143,30601.191643103342,37857.39890823257,2198.4795152990832,2625.4052909000675,2910.026812913764,0.0249125229320354,0.0420709243299509,0.0211188763949767
-51.83766904144744,789775.1827834148,713069.521689688,50000.38060637227,16453.90321262377,3950.384885417952,29088.95431541271,22991.56331447142,1634.5085436891698,2442.964593324102,2956.7090812179463,0.0095569212729557,0.0557926928951957,0.02294720470711
-31.600902315720205,795018.4633019182,656290.3745429306,50000.00000000018,16121.409814077331,7474.74612607304,30300.831506414823,32743.12372183256,1663.767306594811,2378.1822679043016,2935.422800270355,0.019480990923471,0.0622182622419786,0.0200134827114099
-31.185673649303794,824959.0975762283,690807.0876838864,50000.00000019114,15571.690211415602,6650.476456786704,31244.923973278565,26012.037491109524,1579.6948100667223,2420.028349636295,3027.1829638536724,0.0220823710551516,0.0567767982499084,0.0224443336631966
-23.867028823821236,816197.7394065063,760867.4798628121,66259.48645659615,15792.978764768251,2658.863874351823,29618.69485249327,33396.02416328151,2127.4361946779622,2641.036363477934,3076.880118450985,0.016918390908653,0.0354320779503262,0.0344342516635913
-32.07716133012937,794877.7234681523,654958.7333945778,79184.1906984523,15966.028248472152,7650.341228277252,30201.669881392565,28107.893234990872,2977.802963208292,2495.276247381992,2851.273587326034,0.0262074407104923,0.0488715328397235,0.0110468447036337
-32.20873584545952,800942.563114101,692048.1215900031,72992.79991521356,15791.307847947566,5438.7556677645725,30056.8471861284,31105.589774551878,2565.649089193066,2612.825835196073,3005.13037017078,0.0239670430739236,0.028522815240359,0.018650415877331
-61.9702938775019,835230.6040465523,690513.1923631508,66611.99816010913,15270.969701855574,6909.49954229098,30525.62726377916,23368.856970924327,2297.55258303035,2388.0138770792505,2959.759913886692,0.0143957735477829,0.0642610630646845,0.0141008033193337
-38.97084844598992,796363.6990142455,651084.9790101162,73270.04209521512,15976.200116167089,7034.846385027714,30335.50857176956,35927.10538555532,2297.344249315151,2399.17209500313,2893.181034281152,0.0218031954742097,0.0587282804439344,0.0133239033347702
-44.84483823561598,775570.3636082658,727032.8665917756,94637.14460468187,16282.889281036229,2586.5342307888004,27563.44502324276,36474.58480944728,3210.6630309271964,2687.640580984308,3087.426640543112,0.0151194240886513,0.0406305410235521,0.0230964260770473
-41.89422473419282,806968.2762271353,724974.3302384835,56761.78941638197,15980.351748742723,3901.680560608746,29520.06337331701,44840.85262586623,1838.3330325537745,2448.767517631979,3039.6447927421505,0.015338354308606,0.0581633442401816,0.0186720106082761
-20.757453367921546,805482.3644755823,732447.6009955499,55845.83908598169,15847.693494654071,3455.3082571401555,29880.87568006446,32397.57594404784,1858.6923420315552,2334.9928558031534,3046.931753036314,0.0173820729489333,0.0691125354687292,0.0189580408743636
-28.40910694704088,761816.4599510969,745586.6216534745,65822.31968499704,16669.771931034997,782.2612934874803,28717.21897938517,51202.64629814935,2215.2328992748444,2532.3899483403397,3080.713520524336,0.0241146434914605,0.0491028001350963,0.0211101846134449
-43.65933155631748,811670.626352216,719719.753088688,63003.96486568472,15630.577193863372,4510.2021052528335,29911.39240384525,48181.633958211896,2128.0089712043205,2521.49172594022,2951.880577054348,0.0163861630351482,0.0509889333572701,0.0150246932622255
-23.09353001425708,801773.5746684895,721545.7399533397,77153.07231296269,15925.581570055214,3755.128253669858,29229.5219899696,37756.76893479301,2653.6135551415477,2499.7421244113257,2962.5114961717336,0.0256152966021649,0.0422396041496401,0.0210958474207946
-34.41707356877885,813475.2477205007,710821.0208135073,50017.6087967712,15588.115475506378,4968.239663926855,30950.18370265471,39192.049363957296,1612.5370969414555,2603.9553321652697,3046.9876116199925,0.0208635635431825,0.0414612172917429,0.0183361281530722
-25.6400680251811,818590.9635094374,707801.206131249,60523.464918111975,15672.26266125072,5296.8262419163775,30254.77143731764,24469.544481621077,1961.1769661328133,2513.575337210302,2999.945036499039,0.0202713602405875,0.0430128795032497,0.0237699189510934
-40.41256332073868,809743.1512424774,705400.4596870331,58043.832095524485,15894.179586169192,5807.147583971796,30391.51711847425,27825.589660386348,2155.528583563728,2533.944501528891,3059.930824524593,0.0067957196190533,0.0515848089002709,0.0178149930266485
-33.367376674567225,814770.2101006748,716992.4847722834,97926.59768048704,15678.05076345268,4948.658395599426,29104.52649734157,31599.27382285752,3495.6987160069384,2319.0749318948724,3024.710785421806,0.0190344075507715,0.0572491808044801,0.0246023373738847
-31.657462846686744,808616.2456809707,703667.9506209817,56220.30824201094,15658.627199978384,5217.746828847834,30644.890144906687,27950.838286435937,1941.760064394247,2622.5669302909946,2951.4618000898704,0.0262555915204415,0.0346916255771004,0.023792608620032
-31.293807813901036,836899.1817773562,695400.797078634,66624.43695579267,15348.95112921185,6372.861909842037,30288.44037194056,30034.7741252916,2296.330368221109,2507.725402762684,2980.054797248272,0.0215233075025203,0.045651862535488,0.0171917168641838
-27.698766575901026,832441.1751813979,689145.158089352,61316.29104351037,15446.066388654062,7379.122091360004,30472.37904103559,26157.985050707524,2124.586805423324,2537.792006145554,2988.008917141517,0.0187093306391928,0.0424873818604858,0.0311957981991727
-26.683708003667878,826484.1074468998,686601.9927987134,54054.19472887004,15276.429545439578,6603.388725690246,31084.28496834808,30949.904531652333,1761.5944025198642,2466.617008438744,2922.6712982114345,0.0230986522740941,0.0589145913810767,0.0176175364987719
-29.68939744332737,800943.9991652359,647204.7229794877,50331.3317135221,15868.474773296472,8406.97931310358,30075.53492491485,28528.630390767416,1521.4091779455891,2524.9225362575785,2950.931937438698,0.0202271664005902,0.0450237381642974,0.0158751716999723
-43.3863291271126,747770.2220317433,649425.7878858956,54087.63302352825,16756.52179132388,5456.591112917121,29151.95467636385,44716.740958025,1773.380077959495,2594.819377280499,2845.6968623026546,0.0173330768095576,0.0331271725164568,0.0187860397384803
-62.206096564208586,796283.5685968277,687865.2664074973,51065.3145471267,15893.5881468883,5500.343247461775,30957.440681635784,26451.008694757387,1616.7462152277035,2498.852785252266,2944.584093942168,0.0250784594325554,0.0505318808941505,0.0162761126399084
-23.02449926524896,821787.19084925,691010.2933480314,55468.11824810123,15420.994795555212,6528.882613529664,31627.223667712115,21356.36632117601,1873.7054044347788,2464.551797008167,3012.575388917628,0.0256042909287941,0.0397833297179802,0.0116056002993371
-27.588569668964126,801468.7861943803,664601.0206611118,62523.30799798955,16113.37445313708,6590.319198685757,30380.815592819927,25655.949862576646,2064.520116961221,2402.067037674753,2956.1148278479777,0.0218745227863692,0.0665231123428313,0.0278177123995259
-40.75834015375771,800443.2466018903,691541.7299290531,63159.47613997917,15845.456670152826,5451.874449589236,30050.73149245908,30412.906948009368,2147.393955725045,2598.1635491316806,2971.3340090149677,0.0233892780319957,0.0432439349188413,0.0207209808558279
-40.5754862919184,789901.058589709,703692.6878566529,50000.06463001097,16179.188591079195,4238.457082984278,29589.75883410337,40298.761179477886,1604.208971332988,2507.8217842973354,2999.9831300324136,0.0229139268401557,0.053543004727917,0.0210552425538242
-48.55322481612336,822579.7605698269,710847.2735636801,61156.08111241498,15612.405581387316,5190.62953764696,30580.487429911085,26881.11188561724,2054.8648123479743,2578.389366162989,2995.6247852086035,0.0216836619817124,0.0441620734612816,0.021978081400881
-50.3000438409142,786555.2721618183,770234.2677075303,60541.02142031428,16369.111216131316,762.5229340004438,29245.01727166062,26233.86846654532,1935.5355039522155,2343.958013710145,3084.606205189198,0.005231555595868,0.0794602527988903,0.0174049873686977
-20.244198993176845,819926.6666912833,706046.6527682616,67297.54454755636,15662.2536800317,5810.227046802772,29655.02425237794,59019.88826722272,2166.0479711760045,2589.76510506603,2969.6673017160297,0.0216292256900098,0.0528612243173308,0.0234093404809239
-32.50017969341302,815672.7800299785,753775.3005331884,58365.39093108847,15857.040743888812,2924.277561302572,30057.80706387887,23569.16570052127,1882.9188249694048,2470.528211970607,3115.7373398804534,0.0122467879812907,0.0595125507993391,0.0177459519081732
-40.97759891200274,816271.1942798963,665727.0130077443,62539.27555140461,15670.603679927037,8153.038573615719,30157.361893947076,36998.22457538608,2136.1882357430577,2422.416420798111,3011.282173597533,0.0119274406095396,0.0538211378940275,0.0182956791625742
-35.14498772818888,780628.0376290545,673490.1308830418,50000.00081997379,16092.638030898996,5543.732576815527,30717.93118444409,28657.77735657275,1681.930190601268,2470.289380200213,3016.1172101299576,0.0224009789203256,0.0485160601108903,0.0091015455278619
-30.77123811071795,822665.449619555,716660.0603363188,61198.85617001501,15565.121623045949,5327.553421928763,30183.350665426475,32896.4862035628,1919.2828388468563,2594.0559502936862,2995.698448221134,0.0081119331900041,0.0464492996533367,0.019346445132946
-28.616070525072036,791201.2581443331,752369.3115963285,65236.03786429464,16168.44134563041,1897.474618092444,29312.286308237417,40548.55116062393,2290.742218483286,2555.6581643331638,2996.043895887377,0.0217484804023468,0.0390016900084161,0.0277170510415256
-33.01692791291191,819448.0934753624,715346.2460133256,55039.88135884298,15728.687780997538,5173.375301298137,30551.941784360424,32589.1044571232,1789.7768620561226,2402.1218791151805,2983.33916158346,0.0147047732146483,0.0565701803218994,0.0199639635070587
-22.154364094809544,798822.4467143696,695306.3581686314,92295.40816648673,15938.862586267956,5489.054936079893,27696.79465736163,40154.568943055565,3369.4161183136744,2552.0631917421374,3030.798128393924,0.0206098881579501,0.0444994783772646,0.0190436407880255
-31.94000763528896,793136.4919927907,686543.3042374786,60361.51108396003,16341.252033577975,5113.02386350663,29616.590078498743,29429.5412256474,1992.4851081158804,2420.066934953492,3009.088655721901,0.0152940648108683,0.0624389114484356,0.0170291300291075
-27.28496926656713,798103.5393357202,723162.6863835427,71311.35887016648,16117.718293303333,3791.922055704872,28569.884666869453,36800.48134532276,2536.297588789086,2447.0703974298262,3006.06596491398,0.0165498777094579,0.0524243213965578,0.0208251870375592
-54.03715483855869,784281.3269615228,677221.4751770073,50000.00000000001,16298.79475586537,5263.997881288031,30185.16677978973,26005.811234254645,1715.0001782237618,2547.020534328552,2950.9260463232854,0.0154924778390313,0.0429169566124507,0.0242098632280502
-22.86170607314929,815985.9967150004,727029.9620407197,62003.34826658426,15659.82063941256,4276.724155549404,30384.96363550693,41368.20356832979,2148.8915770286776,2479.625885499581,3021.0660386738414,0.0188305471313299,0.0522243672101932,0.0125252389683572
-33.20739506754429,804620.243525902,724992.7854432145,67516.0304405164,15938.686434049308,3883.8760676529455,28811.987792134496,51321.33212922092,2420.33338921834,2507.8413027420306,3004.303602535267,0.0119471333748741,0.0570938807531771,0.0248379397640707
-36.17485911718319,795729.4135412668,730845.1212748066,55808.522967242985,16238.33902841625,3436.9935211445472,29969.99485183753,26968.16775116734,1805.2317785925168,2557.5092270153627,3098.8133107946915,0.0167358963727341,0.0401363100232917,0.0239133241972124
-39.06088749426413,803624.4051792567,719623.5430724683,63272.64305440751,16007.76576507462,4084.148873079616,29626.523538259586,30006.021703743718,2135.9992061686894,2381.7061131401542,3025.364695396323,0.0155866019800764,0.0557680631276172,0.0223289779998482
-37.30969854169395,810281.1682879372,698836.4473881333,53197.11444882585,15563.64678364584,5432.089110493284,31201.51807559003,25105.95163033769,1784.614504442885,2490.6866237244285,2949.135475445891,0.0268443579841811,0.0491351855727747,0.0185626272845797
-30.85428950231344,821741.7955560749,688216.8322480737,68552.37614828415,15695.90476050487,6637.251691875004,30644.640238495205,20189.80351856751,2287.516633055548,2446.18482472455,2897.9866664299025,0.0278784941358281,0.0555690718902076,0.0180478159806699
-43.467487606729705,813956.4389166088,667445.912488234,58892.07162590613,15749.703147025715,7941.501222529564,29461.212266646715,40140.76635352722,1914.063425931383,2560.405803785391,2939.6408303705807,0.0220581634826718,0.0443084677812402,0.0203395616901194
-35.11081422694262,807096.0149327334,694895.4132655244,56090.53496932078,15924.284908835632,6000.285962302052,29699.011534204736,40089.34520109935,1880.7245257117231,2434.5233156485506,3057.242254633657,0.0166887486377647,0.0547510726497718,0.016838817824224
-35.58503187737375,810769.3679925557,669260.1976604202,58265.21269334089,15848.757756079234,7497.43573099084,29339.04249066428,65606.16212615288,2117.9104932900746,2372.3782193485517,2904.650674882888,0.0075489218535772,0.0704311983079773,0.0280250811689062
-23.468725354376566,796049.1757286169,758407.1558648247,51966.39257912804,15909.448092235303,1975.1852359505656,31219.315116899696,26127.90012987839,1845.55114009633,2516.9548398817246,3005.19628183265,0.0167314616706623,0.044521280954065,0.0216352550661401
-31.675547406586844,797985.6373519194,678233.9648501449,51170.95425631899,15959.28781842226,6850.21684832684,30513.03965417077,26210.372865290163,1697.3772380810533,2468.1835017748617,3030.919829747694,0.011623160570289,0.0494801050434299,0.0231951670021269
-24.76165343352152,795030.9862916281,721119.3772943652,60676.10953970736,16146.946062705916,3780.6553081981615,29392.444305420544,44700.43190526585,1890.747148006669,2556.8956526200054,3107.194712718601,0.0175527152506118,0.0452123705455686,0.0190726373763312
-31.30587713259542,797262.9675616232,707660.5958431492,50517.10818722861,16046.195177009731,4289.465202934346,29870.526291524995,28738.476474641328,1525.644302361799,2402.992409176765,2927.5603004626705,0.0220045073774179,0.0586916563461025,0.0153476765163804
-35.33711662025135,840603.9918845033,700950.9082915203,55887.10269433644,15245.491689721151,6679.454746620619,31284.228079878496,23060.059915194077,1848.4310949269416,2408.5910253451207,2999.8666810281547,0.0255957797302459,0.0721795934983875,0.015748219183466
-32.09631002351493,827926.5910090979,693725.5770643097,50000.03443486195,15669.371606974397,6555.716676678586,31381.219170949884,22060.00435285332,1688.0807328726962,2441.845951948668,3004.089275872909,0.0144083975047316,0.0549566387594833,0.0169863422788857
-35.65156465245633,800975.1327731512,706984.0163380431,62672.6676223623,16006.20933600438,4871.824328655773,30343.424105779846,28302.282503607705,2141.1607334505834,2325.971885228928,3042.538313146866,0.0126793673634685,0.0776326937432007,0.0194217493128342
-26.97036732745682,809965.1314068924,746112.4873045807,63596.90604308434,15790.591676430591,3145.1462550814526,29777.5738395033,31508.88173965116,2082.736117635118,2485.996010048771,3060.803772804536,0.0147883731018225,0.0710620809905628,0.0174195409695134
-50.29655945983633,832004.2769007563,719276.7475509571,61531.74193530412,15290.502966121036,5144.169537602227,31258.868290672533,21861.88098708201,1953.2797348437543,2405.850074676828,3013.3967320744423,0.0263006304224815,0.0509859077453575,0.0214702791055987
-32.97977208064137,803927.7096038368,685509.3200149948,52905.900610027245,16011.738972875226,5974.54414475335,30120.03634877648,32691.199185404537,1651.1483086092262,2517.793233467012,3021.1031932328506,0.0138984888194743,0.0540149138371775,0.0223977388403356
-44.04882630499097,807909.7968421729,696021.5807166637,60290.210772296414,16036.312333744912,5607.169469273323,29450.74271064501,46033.29203033803,2106.0191174042666,2312.407249656889,2987.689445719284,0.0167778107251302,0.071517378949013,0.025216239475938
-40.52990155770105,804066.803147751,730980.1287849891,51068.83837626545,15879.348210799732,3483.147198618179,30539.664909047693,26750.171437102777,1789.2402207397683,2537.9830836048477,3084.857512994723,0.0149025413371363,0.0461653773496121,0.0167029459927857
-26.04195530298314,792413.062201039,702603.53454647,50000.06238158391,16288.36599918636,4443.080074340075,30569.34555902303,26063.253559538505,1517.3556582510666,2408.674213850501,3012.8519637230274,0.0187811442865611,0.0669457565893387,0.0161764883652523
-41.040520777415466,787023.0000759792,751975.465381201,81460.9759063025,16275.95952714028,1755.4943566064337,28674.724039870634,29203.508169613717,2780.994787527939,2442.170702413252,3111.164215034241,0.0194947211863352,0.0523646953084753,0.0200732963016923
-24.281235633578724,802886.9846212225,746234.9239399843,73347.92073934419,15842.243527780927,2791.6648873935205,29348.509343848636,40177.55522349443,2583.3984740647825,2735.5280576053237,3039.7995125080784,0.0228879492564535,0.0434248195171853,0.0303046886395185
-30.34894318868917,791767.0675549697,764313.8483518495,58682.30285114183,16051.389441032616,1256.270862060887,29755.440652262045,31934.47526801014,1938.013601068084,2553.0535643796525,3113.991312848427,0.0289428437913278,0.0404084087376492,0.0224048310193363
-29.925053195550404,817395.2132259993,714177.6833038846,68067.18766231157,15764.71158334504,4835.658435550747,29832.120132523924,36445.51929391238,2411.931133228883,2591.3314143264656,2988.3030446920434,0.0268737282403054,0.0335862176953743,0.0179689965313629
-29.836150206648888,794869.048347997,724818.3604434152,51598.02580788935,16093.04451999309,3444.054858284148,30351.26727678263,27783.277573385003,1587.8995316303156,2320.9242828774395,3004.487913584969,0.0198708023566471,0.074548946067087,0.0181959842921151
-34.31689458789032,829280.5196650674,732698.6025820302,54764.35013568141,15421.612463767837,4836.474323709571,31347.15848341633,24840.47057574555,1631.7553117389457,2648.8714240521595,3048.834532795134,0.0162223275933085,0.0368943251064494,0.0164573907738145
-34.671179969782244,821546.0859745755,730359.9626763362,58867.70788480453,15645.113053279516,4415.66701651216,29990.39412012984,57470.95068017154,1907.503012791949,2524.1888108811645,3120.559980304339,0.0218349871323083,0.0480826799198412,0.0253775939104194
-40.78502237327004,763574.6762629746,650886.253097842,75335.5507214199,16475.572576743227,6133.748081581824,28823.733943054915,39007.302564967154,2662.995553159144,2567.5928069955457,2909.2878884245224,0.0195969756794091,0.0353699786948806,0.0174180871913439
-39.06421090213924,819051.5139209391,744146.7560852584,80647.34330998865,15745.302604746665,3677.125050682982,28521.80134502389,40099.35951293245,2879.06764338992,2465.4449690509905,3002.0654906881546,0.0080821933451832,0.058249062096893,0.0202547043127361
-26.99014450241012,815630.0823598511,776769.887503229,60600.54001270508,15841.51761045838,1768.4206171004091,30786.024728627563,26064.857146209983,2084.7529032399057,2427.493047768078,3099.1850743845907,0.0155156653118512,0.0721250685490142,0.0226623461879497
-23.793500425883416,794479.5670059132,697445.0701599707,60601.10414700058,15971.097692098723,4887.972383345266,29340.57817874201,46548.24620875005,2111.153317344656,2456.5817824549745,3003.671996886392,0.0233897691528585,0.0379443389085625,0.0147092025655227
-30.94791355973176,837847.172818149,708635.0625695189,69809.60459217953,15212.972380995005,6172.0845350859545,30538.87976018498,33700.52917448962,2584.445697461251,2642.019276419532,2973.7344220518844,0.0266605122222101,0.0307339112124672,0.0155856261044172
-34.339904533080315,820239.5774158408,724598.5074903113,56373.19155799548,15663.937778745643,4598.668577472467,29608.73091760616,36522.70549211797,1982.0965596516717,2352.3762721170287,3000.042539188453,0.019868541704263,0.0693180604925947,0.0218925273759748
-33.9700416273518,802369.553907357,648528.9172450269,64076.73667880295,15886.802225701334,7932.331923145742,29979.98587523727,27401.03605174381,2061.596852497731,2498.180156680997,2905.638656609191,0.0217985897523006,0.0381032775432715,0.0256879556652792
-21.34950934240841,786785.0540475672,682198.9264241478,79722.3022394229,16146.7450465997,5464.160214396508,29284.494251998905,33267.9440988415,2878.737196266952,2556.75232941948,2971.596520704725,0.0181636546705694,0.0408819597593873,0.0162449201479743
-34.87541104458017,843032.2311949135,719009.8134265752,65074.82150489698,15193.792074092702,5481.807317115332,30554.791188874417,47754.80050739789,2214.819372628105,2346.882445314864,3038.5564048972656,0.0221445599839558,0.0653212231698017,0.0212267246806751
-36.94809340649236,775915.3974712808,697990.6233672762,50524.869265384106,16616.235518685546,4047.83877545732,29160.072071444272,25686.189827710557,1750.7209664735756,2486.3967500847507,2986.617678191514,0.0179358620012912,0.0501608625003626,0.0219844898836414
-73.2970860605747,780328.5020809596,684637.7856620022,50000.00002774253,16244.26531263742,5103.937505999443,30337.54882721174,30774.223843042324,1562.9645206875966,2475.935608439182,2993.155098941826,0.0166930866214071,0.0480860818286469,0.0176258252165086
-26.739419593839703,788641.7523608573,700544.8932994077,58577.29846124286,16013.93280750456,4514.679495839588,30066.43363357444,26144.89475847087,1899.792630176153,2658.8857721833283,3032.1256127017045,0.0196841979131849,0.0333862938883477,0.0106904441462288
-29.95582768791406,812819.3268976768,702060.6141746305,50086.35431292575,15670.59645977402,5270.455959549549,30823.105959724824,30194.42478961541,1617.2647691485124,2422.029903095032,2984.2082262113536,0.0223880144327765,0.0676021656738522,0.0202367701496607
-31.582105067042733,827955.769471275,731458.1365116278,64555.379645280365,15380.034133976244,4862.910460304659,30240.57311255264,34822.657795846186,2215.8726411939388,2644.247159017896,3023.450087794256,0.0239437750981798,0.0375741492246169,0.0191214910642309
-42.39178402583112,786659.8694191128,666014.7277836079,53418.14212180264,16146.228201570431,6001.979178747648,29675.31693799293,27864.172093847566,1725.6844719387143,2544.179459208612,2904.1382076759232,0.0262460286135528,0.0536048154917795,0.0133395095109072
-30.37660998581953,781125.3103899531,701265.806015998,80416.83456504178,16245.108212467534,3922.1529546758015,29015.57440030865,28955.106467543646,2791.1803232766097,2590.817387679974,2951.6468358457746,0.0297677950511618,0.0469994263305636,0.0129516355071885
-30.894741277216475,784501.8179667428,744937.0838951468,56934.03264666288,16128.734231143031,1994.4042204311693,30274.98604898971,33307.99388829493,1915.5061412962575,2555.2741840818826,3039.405534242237,0.0232572591063424,0.0508605908046821,0.0232300101153178
-27.56303435176185,802792.8348793773,702062.8389359177,62227.08226061724,15735.20489988883,4910.235567911391,30178.278204260565,46808.28668715105,2095.8864213064203,2556.2141320115197,2946.9313414098683,0.025538348335199,0.0369840639837419,0.017793485546935
-50.14226672196384,821068.0276230794,627541.1843267084,66428.69695173102,15503.40596647094,10294.076720319845,30132.140560490498,39037.29447539869,2218.984323666857,2551.0009929014527,2850.0134211481723,0.0262490140933905,0.0371751446514546,0.0335931590128951
-42.68554952851736,816823.1016177422,696773.917029802,58062.56538648904,15815.454188465588,6109.796550941597,29844.387304205196,22649.501980675188,1817.3112429745136,2436.0830477245768,2971.3599040147446,0.0188226984715521,0.0666015610856723,0.015008587288258
-30.84274245587739,821082.9072350058,687898.1900948455,56246.39288201489,15613.917557504355,6609.045903853973,30017.409597494512,30717.41098645475,1825.2846269411004,2385.458684611748,2993.339538088687,0.0164983227115435,0.0705080321111906,0.0207145051768801
-42.22422941408142,842125.2006869535,725988.0307213623,60992.11033189189,15220.904427903328,5484.177488074623,29559.79284754243,82923.30656216892,2048.652294550201,2515.066060836779,3029.147187412344,0.0076681198887696,0.0472963800794528,0.0218504738318119
-30.786583384684512,817858.5404110685,650014.1012018082,56890.69324719963,15638.973237030365,8318.891347868657,30691.001255044303,22894.656119143183,1723.580984522779,2508.248270447746,2808.2572077629507,0.02344174181757,0.0511111581018974,0.0117519379179102
-41.409586259972194,820443.9464846648,715939.8697988933,51169.98967357405,15725.046119428758,4935.292271291285,30715.81818396644,23239.44067529888,1554.329888142924,2444.3625382521705,3049.6599352824965,0.0228325028063593,0.0574984070800256,0.0181422931160065
-25.895844224150565,795170.5632706655,727218.4323616811,77804.18528531097,16156.782767381406,3731.245573545929,28524.41547405036,42992.44448937054,2670.1428009604983,2523.1474868023347,3048.4233212608256,0.0129592759807753,0.0426293535476521,0.0197408865218254
