ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_S_D,p_N_Los
-80.70397970982656,793798.7519593776,661864.6529430544,57645.09262023298,15654.917267893376,7329.933967263115,31329.534519649205,24593.612082003925,1935.370465120469,2983.995971048712,2835.1675107817887,0.0315776379523266,0.0191113106912847
-55.586849518253786,792443.1107766379,612145.1724629208,69814.39875766238,15869.603492378876,10029.811207787734,29672.86080657864,47661.6621979855,2407.940041543668,2950.7471240479977,2737.6206902200743,0.0316733734169956,0.0200898913298852
-83.95439864401047,820720.9849839257,657767.421572089,61857.48977053881,15348.907507210084,8567.71234629523,30908.52207718717,29256.715731028016,2023.4167966000464,3017.8210655778757,2824.716096267952,0.0331298000675314,0.0221095520739654
-66.20103369531043,765271.1324729605,646418.8421848404,50128.58690189224,16244.954429590667,6618.8851658614985,30436.83562100991,29642.695610052466,1633.964741108436,3169.733577656912,2802.204454030497,0.0359483762285592,0.0219293044015621
-68.87770010037833,755068.8330033236,655193.2550640025,57363.6837548482,16469.57141865659,5581.089779924666,30272.107448831022,33970.87677724727,1828.079398848532,3148.938947681364,2812.721100095243,0.0406165211001083,0.0275454232606684
-64.24635000483235,779661.6030381927,666151.1298886797,67863.83651268191,16038.5356180966,5840.676471559865,29655.75455499676,37967.7789210374,2332.2686995814897,3011.3238670073206,2822.2347246769746,0.0340766416399387,0.0183657452716032
-69.6253167261161,802838.4104155061,656754.395192453,74116.67755470451,15698.05551472462,7772.117597296592,29967.771769607632,42247.38766718626,2567.3469986615723,3041.4093910287497,2861.8006786530004,0.0309704145912022,0.0199713195742491
-65.63200739374052,748017.8260532969,693506.1532075255,54395.84649684474,16546.450337989627,2769.326090088945,30128.606171833275,35975.74228969699,1682.6124542598434,3234.6961612790674,2948.8508662517866,0.0383279536598836,0.0275521444771839
-59.13624658863394,798470.5717337902,617155.4477531698,62443.874887363694,15853.77007768331,9580.250325112887,30817.78706817774,24832.2132747278,1996.153874220349,2936.659424236992,2744.484755951422,0.0279609027482392,0.023032905092211
-51.25831928967589,803014.5980230658,632448.5750352633,58853.302134059326,15662.38788635905,9054.499526144631,30777.133917704003,40928.76731593971,1848.354397323349,2966.0121470071617,2844.209306936136,0.0290351489648628,0.0218915277109952
-85.94668630938537,790952.1036201814,638574.0072019149,57582.64532216289,16105.619728212674,8545.396444785987,30366.28676164168,29904.84259581876,1907.669478280294,2978.051309881,2821.038321930408,0.0340907387811882,0.0236370708080971
-72.88572838128125,792247.485749482,579582.4361091788,53333.810633318,15872.725501233605,11720.6756581284,30144.62364562771,44650.85170613152,1887.5944527928152,2755.815321554084,2686.075045457398,0.0362658143539345,0.023625975533465
-108.63863682181751,786548.2003575115,697692.2428304163,50343.677308840604,15789.984313371757,4907.37253277352,32009.915945493,33481.66230479431,1685.345898165349,3272.890245300124,2920.4497203065152,0.0276015416016127,0.0199491840946732
-92.56163419054204,772705.1259730067,681872.1060011878,67641.3213958919,16119.415434663722,4550.506221601156,30630.76332254006,24965.26920511208,2321.541625377328,3283.9804977496447,2894.063739891906,0.0383518087113585,0.0238469226975733
-48.25567156572307,792684.8366814975,624871.7103309359,54017.23601274652,15605.183398780366,8830.94764882742,31470.695890135557,27939.58409979796,1847.833758316468,2876.1034999769595,2850.088153278132,0.034430630387416,0.0234216951727119
-72.43156065140121,801184.5182708749,623315.2681945428,52392.80557710506,15590.403755017043,8665.864978120599,32039.863500518004,22432.118554357075,1661.4010333740928,2874.7500997636907,2807.0999881904268,0.0391993257214003,0.0167942718947694
-55.67406930427833,795760.0458471649,622762.9393168765,63755.35445721084,15633.474301553744,9317.842731599652,31096.70993150992,29433.87680239422,2256.278007859916,3081.716583840645,2810.994188896708,0.0301419234882403,0.0160000801817828
-115.72865800087692,804679.0901098441,620805.0994595357,71816.42321877982,15788.985932227088,9558.42528262532,30461.98014259346,38841.16955523791,2462.8075950735224,2932.552852096116,2818.5666935247677,0.0329096781782605,0.0190018419496952
-59.479637797865934,799209.0765798158,638704.3006347341,63853.0484603574,15853.304269554044,8928.56829988431,30678.125645178592,44720.84757487524,2047.509232387024,3067.612961121672,2780.340197928748,0.0250042792379034,0.0202113562316707
-65.33840875839772,816040.6160113694,683464.1444410174,50000.059777807626,15575.329920748349,6862.34851894575,31669.06302302192,25540.686394271062,1685.8610612446244,3011.7698754404337,2910.9076415891905,0.0326773378821912,0.0180028359419737
-68.93562080479421,797112.7134242464,655929.7143806604,50154.16100593637,15817.970182980342,7403.247464765498,31204.74006130834,22355.95920997952,1551.8570181057396,2885.1625921510467,2839.804322999973,0.022018299063623,0.0234140294648672
-49.45892687464519,781772.782998839,630356.5573609052,58484.33333195702,16268.248241301191,8590.570500974578,30468.7770726754,21450.1255423144,2049.1318166836645,2956.755328400475,2810.9547383177046,0.0225060115252501,0.0126723384193487
-68.87351773478969,827189.2290695268,669507.2553747263,66977.87782320785,15080.613277727589,8319.496086779973,30540.918235863133,24709.693000106567,2443.4552692704237,3127.764811260607,2862.878045902625,0.028377460573205,0.0174546837517481
-84.16610401202277,793419.7364482948,665590.4476112493,70372.37139385707,15697.019033716864,6504.14894384936,29943.41139174244,43924.18417468218,2427.926682113094,3155.7756831030665,2903.8776391703964,0.0287735685736183,0.0164806727746709
-77.6890950994737,724793.3209962737,549924.7043940183,50000.00000000098,16837.012585266228,10857.652776878384,30190.42638322705,24481.84703203607,1597.7427929980431,2777.856055406529,2593.880024482416,0.0288505988811438,0.0131970459143581
-48.92564073477892,795923.4030209949,627988.2468241348,77595.40872200528,15892.579322226717,9165.006156285595,29327.36577641969,39539.83488810383,2605.381096922449,2921.2057172906107,2808.152796998772,0.0258031097133101,0.0257789614031187
-90.26907233257704,761960.3864471676,683794.0419998241,61866.98326491588,16274.651764236349,4256.989736983369,29494.453410632515,39755.089039588296,2123.796710900388,3015.7423951919272,2870.757370689954,0.0378221994792804,0.0155667059615507
-64.27210335566815,786793.5066302106,658129.1076949358,50002.51275073033,15947.953131863787,7319.628057139326,31071.49308633578,27023.887394709647,1516.2639445034918,3073.2527504680274,2962.249136794877,0.0255099879672003,0.0250883074112973
-75.08317871562764,814306.2254413965,663259.5534265236,59267.07552973495,15491.073988233273,7923.301469101745,30828.608904921028,22051.990476720926,2038.415349111518,3110.564710930718,2824.3048079039318,0.0301864168540613,0.0185137181047396
-55.79600853189078,783779.5076921182,652701.0530514227,59783.53198115813,16095.928153779258,7295.977389237619,29991.991420464685,31441.428650662536,2039.8714506558244,2971.4552796313887,2894.0671368905696,0.0324026604173162,0.0166831848488623
-50.803418360731015,824373.896504498,606901.4390534055,58105.5515679262,15301.31429048625,12038.070556809147,30619.175421298543,35273.87068498652,1965.3790591128757,2948.900518994132,2813.0688270706623,0.0299468063268227,0.0226272202490479
-82.14081930645551,801118.8261348286,652496.0337653257,62502.51711499629,15908.913433158305,7815.789766444777,30276.74965684293,30674.47552473757,1954.1296254749575,2915.8476517986865,2819.428813545292,0.0290323913158961,0.0139279372659948
-66.216150684486,783316.4697074675,648246.522440925,63064.54881972406,15995.807663419851,7050.58951548669,29881.123868999974,29178.285279786607,2097.076511512785,3011.4190823825734,2837.8170466519946,0.0390122439866959,0.0144321053350364
-69.27063277575569,801561.1351485131,606854.881683604,51538.25918777676,15565.662766954663,10078.503677797282,31509.13475686845,20434.826338223254,1644.2062185886914,2872.63682882127,2703.0054392856387,0.0376279013488144,0.0165387728169256
-62.95624414496862,804767.789297975,621948.8925358288,68146.8287898211,15680.073655953562,10224.279968316268,29747.06320874464,40259.16201302336,2480.7713666381496,3052.6533668624725,2772.826785173365,0.0282118588075239,0.0151196806263708
-69.26885090671674,797069.2735719852,710264.0606303504,69806.3235583347,15726.284066680995,4478.669631264325,30967.720961853083,22143.571141695065,2399.090810095985,3205.2083414918293,2884.774560267685,0.0346968763556349,0.0168005087245868
-71.94551720790997,775425.2061692963,694847.2345010081,50000.000006864735,16242.97329812569,4185.797168193216,30430.061354306625,16565.69485620471,1636.0202241763966,3140.34658497446,2916.972477651083,0.0268253988405442,0.0222413384894128
-54.80245836059181,770980.6100718814,646745.9889803157,72821.60734691305,16338.80545171219,7120.032630829478,28527.538403513503,77943.42682437248,2560.965113946342,3100.032027785336,2828.7296771908123,0.0222461077676755,0.0204965221896076
-68.4856379832998,834722.5020340376,677212.3557329816,72225.8619914372,15123.13965845334,8097.439418131584,29934.645546257805,48805.14588381946,2490.117359702467,3114.959965721217,2823.0165821743262,0.0292930608670012,0.01349992342407
-53.49398506637842,798545.1342288584,675532.348791563,78211.90337188948,15665.032003909477,6250.574253407946,29499.46945941454,53029.07160516775,2935.0363297476124,3057.253112103904,2855.9438103782945,0.0369951097369421,0.0180881704132737
-58.33440746745191,811267.559855717,562889.5825094781,51335.74739197382,15615.98009464666,13848.428287939065,31416.847959928666,33863.97651328444,1637.344620851256,2717.5523446944376,2708.567574212034,0.0271674219963488,0.0223622685762762
-62.35052058611743,782121.8923828662,650059.4384591265,68300.67592691218,16173.613978384246,7699.869610430773,29854.669676930065,31108.352176311902,2422.967077148419,3025.8510516377714,2853.066003556045,0.0285871437942521,0.0226712089761629
-86.20142703239992,757304.93543018,641721.5331298445,58812.29711422639,16602.65708947809,6152.200854509514,28921.123625900826,25657.085832210825,2014.731230447094,3070.8718870156954,2852.269404948758,0.0252508269626211,0.0220076214869705
-56.12806664973566,784962.8859044344,638500.4420046068,55946.26869188934,15817.055644589482,8129.535863679004,31330.22458504236,23726.74583129512,1956.760780875111,3026.761550531444,2832.439081030614,0.0310096503215799,0.0127527818453611
-66.3377563514458,807372.1808764134,662560.1710284009,50213.28387678124,15391.97617795408,7559.820932775878,31676.69682849231,36153.62986140757,1431.6813329403826,3074.304684408686,2908.219523935345,0.0352093910816516,0.0192196719454667
-50.96763242440655,773277.8622609939,573395.9163202674,60282.22657108345,16366.981339302718,11785.219218161674,29667.29656513906,63696.66740613784,1988.333315061576,2782.0480373432583,2687.3426844915707,0.0291808318894031,0.014775480437073
-53.00131389305858,776599.0022252498,613589.3574464506,60225.790713678856,16324.883245113151,9007.219470880482,29955.01223009172,32895.14541768215,1951.612206335616,3015.4381681694786,2779.5533149780717,0.025288106051686,0.0215781578525007
-67.26381756891627,798532.5471526944,627993.6656310577,66605.22314136651,15748.669352339724,8944.311552703002,30227.999077254168,27430.44650623833,2295.8849972301023,2889.174879920497,2763.3018383300578,0.0332470138971626,0.0188483810408508
-87.75988482571552,764684.3465396101,656633.4625686462,57018.94531130572,16371.785568854111,5875.969486600518,30188.48612329597,26733.348509865988,1913.1642096866492,3028.122175081652,2844.740386462675,0.0258301077803279,0.019163260738299
-73.76241481161148,823717.3135612904,650773.2239666241,69369.5974124578,15347.40221289858,9523.21852171259,30905.42767666362,21174.91012013212,2343.1220580651143,3006.6923859924523,2800.3405220752134,0.023408817743601,0.0205297568037146
-86.16628464682532,785166.0650803285,712859.5194412243,60404.6053585276,15963.294929505191,3677.406337647158,30579.13184774533,40886.24539611184,2132.634466111392,3207.5208089486005,2903.0441491080437,0.0328436063759228,0.0181055026174991
-63.054707694527295,783177.9296471542,690000.7723286648,58829.12544373817,15908.991017790588,4434.091822549785,30283.63450569276,42171.25988707029,1941.1487951070555,3273.8555556915144,2928.608289853745,0.0466400788134711,0.0196050179768441
-55.57694184579199,772365.3301676578,680080.3031246135,58620.25550116968,16345.797397784863,4985.885164546858,30417.5404162144,32284.087859142328,2074.906467863256,3183.677641696029,2927.944771191228,0.0236644717719494,0.0151362738173684
-78.06909618817915,779804.0900218942,655187.3407657478,64229.90688583453,16098.478313220288,6802.214199423727,29265.784539283555,49001.67282901148,2224.000027327007,3078.058011715292,2806.03889574232,0.0311505289092454,0.0134820293609211
-72.18521711064739,814280.1440929046,644282.6838438543,50000.05134652889,15491.981984740663,8296.96911041114,31266.43949535886,22387.872403082703,1583.21021514805,2934.737407949835,2823.863664334627,0.0334524260931488,0.0204122452550212
-52.15997852877906,774785.0418728025,672550.5847489855,50000.00193576715,15842.87417818976,5535.369936863594,31258.50747584807,28955.02291100388,1664.4505223423791,3159.111772345167,2984.99665541775,0.0365000783220339,0.0158205290691878
-72.84353273927357,825757.769600681,698084.1828797762,56874.91957522577,15113.912516093877,7325.30218802364,31017.05750487481,29850.678662848863,1854.753718431672,3028.502465791457,2949.558458393367,0.0333929952768827,0.0225544380909585
-55.85933540172391,780686.3757756499,675062.1079376906,50000.00000017133,15899.044231663516,5406.617937616582,30750.448359079004,46926.043897961084,1558.0564747688986,3246.200110527868,2881.723833859288,0.0302866922574521,0.0178671614577758
-53.55465204447302,800959.1874469267,607618.2468772758,55322.46913114744,15628.928748034312,10344.119655039278,31602.752530785703,29084.360084429023,1787.3397011695715,2970.8890460554594,2840.4185423372223,0.0359321847598958,0.0166974301243511
-52.19579021628329,759507.7042447246,632767.8056159067,58619.65387630055,16640.97255194892,7442.707345754094,29704.6869636724,42105.729535981656,2013.1191166804388,2932.781024012219,2818.014079991762,0.0163345181927536,0.0251168233404917
-73.23379473596705,767097.6443010264,619616.0035679601,67700.9779500778,16350.621181809012,8456.575326994245,29299.99656941783,34890.93790665525,2322.736147065647,2823.5607281416364,2766.370867337353,0.0298914188605731,0.0184853913479128
-90.29999666190469,798988.8211920557,660751.4306500714,58809.69424473893,15763.91757726922,7173.140505148074,31923.114626292147,25833.898297073876,1855.1844750429764,2987.2856895406458,2931.35519463663,0.038492028343704,0.0234551027461027
-77.15391046795821,803334.2277447834,662474.5979990555,56959.88452748816,15621.488510322555,7022.017748639967,31600.69291373624,22225.610034741265,1908.7098970689544,3142.4497145899268,2795.9203802634765,0.0428121209921981,0.0205012406456078
-59.73668972001711,800811.1044936391,643647.6671841403,60703.14072256631,15772.148980972155,8499.584942707354,29446.554364615127,40609.45772136941,2058.499087523414,2838.735316272593,2869.29676706597,0.0320837952150009,0.0163021194066954
-77.16685127559788,796552.1527319726,553493.1323778217,52054.95100873156,15842.02626162032,13425.755092007508,31690.849205623992,23085.726819616404,1604.318445679428,2734.5061517519025,2624.7904347407416,0.028775988274694,0.018019482389285
-66.64119976405547,781624.4514815096,622804.6242810676,50000.03121741397,16066.38835791098,8090.258473169422,31948.032235900107,30717.262128933773,1649.5766610442915,2962.9377172848967,2814.004465430942,0.0305885399050429,0.0193274980631539
-71.32001275387412,806278.4471772789,635756.3706402614,60391.23526914433,15679.542617549916,8723.075775685611,30425.151612419064,31572.208018772333,1975.138044894446,2946.8071272444463,2870.2690070427093,0.03210615666062,0.02202872637829
-74.91716161484598,749877.0082885069,643543.344394357,50000.00000000338,16535.604838208736,5829.975011535881,30181.76913177944,27248.4369507012,1711.9897075801655,2997.431778125806,2870.5852330046127,0.0298990743617911,0.0158264371641359
-49.41600099244919,820481.4128384808,596864.9701736702,54444.86041568738,15353.7818775611,12050.751144059526,31954.949951269693,22052.99485111244,1729.4255888190055,2929.5483442069194,2723.045660844071,0.0316601897295029,0.0085260691075217
-47.5785525402321,818555.6601087534,620836.6268909343,50608.64915159968,15268.638577433112,10917.20890923481,31636.53143243497,39676.56149325332,1798.3170434975943,2903.572418987428,2723.378697924247,0.0338475991650639,0.0169864538652963
-80.12922504640572,823985.8907005043,631817.5370648422,50000.00371166632,15241.803302632548,9616.783800014167,31924.107853672405,46436.86585417737,1696.1263855418126,2979.9732333729607,2772.357308157155,0.0347990926366384,0.0158262053218031
-54.3865262966255,787157.9482653989,648978.0014975155,50000.00009604789,15814.996670555573,7957.9575233723635,31801.817565519195,22541.289412439703,1575.4550662498878,3045.550455540073,2865.248335050735,0.0334907778726565,0.0199147444992208
-50.355620206179566,803362.6518510275,670872.9681230929,51006.26646739677,15513.93054843989,7188.848379336722,31165.893675724223,33407.64609091603,1570.0173920108691,3104.847254795589,2960.4607303023104,0.0355008103232893,0.0213027700396223
-96.75799146590629,817665.6618622242,655352.4140588676,55135.28183795208,15461.665680139866,8651.452708497465,30592.92492723735,37645.80845994889,1858.5745664294996,2924.993808377556,2844.165304340428,0.0288681114040126,0.0199292418609935
-62.3037999643396,779529.9829600763,610657.576423354,50132.97041999005,16113.197733961377,8955.819498103578,30674.475860529197,25365.300930722275,1672.9141909025725,2981.865269141568,2834.880004861828,0.0309439990198924,0.0246840905438675
-52.50105083569625,779587.590134174,658014.2665751906,52915.49094279405,16074.390459210292,6538.261401131566,30377.73106925993,29956.66675615437,1777.5156513683798,2976.897355230844,2871.586985258481,0.0309864899222688,0.0225064884992007
-48.28541285455785,784326.4504698793,648838.0202283815,61511.17658427044,16040.982200857568,7840.417062161906,29958.419591951417,32586.876844075647,2024.567774145072,2965.9956678300014,2864.204480130865,0.0290276234667271,0.0224184185052652
-72.34284119511416,792711.905170013,647021.5417057824,63874.06877818616,16041.159274290503,7855.678253688951,30495.25078860472,30831.00626163101,2181.3674082542902,2976.589827340073,2810.714752413956,0.0244550906357635,0.0116042972465242
-141.3729957921036,780467.669975554,654086.2087674731,73578.45931659293,15899.526882872986,6506.10509491686,30233.47016238052,30278.5073100136,2586.1248944375648,3102.052058054866,2794.4173887577645,0.0296552803216591,0.0204921664738216
-68.58082941692896,810201.2345193281,655251.6027580199,60045.55680628364,15402.472929926444,8106.051008574618,31503.81645448853,23653.26856565259,2029.311875827157,3189.3010009250106,2832.9195415472022,0.0371545025025135,0.0134948521712197
-75.24955673753269,804082.3655783026,642950.4492455999,50283.68343677113,15607.656202202272,8621.129320431364,31377.309277230524,16495.401576580152,1569.910055355139,2866.4669946386125,2800.8372665537486,0.0347421475012225,0.0139993205280931
-55.95369840963131,778647.577012038,658540.227568578,50000.01975998121,16044.98434821281,6584.97795988021,30671.120421658325,35903.70895973529,1734.938311391997,3009.937069498037,2848.3082778316048,0.0307769905691672,0.0178479338934882
-87.97662943723554,778422.904271121,661347.6197033338,50000.00000000143,16094.079758928234,5511.490862462423,31269.149496825303,26296.90641968152,1512.8284131388475,3189.233778850018,2789.61466325579,0.0378473231617171,0.0231339880920048
-68.63932714816886,798415.1191638809,712015.4933890118,55930.44481955894,15806.270344803965,4237.754255942356,30922.716543346614,28949.43490799444,2032.6566550464545,3194.2713942445166,3017.3919819833195,0.0301803362927396,0.0123683095202477
-44.44304110468173,758964.5757505246,595545.70394351,70058.4500642573,16366.981990898346,10254.309805660278,28880.74577153851,31490.36631307535,2408.525518059704,2919.1792976955294,2742.0519544344106,0.0326605281592536,0.021529942304319
-47.633667950911246,778503.0735118351,660098.5076260254,61083.827673265376,16222.597454110317,6512.476945342027,29548.72700585018,25700.85274654182,2084.634353657976,3087.3327082254928,2850.363428559977,0.0215468175858182,0.0270505508816657
-79.11255982460533,800432.5383981222,701843.8133718396,50000.00000004735,15866.13284959184,4930.864506928321,31353.0924752161,25412.009615416915,1584.5825745816014,3106.066772109435,2932.516639957522,0.0296141469731721,0.0256590494404859
-78.30954647399722,793882.2163553722,591150.0804353728,64890.01229239644,15723.897018147078,11093.986990977282,30356.452509639243,33133.12792294609,2249.448599210698,2888.273698903673,2729.228926044654,0.036468454816303,0.0179844961166937
-100.53715521084402,809349.3799302388,653734.9212818107,56806.87814587926,15720.170893497232,7898.981732964396,30842.399796490736,26747.338383377886,1823.495799746516,2959.3061219618485,2840.8384985508574,0.0295885784154947,0.0280717425850358
-65.9130215198353,781565.445502581,611081.3144619222,63102.21421808754,16175.54954939946,8974.798013782702,30957.84246798458,22840.5975702991,2123.7961427781497,2924.07000724187,2724.121679266663,0.0328386694743275,0.0162210021288337
-39.573380261743424,777766.8260497786,625513.9429922538,50002.37519025209,16233.883031971409,8628.459729254631,30944.7073115517,23219.71762531329,1680.042247640778,2878.994700782832,2728.370895471507,0.0243916122751921,0.0198301860820998
-75.78652284739002,778181.490769202,588122.5715546032,58487.80183366597,15968.432015525314,10720.257783949684,31076.110190780088,24126.103942652284,2028.391694168728,2774.880061413762,2720.3417779338265,0.0338473053593903,0.0157038150781301
-66.59834838545729,791273.3299759171,559112.200741095,57613.69241739923,15763.03555375902,13768.541694036205,29627.774048767253,38385.5549365694,2030.4454455078644,2773.6161318216105,2633.2118826081087,0.0278726455855719,0.0193354109407973
-36.45731241581581,784540.7851710552,601040.156084462,55755.38176445631,15789.153855373266,9783.9532862239,30452.62196029646,36929.1870312406,1752.671507981398,2911.429865719234,2778.5855559560987,0.0394885737700698,0.016027200772668
-50.104988082406486,796374.0830171288,672783.9884508144,68121.48042160257,15658.773814439202,6852.742657786012,30644.55588276559,38269.61863284108,2205.324094397165,3083.784516892013,2908.5283814318805,0.0319494414281212,0.0219413469523816
-49.7579948293219,806966.4644565972,643034.6433999337,75624.44901050754,15598.975984926938,8857.742544221759,30156.437519259805,37956.33671052608,2416.8356758067903,3010.720596630509,2843.912851348047,0.0322761066810568,0.0156843795452997
-43.92085798329528,812958.5314727442,584805.2298414202,66802.69292040219,15620.811394161628,12680.21341566299,31575.463703528483,34559.78054127402,2125.3139228832574,2892.453250430062,2740.709676117436,0.0252756474670814,0.0232060291077117
-87.32159768699304,776115.3210707287,702423.081614713,53441.45840459572,16120.004730594184,3891.437661243782,30338.37713086653,53838.576872393016,1720.8519116675182,2955.6319954862256,2967.54940915165,0.0299485342647435,0.0217454333887451
-85.01914529166608,766438.8641722053,645610.1101879186,59325.4435410719,16163.180962888357,6776.011319650859,30130.57171136692,27560.90539108147,2026.348933506522,3012.125749074401,2786.6817418295727,0.0270055332307045,0.0150638806374371
-71.34411384517045,763536.1120708785,659949.3118378514,61252.50554752937,16412.044378056627,5639.607483396463,29491.74319946309,31014.296380820168,2096.596693956893,2984.6127210607747,2845.6584498510206,0.0287930753729376,0.0224408587049437
-77.28213552954936,779092.0946388982,645346.3745106804,50000.009634705966,15957.984477388474,7180.526961874675,31081.11750184388,48042.06930629804,1562.688503393984,2965.461759910233,2871.5229953068338,0.0340102955124971,0.0199940917443499
-55.23075918595143,786611.8771065957,617712.7400908653,80613.51009031796,16106.546295325665,8717.068180921662,29370.196001825498,28787.36854230198,2806.9836357797217,2787.406733673611,2834.022573360658,0.0287575522387266,0.0183299382876165
-73.1730898189262,779944.7330170484,640551.0841734413,58553.44975141367,16057.176583113098,7411.605885699466,30255.01318404388,26775.01919844894,1889.593020813465,3070.634249700837,2885.222954869281,0.0378822390546779,0.0197854655238648
-59.849014563101534,789617.8450569608,623674.5365766125,59474.39730040323,15705.933536755778,8919.06010813749,30740.88932675896,37159.274632675726,1920.8019426600276,3036.213901882441,2783.660493057522,0.0366462085502184,0.0167511155732726
-55.05124605000936,770838.3292061554,602613.3015916607,74801.25366876037,16267.889565356722,9705.919923564132,29277.96776431754,32825.28919168954,2666.1644591846944,2970.56346078004,2719.4673277671664,0.0299330130978098,0.0201346760603408
-52.53755377601271,794139.1967574201,565548.6398449895,67932.28334135418,15820.834042248613,13309.761208759835,29993.44122073189,38528.44951816573,2262.1635625071367,2799.3937801227416,2699.743815881289,0.025461467484491,0.0163675945462751
-59.21767341625656,808184.8940435222,627991.6732609281,59798.60034387383,15570.688050707202,9461.980452804575,32283.65491110315,30972.6680128474,1897.641970292507,2945.420530760754,2774.1351698675007,0.0337486620146365,0.0168346325568116
-55.62805630066008,789363.7174647012,641618.5978457755,56249.56066458416,15717.086567245133,8342.232393422059,30367.71118192884,51625.15311444147,1792.9887123822482,3064.5099764409715,2768.10595081298,0.0253845619110599,0.019725031700485
-80.09302466148601,824875.2013678668,708754.4214445214,58057.62901623171,15227.02453997784,5800.372829762389,31857.34946234599,42744.59590709671,1984.3915587353324,3121.2877602452763,2990.870535179733,0.0358030525845339,0.0220839794226591
-79.16999806390496,820363.3497767576,647219.8734550908,53656.32013092405,15384.595950706447,9516.87146001064,31458.791860533333,31558.131098817328,1840.1586259498736,2898.766736070843,2870.4622281946126,0.0296108730539853,0.0224223603693697
-67.05708709849833,798538.351637296,609384.1308216098,55444.63928694373,15837.23129776844,10666.105244285713,30238.1903455694,42969.43905892849,1861.044474504237,2797.622563913556,2763.6897239726386,0.027721586504307,0.0191133202527972
-77.9322605019799,797798.6540352562,716375.8764793809,60837.80540952796,15660.513839273412,4350.295826967438,30078.903928888067,37713.04844966626,2077.6252889346406,3109.1045852987995,2943.752940567157,0.0339651581956242,0.0275712985986707
-89.1801234605603,812664.9435432734,694907.1016071886,56647.30589550064,15626.313096927315,6093.8101533905965,31142.549570467894,20631.583827936,1852.1094634035392,3214.064385108876,2885.500205185083,0.0333025270944433,0.0202860423039664
-55.09869960828651,825490.2407574757,611582.9030833765,82308.73009649925,15338.209696753427,11534.275850966009,30392.3417900609,41772.36641438852,2786.820796963533,2890.7064365459005,2836.103596128198,0.0222892142965292,0.0204637275182918
-65.73214812837249,801445.1727396051,658886.2804363254,52329.137276932095,15577.541643853712,7677.633200396564,31817.208881616083,32873.22756318615,1730.808639330839,3067.974440918418,2825.8690061452016,0.0299770228670404,0.0217257467000788
-79.44785595728194,793191.1602061226,661513.409766413,59348.30450175395,15930.447799969568,6887.206031186793,30459.13144053871,26220.660879606352,1986.3218146610795,3038.052112810868,2875.5657489218142,0.036539210942791,0.0300672810247114
