ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_H_N
-208.6687580635048,867428.3573660699,663449.7464279882,60729.69764243447,15019.971190913113,9383.846199319158,30794.920935247043,24739.79642399051,2054.6618563713428,1883.017848540719,2905.4447792989336,0.1526707172553101
-165.93494485137757,822025.6714565894,687131.0993153133,55774.71921347313,15901.097759772863,6849.103499914389,29716.68424206089,22830.68876872021,1743.870088737561,1981.817980675121,3069.9708885606874,0.1247718559921566
-211.50518656460625,773537.1325970927,678695.9853850577,67082.27415085507,16673.237821155788,4946.438063952611,28444.934862349503,40336.47585566304,2374.1167672896586,2040.769018819012,2931.966673842166,0.099243479233655
-211.83294610924733,839867.461804325,689636.7146012677,59199.84247253279,15676.595520842508,7272.335752516599,30594.44637050576,27025.661273022262,1996.5926218947243,1840.1266186001171,2988.4442136465914,0.1478565705282704
-128.84135975266156,846979.8743497545,699846.9998942685,61445.61346409806,15531.660787216242,6879.907214173856,30758.38003846241,22383.689697585884,2130.3384886837275,1787.303377388968,3069.276597820787,0.1409299458636708
-274.6282125362309,821591.8826410775,643524.8780641063,71473.12538589773,16204.855967142965,8323.330145469004,29651.835025438948,25307.455111257957,2511.136011823605,1895.8228593720644,2937.864239712429,0.1666697004773127
-235.9167002418037,821247.8080089389,686263.3712430063,66804.91578835671,15946.170022459066,6239.072981553378,29622.26783796461,28293.78441963462,2413.5295043599904,1773.0966039968896,3008.480134686436,0.1530164113011476
-217.64240180258705,825855.6589894312,719685.2673605328,57849.48822237686,16008.270030995676,5002.805562349307,29449.831666808488,32246.58831846291,1958.7666648257032,2016.5559434684085,3082.644056854741,0.1210667152666642
-262.6828664473743,864356.2454596703,720874.7960375412,78156.35391158327,15366.255185165695,6185.04217695074,30070.99680382036,25586.39645198615,2837.792009551656,1966.634282096578,3060.2102538852205,0.1358567669545473
-143.44492074544036,803510.8398071452,770474.3137938031,66596.92068740862,16168.010349843042,1491.2530962981127,29572.26049653324,25761.948527634704,2256.235934276825,2107.065639999202,3097.020145045705,0.1101174289744833
-241.000456272556,835011.4330487404,726356.1536851623,63487.99351441465,15734.290168705938,5258.1759292647885,29530.35266895364,42444.28737557017,2055.6268478961592,1996.1137912023823,2985.006110587392,0.1363949749400857
-193.95703314391443,819325.5310395624,722164.9529494588,65397.030883647705,15962.040703294018,4521.249270108071,29891.910163042237,21497.849949875126,2194.702184480252,2047.0324070599056,3061.5013559223125,0.11322819322043
-179.35536021287967,841873.5419460356,663501.6398135409,68897.41846999672,15439.313451767684,9502.797575961422,30237.9480456172,34442.242883766994,2500.331593812937,2102.6620444808573,3037.1531349558386,0.095383806212562
-117.60580330967548,799774.041188973,633157.1407723749,57635.94450962645,16209.700826714476,8522.198222761224,29803.32859247154,30146.0752725405,2040.1499943525937,1908.8656553129829,2923.080053923489,0.1220959481722972
-218.7660754951684,832689.5558872954,719648.5734414022,54147.71830699685,15445.51099125026,5540.805912737111,30891.139057980818,23614.574463206645,1696.8906091292672,2258.1591782822265,3021.456816329635,0.0836548095459611
-347.9178343138815,828427.5571878749,744889.8697661973,99018.3733024914,15889.141053304054,3916.90670451051,27960.30635692892,48752.978313449705,4028.7888498520647,1951.5653226084576,2997.4265425896665,0.1150157325185709
-202.4368579692112,825646.9033437488,706341.9957073623,59803.17128890116,15861.03219411478,5677.460693904344,29892.222515124104,29987.8476779012,2048.774303393511,1980.7742984199176,2985.7669225056766,0.1156699788241123
-237.03411044507368,816367.8309872422,720431.9032845045,100547.8619855141,16026.702553684592,4914.720749782206,27078.056712730977,41501.81790973361,3923.6550578380966,1989.077038327218,3118.283901830179,0.1180868997023255
-157.8749338093751,814091.0790527464,645893.6319297735,64870.644197067,16255.799120396336,7989.824110221748,29472.46156149381,29138.903598553898,2326.8352473996583,2026.8759838384624,2946.1519362456443,0.118750297044819
-194.4355004706836,783199.0890497194,694782.5748159984,68995.88760650596,16586.48102013596,4642.093271061859,27889.322117027667,33821.951362145905,2490.237017966973,1967.385995754955,2926.3237613253496,0.1118116623113008
-285.9668701156292,787522.5814950971,676136.9644761782,50000.00000004166,16454.013723132688,5280.122056687646,30006.28789625057,20413.434033886835,1753.5344239866986,2108.89004876855,2960.11437758376,0.0972979245757229
-126.22869359937094,833197.1273775134,730348.7867306428,71568.49264078109,15671.950899179432,4967.009979021999,29855.51218329328,41401.80106465904,2608.6196159436568,2063.61009169634,3043.090066328461,0.1012330652365289
-286.60048318703866,810549.1563615671,738127.4092088661,68451.00412312441,15980.038457495704,3473.620805268734,28798.559493256973,44328.64870503634,2696.3608484517235,2108.2856059616106,3055.512871132268,0.1117500893256511
-251.9879747438276,813413.0492343596,717340.495193285,62814.04994451268,16200.014129447676,4962.887870556404,30063.447733061905,22852.10192172777,2116.133783954481,1997.8355236837303,3096.296074392424,0.1097415822964457
-263.3116023809352,813186.150468255,738502.5353709842,72673.32092875472,16131.65220596164,3489.084308917623,29126.45277715012,25835.322160456388,2640.7487366524283,1934.9049342908943,3108.272685569667,0.1245317894786436
-203.95624711404136,850050.169574842,657574.8698004648,60974.245763814,15436.850205644409,8987.286899755634,30454.48360098853,27430.234269611807,2124.7846539791994,1793.6811694449905,2895.304949997263,0.153076411736546
-177.3782742045442,840459.601072356,659626.3654747957,67185.66507732142,15936.174922533526,8738.118472220372,30071.660468953403,17105.34720374525,2362.792425135537,1791.791561391428,2872.955383352469,0.1621542719807447
-242.44361934244765,835832.9234356153,657850.628485182,66111.53072300446,15699.723594421786,9263.003290874813,29102.683348670835,31531.97758233655,2297.3575468793824,1954.5941244350963,2947.4165050976985,0.1260352748486985
-170.60996391047053,815304.4902162455,687892.0853904407,70917.60103035526,16096.847137772478,6633.072302371848,28759.15940336808,33408.66044840774,2632.6999962672394,2012.91191380606,3025.144334478914,0.1180114166645551
-283.1513127032349,826537.6761774509,705825.5135975247,69249.88875317234,15637.307604873744,6096.675565242386,29109.07509269232,47734.84915999616,2752.5135625949943,2090.626460635623,2971.398072273427,0.114687288778748
-193.6255096179509,807149.3531349957,745439.2121084189,83209.36439190785,16029.306842285408,3268.0071312359505,29473.343855187315,36989.61299332221,3461.7532355280505,2110.4776419902582,3016.7394949977343,0.0932702895858753
-254.81550134938684,810194.1931928913,716276.0085919946,53497.51288241661,15849.375489187829,5370.151411399323,31117.45974808796,21373.88315797712,1858.1112733153163,2141.135536465916,3131.416328667967,0.089535154183233
-212.9274751507051,833184.9370550293,726510.4380295663,63228.56514407059,15820.223154202224,5222.606511417846,29559.603052042217,40684.825908390856,2071.8166464247474,1963.1990969073483,3169.198188508441,0.1186175495430314
-170.49315133283116,826176.1336756109,710975.4719010532,61291.76222127747,16050.05412943284,5234.288129177118,29055.367254337198,31170.802647513905,2003.306431615778,1915.6312394234344,2978.557810759896,0.1381009930186768
-155.61086452973774,883438.9945994124,677514.6770235979,54970.17360689792,15046.817679378824,9311.231958035827,31377.08676926898,20308.326484894507,1853.2388644459663,1872.2823423830944,2972.102035465793,0.1705951657674876
-143.13131149621984,831422.2587873162,649731.4834748221,57778.98606541792,15885.792824008391,9004.07926137125,30779.574342763328,20867.522444010512,2056.571124505333,2056.0250923059857,2914.388300360486,0.1036130291808422
-173.46441997536866,818218.4294490499,701753.4248971636,77368.01114838225,15911.183738643267,5869.610914695143,29770.67047525953,30692.15058109629,2824.2485937158763,2030.163257827529,3045.147974250246,0.1337654568764833
-173.2542911051206,820588.0850430055,737556.2608126291,68918.53106273153,15875.034509752217,3971.4253782504097,29564.77565421948,30751.959678598272,2377.4575433785917,2054.581527178806,3056.6732824551827,0.1317516525286726
-294.6218259384802,868506.7047023696,716285.5864164719,68527.6663298249,15192.971573457577,6318.848579487857,30355.77238941935,22121.940279719936,2393.455613841344,1769.9124127838168,3043.370247894712,0.1605227695669708
-229.4129461106715,817664.3083607362,692095.5443192055,72298.1687421098,15978.248723869285,6000.545999525394,29326.073217103996,36153.77877089295,2471.774260029968,2062.691918886959,3071.0211265627254,0.1183650519150413
-282.7645234884271,854589.965596335,671883.8479600699,50626.86987893164,15564.370297768668,8583.8289985369,30505.601380763168,34336.29007352468,1723.8003308998962,1857.1514065096069,2949.6410761414445,0.15800357273855
-191.5916744469652,811907.9227823385,740747.4742762587,63132.8349202346,15992.75660320061,3380.1195203823468,29583.908815366885,31795.45060164218,2382.779707546125,2075.68755925994,3096.1565706483216,0.0981693705653961
-154.56448526406618,822813.447321481,691613.4126601048,58734.86319458562,16161.413759916531,6253.41587952128,30237.16833659376,26327.9309865298,1849.2384395222648,1948.9042436600016,3004.1655555106927,0.1405023573439924
-220.35127086789427,805327.1832505835,750557.6660781358,74771.80987371579,16301.976683941632,2575.690798140607,28848.273960867016,24793.280428493632,2585.791689263888,1877.7808806285984,3156.7668198838087,0.1298082939937427
-312.2971599848626,841216.6178474954,732400.6978394513,78500.19050587973,15642.665733601874,4939.338859919976,29436.9801672717,31289.434811209318,2870.9768122239248,1823.9702325424864,3049.738503552463,0.142861990094531
-310.7902116273017,822255.4731139339,772043.5693276323,56819.76265981369,15961.33257817174,2209.5765875672155,29851.250607308903,28753.553636561035,1924.759672994344,1861.916082369079,3191.2560995629538,0.1232832520954385
-275.19883268658714,858317.2523000317,728601.2339476846,90851.006553365,15520.384531898926,5766.024249505538,28830.991602281087,36597.8583152029,3555.3215233559804,1918.3687769509756,3055.948270983029,0.1095183819178791
-186.68335978857596,798009.5633735264,705324.8653440409,55360.32156571192,16395.652594306343,4313.32284953589,29633.70098051369,22902.008397926154,1708.1741943842874,1868.0625779250347,2972.281632664104,0.1624268324292848
-220.76355143978947,862147.2161097834,757021.1554042357,67652.13837552759,15136.19607745309,4930.592016003944,30751.781699457977,27528.002800912596,2190.061214890047,2044.8364921726911,3113.9812115973227,0.1041542592640255
-344.76369317186635,845112.3553254764,696405.8625566795,100810.11191617152,15742.070158909784,7106.278641346279,27523.544476388783,131027.18040101872,3656.0181986792313,1908.873002382445,3057.7464749922187,0.127979628552978
-193.75355265503032,805423.9538336277,705141.2213012595,87408.84273897963,16143.459647303507,5073.213630011742,28357.61509863908,50355.95795042435,3349.6069845189418,2040.0402054118188,3017.5497027660604,0.1027599100198249
-254.6850734779929,844117.7517633778,754610.0558846906,72386.25247170325,15421.376680246782,4309.076173422568,29716.293478446503,31086.144583881392,2571.7454400013075,2231.4192740397325,3036.9383219530973,0.0887823824310261
-198.08324303136527,825341.1111192644,784888.6969059603,62115.23641085927,15939.037125199837,1743.370709694405,30712.605406062383,18444.983718900392,2147.140788646534,2014.4818149618516,3126.921093970951,0.1382150588969519
-158.214992002325,826108.7972245251,723081.6672788169,65802.32960890171,15885.635186279504,4966.9616522542665,29165.873887918755,35763.52729060187,2407.346995304919,1856.5759628041703,3073.0907691171446,0.1211679644027822
-224.54175945029684,882587.4800446929,732004.8746156172,117594.5854023802,14858.418776884662,6974.180743324396,28107.625489091926,53278.79774125104,4961.68533250383,2070.38114842741,3044.8822781786757,0.0893059663484885
-199.4667349562639,834145.8884759365,724880.6902940151,60377.164446330105,15814.355266420138,5052.197667846201,28962.602049948506,32906.97997050845,2192.264528362964,1916.5967239470256,3015.32347799601,0.1449590010843262
-326.32422160533895,838913.5308826853,658648.3994662802,85910.61471102556,15717.220142805889,8437.671419698661,28743.288680496004,38086.07121588372,3089.805900598937,1866.9047055136396,2969.875768626906,0.1269346201519225
-183.79147905981324,788321.2871431011,712166.0634071477,85215.9973040211,16339.450988914954,3919.8049254075113,28410.92135639863,33266.03161444747,3085.314240291221,2076.262996674662,3057.457706524376,0.0990335771308345
-281.7465983039914,858593.4985004307,718020.5780435384,69559.13382812339,15228.108246191176,6026.441164175357,30295.092774352102,40161.35977284096,2463.8511863414715,1906.7484964601783,3054.864106954371,0.1434184694421891
-224.78599316421693,787030.4031227645,691058.584739487,53585.97070619516,16779.91050980783,4827.057896601044,28858.09327103129,26583.5103147468,1982.496795001509,1941.170100649692,2996.976359998592,0.12397775037432
-217.32631178314531,802186.955017445,711384.2816810887,50000.02669769271,16077.319814595625,4655.418230204351,30821.511471864924,27956.03117696137,1569.474735920339,2038.744053764296,3077.3435695312146,0.1039888655407945
-145.43164826297811,804007.0266617899,717850.8802736707,67647.43824241225,16094.601810946526,4265.055929684003,29488.469481789645,26977.983246684656,2233.985398005336,2106.190732307275,3102.1457267324813,0.0904997357966658
-192.8710120989299,836538.6083970402,723800.167575797,58611.11713086623,15671.997675874696,5054.698753804944,29950.874007822797,27842.956665978563,2005.855692413698,1927.481539003592,3054.9500417730565,0.1496531133771683
-230.49517898373625,846395.9043338598,738123.3437448598,66215.20337312491,15482.978689557436,5258.413094225324,29629.41702178135,33758.03452148101,2352.834543942002,1940.7681246842417,3082.258518747108,0.112872289082241
-139.0708355445285,815109.9477540811,645926.595752998,52401.455638214655,16184.408263395931,7904.810781005902,29277.36965966096,24063.946009732143,1707.1191751769222,1876.8202638092785,2874.281019956379,0.1513071332748378
-134.50477885091692,821796.6903226341,714558.1254967056,80722.08681237795,16103.223109344322,4911.870657821186,28833.524401496903,25475.39489666714,2920.513671369932,1915.4291744701368,3002.25292676106,0.1309564150232895
-254.5402496557148,811635.4907536106,724333.2702283366,62068.85563650915,16076.477536167438,4141.701209402891,29839.22614705016,28432.935568983707,2230.3138825484693,1894.219064103376,3021.835792054069,0.1454190346170319
-205.64702422512167,824250.3881766651,706912.458843806,75367.83201904721,15787.67832571793,5406.329397536071,29172.850399003924,41228.3394092985,2703.03440841235,1905.763290833933,2950.5351969093986,0.1218126788862525
-486.2438207938129,845252.9501076246,628298.0999857684,87354.93007992869,15566.777219684707,11419.799366652853,28665.4767625549,44333.326038274405,3199.148551603241,1895.1875596700704,2854.5296704823872,0.1367189546247814
-140.58685285480612,828046.5367397896,701944.9907819562,69669.54386504093,16008.820236401034,6075.440664205208,28724.376845876737,24539.037085499152,2309.923404818454,1983.6745191190264,2988.0973450564807,0.1361387696816395
-226.54965764478808,830424.6037307603,705128.010446681,50762.44662260876,15796.97149029592,5923.129031024666,29948.921535881564,22565.40038076676,1626.536550183081,1944.480837380189,3034.3840317905638,0.1448791032022242
-318.9109498335807,838440.885625502,715979.7598623583,66541.70251535761,15389.07897182197,5714.922850539902,29002.80631388723,46358.06328568479,2361.750229859709,2174.262035740401,3032.6843342413126,0.0837188008956063
-118.8168242275836,847077.4543713741,645549.0049851335,62374.94109779783,15573.745680199769,9510.858723197724,30177.035216723136,20827.47380040112,1976.3407873685128,1889.2922828305896,2834.101426154432,0.1387032519989994
-190.6942221189733,867383.3426664865,697337.5889231267,59214.05060659274,15386.893309652376,7562.952584076933,30548.092989106823,21989.40795097563,1898.095435819061,1899.849153660547,3062.279649449104,0.145947063871468
-190.88111083074529,819034.3859739252,736610.2894466196,71486.78555587273,15931.901608331533,4480.273733360113,29353.545955794158,31694.39811941477,2534.287774795722,2210.49048144217,3081.4098960830047,0.0782503040119552
-274.08297324352486,804339.5029695809,715037.7772228791,68682.88477223595,16149.748361430764,4183.876806671141,28736.576035154914,22749.320978861902,2409.6352908248746,1977.345972800622,3089.098115489454,0.125361586393238
-209.1321964882126,850458.1264051422,764527.1453500232,62381.72014504429,15353.507813027776,4488.54244646285,31041.76447938053,18592.53454526804,2192.4467632728843,2159.9793964045666,3122.076711969368,0.0824600378692244
-221.49977289707545,839060.3382612221,628364.902230585,68389.5235492112,15557.33490318082,11314.679392724429,30149.82389884578,25679.572438165786,2490.293490811636,1960.9974339108064,2916.734157418448,0.1151657909461756
-234.82385488446417,852596.2373637162,703924.7295253555,84058.19933399056,15357.758429002834,7070.634133820861,29549.836184219235,42610.42407967187,3120.001497647704,1973.5765539329088,3079.2040846346345,0.0918138738754439
-156.73301554262184,875841.7835004481,733011.517248129,68265.44407140856,15039.944580794145,6486.598639419629,30423.997935239164,25348.26846819523,2387.142845576348,1906.2666258565,3127.7797133248323,0.1492377295688444
-213.7480729748691,807525.220177408,699570.1253270688,65146.76547313835,16149.225678478797,5292.904307532313,29821.570416198185,25395.62293593829,2320.206956342652,2005.358401091391,3025.6200152436754,0.1076813947293237
-362.4416564144223,857663.7111569404,721996.2811219583,55329.14556043692,15279.292602664727,6088.498091245448,31475.752217714784,29356.67969363256,1564.8971646585242,1910.759296338324,3054.5170507902694,0.1222520872655941
-177.41676502012473,811939.0546475066,702448.2663676551,59643.92588717757,16247.963921170413,5007.274227354063,30095.03387250159,19032.20832164061,1983.6204811770824,1866.4837059673423,3003.021076555194,0.1446670245502854
-90.3902048445735,821838.8418077491,688065.8568240338,62555.05143994564,15868.415311333183,6351.738381465207,29962.04646039986,26230.150976189037,2151.806791290162,2055.7510129486936,3013.7177166784786,0.1077071167240072
-179.36484776393783,818151.5693250174,721849.6034832605,67656.96304841129,16097.56826119481,4654.355576760797,29612.070622503517,27517.326811199688,2409.193446771868,2002.3326093007945,2976.052825930353,0.1228604207081289
-273.9922754154494,857480.9895937534,684889.6291318142,60921.937665751095,15453.48929138366,7466.48481383537,30577.65994521859,27938.29359808497,2111.8150287309395,1852.339379147908,3025.6876466674285,0.1326959268387388
-127.72565374084628,833649.2966573589,699725.8439792997,50932.594738437285,15861.95398808598,6109.57479024071,31553.219154798207,22139.06752241982,1600.5015512295145,1845.9852956766504,3021.7048624578542,0.135041843208672
-219.2464923543732,852779.594477739,738285.2922921084,66559.46766864698,15181.185211434702,5794.369277035445,31254.652442778715,21538.04088961983,2246.30193944066,2333.3082019551744,3076.29002858664,0.077954475921129
-282.53581059825143,815715.9347758029,707511.0519828445,63164.99128898083,15762.268454402209,5312.031265961662,30202.9073779194,27320.21337962317,2132.052649052965,2081.134338648406,3017.8066201755782,0.1129497956004794
-165.4472509786404,808342.8690338684,743427.7381149371,60013.93575597348,15950.82955205752,3150.559941712097,30596.4806344335,20793.07377785949,2011.8920321360945,2072.499067689529,3032.5790077302186,0.1066141437542964
-223.6196609539126,848736.3381942936,721369.5994076632,96111.10285007248,15466.748015035082,5917.006384843485,29433.4413976702,32249.25117177897,3538.405776705548,1915.143444060996,3046.8114107258207,0.110838644853925
-251.10209358560044,813222.4105614629,652605.2291277705,75100.35778061583,15996.74055183595,8019.986154819363,29157.09634043224,22834.681248963912,2872.785426430952,1965.1351039925644,2853.1336231271275,0.1268377056207429
-230.9475778285301,795031.359073692,699088.6593561076,67277.61532627139,16359.764730490844,4727.388232493333,28427.61487329404,32641.166438359927,2554.4825253471963,1996.7378251757227,2987.7841977286985,0.1179763004736564
-194.56883035989287,845083.5632934007,666920.48086725,67815.38800688084,15543.813501142866,8641.29287445164,29942.704347042138,21844.1951000347,2633.7791092245698,1915.9329672459287,2919.823926410145,0.1367673920427916
-183.8857900553448,837590.3272950117,702567.8236737333,76982.61641061003,15767.910670578229,6393.115107238953,29336.473177017808,27223.85643223185,2774.1730333818564,1854.3769830655965,3083.4292556659243,0.1393387432910836
-191.9975250657667,841010.5697191572,710805.3469398137,54076.509362528544,15732.631753808402,5673.464247677434,30448.06306711629,21133.28145979885,1767.8455793992202,1840.8194368165668,3012.678202364469,0.1518615422100406
-263.85634438557133,841706.5087716295,701753.9147237164,69681.45104632092,15655.95865765511,6748.556692364208,30562.157247919484,28618.82021037796,2597.49171006102,1968.815537686744,3083.9753116611982,0.1455213699911856
-296.0007547377612,820822.321454757,737602.4702368664,61394.25217228864,16003.189193055408,3862.441632463556,29535.60539487191,34604.26586353445,2208.608519019726,1895.9413231612075,3027.7776546217287,0.1270663095807478
-221.42146160549908,819730.9940225198,684677.2075880228,63629.57420328954,16156.269891165895,6019.310882568991,29408.623790973703,24804.264664531107,2492.277731364651,1976.898059560476,2945.0263492989247,0.130395341226572
-194.7532466278716,799364.2596715615,711616.6332820007,73679.69886689314,16370.321665073026,3944.36726966536,29803.36012154697,36525.5282955249,3036.823840719869,1901.4231491484825,3024.2504334910404,0.1393506818501505
-271.47756863515144,861203.3415756433,710506.9100843132,65157.67812257977,15285.130290778625,6656.592497719484,30778.270686134427,27608.61517376415,2241.33860828196,1940.9431475345484,3021.133679813657,0.139038145339625
-276.8163046684221,827931.4594634039,725864.6659963143,75300.88516357291,15856.822978224462,4986.67866699846,29280.176222773087,27024.44066820957,2741.095024669907,2032.503016647658,3053.324248944187,0.1030094635235479
-292.4158281234355,792096.6841757473,706530.733589547,59785.47408423759,16458.35260049569,4308.469604469105,29150.194886801823,24037.65326001911,2195.93907983455,1944.0531008532569,2952.9122233584358,0.116630634031734
-237.94450183673692,805585.2973959959,725858.3193589473,64732.79107126616,16132.959017438834,3651.8108092931416,28965.501899666004,26591.44172335192,2435.3163612689664,1987.4227037357696,3012.873713694778,0.103083563133339
-216.9698215804485,832551.448458653,704882.5008177647,62362.86807280878,15946.544251090245,6208.060754149351,30362.060795095986,29836.576818465684,2005.9413913113751,1971.7829228284695,2983.99300837472,0.1171433235416881
-230.93586646471744,828647.0496756466,692463.4790404119,55300.89199644041,15842.296664273634,6390.160636784277,29953.543643444267,32141.1364860693,2007.5211027510425,1869.223286013877,3012.620117419382,0.1263225444052083
-179.75780470576098,844469.2134214186,717586.444486878,63104.32101646246,15413.81879622228,6388.287727724127,30328.08017780169,25879.578586315343,2282.323931761285,1903.7239602453983,3011.3231949942774,0.1296009326283821
-255.848767385563,809205.0129502409,717775.4191499157,89466.20770560595,16169.066336437634,4571.144080529297,28094.44660260233,42520.20570813241,3406.853327955252,2026.8584474564732,2988.4710479982805,0.116181664282068
-304.5133934804432,855506.4016590684,667861.8326353963,88944.53002024832,15358.541330155447,9212.334470985184,28841.749802960177,40715.57488536164,3346.550552542306,1907.266075342701,2882.526101696897,0.1263895291504657
-282.6758249934694,801630.246754138,713855.9577711953,50031.45471068662,16357.026824667812,4315.301538045469,29402.47555047054,28801.601114553032,1665.7034258022668,1921.530249913718,2987.2050829596683,0.1493399864834435
-267.63861061632,818472.8105494515,688727.0794180307,51693.85258914399,16176.53055972458,6361.703176196726,30000.9843899506,23103.85659375503,1723.1142302226122,1829.3039455689573,2977.191175050067,0.1703504286284316
-229.0550586073095,841746.1435444793,738505.9345727524,84165.60590813191,15701.52950363037,4711.677657479308,28888.906863528813,38639.84776754209,3127.290379912552,1911.8496623926844,3024.2954830245585,0.1241649940346831
-250.69115810805775,835565.3369562848,724025.0353404053,77249.9079515824,15753.084232087978,5292.17900970391,28959.441365336632,33080.67968144416,2698.691538764268,1951.3538175915696,3049.305475733063,0.1181401519075495
-302.28847178064376,800795.712378063,739244.6872576856,66304.31059630273,16425.375820305733,2737.2139798532307,28867.651949023988,30498.353374518167,2207.2460846741083,1834.3610434989405,3137.689804842144,0.1576799867772138
-284.6383428450272,851884.8781552684,652620.7042037302,50000.00000013616,15568.047998307768,9576.392758496644,31669.160145425885,18055.640084701787,1563.8011101757393,1923.938350630429,2893.619417282293,0.1230725914158947
-197.6218095169981,842120.0847723563,719473.7857399132,55787.90627050064,15590.296333752702,5706.487024255854,30638.137261357715,27289.492618484583,1796.5492988988622,2031.7017191438235,3054.730984772997,0.1267719491016841
-240.4478463408574,858299.8285685083,739791.8442060585,69044.9469914235,15683.329843018626,5547.81960537152,29977.080695025837,25834.64564601122,2353.443088976698,1865.0594497188288,3072.572489244435,0.14415437262316
-233.8579198576228,839112.1779406766,738783.4916381191,60580.95941272428,15686.590765234478,4511.1724181760665,29254.479255526014,38876.81172058226,2227.3937035807203,1880.237644745772,3160.468027576462,0.1388044017065949
-215.8879172135669,815407.8076831454,750198.6625417643,68382.49898203822,15898.624826728692,3241.5523337853983,30495.99838845809,37969.8775618317,2458.9022443593103,2020.686272210804,3071.7784118745176,0.1344400010144105
-207.2959970728748,817909.9222889057,738352.3591716698,65294.75614667196,16219.244576312292,3360.431275844764,29550.82948652424,19037.98409767408,2324.373607035224,1837.1484710142413,3072.858357239153,0.1737365477665702
-225.27259994430804,832870.9655438078,628839.52816672,67739.84463555583,15669.5627763643,9785.51307499003,30312.099811363863,24970.277818390765,2478.6007165377146,1792.41124518855,2961.6972327279186,0.1525447829590492
-295.68238982551134,828398.9595435187,672097.3384658828,59729.12961177871,15924.841844193064,6872.211373662658,29895.89361242659,23918.214023370947,1986.2997199663769,1704.6162688042882,2997.820907381067,0.1483838049987493
-142.67140079379362,841542.1747249964,679958.4503143191,67890.02342743492,15532.33668414267,7564.155792229507,30642.14786125554,26579.64675019625,2471.5355405995297,2000.4079289354677,2996.03106376815,0.137134665432013
-229.8689592865622,860619.163398793,734194.7341631453,85216.22750689009,15497.326688644784,5779.899867159508,29734.51003466076,37868.744928904365,3035.273091013209,1938.848614832344,3097.110944925426,0.1296616220704198
-247.87430607117133,830830.7860643716,723534.1908930207,60385.73755216029,15807.61395033512,5298.956248888585,30606.08981201945,33045.778199666725,1997.0201199424805,2143.628514637336,2989.1518381380183,0.0994938456115885
-246.4501979335841,815669.8831735421,748770.0650210411,65428.03310799241,16141.381667734302,3068.9680128262025,29248.86832980713,30423.63046172373,2461.7516838280435,1882.5381696569984,3105.720336681333,0.1233789064053047
-236.136973919437,814285.1146180853,707690.3979470748,56879.04817941774,15876.521268178194,5225.301789748991,30434.830667172613,26658.114891564728,1842.8766616099492,2078.6160695515823,3015.0863300695687,0.0845160249621662
-115.71202924127982,793847.1912113831,690674.1804350162,62891.84537788312,16456.128337275244,5577.003066280814,29607.03606399131,20293.336530333658,2281.988761807351,2180.525952679802,2990.4223269322383,0.0808137554049151
-180.57609093939053,872463.8854087337,720169.5813704749,55959.24579003773,14928.742527709232,7084.081744635138,30827.72045566424,18948.21843547598,1983.5386098735253,2011.1400553900903,3051.363018087168,0.1171878852155618
-154.64050653578312,810153.6824893408,697988.201709101,70563.76139004304,16024.621564265091,5130.345652991037,28955.32998434559,31039.22984191079,2482.8718966609763,2046.5298225319716,3001.8218428715004,0.1267500223475647
-157.76817735205734,818747.2597734843,681455.2025264493,50958.488363724326,15979.419617224035,6823.841443731416,31048.21142663075,19865.23847199332,1653.673405772972,1942.0902853228356,2965.535856348828,0.1453550593325018
-306.88377725289024,834015.3759417058,714352.4303652135,77838.27444254009,15661.528633498678,5935.060309478701,29711.53309260599,29325.29867241725,2681.996687570203,2156.8641797612377,3086.002126037013,0.087253700931852
-194.4170564542939,831723.4459147286,726194.3241812082,57733.389438254046,15914.255571951371,4978.620873635614,29583.22481679658,31078.43588446709,2029.3005758381448,1746.680403180207,3017.366140065144,0.1592053493713297
-281.2610678135536,798371.7249862489,709620.1702546738,81914.41376593731,16166.42996415296,4568.448497589235,28749.044484629187,32450.9854997006,2867.609781513901,2065.4829755521832,3137.1560982413857,0.1127181201927834
-191.63574210852136,843748.4365062016,725387.697482586,62326.5669839394,15618.118187333164,5472.122707442763,29776.922247634586,24992.6457006819,2166.7314265467808,1987.1736758755912,3004.842826181462,0.1235279589701112
-171.78366952892625,809615.8024117829,711352.9854651558,68178.22184561305,16262.309464583335,4864.896393066063,28660.633140332167,34103.9251099313,2508.542532938884,1905.954943547797,3077.284101520446,0.139652033804327
-265.6373144577524,861561.9823016665,725463.4668645055,63134.51823106044,15223.39774556199,6638.576527812967,29949.995363587743,34108.932864149945,2193.287827911595,2002.934194720418,3037.97418148335,0.1153755159708568
-161.44071584332835,831538.9575023546,718471.6007597087,69836.29643522215,15963.244594081583,5347.394472054095,29279.83245294024,29313.939553820925,2252.44553187119,2006.013976207056,3010.417683029584,0.1060566065464173
-133.14697290638225,812791.604635768,696763.1024145859,64756.47982948989,16351.501175469924,5383.762681020125,28333.69549132589,27522.022622889315,2251.378593732999,1946.9465074021732,3019.475950803153,0.1475649686394051
-200.2504003073736,856910.0464053306,631729.5191592304,59999.73490352797,15379.92454177413,10565.39109978161,30510.57886494379,20010.67775331615,2008.2760807980965,1802.0868723625051,2839.6844917974818,0.1414980007037015
