sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
41,-628.8312513556929,819699.7528096536,750655.8182769925,123786.40648899329,65579.84364085384,55650.35705468932,339274.85128211055,16654.40750794821,3181.7647350028724,3138.435166823712,2940.838116313813,407.13489828130014,488.3006485223151,1058.4948742414635,30375.361110501075,13990.50539176148,1046.3133485694595,4.497214891519825e-06,0.00010473679208271479,0.12264254629876016,0.02718934761581982
42,-498.03613044809276,786270.524028083,722417.7378286204,120575.22816611997,62817.82545519173,55404.18623412791,602594.12093193,17172.088349115475,1647.7330212707418,3303.2761402043698,3098.0179149503997,234.49324069359508,345.16504218178466,1026.9692186648645,32381.58888897632,11069.409187582036,914.6389726020624,7.134074857773504e-06,0.0001645812822826544,0.5699023448544208,0.017766484421490123
43,-602.4706332790415,846066.5001459494,768911.7647149524,122003.99733020244,63622.576706154876,48000.00000000757,643080.5266171937,16442.829528762737,3624.2351509863083,3015.9622588354937,3285.995728709696,283.3364498170348,368.81373771980964,1023.3620688652679,33006.90558684603,10487.898542486335,740.8314878525174,7.588248974756447e-06,0.0001611603451564183,0.39231208032151116,0.042568048485106334
44,-580.327641405855,805525.2322270693,771916.4361999437,121039.00627371862,66778.10694281227,48027.08173905098,397591.93183808366,16722.123245082665,1684.8383561995026,3141.4056954143152,2965.3750602155505,220.5455444795381,590.2361451598717,1230.5568957763674,33797.820644232874,8679.824260211171,737.151435932028,5.640215143890874e-06,0.0002023270316311334,0.15713544402682744,0.04018657465138577
45,-666.5019636789009,798348.2308865393,765517.4886630287,119533.84306146853,63400.7130806671,48000.00000004508,543074.4395181757,16844.741761595542,1720.161752735526,3120.9483357089875,3099.934384041658,191.9680162913008,457.3739826575342,1092.376113489577,32287.107677565655,8469.562065605116,728.5972108955834,7.180878715663569e-06,0.00018477395838675464,0.2761754268632252,0.023980249301323357
46,-630.0462876903644,799211.3495899885,694686.8496439965,121279.75761470363,62013.404892437466,48740.80047310859,429934.81964427093,16589.904168103472,5286.459784336178,3435.3068554133024,3198.597619196459,285.5047425402563,306.52315997597117,871.6858578750515,33047.15504474386,9779.275105293174,797.5869071677789,5.55740620468728e-06,0.00016684835707445422,0.12146970716022566,0.023171096433590964
47,-788.2328671284723,796355.2542112315,704181.6650235676,117154.90499721857,58210.68386975641,53196.57123395168,630793.3470103154,16985.186204207424,2004.5237169822053,2884.4818507962127,3129.39142345672,74.77114064490256,109.4329434232254,679.1939993143939,35010.193439997056,7343.11925880924,751.7726717732914,7.3708256954084e-06,0.00021227891399540946,0.6174645770592369,0.03361997352432674
48,-531.9335244502658,783587.2716595122,696175.196884915,118737.74136231844,62480.06698727389,48000.0000002828,428425.0358551727,17023.87443987564,3362.7930102355363,3274.7081344047474,3026.5279986579267,153.4782299628692,351.49271356028976,921.1206113809598,32593.760833175616,7997.855207785996,642.0854691941984,4.266261847406256e-06,0.0002374288954109068,0.20341917070257992,0.04535059144711713
49,-716.7179932413012,808982.5469769537,744714.4991183601,118336.44213185976,65919.6736644525,48000.000001180044,617616.7510922572,16941.966490405146,2991.8990610367173,2725.8356462321376,3105.4525700130903,111.18203185105632,431.12579091038106,1016.9815114898246,31991.22530763148,8375.835421046577,814.3204192567574,8.019033532222325e-06,0.00017085321292459424,0.44189620731075013,0.03198619164770755
50,-696.5778989219841,800970.1392930048,760905.4515993121,125278.02675987718,66493.06167475105,56035.285255316994,368636.664666957,17109.64954298189,1897.9372538170803,3275.4416984535205,3083.6189417414157,471.5815881567378,642.3328757250457,1425.616265342798,33151.396669072106,10869.405100586695,859.4549152864859,4.732481845994831e-06,0.0001800415513092967,0.12340981689403563,0.03973668664927353
51,-502.1478881264214,801773.387112601,768731.7324533588,121336.41674004398,64637.53508298928,48000.000000385546,347635.3416586721,16897.162326520323,1534.2145303490693,3398.0471016425804,3026.6885581043343,258.59829280753195,470.1987413535897,1048.2186482710624,34038.771467081424,8466.833009096857,736.4436919565029,4.450764445152999e-06,0.00020138284748091813,0.10693561433325476,0.044174682346064226
52,-622.3835184891443,831962.8388685964,770689.4745946123,122195.35820153927,70549.72041480568,72895.33093306428,312352.9735276089,16013.472631034692,2866.9383687890604,3193.300468447932,2847.927327158508,351.1249182193165,779.6949377560634,1242.5885430197327,32581.06565464075,17760.791407948374,1248.5319716138579,4.422731619958164e-06,0.00010864950856018945,0.11696712749848479,0.031498206926494465
53,-474.1542390151187,811707.1716654832,706490.1437690652,128601.3872188718,75718.07589747076,48000.000000970125,638423.7163432521,16981.18273139007,2479.4387864928644,2972.6900766963777,3080.1372625523472,638.2911327810743,970.687244469889,1809.332648485232,33684.66531438438,8746.67676490689,697.5902042277455,7.125857656075548e-06,0.0002156433965657595,0.6247076321637279,0.020145248255095026
54,-513.9662340644509,767357.0165304774,737537.9235475017,126138.03878042813,70477.55207975699,53564.72122089923,372410.46484906116,17484.737593360387,1475.7437894725447,3308.9582786059805,2796.2995599636884,489.16001247678076,940.1672337368012,1492.2532767889566,33220.21614258263,8376.278367271054,747.5334799173593,5.394520239401869e-06,0.000209159370439172,0.1459398269070594,0.04986105052487027
55,-490.7052316084539,834446.8873795036,706011.1299804968,121466.96388618687,65133.08190708247,48000.00000003596,681031.71499817,16256.38670408287,3786.4801153976887,3142.6989374508707,3470.983153364084,255.6954024858327,407.249531176529,902.4098900389224,34890.72715793859,8785.530492933072,679.7292784822705,6.342005348991216e-06,0.00017183916732335316,0.5108136336209642,0.036805702314896625
56,-631.727355525396,812457.8768422317,693432.2808784553,126747.44833025888,69718.81034111751,48000.00000000083,583044.395000503,16663.666311140365,4484.871955092024,3127.3778888911183,3242.9218320214113,527.1276326776341,716.8148853010262,1393.1984315996224,38683.10177935371,5949.598494244155,629.1237415276155,5.894508084160687e-06,0.00026594101743967693,0.31737682650538407,0.051389186146788925
57,-561.7134444624558,791299.8967054642,743181.5309913949,120576.5889320023,62151.035200679384,86496.94711019246,610899.9352419539,17276.913309865024,1169.080663923089,3300.590859104824,3269.2829193337175,229.54656317940066,290.23606834315626,1020.3812777450702,39746.65591057682,8980.133340405655,1078.6316466727403,5.632019705592783e-06,0.00015987801410416902,0.5106623610207309,0.02337700275631503
58,-492.1729581557955,750522.5015918233,727593.4879376773,117714.09055100776,64300.215640412476,48000.00000067843,390385.896326036,17523.067504703304,1033.1975216649978,3293.853003868556,3004.8391539382637,99.08926697255265,436.2258295265066,998.4806712961534,31049.208323265728,9480.353960323895,733.551484120219,4.9900209317866805e-06,0.00019667609019004183,0.13980984551835032,0.03954656394245813
59,-478.73002179913897,803160.1379214391,731879.8889769147,118610.57105009528,60494.123364453575,48000.000001361834,398246.5696939442,16759.628959669706,3287.717392200558,3429.9270683995933,3105.630298953287,137.07098319122946,249.2137372107638,790.6438736544604,31559.447778487734,8579.107739809338,755.7430783618167,4.815417227867226e-06,0.0001714037599211,0.14221381069255778,0.034748537897968126
60,-697.151505788125,826238.3074264177,744169.2675611583,120335.78438261079,63868.563256216476,48000.00000036662,427935.23388029786,16236.93665767858,3285.4681334186703,3557.207248891542,3204.008398605556,212.97679340507514,380.4089882636643,899.238490950179,31473.882547083394,11676.794023724713,781.8834938846038,4.0948762208629784e-06,0.0001655848836290916,0.16278259654450133,0.03206880977982106
61,-424.1924841697685,835061.254646925,758154.4893195061,124900.27803746027,67997.58984533961,52413.65826847458,686076.4227638199,16352.079510426172,1642.7018913185977,3034.0635165016142,3267.4293692795486,398.9710909453248,647.5642488432205,1141.5688290666744,32272.186745560797,12448.590176220858,886.0288624736181,7.066991601195966e-06,0.00015903889047668029,0.6717487276573636,0.021332774013734325
62,-510.3367405671518,834875.5091372303,743565.0282212642,130519.00117634908,71281.95923875202,49304.57514248417,665607.2723928362,16378.533099349981,2876.6456633269004,3083.6449241289556,3141.846323600196,778.1935703400353,762.1631386469412,1586.1232431933595,38344.07437208251,6381.122530306568,624.6040356995934,6.429088260782278e-06,0.00027134196876399456,0.4851975601838181,0.039243034638657366
63,-585.9765110270928,823358.8953583302,719116.7153031516,125676.90830689065,64381.28078804219,48000.00000127333,635318.647585016,16418.172587594727,3988.608225715921,2975.8593943920164,3245.353125091746,520.9008156178835,467.86930508128216,1232.082391538837,38993.207525252816,6321.032954588913,633.2884046895991,6.396808567760792e-06,0.00025091155542635864,0.3646934039159174,0.04551375114289794
64,-332.4121365719866,851836.6834940698,803863.0907297863,121426.68171085659,63085.059401518934,48000.00000195826,581214.6810745132,16142.963786980425,2371.260033922226,3189.7545808091213,3188.3676956682475,278.04823737584763,341.8987315047577,1060.0509074329987,33233.071865480335,10536.727859545157,802.8983423454481,7.158305615170252e-06,0.00014550622888427915,0.31014676045764006,0.03706359953614521
65,-717.5887027391522,784198.640492977,707677.4932109202,118369.78855847805,65543.37253540412,48612.902308741475,259722.52191527263,17095.98306697173,3441.9257987855503,3290.4800994177667,2905.128388620334,144.28057439935125,500.2316841260849,1096.376577463176,33456.6004564446,8461.588266121134,730.8815836477718,3.500378240332758e-06,0.00021739719807593535,0.08053793479631241,0.04131411886702276
66,-563.7630697103584,771716.7694859662,742111.8381344123,121093.14384052274,61067.497399293505,51298.17228564087,449535.67076103576,17256.71120105963,1298.814654187379,3341.365241003166,3156.5391053438448,262.4331161301207,265.5808107446926,901.9298879037068,32299.71666373118,8075.66418101662,792.1634953010937,4.463149388279738e-06,0.00017911742290801643,0.17744142106119343,0.0365922537092865
67,-509.55424491238847,767247.3609065351,729478.6200356128,118650.02124505305,60173.5879433867,48000.000000360305,381416.6455287646,17430.636584943684,1853.6668205229184,3259.038948475395,3122.5674700497157,163.12064442344126,211.92015628522282,861.0034897514671,38532.78758947195,4752.867998073958,600.6696081158145,5.041395167905595e-06,0.0002799158623679979,0.11862471835228094,0.060172315803332536
68,-654.3474817147119,801235.202523206,759507.5035758846,118853.04283476053,63128.91021651576,48000.00000061167,310298.4066302591,16776.687759843346,1546.13188945443,3689.486814762705,3288.961043490429,174.33726375517452,339.3841775817549,1185.6026719819067,33006.850086107275,7652.91311146215,734.3429161296117,1.957544931528319e-06,0.0002113323875026777,0.09193500329269579,0.04466811126208015
69,-533.8045019350492,783055.8161463441,697029.2287092584,119899.74328631854,66549.06912400402,53510.54703506076,378411.19053979544,16901.31832437659,3658.10376737645,3432.262452150706,2967.887138150453,210.8462377893604,560.9522156364923,1084.6298804411206,33410.78764493984,8078.672595338081,830.9690094551548,3.968761641434601e-06,0.0002182044866165869,0.16650517174449186,0.027391482294283606
70,-695.8411869495492,754090.8243795712,687035.917578248,117681.28948419589,65545.30890044433,49110.97795143967,290872.82401396317,17439.178170068164,2759.591752230261,3468.3685379730973,2996.1222548024602,115.40850811569328,551.8509180715362,968.9177274431155,31021.761721591636,11289.78399025183,810.2347296296792,2.4526228195382906e-06,0.00014737747184893215,0.09435838421990018,0.02191483414889032
71,-524.357616836215,762302.5998024958,741863.4807954031,120794.68304447726,62275.164076179506,48000.00000031247,201379.51521445613,17356.99432327219,1191.0712767837335,3346.490208965149,2778.454686851887,234.01041172218797,365.92837665505186,966.9859760740867,33725.45266035969,5738.8016303393815,681.0156145104372,4.784536446586762e-06,0.0002416235069310554,0.05074551625011293,0.06442248621163264
72,-571.9261829617467,798818.5063665747,746700.5264087137,122960.91458569176,61759.14343767005,55780.62653971063,699993.5851744006,17326.238259393278,1066.0575660328752,3017.604185541329,3335.00712212343,310.13379789077266,273.06903924247837,895.0773876091739,33070.21943827588,8899.548928539174,804.9359284394452,7.383836539209322e-06,0.00017902849270913526,0.6670832187102403,0.037616771041592736
73,-592.7133076653229,822530.7230433424,775575.350788672,130522.41196709957,83991.36377784624,54748.13596816517,573111.9879152089,16273.835028686972,3320.4335159098932,2652.8892810942166,2830.1265623858408,603.6155776715384,1295.4182248479765,1924.1319529731004,36734.6218106261,8436.78168011874,788.1797876208675,8.639726186246816e-06,0.0001966103029039547,0.29671815442740795,0.03732657000186444
74,-602.9105827923337,770808.628933992,701615.1802820617,122915.87247048481,61861.44775114949,48000.00000017921,640497.6370482212,17194.01446798445,1340.4239358370623,3103.609430752589,3210.6853088629377,366.7058302445709,300.36107558731527,936.2809612816312,31538.063615204424,8831.79754254598,748.9405261072218,6.570935782229053e-06,0.00018544345095373148,0.625642918177388,0.0351698479217927
75,-483.49170468887075,829332.7781378808,749451.5685078999,126058.47398147818,68006.88483958229,48000.00000005054,470290.90012304863,16275.692750138249,4825.109436904729,3119.3360328806743,3098.865031773547,471.3107758962297,648.9287040266498,1508.2910576820896,35243.89835547549,7745.165070150697,670.4560672857177,6.034834928548766e-06,0.0002377751778076268,0.12727654923605242,0.045454742286247456
76,-704.8791031741721,807258.3139739028,748414.3738518371,121909.8310956204,63888.01699216458,67296.99688755546,352185.05806005606,16526.154244264228,2715.1130971808025,3436.142910213465,3234.84166405188,292.0915188870861,357.4152077090733,1248.2787421886405,36800.668726590695,9082.640207655131,962.4848534699504,3.837468832966712e-06,0.00015646916985642475,0.09453999763923275,0.028339648404630307
77,-648.1096379607968,800347.0441059583,729654.9721015666,124411.47637955914,67791.68390455803,48042.79764363495,535012.2010240898,16818.21913235642,3071.146150356344,3073.7373773560103,3078.2916764861898,452.152768339745,713.3528175431553,1117.2076416210234,34520.30416231647,7455.095552139661,668.9319487716999,6.300275612876183e-06,0.00019669195254315316,0.2897839870588013,0.037459558594116454
78,-511.3270371630674,825097.4993514994,768722.7477564324,119428.47280356768,62015.45118443395,80891.9927208192,495120.383862599,15994.579342187168,2793.3384247295917,3092.8349638486357,3129.3242195650614,176.14608029974107,315.4094333592136,1009.4664947750305,32762.576685024625,16063.851275034875,1323.216996097969,5.9755839754293525e-06,0.00011562583988001374,0.19638282329545903,0.018564886159102945
79,-579.9771235101226,823508.2214669442,795228.729936924,119557.07405719085,64215.11398514009,69001.76335179353,370474.1456263342,16462.84229954016,1259.1992712880713,3201.4190472766268,3001.8387168919185,163.02324713167766,492.2548402145693,1028.2892009485136,32873.614322771675,12691.114930414875,1055.9907795764084,4.387561612398173e-06,0.0001358684813090803,0.15875554396671254,0.03286334648589157
80,-548.8406492527546,801992.4690318613,738715.0776207675,122044.01111048892,61276.19800561627,59175.901161577,376163.82596446644,16790.85517743007,2439.3375981539043,3435.988843005,3173.6786984570913,304.16717144346626,256.0848592918036,680.6092528609814,30893.5197306593,11777.45353392635,984.0118418245067,3.369164693228134e-06,0.00012803283272132582,0.1484356965487425,0.03639577647605094
81,-432.8246976924024,842929.6722086342,807922.6675768185,126340.47192306363,65226.9652687231,76308.57686953849,601569.6800822202,16151.969215214085,1920.5519471861119,3056.894837038805,3173.1782091627642,545.1376726314058,495.24388179751395,1111.3638371061038,37130.48630942564,9807.510355454217,1043.800063780889,7.013149304318938e-06,0.00014467769970962348,0.31957587895192685,0.03598447388287267
82,-627.9744333377951,829698.1096137123,819142.5383097539,124264.42681751569,65093.19203281379,48352.054962599424,355766.08877962,16488.608639869813,491.86902978881517,3388.2079460657233,3055.8703167796953,509.8069736375095,524.5689071455382,1267.940503231957,32441.38510041325,10474.618299593214,798.3327958191311,4.662895739885154e-06,0.00015542637216484412,0.12414857486651704,0.03233930452966042
83,-548.3388849097196,823452.978990549,781159.3038558837,125134.17925670269,63932.00954285176,48000.00000095145,590006.5261121971,16538.842284359613,1740.2223776343626,3185.3223292183834,3191.6804899585027,438.946165384945,417.57502194840214,1201.0802357902169,32319.290146826683,11962.987312914167,805.4472644406168,6.330344135077158e-06,0.00015090174907262608,0.3129229434736113,0.024484225230541116
84,-726.5817542297067,770545.2858886741,714244.2025967862,121220.79898575545,65236.066709763465,48000.00000008473,520758.5105063622,17113.62675079719,3576.086653905786,3260.491013556204,3090.035297483154,300.5597827149858,563.4504454092034,1038.324732125915,31260.480524241262,8134.4594821478495,796.4811852631951,7.258658147784815e-06,0.0001689624213724206,0.19114339676574488,0.02662406275576848
85,-532.6901066869527,776278.392309167,697551.0002778565,118277.40215658656,64161.459984295616,48000.00000005719,299733.54221334343,17310.12313918011,3186.2577697659513,3669.773732748822,3161.069907917846,133.9521093788042,467.3013855032228,1189.7126783478025,34847.7019283732,7214.808347120952,659.2880661536271,2.330057555252907e-06,0.0002235257468836008,0.09616822762899732,0.03975238301379258
86,-506.1759630656798,825046.8696356174,692531.3852627362,119786.65649368385,67921.19238506701,73436.26865122931,638216.856097211,16297.673763056338,4548.110574100735,2766.0046006481953,3130.2441773228047,186.1190655314783,559.8877820752604,1001.0528085297697,36570.97376429158,9803.170262125557,1023.3502409505451,7.095165194803066e-06,0.0001582369380108126,0.5072008311627194,0.029764263380912964
87,-565.2000008229899,814325.166908392,744948.8146190122,120686.48516874993,69415.6144586125,48000.00000040968,343273.0071676642,16517.77674393797,3579.722573135999,3144.113375646196,2906.9534676266458,239.14323421116015,659.2237435789597,1425.9166144466938,37060.59882621126,7067.764808539834,633.4180578149187,5.465680371999014e-06,0.00023462918401596493,0.10951723652234678,0.03766295499284577
88,-502.32504229130893,804763.8879417572,766582.1933040223,122566.71303214693,64129.8275433029,60916.55001474402,484677.00483595324,16597.86097148889,1422.4816352344694,3414.588523030735,3258.6705990919413,358.67056180280895,389.16977396455445,873.85870136859,37459.66329070355,7765.06895719,817.7838171304813,4.434453430781554e-06,0.000207166748334598,0.2133689515750879,0.032073318018138654
89,-618.2420599731013,758163.6815600554,637225.0440905769,137730.56259056527,91315.97161376553,48322.896358359074,625733.6496059686,17557.143606617457,7099.45811942315,2613.383728476318,2715.8700266393193,1080.0073939327704,1759.7904056923999,2766.96977495049,33227.95496422888,8185.980509822076,676.4373272933087,9.065351633996964e-06,0.000192219489557872,0.40839478172142507,0.03947856009565692
90,-529.6501909817446,781725.9435091388,707033.9379544243,126256.60781749558,72103.96064657634,48000.00000000629,633940.8146642473,17284.59829021013,3450.1049514225924,3008.9567386460744,3043.420849129982,469.17384683817846,920.5381324012963,1826.3360606632787,32420.657297195245,8951.042612631058,726.6103343204335,7.553005808524675e-06,0.00020467411342459338,0.361804183595243,0.03642950361228237
91,-646.6118688116248,770542.9511721127,736788.1141425909,119976.46447190428,61756.386575184544,48000.00000067749,521899.68921660417,17067.432842484362,1473.2021841995406,3088.191318335955,3262.5153770844104,200.13968886418004,277.04694191348307,897.9794379331995,35241.63357846742,6364.31062431703,632.0659857892124,5.699135721173138e-06,0.0002364920571027579,0.2553209124691573,0.027774604528444474
92,-622.1413906106535,806686.897669416,723178.5993883873,124671.20539080762,64566.87048801757,64940.64190835425,673777.1940248751,16729.105850399927,1773.8871417173818,2955.6496357807746,3185.954293856254,395.8166878757819,360.5580774147897,978.9758962066926,33720.353768623216,10071.827768025514,1018.5908465976502,6.7477858231143875e-06,0.0001462927975919189,0.6211519843415979,0.0333329856996855
93,-527.0072532920983,793766.910774384,764274.0342039749,122838.61858151302,68977.78223479405,48000.000000000065,583473.2121460054,17228.546279184917,851.562912152968,3385.2707993938575,3181.5526033176216,328.6442837548373,820.1145868159869,1427.324838121338,33244.79806763653,7186.376383289872,750.917933577016,6.100053530923491e-06,0.00017498459860477433,0.44496946918351904,0.020841156885446216
94,-509.7948405036483,791840.7666049271,694841.4891697451,120047.23183091375,60138.774872469825,48931.7263607735,534941.5962839671,17218.620786089967,3114.484696870168,3362.670225520116,3256.6064843356403,234.2107909404326,208.38858196167024,830.3594055372392,32415.469553962223,9191.53866044295,740.1501158437907,5.012092996201245e-06,0.00017202288089517183,0.33002527317698765,0.028806347697552685
95,-606.6868500331802,794069.546231718,754425.6884860804,119737.51866009393,61550.8939088559,63027.67185399905,449460.7941442886,17042.185767545412,1858.5047761071723,3376.909666647112,3122.6579005447684,205.30746966838106,286.4214251618403,890.5801757283156,38706.70159903723,8387.031966394032,848.9632995758374,5.661398021531596e-06,0.00020721615656829888,0.18959369491214925,0.03153288696085578
96,-554.1074688794663,819953.6676224746,770337.0106162815,118654.35567359542,61544.8810966278,48000.00000017648,346830.20175920776,16684.535669459587,2177.541783151492,3405.4867165121073,3114.469578831894,128.46509861465245,296.8064161334661,1020.6658031970001,36710.17222047548,6131.456856471643,656.9530097600666,4.236743337581111e-06,0.0002472845614966515,0.11970371300026328,0.04884334011082359
97,-748.2782941797973,864245.8146801019,747113.3118831756,129361.81037583221,73388.72429109857,48292.92213791729,612821.0107901094,16060.9737908053,5666.478497462927,2811.6222513009184,3075.7500546841247,648.4266210313447,871.0618935512424,1851.5243728316036,32299.39975211632,13682.517111983847,864.7710388149926,7.910438587195384e-06,0.00012369555614377134,0.3455266875928808,0.032533261873025826
98,-517.2420660495418,810131.7597748258,642064.0471284416,121066.9081212234,63785.03256614243,52083.507528011636,622128.7345004128,16455.59388278165,5385.724095822198,2985.08059902402,3222.11263942994,198.73652157474976,353.3473991032986,897.0198297578488,36352.68452481534,6805.232420630789,658.5491614840637,6.462814592814777e-06,0.00021118325495953917,0.4448925064764155,0.029123342206377873
99,-526.8849716177738,793393.7519342932,780389.3464843775,128073.18926216256,66055.9810368733,55263.26753951582,404000.2577994236,16716.390178949834,618.4588314136433,3151.2050496262696,3032.560923109636,690.2199098941354,672.6863553735486,1290.0359744345008,30436.480353361407,13246.849519049534,950.7124111025579,4.9386015027273414e-06,0.00013090599875033838,0.12316390345661668,0.03321556916445977
100,-445.0127060194583,805405.3414766107,767190.4314327028,121567.69457423752,65081.21752234432,60519.183659581584,506914.6983687857,16878.81818742991,1564.4910573451004,3483.686473163944,3124.2288898820557,316.29034773762373,439.0848149645007,1261.0867435588393,34560.95501310791,8434.481478342392,945.0652439379594,5.738086737402748e-06,0.00018435331055163275,0.30436760309168015,0.023483938772504983
101,-544.8860441193756,770097.1683173392,749183.4471104654,119563.43778243712,59886.200596670715,48000.00000058396,636266.1623299335,17093.002319379066,772.3438582859866,3056.117240475374,3238.0975353514877,168.64097151323614,208.90713040814558,803.7826101908519,34116.909714140194,7160.701105956312,654.4223802080821,7.1014140360691755e-06,0.0002146641598939468,0.44700550730440497,0.045809016325309336
102,-694.6778690986622,777360.1650124298,728094.5494499801,122337.70193508988,60208.70994220163,48000.00000014322,318159.63084956596,16942.460994682704,2249.9324063091412,3466.2692579071418,3263.632478428619,353.7090379328356,208.18937794669327,773.3342115107647,34153.439681612675,8184.298473312221,655.7719312931887,3.1752538576617874e-06,0.00022297506838642054,0.08006220438777571,0.03657483526506302
103,-538.6399932751551,813940.6456194309,700316.0553430101,118178.46796516998,58537.43565089532,58787.75370249502,562944.865734842,16503.141752995878,3542.4893225921933,3015.0656940800477,3285.441410920569,113.61787084432316,126.99326351646323,692.8004239250934,29606.050435100387,16335.591318660072,1085.6073605218794,5.4813695877290206e-06,9.655249358193008e-05,0.3471496559228115,0.028627745282180702
104,-704.183924653515,801797.3802102517,776410.6084324365,122506.38065087328,66886.79776902455,62048.37051115994,514743.3810624704,16645.212985870287,1495.5141245207876,3069.077089487945,3111.6129892016957,293.7196759785162,590.4404573033132,1042.2588085778516,34163.08168934462,11012.592066373281,903.120017352527,6.463655817310152e-06,0.00015518129963400953,0.20082963988994215,0.03524309699097727
105,-522.9139618491511,816915.1343189364,727845.494048542,124036.56987933286,65523.95515148765,48000.00000009871,600716.5947345492,16324.70782268804,3062.331740766976,3255.5143473465964,3207.7379644518596,361.49261335263026,411.05367398708063,1020.90450949004,35397.817289406594,6507.346250596072,603.9637405662825,6.093554918394493e-06,0.0002645741110953233,0.37520238525028965,0.03710613587481806
106,-611.897684177251,789425.3711433695,732823.0820482305,120927.11544774246,61110.18952308332,48000.00000003332,392463.3365152921,16827.40863093173,2665.1219686346512,3326.0698825004133,3186.521182425642,269.9507984489441,263.1859735060499,1018.9865070129332,36359.41379858202,7351.240217823923,627.4559587311722,4.761002058703815e-06,0.00026236304933544854,0.09152446980605149,0.06137471356693274
107,-777.5237693028218,790333.1895418391,758952.5140629667,120329.55316682968,59278.40273299821,48000.000000242384,373232.72044209525,16755.560902496254,1153.536757369892,3721.4383283772013,3153.5342575866985,211.4430910377419,159.2841488447759,716.2326070194262,36701.07440119287,6152.802680452408,625.5686247609206,3.2424146396050004e-06,0.00025823523343812636,0.16679742658755992,0.029692723159691927
108,-469.8851073056217,834984.9155538478,783338.2668222284,119886.875541051,60441.64454715769,48000.000000040476,655843.2208328219,16387.52258648981,1775.5283806377242,2991.50537750629,3123.822110034257,188.6365017651681,251.40592841081303,873.3202990471085,38127.22767929436,6273.637682914804,611.9291109961388,7.959873850545331e-06,0.00025271828328975393,0.5183958989185684,0.03888964699530184
109,-599.9747933550736,799046.0781095922,729413.4922324879,127276.36777366087,64793.583016839584,48000.00000004534,429204.59993337427,17345.425383728692,3279.1845815641987,3210.1819301803903,3257.1974632570236,559.2084927926227,602.2974371511818,1355.8355701821663,38376.99389614026,4927.355082827675,595.3930897490425,4.810195285495766e-06,0.00031206498422039016,0.11316192468620068,0.06204670200127792
110,-490.45073437680327,813554.3334886696,700713.7604981551,116659.67779327571,61053.11499721907,66656.60315772663,560246.8942677977,16584.791134826173,5289.928117515946,2716.0165095673647,3007.38014103121,53.94547574248655,267.5537524906499,1110.669094984559,33405.228368296164,10933.360769474602,1064.1058497264921,8.038004856379821e-06,0.00015294215575339324,0.36429379279252566,0.031436155726324
111,-511.64173197071705,799492.514669319,742726.863110766,122816.74108591174,66680.05779935567,48000.00000060442,618468.842303863,17375.06212679697,1711.4168654394523,3141.418026974685,3230.739021056991,339.0850821818135,562.6057704607032,1365.4388502039615,33555.275063087596,8216.332181308428,686.5688270672124,6.925147420440136e-06,0.00020706636112277768,0.4815375879662398,0.03440618397458642
112,-623.8636990477892,820092.9820258269,727524.3248509199,123971.58453773867,62470.98223474187,85064.40559651174,674707.5971297893,16656.814046720818,2205.9185839715574,3149.653109879741,3255.7141460699427,422.18969752398004,307.2457715334586,1009.3169774577754,37902.566426356134,10911.555849980892,1186.9062679215047,6.896149168841981e-06,0.00014181223644980088,0.614467926982133,0.032832932769016075
