sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
392,-557.417608222514,751742.0741824073,734804.1241114652,116769.08631029255,66448.18284167963,65887.00443799124,17485.11852591394,1026.731633649826,3354.423595398131,2441.3283119343746,73.94332080570848,550.8318374996971,1128.6611415457342,33778.98961614717,9349.325816016091,990.9397453267338,5.345484898107851e-06,0.00016901520462528965,0.09834619060346085,0.009279427120731196,0.01806281440356486
393,-389.9418208995614,714387.2178665424,653914.4578502672,117912.08035138885,61458.98811770118,49574.06903010782,17994.80806195175,3116.913664520788,3225.7355470722496,2549.0273422421074,143.77062114728778,328.6046482041517,893.9613689051872,32520.44059474483,8288.992347441696,744.0277251498393,4.165589983683124e-06,0.00019017684919071307,0.07068127816211064,0.01399674497940317,0.035715928439641526
394,-585.6421584792392,756059.9637169067,719249.661364512,116759.63293001837,61729.323694471736,58172.681275332594,17574.151614369413,2198.221900534686,3212.0869800199603,2344.626265834355,76.06811769462736,349.5406569726246,1078.2785040443794,31197.074078706442,10805.395907047347,962.5079688733538,5.660217782237616e-06,0.00015717062486407936,0.10198890679172026,0.012420291812283237,0.027947352959729038
395,-530.0622093371152,709098.4765787198,668316.9173278952,117965.17601571039,63454.960935443065,48000.00000087591,18485.16676764152,2464.4048722198227,3334.852956434099,2452.78036388035,145.25313852329705,398.48968300973723,943.1933971987083,27585.078147092205,19036.383559672926,925.7256595795878,5.001102396128287e-06,0.00011566099471423883,0.08484274386492811,0.013227976274175967,0.027831241071153524
396,-416.3599071911949,796402.2047155736,752369.3302203448,117920.44461149497,59557.12483573418,60563.51231380028,16727.668402041127,2524.769601451389,3219.9664063601754,2385.2267229010636,149.93377092244418,225.22814744736607,741.7191967928621,35564.38645342883,9881.10837133194,835.9314004853247,5.6484484409898626e-06,0.0001937235658593518,0.08376862608068944,0.013139657364080619,0.035692029415364104
397,-554.5271090564019,756374.2589652984,698508.2502739953,120546.45809737359,63759.0848715783,73767.66383358897,17375.62098884912,3232.242055464744,3494.1903957653208,2388.716200873804,308.1557472961142,418.4521057046935,1179.858382471465,34536.38026944765,10149.979999298046,1051.427155657012,5.30092883852872e-06,0.00016716538742030595,0.09065449268815821,0.009741580062142582,0.034926092962352925
398,-587.2089537076812,728973.7112913288,682644.4218441027,117699.37637918572,67201.16466643962,51926.8005761589,17593.684184555073,2258.7206845777037,3331.851322655689,2308.5288730865173,114.30880863208041,596.7621960744917,1150.3478688449788,28898.206698753063,12492.95236350091,884.3377441411054,4.032099372526361e-06,0.00016002751377791347,0.11211959399886111,0.01006797649293538,0.029393911280781643
399,-435.47178217816423,732970.2107538908,682704.5532827295,116570.08110992427,63045.78249966378,77984.45343660815,17838.488058075145,2827.1360074534423,3069.9390656297833,2336.8156590219437,55.02889232767218,373.2805335601869,842.1829157224906,36226.87101785825,9099.035600252018,1017.4584293918006,5.335459047215494e-06,0.00018073219622888103,0.0959175402538252,0.011413467228382252,0.026492947361064213
400,-540.5731998812788,736087.7113961072,713729.0957632723,117986.15185051788,58712.39090045045,67639.96453471134,17650.928357549365,1392.582776213467,3055.157878220404,2683.675887431357,155.82058462201098,178.69380326466612,695.533009205457,30480.70815082609,14646.503590500979,1146.637290052902,5.319702886830324e-06,0.00011993223325686352,0.06609958565148961,0.01163447544909184,0.020411223373244015
401,-610.3089867603303,702672.1070965907,678963.249978775,123229.37702813852,62161.1513371493,63114.62239935545,18606.2545112151,1000.8790866411806,3739.4157139109566,2655.1016763622592,501.185549985901,384.34296465505605,896.0901440009459,32409.462868847302,9788.97818109695,874.6988466785887,2.125204075240042e-06,0.00018893093999278456,0.08759083853515294,0.009027430971806466,0.037095191345830864
402,-485.4522779725456,769223.6523095929,731486.7369863509,117643.48073072874,61558.731318130776,59234.56739665422,17507.24439186849,2305.69464225498,3178.277007109049,2466.337073146463,126.95293903516314,345.71445199406537,987.4065798673641,33510.61878502502,9807.135113189037,968.8979371359285,5.43008873406619e-06,0.00016828425541642137,0.0809771943838481,0.011470909051618076,0.030103362011200407
403,-422.82529090818355,739298.3583971527,691858.8703571502,118387.04320127468,61654.908932619146,63102.00950788773,17703.903679603733,2370.2664790707054,3469.3033418215605,2671.970780332291,180.3581491994147,332.84000560068137,934.8385095616372,33399.649200527994,10012.470664665876,870.6922155185031,3.876005867927497e-06,0.0001889722869371083,0.08639639212702285,0.006958499188001543,0.03939267365615611
404,-387.6524216869168,770018.9109654158,760739.0599381981,117457.8416464681,62265.2965714698,49622.52073663886,17042.084539857573,598.5528460942107,3312.6457186087086,2701.212910473378,130.1897659778489,374.97275037452425,915.4142731287591,32137.680066825407,9496.03341123245,790.0446865475778,5.187550574609352e-06,0.00016080026642070853,0.0600283664061258,0.009061966767087561,0.03191145362393031
405,-460.555270141298,730588.3576579419,687190.0608339246,117700.85232877343,63601.94120488544,51001.916214774006,17823.925418092702,2201.963812367925,3416.5791935334664,2375.1718469119446,141.48947358292853,415.9747219119527,919.4094385214192,30917.203704939926,8523.563414976372,843.1467849121543,4.31022399852742e-06,0.00018345300738092514,0.10286217334036704,0.010917132962971948,0.025575010754671026
406,-314.20539960393376,790090.9833784505,780648.7188107864,116707.493361941,59662.7040341394,50166.20686576043,16900.6114022316,540.1229046873696,3344.862293499343,2612.002349012503,60.27626228820547,198.97550688496267,860.997135896313,33851.61458822371,7713.587831247549,697.8533298499442,4.789965320959956e-06,0.00023998113857950218,0.08001031923806506,0.009795385704932817,0.0444824416530444
407,-655.2056346301297,755425.3320551349,736454.5599716498,119392.29437859006,62142.16374877403,49110.83852144906,17276.9140280033,1047.6588692604157,3074.146152323381,2460.3436938362615,190.68295251665415,317.9926256968697,890.1903868236104,31641.808686290504,10446.38837248112,741.303076662831,5.179845771115551e-06,0.00018472157584138697,0.09476188210785741,0.011529122903917092,0.02247081011797602
408,-414.19984834036893,752864.4234960468,708323.9381319324,119265.18281482164,60461.73026864017,48289.609934917025,17430.683618436124,2166.8095639893204,3434.703825596515,2767.088504538707,169.5294565436397,270.0188648634686,849.0871856604948,32160.708943186633,10487.405075278268,739.8583785805965,4.087573967459061e-06,0.00016494518210090822,0.06761817852714704,0.006917251206075105,0.031238901642118424
409,-515.9671977792623,770385.5885091667,744752.5177130533,119906.11966230038,59975.91814947347,50321.29982605179,17279.796274904584,1557.2262498566029,3240.6247370709607,2402.984399681505,229.5217317302902,214.46119614190619,895.1754766027688,34517.107680239176,8748.210627156059,727.438656180333,5.757031344821301e-06,0.00023512561583926861,0.08134374686932232,0.0137908697477527,0.04170030938076696
410,-685.5664828809238,709299.0189986888,672970.2316359619,120026.83889582849,60587.04061787896,59693.3853132923,18295.452585048366,1546.8861410680217,3437.8261066760256,2535.518185880033,286.5135859357069,280.78753575561075,866.9663859528872,33478.03027599278,8375.913816341183,884.6838547158656,2.4039312123249685e-06,0.00018550606215144954,0.09065221021787352,0.012414625491945866,0.027129781401310973
411,-504.484864071308,807122.8220906622,781284.8025176837,117066.31934587883,63700.914262697326,52776.369269221395,16533.919607544507,1909.0043321057838,3007.5817852531227,2268.67730331236,99.74220491243204,379.63644293401677,1247.5641942983927,29902.300932678678,16374.460192776945,1033.2608457452245,6.561320573745286e-06,0.00010212955318366254,0.09281949477784578,0.011604804338190089,0.03162299016384685
412,-481.1189997367153,756675.6912184621,729137.3618479673,118833.94720140303,62128.446845614286,59643.167236145055,17548.380516323585,1745.970293905697,3181.771448541477,2520.2309606476433,252.27687935058313,349.3897174365989,925.7229745990754,30959.24499538575,14321.886880294236,946.4610268494198,5.259919877540236e-06,0.0001620464611301715,0.06543601886113605,0.015856148320643974,0.04155700838669615
413,-448.0344351828462,771083.9111076349,736778.8279803519,118875.28676644272,63090.63889844824,57526.791762502835,17165.326736139123,1985.7048321533155,3332.3425427375864,2533.5824944194765,195.42029035957816,324.7212088397875,973.732023640839,33302.31478517294,9504.092508946545,885.1775886090137,4.955760958817059e-06,0.00017434927953799705,0.07725638527446067,0.011388622900074755,0.023959620231027965
414,-609.3113424519713,724793.950725561,692073.4822268446,117107.33835482344,62938.70021211269,59744.725304768945,17960.471433292485,1883.299722472915,3212.163438362934,2531.0409624789136,113.97465066944044,409.8057060195961,982.0698661217456,31781.37540976347,10791.531599505652,889.2812202740121,4.923566152398285e-06,0.00016040467557403782,0.08074314356997155,0.010365551257984702,0.033048294628515835
415,-464.3787899862494,741887.9706033182,716060.8570024854,117719.41785242585,69763.27389600787,67505.6436523299,17756.25787397994,1151.5946128101184,3515.3764323625887,2401.2525012110796,156.5205790752732,646.789599282748,1381.80167924683,33423.12913165002,10324.224861010485,958.3745824116563,3.619213828406661e-06,0.0001672263086960769,0.1079972913445498,0.008889750307103048,0.03356979854886054
416,-572.4399369735534,726125.3806060179,683557.8248988417,121621.20432294537,60421.03554980906,48000.000000918626,17662.81669810545,1739.7359649345299,3567.332898020964,2762.063446377941,302.2878502573335,235.11127940164803,713.4202040344531,32376.27594917222,7320.458372947652,688.4339466904634,1.5670100581913744e-06,0.0001908556624852925,0.07801117479302645,0.008176990207528104,0.031580577166813686
417,-520.878561701888,757443.1396321098,690929.2371792896,117789.30693951111,66862.61280867949,48000.000000107415,17591.84398574049,2807.4407007676064,3652.7019673185796,2291.620205099113,191.2613472223387,513.6209946232495,1194.4202614244784,30297.861440954202,14413.89796612866,800.5694298297203,2.8875660269911076e-06,0.0001530847289821226,0.10277195257974898,0.013953470988272954,0.0275944804001973
418,-472.43812618190617,772426.5333484206,753925.7288893479,120619.81771862968,65868.92973155322,58633.44179621467,17172.77757564166,1041.450318761053,3178.266825085035,2482.368450262197,336.44522054492944,546.3343466371866,1326.6563936800455,34011.131324738075,9198.373407898529,847.1140224171153,4.79232889593077e-06,0.00018642425129140406,0.07881617048464079,0.009950800582770225,0.03147535470098339
419,-451.6452837511317,771392.8213620613,737052.9116829477,120010.28601372374,64648.97828991936,69349.77258478361,17096.660231878184,2109.3456314952446,3024.992979489512,2466.3026793364047,269.2720627644256,559.1123135045996,1060.6006964688281,36477.00896556073,9291.77271863691,977.1722806906683,5.4965374401114645e-06,0.0001648234487920474,0.08732682242645726,0.009996424701572365,0.027131779625524724
420,-509.03204542146227,746181.030448993,718254.3189845677,119657.85778168151,61314.43785417251,50471.068969408356,17248.959653879436,1726.1978634319719,3107.610533377418,2511.908609609672,195.81090455357216,291.5967685961592,793.2234967201268,29434.561246193905,15542.974921836738,887.9474706348652,5.5594268304254e-06,0.00010434674555626978,0.06741364646577304,0.010506731394357073,0.028138692352539088
421,-659.0160294307645,728986.2428954702,691047.153152807,118645.71320262359,59277.30288690114,50498.18861649031,17776.600730298243,2324.142950626975,3122.7602096824735,2507.902685358319,167.25812689206265,220.80503662785694,804.3575876778075,29598.87733805655,14357.808996486105,842.6860424150656,6.392376913064063e-06,0.00013057824582115104,0.06109482781800704,0.014747024075185421,0.0373062338461275
422,-465.49985805208064,770996.4644335265,755979.151962653,117714.81099851913,69968.09760560367,58395.184701155915,17441.23573481369,873.4729317801788,3243.8054241731875,2375.0784515931323,138.90789445068506,748.23318016176,1414.419195010033,32187.960265739548,10741.19681166004,896.8326124558795,5.774442761577449e-06,0.00016652604051600145,0.09312400432573253,0.006408388495648139,0.041062415750744534
423,-509.6576755417185,717042.2920755005,669511.7640457132,117147.75413587214,66829.26643412204,51266.31970072825,17972.694820048408,2361.105357896048,3537.336547246949,2368.442470015593,101.17478792628336,694.7550891332006,1368.7040010555404,32715.25158256601,9723.180030719499,726.7839631333186,4.565309752431213e-06,0.00022140926993802549,0.10347618342062226,0.008658274533721732,0.03378893191257087
424,-446.63139864454706,750387.9916519409,719710.1657915316,117547.0133509681,60096.96551212255,50858.984032200286,17737.706236044764,1354.505532177533,3592.2273279393053,2566.2118410486123,130.1960642469454,189.11600314388463,814.4200291451825,29651.9273386897,12435.08089108414,859.0888629649625,3.5792011910444605e-06,0.00013994407674497767,0.08303889018493434,0.014177680032876611,0.02846581028529115
425,-450.2148133776997,732248.4804762807,674006.7410007734,118956.23600469789,61395.545930681095,59491.201759274896,17821.007563043437,3009.654112511039,3144.274358520917,2443.2361814894552,204.14086502655547,357.3694013123641,994.101025488281,34202.85375510732,8604.711299323457,781.4672493757312,4.490648601390405e-06,0.00022576127129434855,0.08654449412587993,0.009950768466637037,0.03893323712224007
426,-768.8422857673054,727237.1032243066,657593.4035966796,116386.02298100948,66653.53650472676,50086.74584274088,17823.94757955255,3192.3555604641033,3542.371686660027,2511.4086248347335,58.25884808312707,590.6272026046554,1218.6273660452891,30887.421274964803,9985.29500093675,779.2793987603903,3.897730563981028e-06,0.00018402705618141788,0.09896518776580619,0.007170534888698791,0.019597146224281065
427,-412.91474795968327,729723.5095009304,692710.427706263,118032.8726634383,60067.90425511653,60022.83948555841,17958.68293174522,1477.594724808991,3608.1811386943355,2666.37606673585,204.04723182478477,200.09140948681545,784.9574419759753,30818.112586679406,10736.30817257633,892.7172179385675,2.1745497552289304e-06,0.00016021715106596626,0.09023138198425461,0.009869989982077432,0.030732176972126105
428,-404.7724843947914,744416.8072705184,731880.5388017395,117121.54367884324,65115.64677552601,48000.00000000032,17779.506839576996,658.7108602148152,3540.261182383483,2579.343462263583,81.57667802663468,556.7545174024858,1222.6013731459313,36277.1335726803,6546.278978616185,648.1083941825375,4.308501137404585e-06,0.00025484759228237104,0.08060880883852975,0.007676482612513016,0.04450113470369217
429,-548.7076637768465,721216.6630500387,683994.1202711733,117413.33746292043,61799.023160766774,48000.000000481385,17876.218584856153,1841.4152841922219,3475.5185867979135,2300.6770608315665,116.0264971138593,337.916320864294,888.9650996911656,29301.779021469345,10615.959228923142,876.5442342491158,4.1380928725768555e-06,0.0001363829470328175,0.10397870877338984,0.016490404658617147,0.027234317507647154
430,-512.1824028322926,755359.0996019843,701144.3994488945,117503.72047794788,63945.937410364815,48000.00000036798,17103.64017633744,2933.012834011334,3242.5697433099263,2569.6326027046684,132.59780456536365,514.7174805934654,1135.5450920021433,30883.842065164874,11074.78586707788,787.0503668545474,4.985246726936515e-06,0.0001821296164949994,0.07271942275623108,0.008505692332418727,0.04295952447194925
431,-474.4951270413088,752088.0293449636,731383.4805176824,118260.97265334023,64127.05219524931,52189.73894457588,17822.857044394757,798.2413639225658,3875.3508372633914,2679.2963571699684,170.29789265668649,480.12204456288737,1134.631599209918,30105.255115617496,14163.887575275177,915.11313052078,1.5204315449848856e-06,0.00012197174964674839,0.09290663518058472,0.009380557561603862,0.019174055546360574
432,-440.89287055650504,769302.6385642173,764615.7831830909,119195.4846422806,63683.00872921547,52332.45512712295,16954.41001859869,346.5202647470413,3047.717646397752,2701.5648839854994,222.76159984199677,493.3175624025785,890.6351954640876,32547.786502699102,9012.861578062193,779.2690415522605,6.0977879674342e-06,0.00019214845071947292,0.04447564288452878,0.009569529250559573,0.04191498984442302
433,-539.6925491591305,742371.2992480831,673829.386942988,119359.44689621519,60304.807345501074,52150.17965760086,17963.817806800187,2874.8482723698057,3645.7641466327213,2559.55279002821,304.8749180407636,195.570450451528,745.1102310444217,31569.14503939459,12287.21688002731,852.5873090392487,2.1296676699323025e-06,0.0001619038975001788,0.0899186406279902,0.015314096883016139,0.02681962697666954
434,-605.1051751634068,736173.6922572543,710281.1184495955,117767.1371214998,61994.675707309725,60681.1815121151,17711.25356781616,1686.1459172187647,3245.945015458375,2511.1602895507913,127.32333059389579,324.6054391476141,938.8509426581905,34034.89962428672,9046.534091168252,823.9900724464106,6.05753902999788e-06,0.0002033140689686696,0.07186745682244762,0.013492488282752865,0.036786221436718204
435,-593.8439885202955,768145.8372738336,751015.8458868522,118213.83659340432,66777.55862740296,62159.40925797821,17211.89323162855,932.4003663911329,3323.1280858142704,2535.1939290808223,149.14159570558485,577.4822934867874,1141.3624597250207,32921.4811732284,9843.115073689924,979.4829537568191,4.86450917157456e-06,0.00015847222721698622,0.08742523720601413,0.00809230605301789,0.028638088464955053
436,-405.5126619078112,776865.875163461,723251.0798745173,119372.14809554903,60403.09642738501,61326.99236927567,17266.562378453964,3402.8038840225886,3359.881331703943,2474.667203137762,211.2762089093089,291.6392571951334,908.0969438784584,35035.35175480011,9584.572780628532,875.3894883089847,6.078994595071074e-06,0.00018355761269471738,0.07459226883489871,0.011347508501737885,0.0314495037716872
437,-643.5773931262218,736867.6012798792,709684.7671415198,116656.2424812654,64308.439028176894,52466.673006519675,18079.57465030328,1530.5018913853398,3437.502838183282,2604.8923756042177,84.81962601538316,701.9426354196216,1107.2367562685838,31017.31710338488,10466.004886717734,855.0744007992603,5.673378803600728e-06,0.0001770642983026702,0.07203032512666072,0.011030969998801687,0.047688853911511876
438,-552.8225181609773,752267.6793252463,728419.4966925223,117008.68140798688,63507.908737147685,48261.534384889856,17762.760875786098,1556.3622308172362,3147.858016650762,2481.46087702742,131.86133989149795,473.2066343347859,1161.340547549361,31748.38131547289,9981.992133775742,770.722542378036,5.835406260327072e-06,0.00015629092414564283,0.07977658064711952,0.012180400042448842,0.02846520176430218
439,-455.1849011379578,791782.1332380949,759596.3901981934,117864.5274329348,60049.03916448491,63264.107616881774,16623.54506055178,2508.484555776424,3038.833936699594,2602.535608679865,159.96556248577053,172.36196582273678,730.2572668667973,36050.16421394321,8575.118705719515,896.3612498700778,6.071796055442644e-06,0.00018927970410072582,0.053445110087644555,0.013389686545347865,0.04220979353841033
440,-563.5007742043417,737213.4662956673,695909.0534580479,117847.34247175032,61423.78034828239,53756.20427418575,17829.164212001655,2188.1168087508413,3522.7014601738333,2395.995796128835,191.0908510985809,272.0978906433347,980.2423021466792,29868.128719844866,14833.396063654145,923.5305048510384,4.948208705392983e-06,0.00015561433638614912,0.09581172484639291,0.012857448095430827,0.030209675304632845
441,-417.76385238709463,760025.6650630723,726507.5999615625,119155.66894172793,63117.83998997634,56732.92483358708,17478.473471390702,1666.0466488025,3311.9303197383156,2524.794267416382,237.32568506486479,477.403506485937,1050.4352279723923,29990.749009194573,13353.94808566316,947.494844104668,4.23582560236763e-06,0.00015350803535855247,0.08006675341761584,0.011810098238462385,0.03646569726403336
442,-482.5076109753464,720055.1006819463,686422.0154331321,117267.17036078,63065.70052464417,51632.407660398436,17557.82424641079,1557.9291701126447,3420.9063648827464,2495.3540177739824,82.72099390887695,368.3194685655204,1012.351140168985,32721.781524424663,7445.132236922891,739.9323929600587,3.261464766673738e-06,0.000193459202191251,0.099903270579437,0.008595768089903347,0.01396767743652873
443,-447.4555971020101,728193.6979920387,684956.4202962819,117540.31610670523,62368.53509335207,54872.591948837005,17604.845392679115,2061.0580743868923,3369.728782804677,2671.6648185263275,132.15402122743677,368.4363332249293,864.2561254217925,33288.87194955294,9443.895593517036,777.0953149383986,3.8638943809678435e-06,0.00020660888862233305,0.07147124449081377,0.009951358136503139,0.03668786494093556
444,-574.2476268666446,755459.7446224395,708794.045175675,118643.5822337822,63174.387016316876,57299.41825903936,17342.474187760177,2127.544245434785,3363.8081096544993,2534.191207103964,185.61362203332683,459.1569785274407,889.4290977863232,31785.61733634393,11970.968672013407,941.0528945737437,3.547685924767627e-06,0.00014823933819009376,0.08178754630837848,0.011355870055079424,0.0242219999174797
445,-549.9002569644836,707323.5485170685,675611.0286911429,118250.44972480681,61734.082535038186,51111.117017271994,18365.543941379496,1420.320019251044,3454.8352414179217,2663.244167517358,141.1874396568002,363.5615106168117,1127.2121750842034,31430.83620678292,8839.509317502383,761.2615449869884,3.247194863826619e-06,0.00021552494932644697,0.08153007788855482,0.008023038080445558,0.03217610128632223
446,-711.4211615204207,745710.3317456051,704904.209159185,116852.736254936,64366.74788452427,53656.28072840003,17645.424663434955,1919.4578674817474,3424.030953479526,2422.039653291217,83.29134183190621,546.4522268226373,1039.1588756199274,26653.094523298845,15060.38878764877,1001.8899386660181,3.857663715590561e-06,0.00010809913054915053,0.10513751226440052,0.013057849924572025,0.02656426483383467
447,-467.3610734775411,738843.0781490792,696495.7403380931,120238.79283809601,64357.78182736123,54523.70386270677,17313.872314270615,1815.2570196582292,3499.1361284357326,2597.923828553507,311.04337263824533,490.2453265885824,880.8017585728603,29846.751043615204,14836.1104240333,943.9029606240656,2.306175021837663e-06,0.0001418763046756835,0.0943020332083952,0.010752597509972765,0.028161369100447305
448,-465.2932788436867,762735.4473096932,724137.0950022911,119564.74485838712,63126.17808910689,48000.0000000438,17226.71767015623,1949.4922092667339,3092.9969086919496,2244.40748375344,232.4805049575455,457.6712012821198,944.3887781541246,32324.690314286716,9290.716100686906,732.0892668350007,4.472720481579263e-06,0.00018791489399733438,0.09435110160289013,0.016751835642690588,0.027378829563153954
449,-530.8010649042506,769604.8638675023,699884.7088868167,119493.40761805698,68185.50069826476,48396.43810724916,17385.658050057045,3635.717017095356,3226.8492501118812,2260.893384237603,225.14152831091351,756.0388364735709,1156.0395810613593,29696.086858724848,14156.602900768432,896.8935381652002,5.294188920426937e-06,0.00012163665116192412,0.09507783902666378,0.014603680826774258,0.025240138461493585
450,-548.8150775863019,705458.9318088421,679522.7901047729,119453.91958518277,61921.49604178949,48000.000001501496,18269.29339204657,1085.706771164467,3677.9949272104386,2678.4506074283345,213.61180012586246,373.5200918071363,892.5278279393333,30048.588411506636,8546.497313764481,699.867362556342,2.8367247561486533e-06,0.00020401914428199984,0.08616892368577563,0.006636920959610897,0.03496859033784071
451,-402.72333142341,773958.7106865327,739705.0869854905,117666.75651731495,61004.62589804597,48000.000000268476,17379.010761337715,1855.4978975119807,3332.535260162385,2477.8901274875525,145.23121553653806,259.0142154547459,995.7476846522691,33012.94452337265,11091.773498447807,724.0379911862841,4.870514338039668e-06,0.0001898971706898815,0.07408913033540264,0.013140395159775265,0.029620743370364758
452,-434.9520082092171,790104.7194705532,785130.3745092814,121462.17249751645,60715.46239283771,98837.20076244387,16899.838923749157,365.4609120566537,3145.785470744627,2494.6434811722897,282.8618641171363,254.69233958821798,1361.4158541301103,43145.97880267908,10506.718251372997,1194.3147056927926,6.9396075983477615e-06,0.00016160681749293645,0.05771821406703532,0.012720859344340866,0.04369178650907939
453,-472.365053220719,749283.8380034541,699651.2494584718,117107.42481318426,62514.919564727556,48000.00000075432,17449.444629220045,2062.4485400819235,3483.5639229759895,2450.4421346070767,98.3360346204289,338.178358680534,816.158916751484,29363.25826319546,12327.700485554044,875.442167085,2.5774015646724055e-06,0.0001453572266184064,0.09977699387838976,0.018037794459300642,0.015077521705335582
454,-527.3935019935736,734048.2705951729,727151.4511023718,116169.30499397025,72165.39116362727,68548.67252720936,17778.640694288333,611.3071787376297,3197.0174678631915,2298.092057751573,59.08107294542379,957.0616239068847,1409.2603603245996,34795.05438475387,8762.17997003817,957.4372791864707,7.492999740241917e-06,0.00017703314275113366,0.09339051359794391,0.0054144330073538065,0.02839746758175553
455,-448.2219182834508,752278.3199303837,710404.7089330798,119353.99620649243,64944.77861640281,48000.00000000509,17707.367545851335,2022.0088307680667,3505.2031643607625,2391.023439503959,247.96177521459933,485.3376371577879,1068.5607108222916,31108.59915007416,12649.359053096478,776.5451039184105,4.052833343690846e-06,0.00016864312291009611,0.08261145763732103,0.015054354370004642,0.03674949480446934
456,-522.130066466557,744854.873333899,717677.1571071341,121275.37039451071,61568.49272035229,67122.43379000691,17602.118082358196,1399.1144576856739,3365.898670818481,2571.0950907473707,322.1050412298604,338.53910209094124,924.5454984043699,36443.7631835355,8075.891675764469,875.2695784862598,4.282410213880073e-06,0.00020195200913333407,0.07765541371376146,0.010757864872211332,0.04079701397226801
457,-548.0415402276556,739550.369508648,711416.4611227283,122405.57940931057,65284.26078458373,49629.84228071595,17489.617966196798,1208.0502308298167,3892.657214122539,2691.7044056994923,462.0208123949028,615.0570612733163,1159.4777117130884,32067.326850400637,10274.856236444955,785.0287941655217,2.8222653047490736e-06,0.00018706547360663867,0.0854316767457136,0.007203154075928795,0.02311401761509942
458,-530.6420532084347,751793.2871260277,672941.674497115,117144.71728440536,63491.572215094144,48000.00000060008,17493.173817776067,3540.354056885579,3415.60745423852,2488.1526769294574,109.23022066142453,540.2994666611345,942.0158653786913,29053.81547941823,12192.629351488711,885.1727763989883,2.9408181576084483e-06,0.00015348411784965105,0.08406604692162381,0.01598574337415498,0.03816343674995705
459,-564.3445977280107,741862.7236493194,683213.9687865949,118163.48144656395,65595.78430336158,68836.30873943334,17860.006600103454,2352.367721020255,3556.9243871814288,2531.481949729677,122.64242563533723,612.0546780599361,1191.4503669079618,30632.851484535437,12991.65738721552,1161.778691350415,2.413963785007815e-06,0.00013335473849754472,0.10025076718415413,0.009027193734877327,0.02854502710866919
460,-355.4714017898,754906.3426846773,716946.5116358354,119504.63156772089,61830.794692242656,48090.90810340073,17417.07759254707,2215.544809236048,3258.1538512262555,2592.6778106673914,205.52897731921084,339.27181019818477,1095.463530007383,31674.415405844604,8711.56319149023,751.3323878079632,5.087046244738726e-06,0.0002008338127885477,0.06503585160239786,0.012276115986855012,0.03423744030639886
461,-581.7533266151719,704485.3233947523,680671.028187782,116874.70017058839,67977.24830138397,48000.00000055343,18413.788504046228,1078.8796543086657,3511.8481727694084,2275.6212482836695,86.63435325318636,678.3973411440664,1375.7158553868048,27513.464012052675,14433.583791843823,857.1826440981355,3.786087334527042e-06,0.00012324266958011246,0.11681007107214125,0.012151893634557279,0.02847515916990122
462,-354.24092043355535,763407.0310700643,729248.4012644336,118820.65034219038,59344.62847187428,64697.49163043922,17159.6565935084,1903.8645361499232,3201.0044865976633,2480.555921690804,165.3449778764353,217.7454125011935,757.592828372876,33183.85360735937,10398.526463566155,1008.6861779475246,4.419826761577578e-06,0.00013702368010603302,0.08104651328894748,0.014049324385691286,0.02059717043073113
463,-545.4152326099562,727481.3486476357,669582.8356317817,117469.52496779666,64812.4056426589,52877.01359557002,18011.14102768464,2410.247868706892,3521.6489272418216,2388.3434090998094,174.46639483752338,376.72990975256556,898.2273535479947,27067.72327602427,16913.083578483318,918.2802525926179,2.4172915917832715e-06,0.0001123973483313979,0.11018154168954253,0.012079095349723075,0.03261950287828945
464,-634.3378934436748,783714.8375732668,773728.6862224172,117301.63286492658,60711.54626181304,53882.438335244704,17154.691816486196,732.2754760676494,2868.8835222047946,2532.5007626673596,90.01511931915734,283.65767711724,822.994156117981,31798.35933777179,13195.116882591725,892.1596659716648,6.180188960278623e-06,0.00014353816510827652,0.06548702632310383,0.010415980455327333,0.04146846434778426
465,-603.8399347159933,742711.877169781,720538.2387733227,116650.0365384635,58402.20889095038,52568.37154392225,17607.692520031873,1526.7801558400752,3142.584637691645,2600.654896164831,65.79915585183002,151.66398042423626,902.4221389519079,31055.51724870606,9073.640724205474,766.5571837519174,6.248772708927194e-06,0.00018385821832034348,0.06662793358553545,0.009065363313861914,0.03681061759082372
466,-593.3783580204995,772730.250560776,741389.7928410423,119174.97755819264,61724.75970258629,61773.70615146023,17166.424101939614,1807.348313599463,3409.9373198411213,2469.576183316023,241.3006216505686,348.7275678587288,867.940646742882,34603.28031450427,8160.80242230339,918.75071276876,5.031441327780023e-06,0.00019063654118415413,0.09325679717191615,0.011121675613769928,0.03455101496757641
467,-551.8351611948256,780648.007054887,694962.5249827456,122144.5521780469,64769.846551721064,54882.352492965816,17129.789848517194,5104.1804132046955,3235.2237598581896,2527.6069171862046,350.5866191341431,610.8418149322071,989.480342334412,33626.780044104016,9400.621666256342,801.6870393210314,5.4121496580271505e-06,0.00017349483864318675,0.05981871829427077,0.012606817297722627,0.0352229284149097
