sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
255,-601.1784410962155,760872.270907991,706879.5719756951,122645.40733023595,76165.89028300665,48000.000000024964,17410.406406112277,2887.960364902828,3239.0394722558312,2567.7437070904152,288.60772844283065,1188.1157526331249,1680.6122392510258,35584.92759396597,6048.903618659128,620.6159709410663,5.169815518733105e-06,0.0002638225895968049,0.08567498018847743,0.0401427668513142
256,-625.899508529512,765077.6325944985,687891.808946078,118821.05992653414,67832.10592311228,48000.00000078612,17059.3085023703,4089.2301045005283,3206.0575757959996,2718.0994917789544,168.1078580534981,746.6675965501756,1222.9625603829477,36121.9490958744,5923.98022777509,584.4176518421558,4.509604350660666e-06,0.00025699180922796825,0.07417837311071201,0.051146227546218365
257,-528.3330245884972,748408.452173477,735276.2918641021,120116.09198581336,74223.78109694296,67130.10221452972,17793.813598902725,954.5001993532986,3113.2613028014453,2548.632602299946,190.5418528223026,1148.3882572217115,1722.7772652219687,34469.52321883386,9162.101064045944,916.3296945638266,6.31742116430552e-06,0.00019530542683187413,0.07233048613481757,0.044107823908573325
258,-624.7125747510509,737506.175169314,690361.0649069882,118808.6039785282,70039.62735115139,48000.00000011082,18027.66993435005,2010.1174891732048,3667.451766688535,2547.3588324990283,160.34282060697763,809.9392153651962,1287.1122032081887,31937.98554770012,8032.61018581809,712.4960339943025,2.996966158231099e-06,0.0002376349908075746,0.10882851226816487,0.034495881589596045
259,-512.1825688307371,783255.6980246629,765412.4866458492,119899.31888210116,66045.26627673801,48000.00000004355,17039.01044110089,1020.267966901241,3466.6719322555973,2851.6366826627263,177.85166164034675,736.6185169780264,1147.1161811271909,40430.64023213764,4956.218678910634,565.9189480780681,5.569009411717188e-06,0.0003427474716853557,0.05453018189279982,0.06369781473426389
260,-464.26529524026216,793461.5787916553,792183.1603714209,125903.85112543676,86194.1281618538,67061.73471659678,16829.742215331462,100.05174799520759,3120.08955401258,2312.360136695888,528.7966510878239,1959.0240477037516,2422.182829680528,42257.33860722898,7041.647254620201,804.4621450877048,7.025461527202417e-06,0.0002265192230142083,0.08687115205766206,0.04055321410975457
261,-576.1091244642752,732487.2205015178,683431.6975035351,117504.92719706954,67399.36326522921,59622.785384189236,17838.231918160847,2150.6106087496205,3548.561918224154,2877.111169281617,99.72073512647599,760.8698271200873,1094.5994118808371,30512.358893658024,11045.570528169133,868.0330441722289,3.5056250719325913e-06,0.00015252090037409926,0.07469011993117958,0.03629953098776645
262,-669.0717820989992,770546.9990037675,752637.8593736655,133664.5093089366,94731.99117399752,57663.38938485819,17126.82468808858,1586.0418174839695,2900.9231225281123,2104.7005126007534,830.5771472358625,2354.857080717721,2856.2893074326453,36722.534110964196,6724.826591221281,750.8821040649204,7.283881759510196e-06,0.00021645087202525374,0.09620952048381404,0.042370067090799254
263,-652.6748302586452,810606.7020766969,761490.3046095256,119358.26584258293,74174.55687427883,48414.129475544396,16403.686740744426,4466.445112574514,3109.349264794855,2468.6272019163425,202.47626675635445,1354.8214792847527,1680.3031527446035,37134.87759634476,6626.884867182811,645.4154619070757,7.440865632694348e-06,0.00023565501618628021,0.07887270011164318,0.038009495457117626
264,-547.857052590515,751812.7496537042,722043.3392787994,120391.11595320728,82338.91783618399,74785.68673596931,17455.204681441617,1921.8562468440339,3010.762131163479,2202.280246801095,197.29855429428656,1610.621555958679,1925.0833102769623,36195.24005401881,7629.605694046849,964.2808368912364,6.1390532217463926e-06,0.000188169623414145,0.11920084795678451,0.04189458844133138
265,-668.0589272535708,761820.399585461,729725.3077048117,119394.51863938039,76030.11688895136,48000.00000029176,17457.374066280532,2020.8252156237418,3169.5189463073316,2590.9205538375027,205.5537475062612,1359.8539858519691,2109.482858385251,36042.87477968571,5741.325303800648,612.9175702790124,6.002336606998858e-06,0.00026217401870314564,0.07600354274057464,0.0324462295816712
266,-476.51891200544407,734535.5956902137,700763.825420886,120165.5707311155,72641.34317443373,77069.47911136178,17433.580095163335,2213.1656594036117,3235.91742810081,2535.623955333898,196.05413935014332,1054.8601380547536,1653.1136775693292,38141.09782074212,8366.528724102878,934.6780942982715,5.882712227748838e-06,0.00017673621401272736,0.08114513059521969,0.034225904410705936
267,-733.9736465372948,717096.9347661835,695400.4030939494,120432.87877106699,73556.53711519355,57204.15737315382,17987.876449289342,1223.8562744344813,3423.453011541652,2704.1212382392987,235.15376515598913,1406.8425924980095,1507.939658219802,31888.111671532333,8583.834426721167,826.7364427539135,4.685854155793355e-06,0.0001882290078706143,0.0827544178252961,0.026798682957950043
268,-605.0039515944407,731431.7705333781,675959.6553537032,119345.65027189271,76963.273374173,49753.80303353104,17979.631984164826,2846.3477740794824,3175.7746174690706,2539.042975327427,196.7699717652111,1445.8151745802256,1884.431143597063,36305.05139902902,6335.215942240077,612.5981010782625,4.612198817124097e-06,0.0002878020351950182,0.08035892001389583,0.06472134631662144
269,-530.6045485677432,695861.7413681577,659044.1009016758,119702.54858286705,64222.466406187166,48000.000000000065,17980.766619586284,1480.3569242743938,3741.4293228173306,2893.92568831977,242.9851722806958,577.7090133606,1018.3720539662219,42188.783454052806,4159.009925045104,473.57026751482414,1.8945984085214758e-06,0.00039030954621609366,0.07437678402077978,0.06772001782545443
270,-790.2506478494888,710068.8969250852,690927.2562926695,116751.05379116336,72516.57562931627,48000.00000013103,18415.20329184151,784.4010160706536,3721.687083566252,2534.3249866105593,53.792752579946615,1136.3466671567867,1486.7420485044474,32821.42045375217,6421.244392928212,666.3991147715662,2.8217371639267415e-06,0.00023057381153113854,0.11997467886824918,0.03725034564665094
271,-649.8559089374671,808441.5131893681,732646.6450283399,120679.37110752516,82231.57254452503,55434.36803678509,16459.294428240166,3944.374255465037,3275.265558919261,2302.866618984274,248.64709035380343,1658.923654982156,2027.8494035686192,38496.94541599948,6201.581323792405,668.854143275385,4.846630685791517e-06,0.0002543747635226815,0.11245259975673658,0.04099180574519436
272,-726.3116166406612,775663.8079652848,740546.476258363,121126.45113442652,74680.61013981966,57831.9900616288,17248.506834302774,2316.662776204465,3279.539397724463,2616.577145301116,252.0748080611299,1307.1030716167595,1785.246738307392,36492.50041754197,7689.5563252582415,786.5220474415119,6.421714986625846e-06,0.00021082524939812315,0.070870597730735,0.04558228244138225
273,-610.4865772045241,722202.322382787,712883.657287563,119345.53212437667,74432.95450654891,63350.501511537615,17728.16501195062,516.5695467208008,3287.8143621724976,2378.529328196369,172.5779116327624,1163.4762090312804,1292.289252257363,36713.60597152957,8133.918849171028,770.4104518354383,5.026614583676111e-06,0.00021599526889485492,0.10228211242029318,0.027954055377181396
274,-564.7414012622564,763966.9980197065,712195.4060320144,122516.81587842191,84349.98525631039,48526.20499129459,17455.41308689916,3029.6723997241156,3247.4812284053805,2213.922403587671,272.1923383301037,1457.9511144998833,2201.467091448835,31762.789303096866,8784.133287133776,786.9166297740433,5.934654971419766e-06,0.00019479639580384509,0.10905324610325817,0.044288691473137735
275,-500.8153273768552,770534.7595682153,743424.7446886257,122930.14236102847,74189.70444612336,49721.270304665275,17505.643522816725,1750.2424369751293,3130.8584244947524,2471.3216845322454,402.6825145511195,1220.8699016769417,2375.5733555175557,36779.47478689308,5920.313648641266,631.487347470376,6.491023704837718e-06,0.00025997645430951794,0.08079872044471621,0.057281283281557197
276,-515.1391280013005,759548.8406968247,662840.6696970597,120989.4865885116,81648.58552493596,92816.69030761902,17385.208234029153,4613.615420783227,3409.517464034996,2326.2221201389784,256.6565447455077,1498.5237774446286,1787.702235120372,34658.5793760429,10851.198399738225,1278.9674710651923,4.65479940062293e-06,0.0001430406322984284,0.1100112401935029,0.031053957612020282
277,-630.5661575063419,755681.0976909793,734186.0232365978,121636.69424569714,74693.08278353052,54184.30660208886,17357.44392599663,912.4833692364359,3615.7573254017493,2500.7087057936087,315.5570346395263,1292.0278300326916,1787.7440038821217,30366.01016635591,11544.477985283898,934.0662079035302,3.054770691594101e-06,0.00015069629280369855,0.10998251211665826,0.019881726100975494
278,-545.6030764790448,710055.4689735958,665822.7750146873,119728.93158418596,75360.73727996068,48000.000000409505,18209.539235992575,1926.24511328506,3543.075235785367,2693.7860315921507,237.3632553648402,1097.5979882845686,1614.1247144910383,33046.277599548885,6756.431629717152,619.3458482330129,2.823655144018789e-06,0.00025449789513322163,0.08900095638800923,0.047262382650057284
279,-578.1963775624611,777679.5049654834,751195.8641913597,118156.3128595416,61491.309701583086,48000.000000020525,17531.380776431804,1297.603716610485,3548.8708352431468,3015.365870865938,119.86212509061812,381.59900335700195,953.9115487895028,42567.60358554149,4274.465214725622,529.1484391747027,4.032387883366834e-06,0.000309185269724364,0.06194539175335633,0.06175809281182475
280,-568.3115541050693,743092.4210442668,683250.2937824252,119217.79052429134,68040.14605071685,48000.0000000149,17715.036581594788,3402.892427682456,3313.0128274957265,2701.0812370277904,169.34094084125192,926.3899266045971,1376.5331846117047,42217.83578185826,4091.285143479619,488.33766724426545,5.78244487640103e-06,0.0003716581289867583,0.06972028321849552,0.07501800208491119
281,-595.0996687594048,803342.3575011034,786926.0585820541,117901.90013174897,79159.24034822034,55484.57415409157,16973.06843658988,1165.7394466596597,3225.5304302839104,2422.219627278435,110.72238896177882,1221.7565959347503,1972.9904952747572,40004.43411598264,6630.0455017026825,728.0942712029068,6.332694362682449e-06,0.0002373483509459417,0.10355391910492175,0.029558137950886524
282,-486.3242568732963,787327.026192293,759678.9915617061,116330.32269416505,61533.74101666629,50552.58110552351,16871.48589709299,1144.2274757377647,3644.1374718594416,3018.6913594158946,40.914583816016254,311.4767821693801,1006.0519015676792,40841.822018058054,5190.954878682802,554.7598514948965,2.798464656984774e-06,0.0003301848976847313,0.0786446275983262,0.04999086868433426
283,-466.61032799004,792557.6712621286,780100.2255936291,118153.95143211608,78377.37638214299,48000.00000010682,16886.530931284564,786.6564197492823,3254.14844576766,2433.9747186557597,128.41622614978897,1313.2956693209076,1822.7729534807427,36751.41172817807,6991.318054408905,663.4019081251529,5.7783367002336565e-06,0.0002724697026553598,0.08399121482365196,0.05559626549153683
284,-534.4503950641677,737290.9125085373,718300.429425699,117881.48916149158,65555.4019603509,57345.50069915751,17518.060104636235,848.7480670151951,3511.415038423374,2759.750296335662,132.3389510080781,695.083662015378,1311.5632674053766,35753.87576547087,6334.266325437856,753.9023702463027,3.237831867496334e-06,0.00023815576008549765,0.08816509884649612,0.037520862310916614
285,-579.7885360144564,746521.6772291303,729589.3384494592,116508.14614884592,65300.6354928954,48000.000000000065,17423.415928435454,697.555029666627,3617.2679905216164,2675.349925787835,53.132904711788825,599.1528500779023,1204.2185751600261,38668.40398296635,5026.889367396348,563.7184752825164,3.2738171789490434e-06,0.0003091117546443334,0.10469517922987916,0.0472981419182085
286,-561.8654136885751,763372.3082897154,730713.362186516,118780.26587411604,74943.55894642025,58030.740345816776,17746.046872349652,2057.8453290851835,3289.7525987693434,2576.2993053552805,148.55749395332634,1112.3794950485485,1941.8909653278356,37812.49863745681,7335.337726683675,780.7292622386796,6.187188777719139e-06,0.00022523442301794385,0.07950152893114265,0.030424998590170053
287,-599.8552329574333,737302.6283218663,718482.8682511968,121081.93010601909,88851.25186935929,61793.36778205716,17724.10567922142,1197.6053541609278,3104.811048404622,2100.967459449371,254.4109828920417,1947.255149227182,2106.1586179040705,36648.3602894107,7397.086210620665,785.7750255174944,6.85202191989352e-06,0.00022624992114373224,0.12641223342244673,0.026118830543254146
288,-583.1400511912843,753797.3456858335,699944.4523550457,118891.17861766604,67730.03250362087,48040.30439699271,17647.917555479722,2442.2500844839656,3321.4598647905914,2975.727744075485,159.30287672507214,864.4234718669077,1402.2634691533835,40988.11126634304,4401.982614619463,525.610011796713,3.337257472182549e-06,0.00034293335135046355,0.06105994860831181,0.07673122181971696
289,-637.9926057304843,736439.8339388035,701197.2586231525,122742.24118394649,74427.06774656229,48000.00000000535,17665.544738815093,2080.164699545215,3131.5914314586694,2582.599329245476,398.6323718518848,1191.9279577664338,1851.7235497612774,38506.81017514599,4894.239756978189,553.1617501721885,5.738599604963503e-06,0.0003194275301458293,0.07088984835940718,0.05829480881939147
290,-577.1291058151378,754751.2995328491,711198.0377681679,120398.32940648009,61801.11784237321,48000.000000027176,17492.32090667771,1637.700012286895,3749.293481701422,2954.665429818017,228.5753252430078,374.4831163845237,1028.2833884339043,40335.9596393616,4799.130422692752,538.3371181731177,1.4138924315025797e-06,0.00033090931056124615,0.08720593124527116,0.055382773403554235
291,-694.971421201423,824823.2638613618,781570.6134945118,118935.06473320839,69004.36859593193,48000.00000011799,16564.27865834768,2811.702613229609,3377.950966909274,2655.487637560913,140.72603634046507,899.874528939868,1360.9740050623595,45827.421786630446,4096.477824136615,499.7932083007737,6.101634685580912e-06,0.00036978418704509286,0.07598123688998729,0.06323588312961498
292,-523.1712855362842,726144.2505634249,706923.5238453891,120215.89581685034,63364.99714546773,48000.000000193104,18035.5159635171,1009.1174227756952,3374.8132702720754,2800.19028625039,243.34741742261176,455.98473545207963,1182.6475928789605,43127.85606908522,4328.054626310089,490.8515757883326,4.11971483886094e-06,0.00035201609804587326,0.07362804597757851,0.060922767338552335
293,-602.4331293299608,731322.0004077574,693193.8048565546,119009.77174656301,66622.21465793118,48000.00000000049,17803.00143456841,2696.349210876275,3138.0492766505254,2851.3427182882633,163.12411181259642,582.7854783049119,1580.3212535970213,38531.68758217772,4881.953920986835,542.5746475930412,5.954643276973713e-06,0.0003087288976556539,0.05319614790343704,0.056787524321390816
294,-669.4468453199929,731298.1603628008,670803.8505200357,118562.48001324215,64179.9035243586,48000.00000045061,17871.184525350553,2449.18840171606,3693.0544728625887,2995.698759370169,134.29737725253548,554.686871067658,1219.0743787292513,41222.59694451372,4279.045407861821,513.0400526866923,2.543291646257214e-06,0.00036929613878773773,0.07418991207995229,0.06763674131595841
295,-643.7904295142268,737293.9055466529,692649.4035544423,117679.7179776767,67919.38213321846,48000.000000393986,17847.600136974987,2202.372350588692,3520.079322164472,2706.840798892509,104.54553471567847,746.7695206037437,1346.3548734235217,32060.866340387394,7462.089913723751,696.852317772645,3.680289992844914e-06,0.00021305071681878548,0.0910743014070329,0.040885583828307044
296,-569.955280364029,715889.6939490375,702540.7845110818,136117.3145877882,104938.652741181,65065.22963281062,18266.997402109515,901.4424582890041,3006.4899790291415,1809.9547066199218,869.1914249491758,3017.284654414574,3415.8547865549453,34789.40633434849,8734.001968793242,826.6928472950232,7.23020057128348e-06,0.00019580847582884652,0.1267189378823488,0.037229962491514626
297,-686.3732005554141,748105.7645662565,709782.3132348439,116287.617640869,61664.176610389295,50458.470875093655,17499.547733279003,2351.5806421546463,3256.3291148706635,3022.4761127010065,49.598968831146095,378.9024344593545,1180.4758217660658,35065.65603045934,6440.152356125693,655.435834982597,5.214501206417619e-06,0.00026360635773637947,0.05330782554296717,0.05467322968425836
298,-547.5965259364224,796290.6236797753,778465.7016346504,121446.89304288788,73765.76124283107,75997.17545762283,16703.086354391828,1239.1658339721182,3225.9219671781634,2542.8821553081284,249.6823796884242,1225.4839255482702,2029.2591682234233,40215.82169946396,7367.644394620221,919.3704494747844,6.23913212319482e-06,0.00019831007939564326,0.08874662518073242,0.04712067588267344
299,-644.3708187364577,730076.7103154706,674872.4671648152,118158.26378557613,68463.68055270464,48000.00000003332,17702.82796503006,2398.735137838951,3419.694599681708,2736.6227619578945,99.63223979930338,689.6946278048864,1108.4794367081165,44364.27351720579,4221.65711161756,516.7527153014231,2.5426916098925006e-06,0.0003433743633357326,0.09397169975616705,0.038111334355361015
300,-529.5004764416731,767281.8340050671,702251.2981441325,119871.6882977738,76298.00622363629,54316.43702231354,17468.512635384697,3071.206285763583,3474.3714816786833,2552.2291206293216,210.9224460520879,1405.1843256861519,1521.4291845017983,35107.501838013886,7263.471015354394,757.1192738738781,4.042029178436484e-06,0.000216034315377367,0.09471067700315572,0.04811954288187388
301,-668.4018000962938,697602.2174080969,680601.2844908133,118138.1980688172,69283.83236542679,51183.7605720354,18186.872040055787,728.0163199960573,3603.805922249575,2767.701142751401,131.47861853544137,715.5762736616086,1346.9019966720996,31565.532008002483,6950.954596577024,707.7864124774544,2.4140868092971174e-06,0.00022177406031267355,0.09189718851657684,0.024056612007887744
302,-588.3045319136912,829724.4512689619,822905.0641208594,119774.33051336386,69005.31735375458,48000.00000017298,16513.236630911793,486.8276194853138,3033.708680707884,2750.3050097020646,170.13658555298696,993.4201969163028,1672.9611761761516,45242.65084337851,4308.078165063929,544.8719168854353,6.514532277706895e-06,0.00034993646224944767,0.061590996044110786,0.06381051298496306
303,-523.0316774712297,789929.4791459821,715620.5376065025,118394.9042643898,64234.104445645586,67722.14159890263,16801.652290285136,3591.639332145763,3437.4402960220227,2779.9158226688646,115.69680668052506,556.3436861503109,1243.9885344150814,42239.43275895141,6924.419320986477,770.4050827149274,4.449836775217514e-06,0.00025370293368794707,0.07544521641267356,0.05322952735603375
304,-555.3416258866815,723268.453348306,696692.4363874136,119262.07093245687,70629.41478053835,48000.00000047567,17701.54997035618,1599.1102460500665,3221.5332282248473,2656.495071635478,186.44998173820662,905.7428987868857,1483.0384758225323,31722.784445032103,6993.006112876418,681.7940370285891,5.043774499023502e-06,0.00021187424474379765,0.08072127802609434,0.03732038880689694
305,-596.826023460643,747831.383633871,739431.3893694619,116967.96079966826,75241.92220544064,48000.00000230504,17747.403722289888,363.11614425585134,3809.072248546212,2323.908141463351,79.44016501393132,1461.8780935775237,1476.606345483375,30250.9324873164,8282.91617716267,724.2403762735339,3.980641417814807e-06,0.00018604409882217514,0.12849546674865406,0.03276573771184322
306,-575.5539098321935,725836.3053958757,685424.8720206757,118191.35413619055,69351.78881624524,51900.46148538022,17853.081491493653,1796.6518954808066,3554.9160324525933,2709.7398779625732,130.2815356754112,898.4758500196725,1349.9265702792961,31491.86218108234,8024.770581366798,770.3218059063986,3.5062092832755825e-06,0.0001931615200842887,0.0854816871816384,0.047547292984343244
307,-557.1892508740002,717505.9713021709,697827.2878266622,117791.56677374865,69263.96024969159,52176.21399834103,18112.5133368425,877.588893870297,3633.6622882010606,2706.1386628300734,120.13161669249656,1024.6024382794155,1202.864899097034,32014.578704142736,8478.629993464723,776.994359892967,2.7175193848723857e-06,0.00020613605764411043,0.09521685008441338,0.03165320485185914
308,-495.14604096457856,772080.8633038619,762892.3133386895,121500.57657865489,74623.3003704601,96705.54438767707,17098.532659013148,578.2936432338328,3079.5003060071067,2373.03341294577,255.21986565812847,1495.9167542050282,1922.232657515201,42294.26496778236,8119.188702873755,1122.2206181687368,5.770478555939505e-06,0.00017563143120682216,0.10483151537429466,0.03619720697522541
309,-613.6204848196727,689751.1003066777,683923.1538429513,117031.62018737239,77149.5423580159,71731.05351351255,18391.85312000328,277.2753407732849,3283.865192519837,2403.823686931438,82.52006984094658,1179.7524599551716,1721.6460113957796,34682.11383724536,7788.323284029906,904.6542667176309,3.909169357961646e-06,0.0001983658155323242,0.11547074906868504,0.040101456830452575
310,-653.3833010848602,734106.746013606,718738.2908850026,119666.41359480114,64632.36751318848,48000.000000005944,17661.566019540664,804.8249484751304,3522.2246371034016,2841.705878082823,187.65749506678986,518.2790834955987,1180.4423567528268,36043.067710544594,5184.112551027562,571.0314421193168,4.152980820497299e-06,0.00029206741955564795,0.07245139473832136,0.05752095304870752
311,-619.0945219464528,709141.4343400798,594155.9114851227,117406.17227517361,63266.44816020205,48000.0000004078,18429.122190575134,4120.041423912761,3845.1212107365645,2777.0651811228845,99.83321327849352,417.1756172833159,1038.75309336228,33587.375420204895,6786.620029590758,607.1884817279245,1.000804527522018e-08,0.0002776461162688358,0.10361302601503909,0.04582780012746767
312,-455.8735947089474,741446.223843869,728672.0061918374,116407.45343761753,73515.64911572525,53693.39829474765,17574.38312784911,926.2531173991656,2961.109795059609,2385.730317863739,51.62018806092346,1116.7044084989589,1682.4169788499432,37162.63870149225,5752.5674516884665,646.8740222330335,7.046926687295504e-06,0.0002619205711228558,0.09629267603815549,0.05505076423599204
313,-673.2174009285075,738981.6530849413,727717.4226911063,117190.58226811649,64786.859862657686,48000.00000000032,17574.344650200743,666.0032945003718,3304.080625117696,2859.091210525945,83.13229773099452,513.7874314539132,1132.9592015844314,35833.2417738588,4954.428488439687,613.2623243139901,5.049889012328928e-06,0.0002976282238950155,0.05956907256601008,0.06149161484034757
314,-512.9239078710666,744366.2770353461,689610.5282034674,116850.94993316355,65620.76255849755,55732.87926200409,17563.36938356325,2266.037506301795,3703.726205610036,2806.253766915237,56.383945423759904,581.681926128932,1033.7240784151722,34203.15094632609,6947.960020966882,738.0788557777381,2.7339974388988284e-06,0.00022260827888979725,0.09448057127472498,0.04489876398072401
315,-648.2322051689455,759308.4769449438,711577.0641352647,118955.4294667366,66736.83897805598,55203.54851962174,17557.141325848,2522.109037717646,3552.1804250089453,2685.1226996070836,159.58799540448567,761.2475880821551,1413.9520647755476,41703.98218799043,5315.230115809044,629.7509636389591,4.472087250801763e-06,0.000288909823341888,0.08798186023239371,0.04801613444066748
316,-582.091546761638,778041.6481115349,763815.2236029062,118711.80386050293,61716.16935598348,55908.67833181917,17430.657587291433,950.6714238798697,3209.889598106195,2925.406272850846,131.8029345693714,323.70382620728765,1237.995503847269,40728.53925238442,5940.569204003005,641.8630650613718,6.064612488414847e-06,0.0002855983973182716,0.05648212497020813,0.06478434949972638
317,-485.1961436029985,741831.6768874481,685177.816813629,117486.36760107547,69525.86081353408,48000.0000001636,17492.711792218797,2638.0797453454993,3340.6306781591475,2612.979396666032,107.39425431169616,747.9100590189802,1433.5519848457677,35363.5377766971,6040.219043858846,631.4749442822123,3.1078921885387506e-06,0.00030607206658499756,0.09570518385922423,0.04470961727347923
318,-509.59817173030586,807762.730281523,780416.8856782992,118243.77426278412,68016.88459450133,57952.029634115555,16711.927806975822,1441.1994388678856,3532.352829435431,2696.497064358892,127.01419175809175,702.767955953509,1280.441820564379,38821.41220716203,7046.461407265118,734.5371751845682,4.787196593955698e-06,0.00023227634844263356,0.08425886442550705,0.034802617969137015
319,-677.4331304968357,780202.2109509656,723098.6053849085,119770.53097280039,74403.05563602748,109827.77817552057,16886.91751533107,3533.3868615073625,3269.560216192122,2624.987055801957,259.8837855073283,1140.1619916782352,1841.7000656899454,45847.77747569445,9847.450023899659,1165.919331797813,5.44975708748116e-06,0.0001488848791172669,0.07035016145731358,0.029009012139148062
320,-578.0021504724592,790212.1975448714,752379.9260874729,124587.71039169085,76154.12870868402,84412.9855039342,16882.71558895271,2700.262927311614,3156.3593412899363,2647.374078055663,392.7366917438249,1371.9323824409773,1783.9644344524302,40594.348637380936,9228.082859345397,1032.0904797892172,6.1831481603958205e-06,0.00017849022312752504,0.06517019230859923,0.03365985982987702
321,-602.1894622570933,767924.4341012009,738556.3518485231,118492.98442843021,68521.87632070149,55726.88459266515,17443.537717676358,1853.2989079631432,3142.5428110153903,2631.491318180921,118.70888808542351,636.6932134439203,1354.9230023450552,38681.496237831,5640.136560750457,681.0691271611275,5.529408842119183e-06,0.00025205340242788726,0.0815367572385449,0.05698670906822644
322,-623.600889979616,700219.1453277672,620594.7343945706,117620.0917931702,71296.96082046701,48000.000000127366,18367.47688203406,3560.49444931019,3478.47511674624,2746.7915764708664,94.79873131008466,943.9111941463098,1372.2695834100166,34297.09220539587,5367.500807795992,543.9642954046711,2.6742565685274135e-06,0.00029065065913548533,0.07889519107726503,0.059338496268658815
323,-516.906944436213,729219.9490503866,671829.7604595723,117442.90438431778,64972.08809362419,48000.00000015175,17822.657018500064,2192.1384522131866,3853.414843391409,2794.666172259826,87.51878013675498,771.016533506003,938.4490900200108,34786.613535012046,6194.614734745893,627.9078328327075,2.238629279242359e-06,0.0002412397974017481,0.08729533641175677,0.04828386030184945
324,-591.5977993295908,743904.903985766,702826.4036466386,117915.93675063708,64996.489373022705,49334.997496323325,17631.863202626195,1635.3176841837465,3701.638920948793,2938.8840876550275,146.0089582446166,526.425615336417,1245.2666718412263,34313.97766357416,6011.069656515251,690.2266835863879,1.6069064431688035e-06,0.00022949249099281493,0.08622559472325861,0.041709240388375986
325,-470.4046860764512,714166.958169512,674365.7120802939,119449.71061034198,72636.44811636276,48000.0000003951,17909.611790538347,1929.1971091488501,3351.382709281132,2642.0025194189525,175.3108267315213,1269.7629072706884,1414.441190968061,39493.17440641282,4934.923880353681,540.084844648986,3.954840388006933e-06,0.0003142279022338015,0.07913853713644622,0.048774242681728974
326,-602.1903425242404,759265.9983742676,739544.6399858342,118984.31148727861,61371.22534124042,53739.009454123516,17515.291650740215,934.6682777484903,3730.071787259074,3072.998502098094,169.3487669915932,360.9185075193194,941.8520811161814,39095.75319863057,5432.134625624991,646.9946400735246,3.629080379261358e-06,0.0002702839688709467,0.06832360435887048,0.049028934528673976
327,-489.16287256208227,818113.2139959463,800821.7670936908,128661.68062178868,84151.09210848955,48000.00000119497,16519.67559393199,1420.3623785573989,3227.097086723597,2362.337934073111,535.3800727439962,1724.7678909031597,2138.154261377097,38681.35027130082,6441.084333540513,613.6175550880315,7.756342804368034e-06,0.0002915239279125931,0.07323757776000842,0.05652099013247762
328,-497.2038444823634,753523.629354722,704911.0512035737,119679.51000039506,69118.7202099939,48653.59599927036,17520.539802157935,2206.1289151754904,3445.872437579857,2734.6145269436356,176.7811973603757,947.2345973184403,1435.2822059443852,35786.271828312485,5694.914374061067,627.5300819544767,3.4971365861355984e-06,0.00026719805598298925,0.08539857289963028,0.05437829660129
329,-472.12842722173286,806010.1767781028,767898.199326079,118054.50217532867,65770.16999370437,61498.5861562911,16793.158200808935,2153.7859782162486,3246.116675855956,2840.680362633011,110.50521011146085,609.8436044440848,1089.5932598775596,38780.54362211499,7228.642566018095,752.7476050251929,5.307871702217252e-06,0.0002282766748352047,0.0674895457665393,0.0554808486078246
330,-656.0740651075761,774755.7607994063,740588.5894069646,119655.6211137213,68381.48112756935,48000.000000177075,16988.90687055417,1807.784319525441,3483.7993271990777,2654.14426544462,174.37503718339389,770.7564718419007,1273.4899924843091,36450.838426974406,5361.080329595225,582.645841773655,4.988050832249298e-06,0.00027378883552014777,0.08320087660709266,0.05560295016967293
331,-553.0741478766075,735795.2012412662,721278.597601973,117517.48456852745,70784.1060413153,48000.00000026856,18132.36277373521,658.50425854706,3388.6997746617076,2751.8176873291086,89.47453907505508,1136.5681209538047,1718.5832314023976,37032.1587360006,5712.781326997852,597.7984463457035,3.7879596105197515e-06,0.00029364063152200213,0.0794124198508923,0.05003000279983304
332,-529.7625045726238,740007.3796526283,713858.9500568258,118455.58819127793,66397.43447852398,55886.25793767076,17749.408449768503,1093.1572473709928,3663.9606989289096,2791.9765955092025,145.02750227933112,702.021651163315,1220.3625968816414,37744.56210848696,6369.71733554951,666.5421427949872,2.200555579183244e-06,0.0002468685090166178,0.08906725907463883,0.041711064799859275
333,-399.2740859040199,774155.8935645594,745678.612259067,121067.82949003561,72167.8293089821,48019.73072960391,17032.404925651364,1767.1676223567545,3121.2702986759823,2767.4725466417904,207.88439042882257,1032.6785060590664,1446.6172009172449,37403.65754184376,4964.388531963708,606.7655605268948,5.2457393972313045e-06,0.0003111833047698764,0.06572184326798167,0.059498136533362056
334,-741.5643611286896,772611.1045130604,760673.5518838115,116241.09264782624,63867.725772977676,63132.00742965667,17458.81331877199,1459.1808741544535,2872.631314194161,2972.4294384847435,40.11252272543186,479.7313825857086,1260.658764023317,40852.966606152586,6339.789935675608,761.3909557431042,8.215543213107003e-06,0.00024735725079742154,0.025866731441739697,0.05848129437535885
