sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
385,-533.5305456970661,762744.1988066908,732348.2659025405,118510.17607643783,62780.733987108186,65485.31408996464,263975.20704580605,17320.14424888808,1624.9854452921634,3248.0995930206213,2457.6419618960776,221.74962347511791,395.4095475167053,917.254793426226,33060.81654854425,9607.028036327556,1008.3862583027349,4.724376371752284e-06,0.00013711878355642388,0.09323333537868184,0.013443067112670735,0.030519930204726813
386,-654.5235288435424,749794.9259453497,703541.4355051211,119328.44547851024,60779.07534166317,57123.817431434465,354958.11041231424,17586.04376896332,2906.9937814691207,2974.5176553182723,2555.123420396039,227.11186000317815,257.87075554828397,834.2420515244969,32728.88911138426,9894.556832318573,824.9461675491945,6.765775408012745e-06,0.00017954212864745365,0.12897451555696965,0.014343145225809557,0.02637830869905361
387,-679.8525701917209,753690.4003042245,732533.2352769814,123583.03259027853,60599.836901829796,48301.35504388251,494601.54323152313,17529.641946032225,821.8404796027671,3547.9999907254974,3085.0030519513384,501.6982546372237,226.35797798496836,708.2530235425149,27559.571704706923,23772.89192612374,931.3443767693683,3.798731713083535e-06,7.839967448274585e-05,0.21076443971067352,0.011947465194494734,0.02216569340101974
388,-542.7778388205443,782249.6551630083,752903.6461063669,117928.88927388152,59482.060915005204,77939.05643021305,195897.10359253985,17211.877279769196,2732.4351664505716,2920.808009270536,2528.910043787229,119.8941039312243,196.2643151038102,835.0497291886608,32761.297027722845,10914.072622551188,1165.089480782025,7.06242266380287e-06,0.0001333239470363683,0.043403078368975036,0.00961390805763612,0.04022041801059014
389,-428.51757142125103,794788.6570398712,723889.0964030371,119086.93105407945,61093.89039677997,76018.31746462904,552636.0925618024,16912.0668177396,3407.4109565181534,2710.6758694557852,2743.5312239107975,175.7819817608559,293.3489306837143,780.1255253562846,34054.543391391875,9383.243857075966,1038.8938540487811,8.798859214645192e-06,0.00016213017030463513,0.43159987312769305,0.008774226563049443,0.028895935820568618
390,-487.6752073310072,765086.7624066991,740894.6624973039,119433.95043678007,64053.15751444708,63455.537386174554,270133.70452006324,17367.66209822653,1936.5852166186805,3039.5784793199587,2238.554908973446,181.19426552811476,499.76976131242037,1094.3060409426992,32758.737113992145,11484.513622023911,900.2864080375747,7.753188503984874e-06,0.00018633372481895714,0.09549519174150915,0.01440997159192612,0.030623760277829506
391,-491.78572227170264,770130.7953917469,740119.0073823865,117238.48821214291,59876.53348227071,57337.059390165436,436456.6270590895,17240.15482822646,1656.8114701093957,3003.4007599342076,2730.8411374108114,112.86555137855173,223.93473341300123,748.0835863832934,35476.47959667221,8991.561898665332,840.2485726308199,6.2783109988163026e-06,0.00018168478177098995,0.1902560258719621,0.011602039262164706,0.02165360479574689
392,-550.9177553921403,754524.0574178634,733063.1255008896,117331.36097543025,64900.98487247667,60794.981244946335,327230.5349254658,17475.57009515768,1576.2594412504193,3092.5374252184483,2555.7268830968537,98.22410714096947,469.14926921264447,1038.9993040831644,34671.228021067196,8217.541738258593,883.6427720552119,7.1941248762626746e-06,0.00019213394643089273,0.1357203736364207,0.009416362953735914,0.018023080561524
393,-381.952158299408,757128.0899767814,728543.0055014226,118390.87829284373,60448.07240701892,56365.59031302455,366692.2186614918,17351.249275285925,1968.729869199017,2964.6498632014604,2642.676658560133,166.57951081263275,270.74014617217557,831.6857202267377,34060.75453277945,9312.63391131649,855.0421373570493,6.970803985741125e-06,0.00017019282298085862,0.11433457544348387,0.014073966151312439,0.03235152328640093
394,-583.1368782248167,785939.2055849448,756927.5630697741,117234.1008581222,61137.33763030605,53601.94502953087,283681.92419934215,17129.385464561507,2003.5073071550228,3103.0246278537893,2419.9457471723417,96.76796556270278,316.2109363253334,1039.099910241752,33426.53830591642,8818.98367835976,834.7295591388879,6.7463131018458286e-06,0.00019153280464438442,0.11580554553415108,0.012033451203118693,0.03046612780579075
395,-510.2814829335187,791679.4421009617,775015.9515980602,117921.85109259226,59191.281832110355,48929.69697728658,640602.4161990538,17344.25597470501,2234.0704510595583,2753.2608786846677,2720.5248532439246,138.05831266314084,187.3317894109877,714.3034820487569,32056.044496795028,11842.920594707874,828.349720966126,1.058183148670914e-05,0.00017222026331274254,0.4933118793418398,0.013076573314811256,0.030655213965712413
396,-414.7715135200377,786430.1273009158,758025.5819513182,118328.56348405858,59343.487062263666,64814.99034969659,300572.1068225713,16895.335623666135,1850.2532022889304,3056.8431026325384,2434.301165429403,170.64723137776485,212.00601023573785,724.8083459694627,35064.6335466808,10540.029710666962,900.6551823512593,6.851300270178171e-06,0.00018083047063488774,0.10733862109464358,0.013050895063465693,0.0333191466033413
397,-549.8746611382129,771567.7283687752,729491.0706356432,120843.70097149078,62105.35724736676,74280.32365984433,347970.59776417,17184.18496176175,3008.66040705489,3209.6122887418483,2513.113155122492,318.4236959541955,332.42647476734174,1067.026438841146,37917.494330224945,8493.560176923493,971.0203832113965,7.747877201784788e-06,0.0001917261274543927,0.13916920418180012,0.00956204426804434,0.036215712871057855
398,-580.7558095020302,724350.8643565451,677043.148508041,117699.78296652765,62676.16546155186,51800.78527366607,328785.9784666533,17697.732565685215,2318.6907989826686,3199.2573772902424,2564.8137113913444,115.14583899233935,361.6655007909728,899.2565946337082,30148.398276168748,9782.287479998075,812.5153146562947,4.920747224080844e-06,0.00019331575206571824,0.1547859821542014,0.00980560767784161,0.03072204214726178
399,-431.0975232420425,770190.8948991183,725635.3584448831,116316.48655021006,59620.64250320488,75165.32807283995,394395.1677701397,17308.04268331412,3994.969150556181,2654.5337202044475,2500.244865134948,45.606681019763876,204.87135205270013,668.3982245946727,38096.65144391437,8689.029852998121,970.7326043067899,9.081724176109536e-06,0.0001909945370160902,0.1704949462500455,0.011772220667598806,0.025718900646558285
400,-538.3340635943258,746855.7162595233,732064.1797608425,116927.52133713632,58883.93255880001,69510.7423111497,260729.07484792842,17495.219215162164,1066.9066277313673,2947.6064303502967,2627.5899276797245,98.05165018429922,187.620089393611,706.764884100344,32973.23655600349,11498.73652044684,1069.9573134130083,6.316259216522474e-06,0.0001457172944794153,0.06999069577483753,0.01183965156843732,0.022058619920372176
401,-609.63454815491,710645.7770637338,698643.667718307,119751.8189693864,61937.62688715684,60351.5752109238,253886.5138993856,18505.00375403131,589.4675088219432,3503.486655046485,2555.779951961662,268.6332746296599,370.0612218640907,881.7851344050757,33155.6424931328,9097.851260022568,821.4266090326878,3.942861248183379e-06,0.000203279482592014,0.0900567694633003,0.008857038672718793,0.038733580648349135
402,-483.42326244551384,799708.4736566165,782086.6204047414,117149.56184936613,61121.71863301894,63349.81548998468,274790.3452955241,17045.545726294287,1389.4459421767235,3027.543127184606,2463.778994551179,101.86924021899681,321.3582040999801,962.8297466984658,36421.70558474657,8824.871773371762,967.5278270296592,6.867406531892763e-06,0.00018302031868725537,0.0880482733227902,0.011644493700024886,0.03143761301792874
403,-422.99183416494475,734001.2399476806,687649.8700688699,118343.32453962555,61808.86667753458,63357.96882403898,245787.35077699146,17784.093189195006,2293.8056545005593,3480.90191284792,2659.853451297201,177.84525212227402,341.261982767264,944.1096855960917,33110.50220880116,10118.96327358148,877.0703706792174,3.7469466084806134e-06,0.00018706856514136928,0.0852481819109222,0.0069745855787719645,0.03923931275333701
404,-386.475530091603,777644.180454937,748167.2606399141,118160.37425381326,62962.003087222096,51414.25466872509,377685.10042147094,16947.02836560157,2519.939185234064,2989.7985065240055,2733.3538331816135,166.22643458877027,409.69186122198454,946.4198193581412,31378.25373596216,11360.59441358434,863.2696176390288,7.3609050331733445e-06,0.0001369319005050217,0.10131914154897108,0.009027957775953454,0.02867404246591482
405,-454.65079434362605,801885.7542164631,789630.2870214107,118014.7133159202,58874.48598460346,73827.85117024745,538973.0032448564,16809.484005191465,1110.878437256781,2786.524811384943,2663.481268841985,155.99570434107423,175.30116134658556,671.977435953611,37492.607309351486,8116.2751112966835,1053.3537710148528,9.88815195467775e-06,0.00018235023513948906,0.3578601180088099,0.01122562333161451,0.022823319806551255
406,-299.325087195336,805793.4144777458,783571.6235753114,117385.7663587559,57922.372471983035,68332.63568066782,511094.6125866622,16718.141155471516,1875.9765857605655,2799.197671700577,2779.87426134901,84.84844353230481,118.83793161696521,739.8130329877351,35578.892778107256,8971.329348784895,920.7746437438342,8.655780750285886e-06,0.0001955404656860075,0.25723807582554564,0.010258869082062687,0.03536796775594214
407,-656.2157752613437,745345.3528006419,703949.5931647634,121761.67628618143,61219.82288164389,49515.24020015619,244615.16624829688,17419.256198497722,1854.7170393939055,3312.7056976394388,2581.531337125779,308.86248470901916,274.991384723011,841.0436336883268,30987.682727713345,10953.816650957691,759.5548955113624,3.205248922304354e-06,0.00017627445906354437,0.09088615981413732,0.011454749186823583,0.021998119638615775
408,-414.52815454962354,743003.4495226317,699729.0092722352,121146.60469841985,60731.25065297247,50960.306610027415,264264.824402329,17589.512703915247,1969.9801326037107,3509.560775990472,2845.0152208410827,251.56872841901068,284.8524743211886,866.122018398739,32658.441330176967,9648.735176914959,752.0266510730934,3.4866475091489927e-06,0.0001734152648807326,0.07186927670778832,0.006733647897165609,0.03173339880665389
409,-513.0634212420628,731168.0228181346,707880.6111993736,122698.37270327531,59390.14716044967,48389.111065381985,301698.20782826515,17892.834020978426,1231.970985387067,3267.734827678509,2544.001686211797,373.48704376439855,185.8734399536044,845.5380368052887,31265.084587921137,10614.07541083362,758.0805831642182,5.187238149101578e-06,0.00020539083671086572,0.1069864254515857,0.013659986715386043,0.03642777309191109
410,-681.4486553625248,758812.0353503934,707497.6490908741,119083.43721234918,61383.55444179506,66597.45505511411,334347.2548019517,17564.637266725967,2988.589782425355,2953.3039106359333,2506.5325673218367,221.5414512135636,320.49957789540724,908.8447767269228,37118.890364602135,8201.328268091602,939.1518956577381,6.227652065729847e-06,0.0001875892790625434,0.13455936441578809,0.01240311311764779,0.02582574223280088
411,-493.7031975897203,818805.882183995,762875.8120341353,118345.16395687629,60129.608047187525,70030.93261785439,393170.0933815044,16410.393020554104,5157.415630188665,2729.2823987997913,2532.0243974771174,164.37461583919264,214.45008021003764,993.5798756594795,32932.500474070664,11931.905425491224,1163.3427568864943,8.576137727679204e-06,0.00013243091438293198,0.16062854712155233,0.01130312812421366,0.03284423593628992
412,-481.53194842586265,757742.592219809,727496.3319499067,117730.4123282827,62033.486488766575,57026.79662721495,259882.01585801126,17536.54926330848,2285.2492627421743,3023.192988721359,2473.9531135059947,174.13292344495633,344.60512951211865,919.8395143871556,30992.30382177667,13969.207976641374,904.8754128793519,6.406352419277953e-06,0.00016817990984118418,0.06552654412989602,0.01601970821587298,0.042580439533916006
413,-445.72073136452667,806785.100469472,784792.439717721,118829.49782492664,61426.87922978042,57221.324579443186,323416.1348872889,16623.60992989437,1705.064587137004,3090.329280581073,2622.593886129439,191.56689334024588,252.1717145061128,877.9328995155576,34449.97806264694,9642.836652041613,884.596388842214,6.936065133209547e-06,0.0001747413312688209,0.10005511918322156,0.011497053925816089,0.023181039514686672
414,-605.9848889570895,717629.9438920979,707493.5831035549,117267.97054411058,61961.21687358416,66240.26536558673,309311.1204084057,18084.790234951095,667.1429878981803,3046.518633920016,2587.005439995364,122.79680966187611,353.3275557089566,921.3949807742613,32377.694941277292,10526.727810328328,950.4520500564502,6.332274411355196e-06,0.00015888511686665732,0.105807560599729,0.010580533201177989,0.032072883760508354
415,-430.0226388913028,764747.047781002,715392.9745951964,117991.67037567474,61815.66076292385,77630.79594525423,610827.0216971113,17532.146972259736,1144.549534102501,2927.5627059360813,2902.1337655995558,172.93146382737945,280.09748700599704,911.6640999343613,38241.16043080393,8606.604825808694,968.0646475060961,8.284703593779751e-06,0.00018454891726190023,0.6527345678326798,0.009135995887450343,0.031185691038424834
416,-566.9262496810227,757222.2001170267,726757.0219270515,123591.57096722891,60492.13970018016,56618.836960928784,329697.8202280938,17194.275535800378,1309.4664769555336,3419.582569866782,2858.681385632499,399.365977837934,235.57339659570206,713.3328274560581,34245.98727218741,7872.550027319306,800.0940446014043,3.0139509090098823e-06,0.00017572608495643513,0.1121006605801404,0.008347729030677336,0.02820578715517847
417,-498.7180510519025,762720.288998337,685930.0829214816,118933.0704093311,60840.59964526771,48000.00000000518,493076.7231297327,17596.2138686977,3416.0275504470937,3151.6544120043313,2723.320200021597,270.57561780954916,239.87101956893054,841.2748313860092,31569.642888024213,11341.982847595747,746.1543634620414,6.3677027557244215e-06,0.00018305556463505012,0.27285142446617583,0.013365800690941206,0.02739915232930367
418,-466.9368747611072,768461.4563670342,748696.074556944,120061.74655009806,61790.99172385121,61961.8127516526,374051.8014743624,17272.6234251798,1269.118045520696,2926.2673725440513,2686.1086120471173,299.8701178704527,326.0996163727418,1043.635755197066,34671.402372215634,8887.751303429019,868.46463407698,6.491928935724602e-06,0.00018873981194506698,0.13298714948608423,0.009995261901238586,0.029813475987560206
419,-450.96667994238254,771503.1178026339,734773.2666249555,120165.74092960423,63509.02626683616,82448.41376242123,258297.89376875438,17088.365355363076,2075.2357513842426,3095.2714992482165,2522.3099352573954,282.4483333933007,487.2690922434287,993.8054272144799,37183.12133444123,10120.182000052824,1137.4380354735883,4.970182508857636e-06,0.00014760415952037533,0.09288065130612258,0.0101220788936512,0.025533781790946185
420,-508.7442506873208,756177.0048734505,735353.5760265776,118931.62080437597,62157.00006198089,51927.663440169956,237252.29607424483,17090.44778498602,1372.466138942942,3083.5574864911255,2445.437361600471,162.75402045628152,333.5675539030196,836.965501102833,29923.388518067113,15233.382526562307,905.5274804682743,5.895156878221198e-06,0.0001066935615426174,0.06433597814583379,0.010540992698321825,0.028359684374150453
421,-659.7022679065308,739389.6592356209,661405.6581968403,119511.5478445943,60985.27184978669,63248.20396940072,249614.31849316967,17620.98120420771,4823.722367775108,3050.958415415592,2461.993602801469,208.99893928843517,317.31895074358926,914.0743485461938,31540.351336335443,12600.618238241457,970.250511721522,6.6036079737496265e-06,0.00013815946572730408,0.05966463599346566,0.014759259322625767,0.037935168620782264
422,-455.2316447072508,816248.7797161717,805184.0724718352,117546.06757388439,64308.96142634237,63276.11288857478,373360.03232156596,16773.17364061102,793.895108121581,3013.7026231293903,2666.2633256709364,131.66642938296064,446.9480174523118,1076.5545145234146,34564.9768139212,10402.230618768674,938.0813762535512,7.596527534310709e-06,0.00016885172198812125,0.14638898348637008,0.006676645216590396,0.03954375962144437
423,-492.69667595079375,769027.2996311923,743096.0953704232,117906.00732904987,62383.24451884147,61641.448375542066,405308.4892486317,17212.237060008414,1624.5870227701046,3214.9930616395104,2633.312707380711,140.21562434408528,416.1473823739521,1070.92610718402,38256.49258111756,8419.064695589765,785.6477585527514,7.756174983287935e-06,0.00022963263715774707,0.19962938812659323,0.009099500108159063,0.0318257152436624
424,-444.15794336862314,762908.6134833241,750077.0032770269,117468.55251503883,59420.37201582565,58009.17707958333,309980.99383133795,17561.171859953556,657.1049121149631,3356.5633193352105,2621.1188257409017,125.0772824472967,161.49489773675265,772.0585199298313,30426.22742515587,12660.196323042624,961.5642392802108,5.396065205037904e-06,0.00013563925725294316,0.10684876876154768,0.014142332200317667,0.027118486704854373
425,-443.8094842289448,777649.2528715128,743046.4891893704,120511.47210261841,59188.81659445133,75714.08650624215,390347.0637253334,17123.297950226628,2181.0365538089627,2900.0180589474926,2643.7755074079123,290.91888320319083,224.5430136657365,852.3612240969455,40398.62155115364,8271.679200114524,894.0404442446845,6.994797965534235e-06,0.00021477281631908713,0.16234349664410383,0.010012855208756449,0.03581371878606596
426,-760.3644662782181,787368.204559325,762840.9008126773,116182.83142356765,62486.01110687767,52274.22634629685,365159.1936954402,16923.929655867167,1532.3281001539663,3241.449991448886,2717.395341373674,49.4223086566864,366.13117810926065,972.5729715565781,34869.725456246284,8393.13784521587,751.6031434888764,7.226948808925561e-06,0.00021210762093052245,0.1499377887794766,0.007482839172790965,0.019949633459034975
427,-400.3440339120774,767094.6697914543,727907.9119302757,120228.48416859459,58916.119271783005,64706.90936960145,458499.4944782603,17455.79993638101,1807.9128999133045,3102.9384649208196,2903.1331386585084,354.21484598459665,150.89758271141542,719.1839857914395,34862.88089449814,8688.47504168621,863.0524270705205,5.9494448837896e-06,0.00018706277705949058,0.21590817183503438,0.009395268828750395,0.030718052420385354
428,-376.6276883802579,794394.2202677104,736974.8368704441,116829.81018299713,61242.837449027356,54090.92784586677,687305.8431369275,17117.14208345874,676.4025121206994,2944.9709022078764,2850.891887473393,69.28058910694908,323.1885248850571,949.3318442203938,38312.40009359081,7121.535226906381,730.3619237434157,9.451664160541347e-06,0.00023305114834354512,0.867668989206041,0.008157630125980697,0.035303411693061205
429,-525.2839700021725,771602.7450015496,735716.1783054222,117877.701064102,58582.105872569526,49205.44895363208,484038.1363656632,17204.817338591598,3085.640837157394,2823.8291150362797,2523.365897075651,135.4977271709702,169.59114432704075,703.6346376369672,32856.39885837544,8115.306137674628,804.2767338273788,9.658609503365382e-06,0.0001826652662568716,0.27162133374257597,0.016341640684025303,0.02875333816557198
430,-507.04356313309916,796538.3336548422,770388.9666554319,116761.12545805938,62606.278662976656,50491.75248145474,296037.83165820467,16467.69176228964,1838.0590958708342,3064.81013686577,2592.226729509982,91.89721272979591,429.62188862629534,1046.203836978252,31794.896952628053,12598.135442217692,850.8606721871898,6.824276532748732e-06,0.0001659753615955922,0.08646611374014884,0.008919837377152066,0.040339471842470866
431,-433.7979252267521,809160.9927392813,731414.8785704325,121842.38007402346,61548.25452072007,81955.36299934798,675973.4285181431,17073.09789863584,906.2479822085287,3163.0243702532166,3063.2505691393117,366.772514197353,329.9939343526444,970.5546794307072,38699.76192677175,9548.369985592357,1105.1545864421591,6.935645342643e-06,0.0001567670814665905,0.7529807172221095,0.009937493699272886,0.01718340250092949
432,-444.13610033204975,732551.7773108177,699860.1080761243,118893.44975949434,62886.81932028359,53474.01591964232,261365.56169341714,17518.038824728075,2024.5297844569236,3095.513945480279,2728.505211464286,208.49523980278641,442.2748236651582,844.7354793117731,30527.441501803532,10029.205522641703,825.8476264029746,5.2144555572475185e-06,0.00017375537829488884,0.05115857150089562,0.009627448093662078,0.039291288461109665
433,-529.4899664254259,752843.094670714,714097.9504312577,121150.21117842918,60732.10408600312,53031.93884082234,349232.44730550726,17846.924696048638,1859.222475028768,3354.796972246517,2671.3885137439383,424.9548595101662,210.91975158350598,766.0292479497656,33764.82035114886,9704.046226676459,796.148483743846,4.607292489737519e-06,0.00019398913518586976,0.13939112312852533,0.014751780486830233,0.027590638600616394
434,-602.7703022617395,775359.1401552842,752649.0600670711,117501.80940672805,62052.09212709522,68391.09710617867,306779.7563655385,17109.15458216632,1911.7548988835024,3071.382945779719,2520.8362296986284,114.0955744831347,324.97891159336336,937.3295568621693,36130.87727780564,9605.939315958049,916.1527414263106,7.71505436828472e-06,0.00018932038541775133,0.09578303816281347,0.013559759710433746,0.0341375149839682
435,-591.3699559701109,788325.953821729,767882.7928036656,117853.86041356974,63451.22330832609,71329.94259883637,345896.50261381787,16922.451853177285,1368.4948273957534,3052.409047593277,2687.2489857776004,132.0830729614475,401.57511802221285,955.7335796384725,35538.58815279136,9266.556064220096,1045.7565958314412,6.823519926038225e-06,0.00016341330974351984,0.12803678944477304,0.008503972123153408,0.02790612231002316
436,-403.70916005214997,804424.2161718184,776906.0136708091,119343.67448109727,60474.80588920687,69960.08906787678,314413.71662967093,16856.72068423273,2469.4397547944736,3142.212206714025,2488.1601593749624,207.50674352927393,293.280054487428,911.3186825715275,38136.50931236009,9159.641323031323,938.2090656359102,8.112807710190308e-06,0.00018404520724530558,0.10082657258488387,0.011482685187705063,0.03059769372902838
437,-642.9643359762282,718369.2110961053,686311.9092298263,116432.45812976526,64155.8361250968,49346.257365881465,214806.35415172085,18340.580190237615,1642.9127933685736,3549.7341162529087,2590.1888743077025,73.06218273020009,695.5314843323656,1099.4487097866113,29291.234488515223,12154.064471170428,854.9039362369263,4.577092775316886e-06,0.00015889505126149818,0.06054850587691666,0.01103342561061784,0.04644990741343023
438,-553.2719708300892,765605.0822614034,726913.3547650934,116122.7264145611,62146.90365026229,50483.00860860895,272156.00884822494,17552.78543127876,2887.722432345845,3013.0917118745156,2499.011729531721,72.59201168544337,391.0853291848657,1067.9381089862434,31421.24991166392,11788.178455000332,843.3714696442578,6.7838457932605666e-06,0.00013469703211428693,0.08548296067011897,0.0124797980575688,0.026445681159954475
439,-454.1238984191297,775215.9753755977,710005.7958723304,118210.4953948945,58871.600455080814,59373.526960306226,346209.6133434802,16894.929989057826,5304.561372003921,2874.6548611730195,2692.021799310932,179.03274540947726,129.35265250245885,665.2306409440976,34069.3443312427,9129.331666857392,882.5312994107404,6.91421515282147e-06,0.00018268279827806928,0.07818481793923672,0.013237875809344187,0.04063381775903007
440,-562.4465302661945,727610.7152499082,674454.4234128479,118658.5637524188,59980.48543947851,57152.879126219785,280098.578758289,17986.21710210168,2713.40882075261,3489.094794966989,2504.1217179021387,250.64175773765402,207.04152954467858,887.5149631223071,29798.296539630934,14514.804873551855,966.9346463722578,4.876232928193672e-06,0.000154244514978458,0.10865722589829643,0.012708877152689847,0.02959649652647805
441,-417.66050181763933,735615.0287300259,697359.9139832668,118806.9595922761,61714.77513135846,55112.23778641282,263522.7381021829,17855.301392615213,1956.1013026193682,3225.4585002045133,2568.312703117998,216.25807563538234,389.23752464100977,964.5866905195396,29116.45157586297,13266.381829184867,922.9304536808755,4.509629739991827e-06,0.00015475172713383734,0.081677795647502,0.011881154287427672,0.036949978260372184
442,-465.5606228236268,773558.9098706616,754566.7790296503,117054.82374313571,60937.11096105862,66709.48693166305,604181.0036983697,16863.827024320635,1137.3643587934291,2589.514425305889,2671.921636795001,72.11868365945583,262.10197938053506,871.536358194992,37840.07168022602,7233.645409691315,870.1855191812165,1.038864913284428e-05,0.0001916223978748967,0.5920396444006464,0.008894550279879855,0.009922902512184698
443,-439.0457151324158,754139.9698178214,730926.4213493273,117219.43560988286,60444.5340545055,71678.64106589973,437745.3085264967,17239.40571203914,1312.7738436514312,3026.395750133282,2809.301497760059,114.00440368720511,262.3381305499026,754.0816691198975,36641.42016625384,9626.096493807978,945.5547990729813,6.868347286012445e-06,0.00018754814158900555,0.17493599451015573,0.010067052810948489,0.03208143247054205
444,-565.9260401332583,778675.6466952245,753423.1835781654,118729.18527761796,62002.17016697936,67731.96913635083,339222.67150011996,17012.494963092653,1374.503718306732,3099.2033264664096,2627.9540497401576,188.80009352889414,384.3466677261385,828.3247019396775,35029.97693005832,10319.235845185272,1007.0671179601823,5.7521632387870795e-06,0.00016183722552612912,0.12105640587376,0.011371770060407639,0.0238874727120066
445,-543.261543259461,776056.3703101513,745473.4525260808,117277.97147316723,61566.51225850712,69673.24347043235,368136.78965224547,17328.700263013718,1953.2385491645757,3000.8541838818855,2663.6048724209068,96.12916055924765,348.2052653427077,1103.5704979826694,36390.99438332229,9302.572231015141,965.5337192306858,7.191801586041655e-06,0.00019260568680873086,0.14173378966025998,0.008385668641224395,0.02796839955155959
446,-702.602235254234,786058.0780158774,751677.65142208,117147.60668203485,62650.55187685772,56582.60486815288,345504.746668397,17077.296194755843,2172.847374205558,3037.695331882879,2552.2709296107,96.64666477930734,436.9093267750248,940.0696355403769,29646.99303641689,10673.178430026579,933.5710337656328,6.9529739392540605e-06,0.00015036359426114969,0.15248098548144234,0.013066434490708843,0.028606602273321107
447,-458.4126591800824,757249.5965518915,726367.9579242244,119350.94560748024,61199.876966658565,68781.24995048942,351227.33651646395,17067.51508212719,1517.3182249627564,3195.051889350937,2764.8558708756077,251.12317231673146,312.8893822562362,727.5969970266342,33295.04476035853,11498.301571472382,1038.8784682183864,4.641392184758888e-06,0.0001613122971407886,0.14615541213419034,0.010537625061153237,0.028367622027947088
448,-455.3123618152119,795713.2421225877,779491.7116344721,122117.00880747328,60531.82672565835,49782.986851741276,386607.2326674592,16754.50276578316,980.5085024460062,2825.0206913136,2515.515400169198,366.9747529931197,300.62236086487167,797.5706677887848,34587.95290431106,8406.060061078764,723.6992598936225,6.684970751235941e-06,0.00020442999814125973,0.1625626612105069,0.016148617030572864,0.026371926534321567
449,-524.6324432709644,784506.829134689,744423.1262224064,118992.28883811092,63291.812673293185,51915.55216674376,337435.2142831242,17190.320089187528,2432.7850766986917,3052.7048107354294,2486.5921752996637,199.86250868332357,457.50239181844586,900.0262492535844,31782.675544133035,10805.791535726179,874.5450170164008,6.965101099501479e-06,0.00015505494064941574,0.1316802033112182,0.014759020890510694,0.02660183437366836
450,-548.801174865614,721959.9304075994,670617.8384743538,117852.56238881416,61943.972516835594,50947.29707753646,266064.5030641522,18029.536836053587,2247.9482124487427,3540.110815048929,2631.226083331138,132.3176651356299,371.7338011607129,889.3606022221795,31184.042542390558,8413.486255841024,727.426845897934,3.613520994160815e-06,0.0002051900021545913,0.09735844701691404,0.006614201758538456,0.03399833616870182
451,-392.7157609325309,774936.7294306896,704392.9539028171,118997.27113142367,59194.34184454879,49061.59642489319,383921.4531755128,17407.479586755566,4124.646484942198,3063.838687612131,2663.5064768090842,220.61562437348633,175.3370080708752,870.8444628708731,33846.915532412844,10011.772043246045,712.8053280124524,6.433622587951409e-06,0.00020306915729930946,0.12808440335202306,0.012814341074453436,0.028865019269727947
452,-434.5213481213685,804575.7592296617,751584.8950940667,121521.17140898,59920.04369579574,89098.75138833688,243442.16688895118,16685.12507859985,3483.1689968300693,3182.0458515115765,2542.9739472338065,286.60111187465304,217.4532034674183,1291.6285750317438,43702.42126176978,9674.432543158684,1080.7852676499715,6.4215483005309e-06,0.00017752398290874294,0.05403240293615176,0.012449666226916511,0.045766783403658105
453,-461.5043420300205,780175.887422904,728908.8303902769,117368.26596651555,60215.0891418769,48141.156123098146,376710.03224053315,17018.656463083727,2835.916888040321,2977.3997846362477,2600.5569843301337,110.52326726921687,226.9210931895363,700.4084977571866,31230.955232291763,10530.396253677587,830.4408215544812,6.299309581050006e-06,0.00017048657612269604,0.1620852064502642,0.018196931644948438,0.014623757153288595
454,-527.6991959287335,746499.0399634236,728933.2683808601,117626.53408765382,68341.59837388908,80819.73784722395,295324.58440186165,17583.356501040464,1170.8523660394878,3386.9427136737204,2566.591003970856,141.22328858272547,733.4490891423608,1211.8094487196993,38802.3973917598,8196.467329779653,1026.1811211723468,6.1186617786233345e-06,0.00017855294675903286,0.11348145146725025,0.005432848379660607,0.028027687333432673
455,-433.2525880478069,789872.6743633403,775931.6686483782,117578.21814084833,60233.86339165875,60517.95563230725,467894.87627056905,17190.932261047237,1027.1327733118037,2977.2280162802504,2595.5645678435862,140.63753908470466,241.36079568748588,795.8722188028983,34528.273074394325,10975.574129442111,890.9767215787655,8.351510785902893e-06,0.0001759708590796661,0.2050230587115722,0.015237987048782455,0.03496857273582789
456,-518.821403089765,778681.0183838236,733920.4415586251,123007.27447988457,60100.28404629886,76614.02672437688,446605.8341466748,17132.384430835184,2698.061225340144,3005.6359976136573,2780.84987670815,406.90429783306,255.74807812371273,834.9154174114508,41763.73601433965,7499.98186867047,910.3693078480502,7.01043047074357e-06,0.00020698748289861354,0.18590209161220286,0.010445023290866098,0.039129641204173435
457,-547.0773234931182,722679.564268859,686477.0544095755,123134.32207941083,62834.17786320518,52995.598887567496,293890.8050830161,17752.24687713788,1488.5404372409077,3872.4772835181757,2840.3559585674425,521.8503635766584,454.1753681144426,1003.2716164117548,30413.034264403705,12578.037429160133,888.1191201436577,2.5544146054645662e-06,0.0001562867269731851,0.10366735663953326,0.007385278075508125,0.02012510661198074
