sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
450,-535.7419433724792,760822.441621457,715694.1351239313,123485.62889049992,61116.54063053246,48070.27614453851,478573.3289795387,17485.25650492361,2128.481778145801,3011.113903420689,2826.9960357464297,475.3501391843158,282.80954235970887,748.122563936257,25980.258176269694,52384.65957123229,1074.4901052955038,5.809546467478362e-06,5.195252510027918e-05,0.21699266388034358,0.012713528965927355,0.014707531167298346
451,-544.920453442463,845954.7960943992,775192.39814428,117558.06041164805,61081.02477730615,60687.72628177001,610810.7346049377,16676.36053557611,4307.224552883747,2844.940558075072,2843.1053375761458,108.85068172019126,317.3731918171886,978.479722919997,33523.86983700489,10388.269429654618,1017.9988319757866,9.20486108402502e-06,0.0001449396629685232,0.4446132481160102,0.009025836806002979,0.01871767193554695
452,-541.4187199158583,787015.0787262359,674516.8535166468,119095.9438414452,58650.195565763046,48673.931663223826,637687.1843622772,17053.407176618828,2449.1555847438885,2820.1689592915022,2847.117026741579,194.22151679963343,141.12323008792853,662.6615431306137,29074.40017772326,14675.517549679607,973.0598553454968,7.585850530768623e-06,9.532275329985874e-05,0.6259415556534741,0.012198198987658945,0.01800646093703913
453,-726.7907952094536,758271.6723135951,734002.6059638723,124643.84019623393,60791.81883772254,48000.00000022286,358099.42008138273,17488.277485240655,1240.6776281600942,3387.6624277417823,2819.7062927339825,541.3534051026004,229.0112604691368,712.6966323090047,29370.358545170064,17767.723142462924,903.514863617283,4.536832884509251e-06,8.90466988172763e-05,0.11932795366546164,0.012758199222554516,0.01814376676392129
454,-460.7808166313756,764892.4692207631,718940.7034039468,124463.4111925045,62935.699729704465,54618.18783925139,306995.7729777215,17163.548622538223,1881.4429853536142,3661.1786686772934,2750.188998804221,655.0432126551401,403.17506424994093,1094.7309166196094,29831.253045533642,14196.275034822167,946.9873154297161,3.2155432249266795e-06,0.00012115257241820522,0.10142119574685171,0.010312668966405971,0.028844557089963155
455,-458.4371128025407,804682.4255253234,793734.6499346807,118961.2224676321,61762.497736953985,48000.00000043005,340811.46507760085,16872.206736714823,482.7942407933983,3532.301482893953,3021.1897318181586,185.66919029440098,250.53393436653243,1061.4370203532887,27994.905866851703,32355.784654307565,987.6829657411605,4.108722920106994e-06,7.53665984776838e-05,0.10641072896621043,0.004454968243578968,0.03300305342859117
456,-425.99109286759693,780211.1901628545,745938.9347804652,123694.30715919028,60107.40121647678,55174.49281833052,346417.43648004933,17398.36569574756,2269.1583874143676,2993.0285385742727,2694.1065003996823,397.3668776892627,210.80649169376002,788.8404399003042,30822.52086515653,13409.410485466906,961.7335787266339,6.258882487412538e-06,0.00013946655504471604,0.09809219310811977,0.010935016029274856,0.026014706604216394
457,-459.06931869989535,803561.6331833915,699226.6007812987,117929.68509492157,62105.844445061535,62710.18104387045,468621.0176878459,16693.422347984255,6558.509887751522,2868.268182816655,2686.983979683885,163.3630816897978,306.9292629030743,819.9581032742099,29485.377836019983,17591.81562031474,1301.3069002919244,8.140616438082521e-06,8.431694789286053e-05,0.22145076414667084,0.011542936371301722,0.02464576038049026
458,-504.178343031276,771571.2719465902,732587.1628663632,119501.59169121714,63614.169280218215,52867.990345881386,356114.79687056685,17181.790661256633,2047.4494668726225,3137.395695298302,2703.85696331905,251.1643579707222,319.3922289144518,846.2670201628486,27089.83854021124,31099.442271400465,1165.3737907226423,5.3934748078979065e-06,3.8810774188456564e-05,0.13118073902625924,0.013414071014854829,0.020529690182458184
459,-636.2340476182378,779855.3603041294,745952.7913535094,124574.12611094308,59696.026017409786,48000.000000475244,401097.19241304416,17154.64825407126,1396.875021883169,3262.788811837338,2824.5635170420105,625.3514081307662,197.40729099990807,787.012667521841,27811.96481709771,24306.707621687183,955.0546283498703,4.626724591312149e-06,8.488422760208308e-05,0.16256261095456065,0.011161310773024853,0.02818020541680509
460,-502.8621273380965,793166.822332904,763522.161535836,119173.80013854764,57820.80959450495,48000.000000461856,458797.55401027837,16592.275214251807,1712.890669355586,3015.512302656726,2879.5162481977122,203.93682469082142,98.01600069202695,605.53331331543,28419.49493393984,20244.082603364444,981.057247115427,5.9888492655480824e-06,8.407948156672903e-05,0.15454130921172485,0.01232766497165197,0.014906784929249725
461,-454.0269779303494,795016.3570934213,763369.1000673602,121260.50011274518,58693.13860984122,59029.976578135225,313403.9866359189,17268.034644078252,1487.216699169317,3352.2227879171182,3006.0029821978696,312.0017272161585,171.461763257942,797.0170306556156,30792.107964958253,15571.120819297566,1011.6696463194505,3.953738992878065e-06,0.00012810375965960233,0.08900965444465793,0.005752209620288531,0.03892471588408217
462,-482.74644352276454,813264.8598129677,755814.8855120251,123954.01183016639,60442.52084818282,65488.54538725182,486649.78741740127,16812.04865583482,2577.740324343086,3143.2553795530966,2984.2629802278493,495.37154610071366,235.13391999352385,839.8475304801922,29677.994268844282,19980.111690910486,1235.221794352029,5.425571825141725e-06,9.492106469606954e-05,0.23306590343054576,0.010117776147619575,0.019988972972467843
463,-548.3736561566755,771604.4823411085,740115.8086764003,120771.72077577753,59688.28139120746,62310.43451777787,257849.71645581952,17160.69382301045,1446.29132198266,3290.19859918114,2676.5788503226327,239.42077892325952,213.83019385508476,779.7871863065501,29229.795841996995,17938.676391125762,1207.8416676858183,3.273665004302294e-06,0.00010202196566985749,0.08469816295527215,0.006879493196923522,0.032332611134189164
464,-363.6739339413477,789514.1941804275,750129.3014465974,117742.50812996688,63339.36865819289,48000.11367551767,380922.8454217749,16746.540920841,1968.293658233416,3351.902537687767,2741.8586371152023,111.60227349966647,377.9091370997157,950.4241958289416,30341.522225546396,9780.672100365846,855.3334636125834,6.227346173400814e-06,0.00014550803990425013,0.16825263320680864,0.0052434611179266585,0.017491939284651564
465,-438.4745230392477,790023.1177173484,773543.1068365725,116657.56620817662,60161.32795622599,73625.49889633621,353909.1573808318,17161.649710622587,889.4067390905115,3172.562825728447,2617.7042367219155,67.54508762020646,284.99696296560774,889.8631088434483,35011.18059923112,11332.050767476161,1052.3471390949474,6.356438204310523e-06,0.00016504737218956338,0.1480209185903628,0.005583090451333494,0.03088159680890907
466,-436.33086348708883,779095.9673807449,746083.6603281571,123808.14442979055,58578.557796912166,53835.08259662239,472660.1978917056,17275.736112545674,1495.1859534438283,3124.062019303499,2946.627303381295,493.6549900780219,157.3674832316679,770.1143601641606,31616.613413733998,10816.928119275111,873.4818864876202,5.31737497253956e-06,0.000145657074397773,0.21142900113590068,0.012006825686326826,0.02092629614225974
467,-561.7205689383744,848247.6452771121,807429.056619327,125369.61974131422,59813.74992999643,56054.938590698424,447889.21042524575,16243.164679540443,1637.5169834712701,3399.4237776120967,2897.4915352143225,857.6509623230422,164.62969396153642,736.666130318295,27750.95079236297,42864.8624497641,1394.7514015538927,4.393914293589006e-06,1.0000000204606485e-08,0.20311451226022065,0.014504721473419356,0.01772884032254302
468,-498.58818405966906,767618.5004381838,744514.8306122144,119895.20613850128,59879.8487276904,48000.0000001173,364217.3082366954,17251.661203837844,1349.6164252908607,3245.477327580255,2699.653332752037,215.73690878100692,185.23180712423607,715.0593520795089,28108.463587864313,16450.47309356689,938.3695607415063,5.668865581756632e-06,8.563152050356217e-05,0.13688937723119815,0.01003313676894,0.016146943523943712
469,-390.4186468402029,804910.1451622121,773339.481844359,124544.7071809192,60747.81519520223,53458.165981337275,450996.34966989164,16833.749573578276,1268.438874477409,3192.642859785771,3021.2545883043995,636.6776049683024,241.42432708473083,927.3595156028229,31377.772314272384,12861.892850403541,968.3427551161492,4.557556480900305e-06,0.00012151683885125183,0.18104748593538023,0.010597805608232855,0.02163376711537003
470,-674.566623136434,808950.3848535668,751103.23464771,120829.79527403844,58792.617095719084,48000.000000037835,454409.7459307002,16971.099716875808,3998.8420745680683,3089.1659177419688,2870.398324692571,325.27608246032565,162.72464954089247,861.075874421266,31733.845297825388,13734.898316550123,978.0633449851232,7.122304658360996e-06,9.924655773655909e-05,0.15041261778744436,0.01286088314031446,0.023205607522607967
471,-450.3258237376337,849724.862636385,703193.7731555974,118511.93802425437,61552.737662738255,63585.35091904035,411571.34567313903,16048.293951233354,7779.274487392782,3080.8659158036153,2768.0677528369397,168.62664357890012,356.49505874990814,881.2432425677871,34562.30826811415,11316.461308053797,1015.4821528316418,6.461985297267668e-06,0.0001484630582125031,0.17638063138136154,0.006203704138366521,0.02491766414834594
472,-537.6637273471416,810241.4656738985,747327.9500613338,127685.95089810401,58553.49476314579,48236.09683746221,430111.3881934404,17351.768171739513,2626.151097878601,3326.363495871925,2833.1931781829394,697.3132171676592,136.13509444711687,815.9432001410406,29451.03250909013,22950.609094298004,928.253044010624,4.85809473638077e-06,8.839372498391161e-05,0.1570585125279486,0.015694894570233178,0.033684832581124494
473,-500.97412383757296,834846.9244498503,789117.5360985314,122726.33302143398,60301.46772006385,84678.45987630312,468784.0659369552,16255.175438985134,2535.056842244942,2971.111832628317,2845.426792580515,422.83027067968106,211.47923617448055,880.1452302384583,33527.623965739964,13732.348521692438,1358.2741445840059,5.961079416055829e-06,9.922665894802648e-05,0.18774231602897287,0.0116746966001763,0.01984025912461835
474,-649.7671421890459,800898.2034719288,755506.9692001559,117630.00214732636,59609.76993705587,48000.000000505774,580670.4553373372,16564.80642730261,2821.064589913788,2861.4983493539617,2892.2539597587433,109.0158324824881,193.21348972680465,717.6281283450751,29400.85995899983,18457.51322046463,983.1430024559747,8.004359353982213e-06,9.025284387455299e-05,0.25307502992927916,0.007845785045048367,0.026076210999444193
475,-403.62200720497947,822705.8505513447,805683.2410935999,121429.34325658997,58807.0012902031,49440.20737482265,427708.9681121101,16207.262297493526,943.1534636113812,3125.715938118323,2780.477105505922,369.65703895679223,141.08202660265368,578.656068864866,30890.382911624238,13647.946317978147,817.9400732428652,6.089466710011606e-06,0.00012490706789219968,0.1594397892400318,0.011163405643930488,0.01888317724925526
476,-475.0530250796425,801308.4543967707,762921.310216187,122729.04317519882,61833.06955766247,53664.03007457963,530696.4068427767,17040.970813873097,1747.9947281414934,3190.7419170181693,2993.873384071578,380.4940554532076,289.285609659892,929.0843090882449,32642.819922147613,9058.591611776215,800.2894499721269,6.761795926970782e-06,0.00016451422468372656,0.30874757885527415,0.007417021330470716,0.029615741672442734
477,-401.0988609604361,746373.9160882538,716259.1877835721,119387.4836769041,64143.74802099366,71981.31710343093,337719.4476452838,17719.588803722516,1335.8314457528145,3446.400684778522,2808.747330432588,251.15285452655036,349.17885544921654,1053.345277159063,33641.01236605006,9722.361215933082,1042.6486402068074,4.072606251159059e-06,0.00015401739489836704,0.12435934879251531,0.009849181740685227,0.02438627145322375
478,-488.7028020931492,825031.73135344,740300.4718868086,129989.46577610334,59395.578015884574,48396.43154558923,535142.5007495085,16644.76618193721,3453.5566603746543,2858.837967348287,2746.8130164286576,940.825636399519,174.61328709053413,757.1016678457333,29967.989681215047,16077.41013703202,933.5238729788673,6.24604264482291e-06,0.00010223008477070665,0.2973834916616264,0.016055893994252873,0.02986630616019643
479,-443.6517162969284,797968.1270965454,754790.4311109087,128301.63995889986,59913.17140937284,69072.8350790173,668746.4287018635,17026.060728829627,1466.9903092133736,2996.0941250126225,2954.342850416531,812.8452993752005,223.33486711671185,757.893333467355,32371.63659024471,11474.351968165107,1078.2228734543241,6.89455721941519e-06,0.00013380171032788035,0.5041774700197114,0.013772463883845404,0.024419157680182282
480,-485.46014756081996,809029.4587371254,783294.2555174342,120240.57904001357,59413.128789780305,48000.00000014135,323079.45712562813,16333.949798195312,1269.6658086362897,3317.7129622244915,2707.715603131044,228.6145520471929,197.72228332182365,727.4936691835215,31186.032261675493,12861.030198012792,889.9061295264046,4.806899019142858e-06,0.00012849689278250612,0.10581934245225606,0.010274479837267701,0.018085073062478692
481,-728.8448834341505,864047.6313770503,830964.8333947324,119885.84987000626,60717.75466403657,68277.11605974258,449447.94529064,15918.91761820634,1948.6172058704037,3154.4289666120326,2789.9537490128923,261.35970708372923,241.7322897071813,793.554707115389,31202.130240043334,21032.918173173777,1288.935744056588,6.618362123553313e-06,9.136567862930976e-05,0.20306684261662133,0.010624573993656421,0.023830239271418852
482,-536.4979661809394,811679.912090081,794425.0825478099,118986.89071877471,58638.279905353236,56560.76079833128,296511.2640616864,16632.22003743006,887.8523316039764,3136.109305202163,2623.080864711207,184.93294580992514,123.93478206651243,714.1968831148253,30761.13368617423,13814.424177988487,979.1935265028028,5.090501235309742e-06,0.00012810177095846955,0.09587102653710358,0.009520135309482753,0.03409629248349787
483,-545.9484878720193,816253.4546865962,751385.793042283,122258.2324082064,57275.80353343234,48449.975460850954,451259.82779966824,16524.663192924865,3930.664417901799,3082.280673723093,2778.485754098603,374.84958792488493,72.66278423050511,627.1609867061545,28681.019822810544,27258.759766295618,1000.0102090066534,7.058954636132666e-06,6.455220408883322e-05,0.16629445088602277,0.012678186555635027,0.02243264103778993
484,-587.1962625520321,783771.7903065187,731745.5321448429,117478.34221363916,59693.42634983223,48000.00000129592,392908.0026477376,16966.19116685033,3055.953085275486,3046.4854007114645,2845.7137197344828,127.6925588340408,210.5764002848902,732.8501067341533,27274.0852804258,41484.57897900837,1145.0446971534743,5.759852189962435e-06,3.038192574662483e-05,0.11734949510494572,0.011631539906537076,0.01643502477718939
485,-430.758064530715,814616.9246983078,785536.2257208851,117957.5697425842,58582.4999674157,49999.17683396592,351213.28120860696,16829.772777125105,1727.2568888484318,3066.9231248725714,2823.273148669689,155.39784958171816,152.32814744680584,722.6809137023624,30480.32166074185,17082.697198378668,908.8666264574373,5.986137242445627e-06,0.00010252939369730701,0.1073997617637942,0.01020395965119096,0.025019228358164863
486,-529.3923468633152,835094.7065078524,808973.059022905,119342.50577641604,57465.28807649078,48213.75737267333,384769.68273899885,16336.001938417385,1907.8332689057697,3214.8728058269508,2706.3024898652807,240.91806869389112,94.42443053581114,693.118575940065,31277.297017949288,11886.716368469979,893.4471881394722,7.600406713819588e-06,0.00010611660398349595,0.1417811900009521,0.009061307847470912,0.023768251816533838
487,-397.9552892581379,803958.9664251304,767088.5076069632,119840.40646076262,59757.466628880764,51714.93002401635,369835.1102444595,16989.288232057355,2305.150793981296,3061.3621668421965,2818.3379037144773,243.83938194025458,228.96920857858828,851.0915741758959,32110.358838757795,10257.683251785153,871.1912023399352,6.685993587179252e-06,0.00014650371095700738,0.12123825220407342,0.008802154665718882,0.04275196754582426
488,-520.3200887816163,835799.5354170566,732437.5715102042,122242.94882999158,58097.05314483332,48000.00000017298,487890.38161629124,16090.96828366359,4983.957158947855,3156.710789904366,2932.773710648438,341.3098085311223,127.62912581543576,615.554756393596,30269.825261555397,17490.918841552935,984.7170341609531,5.938462762214855e-06,8.3097403794602e-05,0.17407277460282103,0.009192292350774652,0.024856254617500625
489,-420.7124786283383,773591.5071515762,741093.4326218687,119714.12152882034,59215.15912828154,56748.9585823612,329451.79762606765,17287.1753807893,1392.4271127008074,3270.8186260763214,2688.6925413097883,184.14139011278445,168.78735612849673,675.4714552953159,27972.53784500825,24731.96244200871,1244.0183025498907,4.18142979861202e-06,4.7826737760653735e-05,0.13946134219172446,0.010146215312337342,0.01628225003299072
490,-355.6329193258762,807046.3054455984,763530.1550600115,119480.62725737526,59628.33805309866,48000.00000034334,406945.5459461346,16875.751661002694,2341.7202972856953,2941.9835927467166,2629.39424524615,198.66214171166334,222.65404689641747,898.5491847556442,31102.27229543941,15105.292502305398,926.4301552668775,7.164608952207116e-06,0.00011152962103613881,0.1912439768452621,0.013859324977580526,0.01665730263869765
491,-403.11457569143295,743357.0792056016,707485.6807692042,116839.86967892211,61523.13005168989,58347.85771124635,409203.27921391797,17759.971054348152,1654.503011817496,3064.163933453892,2706.4489640824463,106.90462614690054,255.4684081085969,900.7074059987531,27480.629445737562,21669.476420399522,1185.8483319828335,5.622304635516417e-06,0.00010208817761533419,0.19595995764064816,0.014547656704178036,0.025898141614256864
492,-626.750076374558,823027.5607832001,722700.1412356601,118910.56302011482,59997.16123029087,56653.85347203946,275711.06069782673,16590.496045746688,5742.717949555837,2855.408101719753,2436.0945465643354,177.5006141935194,192.7885861608573,737.8062427225332,30312.952876403313,19140.943873079228,1154.0161463810832,5.594135836687645e-06,7.798837037067529e-05,0.10135193704524785,0.01617380983546693,0.01083971970267646
493,-393.4749903422682,791861.3680060814,729713.1539071715,130024.29611033786,58956.89576667101,48053.486585170256,527651.6760726231,16813.12749986394,2847.3169476078674,2959.0588481021505,2871.0313071989845,727.8803400934478,190.20391660647118,616.9321696932315,27563.19397551611,22024.42546972555,1036.1928819584891,6.009346991258957e-06,4.6413498725288475e-05,0.25520510444074296,0.012875954747860248,0.021032513555994923
494,-653.561513985095,827102.9556436407,766982.7770408355,123767.66287839889,62636.48577788235,48649.3302973584,331328.59385910426,16309.141034007078,3183.943885419881,3253.6795130685155,2688.346648778906,721.3598495372389,374.85371367934295,1046.673328868751,28775.352331966253,19308.74030408204,1046.7706802862247,5.253008693556768e-06,6.512754728093391e-05,0.10762598832112745,0.012585568479207837,0.01759936116234574
495,-579.3660161957674,785988.0199757798,732311.0786497892,120249.95155016791,60583.42722802839,48302.58796288363,400161.99067489605,17329.16909425491,2691.8295264631115,3219.781856540267,2751.405817899215,279.5990912911847,209.05863572526502,863.8457772995827,30004.8355434507,15701.98223720851,945.3870890090438,6.124474351810637e-06,0.00011053676307310138,0.174194226388651,0.009062764230836727,0.018972352898840365
496,-369.95546503926175,792612.296997963,676032.6815549451,123079.66942848149,62360.59489979807,73849.37626798682,569437.1652291601,17086.471668108083,3845.426281387159,2764.32216346225,2767.572775284,336.28779631777576,360.63324769970325,885.9211899205195,34394.32168193444,11383.81061043293,1134.7895802401551,7.748803804117395e-06,0.00013793749473116286,0.4902877831756424,0.012251978769652694,0.02776206637443985
497,-467.0655757506474,849348.210853728,799270.4830678395,123632.3405640806,58637.16630201685,50394.93212159163,448156.84971956915,15916.207742295883,2313.3433679184736,3253.2501377620165,2935.8099316807793,643.9327794418731,168.11833346856847,704.9036992529211,30121.855599377195,25108.71638336125,1050.3743311774033,4.6770319188700665e-06,6.728846284843213e-05,0.14519033007566737,0.013659062968959508,0.014385101460700045
498,-424.9090533256124,778880.1222541102,742974.975431922,118238.38492195902,61338.077189593576,48163.6992458397,449520.6726783465,17130.985819036316,2107.0999087636533,2909.621361977434,2631.5474000533486,152.47644278314502,266.6305062345181,867.7640435568688,28439.175241189492,22805.184483362078,956.3390414070291,7.212485996119699e-06,6.997917267015369e-05,0.1932959720555506,0.0143226225012238,0.021978800255108417
