sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_H_N,p_H_WN,m_ND
296,-392.6302453242327,718445.5508727359,685287.5189310989,126941.7306336148,74543.92551329272,18093.906887442266,27916.38559236338,1564.8993947950553,3382.8901246229284,2158.358613929375,720.6420465767275,1007.4931588636282,1543.5918170717903,0.10429338447414767,0.01508817707501899,3.7491037259526924e-06
297,-472.1172043890806,723601.6162457083,721421.7849798767,116004.589284417,59617.193102660545,17762.768341754472,27183.211403882582,145.4070717787479,3176.232541859706,2650.8765245830546,46.07539554816967,223.42858975411568,918.5947367120049,0.06561256333629457,0.010972405478951045,5.776665562505135e-06
298,-399.8451074536007,742808.6380696133,713587.6245764411,123901.22844963218,63818.92011096912,17484.691188205255,27259.406303675918,1557.4441322545676,3393.109641619268,2482.641296608001,477.60617256537404,470.63412165269807,1176.1749523227527,0.08202344311617608,0.015641635953524705,4.309538783464535e-06
299,-348.6366503139017,720934.1558426206,677968.7293285925,116314.67097304159,61065.894346342626,17728.04284962399,27668.860218418748,2582.6854186191117,2932.8619474984916,2348.8186748004464,48.083485455273554,244.5064098315751,693.6721755770926,0.08686945399297327,0.016505515658594577,5.430859511566448e-06
300,-305.0863722130778,724318.9455665794,718271.2837785082,119086.67653442774,66760.65892329068,18028.342048205173,27225.779378798754,273.8399145311477,3563.969080985421,2491.486522733362,222.28624829257916,638.5603352158623,942.019265638867,0.09236389140270994,0.011594871334051843,3.4826552548781858e-06
301,-437.0470214964047,678471.7230806357,671176.5446313721,120957.63276904567,60411.721650082975,18446.42678285179,24978.348036456337,288.6987837969787,3728.896449338774,2764.5353661813715,340.1714004447921,218.98372294884993,782.0603371778747,0.0827569144608789,0.012248816574098606,1.257932062403993e-06
302,-362.9219517481812,711531.2320864041,695002.6350468198,132562.34219420239,64671.52483479888,18202.866851048493,26813.193288735845,649.3755423500495,3609.6179386077306,2543.295147298051,1099.681927050998,545.9491191143596,1184.7662854590696,0.07245374459303851,0.019242735448042496,1.513186886865539e-06
303,-370.06300673165777,700364.1675693049,680152.0569354611,133232.06992581685,66114.26191146456,18053.016169137234,27073.77923077378,702.8233279520401,4017.8856688236774,2773.980328507516,874.9527158941775,601.6317110553197,1230.466132365681,0.07891787523522592,0.009856457567798608,2.0707024730444957e-07
304,-280.07990182023747,746036.7708586194,714915.0919444773,118754.48686156407,64123.1903151542,17313.44724997101,26989.678099898272,1935.7987685369087,3189.247694309674,2526.246375743034,190.60328593533274,436.45391337200886,1021.0324560754037,0.0816336580647667,0.010134766242272164,5.280165736356989e-06
305,-417.84587446060397,725597.8443334337,678832.4541688093,117439.84632360973,64933.83774705706,18015.323689308538,25771.842322140536,1751.790051714814,3982.5747587063233,2459.913824350953,117.10807400966658,599.0960768436737,923.7570073562513,0.11694518808958992,0.009040382867187693,1.7502388034305568e-06
306,-324.00673319072155,746356.3338097561,700960.0939409705,118126.87674093359,63717.00036090274,17388.258176476455,27629.013303285297,2232.9185912571043,3403.7085872501616,2524.590166703908,155.0299800604363,458.0687829868742,940.8798843539053,0.08235878453164695,0.01053935587049145,4.359341237754698e-06
307,-418.36692198226,724266.4832267844,668476.159967816,117284.10591456697,64025.85686434959,18020.53166198349,27271.959095691906,2731.273343983251,3403.781553127991,2473.984207495559,114.96509380713641,544.6434403688744,880.889942959727,0.09335466051924954,0.010703717930340069,3.617424836238843e-06
308,-369.49514101069485,751175.4612415335,705391.0231460761,119165.7553486573,64032.7185456817,17396.941717570026,27531.03708567347,3066.887356265295,2919.095404320001,2363.78120621073,184.5454113495571,561.1958325431499,1136.7898918119608,0.08951512370220907,0.01027211715442368,6.198035370578977e-06
309,-471.6417340661549,671195.5471030342,620078.8450675142,127505.05598283642,74515.6025822301,18619.018731862903,25580.62725622391,1909.997134969319,3631.5758355908115,2452.789513442027,761.1073627204514,931.0838456719955,1467.7045557416761,0.10312232992526756,0.011408414230409,1.450525020149244e-07
310,-347.52536685498455,676733.4532827468,649207.0781222811,142175.42439340006,71401.85997983826,18365.882203093694,25234.188520549473,1054.7784110315542,3948.1946481015834,2551.603667485145,1854.0694762259186,785.2880241653424,1449.71245273615,0.07723099385353457,0.015465734936282512,1.0000000017452866e-08
311,-358.1516408650127,737983.8562748303,700672.242864168,118589.49322341294,63994.7482529873,17846.12095216993,28157.43358545549,1790.1702269537277,3483.799991312938,2336.7023820086865,183.17296906141164,394.50187306287637,1009.3994603336268,0.1059886018773814,0.011748636440359483,4.359549620354428e-06
312,-291.1072255004382,711925.2466619199,703190.3117120758,115770.1450114705,66172.76836786691,17958.9909718394,26649.338581626675,518.5474692423551,3071.0706898431094,2307.689243944511,33.2057810647076,561.9647019139859,1134.1996474142263,0.10272273862010438,0.011171216657724364,5.788578870517791e-06
313,-397.62847607500487,721448.2214832865,700729.5653522853,116357.04669684511,59572.0112714784,17670.2881820505,26244.459076734394,1194.8718330775587,3248.0057920533513,2472.195443456591,66.68498936244622,190.38446112015083,727.0227404046869,0.07457253563658414,0.01459681541027845,4.794627464548214e-06
314,-327.91529459651696,744870.9038576278,735494.1751914148,116742.54096524665,60984.05883696343,17476.090137665662,27054.565151023082,449.4182728222241,3491.667010423629,2531.1001104273187,58.859799202969654,272.7867702431213,753.4462208179073,0.09458390649530145,0.011640526368793001,4.279532602286596e-06
315,-490.06964331890697,724795.7246354776,645778.1741240748,122679.75060533179,62669.20005497912,18031.340402209767,27440.48855689533,3390.6445653750598,3707.375703801668,2581.038261166051,393.2958830306114,407.7253307696239,1050.3505755507952,0.09414718211257883,0.01107506458162919,2.119325957932625e-06
316,-423.17521988083314,708640.9443929364,657029.9630130664,119490.37203905189,59861.11526477752,18387.86816023859,27479.49516662669,2588.890459726726,3322.79197930362,2571.3561506944916,200.08276721391127,199.02387251228748,952.9150468490317,0.07909765610745564,0.012477973890940913,3.9719603712747036e-06
317,-289.7115552749751,699098.098625577,664318.9714698966,119213.88579110154,64918.72851623149,18087.095322556677,26231.18157354934,1412.7799040544978,3527.1927943394094,2505.535745039372,229.88179478664244,435.4167524080372,1055.9626914724581,0.10459861875780462,0.009829600042101056,1.5188635821456266e-06
318,-384.36746675219746,746448.6500136125,703209.2144286695,122235.41933368165,64264.07371711759,17671.920004158757,27712.625569035634,1852.863263237015,3708.3479523294723,2623.2091839354257,344.58933096015846,435.54450949237014,1003.2485235583238,0.08698839621503252,0.009507790273834466,2.8247822036603625e-06
319,-552.9011642733207,715066.1587500446,645036.5321033329,120401.18835453692,65157.29270780714,17825.215613443746,28226.05523161566,3521.031969284234,3376.622254515477,2810.625383955326,363.07363825196836,533.8221827141339,1153.5482333603823,0.05784077371837256,0.00612621651719478,3.362431677347946e-06
320,-409.1512864770937,751838.2123080749,727068.0024219098,122826.19162878263,64868.86332073922,17443.6783103438,28725.479428599716,1639.116716533592,3148.347784844434,2572.4796937225055,379.47672482735067,524.3412557786877,1047.2005185530109,0.061491993841477875,0.011483172240405333,5.73719031182945e-06
321,-375.7291281610791,711755.021780807,701495.3952893512,117246.47689864344,62853.30180513258,18196.39914389775,26528.953028128588,635.9809547697848,3054.9955892529965,2377.5530828482983,88.06030792500708,305.5656186680111,912.5287510502831,0.09058638721186689,0.012359861350882533,5.457204315433911e-06
322,-350.47430803013157,683858.7744927637,676156.0009014523,116655.05687918837,62559.561248046404,18518.086728569688,25455.66509069444,339.57596813193607,3578.818681033532,2523.5792844641946,71.09765309810683,340.6715887203817,831.9008235370155,0.09000245117617088,0.013931141137763496,2.827827870909616e-06
323,-275.19903136217835,714134.2244422404,666284.5468354446,120224.93629844619,65337.92236863681,17957.375868781768,27113.283088197546,2075.3699336644218,3552.0270714625444,2455.955855939669,218.9394091068025,661.8362760934152,903.387087259951,0.08919664249557449,0.009841782981430014,3.7563207651240583e-06
324,-336.2997420121907,741976.8202235337,705944.9591305323,118498.53980409855,62605.73909588169,17530.03801495661,26967.856642826027,1689.6187346926026,3357.865773800159,2604.107251533269,217.4223646044925,340.2076394414196,1014.5689618186977,0.08578931952688548,0.010350363826583917,3.2639773610323405e-06
325,-312.44548381250024,714930.0278875933,705250.8439855648,117554.21702113413,62084.45811326668,17792.926565903996,27783.129200364765,464.52218522076373,3399.0585181803044,2449.099945372931,130.6702323183461,395.4698432697751,773.451979597288,0.08355478424530755,0.014519985260743643,3.821709894551562e-06
326,-399.12750744039096,721518.9770928089,690385.1715102637,124928.73656618266,60693.9405212113,18036.717992431917,26855.856436938426,1312.5139677962914,3792.743504271288,2777.522466005084,561.525981613829,268.1744634488071,855.7461465680045,0.07623544202384756,0.01258766968622107,2.23526897077071e-06
327,-244.2420323105096,739107.2880209248,707142.555224337,123353.04947453902,65936.5085844139,17599.074528563742,28395.12078788388,1710.8961872736038,3434.8253209647455,2324.4474790512213,441.434798087181,514.7637230214559,1001.7724372363006,0.08253899317064457,0.01523953186376544,5.326765858788511e-06
328,-292.7485626616994,739316.9121332093,682865.2179146641,120619.81983052679,65547.49769080084,17607.84176055529,27279.328317269577,2625.7765944712005,3329.8839265615134,2451.2068051282345,259.90350791106175,592.292752138269,1118.9286481686852,0.09138303977630226,0.011690146978327877,3.620210048625755e-06
329,-324.98255576276836,777352.9403669889,700140.610209171,117363.41335217119,62072.39899787911,17159.213877133283,28926.689690106243,4357.2254149100445,3105.942500769283,2562.3136379377283,95.28467454431119,338.91265863716853,854.1938765239994,0.07557798507750692,0.009540887021693464,5.419292761661403e-06
330,-423.3533955125579,760864.0179784377,748767.3071488644,116660.29347307238,61863.122007756465,17072.253109729725,27212.81975544624,625.0342093844913,3462.4123108483045,2483.1825292167564,65.01567255958837,320.14132042483914,849.8584721326628,0.0963707705404915,0.008817463832995477,4.848155750251206e-06
331,-314.8358584348383,724568.8650294761,680740.1989142303,117215.65635153635,60455.29709177607,18209.874222575963,27730.054851953788,1683.6076060050939,3570.0672780329487,2674.392899635821,96.83161160060962,295.64957023188674,925.90188935091,0.08624288412407971,0.01260965651495456,1.7479817201366775e-06
332,-333.2125739388671,755551.1223041267,724720.5621990463,122857.91928287217,64566.30566345335,17391.914868310694,28802.453397975074,1389.4091323661291,3520.028317907247,2560.615634324082,448.59939938720953,509.28682121617146,1005.1796806821014,0.08233918740253413,0.011150912235851407,2.8393900688754973e-06
333,-226.69356878499653,751966.4490551399,728052.7470793875,117293.62261207883,60487.50965424769,17251.120099442465,26978.903510912773,1347.3509197159417,3148.5411329011654,2506.637859367584,92.62768462770708,252.51572799508372,750.0843356717004,0.07933078312609007,0.015093357308728586,4.485468614002987e-06
334,-517.6350739568608,730449.0056784413,651318.3331780942,117183.27949390076,59926.81858032632,18021.712306255693,27959.612814840126,7254.339880583165,2804.7031872734833,2472.68883077058,98.08278628746702,215.98511732395227,848.1293205962567,0.03598643846740085,0.017872027603740823,7.704794648293378e-06
335,-429.223507626013,730504.5436583046,665349.0595993615,115721.49904414738,60376.904883593386,17779.292897986546,26777.305738255618,3513.1962798715076,3294.825972580729,2365.8601962825414,33.022768330284926,262.27672322565246,859.7943560876806,0.09472535282884006,0.014918983309501664,4.102458058458644e-06
336,-353.21624066733614,738842.2309029626,720349.5977530553,121631.88574723709,68553.5479378016,17494.418966946134,28004.42354897392,915.7535285360053,3396.0409971142267,2382.6221178918126,388.02332277469645,535.4459225154986,1210.79933341063,0.09926476704674722,0.011899693244564732,3.935217937817098e-06
337,-295.4176523400995,719994.8729175244,704685.6713100346,117457.26578395667,60997.867329810964,17860.74601362485,26687.808869790246,1031.2297701784107,2944.9464876897573,2404.342616144328,89.28128204927654,274.9328971776978,826.3429521845305,0.09635698678028627,0.009412171838030682,6.185611483845542e-06
338,-445.36516004351625,671374.4361170874,649936.3639247797,123888.73496505797,61946.94708263629,18700.024827797963,24561.323249231715,783.1160630343808,4037.502727872721,2458.2482044843496,555.0769769643748,388.1815159269023,850.1761939102346,0.10594206009306471,0.017821693966815773,1.2238710240073152e-07
339,-430.1134888148456,701917.0976273855,649503.6119370797,134341.77776129893,65321.44416242233,18239.222877748532,27368.48121869889,1932.31681883446,3686.9824933459563,2441.4920576050617,1255.2033026810207,531.0974453762069,1121.468076897822,0.08901376204280585,0.016561165787334145,1.92819533236141e-07
340,-351.7464989727106,712869.1092269155,693978.4087305997,119508.18046637504,60809.15848362924,18096.270848493743,28058.918361942862,791.3093624510153,3661.9100119448644,2729.526962690459,223.01165272187782,256.75379775056444,853.4522181382935,0.08908707094428844,0.009334485455153781,1.9175186008313857e-06
341,-357.3389773992001,717017.8221693755,691638.1777244281,128075.68052836438,61310.81478719867,18399.583263102177,26554.568075946452,1083.6223532432482,3589.912795104797,2547.923249989267,1167.2431968682222,270.5246961014565,908.0464050757015,0.0747023283519292,0.018421034138536033,2.1831896054482935e-06
342,-466.7818806160415,678407.4334434703,618876.3840248019,116506.93242883858,63379.696226635824,18438.757726513937,26321.956520214062,2619.44945561817,3436.9734455240537,2467.7819875395107,81.0682050145227,379.20100743801754,995.6634999677382,0.09405522182011154,0.010917329718596045,3.3258781677797018e-06
343,-403.20833138762856,717397.2348186738,678473.471797337,119128.71067114925,61726.37287645222,17873.10651409015,27463.313711815208,1815.8070421934565,3458.47585610963,2635.210997033065,267.16414149021045,340.37252359585574,950.6783897413488,0.07325887425931976,0.012964358685054944,3.434261846823865e-06
344,-371.3662033835952,689171.8006323139,654329.1635740713,130194.57160389115,65841.89612003347,18346.38285817863,27428.134832821786,1435.1563791984256,3564.3662870466383,2723.0750030029467,1163.5334084585388,594.2703538843092,949.3706465846676,0.06223528874918761,0.011498772362431926,5.339334232813069e-07
345,-347.2700997191049,721009.0931213925,657278.6181579147,117463.7109728075,61417.1077537908,17595.716020713753,27465.17962968672,3204.973717411578,3165.6829108368756,2477.382714027568,95.40681787875533,286.47209205518243,899.4249262781559,0.0844152698814415,0.011941247313327383,4.253776676797488e-06
346,-363.7133371623267,685837.8147616825,657268.7320471666,128897.72158787193,64689.107080790585,18146.895786472127,25528.516250300418,1091.571392954226,4154.118472008304,2737.968530767042,840.684855649676,481.95297064171973,936.7245583185814,0.0774457276571593,0.011015448683909173,1.2200022846345533e-07
347,-444.4844298498291,703316.8683523232,681532.8010008923,119039.27987630207,61603.263518416126,18035.718573244216,26892.1351216132,1192.2984774309566,3385.5950580391413,2636.347253371583,220.8303416037485,319.3315118020191,760.6146146818048,0.07457787612017847,0.01016832399705762,4.686932355109004e-06
348,-392.09057581787147,748567.0102116537,703228.1593856697,119036.50818820595,61084.51611914617,17651.201773871097,27739.25200134083,2627.9830706174253,3163.7098107417205,2419.3191842365522,195.45134972990877,304.649747975029,822.5686498864942,0.06936536147896706,0.017287019156905323,5.214508150435594e-06
349,-324.91515961027903,678024.160073295,624346.5851046484,116658.05222814283,60598.60198858599,18388.461580559182,25523.031271260817,3028.2680198618964,3317.6337482704903,2255.052606737269,77.84567325895156,237.79274755102992,831.2441102983188,0.0945265793393702,0.016574473154818407,5.9025533017158436e-06
350,-338.563970664388,738280.0260666407,713003.157608283,118542.11005563872,66038.38953261224,17626.254712449776,27428.94081969302,1631.0884903189788,3073.7540552233468,2540.17966738858,151.70110591810052,557.880247675908,1254.4568854333381,0.07526435407928159,0.009092592906729672,5.135786714851035e-06
351,-405.7498664672426,680248.7734353764,669420.6874713796,134028.82129834007,67012.94440020696,18626.859870609333,25407.320034516793,387.256334473367,3802.5295891673777,2459.186003421884,1112.2293769938995,597.321032682458,1311.252867457667,0.08743950088121638,0.01583194084361893,4.4920249472361434e-08
352,-437.3520834756321,730879.219083279,701232.3206307935,118606.02192925458,66831.00083310045,17909.963738121867,28857.62344251383,1637.9587303023006,3286.8305215504,2377.770600785471,178.08100357189153,679.5273407766163,1415.3316173750586,0.09351536826466052,0.007918628974518402,5.356441510708699e-06
353,-358.3432623740158,669876.6090398271,658125.1097218101,118217.65053595683,64050.392906491084,18691.79755052582,25923.662103204377,645.3299589272443,3218.27844572798,2596.926777384157,149.15757977705266,444.3851402704161,881.102760949982,0.07280023722178465,0.011464483513207707,4.563795169497043e-06
354,-343.57508474667037,771324.7735727201,733011.1979074293,117371.75981392288,66058.6830084634,16898.368683946395,28231.08548596998,2482.6530375370794,2949.969635561072,2070.3521377553816,156.9474087247461,481.7239113831749,1216.6686271753936,0.10654886236617153,0.019568560701884116,6.52823247092365e-06
355,-410.9656393156507,730449.8617074639,681099.7713678963,123887.58826375625,59730.125543670576,17846.28623976652,28321.334948326825,2468.472196736097,3221.5767568946144,2495.68162241816,451.0924436473369,176.12208571877693,737.0315885221593,0.0728145281054169,0.01814777491393026,4.078739199303704e-06
356,-385.99150151804537,724763.8597659187,676742.0626221354,117597.91053095,62871.3629491071,17844.168634173657,27882.269937638408,2561.701729194621,3297.2597032692834,2303.2243879276234,140.160202503317,424.01221893212346,1105.0327305705937,0.09605958223167316,0.01622984175999231,4.429390954285794e-06
357,-307.09710518513106,714446.0424717022,671997.4483629052,123347.13154885634,64265.883943909546,17905.482515689804,27533.027636083076,1826.9528347052171,3437.528760240833,2572.4541670331805,491.47796677261994,468.9937389517292,1079.6878933248743,0.08824259425598309,0.012981645767981819,2.1908862819506964e-06
358,-307.2502787957528,693949.223583972,690498.4376333113,117024.64201128371,65935.5844429288,18322.754886537357,26519.535866317914,145.47785064676236,3672.717532509196,2342.443152267004,77.34363341919857,543.7968105707124,1035.3849993595702,0.12238999411742452,0.01005841035512814,3.0814532025660614e-06
359,-331.10356644598414,720333.9808928618,675985.5556762042,117533.80495442737,65728.43041984571,18273.831824111836,28331.33453086992,2413.0743450591285,3441.249056660457,2643.7534497306874,140.04107511348397,631.8379301544859,1141.9107818890404,0.07732067282040908,0.008019567249012661,4.702452960186417e-06
360,-389.4745949959818,704886.4459864699,678893.841731279,124760.50113903152,66633.87334508606,17963.906554475594,27753.221554872125,977.6054206006771,3874.29002612771,2598.63845845862,675.8084234767538,614.0434652882495,1121.0960062437034,0.08929832487732328,0.0124522953115834,7.392472154118491e-07
361,-470.9082061222461,719011.9138411548,707000.6081678426,132593.62193113923,63016.19042516324,17894.22022932097,26518.17305747644,389.1070082152965,4211.20932862119,2538.0236136536673,1113.73291598047,373.9433862695743,1167.1281666431137,0.08694922358687425,0.01679307834856132,1.1753559256279146e-07
362,-416.64659575440334,698229.3745601951,669982.7904547716,127875.4087161065,62070.70363375528,18263.272694784857,26407.663637455735,1084.7744436570513,3871.201081807537,2622.8969566633964,811.64982510652,346.9552587253221,792.3941388718862,0.08866111465853452,0.016161632455157095,1.0000000001992167e-08
363,-291.35202184611694,709262.6532227839,690947.0709993481,117316.62831398587,60649.946813603696,17891.424011663235,26630.136610919133,1190.6328141680947,3279.857461032106,2474.309243489123,112.79135602658005,270.09759755179624,843.86340139823,0.0674373401338037,0.012659473499353584,6.084345868051113e-06
364,-410.23083538936123,706280.822238231,678505.6769583125,118485.88003655514,61103.14508381109,18411.612056775684,26099.437444658986,1297.3932451695105,3545.947345676073,2750.1168238651317,166.0122665500334,286.75476365890063,848.0811767390524,0.0861464729613951,0.008777029434833146,2.648000166669149e-06
365,-418.51710894734003,749594.5186629405,722707.4567633781,123271.35070283769,61735.16260472441,17273.90966095605,28343.637310127826,990.7511933620964,3830.7975681334065,2547.58853092362,606.5505874075992,305.17537388554433,859.6839399113394,0.0831351341876231,0.017696030857161874,1.094857101508046e-06
366,-279.481822711895,706757.6011552907,668103.8454189139,124231.04674959261,66313.88489260453,18270.867400189058,25833.016759044818,1354.0952993383785,4051.904959915774,2562.2583000996374,602.4942564512445,615.2588460256667,1167.3203987920247,0.10914134485864112,0.010644980091185889,2.010021653201254e-07
367,-401.2659398376174,730532.4686596444,689416.6528420433,117774.94737691723,60974.854294066085,17566.023055792535,28009.107705481758,1827.9511526751967,3435.8957714973963,2717.5535059655876,111.31858130215014,278.1602607776606,937.6943981674164,0.07839874598519439,0.0075536436047386486,3.5469534364270373e-06
368,-407.92740468110117,684002.8526755406,666689.7470729218,117224.43160211701,62402.13212892382,18574.326595506594,25912.43498171312,694.1081330171492,3580.5888338791983,2571.2409190569456,97.52303856889,357.1940875997189,882.5620725867087,0.09674807443739526,0.010326823148195302,1.6356218503745877e-06
369,-299.37821912790326,765576.0863536493,732754.7343124436,117176.03723625523,65828.12722175363,17396.627917682512,27249.579835572833,1746.35548292886,3443.2322068053277,2357.7845832650287,101.68379654436067,603.7159629128995,1223.6817745664569,0.11364760670238329,0.011276789150556094,5.334471267252114e-06
370,-268.64181773884764,672584.3805677119,660144.3935828119,117452.88681783692,62467.45384808588,18683.74246585005,25464.87522366365,577.8518971252348,3613.564934464074,2577.5842723464275,97.18910795371649,314.1560304448825,1129.251218356875,0.10093588748025689,0.008914962262365872,3.506714427709018e-06
371,-457.33195233980985,685729.5711583276,679016.9989525314,115765.58462946441,60831.44533019737,18536.76270708143,25814.31129037049,247.45673912645424,3692.0825158934013,2560.709588773957,32.37543802568779,242.85070839319616,792.6878120302524,0.10692648287788963,0.010513046004048706,1.2659207153087322e-06
372,-301.84920498113894,700322.0923012748,686570.26620378,125014.37614543898,61187.61576110778,17929.66590128508,27351.282179266047,720.5629642435996,3350.9376482607227,2555.6318079874613,555.9802456791829,224.6943844634394,801.4467017864467,0.060415755870594126,0.015782818860982623,4.1071432690417115e-06
373,-452.77988794252013,751218.2205065301,729379.0816414092,116880.49963956476,61446.94381895343,17449.41333855703,27884.784800859914,1113.10540944974,3350.313877371763,2579.802552146018,78.24429098989255,328.17171674895246,743.79922129521,0.07969245799786896,0.01245262416235721,4.285289788241102e-06
374,-505.7178315094074,703367.4334265774,691659.6015760977,123155.80734945943,60967.32471085584,18540.196546661333,27854.323589535918,464.8158679223632,3725.9450375189585,2583.75109708322,407.52638897213546,271.94339253971964,803.9317389139705,0.09144709800998256,0.012453899530440952,1.779775462532628e-06
375,-318.10050798372,726686.6786224754,687507.0635607522,119870.93169358006,64408.29398437416,17657.449894494926,26919.941453394917,2308.6664562111146,3252.6941101182765,2427.734350847815,274.53161964441455,608.2749361034354,895.938973617752,0.08309944461487816,0.017612054536038972,4.937597072776269e-06
376,-355.56639749031973,715243.2428230841,693523.1276423689,135304.18322872234,72725.88550481595,17638.734043035154,26686.247532645968,855.9830856006024,3750.0703410723017,2379.939454902875,1652.2273933180286,812.7927010440399,1449.269120406598,0.08027185618265993,0.018345109927699797,1.5200252958765692e-06
377,-349.03698036368166,708261.0775622012,616027.5426655451,118988.70860740345,67526.61227176443,18166.99809918572,26528.455113736873,5895.465347177889,3130.026412945068,2388.050083420059,168.07284237437494,742.7393075987445,1109.4805695627713,0.07019246490206862,0.01466819665526871,6.126437081312759e-06
378,-341.48135987541013,719543.3597964017,623190.7862291079,117891.0957031253,58498.653049795044,17758.775630343287,27103.571493581745,4854.23764202112,3281.4949987860828,2648.3449697856254,124.58832950320773,137.2325671576443,592.555098398348,0.08873385543358096,0.0059178209241765286,3.990704805065698e-06
379,-430.0584592286828,714054.9863403712,682121.7268661467,127146.14815681418,65797.08311285151,18213.835022416777,27551.150403995016,1105.8644361956285,4029.01121278462,2546.5895127501185,916.1793781823569,578.0353905803403,1303.1895869120826,0.09547404040669344,0.013821305961427553,2.2492025751759463e-07
380,-452.1001618944361,680047.7600935374,622013.4691335746,120770.09367121125,63065.38650653003,18435.63882768822,25709.958048813714,2409.07530324812,3637.6997584548594,2565.6423756895815,285.10685126230976,319.43183218370757,792.8735762131685,0.09432776502650533,0.015103974939197273,4.007830119996051e-07
381,-474.4868119682903,719188.8886985241,642272.3492180628,119495.50641901736,67449.82780732324,18039.494240069223,28398.735810196355,2778.8982919874243,3815.8552024781175,2493.0970441352524,273.21793107931626,631.7315804054776,1189.650396925014,0.11683558820819816,0.010011724851441002,5.927350189895324e-07
382,-498.5564748103848,669267.9160831277,633992.6452997176,127734.75839550458,64266.80155095441,18737.221102807187,24854.048878604077,1323.1155791787746,3818.8269930835318,2477.3951481244126,790.363037115697,542.5524939926366,1299.840863708162,0.09931461313200224,0.015153890673585624,1.0000000001273382e-08
383,-365.6389989614327,746612.1644270266,701853.3698157952,119761.56852038394,62460.914109589416,17610.263127973238,28196.915768603118,2146.792951922221,3674.708452557096,2538.499676090569,206.17229745805534,382.4239728435317,828.8415785134085,0.0844710741894126,0.013832078993415643,3.943747756900155e-06
384,-267.9257302931589,720963.1379309068,651250.6623010425,116782.18711532597,62376.2171729291,17889.324170397875,28066.719729105254,4040.190573550202,2923.3707627754334,2318.656324778627,96.21957688385154,295.09591823672946,889.0591936533541,0.08178696377883106,0.019324375698967867,5.556290301573449e-06
385,-350.6956204117629,681208.0677178476,678352.9043397169,122078.82551541585,63663.05236257736,18473.567327082837,25475.322886155678,131.14912901465354,3382.76619602165,2527.8418112516133,465.8798735230581,423.12102424917373,925.2601437296549,0.08435073584458803,0.013716256868009421,3.011523555700368e-06
386,-396.4232214811967,735884.3649949657,713055.9940070381,119262.02677161027,62491.53316133877,17610.080878599438,28123.171867915873,1596.3167261371448,3011.4071130266316,2297.586186148967,251.503590071371,328.87712416831437,889.1620904687802,0.07368772992516001,0.018475657707649865,6.377010990416366e-06
387,-442.86366633216574,715966.4206104404,695839.2642794555,143122.66771714017,82855.91602879923,17959.363899396947,26648.736765696292,714.5323243554163,4096.289257960765,2424.754801909674,1957.1871399612403,1222.0400571086075,1739.067531466159,0.08071563566952263,0.013892189207831385,1.0000155187648021e-08
388,-321.96718898466855,706264.843893755,642980.6283538555,118481.13609144467,59001.17974646958,18324.085974958252,25805.53734297432,5231.153933654248,2756.5008709737804,2535.490723870645,149.49639622293705,163.72473328299577,734.1468167393788,0.05563337066514294,0.01176156854933671,7.449505200058749e-06
389,-297.76633629002174,722352.8965119557,697640.8046311457,117448.67705480232,64403.68229606395,17774.4438831401,25771.64957605994,1063.5164731973825,3404.4722135876987,2356.493670951966,107.22046581021031,448.57677631085426,918.6195638826382,0.11510185933261795,0.010660666748127798,3.1034203574905035e-06
390,-379.7878224862902,718017.6338520166,673876.8532908354,122190.622591153,64426.39368227488,17999.96427811509,27319.0651797868,2527.9790118649116,3229.4019439199205,2259.7341147269967,314.1125376400959,508.854816748733,1079.6451815143973,0.08741411679141077,0.01591148113911107,5.559407594299618e-06
391,-335.83857277222376,687727.8474530752,665326.359196465,124036.38123323109,62504.210458936795,18363.006076596444,27093.178069775055,824.8662043612505,3829.7727074103336,2635.007065861408,643.5404307639833,349.1572062710868,827.2346459110034,0.08228243080163233,0.015705803808021303,2.7759846160807007e-08
392,-366.7790271876327,693495.4555158333,682145.9026126282,117291.94984999094,65783.9993242807,18300.33907928462,26201.713398469466,684.9245404462739,3267.8659809966034,2487.1555749739446,98.69804169369006,494.21729829414795,1041.6299409998421,0.0908902162491024,0.01015831822464467,5.292532142807269e-06
393,-273.45317826312373,687056.5837689155,666423.9576214423,117963.23789212793,62313.32944005411,18376.753110776357,26681.21543266184,975.230322561122,3354.453695796909,2575.7505589502575,136.3718413102621,356.11482689061535,923.7556469433414,0.08191694007592656,0.012601698703810131,3.433167662661788e-06
394,-314.3503142865537,743736.9909780984,694197.2101723162,117589.84662801486,61203.09548499025,17662.706859229667,27356.752213904918,2863.8506021657336,3170.5814633070477,2422.479766498938,108.65071685789229,300.5189167056177,1049.0922328187069,0.09889689979111464,0.0113273193505782,5.395515265720644e-06
395,-388.2528330855079,725346.440194474,679599.0420921143,117110.8697005435,63111.34451625692,18175.448567187457,27828.87382250265,3158.534382431349,3232.911321205371,2349.246178702351,108.17637171717153,369.2809578626742,881.0140723469293,0.08559213845821194,0.01612997495436517,5.9615076046140875e-06
396,-312.52750767776837,760200.3977242329,734546.2182301894,117557.43128746838,58819.04407513078,17241.030313093233,28819.77467983817,1217.2528190309768,3394.9892206194377,2453.9710836261556,124.36727959698125,174.59408428701047,678.4128839396869,0.09387332775489197,0.012522686647911079,4.294275501677905e-06
