sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,m_ND
290,-757.6284593520847,796865.4495218666,721172.6005479923,121982.5408358652,67161.2644695625,16128.16455969238,29044.692941587804,7778.366651109462,2688.005589566779,3091.3974573046544,278.5319021572298,649.8364704902367,1151.41840354571,8.03289867776467e-06
291,-679.690714723771,792160.3527898132,667260.1738524094,119323.05347524615,62171.229376598465,16711.54257105702,29099.57599549315,14266.910484915265,2732.8711333420656,3053.2711610124197,152.58707384412156,375.45191815977734,830.9156090706095,9.224474991886952e-06
292,-581.8100981375229,769022.2601186482,687069.3073380984,122171.02450364018,63732.281431868665,16884.950349309132,28235.021555329335,9340.681451215127,2713.2442431858053,3163.056554368364,291.124778720636,457.24186635855807,1044.9915153091554,8.464708159470431e-06
293,-616.1385908855548,800243.5267668915,720962.3960625199,128033.8915394915,70684.12165822256,16716.913804534564,29318.797137875645,10389.473788538635,2711.2132070545404,3111.076137414786,610.5077649268403,686.4667263797116,1327.2768388732998,8.937242005975715e-06
294,-663.4113743880087,751802.9907435764,650712.1229269889,119566.98777208394,66490.22430983187,16900.409993548798,27957.6173204449,13868.721414801541,2533.753470679435,2912.5037812118653,171.60638867392774,519.2742589853943,1087.4137754150138,1.0016815476751894e-05
295,-592.5504285861143,767024.9625688611,700939.4609191193,121781.78875765101,66328.05514103621,16589.54407032091,28690.650692204785,8603.564639769122,2655.61886305319,3092.370110747189,265.39899335965214,585.7525299157776,1274.716953476408,8.12190877405031e-06
296,-738.9160607366359,739966.3198002783,675614.0781976666,126447.87078610908,65472.24885313469,17513.253127605516,28367.583273852415,6630.285221620349,2659.774113472697,3148.1762260374385,540.8815398491846,543.134095249578,1024.603045641853,8.565480007039967e-06
297,-632.7619861982005,826432.8241230907,692889.2623070806,123341.67584836228,64864.101148971,16007.952493035222,30088.286982578684,12264.099519692196,2917.8922736334675,3256.087508957619,435.10401082273484,458.9672894068685,1161.8610427279964,7.137291056983582e-06
298,-839.4651525148961,784074.2429783595,681880.0392715122,129932.55091447372,74743.17633667307,16924.490345529055,29170.508239824867,8354.73400040343,2976.473740793184,3112.6644708149915,606.3046947636205,854.1128522854451,1708.2424987950033,7.3171535879907985e-06
299,-571.9195472803419,757145.5891994813,696267.28054361,127463.20536081988,64835.653585583364,16849.675697833572,29055.544902505422,5813.229013911742,2868.2656930698154,3089.8602682750056,488.71890945155315,497.7090779961283,1186.2524929100246,7.551782865017734e-06
300,-494.15994260656197,797696.6139936006,696747.4057071616,123801.34205518529,63791.292147255066,16661.99262700877,28770.080137201894,12151.440092017094,2658.5356718037456,3206.7927846501475,413.739997328133,402.5551662766165,1102.2122547085958,8.266809203069215e-06
301,-615.9013617145007,806936.2790415448,695952.6921138364,122530.12692829689,63731.985317761304,16270.611971010434,32006.63668012911,8963.208866685878,2929.3590617612585,3201.9595150594355,344.70706596736574,346.5365676961908,937.5599061995684,6.907545908187076e-06
302,-610.3077947194722,774677.9659805135,717495.5763015941,120559.5283745116,62404.57389735025,16915.05749744179,28870.040365387493,7969.867034340342,2620.785621926332,3149.362471638592,243.04503374229154,437.18804403966664,932.8546668046629,8.323406449180536e-06
303,-734.4891855004973,799906.547879307,710580.0320142938,122860.99341612552,63337.85672566585,16242.809637007975,28268.26453184206,9348.078941473366,2744.0266397953596,3171.7538644618426,354.3615707175877,473.3087980887872,1186.6918996389902,7.76486390784785e-06
304,-700.2490096169971,803832.6222888489,651219.996408548,123933.00167581538,67231.39019424815,16324.997987646804,29003.21976198777,22174.643902912587,2586.7493115275815,2906.920301094154,339.097999968657,857.1832790728324,1250.0201683252258,9.816941524639856e-06
305,-583.5867260514336,839867.1883260385,712686.961333982,125484.81798121595,66543.40847712537,15927.585728276188,29782.152293893338,11880.947514037229,2583.2345951949274,3265.1864402796086,404.1531299385833,562.1834936115213,1118.98307612748,7.429162955291107e-06
306,-724.494921213442,772147.2702467816,623361.2608134522,121752.38453852641,61296.83489605477,17098.69569528473,29572.37972174253,12270.944687644118,2684.0147032571776,3176.887546567559,274.6462674363372,303.7823031006751,1019.9403015608074,7.0065794318817075e-06
307,-650.6436427723647,749212.1486207524,645227.7397466269,122046.89078594725,64125.52571290623,17000.058981507347,26791.62753180958,12108.440792624913,2645.9901842825907,3049.906027337847,251.07701070703538,462.2193735959585,955.0541579557503,8.851786558522721e-06
308,-711.637470671799,822245.5840084093,736944.6094950531,124430.01861726173,67979.8320409823,16132.398378656386,30532.815273736265,7615.548667107961,2757.1416395484766,3351.836204246208,371.3476877971087,654.4920707678396,1323.8891990330837,7.204223456447054e-06
309,-722.2402119641802,785310.6022303612,701607.608837133,122242.79012197284,64704.722036058454,16460.337526217787,29511.69781840865,8299.545142374982,2682.537062661253,3224.272384284801,282.08990722699883,441.6574722551752,1018.4994146974188,8.087492280301373e-06
310,-594.3735362156042,800693.7504958085,672343.2305500134,128255.93226009954,66651.08043913967,16437.286354454645,28814.5560235861,9217.25089468732,2821.904471745923,3187.963948387214,585.5926479389233,560.7582242435917,1294.2812294387136,6.50259390102611e-06
311,-534.1616859239839,781220.191333818,669454.0103734671,123668.56904495662,69660.99951263571,16996.75229487157,30153.95806959926,13878.350912349468,2818.3816353590682,3081.59774882766,331.288849783281,770.3382742457569,1502.971563317138,8.88764247865789e-06
312,-740.7459115573147,802178.8069942142,649996.4607803498,123472.09874066024,62669.70151915609,16383.714054518825,30966.690941365065,12923.747378035692,2686.49221449523,3188.9851984546617,412.520770354513,309.3790023405574,1087.868946676929,7.570174985366904e-06
313,-685.8688665584075,808882.405285464,617378.6064704158,121470.33129782237,63255.1105811799,16073.980968812986,30810.716495365366,17693.08348461413,2552.1293309877938,3069.077505253894,242.3387625454658,340.7445480746928,1086.211861947732,7.980385648587439e-06
314,-542.1883203219395,830195.26720384,626229.7331013415,125966.44494857301,70447.14717798072,15777.119275658551,29688.727277999165,15541.361275539766,2574.749936277168,3170.402557938098,507.15405448222094,820.691293177771,1533.0602581237615,7.047465652220215e-06
315,-740.2879367938269,788607.2333772315,672158.5151729141,122715.41272597686,61166.16824213111,16627.07236433386,29685.886631682057,11745.305972987653,2548.202769323015,3128.6118942690446,324.33613232762633,297.9439902418897,871.444111998926,8.048128206490188e-06
316,-904.5449876117603,761434.1042821512,685024.4509967052,119964.10677090347,67127.37633116203,17113.0025848783,27853.890795652318,9545.313259878574,2600.3987198380464,3132.7979799551986,187.1034228348985,664.5242459079874,1460.804038856639,8.502990448826e-06
317,-630.2054913944169,811278.742826212,690546.7466024662,129266.68568496127,71092.25372104299,16023.179913360927,30340.873722757507,10917.24971166797,2890.3954034300427,3078.3371759704137,728.9857263108327,814.3940729763349,1659.3222237849925,7.849622264267399e-06
318,-699.056212711844,795291.3793759968,681263.4660947787,124127.6296369374,69368.87145019621,16476.194733110624,29919.27420623903,9612.779069293763,2646.0837664212604,3145.1008730615363,361.4889158006716,636.2523572277413,1359.2779521373313,6.934485499263766e-06
319,-649.3683260400054,805221.6196533807,694930.517197842,125651.40979875335,64852.82617835363,16415.647173367684,29737.32011438042,11784.513112482438,2738.5738311696878,3183.594260788603,482.1249881303738,439.0885947289142,1081.2887653309454,8.049877679485649e-06
320,-671.5487045771722,782553.1979770798,695622.9851926803,125728.434621477,66198.27325277305,16650.23485795353,29703.60680827048,13352.222744374008,2706.1607947518437,3066.8309037139356,476.63046972462297,599.0107911912024,1155.0245448837707,9.035243115899676e-06
321,-586.4100471194099,786093.340558322,644963.4486463923,123630.09932895997,69709.88146120125,16654.122508858833,28799.11036339607,15689.97626272263,2661.106500433819,2985.267751469916,350.13039116357396,780.5289705225892,1154.9736450845212,8.858777948458447e-06
322,-497.8388374889986,790056.8070794411,606463.6474619214,123489.12135134092,64047.82990518152,16606.759250205352,29031.08531434775,15640.205095661622,2568.010824090678,3069.3201542714537,374.0256345702868,550.0673978291738,1092.6186508675464,7.3790906969912025e-06
323,-681.47307748565,793516.9574839793,682000.4472913156,121535.31462981545,64503.52737888238,16392.60664322918,29130.57472995981,11095.046397904967,2850.3985139763054,3097.9881282330157,329.2429601632936,450.14821768301846,1273.8715238154111,8.371054109253446e-06
324,-724.3850781162582,800858.9904547929,646438.4150752173,127727.5824145992,75283.0756134895,16157.528289333624,29639.73757883728,15350.398326947008,2530.476845918403,2966.2284332667105,512.1635331079663,1063.6803910018864,1979.620025560114,7.944434117469434e-06
325,-685.058725562849,793508.9449631718,652701.0342978669,123835.17805014066,64030.52475085658,16560.631459024175,29437.138560508633,11718.66039869301,2987.650721152162,3220.819920736432,412.366423477461,383.22115723632163,871.1595128213904,7.442045273330682e-06
326,-733.1652913363109,809839.7521512383,742566.087732529,124591.0575536797,65516.40090581829,16160.895581102222,29960.09836925998,10355.441453274067,2775.3168267763144,3114.6687803971417,445.6063295281045,689.2807735253153,1201.798569829064,8.997058972702354e-06
327,-651.3890573669992,805901.122330449,633278.2177637103,125553.32250285606,63693.878165481496,16385.74544195154,28907.0481367733,19957.240245027726,2760.6928646645442,3005.538740877652,356.90292871708255,375.3273867646986,914.8826137043659,9.201037019549092e-06
328,-750.4002918843141,772063.8906777876,674000.0477216706,118423.75122689744,64954.868011263716,16878.45781204766,29842.253442198613,10826.097758999009,2565.237890584703,3062.2686705747938,151.8767482361183,479.84584047054483,961.2062581146718,8.617509751337726e-06
329,-596.1470634096443,808912.0715734421,708506.2151041781,126014.92347486466,65872.76060684452,16202.810274900405,30205.22415147768,11145.803834247075,2704.2386538627075,3136.2360669116815,422.1381677831597,473.60731249311164,991.7445765245208,8.421993258140781e-06
330,-642.5334411110935,762115.0018425115,640653.0603061136,119601.86137563216,61844.85791886198,17076.289969277877,28839.759444369745,10843.701404747735,2984.2753827118877,3054.7679878453696,187.6782961350878,376.79792132066086,983.1873446428134,8.315428815945347e-06
331,-654.1019321376174,785299.7314857305,657760.5977520741,121611.38518769568,64072.16151179556,16279.73985178299,28826.56603999522,12611.962669708459,2845.65322639629,3062.05860993465,356.03283316155665,453.6126179031791,963.8009941222805,7.912089401543082e-06
332,-696.2654538868921,744987.4554543935,669119.8243403579,129039.05973193659,66349.90316135694,17208.674050018544,27531.322659444384,5769.378939133939,2967.3600090814484,3215.872211184258,667.4023540861913,549.0126398330528,1132.6330582584474,6.682250197880688e-06
333,-719.6159253170101,774938.5967539789,684192.6323070667,117539.24294599962,60242.40861257384,16829.39344826011,29965.02340281361,9972.388490824644,2659.514486586335,3217.177001380304,80.09137649837383,188.14753343792881,739.314358257819,7.984770645678148e-06
334,-576.2291026657308,786958.1697820395,709786.6694952697,120899.6541571009,61829.341640778985,16336.846704043322,28261.792426206863,11824.320369443856,2702.0647636422977,3023.811628287178,237.81250894595692,294.07242910713575,977.125310396127,9.362400624163502e-06
335,-494.01669107810545,829109.7526943875,742179.595217713,127789.6548014878,64949.89837238703,16015.471573467628,30104.24505389312,11191.404510235838,2635.0155179154294,3133.4747240911584,440.9426102926447,395.65097579204405,1158.6977287292652,8.431566587797903e-06
336,-519.6822052137657,790010.9419175696,661971.8193119178,135408.1333413564,74094.8760620055,16268.810612488613,29415.761934199734,10921.65784615439,2781.894692770292,3071.931497371238,929.7968631619015,921.8674180452203,1542.8978593557165,7.066505046475437e-06
337,-969.8514230821804,790472.3821815312,716600.8235872953,119151.48485523678,61798.18497247177,16418.85870213836,28806.928573228008,19405.733900020405,2421.20658074826,2973.264655241568,145.89098071283775,337.21538763800606,845.4371769849791,1.0223539481394299e-05
338,-537.0757125593989,753468.6059690303,728958.168419369,132834.15062752424,76338.19810162898,16978.603642196078,28788.50075302022,2830.0076137265382,2736.0551598842158,3044.3671176127136,845.8905147298524,1032.2799045651295,1737.4507205449195,8.030172963078765e-06
339,-553.8773568694736,786442.630567093,780158.821889443,137780.39484990473,86917.8228927164,16709.24997997367,29615.19143177174,1865.2504334211924,2496.2160381005797,2823.187075891323,883.2251162668904,1470.602096259451,2651.56809115926,9.483231278145604e-06
340,-742.7141851011376,803320.3756188521,666290.3745829463,132997.20336470494,80851.70747953179,16262.871714609691,28725.961454785287,19189.50303241712,2643.5044763981878,2778.8909264470994,668.7451851835312,1354.6083639591989,1859.777263837523,9.82478906124555e-06
341,-693.6755040776094,797784.7804173135,704689.0445509399,125396.96002181704,71388.06698131075,16189.800254493075,29079.147665845663,10019.95941308482,2649.5859428704266,3108.68251384932,431.3876522369339,878.4601481688895,1188.8114546437976,7.948809781541771e-06
342,-704.2916916650565,764104.3130285164,639557.8821098976,122524.78794389122,63710.21533025464,16881.925895933196,28718.971548726724,9924.173484608798,2928.3338872618638,3201.9332774383747,302.56636417853224,380.0484998307069,930.6676746866096,7.013648578251097e-06
343,-673.4521230223709,788505.6615167083,719070.2405770479,124304.64061181301,61995.672207432515,16781.045933138703,29140.409564118905,12533.521023284251,2641.0879033622446,3131.9631447108177,417.6760153098958,331.22008086447056,1059.7555628861037,9.76978475822791e-06
344,-513.0056019765568,773239.8294246485,685060.6430559418,122306.54304620724,68607.23463188273,16862.303533415536,28956.20035664833,10394.10989274065,2561.1848287429634,3008.5119041480402,360.7410420707796,718.7844343414505,1341.7945967384433,8.535535964546899e-06
345,-718.7604262885056,805966.0279890263,610521.1661759255,129599.81514717614,73654.34228034003,16067.450958515868,29582.89664640785,15737.787666344062,2681.048792035905,3010.5740779666226,556.7230889858317,855.8545538720681,1598.1440355118077,8.35955424257519e-06
346,-580.632599609714,828196.8415091878,683042.8121465803,124065.1954969307,64840.04405514586,16042.840408555512,29415.751862061115,12116.324670415244,2742.327513359288,3131.7808178296495,468.9116244181525,604.5624152878958,1269.1512884121257,7.72513601535973e-06
347,-642.9220569341401,778963.4765952119,670837.8892813355,127725.73616761358,69308.16541557501,16752.5955485106,30318.033888877224,12783.36323914754,2530.245555269568,2981.9571669500287,466.3284955949561,756.3228625013098,1634.756896826862,8.914461649854124e-06
348,-699.4855770383094,797847.0193462884,722082.579831682,125804.25430618563,69078.5358192535,16363.971583699322,30286.808110250728,6614.116146089475,2870.0064818730893,3233.2324090630404,550.6073085411045,836.9813895208642,1540.4102380991994,6.802639264403903e-06
349,-613.9177157639677,778354.9185023042,678760.6343501732,126478.03239012875,62036.1167840544,16839.60304634168,29268.65003889482,8082.276784717941,2737.862789723851,3269.358327024759,544.9653037417853,285.51609714040256,1294.8800004930674,6.624445839136281e-06
350,-829.5362707659463,792266.0365892836,652039.8344459904,124537.68988155892,63251.4673229503,16455.077314485636,28646.012119063853,11648.296377542383,2701.1101080965473,3157.9097413295594,445.4732779646861,334.40449343664216,988.1400960543691,7.59829991866964e-06
351,-674.4911940722277,754029.5978970093,619432.3979714311,121733.79597222399,63151.35160937195,17606.604880666862,28679.132896878436,11638.51011899024,2716.329025342828,3141.7601479670184,251.6501498439557,381.7017405240301,866.883964754001,7.84070998732552e-06
352,-682.5492251118615,734830.4090537011,721929.1244204021,135259.98858016738,74339.670645011,17581.089308709223,28026.008950822208,895.4554190233132,3093.164079937643,3361.102769524641,1014.6875781457305,1113.5945635782712,1647.7105414735584,5.5022922046934505e-06
353,-641.2781330516109,787270.173239799,662224.7059111802,121726.54099878132,64286.35840017843,16377.617966067795,29697.7270129639,9896.430678878736,2765.9117044837117,3223.676033776314,308.6448521807947,419.84365479256934,1020.6681068791557,6.862172537986116e-06
354,-829.5767944971504,795485.7864720086,684903.4892151314,121824.4013619901,63904.38456675457,16532.680882294913,28820.332986990634,13083.934942831263,2652.4113583995104,3124.1100296051613,244.4077507647671,403.2547043263614,1079.7737016984797,8.286023495356394e-06
355,-602.8985214644871,863232.607147665,745688.7304532548,122047.28786556388,64564.88624680531,15190.769589524292,31729.859345518686,12600.224615522626,2721.641320285999,3222.678564416593,338.8632180145101,447.9141526597157,992.8295573234938,7.495192474524192e-06
356,-723.854707278104,817677.4171467534,747456.5680041029,128975.72521880128,68021.40105188407,16162.324925405634,30525.479576206602,7479.681706959755,2745.237743051227,3216.825474183895,522.5996601162225,618.9479241770024,1800.8976997412094,7.883619842877907e-06
357,-734.3531892878134,822973.3534102631,702684.7346448208,124808.98950086212,65679.20981368906,16109.314480164643,30568.190186452317,13435.457741919401,2655.779830762094,3200.4557038087405,374.5883380708407,600.3600975201067,1050.8117754278676,8.177163701011822e-06
358,-894.4268564592256,806704.2104079358,686526.7778240606,125622.38810488563,64888.24085447607,16465.61098305001,28989.71096667044,9043.350815507829,2894.816174071411,3202.393306713506,525.3345012641804,434.16191304343056,905.5116061458201,6.735702765510758e-06
359,-588.334172519277,786643.1397598503,653681.5483466825,122184.11655540728,66763.21331645173,16417.921243679764,28899.62426467164,15304.917461784044,2606.968309278619,2999.812874441813,273.24941462804793,623.7878496421929,1327.6245507430028,8.660969725217154e-06
360,-603.939411418004,764918.631841645,714573.8963760994,126555.88929385117,71581.44091528105,17039.072931721377,29240.134627289717,6785.69755570587,2471.9210786706108,3128.113928093505,588.5164206743906,745.8348021733026,1285.1711616062385,8.317449201744395e-06
361,-685.7188696894323,770391.4607939293,696926.2937346834,120956.11963059509,65796.8261262384,16504.779719143102,29661.05028912198,11682.553608180839,2654.7843562311336,2928.5636589385645,219.9000050563491,581.8461423420069,972.9317148909068,9.228806876708281e-06
362,-641.6509688293248,769254.4480178014,685653.6804647677,121216.85561452887,60813.44214287732,16918.151129824553,29179.682456854058,6260.118463996183,2911.9283759380837,3339.496855079455,265.03709107737,279.8220962712794,733.0860977650187,6.512645548168626e-06
363,-681.6082434001194,803804.2222386892,687061.8618593526,127353.25582384648,67199.51756834103,16446.054077775905,28978.186407381163,13249.19359294508,2686.5069802787484,3047.3559927331985,435.84656056253476,722.5253188985338,1132.7170973654333,8.380497215797566e-06
364,-511.62495524515924,795747.5374632645,661572.3624211313,123944.92840867152,67473.3126513804,16279.462781438355,29944.620443628857,12365.942760270227,2687.5886493764788,3217.7058923652744,393.3552282795663,520.5692493033948,1151.0488218956743,7.514647037196516e-06
365,-619.244845987063,764467.0079596599,644014.1684977718,124693.48583373406,67014.70822522342,16923.454113839125,28563.241715520962,16188.426769374491,2538.1339470018097,2893.0009546727624,491.67342761611883,565.6576172925743,1237.2565439488876,9.64213571899643e-06
366,-647.3760072133264,790819.1538346747,657861.7098284537,125002.61294790584,69863.69193727811,16711.469653196742,29414.185728222397,12399.719715338704,2699.4002345250183,3144.3124486744878,416.16158336019856,733.8926131798202,1269.0770824853262,7.3469065511044795e-06
367,-729.185470315917,802422.8384998501,646786.2958918238,124445.39769114123,67847.80237710381,16219.232641082965,29180.660322862346,14199.384445301537,2811.72184419937,3103.002002335197,489.7127432131411,592.340114719382,1334.6446990613924,7.541800921958141e-06
368,-672.7386889271074,761948.5418088863,691296.9325708274,122006.5009177358,63358.514003985714,16957.20544740274,29567.054882164557,6172.778632581552,2922.273920802973,3182.7496552355337,296.7710138354448,432.0776578183992,1104.1140980447917,7.797528973932609e-06
369,-791.3468212125956,761563.7761859467,666429.0541366267,130539.67669928631,63627.43626032884,17056.19923325932,29198.54366826844,7363.183628037948,2915.6327887728394,3206.7526776651,637.8089731751545,412.2676976807062,949.6896419580776,7.214669679421937e-06
370,-806.1229584812586,783006.3782070444,676633.6650664228,124086.54356770804,63067.94927010065,16922.335220046538,29081.193526793515,10812.800466159688,2738.403277656764,3171.6066290096173,369.57569094191024,334.06282593022405,1082.4021438743832,8.012888868741212e-06
371,-818.0855822326873,829592.677886691,807870.2094726318,136228.8739187731,80145.04794211827,15814.675967951107,29474.67806735525,3536.9209484311855,2657.3473668291367,3050.7609260872605,802.1405549027909,1310.8544206101676,2070.4896501554026,8.577882504380871e-06
372,-496.82822390571033,789401.9733921491,733176.9938353173,129700.44177156444,74579.07308089267,16750.74160204256,29795.0777312033,12201.366301801201,2492.9455385646907,2940.048180950147,639.0597500042672,908.806605274383,1728.1369878798077,1.020794759389241e-05
373,-700.658331886837,786412.8922323358,622830.0808993736,122737.97534164459,67655.31373195488,16730.61408507979,29287.256474752256,12782.0870717074,2826.3086046996323,3190.2507852208055,306.6407538815858,545.5716625966639,1158.1415110020419,6.7283672756286295e-06
374,-654.7884673975386,811673.3466417498,668057.7519044233,121757.95679249013,66298.62467672022,15906.856078744484,29218.36809854529,14699.461112212133,2601.520445638348,3063.9474746116466,324.9091371355303,629.4840313377065,1007.6726552228574,8.32118024500084e-06
375,-685.6140026619938,770688.8939372206,708518.7207027148,118867.40021318155,62537.63375192503,16706.7858440856,29381.626820580248,6986.778215228985,2636.9063199290663,3126.056692244162,141.28968692001106,347.81118102752123,854.8242260563261,7.781655662835388e-06
376,-631.8440075014155,773081.0511383937,677869.6371893563,123073.98885056083,64938.66040001462,16720.251409791297,28634.891734366967,8026.44358676497,2750.875852197828,3229.1912514112355,342.1870186377997,555.6362092998862,1048.7050509245898,7.255591149226774e-06
377,-620.3866490925519,769161.7772039449,691012.8875288399,136367.7023635596,77762.5035603733,16802.191155567012,28623.657842902863,7048.4945871696955,2678.254172277628,3114.5368124351007,808.4040483238294,1286.695770651448,1692.0010864567935,7.010539319478197e-06
378,-858.6334305656362,813380.8267466757,726426.1400155684,126936.77957273215,68149.3189466454,15999.422899197216,29922.40228585316,10338.804954740206,2664.9689358167025,3161.031536559021,483.261870464993,599.7362467313459,1203.207058206872,8.519985199851483e-06
379,-578.0153993940451,810158.1466243382,632181.7820111688,122154.35093732472,66363.70731373028,16445.25899399661,29436.92821820115,16759.417831135754,2739.6591501752773,3116.2554815757912,283.90328869839794,531.8320541921345,1406.018518695434,8.43172815543036e-06
380,-652.1859341843453,759283.9553359847,674662.3017923747,121981.7975505454,62981.47546180286,17072.089626587527,29292.104754856045,8888.05983234726,2793.474989124335,3049.632303729426,269.2277578748585,423.75521672275704,1246.131247576463,8.64246614914361e-06
381,-760.8246348005043,779038.7136489886,736119.1654337958,125797.44365563616,70019.49913874177,16800.464193222542,29216.577315359205,7036.736352190387,2791.8314253652393,3050.568474533627,426.6224552203872,940.7030453860866,1359.8757382742483,9.129806605209266e-06
382,-591.1693773957102,823162.7308914016,651282.59624657,122381.84922869923,65051.69860380712,15966.067202896736,30058.839599023744,17088.072614818244,2901.3134459315875,2992.9979708527753,322.8636030353946,522.0144421037718,1087.425476670852,8.108471795366048e-06
383,-675.7606716446028,780225.4656727219,677434.8120202681,125441.14257699923,63250.646920190215,16836.53992249366,29495.976706140627,8360.264245294831,2958.5332700474223,3291.774410238577,505.85329881237755,370.15025288797625,1150.0665863942031,7.12793434134123e-06
384,-669.866878685669,767680.2628643533,722398.1007221632,127575.8547120557,68690.13699003437,16587.935215510475,28193.544853367493,5549.084635281844,2678.455401782194,3092.641453657049,512.0239713390498,773.1628885862696,1447.5751514209578,8.183068211886066e-06
385,-594.1962941808948,796797.0335838227,682036.5914859014,122985.33701272601,67779.43877923208,16271.21623104199,30669.412466308328,8938.318989871865,2884.939245876019,3291.182698589581,340.26804483249913,693.174467985703,1132.8849424124542,6.861897506376925e-06
386,-751.8133428149395,772390.7020342232,623685.5062715297,121913.97452443502,62522.312810853124,16896.399386142053,28762.28255865409,11855.743041354057,2714.6632317844046,3130.6420181954927,258.70795212169384,319.10838225536855,944.55856362569,7.523101198761414e-06
387,-582.562410483666,768942.0210016243,670875.0413415038,120650.21080333684,64804.33808842971,16759.804642374685,28829.243520287975,10832.582889141466,2723.1862374654575,3041.4311821363294,208.595175165156,592.7289047594701,1086.5462284751022,8.408573505728416e-06
388,-506.84822911159307,744700.0669793766,613215.1746562314,118750.1630626516,63362.57421155928,17357.038616628208,29143.299715053454,12487.166692964514,2574.193807625297,2964.147954805837,151.45024201510986,406.601968311752,1037.8428711133968,7.919224373847006e-06
389,-565.7872007639671,815073.2795516627,750911.9540445611,131992.4041898365,72441.69005660209,16166.42317134966,29537.923036685912,9135.923044079698,2651.6747852719727,3122.0010388031933,643.8431274324821,809.9031843645906,1695.5049345338343,8.17901035731429e-06
390,-624.3430365338336,779291.7659645203,698554.1683483116,122733.68398961221,65142.82787540502,16475.03213016129,29865.162333069504,7851.195734807106,2809.769365786358,3158.9314026266716,369.79962744725145,708.7364076204851,1002.2605462128438,7.799025393657486e-06
391,-516.9510114785738,806029.3987035309,640412.0552040497,123395.28387464657,61130.21626020139,16235.085907112589,28595.947898786813,11670.526575231052,3147.8910824617387,3245.880833763697,374.4949571461701,320.5256511925842,966.4511041214294,6.636820762235521e-06
392,-647.7688475439289,794240.7663654807,698824.8591526087,124518.63456501113,65054.19050292929,16561.962132653312,30009.5936358977,10513.059403084133,2765.5856135319896,3090.4431934189574,433.8666680147967,460.597742847405,1296.201620815684,8.227778958481264e-06
393,-771.6066356683243,775300.1040839191,618331.6947980633,119150.00065522006,65599.10798131218,16765.47832330151,28426.293823749656,14541.326803448781,2659.0671123401244,3076.963334419805,154.56511912190666,471.6643253301712,1012.5519727053771,8.018869929979293e-06
394,-571.7491441740071,802521.7405051745,679155.6864364748,128181.35239940733,75231.30245616872,16379.85544525346,29189.242228059313,12427.727436490357,2703.657931486293,3028.5727906613142,537.6828586734458,903.2927245577985,1761.087309714001,8.29563159677016e-06
395,-727.7439177629358,781054.4632976955,733746.8792483248,124555.3834221696,66939.38736487529,16787.227309898783,29373.302505727315,4740.7985313697545,2780.9350945180677,3193.296182011502,399.9256357851403,628.0702862538899,1213.2474146785714,7.87752141076226e-06
396,-810.0216698702388,783346.8841313389,667945.6183478445,123184.6157938132,64587.52774559275,16799.73171673129,30071.498328097456,9329.459338952305,2725.6933995647582,3257.7128047424403,432.387384823646,456.874848097185,820.5090212777934,6.826060241924484e-06
397,-617.530938964038,805681.3613665107,743143.6374993959,136180.2401198023,86741.64549905297,16422.854499878973,29799.190438610724,10032.445153703778,2506.1224055897346,2908.5092372310755,652.5653316397618,1825.1465122560921,2294.3457837331466,8.673921627320767e-06
398,-726.798273364845,804620.6511714298,719317.3528526324,124705.58282194911,64038.13321890358,16703.27545985278,30115.177702275036,9454.509080171241,3144.815929607988,3210.0250952477368,428.0024852558981,487.7523738167852,1336.021101896845,8.750788458546478e-06
399,-520.004099558157,811519.56365167,721246.3347037608,127538.90338583084,68767.81915660131,16376.958769522342,29357.02359921951,10642.47118214527,2586.133792313885,3140.2181992594797,501.5240452272707,581.9774833710326,1382.9418438831747,8.492339076675055e-06
400,-713.6367362477965,790057.9220178204,626356.8082741793,129394.57945098898,70089.27769262454,16425.639318911246,29949.335547810628,15526.077376373996,2672.0091712081457,2983.920811223693,613.4204231883296,919.0551914286343,1517.287896779526,8.464125119359086e-06
401,-729.969641422156,798490.6913758327,665890.6384115426,118964.86336780639,61978.498242289985,16518.76691838306,28850.362884500413,15808.366680460405,2523.8274825791923,3042.7512692082923,163.88309716765403,367.639802638735,779.1647866090221,8.816804933322365e-06
402,-613.7393296722853,807421.098690358,770733.6844578658,130744.30104845749,72403.92960705666,16195.072009334326,29062.887621240083,5248.658683458715,2817.9405322653392,3175.3275730503956,708.2013384813243,833.4673961671797,1424.8526583546534,8.016782874404307e-06
403,-641.7908269267268,794143.3381411344,655844.0409250851,119280.65645556877,66306.23683449,16343.301400560415,30076.293599087578,17775.91555940243,2428.9793748992533,2986.3705704895997,192.42732217618268,622.391294334365,1226.5558769962047,8.815913334642892e-06
404,-724.5235617140529,796231.6071461841,630502.4754242513,120129.5319625121,60763.296320944595,16653.12592487904,28906.703741256628,11446.956654131156,2710.7693701233657,3269.021715681704,198.7257334293605,238.4622816874858,790.3119908859715,6.153106677104621e-06
405,-715.8049625485619,764305.5323251222,691987.532848993,123279.0111117292,63753.10051130335,16613.303758647053,29142.879657222864,8928.959223488882,2603.763855131205,3107.3605285738477,281.0117353048583,351.2656465688459,822.550243793325,8.42268617843245e-06
