sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,m_ND
325,-406.39620820081825,701823.9086315237,651851.6916085683,119931.19618252019,71175.48788195966,17388.231061182447,29527.66742883465,5870.474200267737,2557.584986516839,2859.2365498888157,189.2600267468686,1092.2033197038095,1263.572683870042,0.03139905197380727,1.0219836283919423e-05
326,-515.2751977316426,716183.9578049708,661208.7762988734,119331.40005106147,63412.19229373736,17585.4662266967,28430.126594637833,6461.3602118778235,2721.8289019224917,3079.152434258187,171.34539520291716,451.22153188707006,1047.5582847216715,0.026455138021259903,1.0038605045841223e-05
327,-355.54127434723495,730384.6690765067,686070.2413743086,130072.50363194676,80682.01427257493,17129.99817004442,30422.46470579163,6763.242170054815,2696.087511505234,2768.5279355961634,574.0742648915843,1418.3640606706037,1842.2285619066583,0.033220863807905725,1.134550717650319e-05
328,-372.34508071805345,737923.2036547378,692238.5069600459,122562.77430934712,68822.24870038887,16961.082560958705,29484.61621278638,5313.686954474627,2581.9090110572265,3046.256546946496,283.5377694602563,869.2719878038048,1357.7317271223396,0.03514920473463145,9.677667019191985e-06
329,-402.3191766597165,749206.667073658,604691.8703043086,118805.69927290113,66143.12651639085,17090.570462774984,29804.105979798074,13754.55517901672,2483.1884391317208,2925.3784730111934,133.50441048132382,599.9994869643474,1095.2243272551564,0.025143967142805052,9.840244152200162e-06
330,-478.2194293135857,720297.8852655524,665351.9314172742,119615.70570533494,64574.44523489515,17008.908983017092,28276.94810183744,6758.859938837066,2652.1622841294684,2973.064412278549,163.08995871770736,493.1013923059562,1014.1053636995257,0.03619942561405378,1.0521193913709095e-05
331,-420.98956067795865,723752.8863179858,654861.4902995198,119733.57429708973,68232.67136187236,17599.432954873977,29840.256597434818,5535.719000253552,2612.6756103364223,3127.8804188815625,168.8857476068008,859.5292966967169,1481.257549958255,0.03165452763580066,8.602204817783597e-06
332,-421.0894255275377,731742.9378553249,688188.8057558372,125880.5611622,74475.88925269118,17207.294134813736,30150.465358575362,5882.013885898937,2566.467115877677,2907.429167840943,463.05827011582824,1202.117104732611,1607.5893699543813,0.029129418794277443,9.723119676528319e-06
333,-359.17173819813104,740256.6746409419,721138.2541652122,123046.1712780105,73171.61589631678,16822.05678255061,28602.139586518246,4375.95876356919,2431.4030557593906,2933.207105522424,265.6366644274814,1036.5669086149076,1479.0844040023264,0.03220500846474937,1.0446378189346716e-05
334,-699.0781918373852,738109.6002454269,698852.5926576187,117704.27654081404,66948.63774546931,17572.5839875601,29241.46028229451,7146.9323045341325,2618.1710068928337,2980.510650245932,90.33430683692187,641.5386833660538,1356.857741824123,0.015423577051570918,1.0089019195493408e-05
335,-541.5897948091949,705045.0841996339,610835.9956520037,119597.11948016327,67168.0549713352,17493.95993388734,28177.23770674113,9859.726910925558,2585.050492819735,2923.204472923602,169.95227419351048,712.1615287258525,1307.4626446983034,0.03359915220911755,9.333717907121761e-06
336,-428.81982282214017,740461.5228693024,589779.5121625741,126652.59551864314,79598.52742186928,16823.974767011707,30470.211514540897,15493.86307921356,2455.11071466771,2768.7894317949153,517.5340266867074,1089.7065337529814,1874.490550192034,0.03407246243472768,1.010924351373905e-05
337,-351.33515991065195,716717.0287654989,664627.0128049141,118842.59369655569,62424.17169522742,17219.747450113107,28856.442275412577,15403.876165890213,2286.4338185015226,2848.8428824618904,123.21073918249488,369.04152206011753,921.8151863634805,0.03597094446917754,1.2093592333402743e-05
338,-605.8690168410917,677310.630448017,590444.5152456036,119079.06896575264,68216.49004487376,17841.414743275374,27209.875173638688,8587.789589744381,2611.8825443103306,2854.722206882457,156.05944393156577,890.8230256475026,1238.5555651534191,0.03847531877689563,1.0189964089284287e-05
339,-538.8050577450547,715450.345234422,647009.5287791687,120375.29402593688,65227.57554172849,17373.651064502967,30281.94754341758,9471.277741969892,2384.948368564877,2834.969516020057,201.08275789284895,586.1020505291917,1155.7582166923958,0.034759253808321594,1.0775816585107132e-05
340,-425.27711572043063,725678.1685587539,651994.1775021898,118414.45265030596,64366.85153856503,17315.798731289466,30648.681493871773,8778.268975064002,2563.76374217762,3023.2314503865837,133.28469401739304,465.2828264344967,1083.9683865501115,0.02972476864871783,9.736804236933258e-06
341,-539.8755845277875,715050.8419608024,687266.7706114767,128704.03455161833,77623.08531156699,17842.142072179297,28503.518296059305,3912.876988486234,2551.262974456618,2878.4453404284263,644.9341395996244,1209.4786002962521,1995.4075702893406,0.03167933525456805,1.0273033880339326e-05
342,-536.6544138672543,669674.4020437005,604737.4181986063,118280.26261353146,68560.4289829259,17943.996795017956,28132.23326135842,6087.3268675232275,2619.6501287419014,2867.5437337210897,141.9697498724199,687.5592290504397,1330.6351708277855,0.030779795221228694,1.0374532303892685e-05
343,-514.1796941360519,709093.9895868998,677165.805431421,119423.00507829778,68902.91851067601,17486.668499869935,28933.95134194353,4028.3955079528087,2636.7547085822443,2972.9933204758004,201.47938152713354,826.9693682503192,1440.2086362658627,0.02527899251117584,1.014453245664446e-05
344,-428.6529728674902,706360.2097800345,684452.5332295311,120447.53063107283,67268.14463677106,17659.4124151163,29597.878244669697,2243.6879700889917,2611.658931653396,3037.1842470484535,252.1284548072504,737.1504356437708,1050.7290908296134,0.021896728478695997,8.008261757882273e-06
345,-436.2513664132799,707885.2816452116,630547.3818880407,122075.5196198701,68364.06669727169,17241.21016965969,28933.741242039145,7680.977808714677,2522.5244488614076,2949.80257480806,236.3844418892778,689.1264408242105,1360.442058213484,0.02724455333565603,9.530734609389012e-06
346,-433.36936972318045,700759.8052591806,647825.0572904693,120482.18057486729,65600.45898765659,17396.20009089926,27805.97480726223,4722.247109259265,2965.2794250995967,3077.7851367021494,224.5399278271743,571.1734078780655,1009.5198511141742,0.026851487626367382,8.318727876722981e-06
347,-519.3688154396243,693958.6240768553,622267.1487771118,119497.67261716255,66748.4242348958,17696.237778260795,28228.048329066933,8303.903699273274,2644.0352213874858,2936.1769951851147,195.63890216903908,639.2599931398577,1046.2992570045492,0.023718326517961234,1.0267901925210387e-05
348,-556.7971331325771,695647.7165993544,674215.9742897766,124545.83074599678,74349.01919351621,17934.099854315027,27850.756525951852,2650.016537085959,2588.326045299592,2905.6156270550464,340.5814687583389,1212.1993478971685,1655.0016672243664,0.026984012804626686,9.98128345388119e-06
349,-476.8638561532504,677004.6234155442,599244.0658989099,121046.61189488886,69527.24948253359,17749.03510953447,27567.9339877904,9639.823208807391,2658.2809578594847,2733.617275741204,222.26232882191727,742.4313353918068,1400.8743295471886,0.031472052975033,1.1821561731488938e-05
350,-391.41360386605226,731146.4150920322,718283.4973756502,119251.05397716282,69584.99414716111,17181.701940232935,29050.871145816425,3935.715111375236,2428.5048496690847,2919.226975424343,153.38455323504246,808.8464673544846,1509.7929329093115,0.02928041330217095,1.0650889165358187e-05
351,-509.48243632111365,705317.0073103213,620975.6658937307,120311.35472998385,66043.30775247714,17601.841940523882,28377.383658837858,7910.589810121009,2488.189975602016,2906.6159069721853,188.94434926733675,602.5101289613397,1306.1325254886597,0.03363867960958648,9.406948019395807e-06
352,-479.7608297199814,695162.2768118667,669878.7392887011,119590.24968677544,66257.48014389866,17828.688405028042,30000.595341135697,3467.6395255714083,2605.717871657,2901.980387477554,193.29787675943322,693.475264587153,1394.4995266921421,0.032525856801897866,1.0768373684545327e-05
353,-448.6988048700004,671101.3428178236,624164.4091135266,117752.78950194687,69495.37492807605,18186.760148817284,27517.032290172745,6146.694247459776,2500.755717504018,2881.7648857663253,100.71451964776318,801.0082444426051,1189.9435642652409,0.02297801736310814,1.0622617069812854e-05
354,-524.899390454777,715556.6195825343,578709.8817862832,127209.36179510917,85865.72566932824,16988.66202738904,29288.420474155337,21958.415661338415,2176.8207515903223,2442.1598868119922,518.5496472848982,1617.3818895497695,2550.2469025454366,0.04038584011975875,1.3131019151958812e-05
355,-578.6154276051359,722337.1822575922,653798.6192962131,122714.73065903649,67082.62435912632,17417.090786635905,30041.766634779182,7856.401453158366,2500.114522547015,2986.489286890613,272.3268264951261,542.3811488070174,1187.6051884380454,0.027937121150287993,1.0079184111047073e-05
356,-512.1167837533624,706662.2626691445,648325.6109344637,120290.87989924174,69172.63762605144,17424.47527323522,29743.92355551281,7720.400852110553,2566.625059947914,2893.9531375389483,210.504557907447,910.0432644097881,1584.6596878530556,0.035569254914592105,1.0344261370413737e-05
357,-410.63464623844453,699248.9896203228,616985.1866823509,119700.70647209366,67384.00054690751,17548.081413731157,29120.847200566965,8696.507249565959,2442.571655032003,2957.015123184843,193.3544200242723,703.9072620908966,1300.2332142430992,0.028991848401664348,9.686585558781325e-06
358,-340.5247687205118,721217.1333042203,702311.8915274403,118530.17430851652,62839.89465999859,17033.768219940044,30510.706687414753,2093.6300964177317,2770.3107633006907,3154.6118927866705,119.45677673571765,414.45221648073556,884.9040540360331,0.04614810152190098,9.713431801146283e-06
359,-397.49721559029445,694199.6981770195,672965.7108712767,118982.57264722003,71185.17858437776,18162.721731651174,29264.20236436675,3806.8417706318655,2669.1975190451776,2901.8990043544254,182.41684171668328,1060.9683310372384,1480.822376801356,0.025738148774328232,1.1203596302396947e-05
360,-477.21444562584645,701885.1894172791,633496.4058590765,119684.19000183359,67545.55694218511,17416.784129135754,29877.814409117695,5592.603092354824,2738.144430251552,3093.4716777587564,212.9538105389537,732.8886304810189,1207.0552808487346,0.030044978151024783,8.21074970281096e-06
361,-621.2710727350353,732187.0024833668,656068.142932047,121225.38662508191,64179.36374122823,17037.997590694387,29219.10200744919,6458.886734673201,2762.288210563529,3023.7542739549167,234.92120344522343,490.2219056519701,1294.7078588957452,0.034666598509396414,9.491063765463343e-06
362,-524.0547741971154,695020.5896416069,639400.2323489715,117615.26110030357,63627.24766755842,17647.028906757267,28669.41161627205,6293.8983265211455,2565.9702428948976,3026.732182202996,97.32419339928086,476.80615628513914,899.5981074168661,0.03467067543370686,9.282819464795178e-06
363,-390.38574256024106,696974.0663333595,624020.8282703025,118407.26851963713,65899.3556882018,17614.523642009768,27737.404915641484,8363.759163069288,2710.9387363027413,2869.734109753547,131.77216388138746,611.3041065000539,1186.1604625554064,0.022430256319176004,1.0245485367910418e-05
364,-480.01339726375517,704473.7061061854,676018.1530874037,118526.35160919756,64121.06247873541,17840.184466907085,27943.627676074,4009.0698020515556,2614.2546001351075,3098.595952744135,138.4619809200611,473.6965192319211,1046.3886165343065,0.030192420452953787,9.812978706846781e-06
365,-572.2419304085586,729342.7182672197,676007.3942551751,122035.00446930168,70685.43353881658,16952.552252273646,30053.169039166358,4573.035948563386,2710.975200077128,3078.607122917558,304.2031867552003,870.4099735467196,1412.7789396295138,0.033668726464300726,8.374130033186882e-06
366,-361.58310039269526,711387.3310500795,637778.0828588061,120766.53928709346,67965.14292921504,17431.016133118777,28578.55807017104,7330.364056198799,2661.6980487317574,2996.2781166089953,265.201616278406,769.8115672162644,1297.842045480049,0.04039875816573635,9.879111374170015e-06
367,-454.5176416483281,722232.7701953206,643641.3382259181,117891.63980565588,62697.13102848196,17179.84741074094,29553.513881381816,6962.615029702245,2643.132712747646,3070.6051539850237,101.10466478403096,390.1523875323565,1060.2140363912224,0.025743782143663282,9.345379725245374e-06
368,-469.7610657548223,704480.8790105162,643210.2569299943,117170.81409278176,65682.55165082029,17575.810190980956,28818.726763163275,6046.612527865429,2540.345977453017,2990.5159024420786,77.16669473701285,578.8501897664671,1074.7319132055734,0.034757226177776046,9.348046043968376e-06
369,-411.394050575425,704366.7337657042,623102.6476187388,119676.95162042118,69744.17150464667,17521.90294310353,28019.49897109285,12307.669578584371,2514.080513665004,2834.4990408166823,183.45226366116407,923.3546493259321,1502.4923032284203,0.04189062928715662,1.2223854571998934e-05
370,-331.3025133250093,685430.5798460817,596502.3883553566,120706.535284908,69566.19728829691,17830.887776289786,28024.773235718658,9675.432405809494,2622.878722709462,2880.1099657039467,200.5994439193712,686.6846825846211,1651.768013880837,0.033084197739174356,1.0842430320474946e-05
371,-514.4982475628749,712504.2183018008,659103.9332928855,116233.9755132917,62866.2157289283,17356.971106685716,29253.6259707267,5070.9045242599595,2553.6305862980803,3062.4967640418436,43.35897115977936,364.69160641716854,921.8585522625401,0.039815104235275615,9.461747447283877e-06
372,-426.30774373256816,722031.6909498718,682337.5575891432,127477.92321619463,74338.6524109277,17163.303165917117,29608.895773676202,4786.369569170675,2685.7483710317824,2924.938098733118,483.2956886901646,851.4622564469289,1574.6423829662517,0.02197787312233677,9.534627291184502e-06
373,-558.9860794196782,717697.9576177171,625683.1398380726,117368.08247254138,63950.41499866825,17404.727185260228,28745.868247096292,7524.600730289343,2668.5152735421057,3139.1743510721317,81.04731679096658,516.7120186402127,893.5857115046546,0.027785531985204098,8.399230980712332e-06
374,-588.7928378615129,704755.3471929478,649014.987529427,119118.777778927,63583.681674648644,17873.995626929078,30307.9739510784,6205.43973712977,2569.5755490346264,2970.7879131532627,149.26133739236317,440.2708005260315,963.8583384263234,0.03324143300018632,1.0078087118752383e-05
375,-480.10924748982944,687179.9066466845,662348.3942165545,124792.06261355395,79718.01012024908,17642.91511313289,27763.7142187975,6107.087245743585,2478.613718741089,2786.3430161168894,383.66336993272733,1957.2644122850145,1738.1783923281353,0.0320945726061806,1.1759837404909282e-05
376,-494.8491044558955,715997.1455498246,688740.7714352779,130009.30851624375,84766.37876276791,17005.600246558588,28983.488166605068,3947.0209039173865,2576.6477379714693,2782.239914471614,641.9543972861604,1562.27590939154,2223.3744654728334,0.03467978345245597,1.052621175664818e-05
377,-468.25771366717277,668917.8150374212,625714.0534041114,119750.56911817945,74228.47867447567,18241.56802764467,26868.0149178668,6209.750171453574,2644.076917545451,2821.9367465704404,157.48882282134718,1312.279611224565,1514.1261339118837,0.02561380805676284,1.1163174323403892e-05
378,-380.2748233231173,680942.6512727207,597546.7816544333,118839.85085500362,60515.50884342634,17790.919654137528,27760.42816754724,9900.368486069376,2512.9804993842517,2904.316019084609,147.42443166396922,233.79123310245095,693.6679682637593,0.027531285668973587,1.078599949831582e-05
379,-525.1598076394187,714190.9802892994,606625.9518242255,120376.36585558945,65195.40501739971,17557.106012897442,30010.6469727767,7304.136826988795,2775.130778122231,3136.053503333604,252.80449586457414,601.9725943877454,1314.4180370009683,0.033864216737908695,7.719328016275688e-06
380,-564.2718583693478,685876.2690015258,658081.2276625669,119525.85179730724,71790.85782499085,17657.232754718927,28161.969413654515,4666.021760785123,2501.0160960143444,2887.151659478053,155.99032824323012,763.991438574189,1248.904672189234,0.0348918276239088,1.022209652174675e-05
381,-522.5852611739289,697021.9119382513,645255.7425171944,119277.8060603088,67519.47148104318,17586.477154338565,30715.5809286101,4643.520268577292,2673.5301031801237,3099.1211649541733,198.70582563845628,688.6161708278875,1215.8551974488664,0.04107142435200808,9.193222215976087e-06
382,-625.2826725361701,679128.4531067802,593555.3277433835,119074.44640056157,66081.23691701013,17893.618320788777,27410.494182895593,8864.452274877593,2497.93805322578,2849.4341200397994,157.1644191158455,737.0738876613384,1491.0794942200475,0.034284294863586126,1.0003696192802835e-05
383,-465.3923068565747,716445.3030188114,653485.6933929432,121919.65328141567,69966.23103301221,17457.106218244975,29427.432469770854,6654.867689039714,2824.534469707704,3009.400200034677,238.44591302910487,907.3661540562445,1251.3668593866846,0.032549910800768925,1.0004557630303686e-05
384,-466.44621774372877,725560.015896169,566911.505046475,127014.84729941783,90063.82969615684,17253.406401827564,30311.021547711665,34589.61367870537,2077.35574813089,2333.811608325224,434.9818469261198,1721.8240272197374,2535.0715634269764,0.028900822918378862,1.4084690726349967e-05
385,-481.21160339325047,690363.2176291151,658263.4061186266,122250.94018862951,72330.40983040213,17751.402796033246,27617.017998600906,4994.2183584012355,2430.781270099001,2849.9549805291504,325.46972489041985,985.079752310529,1434.254298360874,0.028486774391141657,1.078215913609888e-05
386,-573.6466912526139,702796.9134399609,686217.6844981821,123117.15569080226,74579.06155533362,17544.07765776364,29072.349872155242,4283.551397740468,2427.645272923012,2756.6540020749867,323.7610983679309,1035.826554984648,1634.8761079840601,0.0296456985629627,1.1703140831559277e-05
387,-529.1485139811181,731325.8426422215,687691.2120070051,124744.1636449101,74442.31189383844,17143.318895907414,29280.31345695099,3441.1887020325576,2916.7741841866186,3202.52687130229,413.33704206744704,909.6091358442399,1400.0888193387652,0.0317915011116627,7.575973343039325e-06
388,-425.40848420246994,707953.4754885687,665892.9761319816,119897.94214627355,61620.773425421794,17910.466173842506,26962.886626654636,7582.023610896569,2464.262897609663,2997.3868937328084,177.51611840893202,307.17656328625276,917.4690515940049,0.017319802449178117,1.0625660298671311e-05
389,-349.38669929974964,732823.2002042435,657014.2043008856,120355.04011372152,68379.5426272404,16760.724001578874,28821.215335468147,10086.920669383106,2402.861623445145,2874.617002503278,198.15656616450886,709.4187504027955,1141.7802739073857,0.04548584203378387,1.0788576016407578e-05
390,-524.3277333083486,697137.1072731297,604546.4682594211,128918.11427196923,79755.28814510288,17738.321337295652,28689.86820865827,12403.239636442482,2484.219450210551,2624.1684000945775,458.279317357995,1600.7782688309571,2108.3466797768,0.029281113886282885,1.1662915312655811e-05
391,-450.38298416609496,700631.8116898356,675456.4014840628,118634.32429663293,67972.21082569576,17562.43175956858,29734.75416925491,2493.3655717866886,2646.43836763763,3055.192094063875,151.38264928443414,697.1252553489101,1148.6700173990087,0.03078320688535054,8.708332264064919e-06
392,-442.22451249991457,674723.6407355993,662974.5465382257,118707.54656334713,70858.22299083708,17957.192336039818,27615.782543242025,3453.5582411345245,2487.712196399241,2824.633933771305,134.74091954022725,804.2102783019128,1338.076384895036,0.03157578694019287,1.212942541345073e-05
393,-367.72600937437886,694342.1860827385,648561.7733084604,119061.45047805636,67705.74460743657,17700.95651744345,28812.857993190595,4890.681832570515,2577.124065270196,3013.5316237494685,148.9063577790514,708.4792647024916,1280.2035746549234,0.02780238396817975,9.644389652012371e-06
394,-412.53593992740394,702009.5067783894,637097.2578746435,118735.0023059963,64281.61444292162,17598.598441589416,28379.69004790808,12055.95250435653,2397.2267808468223,2851.516655564834,131.06762021297104,504.5360411025608,1297.19599820772,0.03559014546001428,1.1929832123990119e-05
395,-499.9800473596688,699790.5603423761,667775.9461126608,121359.4955055762,72761.91241067422,17908.59790361634,29312.667973688447,7055.154416949663,2623.933673179213,2861.260370765107,248.55995971338712,952.983235923902,1445.8495235366497,0.03504284830577524,1.1298520399088374e-05
396,-419.16966453477073,734429.9731591573,646161.7716474079,121056.74487498638,64445.953903210684,16994.13450116734,30380.163115771174,9419.895301854947,2549.2943870264785,2947.508521746794,239.873925222752,508.85720267457737,1013.4728033570909,0.03294906983964733,1.0247557283139943e-05
397,-457.30932573513815,717290.4946659683,667638.5778482294,128541.60601369978,76532.71224677264,17252.59371086632,29678.181155935163,9491.756393364338,2686.3396052021462,2728.413331276835,613.6182585689677,1145.202678644327,1994.7401777037953,0.032128265827879456,1.1639835224556624e-05
398,-447.3514722728747,710520.9100696314,630744.1637551375,118835.95504563453,68774.33029918942,16977.30989149209,29111.757164940922,11845.085811223476,2417.0215616237097,2820.0791708437473,135.9113292238907,694.996890740231,1196.180047529007,0.03980733114605791,1.1230830443236239e-05
399,-423.35254039613096,687905.8725719681,638512.8696226537,117676.97378444599,65772.43191818961,17819.77952700663,28471.11576902983,8389.551430054642,2347.5450856087127,2801.2819171411943,80.63239233482324,543.1886043581026,946.5661538516957,0.02920333231792976,1.1521027955718946e-05
400,-464.0034591895515,703956.4970164583,692624.6704976144,117651.83534799838,63338.60908267584,17626.423388010844,28605.805978290755,3080.038330831858,2359.5834251838874,2969.405707831583,103.7575405735074,449.4499508878242,975.8417547100003,0.021151353568946415,1.1288311115526448e-05
401,-515.3562529281908,665473.2759930744,630904.5935401128,120643.7101410073,65707.47894628572,18494.982153740577,28307.273334645623,4010.1330373126275,2603.55262085963,2929.150811652248,253.2017206634461,600.8399221996231,1063.9982823825858,0.03000478368013101,1.030043478840692e-05
402,-498.8065801834581,727402.4488806475,646594.7643566949,119201.72309731007,65718.44319908951,17519.76195132599,29539.580377578797,10822.62343131605,2509.4033170824455,2927.7151099002253,168.3060773505953,634.5610441843435,1220.24122006869,0.027757871770607886,1.0280291281192332e-05
403,-403.8037218374859,697754.1098817008,642343.8561077579,119374.01327834233,64438.702441195834,17687.43956332964,29112.514483473667,6889.820896582266,2614.417775867371,3006.9098698647745,195.7849810335135,500.5250980078752,1082.2598593399937,0.03124905314563348,1.0293515566862077e-05
404,-333.21321027744875,722542.0832664038,707111.7309305773,119076.67869488009,70201.57913331361,17216.07921593127,28578.705502263823,3127.284202863568,2625.7668182255616,2920.562594620715,179.51324631932488,881.0879766410513,1309.1216246492256,0.02328029945844145,1.019034622830302e-05
405,-356.75863439000375,696398.2901604892,655991.5094359032,123035.54372241595,72680.55197365682,17529.453511731983,28010.814961866425,8263.8863516909,2494.822521570625,2766.257433082219,340.4604426553851,938.1172701722829,1416.4306159771725,0.03623561464244407,1.1771567644315961e-05
406,-342.7911753035861,735728.4655761201,699080.065982684,117752.1338991844,60041.77494456551,16977.523284956707,29174.39306544647,4000.321250993331,2717.324608224557,3226.0911330060376,87.25349820687562,228.13037158195277,858.1047983683727,0.03770748768272915,8.904955168931674e-06
407,-624.8353220792341,704114.2084555677,643657.5107945707,121413.28819392319,65278.19276674138,17378.604792979237,28989.946620659855,7829.949890229942,2370.9582203541577,2996.522113899295,231.01338484943372,493.84546886622815,1041.277097844616,0.03332698488269674,1.0790132183589952e-05
408,-371.24699414648757,702320.6007565568,646359.538316854,119929.48756709423,63376.61634074039,17693.402550101622,28938.83758924221,4938.338031062381,2714.2492924252083,3085.18751392574,170.06812382247836,437.8108895635125,1017.713091941709,0.024397568248143715,9.013115888180249e-06
409,-497.9637369384814,686347.6217131867,637014.5206577887,128252.87265989938,72521.44954961835,17836.405762595383,29363.515339309888,4898.4894891848335,2650.9467877309617,2934.041947129962,505.89608286602714,889.6884125486926,1642.7937511910152,0.033030664547168874,9.747703034886922e-06
410,-653.8185255232344,673711.2877768094,633571.0912643871,121741.16064083451,69531.39929431985,18141.74602363966,28278.720917503004,5027.047292407057,2404.4505438838764,2845.850991141905,280.4662554465504,832.9099217235345,1367.3189340527479,0.029392302358843405,1.0483659304999543e-05
411,-468.020147615558,725155.07881687,632977.7778556767,122051.31793809365,68039.91968610014,17067.864108884707,28835.271296163588,10297.10212724199,2488.9623838828147,2901.5355554616744,291.30038964171735,621.3988062433094,1508.1302335305352,0.03639639078774144,1.001914507707336e-05
412,-528.5451429255872,713524.3341154577,665957.2058130957,122955.70727013983,77729.02798829862,17610.881971373386,29577.689874901058,9134.519986529753,2488.603820009339,2802.156316039103,353.5092549672634,1313.1512341353628,1804.6627509534442,0.02856961361821247,1.1004244783994606e-05
413,-406.069930669027,735905.8284174353,656231.0951442134,121622.88951253741,69894.07318395643,17100.521670149526,29287.35209178903,10345.940669867055,2609.3258870100553,2948.32835581228,271.3149976271657,660.4189829837563,1369.4645865143425,0.02712287772297639,1.0023805036319278e-05
414,-451.74836207150304,674542.7619808713,614257.646727622,120124.66336069064,70965.0967104585,18109.13359734673,28286.277854460885,7746.456608337216,2487.1386829663816,2853.190781182431,226.72151813081882,895.7130491516309,1383.7939299033314,0.02513061377081573,1.0535836595485616e-05
415,-362.8909483591804,675219.5025171973,611347.4957061546,120723.67594608523,71723.92764048152,17979.508868735546,28616.696492688257,5414.878094540584,2605.809668596496,3004.3323341436617,274.59629124270543,760.0817854662937,1501.4481300118166,0.035756562509003866,9.219023862020906e-06
416,-449.47170869846485,720244.3655707171,636195.6544171642,120777.30393932929,64831.76095315217,17140.282855252466,28685.78407127572,7537.010837739172,2554.8031022701825,3048.05245598712,209.2800067297308,444.2370771652099,907.6840980678611,0.028267771708463164,8.548027139996707e-06
417,-434.3989911803337,746409.9006210916,661681.9401937887,119581.73558662916,70001.29432256248,16898.19159832669,31164.093250758855,8561.376565188288,2690.88315805572,2949.058441433941,210.52346721250424,709.2761502864289,1422.4429906400349,0.04117240261810749,9.629993164666617e-06
418,-389.91910370365815,718540.7747158145,684140.2000135392,122769.86135115354,70686.87493422601,17336.49711229835,29129.249026328314,4815.272621887454,2465.8147881082155,2942.1548057425684,366.58388042974053,842.6518814151798,1602.7712555791309,0.02925754077490189,9.914076516736473e-06
419,-430.26281390883264,709983.1956942846,616975.8637043874,124507.83160775692,73732.19048594788,17451.966784718516,29418.613385185952,13672.236552898865,2294.026806807719,2794.059387295848,414.691837987041,1177.262367677337,1554.4011600970368,0.026803980561628932,1.1092761296128246e-05
420,-432.7038444520297,729415.0609590237,695828.6402259937,119699.52212902461,64454.573309869855,16935.958361159344,29401.473674449604,6336.414936420498,2476.5238164316825,2891.9032624931015,159.36480897588172,467.53456741550343,972.9695902236568,0.024752778639390943,1.0733593315735574e-05
421,-657.7672945225881,700233.6496854553,592838.5982377711,119497.03832603345,65325.01595990764,17705.262985014397,28747.813419554182,9197.11680460189,2611.4115650675185,2945.030007901624,158.64166021690323,609.9929528296989,1181.1291946581905,0.021217158098269035,9.797805066026083e-06
422,-402.043606210583,720846.6595761153,597339.4037503909,117790.72206201951,68501.29763654471,17495.13678095346,29351.091409813143,11111.178753987197,2541.8577061909914,2880.4275843943815,122.59454213182525,682.4012354330451,1276.4183893106078,0.03580531506169309,1.0016164912383313e-05
423,-393.7270009203726,688542.8100266526,628496.7282702246,120317.30778446513,68799.00735702566,17616.868199586082,30079.129770407748,6943.624201046935,2729.4752747498997,2890.3106106556215,219.90136343862886,857.875642015039,1473.131159595697,0.03427515030543712,1.072181089748656e-05
424,-461.82774104916024,713831.5372725192,660449.2528481568,120188.4765000204,67574.64638916003,17600.333311224553,28608.421701748,4627.614419613208,2775.452453836742,3118.6537833335215,205.16881326683614,540.6012291349061,1236.5042306455655,0.032880252375312904,9.242713068517679e-06
425,-408.6215441263258,701212.938153454,625080.9328737026,125835.40448462292,70850.71935154016,17593.185083758042,29224.339419877975,8141.955132052182,2446.4682991033696,2854.282073068845,467.62789306286936,992.5340291712689,1613.3123017198268,0.02998496883240782,9.916350178033971e-06
426,-702.7211686159881,705964.194119089,633438.3536385534,116373.51987551685,65975.88366324178,17477.654713406046,28967.579892712896,7721.3326615925325,2710.649938290268,2978.470870053272,50.44243654919494,574.3171949928148,1153.698426641346,0.03441019766217311,1.066864122322982e-05
427,-359.52427864558626,715429.5709596298,638344.3082089885,119862.18583900128,62045.78303627233,17457.882098846836,28824.00556364636,5780.633754154382,2673.2057928877234,3213.9525942247274,253.756110033541,297.7936674126483,912.1338831494494,0.03178201710822789,8.023368707612724e-06
428,-297.4415470941243,725781.9791959582,664220.9918263555,116889.59547477393,66040.05457799544,17284.3650886078,30719.853822454497,6937.630863245832,2736.388106692633,3016.5598664523504,63.15961666319798,613.8401446345174,1223.745401534987,0.035615730109848066,9.59324952566422e-06
429,-493.15901245801547,705463.8710614077,642383.102756951,120335.91421218934,67688.58304784303,17267.716163971436,28784.94598487415,8136.9740518558065,2616.677499343943,2917.382568776267,196.1591794663928,721.0883318138284,1215.8497269405866,0.03839840760688077,1.0679438580761817e-05
430,-481.06042901318335,740932.9055382727,649069.4839067103,117514.22794793178,67154.85003948993,16675.613241506475,30108.081631877092,10356.050368036296,2594.2374809309213,2925.140242204339,112.04379316415226,755.612869186105,1272.135767161937,0.02951303423686828,1.011367614217564e-05
431,-415.5534093687636,740024.8020793666,719254.7901806597,122747.54617010332,73107.28209978213,17273.858948893947,30430.190270582523,2425.1205639690847,2709.3167357992907,3078.096452350941,329.93918019094224,1058.7994613010565,1703.1666149371172,0.038715289060141905,9.213592985290268e-06
