sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
393,-531.2115709785253,794975.8723757722,662900.4961481254,115659.64251767422,61928.30307544384,52596.23065297901,16889.851156858724,6464.2274657525495,3236.325423509309,2378.0730187127688,31.649087475738245,269.81174034132465,803.3392821920237,28256.29327334523,23181.945041892926,1052.1658410243147,4.2069124741104595e-06,6.88383487320504e-05,0.08782934945815156,0.017216958612700988,0.026272338253041348
394,-495.23851235328084,794912.8305184912,731368.8703855464,120409.91008506637,65294.66742622308,48000.000000323045,16874.580226524944,2652.30268895245,3570.442746344274,2651.9791807272977,266.33436484616163,413.5619395248275,1192.3008041338683,29884.50740646853,12748.201207731974,895.4534719310167,3.0005278057253337e-06,0.00011970854783079643,0.07872283705071728,0.009087528223801804,0.037776022539221736
395,-551.5815650429695,753188.1657940672,694385.368747695,118483.50906417804,62175.05662787775,51196.74158099327,17659.034970587014,2063.2808011904403,3805.965869274531,2554.7929137803067,184.07881940311185,321.8075336060525,933.2510149179408,27795.85194519533,21108.973233657212,997.565707559516,1.1860254650793734e-06,8.082502547208512e-05,0.09597760092347896,0.012210720778195754,0.030351235131956943
396,-755.279476683422,746204.2764160925,702966.0486504216,117670.78504192173,59917.07162889974,67740.65115604202,17836.262117544356,1492.1609065821658,3846.408254464207,2679.062695811431,188.06618195621277,200.23489367886165,632.7438431859285,26691.073684132367,39633.215861282886,1391.4659347618067,6.143374623220588e-07,5.879278598567143e-05,0.09493542574527258,0.01194596462897992,0.025946560624406704
397,-532.6061470970948,830454.0717348536,784280.4132950599,120817.53249837551,60122.094459252345,62782.65833771818,16335.798346014686,2467.967164618945,3168.175195284745,2676.09332809034,236.32868891902783,236.83405050210936,787.3306671442265,34047.18892542389,11110.076898482292,948.2472679734191,4.171544970993488e-06,0.00013448150024218322,0.05512145025493489,0.015047464340410776,0.03651307698276623
398,-530.0728352557677,777702.9435327076,714886.1621097019,118990.84310094733,60730.78048849976,48000.000000292355,17534.10405025419,2176.1912445081803,4395.4722204753825,2721.8795393291975,203.041805714788,266.4319546328949,1072.6723236385685,30147.958310586204,12985.493052732432,874.4493551572705,1.313149611555935e-06,0.00015169145175518865,0.10079070017820055,0.007956892882805914,0.024916852817121908
399,-482.644758118416,818412.5585309502,785681.073973598,119830.53190938072,60857.76464684083,48000.000000696506,16580.62994331658,1499.7043245563707,3354.272125833265,2680.457762018167,228.68957561811047,219.05131463769587,875.7987658257235,30092.732625591954,15237.61641376836,948.9336533660571,3.8078639438477116e-06,9.093795827853432e-05,0.0763868901753993,0.009660303074936403,0.02166704830867834
400,-453.1708042484538,824343.8036501291,788866.5999118428,119972.26424537743,62381.875267607924,58473.612222190444,16317.494577902606,1848.437833741106,3366.9961658339,2281.008591809492,291.1753424615189,368.9501203950363,979.0379338401556,31220.86669432233,17856.60712828234,973.010601216022,5.139193212723855e-06,0.00011802893708799057,0.09453106261325202,0.01683193629584858,0.02352808693055746
401,-662.5628718173191,760061.0318396966,686866.3814196726,117895.39437567368,59369.64117514449,52532.26351301722,17567.10808122546,2722.8887763165544,3709.3136226167126,2725.00684004397,152.55694693841298,200.33108054032178,668.59614678423,27360.092155082817,19525.63028110918,1098.2312728264249,1.2345534538624875e-06,6.450817550483216e-05,0.08952139911442734,0.010080317495361039,0.0215239650225421
402,-427.0191896404879,791795.5261587298,761679.7948636857,120517.67890817681,61806.961602785195,54255.864406684974,16852.150866232892,1512.2944236324122,3501.096958429921,2481.8771937531296,358.39068999765993,266.8533217945531,840.8384033064024,29062.99653579676,15883.840168030885,1040.081263369822,3.916128184682525e-06,8.653718094793212e-05,0.07813628425145785,0.016221207075457364,0.028766397010205273
403,-575.6252870781353,754342.3690328376,705043.4210742607,116711.9327966749,64145.05728242973,48000.00000016318,17368.96310199191,1951.922922067782,3539.683919031888,2587.317122698448,94.77524455229451,453.3906977244408,1087.9736224958965,29473.389427789683,14691.777651571236,898.1086278193288,1.7955307210031429e-06,9.258249953996366e-05,0.097339915611857,0.009473116975451631,0.01783281136277404
404,-517.3579821097934,760009.003608893,696715.492431743,116820.60609561855,59508.96354439174,48000.000000470216,17666.500228156772,2047.1861874054441,3885.6345744908485,2698.475096816259,82.86542835771537,165.8604661101573,729.4738785140706,27596.74395016253,17309.111330381445,1032.6010542222652,1.0000000002614318e-08,9.577800909064286e-05,0.09866027454552107,0.010606281729884724,0.021193862476503088
405,-540.117547811592,755214.2367436851,677299.6037842435,118536.07719099279,59929.696978416825,49887.03442378376,17254.86644852695,3463.3158932315805,3371.9398564252583,2413.5294137281126,156.474956499557,174.3821506097343,651.3911561056348,28396.417666779438,18164.520048057748,947.9643896920489,3.064493463762246e-06,0.00010407548277237044,0.09169209094925469,0.016333528858988536,0.03832049404282415
406,-444.50708027676114,794342.4436071853,722974.699968652,117279.20838804328,59612.35386390607,57891.66916036491,16759.25127851407,3227.839415538476,3594.043061008622,2534.631547053764,114.32336606043344,163.26055649524955,736.6569220231607,28517.39077715665,24102.34298693543,1213.36191666164,3.422991746312771e-06,6.20414732198606e-05,0.08850262012032994,0.012553113149992213,0.01751979837593959
407,-528.383166936116,726588.3553060304,694632.3759119435,120858.90050995303,61816.36633275433,48000.00000026012,18061.95447819148,1662.1247163313026,3415.773578602337,2615.7613014693625,319.61841957046295,345.20109316147796,896.5151802503328,26702.754026605053,18670.64803458142,1013.7915456559098,3.753261754935925e-06,8.546013432814434e-05,0.06209770992836837,0.015464515673763236,0.021573140395837232
408,-547.4654334614997,799708.3773450671,745522.3807395166,118216.5936851797,59211.88302342144,48000.00000078544,16782.929043807068,2028.5363720319938,3611.0558205759094,2576.2733134406644,137.15590359762456,171.05601557757157,731.5230254977299,27109.854318018333,33930.59134583637,1062.8445219424505,1.8676492262474477e-06,2.544366377115578e-05,0.09993587118314201,0.01146941482334335,0.017242027665005023
409,-445.0269584550074,799367.1904028773,765329.3301756942,117945.98112106421,64179.00933130635,71516.70317928663,16772.711348807414,1395.2027953121642,3649.349711963254,2621.8324031548705,138.63123484450935,420.3664487108718,995.6962938306006,29435.06941660304,15527.077698712077,1213.018000345328,2.7644414631042637e-06,9.871974561452142e-05,0.09882339840495595,0.006369471005269072,0.022026262827433366
410,-588.3765728816436,786982.1954740697,733904.3117730382,118871.45143343159,59898.06987291666,48000.00000028741,16893.41748821508,2857.2706484392766,3223.8415879642102,2533.3251272600305,186.28464325684752,215.11492281456162,732.5653249240522,27738.09475383289,28933.92475446985,1001.4793722066585,5.050086546591611e-06,6.118025138752156e-05,0.07024978423001937,0.0129449052555099,0.026110615503156225
411,-550.40773545105,752602.5173709086,733499.7433771816,120905.06890682803,57335.932125196836,61812.96527295003,17430.59851039362,937.9081307625703,3467.8643924195085,2803.027557838426,279.87807963488956,92.23026347640835,598.5321347377167,29195.138364824412,21822.12194298911,1153.4992558524725,3.552335943244179e-06,8.229700783438837e-05,0.05760641220876681,0.012636514720715674,0.02684560351786744
412,-517.086593358159,766417.6244214368,704938.3415213014,118095.87819007083,57991.745015726076,48000.00000039143,17227.559910762542,2506.436835041663,3584.8447662726426,2412.4463506901943,208.88362585824623,117.36120091598899,695.8552692626847,30360.230354334813,14602.731344494092,852.3569765497423,2.6173899897636414e-06,0.00013345530535681992,0.09334148730012047,0.017115930818267896,0.021562035858082647
413,-499.87722679466845,792117.262195203,745384.1334848517,118436.45698247939,62341.46522697029,60095.96867755354,16902.493338160926,2221.6873228798354,3429.062285955189,2537.8956451509,161.936344761952,359.5940985977465,883.5016119713346,30265.79103497865,19875.983172099455,1202.422572778919,3.999533989220336e-06,7.825989928739296e-05,0.09275366922081817,0.010209937295546635,0.0202256433602311
414,-608.8312874215414,818969.1642939488,793629.7039350773,116786.2870354709,59566.277763033504,52190.05202067606,16769.456596612148,1166.3572441185313,3651.3400052128854,2492.377452471467,77.97332237768,190.68436190413848,684.9709292780645,29476.008515422007,16378.882425208572,1031.4671084937183,3.646326243981911e-06,9.11375742171821e-05,0.09258767662987413,0.014042144462699423,0.018271645733794774
415,-422.48805964059943,758689.1602180315,704248.7047510234,118238.31193764406,60297.15749309444,65437.08012161954,17668.52319673173,2814.7474064560524,3399.621033574327,2469.167572777536,159.972504727849,200.52581842406704,795.5661945495692,27683.141701117616,38766.55454998946,1411.5529206507358,4.196659136884392e-06,5.0754177736267445e-05,0.08356650621512823,0.016750560794027126,0.02094218103713009
416,-366.6071179931788,789717.6072173388,774170.9159090122,118208.97830809905,61923.027332836384,52278.494777601736,17096.850215819333,526.354654302325,3822.3163378829995,2689.862831306424,167.75477600140823,312.9925165839978,1005.15274594904,29338.07921916192,25154.93312204745,997.3075519737142,1.180864643414288e-06,0.00010098121596434484,0.09987742152420033,0.011378304592126236,0.017629646905112546
417,-501.46587540444443,780530.497794777,752143.7923485837,118519.61224393875,63388.81528020659,62460.66589503034,17191.181722768324,1412.1499704556122,3619.3252777598564,2608.1003137295716,213.4542153061952,416.1004499552378,1083.4574705115465,31275.512898176858,12309.841800020162,1039.2072179538313,4.4115238046077686e-06,0.00012093659393399863,0.07887627103155259,0.009057352351702137,0.02430384002196673
418,-475.0866437097599,820796.2873516538,723078.5546844661,117185.33688478633,60785.282202596674,48000.00000040217,16432.83225561789,4335.032084120263,3329.6284219899153,2578.438848471356,83.28770140334046,202.62160015468257,692.1172621626439,28449.939829165745,43106.55905606916,1080.3199162982733,3.6481035325768904e-06,4.679420972395098e-05,0.08725318875569713,0.009791348943277614,0.027256646934999833
419,-437.70194107516147,818968.223060364,726551.2505056176,122290.25487160418,61224.33886388653,52724.20274716401,16344.867932982515,3697.839528251848,3763.653414004035,2559.85918471385,434.2230522839561,244.65724890884204,1039.0707302166866,33542.34358966053,13980.717869190812,900.1664714984702,2.636741971996787e-06,0.0001551207138269788,0.08126564119108934,0.01201267542664114,0.025803907234168057
420,-412.1410042014463,806733.0182452574,790167.6892616972,122285.95721837887,63258.61236283415,49840.8501448817,16671.587929982365,958.7925018245116,3229.630734575819,2605.1157112686083,327.4017392304942,345.11000954268053,1046.396738001706,28768.433811959272,21603.693542593268,1040.5008704509207,4.9297275433399466e-06,7.198752898329506e-05,0.05793342187018747,0.012587449531728986,0.03012278689430865
421,-538.1501830725288,758100.5772545177,712352.9135189223,119566.92611321171,65790.74354657132,48000.00000005361,17344.097760816272,1735.36756715569,3378.767487453052,2549.1814158230745,222.3884794654091,549.9036979556909,1010.6738013960795,29448.921446597506,13315.75004338201,885.2793693710801,2.2652062323122173e-06,0.00010300526054742009,0.09818351656472721,0.008815089699851467,0.028004197517292297
422,-529.5807783738383,764845.3601585855,701062.4324219929,118795.73847065044,60172.00994659273,49610.18820971566,17496.103685310252,2605.4487289232584,3544.110582719549,2542.988369596497,198.38196280133744,207.7018739258899,738.0029792786623,30520.51287580905,11555.774544344835,889.9454447543975,2.782493742076726e-06,0.0001439840831619261,0.09127427416260084,0.00941736288117345,0.02325630103058835
423,-578.2582861972885,823618.735962354,803420.8239755459,119372.42242975657,66193.86578531678,50290.14925069628,16601.44017449569,1104.5387808234384,3461.843374326196,2496.0009241851103,225.62645424375464,547.0716816834303,1071.476714950213,30330.56773098506,20725.238844545893,1027.087490794099,5.019976039070844e-06,7.621471905183377e-05,0.08823000888826205,0.00990409472527376,0.024561415487207607
424,-622.2136165459112,757746.525125188,702230.3735065681,121840.1727443772,62684.94516296297,57277.71288946983,17688.450398946592,2202.354891935266,3793.3212326554035,2602.8890824809837,423.8839031379776,338.0300329309434,1069.015384241886,27631.261975086876,17848.718157425716,1155.5344848482423,2.6287065431570925e-06,8.453121788509634e-05,0.09198784073367033,0.009703764916266799,0.03166911334915492
425,-577.5679473325274,803439.4295270579,713652.1969307646,116505.12133940749,69912.73263169435,56066.936242325515,16782.581010063517,6132.7635098433975,2973.096127111583,2012.7741994902394,64.02904553014496,699.6638841960539,1339.6900687610446,29021.48571961021,24622.733954030038,1226.8189666150051,7.1320356500499716e-06,6.980596761435317e-05,0.12409183546249368,0.014291608392651721,0.025701063407418376
426,-538.8097075559006,758175.1430747027,704411.2920414787,118301.21391683082,58684.07720812994,54653.51182748184,17486.443743512747,2196.0508762106947,3706.6765433066635,2593.1825330631978,160.84537689810813,158.9247281944165,674.7111092672745,27533.251751071446,24291.842223081283,1157.9262265824068,2.404922037834602e-06,7.120315794724764e-05,0.08841848816361848,0.012280649418810881,0.015161634900157553
427,-553.7385110357154,744793.1280400734,700248.6523519448,119958.90272282442,62090.91922479878,55901.88327529385,17675.736339003088,2031.7803337040345,3555.6725345718332,2655.022344821203,278.3752682456606,284.8128586717323,1009.3197033159156,29521.719405397624,13747.857715129,958.0657300821172,2.8280820510039483e-06,0.00012478539171527302,0.06931066713184199,0.011677407802315817,0.029611479264980523
428,-325.3785131878865,802711.699555221,732642.5701583504,119630.8663902511,62521.309207943894,48000.00000008234,16741.70095504911,2709.707797272765,3887.5998248810274,2632.7372294047773,251.28955218430593,391.7048392633087,971.2943682150795,30300.216959790523,16251.910147165367,846.4685408192964,2.3583922608761836e-06,0.00013709190469325696,0.09833272143107659,0.007419044302942491,0.021791579778400315
429,-511.7010209935005,794147.4011791954,686850.3360961853,117028.09271238548,59578.01037563774,48560.11715486669,16801.53735476941,4124.125234770186,3463.5277164798586,2408.8733805296433,101.94879325486754,177.1321461641857,815.0292232764448,26939.24722910051,44580.03703679565,1070.0071719884277,2.3173629839569174e-06,2.9326609131999198e-05,0.09642471003390544,0.01718704368491387,0.015038797071593875
430,-546.245034385817,753801.2507920823,675360.4335637408,117065.91742750797,60311.212759196336,48000.000001450084,17825.890684066264,2854.93300450618,3879.091013540783,2620.339775912529,106.09136358356471,247.6469662805289,796.7522024465392,28154.491928277796,15539.917088453542,959.4196387747412,1.0974352888265828e-06,9.980591383467793e-05,0.09579323291943266,0.014025047544957089,0.029059006802356492
431,-538.2894876418632,799495.2057539853,741366.6777590307,119911.25452778267,61610.782176485474,48000.00000021536,16984.41756939791,2536.606686678467,3446.9889366489806,2623.8469643398466,221.60547771997003,355.659084303326,1058.4874849838625,29092.66729037086,24602.698517605815,959.4484208567709,3.537441323316284e-06,8.463654482944445e-05,0.08409362476626135,0.008682940043349992,0.03157559153764087
432,-382.9270945365297,746531.3834120468,663551.2354275674,121022.82798324007,68137.12765937706,48771.678600101215,17440.375360204984,2928.627193665948,3906.9984184539667,2509.7296404321196,389.6193581553446,745.7664188789852,1366.3861207003918,29166.532175606175,19612.942765675856,886.9018651176486,1.4949374089836137e-06,0.00010843641017131543,0.09550376110585994,0.009624670784922575,0.013809816685121877
433,-538.8377780900997,779649.7409255414,690351.6057027797,121096.04356725361,61730.008084757144,49113.217652948595,16853.585259055417,3596.0358077659494,3671.774733932267,2424.702105865214,285.68134779909974,262.3473833845394,874.9116630204134,28021.149655443638,19021.896396809436,1021.2329903422991,2.4686751786337133e-06,6.72316929550824e-05,0.10388467236446544,0.014572485050674034,0.023192969986267308
434,-411.2418648828504,774334.0167047392,730395.9234495173,118929.87845779362,63295.36913744923,64357.13242554055,17005.544123278054,1844.9105663717494,3583.5585625418735,2574.6504282693363,212.58668381440566,357.6660251025795,999.8879639096692,29407.02393446663,18003.05525934639,1181.7011616693253,2.4673568818867953e-06,0.00011416942077060447,0.09558118029737087,0.010273666504619278,0.025396183810176706
435,-494.52279035214264,799105.4658095107,747479.2941491993,123648.10220818511,64954.42636575211,56039.74480679956,16585.911372107388,2063.2850689593215,3404.2778759982143,2543.686048825,443.76662338077085,548.4146982325169,1199.008442461092,29215.010342783477,24722.881229682305,1114.2924346149573,3.043502445898999e-06,8.880150990418788e-05,0.08651375188805939,0.008939556216877533,0.021830213130059048
436,-502.9235420995349,783365.45282662,725763.3498286328,120016.32237351863,59404.13207995905,48000.0000001746,17272.573840927125,2242.227100858904,3628.8855953518937,2579.7357229140107,196.514881982399,197.00234444988072,943.948073987903,29227.915333784073,15722.546447661824,877.8830461303418,3.022345890614824e-06,0.0001250153283733665,0.09600498911081566,0.007986305460515073,0.02441113703786389
437,-449.2874488904242,821785.3574382829,782780.8984017684,120357.99241491228,59684.95830408378,48000.00000124178,16410.23773610046,1734.1823736299054,3320.968517342663,2621.8279561592003,210.74797538873403,194.39202011498648,736.7911683154107,27740.771325963164,62031.92351670002,1099.6680146538513,3.412535099390221e-06,3.342478589060853e-05,0.08437035054741474,0.013125002695255617,0.021300664490146823
438,-577.4327000626018,778583.4104861667,723815.5515314279,123089.39190631552,59899.46022793918,49582.9630637676,17055.990166897915,2453.525648955853,3427.9768644237574,2459.603118138667,459.09191158160866,204.60236576151095,874.161324282285,28732.199893289042,27078.098889219444,960.5160142343087,3.7088271904432804e-06,8.062459214882457e-05,0.08300692823421192,0.012961017883528414,0.024145318215271078
439,-499.0852750013566,767184.8165494397,712537.8019194938,117612.88134625403,62385.88386202624,55097.374262329125,17513.975752702998,2540.110444075383,3412.301273124627,2659.3146646032837,105.0264973317091,391.47004126941385,1224.4614856678206,30487.120670451797,9891.79229440282,878.7803406911297,3.5446234030016206e-06,0.00016591714145560417,0.07783138889270243,0.008060191719586853,0.040233931520951685
440,-587.3129316173777,753054.9855806824,652893.907969782,119990.7555355613,58417.395504863925,48075.32714710676,17342.228369642944,3891.561762164946,3569.277264577171,2626.5882455044775,240.4255828278313,144.2626041742461,716.9486230950129,28290.4070577225,16762.85414350024,925.5474956087031,1.5095835676424162e-06,0.00010412512432763561,0.07901280079757081,0.013288278485826635,0.024814654982220703
441,-521.547718540839,768853.443453999,736421.5851867488,117964.78889860072,61510.944416336184,48469.108596727194,17436.919651748263,1810.2331573129168,3313.0384277768594,2616.378438365459,150.34870683223662,294.98107940243244,1069.844706347458,33202.23894648598,8768.864600679386,757.4684854774433,5.103798781905367e-06,0.00020667351440411164,0.07518650470793847,0.008488873960801531,0.03821158499391957
442,-522.1309673891018,784442.2790873977,758681.5828466176,118181.3430447375,60476.544726507855,52659.18474384164,17253.850739299858,1040.171144100405,3790.2445263583445,2704.49283703245,143.17823391983634,246.12928138457133,838.6693523866492,32376.229250421165,9903.144259729366,929.1169759982487,2.7837210138434343e-06,0.00014197801367759485,0.09140915186306245,0.007623481616552159,0.025483134316907494
443,-506.3439169719748,775597.2734051112,690996.002644363,116804.69568652396,62213.790312582896,48000.00000071919,17452.186382574888,2800.5494324617066,4078.007338674586,2725.4597650700493,119.78197971960483,402.4263334192036,1032.8910367245737,30643.2980094883,16145.88080027984,848.2928243492727,8.825915877988205e-07,0.00012016010430520723,0.09303965413810142,0.010321130850734687,0.027246364800112426
444,-434.326432867657,754328.6639225857,670794.9937795574,120095.29073473612,62100.517792301485,48551.995101882014,17460.142112676862,3158.07251146893,3637.1104233136766,2454.2638750131136,278.1243757958416,388.49480658909465,908.6648044877679,27798.641155750967,19682.781135422454,962.7966037920447,1.8295205941742304e-06,7.75736784420328e-05,0.09243593811238633,0.012309826392293347,0.033877519460224
445,-498.88838524672724,768232.8382102647,720898.1710510006,119206.68779544548,60259.74009536821,52977.54982966341,17012.591868839787,2103.523061376084,3701.4503467529707,2698.6672500825466,198.17535724077368,235.48848690390335,807.0214759258482,28865.762532613822,16654.831871141985,955.4598406759228,2.752813187277923e-06,9.909897200342472e-05,0.08593889168713925,0.006671645122552866,0.025126969150703463
446,-518.4815673931842,780358.4512368508,717755.7694885884,119195.29587879189,61795.5787666789,57693.72122097445,17010.823352389143,2880.3897207505424,3467.7016228144134,2420.7369441147666,239.67802830494742,297.50142297831786,915.9854190245221,29272.54158081539,20764.451137412423,1107.4159640050998,3.990283467057404e-06,9.145868074250011e-05,0.0885024880701541,0.014506700565656885,0.03116321897541355
447,-478.8041632298861,745082.4364196913,665215.2342575932,118578.7793411109,63177.53879174886,61234.282147430065,17378.951445936906,2976.9013011176708,3653.953486953185,2667.1849326978736,188.03666841402503,394.927703586558,1091.6686569748563,31927.71743867927,11598.447225935053,981.9956174765156,1.1697340167905985e-06,0.00015421276727129701,0.07641536580559206,0.011756147498895442,0.033479508413555265
448,-504.4613013630573,809256.2090718676,752372.1699344395,118932.92146525087,60979.38466515369,48000.00000178722,16532.273728930166,2498.76586554959,3480.6736496262724,2476.7147052405603,268.67734873600807,256.2259987657641,799.7174478720929,28299.876236485816,42022.66114163892,1145.5762356694825,3.3181115857383028e-06,2.6468741028504514e-05,0.08929530684679408,0.016794693166010708,0.018687705893508676
449,-570.9966743462039,774665.5186110007,680063.9395619667,117337.79266814474,60676.85843575123,48000.0000003239,17424.514677047628,3614.077418024111,3662.8414945439295,2499.556935072175,133.59217261935797,225.35375103904602,914.3413480613752,28602.851733755026,21340.621566572703,939.6721286312588,2.006416498260133e-06,8.919018074242388e-05,0.09779126716634857,0.014340272926338153,0.029861208434508433
450,-555.6194470494491,773385.8216116753,725873.053454578,119940.477899659,61780.549620072205,48000.00000019114,17219.112601834437,1848.1745133383824,3623.9420883754324,2552.5738370574863,282.4113495695214,318.05397496381175,784.0669045573287,27419.695576481212,25703.772113335694,977.6890262499714,1.906699830291234e-06,8.984222806721046e-05,0.09085302563088717,0.013295384185323179,0.017069536343577447
451,-580.7354767868991,762767.0586023564,706935.7190307814,117820.38263837175,65498.017967033345,48000.00000048173,17821.575745174418,2174.3916729635193,3862.0664853094836,2578.3917973278167,124.12988824488197,572.3410093703746,1277.8291318263002,29262.53912518146,12050.359159134821,890.5376963358145,1.7945095474815337e-06,0.00012335607717616114,0.10482128491194238,0.008160541137133626,0.0196019231328036
452,-593.9463465291028,743989.2510840902,705022.9433516216,117789.24859547678,59265.07628694181,48000.000002056746,17545.17926162342,1268.546439371016,3898.551432717446,2562.4086449749216,139.41359596182008,166.8198887990832,703.7950677932371,26841.413187839786,22473.693889513506,1065.461903615978,1.4770764324822408e-07,5.0522659409442667e-05,0.10267784502050384,0.012928138647591745,0.016969583307522445
453,-734.5014069201986,767687.4036873874,695479.1142463082,119402.2145698409,58301.122843196084,50170.46856172162,17311.2692371209,3305.6439373333255,3586.7063150431577,2687.7346179887845,239.93181739166116,125.98739729777341,592.5769585129968,29323.50435665548,20390.17149124056,970.0658165813387,2.7435739983018823e-06,7.772106884184467e-05,0.07859379362833915,0.013081810569012007,0.018144864698730747
454,-462.9920581993578,752038.8420341153,694420.1229946378,120160.06281849569,60729.29551880414,48444.96132908981,17348.482588685634,2238.6630064172896,3786.9561631764677,2663.515330972609,345.14087276065464,284.40978671055126,946.3659303177792,28950.821926526438,14866.924760068157,863.7987770237239,2.084749079784627e-06,0.00011778807864781151,0.08277704733612537,0.01051661089500661,0.02913327401827652
455,-464.9289498086718,816573.5723825826,792754.6307985685,119211.68925035388,65851.88299795914,48000.00000042204,16676.69857314403,969.194082024773,3746.553859719791,2833.80226522925,195.82724979089176,420.1560313006141,1345.251653632021,29593.807326223163,18084.90941446719,891.9900329543962,2.907538731995389e-06,0.00011776208366828183,0.07652646244774586,0.0039053273926981007,0.03765834358375497
456,-431.1477882925502,755317.5402155188,691468.3850725133,122990.79085899623,60367.86916212201,53081.52469441591,17761.22589602486,3286.056860898858,3247.6770703374937,2605.572118162348,375.5269139511339,224.05752072015957,802.5682301245859,30285.46832677194,12367.780058232138,909.084240320902,3.9326912964340496e-06,0.00014846646117785286,0.06826897008786187,0.011181206535167888,0.0272540388018298
457,-475.52721256947643,771863.0826331481,654647.483043461,117698.76154430982,64691.776027128246,50928.517185429424,17101.220364034823,4828.533914643525,3551.315978198463,2488.456838036555,156.85517346197346,430.02220212340893,955.8718542212913,28100.197945511027,19450.133588664674,1115.5464279655355,2.4193412077157335e-06,7.069070098164755e-05,0.09898705116648714,0.011505727163189568,0.024483261822015268
458,-511.1655824983869,772649.5956851104,631043.3003613721,119726.57396059924,68014.0401193415,60663.54630994628,17143.85793359416,6098.758721103946,3325.5857278927992,2457.6883511632504,268.71600477888734,496.87187204420366,1061.4495849555674,27845.345166616065,22759.944838848096,1249.6546007991928,2.6273558460132173e-06,6.124530687813978e-05,0.0908384509716745,0.013439382763481948,0.021834770064687346
459,-650.334161001317,786202.4104810455,649259.6158781976,118512.10847139116,61841.96909999659,48000.000000366534,17018.536440426386,5453.020933641178,3348.791626182802,2422.277373187946,216.85694284974613,295.7047897607435,905.0599669919651,28145.428274153204,23556.971254674143,945.9435989352332,2.744280170906408e-06,8.889597044708736e-05,0.0961379088611433,0.011810567698023555,0.029008412666992424
460,-513.8279306457126,777500.6268088465,739669.6239047558,118327.07988163052,58681.164457799234,48000.000000240085,16780.6025105141,1656.975996793885,3514.3020002404555,2721.390009997364,165.68012476003628,130.76028260891252,652.4586004849369,27489.551388179007,25712.243820428448,1027.840786304224,2.5599903569485526e-06,6.387037408340184e-05,0.07091759900153716,0.012524984695351727,0.014664418099791974
461,-457.10656730794966,785553.6232483895,754024.5954309497,118825.31693777571,58301.002310481614,50754.12055739359,17386.820475507848,1349.1299722229096,3538.009412352297,2910.4077488280336,185.55324879478133,152.13898698435065,765.0108688780174,28583.271394892956,26859.57148502983,995.4776875845553,2.768064807297752e-06,8.931708644593309e-05,0.07390972332537743,0.005770074050539069,0.03535002344573867
462,-513.3191668417358,827537.3972870354,792458.0287409057,118366.81889259923,63846.56305445915,60561.61506453244,16494.510537680784,1530.2565579022526,3536.5871830857373,2498.7326906178787,175.21892016345757,395.65346272619377,1036.0405879106725,28851.78960681372,31937.10338575032,1265.9583980861198,3.200152308840995e-06,6.649442303417119e-05,0.09945546422025014,0.010428146103174888,0.01917610569822185
463,-548.2237953585217,737762.2452869983,715679.5835389913,122990.78750900891,59548.31267653216,54492.73496960325,17683.038380806356,901.9567805747431,3481.1884489095173,2751.1314942067506,346.16262393927474,208.6827492844308,772.698657309804,28177.31461698331,16590.13357520659,1059.2737949352656,1.89325175601934e-06,0.00010863927281600255,0.0811452725603943,0.006873030729575489,0.03343287005621184
464,-376.5394018312527,751222.5318428616,681237.044626946,117150.60708993637,65797.00880010016,48000.000000000065,17299.43585843396,2656.072038470287,3857.7894282909524,2551.644848012784,87.4095551752744,502.7873377732603,1087.9370706112888,29573.249381428017,9108.085986858523,834.5276206586798,2.1072318566281235e-06,0.00015373087753623566,0.10531904031473986,0.004965102358430902,0.018999739986290315
465,-445.1779613047286,766977.5593189447,698850.6916823349,116944.94168566604,60563.84901043663,52103.098778685344,17503.401560228824,2743.451059784763,3619.664913998371,2600.0398225126864,80.18929226149989,315.60496674048767,925.3273517385721,33588.52139583762,9156.188160678827,752.2826782595862,2.693593482200469e-06,0.00021437792060911292,0.09098196862269227,0.004758708374314678,0.037852033332362596
466,-456.8921451293563,752172.5900035948,691008.9919794897,121103.29886525703,60432.206271796385,48721.786235517844,17620.696255176757,2319.0489262821197,3667.1768411104217,2672.238483569084,348.99240729557573,247.1258888435421,881.8012682517478,28866.48250926741,14919.690674811269,882.6162193076918,1.1913989184210368e-06,0.00010816826459525765,0.0893612538890502,0.012156582862051906,0.01994967715562195
467,-592.5403204414839,787900.2829414752,689742.3861374687,120050.82367878189,62606.51208912282,68279.42843439402,17109.859484242752,3391.923400841979,3874.4657438571217,2462.7856581567107,420.00942341785833,268.9207291607087,883.3039247993696,25719.445608543432,50687.32482414611,1741.9776680838697,4.096601305170113e-07,1.0000000029127546e-08,0.10762689039435355,0.015234172885129285,0.017836798404480988
468,-509.07577715186613,776239.6267957757,736227.8432277907,118528.0353993157,61504.432423807375,48000.00000016096,17080.889897574747,1946.7392775635979,3571.347325544984,2512.7288568975514,154.15641418320342,252.9552008087388,803.2118166950904,29149.142834874026,13484.309853860856,888.7418196824214,3.469467762779546e-06,0.00010740280845470265,0.08929971987368684,0.010197868019260063,0.017818777968528602
