sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
385,-682.5239472917376,767220.5050724468,696326.4041268416,121044.27219308208,65961.289935083,48000.00000012003,17359.85302622811,9630.891035645025,2640.4512235056136,3042.524948428862,275.0105812111997,679.6174306380394,1193.9413983162876,52619.9769254077,3158.849692429108,448.4689880172304,9.512470511203214e-06,0.0003960981575953668,0.0888916155660472
386,-802.5439365704555,770096.8210528892,769705.6577799005,120748.70130824918,65460.330170819434,48000.00000001413,17350.756447747848,106.64136910264283,2637.5324213841836,3017.959637004189,223.1672685423119,579.8354863599451,1231.3653031251845,52772.16208319445,3487.702322923733,426.7482417655724,1.046079551813718e-05,0.00042749717053055305,0.08458412472241487
387,-857.7035474146995,735083.236350976,658084.3353132016,121687.5075462354,65357.90935073279,48000.00000000117,17899.146543364554,5134.975201723825,3137.447316891544,3373.765694197814,284.35469350830635,523.8329197783352,1069.5704734776457,45777.39463132358,3654.9936202387025,455.0000538179685,5.845866603414814e-06,0.0003896282081622547,0.08560479758418467
388,-612.573376151936,779950.047046675,696771.0888586218,119682.25263674471,59049.4409607138,48000.00000246704,17324.448581122342,17029.604757627243,2525.174229057811,3042.4115649307323,167.4552932995971,193.73716954181103,851.6873188197756,38173.022432980746,4746.799774470851,570.8307791185327,1.0388115316005654e-05,0.0003017713632282654,0.0760160984747466
389,-594.5559529251041,809886.33013746,737169.2078033759,119158.91691065172,60818.791263573934,48000.00000000083,16713.74000908523,11835.870913699046,2609.408821769824,3079.3509529447256,149.7524970908761,325.2201475119176,856.0137163652558,56052.904093562356,2932.8073749018154,403.93608645346717,9.898940497182587e-06,0.0004688130856259038,0.11129127185136446
390,-631.009118112089,777601.6283488821,638667.9018749138,124230.40843843124,71437.30706525344,48000.00000000177,17283.06152982582,23168.602942641064,2564.0117671581083,2710.4541272230276,301.55043772025897,1129.8730127756958,1715.1956411117349,46595.59402727925,4102.70436052577,450.30750217157623,1.1587875857612707e-05,0.00042672612128299346,0.08855118167849305
391,-616.5550815174361,781652.7184374662,750982.4678721192,118259.99377819711,63484.68010470992,48000.000000420165,17138.359953217383,4046.8012742477276,2735.421295497606,3138.9421727700255,127.27068298795767,479.9794885625163,1049.659521971277,62515.46953438646,3158.651945197892,417.8670529741049,8.740965172111571e-06,0.0004477663956060842,0.08289607590112259
392,-689.4565395037068,746332.7657024782,704265.9419580111,118119.22914976077,64935.51079836487,48000.00000023079,17634.651051534016,10807.044792623781,2670.1650675059745,3009.219939545772,111.50932236217186,539.935368477755,1140.8725453007437,51088.63074783639,3411.883088528712,455.9727970371553,1.0817626613108806e-05,0.0004260785001311657,0.07028282667517291
393,-501.20569500470066,777651.6956202069,739789.9567448952,119321.12838626969,64953.464212724364,48000.00000001268,17114.757063022582,5989.862734132418,2702.6626397643063,3099.374515248542,161.2096288926146,613.2134706979898,1192.8660836400468,52362.04740549292,3572.9531378024853,465.48799283889616,9.60148517757211e-06,0.00039508592912233554,0.08507527310395964
394,-706.6811022469044,776404.5328146744,663336.8219822834,118942.00234060541,60753.389083968104,48000.00000002155,17418.630992768885,17646.245545318383,2596.5945651269208,2989.6636355612013,139.6754059357756,343.16618793559786,1130.2803669867599,55179.996055771946,3088.5678242685376,433.91522580016897,1.0629035972180151e-05,0.0004656024146771486,0.09982359829195678
395,-642.5234055071891,759600.4014384632,745280.3193570655,120118.07360898345,67772.46765887679,48000.000000464584,17853.57258738938,9034.149449433226,2713.1341942157433,2948.343238819098,193.5777934921331,725.2382687946322,1309.99801315395,48720.882877475255,3727.003814396693,475.1908149467278,1.1227940987033777e-05,0.000423302058016732,0.09139327495432083
396,-522.5891655931271,824881.8901452116,716333.8628041357,119034.01223262801,59506.868459766236,48000.00000002837,16418.471095607107,17597.74053825805,2630.748023646279,2988.87653445738,157.12662414044829,258.1668426861321,802.8255208507173,54746.64158698302,3642.0384952985055,429.5433952565551,1.0448298735459988e-05,0.00043713898414681623,0.0956373373466219
397,-634.385932044516,792173.4086569928,782599.9169732634,123528.50603920704,64659.58073832266,48000.00012914374,16946.910598854938,4494.450816143505,2858.3437166628205,2952.1281248492933,373.4710764566042,527.0765191674864,1356.7160724800904,50073.23430140215,3698.575900095404,469.67433208695644,1.1123605661691378e-05,0.0004172887214913865,0.09141870034910612
398,-708.074477135515,787441.7385240826,773069.0587359809,118382.05602841737,63762.282972507615,48000.00000006069,16835.839525928026,10992.784440751842,2555.3536837447314,2946.2167941836924,116.69435652170074,481.8167187589217,1074.4247049451499,53552.29184289461,3264.3983076065206,432.3347694935528,1.1228417687677648e-05,0.0004703110278884723,0.1039942425931972
399,-534.9458314140957,769612.132228046,696677.321847073,118303.9825559639,61659.29830608874,48000.000000389045,17383.286206113553,13407.330423558646,2504.561861281423,2966.0683457161717,98.27547211923456,348.20796707485283,830.5981442703356,54723.214494131666,3375.951347255955,429.951858932798,1.0594016055977252e-05,0.00045299711979525234,0.08342246102248473
400,-645.6465241688715,772621.5075737394,768836.3370685711,117998.67659132533,61218.042522734795,48000.00000000569,17148.48871177124,1870.4979585577482,2494.2951741796273,3077.2115605005088,120.20858969672709,362.7126879874746,892.2046797301762,47044.35086212977,4119.535427894577,495.9789880351151,1.0775893644503677e-05,0.0003726208653492872,0.06376508930279215
401,-695.0614427258232,736264.0994883091,735960.6282059152,118550.1638101075,61639.52105061938,48000.00000000066,18219.461724435016,100.58556824316852,2640.4740106622207,2932.504953693902,152.3759207687085,401.02467259123495,922.3034687272634,47468.11756243594,3872.5360721992565,455.15480756635867,1.1263890060422008e-05,0.00041762375461138135,0.09188281623488324
402,-575.6378366066613,800656.258891703,703061.4517873947,118948.94325580898,62021.03270538505,48000.000000747415,17138.630090061597,16942.283140212272,2604.152466188528,3012.90193381331,150.80117426419858,431.68499920479087,1095.9760167864576,52315.56716674555,3498.936527081714,485.529479224469,1.015202621021266e-05,0.00042162350218379535,0.08506258366734584
403,-504.19098751584954,776414.7195023431,687516.8663592167,119352.89126033669,61659.65857826072,48000.00000058507,17220.40901675685,13945.229556502429,2698.0353291870288,3065.5722224017404,193.26227593247953,369.26166064325736,993.6593787297271,45996.65552197923,4235.409757206011,475.5137849453598,1.0074842988804479e-05,0.0003920425567620756,0.08849238944254104
404,-464.62353278025955,774098.8332239524,754421.157817714,118815.80086092089,66180.47639457758,48000.00000030344,17031.666451996924,4117.96792047926,2764.7105223384706,3058.559904517316,163.7346494684869,679.4833757364457,1199.1194800253077,44209.55370692641,4112.356205738144,513.1406783598413,9.521174634483727e-06,0.0003400663027281669,0.06882969751752505
405,-585.1821178305227,750112.9797581037,668575.2673879908,120333.47937541384,62889.768571761604,48000.0000002128,17656.911274111433,10827.215606877267,2730.6334606651967,3014.790967303077,223.2937734421578,439.85495021410935,983.9665456461986,55999.376918135466,2921.7313617643526,437.6930706181794,9.821074928735396e-06,0.00047393594287894634,0.09082613413247895
406,-392.9987985182899,824024.778219753,821751.678033513,118630.65839304263,59137.81371718375,48000.00000006069,16499.57785814163,689.3678559160635,2720.437998375606,3207.4573231518643,111.63367752438384,195.51210719329958,889.1204914158726,50725.18757863837,3499.6594364135303,442.9120992463365,9.680684650278225e-06,0.00044579846535783914,0.10094907272829672
407,-796.3330020066137,776336.497221209,643076.0514205664,120065.31007490848,60299.04040604455,48000.00000018142,17043.496748989615,16336.409080628688,2451.802001944509,3054.6353947666807,179.83056150842094,264.4984280219395,873.7889766068333,53245.684356063575,3522.7776587494855,423.5169676235785,9.994328154277934e-06,0.0004334986180382086,0.0794552855112054
408,-485.71053035090495,776215.4531488359,650680.8316752845,119635.11940389499,60908.435683896874,48000.000000275126,17136.041409703983,10852.20267402861,2814.7325727073703,3138.885202812797,160.14119703983178,324.3395121699112,924.0974528803888,47599.52007323475,4126.724278128541,478.7514030350056,8.33678178003225e-06,0.00035518061858552273,0.07007317136631608
409,-620.0702548867971,768988.9466807514,694183.7628003007,123296.76882276885,63448.497407163246,48000.000000414875,17461.399417065808,10572.612733261936,2686.3573558898106,2995.591069110884,301.2205764559775,434.4599514665835,1233.0844157959295,52693.74930975183,3578.072208469084,442.66854262798404,1.0132029412801083e-05,0.0004598375402618575,0.10183675510091406
410,-808.7855194763252,748386.0302213618,669145.4954191057,120874.40095477611,65964.98479599625,48000.0000000039,17816.98769676421,11493.031413244567,2502.608946901985,2905.287845491091,239.55884448415537,680.3016841688726,1315.1708838045424,56158.894066429835,3221.956902311855,444.83178448643235,1.0246749473133557e-05,0.0004412195606390244,0.08311510225060881
411,-613.3981685485401,816920.9886989905,680125.6371378375,120766.3137892092,62865.24987782483,48000.00000010758,16527.65990718319,19478.84994945646,2566.860077022736,2971.290581875017,230.7345520911867,391.6181294710758,1341.0783621164837,49142.83701331754,3483.3656235541757,483.469652811619,9.857162680210015e-06,0.00040613854934775517,0.09983783432350393
412,-620.0152230768151,776799.406282427,609916.1387145178,120992.37561932366,70166.21518534144,48000.00000062796,17373.561472994574,16315.246494201674,2639.9448992058187,2955.365327663971,268.42495174548316,925.780351639649,1506.2756937633437,42317.719528889036,4708.255091190819,505.63662926453685,8.74145764055917e-06,0.0003821365684065985,0.09611335425008319
413,-569.4881054308817,771671.3772015843,714088.1381861335,120189.03214589378,64309.62255429798,48000.00000002905,17225.42670209602,9033.818357444006,2741.6121009152916,3080.194910240633,207.1532381140497,428.9471384015986,1138.0877152625606,48064.57204791809,3747.514693149735,478.07326970913095,9.598649429463272e-06,0.00039654623628255587,0.07070174281581613
414,-703.7613395741109,761397.8314308148,731613.8931024873,118721.41203271948,64347.94914745585,48000.000000253385,17487.712261183042,7638.367512862912,2609.47335516577,3011.7755605786515,159.81922280006097,563.3371268792417,1169.1437796285861,47718.286707920124,3931.636429039863,467.47307030949406,1.0509965455049042e-05,0.00038203193386217933,0.08311808005546881
415,-580.5233264888361,781302.2965166314,773052.9866358355,119159.63497071389,64838.010130316994,48000.000000232496,17286.354635617667,1319.6144840373815,2773.824959285526,3195.7154876861446,193.20279426966874,474.7765863051671,1206.3660689582284,56102.84876563724,3317.9021063815017,421.1601811111372,9.547406942992553e-06,0.00044733048649237814,0.10141515201219749
416,-656.6025395692027,781133.3391661539,778759.0682215546,120117.65168595318,59734.38440541363,48000.00000029482,16897.794204874055,348.01330470208603,2703.291755365183,3199.909051494766,184.64875483915202,227.4077689854983,731.1043644161575,54227.49533317407,3251.7601989728873,436.94714289386076,8.689286098582975e-06,0.0003959460354909003,0.07744905223624168
417,-662.6286105493309,815757.9685814595,808282.9632609476,119909.91872921068,67633.0075222048,48000.00000008013,16884.651265864133,1588.752915671418,2854.439444077355,3029.2796595684445,225.5678106685241,659.9726224332727,1375.5970326995841,62936.259676688765,3143.134109074506,396.6370491694983,9.825481779976113e-06,0.0004829201700896424,0.10767177545465155
418,-557.527127076457,793559.4326873134,784719.0363478923,121459.92338881946,66276.75674649648,48000.00000009999,16961.429793254054,2438.0099107643623,2558.3693471213464,3027.119643769258,294.0415530033544,648.3071894060164,1477.439230385102,51366.63554642109,3579.089062263705,449.8928954939849,9.994560242342435e-06,0.0004183017345320469,0.08385143427480216
419,-561.7860575076916,797774.8701718278,649839.6443591878,121912.26820784803,67373.56799739925,48000.00000071083,16756.376758766863,25030.422908481083,2385.2972571688365,2895.4342283481255,295.81073447348024,838.0486519698541,1318.1116665690276,52583.299975955575,3709.469809125547,467.4924478417309,1.0682754065387833e-05,0.0003878423548281108,0.07319231336092388
420,-600.6617375412388,771613.8206349316,684451.9101624748,119885.70720284541,62311.308342066055,48000.000000000065,16928.632919700387,11924.267366103879,2619.965191862437,2971.607554538128,168.50432767826106,388.8578310626761,908.0764277242123,45631.2869803251,4118.261152384793,492.460737822023,9.66036365376241e-06,0.0003407871736095552,0.0724387224166871
421,-786.580910526939,768186.5808242419,600144.690831072,119981.89597757341,63709.272508671835,48000.00000004244,17285.12205554191,13994.043855973516,2712.2777519472047,2973.063288769974,178.7388897220588,564.2175511046942,1178.2198495995744,44547.95154461994,4307.379179235678,493.1274777721076,9.202466636892891e-06,0.00035006488045032113,0.08560663862934656
422,-557.2386374516477,789989.4358335903,676658.2744672899,118223.01279960011,65485.415221490184,48000.00000009385,17253.84725529398,15402.835751516552,2629.157906743993,2943.3591738305613,141.2528141132524,567.8010326407921,1252.578362455826,46040.64797903094,3936.699125197691,483.40188261072046,1.0264829369793353e-05,0.0003875450058537633,0.09631406952155015
423,-603.9391766613201,740814.6398622039,629981.5078267741,119277.286128562,67109.83023343232,48000.00000020837,17714.737896551855,13965.660395394385,2771.5893966582726,2859.2015362811385,170.7584821552873,822.2744265974786,1508.9812108275698,52266.38632613815,3766.019105045619,433.3104075555345,1.0610428891391406e-05,0.00044733571786713237,0.09159453079570355
424,-609.0525539127522,794205.2902859835,680353.8387455991,118357.58302611245,59584.856832812904,48000.000000231215,17213.786933224794,9510.264909240455,2926.598174735837,3266.143131458278,129.0543314646402,196.49992850828679,879.3141640913116,51332.4832830757,3392.1223146063476,441.3023731524812,8.25454133533129e-06,0.0004234657955055866,0.0939793131040113
425,-531.3247820724496,753169.4427854272,651836.0320766496,122748.27033704054,62130.236913195266,48000.000000286556,17609.750504237403,10046.756376209696,2621.2186607329636,3044.9987288299094,329.671078514363,461.53169605062254,1155.1811364250143,47710.064494656355,3887.9298482904433,448.1567672033335,8.749599728817223e-06,0.00043301690610900574,0.09098329134023667
426,-877.9019494783211,792435.4040694054,692833.7342251526,116620.22975080184,63569.414222899184,48000.00000049042,16903.97803724014,16722.25104689724,2759.143485544931,2989.8862434682924,58.26828258982152,482.8922308699557,1143.73443811294,54903.18374268603,3440.839880087199,434.492552893147,1.0920477101464857e-05,0.00044128081753757524,0.07550292336650413
427,-515.8987152664636,759640.8033906103,644098.2139221246,119786.81435820852,58127.7274748846,48000.00000035238,17647.67576903577,7991.178796283991,2882.29875777953,3349.5827375924473,248.0844169202186,133.93168130506234,728.795426826394,51529.83612204207,3336.249695860557,422.28980612995093,6.801954150543634e-06,0.00043381250038766744,0.09413734683381625
428,-463.30711812066136,791295.7932861543,785060.8817828886,117666.13701241466,64094.30620086996,48000.00000007467,17170.844544461444,1486.8795171262204,2838.931405072831,3073.094635987152,88.2895148158723,553.3273152991699,1247.6674161700714,58719.847533789034,3299.829366416224,437.471423240522,9.892789694507577e-06,0.0004429012156779806,0.09440062834042792
429,-707.9278559818626,769525.5501395452,718159.7926175118,120556.96444161031,62115.40384902672,48000.00000044438,17312.121582356198,7770.579086634904,2826.7813202362395,3096.537588524254,200.96351304281774,436.96480768392854,1016.7969219844372,63022.78590692055,2725.451261654646,420.4456047443264,9.822677144823286e-06,0.0004798550212843613,0.10590537487155148
430,-574.822582947556,833006.5050344194,741066.3878536709,117628.88808938321,64761.9925009979,48000.00000000739,16005.246887627241,21455.565107485687,2614.150214530979,2938.6447756553566,111.28300727779614,642.7606969749381,1279.2650059544321,46526.583955775925,4249.629564723803,509.3190830158748,1.0729209657837354e-05,0.0003850884238134681,0.09274786644226853
431,-616.1498068889647,821216.2402565416,797448.3806744204,122207.16861783831,68455.72865987364,48000.000000227126,16862.015019183942,3510.0807801962333,2867.27803596154,3222.8753505609375,303.85909410414314,856.9156339398666,1567.188245527555,60539.429125559975,3240.8807215711095,423.65300727430895,8.679842568935144e-06,0.0004374072357379232,0.08146484839876184
432,-505.0596045785786,762968.0556695729,737640.4811992456,119471.3777312236,66173.33748175725,48000.000000000065,17109.747832801262,3375.152690640061,2725.141536028063,3108.7751986904427,190.68818038597456,732.280479848804,1073.8745895358736,39556.01916461784,4739.617795775465,540.4947591693165,8.71399111879979e-06,0.00032994383634894515,0.07335277937563736
433,-684.1396107519877,765440.6693789792,656404.8751899558,120087.7098800019,61887.54652264457,48000.00000029201,17784.558418599278,9382.252017760118,2867.0598380074443,3233.093234161832,232.98162813948088,298.98987427222704,927.2490463624945,59215.744746372504,3270.233476591326,419.24938278054066,7.880360711973363e-06,0.00046510112989268856,0.09606891228210797
434,-699.3488288036287,754838.4742350326,591937.303622559,118449.76862281468,62427.16424250249,48000.0000003268,17553.989809279512,13233.876990294351,2817.13564494725,3101.772895500637,125.82820812416537,396.87500244637624,1042.6606914529086,49096.69261991645,3735.054362963856,445.7775253886845,8.170335524671223e-06,0.00042606825102068464,0.08927873370510453
435,-710.8249233493472,766563.2755856598,680230.1524104661,120083.1166155875,66577.42867830249,48000.000000415814,17296.798634365703,11525.36298387676,2656.112819230071,3047.5752122250688,201.74036688737976,643.3049942791964,1227.501423182196,45767.33130887308,3823.310126500463,501.9573397539561,9.704663147112746e-06,0.0003770437420749018,0.07545832641425866
436,-489.0085915807035,801428.0585052688,690726.9455765153,121403.04606009444,62403.135131084826,48000.00000002956,16994.9956717722,16659.88821920776,2825.60772798557,2982.446908264273,248.01645045634666,472.0656545753431,1123.9282874993953,51375.386218922424,3773.8166715994676,458.45549961641973,1.0345719582928152e-05,0.00040852799957413153,0.08122005795119705
437,-747.9329805614716,754283.4707901175,640388.5142828791,117641.4124659475,70795.27061519152,48000.000000563836,17917.220837203644,16498.45854148478,2696.022459564947,2835.2380577824156,106.34087368682435,1476.5872520065993,1622.596691542276,41508.39716622767,4397.579272182924,536.5337784564022,1.1588526478771732e-05,0.0003636505123957033,0.0966060097767559
438,-672.8599300657877,777937.5609358667,632298.3567365377,118096.09964550259,66967.8239912926,48000.00000001055,17467.606381883434,20759.39569382947,2542.28007969015,2901.2384798259905,148.52639775410714,805.1799533535831,1495.3499966150027,52270.47581693753,3474.042572289653,452.2431689010139,1.0511409812586757e-05,0.0003948701575863192,0.08177989582489517
439,-550.0624808391733,774262.4939575896,744953.1210598913,121232.87344357609,70418.73034116649,48000.000000264045,16976.549287389073,9779.654214894335,2561.584020446668,2914.450821704702,259.93421809322604,643.4330919133821,1361.0249599755298,42627.21188678038,4370.864449082198,529.8776017848825,1.0322626254147397e-05,0.00035233005408121236,0.08106945022946863
440,-696.6527569184467,775167.2250798997,678933.6152977463,119938.63939562408,60829.18076987481,48000.00000008814,17388.783790455458,13043.111819431191,2866.4801891269194,3041.9311890513986,241.3645438754962,284.13266896429843,1061.813406498091,49624.76701586328,3812.2999331921455,462.6965137354075,1.0216630751066198e-05,0.0004403560188695225,0.09741429685539897
441,-529.4252902794009,754757.5652430907,750977.1647691913,120055.27417160284,63031.489832832754,48000.000000001084,17691.241263470303,533.6306062372469,2693.5007211795446,3145.7327192797193,215.83092164044928,560.6041915466657,1138.153683427912,43244.30265585838,3972.5503519905365,485.5544431389726,9.399628621235248e-06,0.0004045883937627549,0.09663258283131122
442,-598.5693501704372,722883.4003813058,706250.0541978988,119401.96659675617,60922.81031817651,48000.00000012063,17610.912339963834,2162.8900750903263,2709.477469585641,3137.279879425555,140.08848033570945,298.3113034377765,957.077768103771,63532.134777171326,2772.9117072888434,388.6347327075746,9.063826038199843e-06,0.000466357717834592,0.07020509969337704
443,-529.4156737222886,744417.1917600831,701544.4602473698,117237.20736613627,62874.94374979635,48000.000000440545,17444.514137857677,4751.142169317223,2752.0695611740807,3132.5607684600195,90.88199381487698,449.1692201354868,951.3772338174873,46977.30334247054,4110.272616348447,469.92852653919255,9.128950262280383e-06,0.0004017788022116773,0.08270178391696088
444,-702.4758575256615,774070.9849194682,678059.5447287987,120140.30354547263,65123.77637671364,48000.0000001636,17145.673367608582,9899.760578652264,2672.1096427180128,3059.544385048207,204.76313822677523,679.1206825846132,1115.5011682121483,49993.435384311895,3777.2019864271806,471.494575756748,8.893126586239024e-06,0.00039826314360068234,0.0747655295970485
445,-637.1203305418132,776275.8975051092,748763.6654960471,119037.05939499527,65350.87436714546,48000.00000002948,17403.14656276454,7269.3585640458,2593.5519482474165,2943.0612832083875,145.50863806409177,652.3177268647934,1520.672943643806,49037.693858178085,3832.7365256985627,471.2257228181358,1.0976697582298525e-05,0.00042563606859769243,0.08171374795412613
446,-887.4544972959166,779530.1533668836,615188.0163641311,118591.46771714062,66490.1700368831,48000.000000142885,17323.141029942155,17479.036381224858,2598.0428092164575,2961.263963050216,128.613777817082,822.059846554929,1310.7424135700442,51079.13833260446,2893.9890025222403,414.7506184885819,9.878655693288838e-06,0.0004714070130887298,0.1105735286652513
447,-574.6282507312089,783858.0938632372,661764.4762839561,118566.59656055947,63590.971604419625,48000.000000008506,16759.113723650094,14790.03881323311,2579.63892986237,3074.3806093456474,152.38621186794967,518.0804125218339,913.198019050253,52878.190959835694,3583.853140759907,449.6556936237051,9.267429448110944e-06,0.0004401529005197648,0.0935580443245623
448,-611.1753906124338,787197.5706832405,717506.2918670722,122918.06219455221,65202.81725540273,48000.00000004278,17026.88365122409,8988.679071844894,2527.8466860939784,3036.9025932562176,290.0841611104403,723.8859428548942,1166.2917201719717,64876.243538372684,2889.523590372794,388.5458001712507,9.337746144661074e-06,0.00048593728358791794,0.1017140876391523
449,-717.3720074861666,796888.4633371659,626741.5768628394,122806.2603795915,75823.93190305904,48000.0000000172,17110.232295359965,23742.226256587273,2497.8841090847054,2708.961668794916,289.7438221998549,1497.03005476229,1768.7644459176975,52579.38782144526,3353.4639084842397,453.995416557702,1.1511112355057672e-05,0.0004278446776029707,0.09257412532164223
450,-643.7231560565001,736301.9113661305,617663.9897103622,119303.29446665924,61380.77712500464,48000.000000278196,17892.234404763185,9907.11398560054,2813.208045846319,3049.2900539750253,173.41567479157476,380.33791253061736,940.1628087781618,45791.34796934565,3670.3821842692664,452.0041346509584,8.712592289648854e-06,0.0004056237015764578,0.08416103527451932
451,-508.86742479278456,784353.4213093745,618732.5370354654,119767.9722078138,61400.38256969817,48000.0000002961,17360.28548998086,11799.394199883329,2874.4178247029436,3161.383988402303,200.13677687042767,322.30068367291534,1126.187400323631,54752.55916857661,3625.905475954378,426.3560560913538,7.0947459679453654e-06,0.0004344375382940717,0.08614842394910129
452,-510.9562339516986,804249.1173317316,647075.4770851113,122314.56058850799,62911.24208600034,49375.59569337116,16783.781482519287,14821.41473146303,2745.32985510518,3002.299786525218,257.1379145953792,410.2933281947941,1667.980403974237,44713.43013535547,5196.6485591749415,551.362259274051,9.265379349918596e-06,0.0003412136466976823,0.08395621952928782
453,-697.7844185538381,786078.7019819154,629651.7904662668,119023.85078919836,65555.65857368546,48000.00000002777,17081.528724379285,12852.004647147647,2695.951514392202,3177.702421567055,137.53354772457183,598.0125812880722,1102.9842062282885,64408.56671357074,2789.3339082666657,400.00805824327847,8.088130717462248e-06,0.0005192381391555816,0.0972530793884149
454,-614.6296591238607,736504.5203174441,714110.0203286068,117636.45585991761,67762.32853989332,48000.0000004622,17776.00990506486,12494.763055612168,2724.9184284788316,2859.3967122104577,119.69951389353946,774.0070474921222,1257.592930405262,45644.49729382642,3915.8755245908064,492.156229598596,1.1538385246759453e-05,0.000376024933111254,0.06911758683359195
455,-574.6476567913321,799403.4524004409,727800.3442627001,120213.1858563986,68080.27114159992,48000.000000010805,17153.508583216488,10029.00440420292,2813.9461220784915,3002.334442620412,206.7223473628609,779.6697137917214,1370.1238800979313,53987.85830349753,3590.86090812112,437.6905728191716,9.785640064658114e-06,0.000435680340718526,0.10421029670172029
456,-601.1534066112245,775886.7226512654,762799.476211201,122938.75184517175,63949.85019780077,48000.00000018568,17232.33516078606,2586.1770326902483,2698.1015181331436,3081.1343944012237,317.48203219596417,543.1826048099489,1152.062458196899,48768.892150188505,3771.366342889982,469.0127346658762,9.922173702051761e-06,0.00040552644104364883,0.08937258728125907
457,-664.1449480335573,744205.2109806469,665059.284823769,122988.18753069926,64471.771615261554,48000.00000001729,17467.7506552754,7377.011216619224,3034.5016631833546,3176.495622943412,399.1854143449092,639.1588725657575,1211.1585148238144,46106.77048418597,4222.147294635332,495.72658449141545,8.387191904753484e-06,0.0003832461576804062,0.06526346120929757
458,-690.8842923332058,777454.5936562548,628815.48817399,119047.8764144559,74981.81558394968,48000.00000033533,17288.960464870506,20803.526824421708,2482.503059123154,2730.6729544132945,144.26308735782794,1671.7042665664035,1739.5026801992306,46676.82698569589,3475.030079084656,484.385731742225,1.0877991970203522e-05,0.0004378099594877685,0.11026675430921937
459,-694.5907047944122,759340.9700585201,675850.3973435789,118844.66973365392,60678.25733999327,48000.00000034675,17723.671423327294,7113.327365791499,2799.2320189899974,3257.580347941536,126.7129515100371,366.52474386425115,999.0405953185905,49198.089217606284,3491.3510233327834,469.7610497996352,8.048347244357298e-06,0.0004262535868846291,0.0934210958930871
460,-459.8380489162171,784555.1400344322,668992.6147929439,122552.51424200002,69168.31242484409,48000.00000004772,17051.741177786476,13594.297929155495,2712.4360511341883,2996.438135907207,276.0314428136222,857.3582097077103,1743.5454256605403,46020.00516031293,3844.9341377493893,491.4218469344254,9.310257319821e-06,0.00039657803048506653,0.07996648641743843
461,-720.6263580831618,792364.9856317517,700377.7648272441,118090.39307361805,64327.141422569424,48000.00000012327,17273.848466990912,12358.044136817294,2769.2991828992494,3064.762568451638,114.60062961810215,563.673462687081,1340.033826570545,60891.71102408596,2925.228587269897,401.27568410237063,9.978797078896484e-06,0.0004770295016069539,0.1152123186298461
462,-477.59560776222366,775601.2642768986,679540.6430664869,119848.25733506875,59361.952670106104,48000.00000040942,17085.899106473345,10984.644421626428,2653.9299363350233,3145.799258269145,163.76318872395316,259.1659752449779,821.5727643209597,57818.04914849432,3110.667757686584,426.94063404028554,8.568775013305603e-06,0.0004217272379195271,0.07812362297091917
463,-704.0304343168957,790952.5415851084,709252.4160117595,119134.52730251684,61073.475741137736,48000.0000003974,17208.743176052165,9580.101754155543,2738.4790832748836,3173.223903765338,208.41405736520952,260.2309986193686,822.3543389054357,51354.877677487275,3234.7668707107487,414.13648488065667,8.911965037773183e-06,0.00043740900665244095,0.11321590524615883
464,-699.6221997326929,815840.7471994113,812446.9989847962,118345.38267033613,60722.10823310376,48000.000000004664,16760.96683216688,1693.6392050394968,2437.179309108504,3057.4579722146814,110.1652052822827,324.0103880125791,891.5526206713471,45558.95788115721,4385.640483866027,512.2932767430873,1.019555318271332e-05,0.0003526588130212054,0.08931618418000709
465,-667.245921180079,768442.196290778,713380.4977847004,118156.75019315326,58642.711235439674,48000.00000041326,17319.331198628188,9043.750067935904,2709.954883011938,3072.557535827776,108.99623017772458,181.31206815907527,986.1237906135399,46562.51979324485,3604.1431387552907,451.91367780233355,9.989922314732702e-06,0.00039779384407032055,0.08478035434852668
466,-724.5340008442189,789968.2068834763,754567.6196034068,122224.00579659788,65251.39060169678,48000.00000011833,16977.575538134246,32630.97342372172,2638.9006660574005,2950.504702209343,321.51612262055903,637.6251171772051,1167.0014998549982,47520.74652714673,3656.794208016507,497.86012729232,1.145201685740478e-05,0.00040132286830106296,0.08665500422955838
467,-659.0975149564428,744798.9641258784,647468.4504336438,129223.99984946054,78733.05554263205,48000.000000102635,17758.490858742654,10419.109419409388,2756.7416217421624,2871.8480332510444,538.4795160112583,1867.031694431414,1890.5248791846439,42605.912022912096,4262.942248149321,495.7937495611011,9.213401845812525e-06,0.0003425610993169921,0.07355028219074197
468,-585.551369739394,784230.9724052598,774996.4983372475,117426.04869188827,61135.57313516119,48000.000000279135,17151.77909914735,1580.6412196290505,2978.930553890259,3203.1483238150854,99.91409985902476,315.15206083668687,986.8296754298042,50153.68241985618,3680.199351043095,462.4734142931714,9.993199507893866e-06,0.0004123848646678973,0.09492997454331237
469,-567.8532382961961,740216.7089770827,664245.9556334547,118629.11670601627,61097.293917610325,48000.000000000065,17991.857644860505,9338.149536020765,2899.2335826223625,3021.8549362493804,139.7395934125048,329.21518393375135,1249.4372131927753,63053.20714761964,2965.866649890552,387.6626946937361,9.798095940955559e-06,0.00048106434535117546,0.08278885287967258
