sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,m_ND
248,-699.1798663508637,693498.2318958769,680702.0079805227,121642.49976823582,66553.12649715839,17672.749157112896,27087.312230950927,2062.6244488103557,2454.453996039329,2955.817679415919,288.38100364904705,716.2303677774422,947.804263490987,9.360512167997891e-06
249,-504.5227550154314,734218.0672613715,720298.9096510112,119717.52062585452,64761.89185702972,17395.385749710673,27715.04538809687,2131.159313099423,2836.7238673706765,3102.3907568788686,204.7128497557816,614.4860757440892,1162.1084356673966,9.004856112960318e-06
250,-583.1238009363497,737211.5689235975,730871.7699446633,122853.6841751902,69188.84407466782,17157.24476790084,28385.37680092067,1392.9837184398696,2681.8849341025834,2960.8378906680696,302.8001144652344,764.3869729161015,1213.2019400456084,1.0028873798453288e-05
251,-572.087703432454,738393.0851774211,731530.5648653904,124495.34980121888,69944.07875464205,17388.38697935509,28348.24902138857,1440.2207320584228,2781.676900086819,3032.9312676796403,448.10985643718374,965.4010797992466,1397.7907245933593,9.244038996559913e-06
252,-639.8894582431942,743541.9752186558,735740.2184696444,123626.54562862444,65550.06552983333,17030.778731122984,28778.28847563869,1708.0331659623575,2610.405601121271,3019.223368906192,356.4482272752491,620.1028781571487,1361.7991354077933,9.817615894163307e-06
253,-666.2541959270638,712714.2494246967,693238.921037343,119844.41109843498,64190.24548547598,17769.3045151778,28505.857188639307,2561.102882229031,2852.085671913829,3050.975774544023,156.28517381201613,512.4362558886615,1103.2689552681975,8.971068595622767e-06
254,-827.3399632073579,710685.3138673971,697962.2912775598,121127.8528988524,66388.37737506123,17651.280202521688,28061.1112354265,1856.3333584954535,2752.405697795756,3043.076005692095,255.31208282537963,829.6731356399807,1445.6612802540867,1.0189927460494282e-05
255,-614.0193871103745,712763.5161455643,649881.6897934106,132753.70927270703,87776.83773962733,17782.8105647397,27482.47345377808,16597.605876951533,2378.197358018,2622.8582080756964,634.3605613188504,1855.1303239698186,2389.6640502959053,1.1932529515204769e-05
256,-580.3887394846656,719245.0168523034,714696.9427740645,124406.50578283893,69813.24407043522,17347.338684425165,27895.98088984454,811.0420796229665,2583.31691280791,3008.632315315677,442.36286188162444,880.8569555152125,1288.041042076429,9.444822451184064e-06
257,-487.7236600687629,724737.8270129001,722761.520977629,123025.56628132208,72867.51352422325,17831.954525385572,28338.64583208389,1201.2151672198183,2508.9606049375348,2812.4647352843035,294.10277663547225,1063.3616012602695,1626.2156608080688,1.1074200325272732e-05
258,-750.834979658479,717380.4737895299,710976.6827905413,122448.39781244827,65734.15470659338,17876.23105791219,28049.965705813407,1281.4827696296263,2708.8335673823726,3010.0036303152315,324.0966752154026,601.4218767591701,1045.4956051925246,1.0016682359065463e-05
259,-613.9824573120865,738671.4601206152,726448.8323412696,121534.13745866079,65676.16764825169,17310.614564578253,28675.747376934592,1870.555910534619,2847.786570755526,3009.064356767453,240.70163212987802,718.6907925466828,1119.0942481993093,9.637220876768298e-06
260,-541.962434606118,740642.0742458396,678700.9874314824,127016.31122579648,79799.19455706172,17281.738307060827,29514.02982031051,16056.221689546808,2511.601510312805,2762.3241565785884,577.6836631550395,1581.18450365298,2054.1563848049454,1.0997403299803799e-05
261,-528.2175505994473,711035.6385832854,698016.9500825424,121383.22192465166,67326.59635925299,17835.108046776437,27465.396524478587,1430.418480252782,2813.3860725465606,3150.087574539051,265.86594277202107,774.0909689879265,1059.0759066422409,9.015556053378866e-06
262,-616.7641439270922,745847.9158492456,635598.0276707126,132384.68238393244,85007.67101471289,17117.38821472393,28457.357524098963,41705.0304467803,2270.179399501533,2599.271440737494,721.3984258220597,1721.5314924140105,2328.8742661633487,1.1692937019420552e-05
263,-634.9478001521235,732897.1914569549,730486.7263112189,120420.25620016127,67030.77109171079,17235.959642859165,28254.585011464627,1717.4017191198318,2626.068937250037,2923.648323795274,250.8481968974976,822.762070511927,1225.2738911015758,1.1062403934193956e-05
264,-746.9985806878483,715233.5048089975,713651.7510488874,124807.38671474029,77350.11178514425,17610.446794745487,27105.080658262195,1273.7770747420918,2388.6338930357547,2817.0149309522862,369.2841446214895,1396.6579297925373,1655.2091424639875,1.1165409369744546e-05
265,-693.6697878007091,712216.9548114623,706892.1872276737,122233.2922161311,74515.29959476709,17932.54391559349,26842.148355185884,1537.1862488767124,2538.4486558204553,2872.756592632006,331.4611136484428,1263.353675963635,2005.988272191972,1.1038418400598852e-05
266,-491.0691505325746,694270.9008859206,690739.8792146586,122851.15863807147,70829.15101832984,17774.382824436132,27843.482926626883,1135.5740227021984,2629.2708538104093,2835.660805597608,299.5862857744852,963.4278056877404,1500.0186658539817,1.0981798992081141e-05
267,-685.0455511816367,686080.337529565,683552.1501919422,128479.21331232166,82603.4210072661,18217.49757255667,26732.841625199602,981.5308788807101,2614.0739807483187,2785.3479267083444,574.5254132300669,2153.872108704018,1989.812725950473,1.1465233415224772e-05
268,-776.1362085594269,709870.5967715412,700875.968284418,120701.04930403258,71739.17274178949,17862.190709663406,28941.065662175733,1349.517796163593,2597.3051653616685,2984.6884997211414,266.4803984041655,1127.9237058312938,1494.887056304493,9.324134147498456e-06
269,-678.7446022773581,660245.5369138374,655717.3932175242,121585.97833141002,65779.42722212832,18058.817392022756,26682.504382144838,493.4759966120989,2790.9292332076675,3009.985350737369,335.7614518454305,680.5920198446295,1088.5884493853812,8.830605433783528e-06
270,-894.7915519385426,710906.0228385486,701458.5662430172,118831.76708447441,68794.86741389832,17889.476114871468,27727.81238264574,4247.891910779755,2533.9716832045897,2889.25950846832,120.67545306061851,904.9346818325154,1266.6956293224841,1.1627201205612256e-05
271,-857.0670104517053,743273.8896438375,597973.7416178401,130298.9909410557,90239.21806494449,17079.69787515144,28143.095029874545,28570.03031425635,2331.4710338838945,2513.3039699686756,642.6414911620435,2240.602620298947,2524.117946947698,1.1448844040487716e-05
272,-749.6215975416276,733432.4949068184,730275.1109922855,125104.50566387606,76034.77440665508,17589.105629591904,28812.397710740282,1214.4034009723944,2660.134778427754,2854.412031742098,407.09139618057145,1406.1913593853035,1831.0067133816349,1.128702274732538e-05
273,-655.4291951985886,687925.4353940093,681038.8565896995,128101.5714795766,77730.79251046541,17973.225360665976,28170.134398591144,1802.2703040246495,2525.6841765616405,2746.880420016879,508.55320231377556,1371.298804126295,1455.1933574086943,1.0882095907098085e-05
274,-611.0622739185459,733245.0884474823,663142.7533683636,129256.23445664802,83873.09073270072,17500.513481859456,28214.890386079634,19092.114811037227,2511.230547656589,2675.664115801286,493.0167474455178,1442.0568589299564,2303.9395951690117,1.1394498628311864e-05
275,-564.955849841733,719844.6460469305,688442.9928228753,130265.07913027759,79675.18050318347,17889.669094950215,28088.591206868095,13192.055580414968,2436.6792473514083,2661.9799512484706,735.9979600232639,1598.6907518485002,2823.7988721707543,1.2015752568721387e-05
276,-555.1981160097675,697804.1296555466,690207.1526130378,133852.77852777654,88090.08821985805,17966.7080052353,27150.47851080925,1258.0666035425754,2731.1185234993354,2815.7072879950424,809.2329802300596,1936.2303879256904,2124.1170573406716,1.0241455933062769e-05
277,-761.7673666540616,737396.8735103466,732394.1451918024,122411.524640006,66455.40276540839,17229.85289783642,28255.290702662573,1207.0058764884216,2615.258821904782,3020.482558042497,351.83298704631665,776.6163685163069,1276.8282093558119,1.0015856566751507e-05
278,-652.5635269241642,698887.9486260079,687201.2677256059,120027.45818745175,70349.12095311696,17962.829494217167,27694.3772066738,1597.2053363959517,2715.3357172086166,3083.8142665830255,254.56799919216095,838.5435581598307,1298.4189284984632,9.192117274369418e-06
279,-619.4623951390134,733932.5459038166,724458.6048036495,119604.32174509153,60388.78849887447,17787.37767892257,28149.186603875554,1276.1388463491937,2792.0422679524754,3196.940699144091,176.43897893252867,313.18464678110297,873.5810210401373,8.892970980893471e-06
280,-691.8730441017832,698021.181410718,631021.3292517208,124232.32410922815,75357.46102184929,17920.617945081798,27247.325303222304,14747.871603448368,2546.254101808862,2676.944859501052,373.07841378697833,1492.9913149125966,1796.0745702361178,1.1987017470565742e-05
281,-714.1747803442664,712911.1135999651,704261.3909527147,119127.70983310236,67893.82755697185,17991.385340015833,28396.07882879748,1719.5330018715033,2694.940557642118,3152.753232394522,163.6522982008032,654.1353982904774,1285.0321023025479,9.699930475017407e-06
282,-621.8146938236115,729792.9193776987,653205.7534629579,135124.53360009036,92045.8791897041,17380.900072513865,28310.187781047443,18629.168833998767,2378.3322709654212,2581.863222649182,626.113434546514,1969.0213182380196,3002.6584098812377,1.1601673924074648e-05
283,-588.8442175141372,740528.2794016127,715928.5556089916,118390.6016722655,70133.73204865956,17267.18246035175,29555.427038886948,4897.28570315635,2661.5469906300527,2948.154841557639,139.286063528702,858.6627973999233,1322.147498891289,9.659828732736414e-06
284,-609.4903612786493,715223.8759498581,709387.1279822084,120403.81492119496,66048.04575932142,17495.029081886325,27277.37064568944,1511.1382284557649,2518.073195787509,2932.3859479549515,249.6243843959536,752.5446047004358,1316.030257126751,1.061688957499157e-05
285,-698.3534497388098,695296.5416700662,689738.1949558782,118376.68848188718,62757.85571614827,17712.141198650508,27525.454678782116,1074.6861753961882,2570.773014482257,3005.5132967941854,125.09476501390883,451.0878222777841,993.1415821172963,1.0693543780969307e-05
286,-535.0881499529978,710268.6318839235,701900.6646857935,120063.50911308824,69959.75963652454,18233.123539503107,28497.946953664425,1653.0923890283468,2702.7940024462914,2982.3496614751007,203.5933322587265,831.1311651470882,1568.703913010345,1.0478333253834337e-05
287,-659.6820834954052,732696.887443133,633937.2652646884,122090.43667963464,81283.16344228217,17371.39246583627,28875.960930733985,40017.093706057254,2341.162456507069,2614.373841623256,291.84772812552535,1538.519669053909,1770.9751183232536,1.27469193948764e-05
288,-714.5988427901302,712375.6614545578,707531.014078628,127194.44901249396,80656.71615054803,17801.62364032783,27929.72736773912,873.700896900219,2455.1160937597388,2858.6963794026487,504.79508896977916,1828.6816277336313,2164.9248010922524,9.920299462938479e-06
289,-724.5133952276425,721006.0146451916,712900.1568628727,129951.1613491664,78733.427535481,17514.875258206925,28225.80917437569,1584.00373285329,2605.138989776598,2864.7949824837187,788.8885880252269,1520.989927764455,2047.8978031546537,1.0078348177629281e-05
290,-752.459209048577,701410.9188520245,685452.0084805989,121769.7484621261,62254.68514376443,17869.306927227863,27863.35210339909,2143.371179662793,2596.4353286287796,3108.195290214777,285.9946762994084,412.2775572957816,1008.8716183380797,9.157420199630664e-06
291,-862.5456286552173,727861.320336261,726845.0432246297,125450.44132564907,74221.3593307196,17543.548274217163,27913.59616436289,874.5972542676918,2604.5560159916936,2792.660850506148,383.2391769218208,1303.8926783308134,1692.5282682984696,1.1523855808440163e-05
292,-533.2248401478607,690492.2491019008,685294.1401949172,122160.3384582817,64244.16377221128,18133.42845083916,27849.959999244275,1384.705699431541,2496.1176488975243,2902.170813661121,320.1766387417012,493.71387892504515,1256.9246529073112,1.0607848572154759e-05
293,-622.3129092831757,721688.3724009134,720027.4033227939,124443.19994820631,73941.44609344822,17593.232920686332,28016.75715078532,1447.2146114831762,2530.171297484872,2822.9966032763864,387.39109490776315,986.848949591224,2117.02445094294,1.1133988410027516e-05
294,-726.3888161171682,686539.8012525585,672841.7814059383,121418.5318875247,69163.67214262656,18051.753910211974,27181.380860541558,2005.9845681015195,2676.576539885826,2986.9724544000387,245.16614682788156,885.6228135865947,1478.379019591445,1.0364623018269459e-05
295,-656.7253896525294,746262.5228125467,744258.9359911218,121981.8029554202,67847.09048034374,17276.90530845755,28520.997569332532,752.6136835272787,2691.4664919023257,3026.4878422725824,289.3562534095209,785.9568745612586,1277.5640678946772,1.020704769990944e-05
296,-739.9571925522116,701836.0969064143,615866.0321622845,132167.65249026957,89830.53688560423,18030.13305822982,28661.30333955639,20680.44843888708,2371.3950345470876,2503.2153590687126,696.272181905025,2205.1383831755093,2590.6884686114736,1.191756063415962e-05
297,-641.8756827308034,717719.3400072532,710295.6759387929,117162.40342804918,62957.46940556024,17615.10142882095,27716.666382794272,1910.0061937414403,2618.269390997641,3034.951616397275,84.1537454814753,466.147752570186,1206.084470674257,1.034016541245871e-05
298,-702.3608745383706,743607.6674667699,742273.3933572057,125404.81289769229,72141.20155828443,17172.69275473958,28269.94117097046,1584.82748488756,2560.0336730769286,2917.8525770550737,407.1393232812856,1164.3691542729532,1876.4287299772982,1.1265566385530735e-05
299,-658.2012485091773,705053.3995541526,702142.1348507741,118740.1986676974,66104.14884209217,17650.110346795875,28190.782286544687,1240.7268037137826,2338.799332056903,2904.52796003341,113.95861863390084,555.4671979392288,986.9232250814861,1.1103766026394493e-05
300,-604.3150591960126,755211.0672029944,749060.1705796511,123177.18703175538,72535.57782216683,17231.586061959577,29298.608586982973,1346.3637842226642,2717.9669761679343,3046.7617028010145,364.78604617881155,1179.9541255177692,1293.8125617707713,9.853245535152034e-06
301,-694.5378298198582,681844.3404189185,669606.6547148502,120610.84086340404,65430.29676846297,18104.637947074643,25984.191009529677,1383.73573155325,2736.516269763317,3163.99979717245,242.6733852641214,517.950897993948,1123.812820118645,8.493903791528567e-06
302,-709.2541878317088,715645.8345352428,707651.8442735606,122564.31293107806,67859.07106559504,17858.40951310455,27859.191397943956,1289.5877065390089,2544.9254108942437,3028.893630192583,284.1078458315792,931.8142427535292,1530.008091529665,9.66200343017559e-06
303,-570.6994857691486,711784.8239410823,677099.195822596,120114.66983760952,61904.587674536684,17626.165919843217,28427.67743164035,4312.954147438297,2714.6555750177636,3058.631250124201,177.5551926178033,410.58085385373425,1015.9758279906492,9.540171134728186e-06
304,-489.7461111553845,726536.189860701,725358.4064988397,122082.26476783035,71164.03277461932,17338.18497389686,27315.633812396136,99999.9922245619,2453.2743185509567,2835.545213766701,300.17887164901464,920.0922719993861,1516.6921393740738,1.1679245655643601e-05
305,-814.9006267137077,740482.6661449277,738531.9016126915,127253.56743850415,76407.79710982575,17395.43130792534,27521.850527680166,617.3697112147412,2797.135932825538,2876.29694709977,526.8350576290441,1678.8991113902189,1607.4669904517184,1.077915490587469e-05
306,-552.3839580840521,724705.4864033393,712948.2247632097,121181.96520907021,66792.92641193865,17432.957931443758,27921.575951134066,1778.161215664856,2742.3871564540486,3057.1177891331686,260.8926323878186,748.221338710234,1168.2595503700347,9.606913693622763e-06
307,-683.1217028396827,719266.4721863818,705206.7592578483,126520.76282396968,80898.73641700664,17797.469363074466,28211.86906177017,27467.6631719988,2458.963022794309,2659.0098701088873,478.0961242288815,1992.4510636067396,1830.2901321874515,1.1970526038840978e-05
308,-609.7307777648385,713168.4030368098,637192.8340709037,121853.82920345535,66674.37385411188,17681.426531766454,27320.102691204964,17567.346010570887,2324.16501660083,2804.3046723917982,262.1196603075923,881.1058027113964,1394.3087215203293,1.1142233391153163e-05
309,-768.0896106770947,676833.671832806,672680.9058836509,118637.4109966778,71920.6180518475,18187.548787791082,26868.565165405646,1263.0850623899314,2391.527138043748,2821.012031723673,150.16810172118664,934.9571134871602,1400.4015889720463,1.1145828467954296e-05
310,-614.1276979430744,723206.0048262756,714273.3356730813,123713.82926641717,65665.93093241536,17387.977432339965,27631.363416327178,1717.792556385729,2750.2387458952576,3069.3659308298365,356.7149574047054,572.4100981741833,1203.3035153781445,9.530131884464846e-06
311,-685.956268530846,716488.8814133601,714298.5827809324,129404.89480909762,73150.81500776022,17834.466572694237,28787.62269151535,376.3524491986453,2775.7323193970296,2994.2490402835747,630.5233949548565,1010.17705161539,1673.1139603340446,9.85555437785197e-06
312,-587.290092887632,713526.5016996308,655150.5639484888,118547.15638448014,68457.03619310456,17584.659701907563,27752.31346427602,16501.42418203833,2383.5639895718136,2815.5474424453523,136.31525658572465,806.0270972809254,1347.1142447228297,1.1502153758607574e-05
313,-656.3512887824463,725210.1152530746,716274.0569951294,120279.18822668302,65514.90674534119,17328.656467494216,27203.678431638924,1632.3164044334453,2691.5524065200984,3033.9492735558374,211.7187394129398,562.1212417434474,1116.9141361540514,9.354709603850327e-06
314,-630.9343428169049,725303.0437356454,715240.5954466409,122580.53463175806,67120.37070380295,17448.524802295564,27506.6365179844,1995.7226405346835,2686.7210716793916,3054.4115129410998,237.88285307780296,692.7897055934449,1130.2150581954877,1.0273346183015486e-05
315,-771.0134261396809,709038.621738192,704769.4212984495,119995.20944146799,62937.93356890563,17947.475844564055,28046.726764769122,1283.2590787106863,2703.5536266899553,2992.248691507838,197.03126778667806,504.54582198830286,1129.870165692499,1.078456882661357e-05
316,-659.3421904781369,695814.2040437595,692543.2294220107,120689.63619817044,63674.07425081885,18302.41388095918,27966.64056949566,606.2465675508054,2627.625844114888,3025.3495353083094,206.99697429336837,431.59891266542263,1293.9873574256949,1.016714794005875e-05
317,-597.8272686613132,709359.2302858373,700609.5392878851,122303.89712103103,68436.09922871772,17581.348475941068,27701.523886442028,1666.4757898386827,2523.9549173730443,2998.315921238213,330.64455998481054,707.7505627787166,1337.1679596018982,9.429049224720577e-06
318,-633.0659058908848,728656.0682029161,720913.361558161,122898.31095341992,65855.50120781419,17650.625206986555,28189.242021581773,1254.581733765952,2800.478430188801,3098.305301967465,313.3762526367401,599.6903432157499,1162.44101889292,9.58004873995028e-06
319,-643.0307940112916,706258.8037540172,698019.1297479263,120296.29721355364,69968.23466173888,17781.892972155114,28592.94378859627,1526.1097307611515,2674.7594044734265,2923.113865917804,285.5967903550567,897.5946036140339,1490.232512099304,9.861885881500471e-06
320,-564.8638689063972,729613.6148537197,727060.4803049795,125829.85777915081,74940.96054610898,17580.21969805568,28767.71702916996,1351.521474617646,2523.4880577014515,2832.603288403483,416.41502974360304,1286.2030599363134,1712.361907162278,1.1135364253342035e-05
321,-655.4612637637722,723651.0224660244,717921.1242238437,119080.13214568594,65585.21518529757,17683.638719789687,27893.778963912097,7387.272246930898,2378.8286902914215,2870.66819213431,137.28866584815125,486.73078600539486,1123.7593475004096,1.1423730865867544e-05
322,-659.3627582928013,713451.3249001789,709236.7830519353,124306.20456382881,76591.97177369574,17749.53543221627,27370.37791069683,903.8874679203944,2665.1826138857296,2905.923064670326,338.474006918859,1257.4948639460872,1669.9279384132344,1.022375603402278e-05
323,-511.84625351012744,714523.911880435,705757.0001012159,129070.12685529173,77271.62571557981,17670.77471849776,28168.998458160673,1405.4416394244604,2760.6305868177437,2844.158082546701,508.81662202439685,1797.9405487685515,1581.5793769987688,1.0528232379403143e-05
324,-576.2559403523278,739838.7456704621,736833.3828242982,125935.14979128887,74432.80663000459,17275.3138381637,27891.400233183456,923.7100319050484,2494.328459013567,2937.6163458369915,546.3517935126713,1082.9500196800157,1881.3540171667912,1.0178600935020446e-05
325,-578.0273940950666,706754.0639580673,699248.0274919737,123423.34181251295,72889.08201431765,17633.72758381063,28535.942487917862,1280.6965042140907,2631.61419143959,2911.574113340172,340.3476578700654,1337.9992084690468,1398.347701356225,9.828686317413047e-06
326,-635.596178018132,715287.8090036294,707726.8202782464,122308.98945410419,65466.65771518866,17866.410552772242,27533.744410995267,1359.2472703135234,2769.4407948536823,3094.6391649964885,301.92462294569475,608.6353764848865,1206.890798994854,1.0035589868673136e-05
327,-520.0034898192027,757235.7205266661,756370.805245508,131565.7473503136,80058.0556431441,17040.79277376105,30066.774981232375,336.1198946169226,2757.1693697729247,2825.0682542129102,649.3775698204686,1490.892832650075,1867.9709939269671,1.115853593784472e-05
328,-574.9222795109074,735663.386853026,732909.0570663649,125139.85306385157,71433.95784527632,17345.569347154546,28228.72889100595,631.745092508949,2567.293983131687,2986.6709765468854,389.80474717161746,1143.5711265643006,1574.3487705486616,1.00651713133134e-05
329,-520.6861804836237,732817.399496574,724515.9045522488,122067.15151048148,67359.70880620442,17585.04794337629,28466.84927088612,1742.221424750047,2557.5980472507695,3014.39948456633,259.29229681728043,714.9450260163687,1194.4795668134748,1.027032655233254e-05
330,-690.9642690509736,732045.9489371089,725880.3286284213,121191.5028765588,64373.87865731634,17187.099209137625,27440.416110420363,1590.136450754022,2693.5096269691144,3000.5999313943203,226.67727284278058,522.7033925375473,1039.2661816330844,1.0564148907563633e-05
331,-616.7218454441687,728583.4574379188,717702.1473820471,121390.17607150065,68409.36624336481,17833.179407695727,28878.688147586887,1330.2157464571794,2640.0402992242334,3146.6422991998184,236.35717360440464,957.4989737181704,1552.3946659226362,8.866689563123572e-06
332,-562.9388095135436,739476.4867904974,736311.737160158,128750.03069300113,76864.51219405566,17378.120706138085,29374.903754213014,803.1164857995045,2582.048906301666,2892.3827045624075,597.9078555776935,1466.7550437028242,1804.025398049009,9.863160646909104e-06
333,-512.0284564692195,748137.1013085643,746515.0185992202,124204.9301203277,72888.21179057694,17017.585847497034,27790.95991783637,739.4255854327398,2453.529916544888,2953.367709731812,312.56121567433473,1098.2884288626192,1507.3447201097733,1.0241517408594606e-05
334,-736.7008624445043,728359.7783542599,722400.2174459179,119875.62240204847,69932.68522805024,17880.72525607285,28422.44137441576,1828.0156244681014,2601.8242561625875,2926.5172965495003,167.40029393613648,840.7649412187,1579.084427246743,1.0432007231557422e-05
335,-765.2091882741206,710230.2250213989,696744.5592289565,120227.98735330242,65940.32136121819,17740.467653216034,27222.743934666563,3481.2146790711363,2619.315473004042,2955.9317777689926,198.95892571255914,697.516650926207,1276.956790488667,9.967329023160095e-06
336,-639.5770089949687,753619.4378189493,632640.56987604,130454.27470564157,87732.85647666811,16968.3810516567,29715.940035523363,50068.92517274182,2332.299002624943,2531.687659498851,667.7636827826966,1550.7893749484917,2420.1368439463827,1.2304903562472689e-05
337,-542.5624492819975,723044.3504636154,698894.1240749307,120485.10217634743,63065.14508696539,17488.013234683593,27818.78728273099,99999.99999994175,2297.09929070417,2848.6172978902823,181.94125574152903,433.4870371600793,991.1256264365435,1.2081124523835237e-05
338,-901.7576294492877,680470.39042556,672919.3097578646,120746.73562428082,66874.17761762341,18180.54963448896,26045.076306508243,1494.268162316239,2713.4960176058994,2943.4004018719615,231.26408728123485,895.6022362140867,1212.4539873843337,1.0278025006476808e-05
339,-742.644232034015,737670.3160605563,736796.6348486074,120030.13652509138,63001.088392451325,17371.32968052399,29705.945856856655,838.0279451708061,2381.9892508655726,2857.032685851049,191.7800969591804,492.5799302319163,1059.1679915230952,1.1312507316204184e-05
340,-582.042841815851,729221.5159661203,724178.4034493197,119215.96785095165,63301.79607757585,17549.416471158907,29650.35031986183,1234.3214627502002,2600.615677713537,3069.719208360221,170.14080536206936,436.77990007961125,1051.792358685166,9.952660089892269e-06
341,-710.5160555947115,734798.676533854,732828.283676768,130086.40515488909,77754.78375891653,17852.425833851983,28090.405935610714,532.7113802739311,2569.806152506304,2889.802352723977,729.2912726171922,1309.1327240922706,2077.444167968372,1.0310125260805893e-05
342,-721.3638510335386,673569.0339359728,661568.971230042,119182.73030922998,66957.11073095741,18195.899136740743,27149.82711438773,1722.8154874734485,2693.3258344181127,2935.9691404339333,189.04822410047058,646.5761469178383,1279.516749737703,1.033992338046101e-05
343,-622.7124447648779,704419.1288147678,697622.5538674975,120868.0175546102,69181.3193001708,17813.126132799116,27891.042300668105,1110.4400691707879,2673.609730653719,2991.98390048039,277.3318285034846,899.5004661942412,1498.9103240518655,9.932662767366836e-06
344,-524.8199279352659,714823.3350016612,706900.5727631232,121414.05321474653,68720.1719924195,17747.513366293275,29079.345625647755,1196.6941964354126,2568.5706594823923,2960.9705227064032,302.46085783475047,885.5671704445772,1147.708058433495,8.550278103226921e-06
345,-575.5802265847099,704390.9491699715,698933.1410571996,123640.29835836326,67645.7950601464,17564.148789343348,27862.25890114548,865.8282572838601,2579.9684737066864,3016.019181060028,297.2422586153874,695.1309640102559,1360.5747501628327,9.597503921150182e-06
346,-578.2034347476671,717205.3789364703,707940.8591816863,121962.8705557511,64142.214989667795,17404.191771245707,27420.505310121058,1101.5713361467779,3074.8926929805925,3172.3634768112943,297.94141914717886,523.3368007663057,960.5182852615378,8.108566030485801e-06
347,-623.569346854045,711933.1562480765,652256.6168069361,121026.15926605667,69423.5411118513,17659.99364505216,27995.34378378602,12920.065630583198,2599.0474318367724,2841.9190627231465,267.4731566284853,839.452677298743,1210.0530201144509,1.1163420167550612e-05
