sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
391,-500.04134989736144,799738.5543437892,658229.6822584711,119181.09072393796,59621.7661985438,48000.00000000074,16634.720763083482,5254.581936579222,4018.049770281831,3080.863123363791,182.72575242916497,238.62453568740486,913.6766520004242,33117.99278600182,7085.807430228042,734.5309097185856,1.230166751384011e-06,0.0001901009458672963,0.06935805354707265,0.03689927881078227
392,-515.8700372038845,785852.9424637381,743504.3504396407,124226.25182822274,73472.08607151182,48000.00000007757,17052.77198094974,1869.9741863457843,3608.9804917382876,2635.1482417244206,432.06224075541274,870.1834330724886,1869.7457352944077,35597.3870846582,6700.117056862075,699.80911515232,3.404289129580958e-06,0.00022731320594516688,0.08476058766924234,0.04219975206069115
393,-695.6961762834949,812907.2014558909,720125.8628329352,118195.64807736427,70686.511483376,48000.00000031759,16626.52604213931,5011.961834691914,3251.2896100776784,2744.024081467686,115.24646657496736,724.9116646633987,1309.245919866308,38883.49461354496,5033.655346735705,572.1946939519318,5.072972151963727e-06,0.00028601791041609804,0.07280971512972899,0.06057477269266814
394,-546.6774563567596,780398.1720694687,703738.92396846,120052.82400148688,69449.19823225516,48000.0000001937,17088.700133975624,3138.3557399629162,3588.808223753255,2876.0032454070947,207.82029434603916,633.3589173934678,1483.4554224514263,32232.38570818494,7709.003408208955,747.4596514762274,2.6555731595157137e-06,0.00019319470319257136,0.07542047217392088,0.04909998357190149
395,-636.7166776752526,772062.3300187105,713939.1264808035,120458.16108645666,72058.04732294357,48000.00000011551,17349.664078654507,2133.594523148813,3749.2315164953434,2716.6736629310267,226.98728173459185,892.9668016902051,1566.1878772817306,31973.69895714867,8847.800183313262,730.7224058057723,1.920793008211046e-06,0.000182762174983732,0.09229081840884572,0.04483486558371618
396,-848.8182435069464,756869.2470037428,696704.412323523,116686.86870342362,65985.32698796641,59373.49924527283,17627.82867690855,1994.5832020021846,3946.6357551066867,2899.265736247358,83.6588792619892,512.7249108833737,929.1133412930741,28810.132049706775,19979.731938592886,1064.4860030870407,1.1096185914637104e-07,0.00010386578564955325,0.09906196567384473,0.031356261719902814
397,-666.499936612303,870891.8588571975,821779.6217522171,118032.67739206542,63329.54589761708,48364.19723826823,15668.615770649883,2696.205307441,3184.469316255398,3129.1214093719746,92.34666085254159,445.8441199798074,1001.8125882712552,37823.0623629718,6905.40830453729,640.3360514968055,4.3949687078442195e-06,0.00021466019891316213,0.048807113353103775,0.05059290595541283
398,-564.5165236421255,782252.7087042817,721204.9127311077,117976.01282286973,61967.07299884419,48000.00000009078,17464.566690745145,2099.6110757090923,4451.129980504677,2971.0431294933887,127.0128471029271,350.60455286929675,1199.2381760029239,35134.82372850192,6619.472235849011,675.3688429060876,1.1911730357979464e-06,0.00026296105485572964,0.09475934897190044,0.040241175580279745
399,-540.164421152591,811046.0733866139,746369.4487982395,119426.3510936603,63547.83264954757,48000.000000475244,16669.456201226956,2683.0655540400103,3488.7113141139407,2979.551746253045,176.24679398090606,350.1773551936654,1063.1360860075304,33281.56420795139,8084.728056970174,763.3810828322628,2.804938155487391e-06,0.000177922106583915,0.07480509993580213,0.0308441662420397
400,-585.5419553533573,853118.6042344217,765250.160483333,127397.04328577172,72170.08957183037,48000.00000000518,15913.923982717315,4306.706480870637,3448.0305385599754,2780.0322153495586,543.9587338616063,1052.9305316143007,1699.4096408347168,48630.29264154169,4119.5104671367335,459.8216489839471,4.632839472117466e-06,0.0003699878009458902,0.06917582564647554,0.06717082092717974
401,-727.7844684530893,790746.9473252413,695304.1839781299,116660.7709803015,61224.467984498755,54669.04465087199,17053.33257834162,3369.2596142810407,3849.666996183728,3023.9233456147563,69.04478623367089,315.32811345829305,785.6747688918969,30962.027023977724,10707.686410340362,939.228372245299,6.626000259348762e-07,0.00013185054859802544,0.088196879972074,0.028323991107302854
402,-562.7791147717771,823044.5437619482,784264.8570804731,128382.98935964673,75763.5132732616,48000.000000023254,16389.788941996365,2295.042206163285,3378.787116608069,2885.3567745131427,614.0762358646867,993.8368475322079,1684.321178225419,40982.27179753997,4441.05982726756,559.8490840893194,5.004201719773079e-06,0.0003008473058872037,0.05252896919272087,0.06479519271604497
403,-629.4381457249256,764514.9749309972,722223.5241497232,116054.16260474463,68402.0247077315,48311.062553752585,17171.89345503396,1677.9846723111373,3569.204369311105,2757.755990826252,46.02787446515131,731.2526711963591,1379.5041540675256,31731.22788662549,10096.026111810337,797.593424731786,1.9330498210754335e-06,0.00014037332121443337,0.09774137614117477,0.02252620824596093
404,-589.5195056884824,784821.6004683558,700946.7011195443,117028.44426847319,64744.26953407104,48000.00000107031,17249.966111931157,2700.4605250589843,3912.6566977299976,2924.954602462319,75.43567573369855,407.86643189590126,1048.2061826507852,30654.452263264953,9905.6384198746,859.6741265579319,1.000000005195238e-08,0.0001713718475827416,0.09619127763305454,0.02981421093305545
405,-666.9737206827926,734851.7207195392,655025.5967048419,119892.443455236,61529.96960011984,48000.00000041368,17617.09053389564,3328.719802186008,3505.351262924004,3046.667378987624,168.86397003180463,261.58869190447086,771.0604479486948,37116.643177360864,4890.316849396351,569.328766930601,1.9495894081871223e-06,0.00030883168214840306,0.06702949908515134,0.07885470416580913
406,-539.479421457622,803765.3035412233,747118.9289940416,116970.97644650636,62766.811148501256,48561.996673755886,16566.96067960373,2353.3529983873614,3797.1765422585845,2882.5140820212923,77.21850273511306,309.49555168098794,934.9683294420502,32535.860217703877,9443.406967662238,785.6063474963634,2.6638473238312786e-06,0.00016334192158684314,0.08650734737222941,0.027738199032674583
407,-687.7225162176785,728945.1925192472,645671.0373010137,118550.17985408763,63535.71662132818,48069.47678023035,17976.24174564301,3597.7801012947816,3651.995809614028,3157.9042639115414,139.88913507931983,496.03850876104957,1043.8010026383413,29388.7871370184,9490.52726447888,819.1650526679058,1.527941378958479e-06,0.00017088648256178765,0.05981623588450217,0.03154743569296312
408,-634.918711214609,770209.6607400893,730286.1749491142,117877.98155195326,60108.67843697661,48000.00000039143,17197.492475492276,1346.9064262512736,3880.421153939736,2967.0238490526563,101.67309167692859,229.5115421454536,807.8894607153582,30187.265436520374,9346.891228002965,776.2335317205664,4.1537309085987077e-07,0.0001474398036754649,0.09733318534323396,0.028884871952100367
409,-470.21091761450873,800877.350614158,752787.4725214404,117923.7778075036,66776.59080285497,64346.94297691773,16720.844364075594,1888.7471033863762,3725.067924891668,2773.7337365146113,122.64942179596099,574.123837245632,1154.0403524192309,30142.600108692473,13096.564993018363,1046.4021688290454,2.287405905211423e-06,0.00011682450787508329,0.09902762035025715,0.02449934858878578
410,-694.8918295267745,788860.0931399089,678775.2647717646,118127.26570583889,61465.69992555855,48000.00000199109,16831.358943845516,5157.749523351827,3335.1061825898337,2954.2192141563823,118.58863389227041,319.30790381539464,851.0646734997991,31493.787478616257,9631.779864568327,759.4554705701514,3.7732698765699832e-06,0.00017191758788827002,0.0631818816243141,0.03958589671620304
411,-640.235083891444,787659.4336512411,755825.7042834314,120503.42448774462,61996.72359785329,55977.0942989875,16857.816651704663,1670.6149939396241,3425.5416376387757,3140.060943497318,204.38318582411654,325.4651894737883,880.9709420935968,36162.87316705056,8504.83161207711,778.4572241612107,4.137894294029429e-06,0.00018783944315317993,0.04900829525081855,0.04063085296642156
412,-660.4442683921352,772173.7344270074,713253.0289924503,129486.3465809292,72665.97556011022,48000.000000106134,17186.322112489263,2678.4841394875475,3488.2089384954593,2897.026228273292,697.5430469796726,914.8129409763842,1685.3280542508958,47285.69750121382,3927.6126473394074,483.47902456352205,3.4392698374672695e-06,0.0003830679300846184,0.0575553324876804,0.06790960679742268
413,-563.0545767512117,803714.0415286892,756955.9810287972,119787.52670343165,66725.12759359834,66102.94844984022,16662.54251541813,2081.8752777469645,3563.7578853039286,2803.2507231008003,193.47542437179894,641.2943712669384,1150.6821715972426,31628.607839906796,16615.073947043176,1226.021146930742,3.3668340175173382e-06,9.382573851648567e-05,0.08982481791720778,0.022848775866888247
414,-734.4820073345718,807384.5152055867,738846.4631033671,117448.42264409915,65583.77414389334,48000.000000601525,16916.20913893567,2782.28917478606,3817.3822450662174,2814.0123287231186,85.61844109352228,519.5792445294678,1025.9010477346812,34323.04778511135,6678.408545142791,692.3326026393706,2.3747992238530832e-06,0.00022085642140635395,0.09365653922407978,0.031624239983741975
415,-592.3918805481017,749237.0781758111,680455.2614013779,118932.9756800326,63271.049453877946,48000.00000020581,17783.30657788496,3090.7243064051213,3622.75872923033,3023.570845856091,147.0756718111344,362.09075672802794,1004.0662941405858,34777.363926065096,7095.4340407037,665.3266329218848,2.632515387418199e-06,0.0002300151650665084,0.07262562033776412,0.04381301357996484
416,-447.5493958042678,772191.4263089915,700403.8498353641,117271.28818518533,67962.9118595722,60388.874319426584,17320.569895493667,2326.86387680368,3892.9948676678728,2882.322103235581,92.79370424460708,656.6844227703322,1409.5692831724093,30014.98913414614,18100.213055747554,1048.560953536479,1.0000000083890602e-08,0.00012146806520389931,0.10675793871767203,0.020268826666598558
417,-550.55135256725,787411.7333054994,719642.2063021117,118706.46294715554,66506.96434439515,55878.00008351187,17053.933975294534,3030.1886473560635,3738.2891038046814,2865.4993469095257,184.6734680547201,625.565136379773,1311.4011123862808,33737.14489371359,8596.079262244357,824.6103058699971,3.402922928082887e-06,0.00017011401998841844,0.07794097461918228,0.03031808951187884
418,-533.9786657989544,804731.1706250979,762572.0063953052,117668.02253490886,64646.787724135196,48000.00000062829,16662.103063838556,1824.8633575834394,3443.558822962688,2826.123781452367,88.11419020306985,372.439645742132,896.6571698384032,31062.29173731108,12259.154188309492,842.5796034593983,3.4575873063817675e-06,0.00014654644374450338,0.08410975259108594,0.03913445870268864
419,-514.7412932816928,805850.7299098187,717604.3893258417,119921.4512479373,61782.56899989035,49304.9152574744,16512.356537667605,3198.2417166104237,3988.8244109580255,2984.450799652492,220.74702814727326,290.01188090162094,1107.8889647690407,36115.485121158716,8691.170125109353,719.4177485815289,1.376390449752187e-06,0.0002238451932240757,0.07910087193070263,0.03578999879370798
420,-514.2753012773604,793786.5862448384,727624.267195209,122756.57993369302,68340.19447229466,48000.000000480104,16865.290002129863,3653.490735375483,3221.1626678618627,2978.201406807512,281.96263491851886,631.2753443078183,1409.543049478592,33424.72988629956,7251.5807518588645,717.3800767668858,4.652681659746794e-06,0.00020878698102190063,0.04748925527432126,0.0491671160700464
421,-582.6522237530976,760689.8289868532,714008.3051772756,119359.19330217945,69101.02644674871,48000.00000027146,17269.94555017608,1692.4519951029386,3490.0484189516783,2776.8532288046513,179.82493576250212,780.9614395327708,1203.3875884782833,31088.487766566548,9723.83490295035,795.0127569185123,1.707345936598693e-06,0.00014466286271324523,0.09680994961726301,0.03378706334203654
422,-573.6970014611119,767296.2536362421,734643.1236243178,118492.15592447636,60863.82948592022,48000.0000002087,17447.026409531016,1286.756860813972,3692.702848297732,2886.414459770181,149.93388600135324,254.88441771556774,800.8285321623731,35876.87785958207,6019.068805122839,661.2660747153443,2.415514814315499e-06,0.0002579444234923132,0.08277648175991993,0.03825231008987755
423,-641.1577453099036,821217.8614422184,790901.9906731197,121485.54254636874,74559.07900978543,59244.69164300959,16592.151126881166,1658.78507284872,3458.7782307626453,2612.9423863129527,282.5565323239391,1058.6494271852914,1549.4319352885761,31384.554377210246,16204.819382003689,1107.876048636519,5.052857449740881e-06,9.832981010045449e-05,0.0892391095276676,0.02748572142926619
424,-682.1327435297667,748613.8406807126,679464.7666404588,120364.1013870187,64970.24347158313,67567.83910840814,17784.228436810896,2657.2476178334414,3844.791906727715,2843.0729438636204,264.58941586140367,477.80259737356573,1248.9634113286315,29638.898507610647,11961.432137270105,1143.132116462477,2.0413389025648297e-06,0.00012457144004857762,0.09096488320827731,0.03741758469029952
425,-689.824035392377,778843.9896505458,708146.926817782,118116.6460046042,74719.08342135444,48000.00000059658,17134.703389582646,3802.243448134763,3231.2469179318,2339.9761258976,109.64029445921437,1036.7036559738287,1672.05983742952,33307.67058728006,7741.668618481384,751.6921841632194,5.387696030126879e-06,0.00020897178581631275,0.11796345536231938,0.04453208472796955
426,-636.6257522900751,769953.4115850077,711739.38113584,118384.67757009178,60936.5499041498,50805.78341078176,17250.383508260064,2109.6984418074776,3998.071317427817,3003.003371998621,132.59443052630698,290.3531992096843,821.745967687669,30637.88380006759,11430.509345042363,874.3063213844623,9.91486297979681e-07,0.0001487661249655914,0.0865523232686051,0.022725727277472803
427,-628.3762736724226,743440.3101885522,709864.4192602296,118359.55041931586,64452.17844637096,48000.00000029934,17694.588190820028,1646.7014193139728,3491.625217578167,3023.698022616066,140.74834027548872,423.02996240415376,1207.8133267415876,35708.07321552498,5780.287069037709,604.8780995546263,3.466446676110555e-06,0.00026557026188340414,0.055263686474749524,0.05045660207653235
428,-356.1929189790692,787832.9828771512,715599.7633029209,118491.04447600049,64672.94381136758,48000.000000311964,16959.143783561492,2758.7176023083575,3907.584101096336,2796.860662875743,159.20906015105706,544.249033201847,1116.645002536572,33097.49415199821,8832.448534965748,698.9717175513679,2.1047309598429207e-06,0.00021551350346916634,0.097591755585361,0.031021055362255287
429,-697.7916996946708,779666.0719962528,689619.6470334557,116918.95114973585,64204.59261350968,48000.000000427244,16971.595617494957,3009.1431347312127,3822.8717186682948,2879.1263988456244,69.25056814262801,421.7178976430395,1142.077826971124,32347.158487173147,7802.24760359679,694.0244075607537,4.833612226267517e-07,0.00019500282016873883,0.0966903907054531,0.031199571103100444
430,-653.2298136794111,765219.3565961119,695793.5003806641,116755.25729346757,63993.86873915847,48000.00000014587,17688.354416152408,2731.6416502049647,3785.8679374584144,3012.9432672658677,66.50271878267147,493.80703212303234,1053.748930197826,38192.590629638245,4668.38001136526,590.5573412697954,2.1069435784342755e-06,0.00030984799272950475,0.07776707269172835,0.06458058413351525
431,-583.8932959873625,789798.8317406991,733174.5077491523,119304.2477019897,63338.11058302876,48000.000000378386,17121.59419665828,2277.6935185591856,3596.215560365572,2903.645279717497,166.72194243740572,490.59528110761033,1206.98967994943,31666.203387062338,10749.074370857845,781.4663398938969,2.681443315707377e-06,0.00016760952489789497,0.08190700664789922,0.04238905828773003
432,-436.68831351528456,742689.5362663255,656991.805366999,121686.29049187197,76991.43505702625,48000.00000324696,17465.439952247234,3129.1541951276545,3824.432381321433,2558.1166694022963,338.99637018302064,1390.6316167631362,1949.8300337006153,31048.079241801614,11959.04538474134,762.8102897263315,2.007532332167809e-06,0.00016123490164056173,0.09927267812420953,0.01872229502549105
433,-661.1671036707554,782456.505136534,681428.4679817498,118790.84128820403,64556.73223046774,50839.5662227148,16753.02683960201,3888.121104953281,3774.913805630702,2765.2599926005128,135.29951523884927,416.580109441774,1062.8607442934688,31221.194779957557,9412.15879088838,840.5603539045146,1.8342432418496371e-06,0.00015165045112451884,0.10229251148871202,0.033396401437167995
434,-471.9516931924904,785616.1027583119,744472.754939604,119732.34625333454,69103.83060962778,60760.22832541359,16785.014904192998,1706.003976196611,3640.693043738588,2774.844345708453,209.5105364609684,675.3426092420082,1366.1137541494227,31004.85701302199,13701.848232339005,1024.1702927755446,2.387263244892944e-06,0.00014401669575194083,0.09425050878672007,0.030287697946754774
435,-545.1091250221382,807334.1640750368,757046.0993438936,123713.11690888781,72176.05887961789,58045.49543224346,16418.342273841536,2194.2154736597317,3288.3409445731622,2610.655810238546,370.308436504455,1051.2781851733623,1696.2992486903327,30601.5537465277,17797.862319226213,1054.8021037721041,3.927119942901944e-06,0.0001149424367195696,0.08699551245929027,0.025261929013345428
436,-539.7762666316513,815591.5691481278,733966.0537738892,120054.43485683632,60308.117365483675,48000.00000031418,16762.413295436974,3001.4301118470503,3759.4158082958875,2857.264353702797,176.85422868340316,256.26655729021206,1042.2108111206564,34351.276618430726,7705.7427592555905,690.2923287864525,2.425715704583817e-06,0.00022598385831311735,0.09008696835708208,0.03695124557532613
437,-561.8393272671995,816235.781140271,794686.8677336175,118666.74595349845,61434.85505455132,50795.987315875806,16448.46503081998,872.7133864243445,3503.8859884306353,3018.0957231046737,116.85890576023951,299.2122707187679,857.4789494885075,30944.79187835241,12921.361586584926,879.1388342573622,2.6322023392330917e-06,0.00013920513159395683,0.08287342915674224,0.03200995009629006
438,-667.8942067442289,787209.7708473712,730235.0422484428,141570.80190829872,91340.9331945054,48000.0000001289,16912.356944708496,2866.330564853919,3304.0466859914404,2363.3363453126494,1159.8443100670515,1904.9036262238337,3034.27033412852,34066.71986236925,8464.95540598595,682.7331344380927,4.754465037283633e-06,0.000205889555333304,0.07537236850622837,0.04045419542589131
439,-535.6619480317688,731014.9085223215,669674.1855569881,118262.03038399629,66407.32371486268,48000.00000018884,18072.98691785379,2748.163591510219,3424.6518424898304,2865.997489868322,116.23817250422708,667.4656838755991,1563.366380239154,31420.776165696177,6596.433759915513,671.6629952158565,2.9757059343665928e-06,0.0002376744255221204,0.07255199084893087,0.05276927472200683
440,-685.8169533760065,758158.8170365187,656211.0311195944,118093.447055674,61696.01496649012,48000.00000000688,17246.522547838096,3793.2661401692494,3691.1165925790538,2990.76155825412,112.00674215453529,325.9970095565239,935.7872494860709,33922.822781448835,6680.047564125,670.3846567964788,9.635167347620701e-07,0.00023760098845578156,0.07605425025932835,0.04152234117495087
441,-562.9571085890789,778307.8304475043,717670.1375092899,119366.85547331646,64222.47922973334,48000.000000080894,17278.626739147086,3239.5142844245024,3351.691045917467,2902.453063364322,192.68892060178038,455.94319553803956,1301.1316307368056,36820.04628400283,6276.7895480391635,648.6820725136178,4.695168858343861e-06,0.0002702993439022819,0.06499405750936221,0.04995214863855801
442,-554.9524595947869,782291.4694474088,740139.3128428344,117847.91707824377,61278.63551644238,48595.72255984246,17253.69543014689,1535.8931427479313,3998.44185123508,2993.802673666968,112.71335294219125,300.78487670009207,900.4737356125735,33161.07829783621,8276.88556659487,808.6142967967079,1.5214591956741445e-06,0.00017096879388593932,0.09014882385371893,0.029790374632569755
443,-570.9021319742475,803053.6865827381,633693.2005015358,117682.41485598809,70421.98421392121,59406.90085735601,16988.13448795271,5503.488521033558,3995.704918359134,2837.019454047826,138.14337962467727,980.8908271973158,1597.9021512845004,33887.23947986068,12012.55476231823,923.090567524259,2.1801119735797926e-07,0.0001472492848487942,0.09651269648559149,0.030959789510228777
444,-506.73205074722443,759223.6661566857,688253.4082702702,117482.60302379323,60006.26566848253,48000.00000009531,17430.502189678275,2647.16085489787,3744.590090334682,2972.8149185118273,99.51309574229379,301.5202268276825,830.1350187697662,36911.1113238558,5078.161635757409,592.461789810742,1.6062570764458823e-06,0.0002779921280683698,0.0745354645690674,0.06854398726405604
445,-519.8213475355556,751841.924611425,658038.4508015263,120755.86112629388,63153.09350747982,48000.00000026191,17261.147691012455,3711.6173436590993,3826.707880359528,2916.540991037995,249.7884230076001,396.56677287845935,985.1613186889508,31319.6167285061,8685.157019403605,714.7792736807988,1.0503837453560117e-06,0.0001800173138624866,0.08419068475253579,0.03448648817576685
446,-637.839145330527,751669.0335029165,723935.6566243249,118626.89850769502,64616.79159920975,48000.00000003059,17430.903094238267,1190.884513425617,3628.858287894908,2843.8726849143286,152.07433156834023,480.4768715531708,1115.1244276868758,32903.502006968374,7707.638222289665,693.7719691385503,3.243475801529786e-06,0.00021506330730143718,0.08132926265298551,0.050510522807976375
447,-547.142345998558,729615.4803460902,700717.3592105883,119536.29823349965,70551.05535450755,48000.00000001234,17617.132888988286,1106.1617347678116,3685.0311852205878,2936.969018102082,184.33285929081566,864.1472995368986,1609.504910592202,35205.40554237366,6287.963828423788,636.6250095423158,1.7073132007824892e-06,0.00026484784812410883,0.07009257859242114,0.05116536868467603
448,-676.5660862909735,809233.2611895052,764405.3391626622,120912.80298724309,68885.78951562231,48000.00000055062,16486.65420872519,1823.6771936913617,3656.8124929578885,2867.970350187667,278.3520863088413,712.4927728993536,1287.8900622490269,34074.64480559558,8125.614795683914,762.5400200211665,2.628890584350285e-06,0.00018960313334556248,0.08597186811071471,0.035425888490437124
449,-692.1748829154935,796320.5029962579,721163.6390944844,118277.25746842547,66620.22301637012,48000.00000001268,17061.2909968282,2880.669575625437,3757.5325082914037,2856.3610373813704,138.88092415335922,538.9407054209237,1342.5452573661403,34328.53058320414,7613.117931592606,687.311517286469,2.174103373927289e-06,0.00021822855794856398,0.08852538734958097,0.04921236336918267
450,-669.9878308663383,781354.8348835019,730490.2371123519,118754.35453430207,65813.14338180098,48000.00000046604,17040.284767115736,1951.718750256455,3690.6368558849963,2888.881688175133,158.0124673333049,581.3418238293447,1020.9220505244263,30349.29913091257,11362.766139309453,791.5199100844163,1.7084013682975387e-06,0.00017385181359869933,0.0872413578082222,0.026084974056560982
451,-624.402834174893,769360.0499905393,697250.0017433844,117292.62483084868,68554.37228928435,48000.00000032637,17691.73455898434,2635.914743602986,3998.087535066298,2777.6608663473203,86.8818927665006,803.0630860166355,1511.4766379269013,31307.97321743053,8701.346164830244,788.3133841991485,9.862590469023377e-07,0.0001722838803737786,0.10605596456731077,0.02476899237387421
452,-685.7907875789087,747744.9811454534,692290.8318731032,116721.97117238316,67677.53914818507,48000.0000003945,17483.27837411397,1878.9069429437536,3786.2082130966583,2681.6234927693226,63.5483628676139,583.5055349930874,1195.5162176469773,33257.17277237551,6473.447472583629,704.4251507933741,7.354050260834151e-07,0.00022100942247939642,0.10604033060985142,0.0348665692011967
453,-835.6208349102722,763823.276939832,671497.8812185158,121697.04277570503,66690.04608425386,48000.00000038103,17324.817173896798,3891.6737270680555,3716.4920217375698,2966.162698584434,291.3398756615039,530.4508794792878,1030.15464169966,33069.153367789346,8995.72438010845,729.7363259368946,1.6871119756856967e-06,0.00017216662558508026,0.0784385135090966,0.026791566839214114
454,-522.9696114313904,761463.4481880019,697809.4203104726,119117.59111987968,65236.698288239706,48000.00000064867,17196.181561512585,2557.5708932478788,3742.800822061724,2879.9682531940593,205.5983443752261,576.437564761139,1278.4571558244706,34246.86618466158,6804.586572839481,650.6083597859279,2.508566774613525e-06,0.0002317856607068568,0.07822796930460696,0.04455203712645472
455,-476.5411275566721,792919.939692898,772876.924498241,118950.91759557626,67039.51765694452,48000.00000216878,17025.518751484058,776.2983280540029,3833.0098766699894,2960.6759899917542,170.59319566959863,482.94757531049197,1438.2310002731501,29102.47222429433,16669.49091052282,873.5014155702542,2.3250098056345933e-06,0.00012439507720714705,0.07748188428483614,0.039105352393757974
456,-501.7577562163544,795446.1605227906,745914.6749430167,122087.42118216443,63280.2128185287,48000.00000003621,17119.830906063093,2673.7310954474297,3290.4710531915653,2938.152341653845,270.43592490363795,386.020699906544,998.9355816758615,35600.724299266185,6917.3627267016545,666.8989168212752,4.333700790445662e-06,0.00024691652667103157,0.06027621104763224,0.04104975604573026
457,-556.0517061976459,791508.9188767546,712420.7035576472,119127.2674332341,74234.87166376322,48000.000000482665,16767.441137189897,3741.9482880131895,3446.8982065346836,2560.521934645123,186.32417883767053,962.9480540583407,1482.7355589603335,32019.83862967126,8874.80980500984,824.9701610626684,4.1094961368689e-06,0.00016995985438757668,0.09701295887171993,0.03617055926722843
458,-628.3097938790892,748689.7205222476,691179.9040715985,119121.71336123564,71598.38580000067,51697.950192445496,17447.132039829798,2280.0210669941853,3649.294781641394,2849.9192000255152,176.6997968392456,698.9104394000802,1269.3285315241721,29310.067985183836,11861.100290027307,898.6922717339877,1.7759099538381167e-06,0.000121553151164392,0.0905539251562049,0.029120320641196712
459,-730.5314603625982,781388.7564649929,674355.0853603908,117631.62467500985,62000.58023996965,48000.00000044387,17057.619928969605,3722.734722758824,3714.830447570123,2867.231281099445,123.26731109959482,329.6856566250324,948.1909672516399,31084.871479600526,9979.615800082245,754.7894874619637,9.825289716514942e-07,0.00018014919394803507,0.09234718331310118,0.04120554648620681
460,-613.5424617332635,766328.9807923242,711426.8078380271,118306.57292018006,65428.19772234935,48000.00000085289,16912.46812026204,2322.48051890082,3560.8380187678467,2972.1038682297153,127.82494589650362,434.8644973280636,1032.6679866653826,30819.003763548335,9506.226779934499,781.8656664736407,2.1037105844267455e-06,0.0001722968929168969,0.0717410364279685,0.023329174405953553
461,-478.04897598813557,786402.6484219764,736843.0725471874,120381.50675321295,60818.71403592678,52345.613316288574,17368.830803139157,2078.748758963757,3574.72115363032,3118.246209573133,239.93745075579312,295.2426957391372,947.5685831757822,31526.47038439579,11786.79703772783,839.5601351501832,2.43031859870238e-06,0.00016307944414443242,0.06753520821794068,0.045031244410985806
462,-585.5120474600294,798843.32653048,745513.9503308284,118408.01252827556,66188.13367894905,49223.22195438905,16909.237599158616,2030.7949048932855,3769.2054815904607,2828.0766837729857,146.2298843647983,550.6865601671522,1202.7598982744514,30695.66251885462,12774.349931747463,839.0157140032833,1.6569659891382493e-06,0.00014605822120833192,0.09834592094292433,0.0275633914676814
463,-572.7566253201825,773964.2108052956,734593.827854683,119240.27010934203,60219.23926366739,59422.78863617017,17114.29275233488,1732.8917395180003,3374.691373320765,2879.679875024397,154.51579160915895,253.47127071199841,827.4236331927646,32960.80984463646,9538.85628980652,933.3235376645658,2.7993893542273673e-06,0.00017502255075820108,0.07908723613748832,0.04194740849250238
464,-391.8690343477561,770568.3633193864,720841.8219627116,116870.37263292866,68924.25201212545,48000.00000033703,16973.03233069162,1968.2560290409149,3840.9519540069523,2603.12335177672,69.01072611904826,680.4075138161132,1274.1737098563221,29745.86056779826,9840.760012153565,853.0724888393987,2.8282172007214057e-06,0.00014361052228210912,0.10506829977788931,0.01940810521461568
465,-455.7503087694604,807543.5355175118,764877.6038123745,117177.91478406142,62638.162122329515,48000.0000008534,16876.18267498127,1884.5473822614504,3562.182184928466,2711.3166826049646,82.16228629148566,463.90294960237077,1080.7273829691333,37132.21669138348,6973.99912786276,630.2288136013374,3.7940207676560915e-06,0.0002709163642627842,0.08269534160931237,0.047584203922844535
466,-546.3399730734466,767753.1036242277,686241.0581084599,119326.40887197052,64142.653993961794,48188.51070266653,17328.056778169674,3073.0901979826385,3697.128193808032,2963.6139262341158,186.70833044078233,473.49331201986956,1145.3325084744456,31869.471395520195,9213.572294694379,741.6233563186707,1.0399499101275788e-06,0.00017235492404552138,0.08674667524610814,0.02782023677496459
467,-760.1242466399015,811591.5084797698,746499.1759999956,116687.04670366441,65395.2009200632,55963.313554088534,16666.313716998942,2093.225174673293,4146.684118954235,2831.36870462727,84.1862378299695,411.7903218452405,1064.1464604538971,29553.75522981129,14359.36754354983,1086.4447011734226,7.521253287277691e-08,7.630495863303834e-05,0.11015622419253185,0.02488428540545631
468,-571.1327898618638,800438.1309012403,782975.3311271076,117895.33180712644,64021.548100204105,48000.000000000065,16667.317806528354,797.1839941528197,3741.5739153319482,2795.99609466587,105.1594588362148,382.8962419802268,958.8897131490542,32601.94586435005,8388.69482076057,748.6027369912141,3.0519642740261864e-06,0.0001760581057051672,0.08760190161114922,0.025194978767602443
469,-478.2718972579237,786415.1284154677,736271.7142087859,118891.93908141674,65499.050620298105,48000.000000345215,17025.818726514513,1722.8538271341872,3757.249884009777,2995.2237065342233,192.38358979044008,500.24497183696525,1260.5105214765736,32983.743838170456,8504.732744280618,757.7956791680865,1.0205704234896888e-06,0.00018117077660382997,0.08676604316495366,0.03051857255339851
470,-787.647265663061,782422.8979699443,710126.3118306366,117747.36903962608,63527.73076714897,48000.00000038878,17287.23276751277,3451.7822617151364,3611.2482991413,3019.6283429093,115.43588971721034,428.4794537084037,1227.0015610757996,34072.60036738483,8177.628598354528,808.7893283884866,3.3122535292727725e-06,0.00017359557369268518,0.0706559357595607,0.03237315487026821
