sample,ll,T_NDH,T_OOA,T_LS,T_L_S,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,p_H_N,p_N_OOA,p_L_S
274,-160.42920879468522,855899.0814127746,53383.26761916641,52492.271062859174,22107.772230891424,16321.72083288886,2242.449786548515,29354.440998746126,26426.97933411941,60.6723812281194,4694.8263070521325,19999.999999949712,1810.5382445711198,1.4763602679385783e-05,4.079993912908319e-05,0.1615632207929968,0.027457022341532907,0.4363036653986467
275,-121.7714846544433,841081.9026206883,59358.23995529331,57768.20221904105,26282.50244251491,16787.7524781866,2383.71460374555,30009.37705046412,20891.56835920134,126.12833756169566,4056.1199962317046,2710.793611719536,1489.3092078885597,7.366261179760289e-06,6.55442663560323e-05,0.1508273167243067,0.027601575789752347,0.5720924210782269
276,-146.5543852312097,776271.9578066929,55342.7960639917,53849.869171771796,22858.492085058133,17340.92170718286,2332.9570855461784,27634.925934637282,26067.990880476616,113.63858165100805,4598.363587282937,4506.441998948403,1598.0643144254523,1.000000008926735e-08,5.5233729801446785e-05,0.12815379654234385,0.021682596305540112,0.453205932393163
277,-151.05982301844313,787075.7624303123,54841.29173683057,53986.67470187574,24192.830957144666,16942.449342333173,2526.5329043490397,30949.50535042496,12415.68355169051,59.51021581410043,4327.615460454055,19999.99999999011,1415.8381907410644,3.1806321490986956e-05,8.69242408460941e-05,0.10712817857978348,0.021550612602716717,0.5564947652632783
278,-136.57619285234097,788049.270347584,52987.851132574695,52190.68414752133,29603.479455241064,17013.084014134005,2476.316432156015,28273.417205308968,33580.77938699836,63.13466092903014,5763.735364815796,2529.576523636806,1413.4776631099996,1.000000035815339e-08,5.263865782043514e-05,0.11127664139395407,0.024879802766690273,0.5566762645375192
279,-139.59029240965947,840855.8184898786,57317.260615725136,55873.493828581806,25077.822119294942,16446.478289607257,2616.206713119094,33387.445441099786,11694.037415620534,95.3788203325692,6479.813936315652,8075.923137583477,1318.4421056306073,1.447830267768097e-05,8.31341299087869e-05,0.09245529829749655,0.02564169558990227,0.46862068487081276
280,-169.5946568133611,786130.3410073685,55516.601592360596,54215.06451554853,33390.25050924134,17111.575275169536,2287.826861669713,26674.262741332954,41708.46931763783,116.01191773836209,7284.458846844918,654.7637347971312,1562.7771463597117,1.0000000024698662e-08,3.503386414642604e-05,0.1464653234928623,0.021139562712197232,0.7126794328717366
281,-189.70720036044005,785661.8502654267,53790.367285522676,52538.246695802256,21584.424713462624,17476.82802192056,2423.6166617945987,28626.391863506913,25299.664723916158,97.71087316209552,5939.836373255278,4787.06207386279,1557.1530056452389,1.5554642283824227e-05,4.383956124558449e-05,0.13376942759245275,0.019733962693158195,0.4588168323974413
282,-178.27142940341372,766967.5791174863,54746.59824411294,54080.34070047155,22088.447671099362,17331.214522228587,2387.7904385334673,27370.57005098533,24629.028857392383,49.66459163057325,4630.589741041463,19999.99999989685,1466.5276563088069,1.000000000752257e-08,6.853842539440063e-05,0.13744134846486494,0.014125716280399487,0.43059188422624733
283,-157.2195253619828,789040.3377875288,57486.462204797885,56606.64038805729,8000.000000010573,16812.954969303628,2444.177450256077,30573.07079310829,18202.341018047966,62.0052519838851,2651.543047789086,19999.999999998847,1534.9381073238967,1.000000001732575e-08,8.564790630400964e-05,0.10928329575948967,0.023249638074432664,0.38591487214154474
284,-101.62279495957645,840265.2533348276,56822.57074963232,55624.550570999534,24177.15375610092,16322.430950011712,2222.674065362677,30918.83146583947,12999.114618261183,83.06144962408746,6007.694776466649,6179.274057043901,1404.177664673471,1.0782708359722834e-05,9.474658874041236e-05,0.15875022222772914,0.022559908193351245,0.509800112197049
285,-104.91004633339331,802875.8707657891,57119.453269398815,56005.86678250119,30755.517841169105,16381.388545386533,2489.2882062856584,31419.232404538507,14901.12774666055,88.2649064529795,5315.8445100363115,1392.9631880022753,1492.370831512879,5.622713733807915e-05,5.7990845905592025e-05,0.11333256473904142,0.017029124817519288,0.6889208514517542
286,-210.10369225424932,795682.4967191448,53795.377464597106,52461.58107956431,8561.172242573546,17660.296805503982,2288.2395047770347,28291.95520900458,25406.362003447128,98.57484961207543,3563.5283320552107,19999.99999999707,1609.9522178081318,1.0000000002878853e-08,5.212384731411755e-05,0.15808486762207172,0.014247642631672244,0.3069237424621897
287,-126.5365322944395,813165.702359945,54312.586578460134,52502.44903111282,14454.049786192343,16698.737430173285,2318.09796272269,30783.510000779883,17053.71683706846,117.06378100823166,3619.9990451041863,19999.999999949996,1351.396910828845,8.153022737043525e-06,9.293448910689527e-05,0.13651163855055073,0.017439901746447238,0.3832938112359606
288,-195.11881106079053,791623.2843647762,54638.94338017297,53427.2336169613,27309.559400467035,17024.69731309541,2462.7938951595306,28212.78072890078,28367.604629795645,95.98727528887008,4935.6457640286335,1173.0954095727338,1507.3890395702645,1.0000000213332128e-08,5.0423663758111125e-05,0.11279408665962096,0.029963323997430562,0.5567035852070906
289,-118.10998583623606,822909.1073573083,52681.85159199054,51750.133302575305,28475.98821486713,16538.567064689098,2319.834923152664,31987.563679932493,12794.177353008405,58.45905924208049,6103.762362741192,19999.999999979627,1390.4212679510867,5.8562301629930484e-05,7.316338710895351e-05,0.1360598937520035,0.026210813902504963,0.6387800201133792
290,-197.55750040575407,734782.4194645024,54546.257579013385,53067.40146123825,30100.27495985027,17734.49807608992,2437.9461543750976,27025.641238846085,24281.665125307583,103.21617311819911,6535.009288676177,2274.914194240165,1476.2116315030617,1.0000000474542e-08,5.853138984968856e-05,0.11141254956892574,0.025250206097014623,0.5714274016439356
291,-110.54300096688998,818386.8484065566,55007.03430864863,53330.75449068999,32258.52732332144,16475.458054381925,2578.5198157601353,31428.189444953587,14740.425146296351,123.00083090722353,5989.104643886287,3585.507830749696,1464.8260809762398,5.644680770754443e-05,5.610440590305242e-05,0.10063117639921576,0.016324751856789887,0.7295899436252375
292,-140.54370676184286,742963.3152026421,57223.91346032786,56685.63060076212,14215.809028452235,17661.548561947267,2496.5932610201517,29543.564942678626,16578.833835040412,37.39993383486331,3656.8278024940223,19999.999999995434,1377.905063188536,1.0000000097435856e-08,8.336146618948799e-05,0.11419036476312187,0.01665429051434652,0.37881736649416653
293,-113.52560282028728,842243.6558754273,54941.24538377275,50023.88542711411,30836.138348974855,16423.14440393454,2414.1510339825854,31385.146394713618,14355.892522810438,287.29874331791177,5664.722626151378,528.0624766045462,1474.7517685272696,6.642201198341381e-05,5.344407491979681e-05,0.14252639317229132,0.020788150819773723,0.6589897285222981
294,-102.43121784910096,785184.531122923,56222.596869043075,54608.42390591804,21514.205967377227,16919.159606082765,2536.6482605809656,31457.370964202848,13088.54982120523,100.51265936822197,3670.695177907954,5612.368425851386,1422.3397436211567,4.215073137462291e-05,8.8281247898943e-05,0.1130499083366169,0.024317454513062962,0.5184032395999233
295,-174.0957180275353,821463.4627678919,56254.22531954589,53205.12093786821,32092.41328710178,16738.537264505114,2287.347342431043,27634.26114268041,38125.52533111882,253.8907597390315,7774.713693791501,4334.670157660624,1717.6974009636342,1.0000000284722562e-08,2.469270865597329e-05,0.14645023868463436,0.01801933031086396,0.6182875647006906
296,-93.78610401690199,797462.8429787391,55333.67401762133,52316.20095085311,21889.952242537256,17171.35065854628,2239.694659310288,36578.58129516028,8928.136214485767,148.42746763392927,2875.55348739848,19999.99999999277,1198.237658211844,9.656369501593905e-05,0.00010860576902743924,0.15827048185976492,0.022113953829420357,0.4781355122879553
297,-135.13720299325138,811663.9289304691,55640.82993682885,53222.719211556854,16358.313943525796,16710.039205540485,2527.3098352151546,30908.989229963663,12911.719508313312,143.63988073999008,3747.7005406370013,19999.999999963922,1398.4803755584412,3.599101582327373e-05,8.765356591322773e-05,0.12278105634175836,0.027150623424451934,0.3690204806411989
298,-153.99348240175607,838647.5332751155,54673.07666936884,53487.069317999245,25255.38492078252,16421.05912169449,2367.9079579095824,28075.080441617225,32416.489481294146,96.32369331617761,4850.6934266577855,3066.3301679625747,1624.4213899956646,1.0000000083089677e-08,3.978482186488897e-05,0.1535810006201388,0.02024862111926034,0.4855285738804669
299,-152.126776198456,790297.8776302963,53137.445022865824,51169.7031984849,13877.651686180487,16641.977128332066,2461.012882544796,31484.024619576794,14438.864924867265,120.80973689835942,3884.6676233568787,19999.99999999998,1503.8539583375814,3.7398221780952595e-05,6.142417002472772e-05,0.09918081280733008,0.013209674349675361,0.3383807154539965
300,-147.53588927299833,792771.8068102492,55516.01257399494,54092.45452768207,16957.424998682887,16996.47743307907,2431.780355045758,28911.645959643363,24864.575209642142,104.25319945611713,4669.725230378901,3318.027300760662,1631.2669787386196,1.0000000150055775e-08,5.2184277584228505e-05,0.1083810023925635,0.022081871962866217,0.3766442252589445
301,-193.5821371122745,761168.6530326682,54831.71491562339,53793.80716194821,28291.12069390842,17276.279208835116,2536.3792996316824,27205.380761062745,19820.199132806716,85.26454555131889,6347.18742592846,707.8917385633772,1493.5899194747763,1.0000000077859444e-08,5.448009075773692e-05,0.10304976656811436,0.012595250491885203,0.5349738515865878
302,-167.12331446042782,844903.8391937023,54236.376149669806,53392.64904813363,27431.794276894998,16367.837157538113,2544.5835193479425,30026.965687690834,24772.51606308253,64.71007774092013,5555.043598394787,1683.86507112663,1633.792262022568,1.000000014039765e-08,5.005741393853712e-05,0.11323082026132454,0.025044149666589726,0.5977175100823806
303,-129.31061389431989,780263.0703499349,59771.0789073427,58158.58211436777,23467.439636683815,16895.55011665032,2619.968728571669,29876.447228793433,18873.660485642587,116.39793341960166,5929.183229151514,19999.999999901607,1430.7555187421272,1.3096862211172177e-05,8.984010983358745e-05,0.09235032783328745,0.029039273333602775,0.5663786565999067
304,-113.58245888064172,845241.0399672483,56496.03357253061,54877.03800730605,28324.779720847528,16183.803892249245,2351.0355892297134,29872.228091940997,16148.742511428374,108.16427629540289,6595.013655815016,1587.1964298527587,1442.3222617222548,1.9178890939754542e-07,7.370072242073687e-05,0.1383184291336186,0.025113906349975578,0.5262130059521728
305,-169.0537803774177,789737.6559359563,56248.507637183946,53268.47084357277,30619.316599507183,17170.95390824277,2298.331609787543,27994.606161513562,18286.76549584616,235.92598842811398,8949.05511888646,19999.999999931486,1379.174386894674,1.000000001835824e-08,6.412286851851528e-05,0.1326361010155156,0.02007619744119758,0.584232416756483
306,-127.08506000001567,821495.2941415084,53781.25553597886,52046.52752483189,29396.22190531058,16501.64225764003,2299.353827515332,28095.032926971486,31117.814495693612,130.43589452387073,5073.3649567741395,837.6908863107334,1659.649145484886,1.000000005808852e-08,3.424235084559891e-05,0.1339587121119643,0.02595689301529278,0.5354250743908131
307,-115.2916153214457,838526.4764505749,54626.23715623147,53332.08576498277,26426.883405915512,16408.667128890775,2405.3940014900745,32101.439946952138,15577.94492008135,87.65083449888722,5592.653007056463,1825.330452929222,1356.2605244096567,2.1795044733467893e-06,9.679235909354973e-05,0.1170242666034591,0.017538164563344574,0.530867905234238
308,-88.32748634144738,829740.6413960131,56715.889730958676,55238.92969348421,22974.415501067688,16535.978341679445,2289.3065318683734,33091.53429396003,9569.868431738081,81.19981365683587,3485.626177720502,19999.999999861924,1465.811470084408,7.860287870894108e-05,8.685191631342633e-05,0.15358874230792136,0.02439373000871337,0.5699453364157707
309,-181.96254605767484,777828.509513709,55824.528642794096,54857.50004752611,25969.14479843625,17174.543989801008,2246.347922455061,28765.51845042326,17896.523094442106,71.03939128262742,6210.330189432669,19999.999999806787,1438.0843283376344,1.0000000230725292e-08,7.552153514547584e-05,0.15166677983093788,0.021998356761269617,0.5276466011066624
310,-150.2517702845396,818185.0054342009,56699.934534439504,54704.003292014655,29554.536226089287,16442.64868257141,2366.179472761594,28996.07929927852,20382.221346600014,150.13573329350808,5886.392068539756,6616.02174163227,1449.9917768759667,1.0000000116603634e-08,6.165391842658679e-05,0.13078029564502638,0.02335252257594168,0.5625370922776083
311,-193.39667171458171,733402.8910332434,54180.41057557281,52659.84670942103,30900.3925288344,17928.453888387947,2526.8038637386135,26833.585969463395,42322.50475246874,125.39271678155548,6360.230757608916,1731.012092969702,1505.1078003533619,1.0000000248127372e-08,5.150322313318825e-05,0.10708788092619949,0.01715729274225424,0.6668077472646798
312,-152.64979908931463,826868.211865515,58001.55609004538,57228.94293652375,27264.047502107842,16491.011141798695,2269.136491141122,29802.68779051093,18709.536993424026,61.51595550742836,5697.036470480408,4061.760902735051,1438.6610070883714,1.000000029450201e-08,7.084720796200777e-05,0.15786585326868008,0.024636580494609046,0.6348549543389761
313,-145.76670459974696,805304.8639785734,56204.1173182913,55334.49379082505,17092.680359802504,16465.499383711365,2503.2889740124365,29129.267720934895,18100.10915224025,67.89889443837222,4745.0081757812495,19999.999999970423,1623.6148971659727,1.0000000015794992e-08,6.217826906414682e-05,0.10511205086441917,0.02195529654514178,0.4213366800034108
314,-152.14458870847187,812172.5929826436,54403.56473612042,52979.895545767686,33976.883467465515,16523.124727178983,2561.1034071732156,29084.497623737454,22486.582582466028,102.30676843157319,9344.90358865095,1106.1105166386633,1700.0069997449316,4.311561988549726e-05,2.6318553206759147e-05,0.10329352291773757,0.021523805198674226,0.7999999999993528
315,-137.29669564265856,805506.5898658999,53258.150336474755,52420.31133502563,33282.972536964495,16957.259076832182,2449.831087726367,29360.362670403356,21548.224624049057,61.01520912213162,9999.999999999547,2017.6594383075471,1527.2915704196323,1.9119615434561072e-05,4.851602454572844e-05,0.12604866617647445,0.019982500624628,0.6683634203935258
316,-147.23575938899387,813404.6753581539,55802.492909535016,54233.62255537146,30209.87894686768,17023.427663328006,2538.359185247311,30030.116023211584,22248.905402851524,105.32477181805062,5413.324901042128,2723.0145245785725,1505.3411661905523,2.0357150999072853e-05,6.454540679787582e-05,0.12073149831889407,0.02739398241008652,0.6395782764416487
317,-164.81450409401884,784568.3259775401,54917.72733567266,52877.755090218074,23212.78315318675,16774.131551678536,2506.9948845667163,27746.422272509164,36120.76234650574,166.56757047472914,4745.852550493484,3948.8455902956553,1667.168216867741,1.0000000006438708e-08,5.517553852854161e-05,0.10758765590707377,0.01870327109763083,0.5083970346761941
318,-127.38584477657923,805004.8877600194,54390.14605034271,53541.40949924471,17669.685445067513,16971.58419688548,2481.691301396117,29016.372765217704,21657.193615994278,60.893311567985265,4293.198201841684,19999.999999809486,1399.827871145531,1.0000000288481653e-08,6.938014567496325e-05,0.11228581021195964,0.023670111360872822,0.41850465435554984
319,-178.79993979648776,798464.8544369002,54283.012232287634,53805.42865724111,34125.1243103927,16986.907724444103,2440.508039131465,28886.155850407416,29789.056086858986,37.40697201210218,7638.299890649287,19999.999999868036,1377.2749457339444,2.2130310298021076e-05,4.370688776119688e-05,0.11915102296360515,0.022211937575923664,0.7165270264239078
320,-162.97890815781898,821703.3759635048,52510.03536978535,52210.25112945928,30647.309641180236,16669.946961379635,2475.9652081132676,29814.447052599076,21807.502395085958,22.318035772198776,4812.6175892871615,19999.999999819327,1542.1739246682994,4.723365584166572e-05,4.336289931983193e-05,0.1153227351832206,0.016802340994891845,0.6261462195323536
321,-170.5447412421801,815070.948146224,55735.717920259616,54316.87651080558,26403.814760441765,16714.372517421158,2332.9099552886246,28592.036059976705,22832.053228051085,108.41612367948088,6176.256981202676,1306.7404099482314,1624.9622998793013,1.0000000084176915e-08,4.073980884758363e-05,0.13295730544088213,0.022518485482241644,0.4879135227153739
322,-178.95540569518818,785744.0522874459,53940.0410400269,52684.405936155716,33203.59026182063,16981.641120377844,2477.001708506026,26965.92689307202,37099.151290974885,94.47834483503433,7781.8894329718405,1490.878951819917,1468.1909784575182,1.5450442634139518e-06,3.7685072810140494e-05,0.10943027003713164,0.023771873504629858,0.638140207147053
323,-133.87526208506392,788233.9660465791,52116.22103337176,50957.41873766303,31832.889540974844,16899.952913671328,2496.1949321310854,30027.178647871824,19433.650258663423,72.68848924974526,6244.3050492477005,19999.999999988046,1681.187407618162,6.262135536048984e-05,2.3351361295268938e-05,0.09272216959328658,0.023717267256472763,0.693435538313703
324,-127.73263176756777,816061.6729333814,57098.79310817813,55583.17026647441,23014.065313525483,16611.042035992687,2511.13843406231,30577.87789844141,14753.703218807057,114.65182522393567,5368.287606882792,19999.999999956286,1531.9838145142392,1.0000000086550803e-08,6.932379143625995e-05,0.12060935191866642,0.01586720300078727,0.49850009497385683
325,-141.5038610864484,795993.9172477796,54516.82023781486,54304.95929073561,31085.18197380275,16578.073006553044,2437.259358939053,30336.856676516534,22846.795953932047,15.167447348407537,6425.681486431628,2497.79236236165,1635.5184911610165,5.578447703701425e-05,3.0317119943652874e-05,0.10314167658209025,0.01896531937346364,0.6441186458577733
326,-136.81042845314704,802884.6836881132,55566.06286496863,53606.293199531145,22723.976458194284,17172.86504302816,2345.4973391646195,29618.213914965945,14884.834920264719,131.31608290081945,5894.021320825509,9052.986611615572,1478.6623062566857,2.8978035226021552e-05,6.496109552019787e-05,0.14331743571297284,0.020681194725841966,0.4922182079359965
327,-154.9934432250049,813284.9852127524,57561.40250273348,56245.87561957965,17165.423255046604,16680.041433291637,2275.330042513929,29888.89092005556,22444.878834009374,96.1247333284734,3875.4892801222063,19999.99999992662,1533.3751370129746,1.0000000010471038e-08,7.548816740192118e-05,0.13841793477576209,0.02316199804544455,0.4155979220368868
328,-157.42357706853994,823770.8297715501,52822.48105536314,51705.89919965842,11632.837997872535,16393.899636076203,2451.4024281645834,28873.607577058203,28064.625628983267,84.90017131332823,3497.253996732688,19999.999999790267,1633.4897354937602,1.0000000070467419e-08,4.116351270170124e-05,0.11959885908806114,0.018751755881289793,0.37256077569379914
329,-156.44313850354527,842751.117726752,58970.72771789777,58389.21406055985,30640.089504875737,16317.594537061337,2593.4321372977893,31002.033025786404,19931.041980395523,44.27264631377259,8009.62703930929,6041.426554356963,1503.088480279673,3.0054960306874426e-05,5.945257217308111e-05,0.09957169949869578,0.030795875002648514,0.7078691851932694
330,-123.05708608308697,834080.6424515735,55239.42648746548,53456.80072422837,19386.917422350347,16150.572186531519,2364.951596792747,29878.501469277944,16228.520864536522,133.70381197491938,4237.206111846907,19999.999999978598,1300.388294527065,1.0000000395158385e-08,7.689307716769652e-05,0.1276088752831749,0.0223991690397643,0.4063040666034113
331,-132.9293485291983,780799.8052541248,56377.74556631553,54642.20893635503,13086.310031165933,17531.291615523816,2448.9180008022895,29361.022543975756,20241.011940589244,116.11878670192958,3565.17879222247,19999.999999796237,1543.5756712568343,1.0000000028162167e-08,7.491744611988692e-05,0.12646105145904565,0.017758941736009597,0.3558251177748044
332,-125.90168414358824,789584.2425675689,52310.45067393401,51381.82903693439,10583.029683758185,17021.364604668302,2549.8525761555074,28990.41739490554,31718.9077099953,69.30341493155026,3873.339729930397,19999.999999955362,1425.2948462293189,1.0000000098335403e-08,5.314189183174266e-05,0.0973439192490509,0.019044352724547957,0.3419600848556551
333,-154.23507604505357,834440.8372213467,58803.85760649101,58281.77145678331,26071.818310977553,16163.041552371611,2412.616847080943,28881.247885205958,21643.96102353247,46.13619837460434,5198.850306578964,19999.999999888463,1689.976566474319,1.0000000247860953e-08,5.6214522781927795e-05,0.1218783351206747,0.023663485865816597,0.5731327787914261
334,-147.42527049123737,827474.5309598317,55504.78843248381,54448.59931155335,31103.88528385087,16873.835852518714,2528.776999304973,31131.304038293503,14840.64088367553,67.29907180365475,6260.565345687734,4717.383500757743,1663.995887464969,6.155469206294284e-05,4.819023046401561e-05,0.11173446605804926,0.028526030499844004,0.7220108094349623
335,-149.5175325611522,785969.8464758529,53681.29020749172,52143.61944034797,8803.187397701444,17169.93873963944,2207.892950765794,27801.238570110425,18148.879462572353,111.61836687351521,3842.158145040953,19999.999999890028,1429.7362800284993,1.000000011584339e-08,7.707465141179269e-05,0.15595220627470655,0.01841651808210632,0.3320943661244898
336,-149.8556345922346,805462.8070062478,53370.58923834045,52130.297791139645,21365.084395977607,16832.471753601887,2242.77389943052,28451.729335446646,28557.65905760109,84.79319653403198,4847.9640465502835,19999.999999863736,1553.9301574587173,1.0000000238794498e-08,6.200247930919935e-05,0.15494582013799144,0.01924058636736292,0.41258131094598266
337,-90.03351746013234,837955.8629327478,56905.544604704475,56530.960363108876,29963.82037264142,16262.000253810258,2316.3802097033017,31448.155606956116,13758.054735146707,24.840633668713433,5707.452506479582,4303.409878124063,1474.972372071132,4.1577227629487266e-05,7.903229158740259e-05,0.14096301774180758,0.02273279618913951,0.6951731006214495
338,-112.19584576520668,806430.8380037931,52042.28958642641,50111.00938423382,28021.653008339843,16605.35987248201,2472.46030693487,31255.750283230085,11800.43959474813,114.25883251338995,4360.39182621297,1800.493899255786,1488.3099129886912,6.688301968938659e-05,5.4238825129397545e-05,0.11233131483881621,0.029985616804847032,0.551801671058235
339,-124.15330632849522,816334.8896581004,54486.078173535265,52968.53417552667,18383.63522181035,16566.711163209326,2450.9251880719085,30568.414332282708,25523.142873823486,107.22330325369367,4157.319444667314,1415.176162346408,1385.4618481860405,1.0000000095363416e-08,9.28646878480564e-05,0.11013986040827851,0.020467499755681115,0.4574011373725783
340,-170.17479996769498,798614.0801501668,54792.89379520375,53262.636031645314,24342.401831646886,16889.084272225045,2466.917288663485,29262.17627973446,30842.629375237244,112.0082286588931,5430.512326829314,19999.999999997923,1475.231820890849,1.0000000069117424e-08,6.154405736242355e-05,0.11702962207630248,0.02797514318916134,0.46198743721755725
341,-148.15238473851196,795022.8770156908,53682.51000021548,52262.71700043367,26210.44889417764,17337.38719461639,2463.577140686043,28949.171743524763,19485.785493789677,101.63835131056886,4509.445500956744,3443.6006487301947,1708.006140742289,3.080835470402369e-05,3.517855456139787e-05,0.11543222085298087,0.01839944579991084,0.49135712506153456
342,-187.10716695874981,759774.3787332593,57085.83803598483,53975.99978492317,31591.09661308701,17408.297441036146,2432.984262233599,27413.83384379854,32228.180991230427,249.38083569228604,5876.043621445877,1092.66103417768,1526.7259673347182,1.0000000025949573e-08,4.9256415457778386e-05,0.11933204856514146,0.018551952719132916,0.6162148067132852
343,-105.16116102173626,832431.8830058913,55684.62167768109,53925.87860817173,23530.411477087197,16415.013691091102,2388.943201029423,33559.979306077345,11332.678167067035,104.8719273035054,3319.8472807851376,14133.022595320426,1366.63684936346,6.342458350857378e-05,8.548084484726959e-05,0.1339644018009613,0.020333886074062644,0.5224576998883445
344,-172.52196761548498,761034.0406578854,54121.675108241296,53434.62437486464,17966.07282136182,17342.533277123697,2390.839494793073,30149.689991838364,17900.468231833132,47.44181476921627,5918.330908372861,19999.999999991207,1374.4950107562845,1.9876393091311415e-06,7.263334309730744e-05,0.09372547323588493,0.018378156806326724,0.40995097430745286
345,-143.42054444360076,789600.8861995636,52186.42742843455,50933.28955483814,30476.132158844648,16709.708786322215,2474.9656205562815,28231.025266154946,30063.966535386346,96.08531215159383,6999.4160357667315,1165.5996660011187,1714.5769828106882,1.0000000304141374e-08,3.335758032061171e-05,0.11309657109441784,0.020392738470851886,0.4981199015063188
346,-148.52947667119943,810727.0140521094,55647.58022388453,54291.894959458376,29106.09464038675,16389.77340109956,2396.1107622447475,28556.310853038667,24021.067177624227,107.78545719929795,6414.43715089758,3759.6192929285303,1576.7048148156039,1.0000000245769968e-08,5.310430862458566e-05,0.10979273076630154,0.021434780006776653,0.5838177946278973
347,-109.93536676633158,792568.3536436972,51665.98588579111,49901.471419007044,29312.102260465286,16920.044212960056,2524.7414873889356,28764.31527263046,25343.800962622943,118.51936159532352,6596.885080558857,791.221353349703,1599.684044373827,4.554330952803531e-06,4.2420557535365305e-05,0.10078610594613215,0.019535153191516445,0.5235286354350679
348,-147.40491119539007,828429.6933505402,56083.569044491735,54786.84902975919,19588.004314338643,16585.884453973104,2496.7880715916403,30532.785036521054,17475.731200352344,89.42597781911147,7288.573000994791,19999.999999920794,1510.663580910563,1.8921353143031443e-05,7.058926939515988e-05,0.1101497950065302,0.02437577828197197,0.48950372635831263
349,-123.7995200029163,750511.1006610739,55343.07884190904,54036.433128373654,24398.867751724665,17356.388268311603,2480.310725270266,28224.42029202358,17318.66761172219,98.68883571189599,4706.750548609853,12559.773556508966,1372.3300002989176,1.993979482246093e-05,7.11847134382007e-05,0.1127120866293048,0.022094359081766407,0.540435664556203
350,-152.04033505171537,832517.6727608106,55057.842771645475,53062.202784778274,19457.554762038388,16388.9915296221,2462.535731237334,30695.200771653428,15354.67911227124,141.17435321728323,4855.709431614777,19999.999999896103,1328.6611723852864,1.0000000022832562e-08,7.261427308961092e-05,0.12578845124313295,0.020882833537004892,0.4256700031778661
351,-137.03145286726132,782492.9709335769,53104.41156834205,51359.953108167356,29767.132669789455,17101.871090390443,2458.0165878334697,28473.10480982856,20988.110853734615,129.96861458926503,6572.25827928794,13786.129563523216,1394.3320314827813,1.7400437978055412e-07,5.5788104287109346e-05,0.11217579359582519,0.01696461029065703,0.5718993015578876
352,-125.71676148209428,795099.8892032169,53773.678428491614,52051.85198964704,9219.924597941237,17152.9101276419,2401.952522579517,30281.157283408123,23166.629581224763,106.98967662799184,2396.6756482861642,11684.733242414239,1509.060909122024,2.9273235227789584e-05,7.702929405007796e-05,0.13081242166223547,0.01746826954155286,0.3669528028557643
353,-134.04734280168424,761932.3899343043,55261.840499726684,53723.78744752231,31884.56747234288,17429.633612650017,2450.129946711496,29273.681804523305,16030.004937109852,111.41760241563892,7907.946943202328,3075.942162914374,1474.42019035319,4.087044044956313e-05,3.786596918160936e-05,0.10960345302077928,0.018780058725408753,0.6757602994228273
354,-134.54799631883822,829328.8585778683,52726.638613743205,50208.24101631045,24323.93615157694,16299.171765442818,2256.2919239905164,28606.299908195368,29225.22370734812,186.5040329641212,5526.758877258674,2613.3717685867955,1654.439070220578,1.3502738461237987e-05,3.0657439567940316e-05,0.16103912507852622,0.021452625831018875,0.4341641707618473
355,-206.45373869534933,799152.1200685216,54765.95994103557,53414.667035852246,31643.37298525737,16844.914155808397,2511.032452313683,29523.461079885477,24734.824875881426,112.01415216427196,7175.428067051661,1858.060495248918,1284.03351617075,1.0000000024813094e-08,5.829455429855066e-05,0.10435176123227631,0.020543880389249362,0.5978710238805365
356,-165.9302992403687,834317.888772758,53601.921979191044,52039.74021715445,22905.386120135903,16422.376455946833,2357.251322346325,30355.378198641094,24705.98588348698,102.29111715857579,5413.0000857455625,2589.474036187467,1670.4979612761754,1.3490358380562166e-05,6.479998419895504e-05,0.145434038434682,0.02747468456911292,0.5080032083284988
357,-142.55220898392145,787470.8116808507,55648.20615522923,53672.812143010364,10381.177152297629,17064.758823012933,2330.7712624347123,29042.399589572262,21879.95855159361,138.65069790719613,3877.9231571701825,19999.99999988889,1330.4690784989905,1.000000015623206e-08,9.290810121469759e-05,0.13954156688860242,0.02139496903716766,0.3608188534787828
358,-158.97815972128916,780670.0841177533,55243.91181891186,53896.87254496555,22105.659116035356,16998.798385900016,2299.6015563292403,29451.36164809285,21057.805785849494,85.91219720036196,5604.1431855382,2284.243790683064,1563.6834318674719,1.000000012665387e-08,6.671373851061365e-05,0.13562026017739992,0.021833051164665728,0.4204306477051474
359,-148.85667073206906,797146.8579470243,53802.95199681952,53188.94512371241,29140.801930862028,17581.33412685424,2301.6170202276903,29834.980386082894,19426.129544785308,41.26221200041444,5878.25058311015,19999.999999963107,1426.7492233250225,3.0055600162468066e-05,6.601649388315132e-05,0.1540593200280146,0.02645252657216523,0.5966092282353815
360,-179.55532186072233,808902.8610526919,54844.039170327036,53198.99226539953,31412.82740852539,16518.979198330126,2401.6517530204915,30679.262621388894,22980.658108232117,115.8380831581902,7096.681449743031,19999.999999978383,1486.0322219329469,7.909311074326163e-06,7.323058553587116e-05,0.12514652979392932,0.01940147840494221,0.6217106470489315
