sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
339,-619.7099862090038,817051.2089761479,767449.9102481443,137316.9906959236,85187.75830226732,48000.0000001063,16697.46410448352,7299.395380861661,2638.793618693905,2919.0972189726995,865.4843280753454,1436.0310255525683,2851.7581860540568,44750.35840944818,4207.525585202334,510.0891606510659,8.87961466565233e-06,0.000373572565191507,0.08739071112520287
340,-744.4145997950682,826065.7894726084,632830.7377456804,133308.98925965812,82929.31084077734,48000.00000001839,16517.31611229835,18343.69230731605,2717.180634476742,2762.299400043161,662.7843941167367,1484.5702804473403,2194.1727955436904,66190.28219222775,2588.1873884858755,391.66973006932926,9.610572060082433e-06,0.000490784360093768,0.09569038121032221
341,-655.1355276061092,839606.1484488705,699422.4986350288,126258.27153709174,73754.3857885052,48000.00000000859,16017.289612073197,14414.452685017546,2644.931024124083,3032.1349856792244,446.88052604640825,1035.3403341111277,1430.8056247595232,47140.60055623862,3714.7081371849686,484.94954554526555,8.60699132122055e-06,0.00035966063428051633,0.09431598358824203
342,-743.3016976967342,815583.078446504,674880.3931917676,120645.49331306566,61441.902325317424,48000.00000003621,16448.57769777417,11672.26615865026,2951.6563908017524,3223.9165417119207,218.0587468677695,283.64429142215374,885.2760792720967,42677.460025596476,4475.438254906937,536.6195702506984,7.740758513499398e-06,0.00033262063325712165,0.08366126180976802
343,-658.198558049721,831206.4665621006,718330.190716398,123219.68630864727,61078.5909227561,48000.00000011781,16554.61951419697,14861.02030471812,2727.7863156276017,3175.0760593094687,357.91864929401544,291.3714740700734,1071.948258650225,61061.558827136294,2930.094190307006,442.0371962758527,9.542239149214245e-06,0.0004408028688920346,0.07902551447912717
344,-500.30119146931975,790966.2368896703,682398.6512852286,122244.02702694562,67174.69312964425,48000.00000026567,17073.667811275212,9556.103139780678,2700.0253441347204,3112.7629762722145,349.0299582292359,648.1186319481834,1364.7726187203812,49098.03712915354,3543.5956113502107,458.66004855657013,7.924294101581195e-06,0.0004089315361784438,0.0890051347070647
345,-742.1450467601043,833808.7005831923,607071.3250037167,126151.45381584528,69109.42153201344,48000.000000424,16094.450879504593,15293.893547473685,2783.227246711645,3103.2916890890283,420.009993396959,643.8896960295524,1457.7584102406931,52128.25185037559,3414.3231908898074,440.19636993016604,7.9444121173055e-06,0.0004087202687868162,0.08579519212559138
346,-548.492905616497,831736.2454359609,670883.1065031464,125665.39600961855,66051.64549426241,48000.000000000146,16483.34158791817,10677.937639003576,2894.3320218535177,3214.907834288745,547.6951805658142,672.430923203861,1409.2643209748235,46063.456990503546,3677.482942544488,474.35124963350864,7.112362737632791e-06,0.00037720743640289956,0.09129558672676615
347,-649.4966684232209,805057.6350156463,678757.4364356272,126711.30585933004,64526.95566918943,48000.000000000065,16769.73748583201,10330.200969498595,2762.2399154897835,3217.5466839659043,438.95696978370466,492.61675320895824,1391.0709710346046,47999.339468039645,4121.998896033672,506.818431882136,7.632130337132096e-06,0.0003828891454779962,0.07913129295097154
348,-682.6780453331721,850664.3422795489,747403.6959485913,125616.71401157494,68958.83094869257,48000.00000006862,16018.089929636657,8450.939773640048,2942.8290482691623,3260.7958648456115,518.8497294562504,841.1293638860999,1682.2353140508526,50366.83223165123,3908.1356622346093,454.0544061485505,7.121652935151674e-06,0.0003904513224426151,0.09240083820472532
349,-643.4668803653774,805235.3413980071,663187.8774347389,125662.83393274751,60455.876526210595,48000.000000000065,16782.25704689395,9642.834782003818,2841.6008461742526,3328.944486252959,501.89141791898413,222.28245444125093,1188.7193005715383,47400.306447336305,3878.676927216019,491.71130354126586,6.129320637858928e-06,0.0003548643453209467,0.07570575384206854
350,-850.2056492754286,789585.6916902005,634127.3143554786,124220.08073884406,60766.37954920895,48000.00000000032,16982.94607364999,9872.13612900163,2884.4997020823016,3298.655921676666,429.2911200058833,231.29257142358244,920.7038654456315,50092.24402243805,3228.996215174244,463.60910724873605,6.516215152685886e-06,0.0003989230274672141,0.08193856923607605
351,-638.8683048012358,806244.8916806217,620847.5183446591,121422.66208332822,61504.84226436108,48000.00000011773,17182.445615147273,13794.766327688914,2777.6538415393657,3199.9654063107814,235.3378047473771,308.14607425319696,836.9078607535948,43790.2184097322,4239.107196066791,535.7209492279616,7.535900447763826e-06,0.0003467386345929435,0.08881877726068078
352,-721.1764803461547,804278.1551204819,730059.647670104,134592.53054627738,76216.55027622206,48000.000000252876,17010.6586318658,5147.47771023042,3094.2055038756585,3285.3780491106986,928.3315180402327,1250.0815140421541,1967.896159030859,52099.412937361536,3453.869567819495,442.7734502114551,6.2749967480221166e-06,0.00041900662600392007,0.08731278706802163
353,-699.5132651731279,791838.4144566335,700475.9483955554,121707.08645195031,63754.71500072413,48000.000000000065,16820.45714855094,6807.80888119035,2898.6466593595906,3323.0348864878747,301.89711345931147,398.1903914229446,1105.7385359187422,48309.92468296903,3730.0461210522976,473.67558885365924,7.012652604315626e-06,0.0003877854961755101,0.08126984953517886
354,-821.6611478001118,832702.275541848,692253.0807786635,120168.70913155613,60949.61762206747,48000.000000000065,16402.45756007654,13685.613895911256,2734.143141843538,3190.742280054674,179.1736991900277,269.48752868213774,1010.5231519495799,48340.59915321845,3435.1060476728335,512.2107772057467,8.118241512717315e-06,0.00038853094461051404,0.09316205572986247
355,-600.1872416428453,881837.6046074731,756519.1537028474,120793.99634596152,62658.01829348179,48000.00000005097,15324.751504378904,11618.853625151402,2795.1695652378517,3276.879115014624,266.7191806159853,359.6260060014809,1005.7339285707442,46761.39928379489,4487.839366948123,526.1188579680659,7.463636468329035e-06,0.00038201926657267484,0.07638866164180932
356,-653.5445096843861,859309.6044330902,730061.9082692494,127326.66767241126,65451.784476832814,48000.0000000664,16126.294747882059,9708.692275977037,2907.7225554573774,3330.2626814656205,457.6891410285146,495.75381631011703,1719.9394736966335,63711.6949970222,2958.895053875445,387.50013451236543,7.286022656537537e-06,0.00046191165363917687,0.10889732159621521
357,-659.0431999183759,852788.2015211955,694218.2376061564,123426.97437135162,62787.648904890084,48000.0000001254,16200.27813383744,12960.828822619651,2787.4726536892094,3310.5768617930485,312.3969181165954,431.02453288050435,983.5711080995242,58286.548779684425,3139.9537774343858,419.02065106191145,7.6153290672133255e-06,0.00042954790033271025,0.10391125894003396
358,-959.0819388205733,777872.1181339917,719926.1761275734,124208.81078965201,60579.673241692406,48000.00000006145,17496.502798631358,3651.553672967428,3124.6348854312064,3410.3152156850997,444.45350471822445,240.4891246468744,809.9916829084738,56138.14855766922,2885.9150151942235,388.30201479257425,6.1885075141353974e-06,0.0004419088024179706,0.08763434782158026
359,-557.629083243589,842632.3141921153,686800.6345012711,120969.07887083884,65318.79266135284,48000.00000019404,15992.451211408184,16653.22932435482,2684.0322922776218,3071.838161939298,221.0631702960802,544.8091221475072,1328.8672895054294,48535.27203395249,3706.8974212031007,461.2875045266574,8.833377676052433e-06,0.0003922437612769442,0.09056466501404796
360,-628.5278661208407,761467.2645579386,686458.1945831878,124012.06498458423,66405.9084260016,48000.000000000065,17502.20930664555,6760.963841696853,2628.7557157735814,3256.439058757215,455.9408128259711,516.1726267034554,1106.5583183061076,42639.189782451125,4352.68352229595,504.2705859435621,7.4154315499356395e-06,0.00035069532862101445,0.07926519705208274
361,-621.2739233805403,806825.4307450084,703839.2735482272,120487.64716315838,64491.17898284352,48000.00000014621,16456.93667719155,11836.314304716827,2767.8082922158073,3016.336994459953,196.22882210729153,512.9924905521278,985.6999383988999,69203.52324727766,2803.085988454924,404.2692372614368,8.882306850421233e-06,0.0004729269553859529,0.0883421999945569
362,-528.2251400997886,791916.1344172185,723540.1196407952,119511.94501222965,58538.531315033215,48000.000000358006,17159.961412555935,4740.138641620856,2995.741859907827,3430.1573173141674,179.82697702892213,163.8382013301212,704.8190596161046,57686.180131871464,3044.7562617048266,411.15140695312033,6.7850678100774954e-06,0.00045644535885961584,0.10242403621768921
363,-666.89298244767,823362.397878709,671536.3922060411,126979.50624826775,66075.1802435025,48000.00000020837,16606.36196280634,12871.71859970902,2822.845047700425,3131.158372762578,423.2990728973034,663.3599461497331,1158.3151116690922,48268.209593101725,3527.348628460625,491.2553975403794,7.805223408094825e-06,0.00039963097429177046,0.08108873029108034
364,-661.113883425015,829961.6488496459,627268.3356234028,122804.74095775496,66019.12225317048,48000.00000018347,16202.410423564785,14570.95669113982,2789.469695059966,3250.9935402922456,339.63067079282325,470.70695329292533,1162.2143055155286,45643.16401302876,4240.551808478855,514.7299513076666,6.903267784885923e-06,0.00034050328968576656,0.0804906800874906
365,-624.9010181225551,791607.8372824854,610869.4281460592,122200.30801310777,61399.87457874903,48000.00000009181,17033.107575737908,14743.680805035965,2697.355265546927,3044.5136684428676,362.36710103428294,294.9975337455391,1003.7927545083455,44373.22173657184,3812.868435529394,502.4107872165925,8.228580504932288e-06,0.0003782286559334607,0.10076583342065026
366,-715.7814877309936,791101.7085769617,701211.1373998914,122108.78392612688,63295.32804391619,48000.00000040831,17056.156573758075,7213.843679030453,2903.9492191483982,3386.090532341997,291.7812896275056,400.1446534542446,986.4084359774143,48305.16946281031,3735.0197820807225,496.66479885142303,6.733621920073375e-06,0.0003704359187500263,0.056286084900035414
367,-674.568852551058,812764.5036948996,649850.2300815695,123451.81986766522,64214.75367062888,48000.000000000146,16568.09631344755,11286.265629126763,3010.7575701807546,3285.0746894678323,430.0640687232928,419.47312994587566,1215.9025928883914,59721.66384510935,2831.6512165182958,418.36359398620374,6.5903651821185e-06,0.00043185651609011736,0.09003734371955764
368,-527.1936448204749,817132.5868997225,680012.5498708863,119911.48177115874,60875.85850663162,48000.00000001183,16688.98359898013,9885.82545367278,2956.8975077240384,3214.8601790127063,193.67261033985528,296.84782529310365,1024.0849252320734,65157.74444972115,2876.1310537598397,402.5992698923269,7.79649631270392e-06,0.000463310859045717,0.11156432636725593
369,-758.9406390186174,803727.4701329102,685437.8740633411,127503.39862489699,59570.67593348647,48000.0000003991,16824.30059461909,8452.778568777147,2991.1752840805784,3293.4326212100405,501.8622064345712,209.55148554069143,774.3321206460629,56552.026878634046,3252.8577111878067,432.7275948949165,7.313049074812515e-06,0.0003999100242901411,0.08048009300616368
370,-770.9924972914937,795664.3174552392,670549.4148066374,123497.92449748516,60986.93281639669,48000.00000017196,17402.552155253572,8983.24814876438,2947.963328215036,3320.9003159111476,343.6674891266862,249.02071350731816,1069.7900383727276,53906.54113747513,3027.6620303552663,429.21659998077905,7.085177423657747e-06,0.0004564800579446921,0.11582916867669951
371,-777.8793893209659,835546.2359123192,643762.5342240327,138306.84432995383,87029.60476873897,48000.000000077314,16415.715276796167,15063.352625907206,2690.601838214924,2869.9640974316303,844.5907099612525,1656.6855117212008,2674.4523646731736,74079.3448616483,2429.007247598576,377.0870316331608,8.271743681161433e-06,0.000524421091954749,0.10452456782968393
372,-589.9159937015743,821719.5594114274,667487.586705627,129830.97375661804,75158.9523814361,48000.00000005352,16700.394691354522,16000.847920405986,2625.1031891255893,2976.81947057691,649.4555025496003,955.3808513308113,1906.0314593507576,49011.982204919696,3843.1408058257316,492.62212216537915,9.322986003149e-06,0.0003786646088295961,0.073763533059821
373,-805.8262058140039,805548.8416107551,642854.2613575167,121464.42292648509,63430.52361975608,48000.00000011705,16732.94827137888,10935.807734750742,2981.6482784553637,3366.8777117862646,251.2647696438663,363.9190370571108,1017.2691428884702,46486.12495067565,3978.001290908602,502.6462360136241,6.05701050183513e-06,0.00033893262753797315,0.06135934208860246
374,-676.0060226554424,837104.9474526413,644308.3806378017,121663.06724746556,66676.12115756616,48000.00000005813,16033.293883436927,15391.720827398673,2689.1603060273633,3076.274991957741,310.69761809383954,661.9547012992865,1132.7079937204744,56566.33548998708,3009.6830916030935,448.74520196881025,8.058198227591557e-06,0.00044173887288198653,0.08550043925751175
375,-706.730731181447,804968.9156372236,697145.856605974,118028.56643772562,61075.55677122137,48000.00000001592,16644.79120466339,9730.56359424304,2746.4284592744316,3173.9428261044827,108.23808744154339,281.03973619744016,851.3002631394301,49659.8984067053,3725.1245000269314,483.6006769147993,7.616604876336335e-06,0.0003911380534083506,0.07943255054726464
376,-678.720762068863,780401.2990534652,637634.2487433896,122087.47320404355,63830.256242661366,48000.00000000041,16946.22399224807,9804.097641805745,2808.5536798307835,3244.2845377626313,296.16636613384713,496.27946318640676,1067.2665810619974,38761.84796480436,4946.090700169359,569.4856081631938,6.6722313197295165e-06,0.00031297920175837955,0.07120626462288841
377,-600.3520288695241,821712.3206662406,692039.2369964895,134605.12020545226,77871.92638940345,48000.000000185515,16465.741373993522,11220.259793726056,2693.468255339396,3070.733533488695,718.6120303810546,1313.4228402827714,1832.8044059146587,48899.67357063511,3597.4394678857207,476.8568895571937,7.6166193744505845e-06,0.00038880898818397126,0.09172371231612526
378,-936.0362433477148,805937.5127624357,718263.7701391286,122013.3920469465,57849.29061381733,48000.00000009266,16688.256992305145,6424.243143263804,2962.5204782304922,3469.298403845047,282.8115340264094,117.11243630200984,714.0780795018701,61724.72647087197,2824.809402873501,425.61583849206295,7.069727666080742e-06,0.0004608790730206699,0.08583112997773398
