sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_H_N,p_H_WN,p_N_OOA,p_L_S
372,-606.6155898571598,746384.460869636,706143.1382509399,127095.58481728403,60450.6294792483,58930.467461216125,56668.24106778177,28201.21396819186,17227.04636731806,1887.470580988148,3574.1158289848427,2720.0700945096823,206.25944423596906,806.305356220136,657.5825964858643,28877.856436574682,22098.424995654073,167.49045429252817,1459.033201356132,5598.8897988250155,2390.943206227511,3.079632375879434e-06,7.916316771293829e-05,0.05972221983945932,0.013291917816764028,0.022990727559510486,0.5688322212402875
373,-863.6953514617571,782626.0251781527,724900.8126856054,116495.51235650627,59714.41322701541,53888.58412943923,51763.45334694166,34552.32985493923,16920.502684349005,2529.04001439861,3588.0256723937755,2720.647516758897,231.56705529784466,688.9814379987253,61.884889215079845,26900.142689277338,62793.19590121819,181.65547732999346,1746.2206929566605,15197.29890373142,4727.379262980545,2.859657614955726e-06,2.173550130400915e-05,0.0831927572826534,0.011178392302614897,0.02079028052435953,0.7265893913759743
374,-893.8466706540722,743320.0672898374,697973.3317508531,117691.08122918622,63209.98276449998,52988.932257715474,50733.56718311758,34416.296322773815,17841.883520813335,2432.591598806435,3223.4777607478163,2402.1597344925076,379.67153090133417,971.1526985569163,120.39598408683341,26408.95287602659,393217.4760574497,201.25114808992475,1630.7075993526864,9102.644630620956,10467.723814577457,4.921826758361054e-06,1.2817776660071633e-05,0.09342390624611281,0.010819652346744089,0.021951219703242424,0.7658794419298011
375,-703.5877571097908,757807.9740592627,712418.9447996492,117643.7709165423,62988.23032845969,58388.16641724629,56138.429330934436,31257.087836645118,17149.779252645538,2329.0620569038365,3394.4204610900165,2511.6277452088,485.0660911704854,868.847122768842,139.0705249016307,28285.005282661114,18965.889955761122,182.79674120266057,1478.8939886976013,8041.041553996655,1404.0793775066536,4.043515172694665e-06,7.338215130986012e-05,0.09189220754652451,0.015552886275530921,0.017051938154309818,0.6658512269964401
376,-890.2548653877014,748607.4633445413,695585.1398637017,117480.04935264088,65588.73254870894,55338.58127754726,53032.33297717641,34097.632337027986,17260.28762051746,2501.521738038198,3385.0449334634077,2353.7738283136487,451.18092238987447,1150.1514208985996,141.47316123931813,26799.01864769198,30690.222472718473,189.7367079514365,1571.050040416334,9515.780674526946,2573.2789200169677,3.952132257144479e-06,4.500490495748421e-05,0.0953011740021186,0.014511522250666618,0.020010405405010884,0.7322291348842962
377,-881.7215717616978,768212.1568092522,732609.9137740324,116126.10494045282,66748.37654906689,58654.11440673615,56966.70697600504,30481.612508623813,17234.611542923412,2662.0219794612153,3224.1774149427665,2426.669048177676,652.9171066211098,1191.366607732975,43.66730758345665,27484.163526621218,27894.78638561342,140.8828471714508,1607.29670720904,6597.558505791194,3142.5749060734893,6.7343175343902166e-06,5.588326955177649e-05,0.07953648524404941,0.012176563790872376,0.023009194391765273,0.6401961336956494
378,-782.8200678514837,733713.5974712882,699640.7934666359,117971.86658509118,61286.84683780622,57151.4086477174,54741.624111878926,32165.473280639744,17523.86177958643,2116.942823030482,3245.8975952061137,2510.840327340287,272.2107719581939,731.9067908849813,126.04782949926366,27047.25910633846,27511.00795485011,201.342620120458,1564.7102265094147,7501.550242734927,710.4836197353212,5.847865368749462e-06,5.842532008105022e-05,0.0919647415420807,0.006022291077999716,0.016338644792958733,0.6087559736324667
379,-939.8524237289415,759280.9472490974,701126.1055335363,117314.12881066155,63409.066557835315,56478.079860467566,53941.04139268908,32908.56698484669,17567.743763595707,2484.4096563112394,3669.2989482537682,2442.5083787259537,448.96256044184884,1220.3229843461183,138.8736247499647,27262.032969513413,47000.37309126753,202.47237264100855,1577.507326743333,12766.561802822634,6277.481819924156,3.111714719453732e-06,5.829424058284568e-05,0.10057289812257406,0.012105320534536787,0.022223853824745583,0.722852730950815
380,-883.223624033035,750952.4718300643,710219.5034774811,117172.77461150527,64987.03863870964,55575.97235635533,53115.305964719024,26434.62499981246,17343.51867832386,2359.404455651847,3263.9718855587207,2330.9171276209563,433.62220809535444,936.0300110562007,93.43680930950184,28618.160462521642,20030.803217656463,190.4781016854068,1429.2416762203682,4784.000728555624,99947.05397169468,4.47407720673164e-06,8.658132091892909e-05,0.09692562445049116,0.013630078369937938,0.011550881412826168,0.5398985193086273
381,-899.474888752645,723565.3294675824,681091.1800533318,117554.7964898883,67967.51682664947,59204.048509137836,55882.918884490515,20669.0620151301,17826.691073772563,1813.1465670953291,3613.700769335966,2389.9233836087783,715.0844746259152,1247.2941512370867,139.91763897550913,28801.807048225775,21829.69963688558,215.71928379471078,1318.5659696329842,3758.625274670524,99999.99996538184,2.778812905074877e-06,0.00011115412708269278,0.11431336418172809,0.009270724067292008,0.02235929245406467,0.45779997489808133
382,-907.8931173229978,744289.9879745154,698359.2575845585,116634.75281243394,60642.98334651318,54808.715034379966,53023.11862456209,21943.5196523592,17607.300985204627,2404.676471465811,3331.9723542561705,2305.274928653749,303.59035999196044,1091.4313260098666,81.11738296058064,27053.204364702506,25512.570494309708,139.42599739139587,1527.6614014734623,4591.519256104563,99999.99999915501,4.41055353062218e-06,7.902614365103533e-05,0.10469357074154553,0.014598004071734028,0.017791019584870872,0.48377250841688946
383,-718.4304535626115,742977.2391274883,693953.4721712723,118251.2052933531,58133.64188900841,57906.17927836727,56451.40566245416,26331.291994555813,17580.267118799566,2058.8164420024827,3900.967994843522,2670.8984229878583,154.04739165978648,628.4953290965328,143.12385486445677,27565.575591291537,23930.450420723755,109.86366838082189,1638.0822441644216,8874.989601916297,99999.99999867326,2.5532422613561044e-06,6.574590809498559e-05,0.08893424562655286,0.013559048595594592,0.02257966859831969,0.5582506777784393
384,-762.5929412245571,739458.3127400407,696341.1480984675,117742.08001342734,62634.60205184165,56963.51395491881,54091.57518488531,30361.228161091043,17662.389027199108,2177.161762917432,3213.5910031863377,2436.504275805495,329.4918400134664,937.7184887321022,137.15978674663234,27130.750923441665,40115.94627369521,214.54661853715285,1649.1766672558335,5927.48093786495,99999.99999996982,4.4815607132642325e-06,4.636429660627539e-05,0.08939691519456613,0.015317952473361618,0.02266211717707724,0.5708276147685605
385,-920.4419146190323,735997.4345969142,697737.1646657668,117588.95871134984,64076.1760440288,56497.43608818927,54558.01862121333,34408.835320550665,17577.438373250014,2052.7973451592834,3186.8390475701995,2382.352356510603,443.206294191492,994.5129775708498,159.12338764431885,26229.637741562685,34427.93545734722,206.75116366936447,1600.355372468073,10851.853448957423,2807.5676482173467,4.713201252018916e-06,2.008025307031629e-05,0.09175339608319298,0.013076046085727504,0.01962801887979639,0.7304276292030897
386,-922.4770269701402,731945.1360988871,694942.1488319926,118171.25047199978,64281.9785461227,57795.748852117744,55013.82977979964,29002.88597029828,17684.201864315004,2037.10462970705,3235.4270234110704,2362.080396951117,425.3817825918286,1040.1717645297083,173.5737970484733,27110.075136422623,29210.186115469416,210.8405471843426,1515.7236514757428,7221.804189370047,1035.0946947424725,4.974940580722424e-06,5.959947829907211e-05,0.08819347511966383,0.014229247041440914,0.01849191934851621,0.5847323861307454
387,-1042.4835438361629,739007.6492563839,691772.0028456555,117630.19347677275,67282.63794593827,56194.21100148889,54056.36309123876,31424.878474963753,17637.141384511935,2206.2180147319586,3544.028053805487,2422.6782505741166,503.10742289179126,1091.5064306142478,139.2496374752227,26556.84107916254,32595.482485680004,186.23331186427552,1523.7131331227574,6102.915881796751,99999.99999923387,3.514128479715225e-06,4.118848104328182e-05,0.09102534292116982,0.012463942740887793,0.0222159934538213,0.6209007926688006
388,-835.3731999713652,767819.2751867058,742244.5075414198,118852.03590301183,59265.5231953722,53192.57654136435,50455.535439689906,31252.822072919826,17366.843497511178,2384.627967697444,2913.793570269487,2613.2694073575485,178.16506136068094,838.0165473151247,168.47073969399528,26642.145061449624,40280.97373825272,207.55826081636857,1729.9875499442423,13469.155672632973,691.9002403390585,7.2646720038416325e-06,2.2838204592985413e-05,0.060156648593229015,0.010012872277466426,0.025770969101131545,0.6809668356778565
389,-792.8871205402824,789079.5969504165,737849.9330595769,116795.37432299617,66657.75796684556,55008.8241258389,53074.77405040487,30609.57759360446,16811.300656984473,2325.1095536691805,3401.9483915184296,2260.136580855443,548.6576473264566,1096.0013718947007,80.30078842122806,27100.539293667498,32206.36880112617,163.92856847796628,1593.2531392610952,5427.863286745973,99999.99998615847,4.108152035366498e-06,4.020174849644041e-05,0.1234684802795433,0.010404831089503817,0.018324032753550403,0.6123793257283602
390,-772.79674676111,742912.9573663033,700716.0245177133,118208.7234930931,64479.683379049035,55802.93417801957,53868.565645739625,16883.360243967963,17623.465564778395,2580.18020752891,3178.5651318622167,2204.9062869954587,497.9168276106267,1194.0006087095303,138.42673011482356,27938.94207762032,22503.800168673373,131.39316602104466,1399.7188703833626,4202.763028195369,99999.99999962325,6.309702283914252e-06,9.305634265307717e-05,0.10213557479775688,0.014000207636889927,0.022609288445254918,0.3921486055825739
391,-797.0395652902714,771503.0655211932,728081.7606693845,116831.88966343993,65449.63699985728,56631.701327307324,54146.47992590887,30640.946550642795,17112.149781011605,2139.145357227536,3352.3165604048495,2432.9510116116317,474.9505413787308,1088.5512454850889,95.93258712966085,28845.974158562247,34696.51119658249,202.83535193849377,1624.8679803534756,6713.314262935149,3998.5369609324416,3.871986209747234e-06,4.413156633524919e-05,0.0895015294885807,0.011611695578512656,0.016341766646907546,0.6243338639184975
392,-884.4114610019124,729202.0883689593,693995.3934720394,118479.03391291843,73387.33205317402,57591.47078228972,57069.999383660725,21074.64263680949,17772.164774218705,2194.716749865551,3256.0398149679363,2215.7951040387625,857.4159285910185,1513.6110333135334,159.05745163164954,28166.474896041924,17543.687861962073,38.83534239191635,1588.6921022251017,4374.083710906694,99993.37285447525,5.885357727600892e-06,7.713631995938155e-05,0.11173492183144565,0.010130524592062437,0.012322727343626499,0.5100669188445769
393,-685.6545492299033,731663.9790875434,688934.708263906,117681.55769431341,62299.06742227712,56656.30436463701,54326.00185703869,34568.29889875656,17587.16435549472,2404.210833052323,3236.1995149552745,2483.4954592835693,352.77668825622385,933.4399097294248,132.62456108805338,26965.093114525193,41253.712315188095,190.81144330896106,1761.659906743563,15152.549477181363,569.8620768901616,4.866482771276127e-06,2.6426448458783093e-05,0.07644552659992251,0.014745739701470105,0.018634810579350358,0.7824958672475704
394,-843.6818356320657,745096.547928846,704691.1123927685,118164.85592135885,61282.452492336495,55504.898733100425,53129.96827204065,25202.890759494796,17593.573122682523,2265.870431963532,3288.0859740356927,2370.7495548898573,335.97137934217767,1012.7860563793952,151.58086430064446,27068.956813092496,28462.921818824252,189.6812952686786,1686.0894283333296,7784.297296152516,1907.5243702220644,5.066041714398297e-06,5.214407555207867e-05,0.09847936821031435,0.013744344060227337,0.01585861650273645,0.5356187473372319
395,-823.7491444864704,774720.4522018109,738066.815824248,117472.31071573737,62739.358879393716,58393.24109192404,55772.496033368596,23598.3007538773,17386.94644059296,2364.491669428837,3385.78824415209,2454.1985070618375,348.6851443121894,930.8763599709577,125.44795812414502,28326.123546337105,35003.17266581815,218.39960933257743,1708.734652087746,5441.809887016924,2555.377943661257,5.355243214910853e-06,5.417412675277915e-05,0.08750333728486388,0.013678838713310805,0.022934571588702074,0.5434529793469414
396,-634.706460825441,782705.939449405,724595.6919459709,125089.75427452449,60652.48432358131,55993.18093186982,55384.86293131093,29913.633066602917,16821.322509767288,2324.6533487298534,3698.8771664997685,2629.131755946212,278.4983762171369,809.1591953873416,651.07717136341,28435.1896372825,47615.1494896038,48.69325694760282,1565.721725231545,7719.7389362766835,2908.6400467522963,2.2919257643674013e-06,5.5278933427513995e-05,0.08127902241928663,0.012828264513476366,0.021083361307069365,0.63875424640876
397,-831.8645194717221,762124.4441462677,711112.7033319958,123164.58878704427,64795.932418140255,55562.90677822309,54481.1960934112,23077.804922410018,17186.916349217823,2422.3364750742726,3726.629015820948,2487.5563518093136,461.197283958029,1277.007159413908,493.66227434853164,28990.467721683282,20220.23553072068,80.4486875790221,1488.735022229493,5354.827127233694,99999.99999902924,3.7958083215832484e-06,7.947408497028504e-05,0.09423741537566974,0.009274727274895115,0.025855783215015315,0.5204275422714983
398,-801.5025334173209,758050.5379347118,707018.2431003494,117345.38557928025,66296.21544828979,56576.383560470145,54222.00294156297,20392.886098312276,17044.642490899274,2485.3570178388663,3403.3182582496233,2316.1591820739,543.0169754139928,1094.928214949039,101.55802871718795,26307.56071657585,47823.385120079976,195.05742644506566,1782.2653712932054,3887.8399660518153,20414.130367684684,4.005622963514333e-06,4.063212255203007e-05,0.11328943433534129,0.010773863207659159,0.01714787315478509,0.4722452923122498
399,-686.6188920803486,734929.9292807583,688495.377830388,117176.21355989268,63955.93668733232,58432.25546374932,55745.898269733516,13098.692778410525,17704.864515899862,2475.48616997707,3148.845458096758,2359.8956935325464,412.06636855696,916.0082159350429,80.31355255695975,28309.097398663074,19938.124460798055,184.48555519838564,1542.0817096486383,3670.823593283545,99999.99999985116,4.84064213763237e-06,8.353967612946646e-05,0.10027534228345522,0.011182404428566113,0.013168081247960789,0.39445405086714996
400,-858.7376231134599,724288.8605617614,689493.3757445699,117628.80769499319,59950.023698662946,55591.66199363393,53688.36121102313,35251.669852023246,17798.751644198408,2298.8695923633886,3019.5668802375426,2650.1967502256466,235.88000625691322,768.9804164849041,135.0718297256452,25981.628943339958,61745.11163537136,177.89653839804922,1767.3313436419455,9150.012943677195,673.3545319013118,5.703734735697277e-06,1.847670586793573e-05,0.06630784677791333,0.011355148948644702,0.01914895089708546,0.7992724688168842
401,-906.4769315687502,774076.8931523366,735404.1490520672,117683.1402144657,62415.46172364283,56500.073721154426,53505.345144014034,27992.622649582954,17370.618369446318,2194.964881983597,3382.603974941593,2435.9073826733506,383.20435719255175,910.6332008957863,147.62690021332253,29388.210407450868,24569.630048778734,211.35872172582782,1435.1599660163715,7472.269557772468,99999.99999611531,5.184952456075159e-06,7.966114129946339e-05,0.09516895604425323,0.009877201050104374,0.022483129119474202,0.5808803622283448
402,-791.8668454376938,747175.1678081289,705935.4474382976,118012.69295251548,62008.03532021302,57431.40049591072,54932.0544753457,30436.503212928965,17682.093824731455,2410.407221209067,3157.395793725843,2474.9238374617767,355.1285223570831,1013.1862565707518,146.9232898285328,27703.788968950004,25727.74488654869,206.86211650900006,1741.3059330219698,17448.04151247965,2132.621528054251,5.113657731346068e-06,5.111786630120616e-05,0.08312027457631246,0.011398787957360221,0.022417277756674056,0.6938816998359775
403,-784.1906511694804,780731.7945247486,691567.4559061211,120775.12999718334,58819.35370411612,53557.890622783765,52646.24112416833,33465.23661498147,16861.60105361226,3832.078186294139,3732.119493907525,2826.9299865040853,181.50590861198717,770.5120273837448,356.98317320805415,28420.34259882012,35556.709044849704,70.52360565839288,1555.8076591291988,26161.07447800118,906.9731426530786,2.200242716017912e-06,5.505323954430683e-05,0.08529443298248585,0.008688596931546496,0.019634072565818155,0.728431927179631
404,-687.8907395032163,763256.3952971009,726774.3527385776,117294.41381498352,64074.28072083853,58695.710131311804,56173.11154302535,24897.914064622866,17011.653879063233,2199.139463458356,3336.951413204608,2555.148679411335,449.1101184648749,1009.6550848181905,123.07980691808531,29031.721565568852,18287.997084691393,200.40109910052863,1497.2397388048694,5990.263243648956,99999.99999955966,4.93172785015237e-06,6.480841947073613e-05,0.07447399279683405,0.010261194881773232,0.01625900145089252,0.5326035663274971
405,-786.4414093539158,745769.6506963741,703582.5199193372,117517.14621207217,62678.313216659764,54173.25105929266,51731.21664626072,29681.206609881647,17546.86122303713,2378.96819618734,3393.797755949312,2379.4695939194394,337.3663705200277,883.8440069175213,137.38793680956428,26553.260599727095,34116.234054760986,210.5023389331636,1780.4262209439494,5896.5871017414265,2236.9539546628703,5.054108728079396e-06,3.083347607349068e-05,0.0976903941376059,0.012059516827279883,0.01708577366684992,0.6285238137883056
406,-629.4003870856425,747160.2350122612,707181.344428535,116601.139741489,56697.934878737484,59352.92771062132,58468.855346044824,30366.940668162522,17377.090967563327,1750.2246366697325,3693.5724616683206,2679.104653372621,68.18003979412312,659.4228728296636,62.88126512197059,27634.807936224573,19596.12911481562,72.62317646000048,1519.6121125075138,7329.074596857571,1673.4670051211617,2.291978987599922e-06,7.576832473656572e-05,0.09211653702989568,0.01236832982332553,0.022048373387195525,0.6724894671069356
407,-937.9368641300323,766077.2442552262,720167.07745095,122849.2753315566,61405.6240777443,57430.01481267958,56018.373542849,30277.045411346462,17065.591211336894,2068.3906444067047,3327.072677700725,2646.5550963890764,279.5378821739617,877.0097455012592,379.26931651021675,28571.743767403485,24844.079207726794,118.38716102232199,1383.6233186946827,9185.629095654576,3618.76726368673,3.2994866093422893e-06,7.962038095764608e-05,0.08804781991390011,0.01088811314677795,0.019739784724147176,0.6787672612486503
408,-647.4160634138893,735264.3717103956,697249.2432265314,118025.46418780134,62288.776479288936,56607.810301318736,53682.42457838213,32443.826052568573,17676.653868396414,2060.479743514325,3298.9594156640605,2629.7216916228717,348.7089390817838,952.0710138846763,114.02374921344425,27276.40476086461,40492.43700717969,206.79477533324896,1577.784424997217,7110.900326444966,1885.7640450827992,5.076946623397748e-06,4.058781532345382e-05,0.07350729114358781,0.006965369027998621,0.022259476828479643,0.6284132690381905
409,-766.6704429366694,702987.8903409828,647371.1302442057,136842.2081491628,65993.83819807177,56863.51555356055,56163.7508017249,30572.182078147143,18137.147235035078,2016.6814356262894,3891.5814885803793,2521.5028822643226,494.80280914099177,1274.8365175084512,1399.4443086749634,25814.388277735325,56948.28322568683,57.45507709656823,1760.8972000880246,9030.61191260475,20485.55640932545,1.0000000005504983e-08,4.697270197421487e-05,0.08672623190521488,0.01609255994434191,0.023916920026904993,0.6730116092641897
410,-1011.9932691190463,712570.0156974947,675272.8584330642,117882.13956926156,63379.48416343237,53761.70893584731,50925.33649222041,31725.483253475304,18099.327305851733,2050.3496130398703,3073.0842996640154,2359.2205448048094,414.12792930357284,1029.9749957194174,152.48853871832307,26182.67958549561,40912.777109182156,221.63964960440154,1768.9252765527506,9069.735072257303,1587.5648661094738,4.982641131643716e-06,2.828408364285994e-05,0.09155445634430356,0.01201169568090052,0.015729752700707488,0.6333703841147859
411,-746.4733699333473,741090.6194674047,677607.1398611047,117840.52745798155,61066.99939078975,55257.5477414513,54844.42620901869,26725.65424088501,17508.171411628307,3019.2041480663074,3350.49412748081,2424.5482315804747,259.9402920788592,1030.1470578221956,149.81257704775157,26663.31177739458,30139.126367135865,35.20862029966503,1737.9248948672519,7470.455779453634,1680.444706810466,3.5425734015061447e-06,3.9728970702945673e-05,0.09879865548424357,0.01169791793310119,0.023546322538645446,0.562883777263594
412,-704.9721833494905,763007.17756285,721180.8890627807,120488.41812230762,61606.67923261718,55848.26876265334,54772.005898619806,27318.564831099,17331.138730376522,2510.6086413638623,3289.554122155939,2565.9840001058924,321.93254411243583,886.9936797093628,376.58157472267555,28340.653942794444,34220.94541586697,82.37426196364451,1495.9918222773647,7288.151827433558,99995.30768311785,4.752604240851192e-06,7.074506524643567e-05,0.06551722298461722,0.016477165512238958,0.0295364807256877,0.6180123079525124
413,-653.5273359074656,730216.493354507,691246.2173901192,117853.17355705182,63090.97638787546,59529.51703004687,56672.02319824117,26627.45456939638,17727.27875493203,2212.033796375383,3277.5712024523596,2474.703627774252,329.74610331480295,981.4680221378311,147.89301480544947,29414.19665071083,13715.828722289234,187.12586401754356,1422.4864126258497,6969.364115581744,99999.9999992019,4.933170089716733e-06,9.890475093094918e-05,0.08217151129334067,0.011814340633341717,0.020940811698823045,0.5390506744959275
414,-876.2118482898001,704979.0396213285,663496.2644233853,117249.70876037773,63945.14818361177,52484.91708679635,50156.08168714616,28032.499683973485,18113.188236377,2404.612606068221,3221.0988666106696,2497.795304463507,471.1315207102203,1047.2229514346895,127.41430920186059,25813.566966240953,44988.16244889436,192.81271358566835,1556.5116810012473,6274.960652594635,1980.6539106451946,4.826982509199723e-06,2.848973822039774e-05,0.0843501103429848,0.010647528577169123,0.0197052668728898,0.5425887089791844
415,-680.1981881086683,735500.6589751854,674875.8420338848,121071.99888797132,70041.60080546133,55177.41995922991,54179.161677338,30568.34078711918,17755.90279058771,2365.8861867338014,3706.6295650450074,2547.781042854719,661.3880436458721,1404.086503078269,401.77011404220417,27577.304334193173,28861.447570295306,80.17271819390872,1475.5755173288637,5388.48612946874,9210.404139631088,1.7541301945173717e-06,6.48623614102617e-05,0.1007688765330058,0.008780213580595794,0.02174506543603446,0.6217703722621192
416,-895.3490537002656,733733.6980378011,691695.0582903221,117806.72465359262,62709.196126894814,53839.80907068954,51236.80385099518,30467.458720122413,17551.041098641526,2088.2324541587664,3243.251373169031,2545.1386289538445,319.8778086762491,871.6938049942004,119.44206240402121,27091.627081043072,25745.34047263029,201.13129848809035,1427.4977170263512,8595.778743009092,2936.682189901316,3.873236404817864e-06,4.733661116910209e-05,0.08498726072729981,0.007619559770008154,0.02482986283926401,0.5321677787878188
417,-873.6028524776232,795929.5520395844,742497.2603043223,116512.58478998358,68888.42148452207,57540.206453534694,55961.930536312655,21946.09291295667,16902.22227184579,2455.3775529922527,3604.3266968644903,2172.686186445352,586.8586395866444,1328.40970298945,98.30143337460552,30110.783676828436,20962.0273814,121.61295397974794,1423.9473539053618,3762.6060371670733,99999.99993951134,4.0131696949975434e-06,8.151754112064483e-05,0.11490847550054956,0.014454112460914959,0.019235494699109193,0.4852969055794986
418,-768.8994598863086,718275.4625979968,676297.3309924852,118261.1040547775,63516.40067522028,52302.143906720186,49450.78412331254,35280.16825163903,17908.051524531296,2036.775993938902,3299.5248607233193,2513.8896115709167,396.0444913642159,1167.4467055531302,212.88784959134685,25913.312133309744,45482.648836802706,205.75122324276288,1606.47607625895,11276.043058870395,1298.1760985643116,3.476954575786054e-06,3.780105960703047e-05,0.08480218295301829,0.01095601563729825,0.019174910396684047,0.7862128751002343
419,-690.4210103213333,739624.7796013086,704700.0553622877,118464.3507028248,62073.00433468772,57440.84710284835,55285.922499191845,35573.21506730577,17508.180629830073,2222.427388227194,3031.803686261134,2561.8107178753903,389.74224359500795,917.0432331854565,179.58278695220903,27301.64386123533,36415.56376497762,204.19726909426183,1600.356291736356,14096.117553913724,1392.574535316263,5.621171271864095e-06,3.530153533445752e-05,0.0807321952155095,0.00936004513010432,0.018990319901796036,0.7840829268346939
420,-756.1570015782224,755333.6656525511,714317.7585671654,118731.7497789657,61732.27941720017,56356.03442839651,53905.74882215577,15072.598351655499,17077.973605637646,2417.120169255196,3171.5854116298074,2471.9999401493687,312.0782913888987,854.3079634287001,173.0740465173741,29102.151593858885,21088.796471352714,170.1917556405874,1515.2628836766794,3807.5060485097097,99999.99999979112,5.255085990137264e-06,5.776780777731015e-05,0.07489354025834577,0.011184367520748304,0.020717831358568424,0.364773131388103
421,-846.6764897923555,745896.9464408406,706909.6546147779,118984.81362854203,60463.138182247545,54675.27917242283,51537.61702710875,32639.041866913092,17398.771114335188,2444.83455531656,3115.749152571608,2436.8896480939084,291.31378765966844,877.4299051898241,195.86143424550775,27439.465965332587,48154.27701765334,224.9312786449765,1567.4181007719599,8503.169442950377,735.517058315679,6.470704028264982e-06,3.9678746098854494e-05,0.06628132222834776,0.015510810617647306,0.02447128242360351,0.6579920558681377
422,-904.452933801985,731179.1447298765,686607.2495742165,117291.39389859166,66469.47831964189,57269.008004017305,54978.26379568886,29657.03047451038,17893.975514166086,2163.039388032405,3367.259373216037,2471.487679200704,570.4527868697222,1194.2866962180944,119.8409786559477,26079.26684116328,39373.181818574245,190.0471257329907,1647.719181967155,7827.518604422043,1218.1279212368556,4.2959219516277415e-06,4.376663623968466e-05,0.09805704532061756,0.006782685343512473,0.027200763221741985,0.5996796210666017
423,-741.1296330598809,730796.7691809094,678525.907972653,117238.62723822054,64670.0910224612,57862.96343189796,55111.54553292439,28369.695632173676,17634.29749025465,2413.5760248068045,3649.7373683707856,2475.243231738455,552.9898703528977,1225.9437590711336,112.41634009926149,27144.18820477951,56586.70734135435,207.5789800032438,1630.115197332752,7806.308551554836,1671.7029344013285,3.7010156606464253e-06,5.561465677904812e-05,0.10099172161397012,0.009222114614280632,0.021478132102341688,0.6530643075641117
424,-882.6924083681358,730760.5461597503,672128.6822079883,116832.66163245696,56499.94442879983,59892.928500504466,59026.705413291456,30383.58892638055,17884.526142777962,2276.321617425904,3820.843131845817,2723.9462887024238,49.93075944164555,612.5392078949951,93.78541865780356,26659.96232915968,23119.625624621916,80.6815425407069,1590.5257222975747,5960.589296042735,1451.6537980853857,1.6600653192259163e-06,5.049400246267218e-05,0.08701583038084307,0.01454827753505461,0.019804468246271086,0.6731918176765891
425,-786.490213599079,717380.7185607856,641843.0320792816,123740.56928869935,58047.315484554194,59285.63485194735,59083.45069124752,29235.53418778487,17872.431164823563,2833.547682266343,3757.3714327667453,2737.025922273684,158.67430516389265,779.7123918738972,569.920806148534,28010.75934138298,20282.20608329844,17.42327904552719,1353.981373855941,6384.735442925167,99999.99999912143,1.906982272042398e-07,9.592281878018162e-05,0.08774844267846209,0.011484990308093626,0.022475798431681668,0.6681298349309194
426,-1127.9402752715805,753367.9930682601,708170.8499924475,116737.4381227541,65671.74637818578,55084.956490435885,52823.176214827414,26677.62761612913,17320.32726608641,2149.8764707545415,3620.4362122401676,2583.9012082209765,508.7735928767554,1177.1863701135537,76.27270464070443,26543.37941759997,49898.9934648745,197.91922774693077,1687.8725254267943,7835.239437555288,5930.471649860141,4.216348324921651e-06,3.087216186392592e-05,0.09370535052523478,0.007752370117990947,0.01666659561758233,0.5744669699026993
427,-676.9225058662063,714840.2522435884,649039.6805419557,119236.32392148001,58673.08721006684,57736.07585660405,56391.86061155604,35179.575578627744,18060.571048954876,2553.1819715338393,3689.32068234792,2714.6759671126306,142.56875042396487,696.3178251595231,317.1508800707284,25700.743249328774,36637.17578788912,143.39841410284015,1509.9937841882415,15467.262540788504,5126.46408781229,1.267967390856985e-06,4.149250919958814e-05,0.08860448076421353,0.011277870014780098,0.019657279531728248,0.808985434213315
428,-627.87441789178,731284.0074887612,690875.6914554294,117032.85488418004,67582.11186110419,53892.3949265248,51643.80182870423,28397.498172155916,17839.48392155062,2131.0675113249654,3449.985736288277,2395.6534169154384,646.4273801264536,1353.5674996130954,79.55373994053788,26491.594319188087,71611.66987338393,189.38049107986456,1775.8776852961753,6963.558317175902,20472.15732234937,4.398957663029008e-06,1.8171281356277234e-05,0.09673188414944962,0.009022519033377781,0.01892408363320972,0.5858931194961211
429,-803.7805341615041,722282.2171771635,674979.3022601234,116951.61905760586,62747.78669772477,54636.04893860309,51574.97848851693,21699.744139411745,17818.214602293097,2305.969380777216,3452.580749016546,2289.787295079123,368.26068994283673,962.7112807054707,93.29008526083639,27206.716151357963,20576.61259216688,220.8670949998786,1646.3727047774314,4909.989785862156,1844.4404691561303,4.1373402834077344e-06,5.5587192842350055e-05,0.1092375417108934,0.015403116103663917,0.019747875200531353,0.4186730569401846
430,-766.9762689905735,741357.3340058473,696504.7652161118,116647.60030806604,63426.97702157868,56189.94805156259,53687.345431218506,30067.56619542199,17288.24131327957,2364.1929833174054,3270.707753369649,2522.800468702687,451.4448010158231,1123.5699873342533,86.70023861433302,26828.944881284973,39121.750022990695,194.18495179528637,1627.6813008250929,5140.419720391141,8212.32955349707,4.778206653274621e-06,5.286824237838653e-05,0.08274536447930694,0.008939833542870274,0.030125645580912477,0.5957149380194395
