sample,ll,T_NDH,T_OOA,T_LS,T_L_S,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,p_H_N,p_N_OOA,p_L_S
171,-110.5522521168341,785525.708313889,54611.45456732051,53662.361949335085,29834.5081717217,17233.41575338606,2281.770874679442,29433.16851153192,17874.92102092796,66.78354993400197,5129.919656697655,3044.9723656064994,1437.8279874026387,3.9320628291959186e-05,6.636729600076368e-05,0.14916275615067273,0.014764787935759166,0.6360742565102315
172,-139.07053710640707,818229.064188038,55571.1501607525,53792.09844478778,26914.41848789042,16480.229659343087,2253.0302019101205,29592.574936113753,17716.47977916553,148.65591670671222,5571.338598629125,1258.462636617089,1379.4879919447058,1.000000000872964e-08,7.389817296521788e-05,0.14267502944260427,0.019739032046839206,0.5417352445534528
173,-119.99955454623765,775811.9247622496,52629.11514587839,50379.6960069724,31426.971838830243,17425.96287286191,2478.8898919584403,31024.565400380063,12695.176426538641,149.5409928634089,6458.867775528591,706.0363714869958,1545.642898969307,5.042764740353551e-05,4.5513444882543723e-05,0.09828410665509477,0.015179841289410839,0.6734102618381107
174,-109.38645775840486,838807.6564363518,54852.93812563485,53245.46495851585,26397.37421278453,16145.595032890811,2308.015393728502,30220.28389507045,15230.006771251983,109.17940294173017,5456.937022306967,19999.99999995362,1331.4190085279956,1.6797632907754568e-05,8.357583012868046e-05,0.1348339813127032,0.027981052209516598,0.5498385513863493
175,-114.33030277151028,820731.6186832335,52828.86066043501,50873.79170337709,24204.256891963592,16574.582873225863,2287.849332509496,29340.277488253345,18971.675391105797,129.6233872405335,4749.608178361009,9521.855157412536,1348.8854606177413,6.915538255835196e-06,7.428669583511719e-05,0.1254765626344079,0.021298995387564298,0.43923748926015704
176,-155.7116735111511,774321.9790885856,57693.705951351665,56105.80425599082,25282.76334931344,17877.431596346967,2174.7263334609584,27804.218391019556,17364.09137155567,115.37835999451617,5233.443768079404,19999.999999969892,1606.5711208977912,1.0000000060579755e-08,6.466490005120654e-05,0.18075566656760889,0.02277251440024992,0.4878237820687431
177,-83.02168303849729,823804.3577451978,57887.083895868105,56348.40315704877,24740.068589487633,16149.024051366468,2389.72852072416,32898.28862178749,10870.621863091206,107.745802916965,3710.2518544891755,1196.4252516864015,1304.2117509920947,3.063231266341085e-05,8.638455147046336e-05,0.11581983815046813,0.014903622673755418,0.5357922050645754
178,-98.85905069649198,779210.542302246,53865.125418991935,51999.83400275964,15936.394232193052,17188.512045031155,2428.470857577424,28759.34763909237,22612.774909703057,123.53582907390124,4003.146829404332,19999.99999985553,1474.8599742415533,3.919034103735311e-06,6.687114369019145e-05,0.11611596700061105,0.02164794758298675,0.37270275288531407
179,-127.45469852622232,757169.7402240646,55069.87204982217,53922.76219392727,8932.517686523553,17769.071879076106,2426.853255806368,28601.160042570307,18014.939239119736,82.68277992117702,3522.3913260783934,19999.9999999851,1363.3035674635078,1.0000000017511629e-08,8.308974164959448e-05,0.1190990452113007,0.022649219163087358,0.35093000473004354
180,-161.73433061001288,843994.6724027627,55094.01696185404,52304.238045813785,29191.521593463996,16092.043091444644,2192.5059643105683,29081.311079034585,21925.123752714902,215.8907943111231,5168.70683690289,599.6273796783476,1549.9074565956328,1.000000004197899e-08,5.145032011381053e-05,0.14471132305202453,0.019287538147102545,0.5895548480895305
181,-141.96271033684607,808514.0507866917,55250.570468976584,54420.4213191067,8347.437028506287,16969.028525533107,2366.2692482316784,30425.082092721317,14133.716789058475,51.64742827088381,5727.118492900736,19999.99999992335,1493.9344678623925,1.0000000024265906e-08,9.849994146525919e-05,0.1337164364242012,0.01750070183077858,0.37274319720686067
182,-109.26928272297894,783342.777911285,53181.68564014981,51589.0616549375,30245.636716799883,17441.95031232442,2391.8938140590813,28885.664572872127,17614.08734271996,113.73459273616609,8418.284794161054,706.2095024234,1286.2262066652931,1.000000008554535e-08,8.016888744551833e-05,0.12065676834921077,0.01966313995688879,0.5632801953809797
183,-131.8154862238761,831138.5641404841,52449.804935297565,50623.261155045424,10924.156085169212,16522.74598344843,2207.3652334020157,28583.80193271764,23074.77933846994,131.03217368413272,5079.517582847723,1561.3883803527594,1667.618439274602,6.941098758408046e-07,3.349694328635798e-05,0.16240764190143006,0.022481790821988624,0.27380413730715364
184,-121.5625476123476,828878.8571563602,51381.405696748654,49646.72184555643,11711.77813410721,17190.87490432399,2105.306801739851,29597.935250329876,19815.628803094954,109.20645183902614,3771.0647084857196,19999.999999989894,1570.0121760962725,2.3483093824151714e-05,5.123724664736682e-05,0.19022057641101373,0.020450128501046397,0.3125638555970681
185,-119.13702202065582,818385.6296714313,56215.550831882865,54713.1883931837,29455.895752239507,16745.298940633,2167.2068897154095,30843.228886908022,16628.37642849594,97.8697433890606,4934.314596267833,4174.098033298243,1614.796637588974,4.2932319511662775e-05,4.6594611177584834e-05,0.16394652618017072,0.027538984837808915,0.6042626789520867
186,-115.08117593712691,859948.095911453,54868.99503813093,49373.31916577798,27883.11098648163,16110.235064825896,2311.98446253749,31790.87559638218,12296.852704741494,306.9344608120891,4453.396626215476,1490.4642174209316,1574.453380847626,6.551427493280448e-05,5.328630083100599e-05,0.1370179830011927,0.024816895105237224,0.5401406214272977
187,-91.11693303613288,823344.2279686152,52374.18685230635,50201.08749858519,20391.002474118133,16685.596588695225,2312.8529991750906,30573.461643381117,12876.172558143675,128.42122262756968,4229.109867304571,2716.8772016442626,1385.5524015605017,2.5228462751109163e-05,8.53129031804943e-05,0.1484037825135658,0.023022982358825828,0.39702527643963914
188,-114.1470114157112,822154.7279628349,55174.882886357074,53957.143511518065,28596.327347243627,16897.875298274146,2340.016481935626,28649.879790693612,25919.639067890643,98.36417703519801,5769.48526319819,2664.5935546789524,1619.7622946356616,2.9146731072518654e-06,3.1891895159462936e-05,0.1254901155806169,0.020042713263385338,0.5848200284234861
189,-100.30704323747315,811227.3212650443,54561.85243682169,53167.12906240647,27977.519947107074,17064.757525983532,2347.7205746929953,30137.99785340729,19981.184434209747,100.15344608580926,5535.0156348100945,1726.0962362748319,1439.7456384019533,1.0000000064359665e-08,7.177886334640384e-05,0.13840063641858916,0.015190032518014754,0.5252016395223149
190,-122.12079860187107,797993.5219962753,54270.81509401039,52884.702226673624,22618.2024859375,16844.90278306453,2321.196571532255,28741.60490838944,22870.892940899594,105.54874589852805,4623.171810190241,2343.978148587319,1394.7688003547667,1.1686965947813354e-06,5.707010764136698e-05,0.12616793296387357,0.02006371519308026,0.43218646378146225
191,-143.73769037763034,826058.3516016321,54154.63490463792,52642.87564792584,25442.327310350487,16591.42702766805,2415.699465005406,29523.04575660355,21269.87528447171,116.89334095245069,4203.133435198173,2890.911076821451,1540.000083094174,1.0000000054606578e-08,5.482334993840714e-05,0.12571708388423708,0.01904125113075006,0.5108445196395679
192,-127.76239258599468,829977.9989228026,57309.256728360844,54439.04631069044,24970.73516506283,16744.878168959072,2391.514384006963,30874.355974039132,15445.931991416615,203.53197969944782,5767.654130207529,3652.8195836980967,1463.404704278602,1.0000000018157511e-08,8.691140549221779e-05,0.1267865856426145,0.021165932135753178,0.5448898648412238
193,-107.3277297403362,808446.8144334834,54187.22040242875,52452.15277720744,14492.31323593077,17100.918548655205,2256.6890599362982,28620.10270518746,23894.42762485277,116.57016307106694,4095.9368871645042,2851.3765282041995,1424.9891741739589,1.0000000148696684e-08,7.956684819230191e-05,0.1622213996784557,0.025344603599801785,0.32135048213085
194,-106.1558472893213,834309.4586543652,53798.24160394292,52750.74563396813,25443.141063962183,16110.736871264999,2457.6959224013826,30377.202909285996,18190.462222803235,75.18260885307518,6093.461243776448,1796.6371050117464,1424.4144898622844,2.2409067280845295e-05,5.6529217675878835e-05,0.11484425815275653,0.017474507198890633,0.46250018253234276
195,-94.91163080030336,767631.1270478986,54080.131548768855,52213.328096942976,16372.979638248773,17196.70809440695,2303.465776663342,29353.00360944307,19827.44769428024,119.79326168246789,4612.982743435713,1214.3450552275958,1449.9893749911676,5.38046991579092e-06,7.638586289673401e-05,0.11913360781479011,0.015642022482384464,0.3432470171812744
196,-133.39592027605488,835728.7051701553,56892.03938270982,54572.97887699946,10732.670956055857,17164.850161766077,2277.7697177689265,29544.221059300977,18907.914364820346,159.38420765798878,4281.9905030979935,19999.999999893083,1541.1018110917948,1.0000000464530736e-08,7.511685870547588e-05,0.15689607947250833,0.02745909015395284,0.3565740889870824
197,-179.10895810337013,807432.7425519122,53885.98149830264,52112.250030052324,12803.185850694139,16582.173881073966,2349.1725893054722,30443.30455872355,16267.58864581987,124.64228414526544,5699.638821179971,1172.8123906617652,1544.3906991193805,1.0000000299853108e-08,7.285877613187116e-05,0.13816105994831626,0.016358828045097397,0.3608714269841671
198,-124.9894089485272,839264.9704827453,51629.47025668061,49932.55938101678,31482.74043024834,16246.321359971764,2415.696644469809,29889.91170848346,27287.191972980145,116.7621311742761,5145.142161091769,1411.278754352377,1496.7146350491375,1.1018328022004334e-06,4.8946749812791516e-05,0.12457868055827304,0.023655159404347637,0.48377872749220113
199,-130.06921833876746,822089.6149482069,57371.43359068047,56080.10088401332,26545.688630548688,16888.90625470482,2255.691327602672,29754.271779348484,20066.676993925747,105.37750370003818,5159.071082816821,19999.999999974796,1392.0938480299026,1.0000000059850667e-08,7.865495207331981e-05,0.15772903806048083,0.02455267962802494,0.5554922433604621
200,-155.25344731839056,831870.5307317121,53883.20264062226,52875.37038632079,19970.01464622268,16711.408789606263,2407.8525894878026,33011.88120109266,9736.407921352387,58.21624407658004,4798.876820423102,5287.922082317379,1335.064812366804,7.413893353086525e-05,7.490118697695248e-05,0.13028056057230522,0.023869252196184305,0.43402599444996875
201,-138.32380458045168,764775.9322208734,55665.320108019034,53483.31058416581,26692.587220134443,17565.427443670415,2517.1837176288286,27218.328166555628,31395.706150559727,199.03957814985478,5455.471705956315,652.7922560568475,1744.1153185081862,1.0000000058702608e-08,2.563264148028886e-05,0.1022588571049849,0.010049648864001963,0.5388363365941261
202,-120.06304962851361,834975.1365973938,55918.904245334204,54470.86337992416,17708.223901013407,16897.562573526528,2103.183681535948,31168.701743833604,12185.021396690405,86.07936116686771,4164.922807191388,19999.999999949712,1357.0434826552544,1.4581313871607453e-05,9.443204608859914e-05,0.18680752185942706,0.028641060086181835,0.4158241579156006
203,-118.73054056620954,840947.0928118504,54611.38502932126,53088.877566434785,30618.545994186392,16427.46183725993,2236.2236858528595,29201.410772634616,20483.014280699364,116.84659595172461,5010.096194416762,714.7214402032536,1709.4200312102507,1.0000000074348368e-08,5.216204077730397e-05,0.1481263401517676,0.016442590728808586,0.6192392254193293
204,-98.74180801651306,791270.0379195444,54877.14891835115,53260.007426007825,12102.914601077466,17008.859045392644,2341.1191401180486,30151.81509280654,14105.273491681195,103.40069691574405,4202.372662772716,19999.99999999874,1391.3221383017094,1.7210203011272857e-06,9.177896752159283e-05,0.12038476196887578,0.02007395543372419,0.37219401814232345
205,-159.59940820234698,791649.2109856692,52510.92856589577,51150.16104625169,23014.45313216749,17158.727591339186,2117.138683761989,28499.959186112603,16949.687528810748,103.54196525049778,6949.651790900002,1284.1864233048775,1470.0822546779607,1.0000000156623534e-08,5.483507792307483e-05,0.1665362450701925,0.018311596041626316,0.457797995145356
206,-110.67818459860091,831099.1245007477,53102.91361345332,51714.22287068919,8000.000000007688,16637.21381316385,2312.1516846040286,29257.059920602198,23588.14468100715,98.23379964485655,4117.738770256592,19999.99999999998,1559.2800557710245,1.0000000152601044e-08,5.120982548650277e-05,0.13810950375814102,0.02476994723027264,0.32510180600264066
207,-119.57771219939485,873099.3338138848,56252.70478656494,54534.84223277114,17391.9669568112,16131.805909020932,2119.9270382049767,30371.62777477855,17873.69632249715,121.02594841362647,4910.557008176124,3543.2949152576693,1315.312611463508,1.0000000031422917e-08,8.602292748588487e-05,0.1815020040931991,0.028253673042519446,0.3832422197284592
208,-116.1942785828341,837850.0104559541,53337.53056992529,51750.79785335539,23036.289284240676,16448.309370061037,2400.8090656733407,29793.6067858521,24635.456654646547,110.40392516324006,4257.564211336193,1095.948878105327,1672.3583376495917,1.8702792599077643e-05,4.5334029967323826e-05,0.1411100432497784,0.02644500867505109,0.5019397733608008
209,-170.6918297201455,765440.820322789,54316.16246180016,52022.051704708276,30774.91271419477,17675.501662314648,2409.301017198202,27646.3596226473,19063.5136939649,181.03799707996723,7599.747143397061,939.3687442997311,1551.8879729006787,1.0000000232214376e-08,4.4727675300398616e-05,0.12775062987354735,0.01904762466895068,0.6026396911941371
210,-155.31364073871606,816799.723348364,54741.06613075133,53249.74146490577,28345.85478285366,16906.76256651885,2177.727232291295,29221.341589278876,17428.697694725674,115.17995062440085,6846.636337897469,1500.8829142267991,1320.5332798788152,1.0000000136510697e-08,8.289683661815911e-05,0.15339727315291096,0.019626865114722867,0.5169279944936955
211,-115.83757839850489,847520.3086171758,56513.230740550774,50561.420617356875,28661.177027383474,16491.884731351005,2339.2958552197656,30350.59961143115,14744.868315284133,392.76923810286695,6768.383071777431,767.0518563252164,1470.701842394779,2.6015805872345127e-05,5.1584713392147e-05,0.14458218872821252,0.023818770854513963,0.5486768829350958
212,-166.76395221007317,802055.9618406866,52459.44264899434,51140.53460235996,19412.833422360352,17306.732915072753,2443.2978014930886,28066.21682640129,29758.85154902043,102.44595960553379,6027.511765847765,2067.7099989011376,1524.0020251691656,1.0000000111971997e-08,4.9585159331561e-05,0.14009009880815773,0.020757142152033996,0.36015333866177285
213,-132.90565274709246,895874.1006531275,55576.57727203819,54517.90923371548,30661.163814407944,15398.910769261447,2385.9108662872286,31874.577037251387,16293.945927263452,81.52676942347694,9431.060764874264,1295.071169074942,1442.0609487677714,1.710806940199652e-05,6.167425178193698e-05,0.11790537615065175,0.021718291009132328,0.6313119112953809
214,-95.8963756035273,819379.3965956359,54389.85525908602,50609.28445702272,11559.189564205613,16898.7431355712,2240.200305261431,29875.977413207453,16867.68121651844,247.06263844927884,3016.5770577820786,3605.5004642246363,1438.9647238485409,3.734681512159864e-05,7.530935617655206e-05,0.1567950574498789,0.020034943408515176,0.3587542603984425
215,-128.17319357450617,838480.5019543071,56555.020006771214,54582.13364494346,18415.683886494135,16965.844553923373,2229.3423244802984,30637.151167341,15922.076719194745,133.26945934379805,4596.237191352659,7158.86976232042,1573.8751711680409,9.479304797429473e-06,7.317169471242442e-05,0.17363782779088105,0.022623635576719602,0.4475561563934141
216,-98.14783266305976,798072.3079080237,54742.538511049024,52992.72578715007,30494.072419667136,17186.48558778378,2263.596145858606,27986.476894607404,19385.676600802017,138.36719956205275,7118.7581828878665,940.0463821049703,1476.22279134739,1.0000001847837095e-08,5.902912107232353e-05,0.155386014173243,0.01828997701924549,0.6307705902384283
217,-124.30543788180505,832080.5036896211,60539.55918361927,49840.93518575164,29775.160838142245,16574.0139152348,2377.8725213324906,31165.99448286226,14233.247416312961,628.9192097743932,4362.00634584848,1469.6222748660907,1178.666895916495,2.868725766466994e-05,8.952740546873123e-05,0.13721861759877702,0.020407875861596876,0.5354471998577096
218,-115.96628672577893,805317.4396049753,53923.90996632506,52471.90233786344,26096.747249971446,16955.895057730082,2312.334474252767,30958.84303361512,13619.563122944839,91.68247262407999,5314.064958838304,19999.99999993092,1339.503030266846,1.992054913107373e-05,8.882372405844422e-05,0.1298340334266799,0.023921423544953076,0.5028298138758344
219,-166.34193378088028,818562.2324415501,56134.85233951007,53959.2339364615,22684.37796288272,16606.614863123108,2230.956338835605,30957.680132129986,14607.65138235939,149.6579859190404,5987.504795579993,1190.4089974832393,1212.3121269483954,1.0000000007707168e-08,9.625829333001726e-05,0.1475105439587222,0.01838668512812641,0.4472125246576264
220,-109.8910699647038,760018.5960396405,53381.51498885509,51423.66063695292,12045.902110724493,17871.219210217525,2438.083172760396,26758.90705401942,26066.031034430558,145.89498420479694,3086.540029355091,5161.688051075753,1546.3656986204992,1.0000000444331533e-08,4.397631093959508e-05,0.11593870190332148,0.016850974030572508,0.30231264456769447
221,-130.07396462914642,793716.1525224567,55293.22636344515,53989.35830817322,30048.743268448794,17179.22445908331,2225.3793914647795,28467.787086945675,15910.42380944396,100.26974655149897,9685.313114941684,727.6920393830399,1644.9201808341104,1.870806301368894e-05,4.7098483998720444e-05,0.15719937155332453,0.02071453866908385,0.5998496332325277
222,-90.4424607819294,832724.562871052,53192.855213193616,51643.80372116468,32712.400228747785,16580.68071385543,2405.233536604316,29608.54965096434,21236.971136355383,108.8978485339571,7385.693745541793,1565.1830880417467,1563.7576433699307,1.87427248837459e-05,3.541019710789439e-05,0.1247436639757804,0.020444291044933918,0.6629399463378871
223,-112.02927528749116,840064.5484300383,54567.423585327415,53542.059092399635,26245.277132887477,16285.834387871628,2157.632161211936,29712.513450617786,16950.086672892216,73.41293670201159,4658.050825241064,19999.999999976393,1437.5020693294398,3.4060710975146475e-05,4.9140444628521515e-05,0.17493796669710895,0.023033711237555203,0.5630002449262417
224,-146.00820097042595,835243.7393342732,55522.55042237163,53739.1322465812,27366.793356958053,16789.611998981112,2299.5201964861176,29928.810033037375,15334.208083855021,136.66437845295343,5756.287823908526,4641.265804688969,1396.6045373504,1.0000000047060152e-08,7.751986665335916e-05,0.1533602840087233,0.016448790322645856,0.5264441529416324
225,-116.23981803231877,849136.4294777099,55044.923887168305,53964.40601757866,26299.347858083842,16976.633258517726,2153.9166347529936,29669.602463201143,19771.16728279093,72.28973592743374,4865.418818259676,19999.99999995806,1576.96522062345,4.0987029896878815e-05,5.4714515640856726e-05,0.19909561532426995,0.02566695357769462,0.5220649579679518
226,-99.31111241194708,803641.754491479,55781.691154265456,54162.73431894072,13084.088612257152,17242.367673754397,2180.2021750426497,28606.442790301822,17021.897582760106,113.00895655299513,3511.0041961709844,855.4569550417698,1448.7815920263658,1.0000000117890499e-08,7.779673134058289e-05,0.17204133147153172,0.02614313056496848,0.37639124167095994
227,-114.49830561287078,810845.33883359,55794.80130554994,54090.54756947228,18548.59218942965,16609.499578955776,2344.039717906198,28256.742674360652,27302.7913398282,121.02155561778675,4822.015475897064,19999.999999939835,1698.7154116919335,1.0000000041443595e-08,5.5015946316204286e-05,0.12985011094991875,0.017158284420070648,0.41882018164649676
228,-91.28175214337384,788564.0017352642,56898.19647616671,55596.209389100244,20784.29153272474,17151.93488068542,2355.477770301258,32119.25481596106,12687.497729131339,81.66927967726825,3519.7989907422484,3634.763873198899,1259.4304409138003,2.9318180011492145e-05,0.00010029283377945705,0.13150644084991842,0.021479479711676044,0.4929344622753597
229,-119.46764067562981,811253.394256564,51315.50981224395,49782.081758698805,26593.24133030554,16580.012408753584,2435.300384614599,29000.767028269194,28261.76322025763,112.60723747059603,6981.893502118254,6912.851399270883,1530.7901781462688,1.0000000097212817e-08,4.716593896895282e-05,0.11940478752126929,0.015887969635011975,0.43846948270528197
230,-113.29874612486894,825323.2339723129,53024.05383340643,51298.31631051089,25934.67277131777,16734.303790725535,2365.7154403201935,28255.93069657772,40900.54075279759,128.2710099228091,4675.382672445867,19999.99999902313,1655.7093854427997,6.439857232438591e-07,3.135030436194901e-05,0.12419583420908506,0.02563736164725288,0.48153684200642355
231,-98.02653900665426,792490.9868697127,53137.551034511416,51618.0521597419,17431.20203262379,17137.1625650113,2232.039111020472,27258.69079411737,26385.400406527366,112.0977877060803,4622.571837912496,1536.6305946753075,1541.0845155098507,1.7851079098183798e-06,4.581043331160214e-05,0.15370830408728095,0.022693011735311935,0.3411459734918721
232,-118.00944116264161,794424.7033245648,54511.718603042864,52866.04729618361,21080.18943542372,17245.074521770166,2203.3754947594707,28549.43267400517,18758.601151666564,117.44992786795802,4466.3072550683455,1016.9085908340709,1467.1629899595655,1.968007165957957e-05,4.879761499162948e-05,0.16391864180135365,0.025858317183411184,0.4166449267744145
233,-123.33045283209907,826471.4939168883,57819.81253946214,55260.62266024046,29387.113293393955,16658.25395494878,2308.703764487816,29845.084868301485,18761.909859647767,189.07746735467296,8033.132010972203,1116.0335330332778,1579.7863875313353,1.0000000304678865e-08,6.719279646397572e-05,0.14210689702021936,0.026223911828514964,0.58830795806645
234,-159.86632325908374,800349.1501908116,54145.54491589562,53047.33691885332,32066.039407672666,16755.97692112068,2367.2474906549787,27980.64568735648,21693.26975812436,90.28474328933844,8118.533577194607,919.0993757135847,1453.8747491692839,1.004939061310602e-05,3.705611325396284e-05,0.11504898943261505,0.025147124371138127,0.6358745775713052
235,-157.2763691510525,844172.4241078639,55978.24790488906,54248.35027981986,30377.213576304985,16895.08469522845,2151.77568233592,27459.366658574683,27882.401390267118,137.96545725809688,7876.662173475138,680.8288068115062,1729.6127269235637,1.0000000026286688e-08,4.8818744314312725e-05,0.19999999999942453,0.021102804098074756,0.6661331501155751
236,-136.27313012746325,794888.1320433998,55434.89073232404,53940.94450101223,21627.736456719067,17370.48895240979,2263.5364657850896,28973.949970421763,16957.614747822325,106.84381134703567,4945.83338181302,19999.99999988498,1380.3755674719205,1.0000000112443194e-08,7.722176502429563e-05,0.13427301764113256,0.0199167133802278,0.4200251581127174
237,-102.6309094420382,830325.5041655742,54611.33215341191,53318.83460849036,27473.343859560737,16858.862987000506,2354.514104416477,30645.528559708244,18167.417853614905,95.27035770695562,4702.532906705793,1614.5184918630034,1589.6170916032438,4.330219494042615e-05,4.261622157904907e-05,0.13536695269930857,0.018299730247747996,0.6041787147776309
238,-149.5913736088989,830806.4655704246,54224.232755571116,53689.6992395043,25565.221649387484,16330.296683182823,2310.182849739348,28997.194858926443,24996.857748256596,42.20431075123096,6238.691919910953,19999.999999855423,1555.6620075334617,1.0000000348860236e-08,3.928327402013703e-05,0.12021658990963052,0.018343754186723665,0.46180227602390145
239,-94.32026124482695,837519.7329813434,55030.45951571424,53174.80570126473,22748.150244637436,16928.03337129439,2142.8130468134927,29559.02584784993,15116.033696073197,126.69833705779322,6382.2258434845435,1047.4822764392486,1544.7872661879665,1.0000000020096262e-08,7.177617292810994e-05,0.17835396827722866,0.02763411565116698,0.47276149464495504
240,-150.51926653799396,863730.90514706,54090.32568272564,52786.905420692674,31177.462537734547,16291.6454969308,2233.113046157011,29884.866419910508,18748.580889724173,98.65254916206653,8270.985673084575,4818.431678146474,1567.4734056480956,1.0000000081062855e-08,6.781473908507465e-05,0.1558562074748754,0.02801184169614801,0.6259620990522037
241,-133.40175551332624,843930.6135213291,54622.51963557322,53041.26702676429,24753.181406336655,16292.43202553306,2340.3697429567965,31767.079667093018,15852.674714084436,112.75638655056999,5990.516423979,1954.5241526579832,1454.3477561876657,1.000000001653353e-08,7.139825620100423e-05,0.13007111384140813,0.017190548800419782,0.4234553366938073
242,-132.43453693890012,776970.8488408026,54548.20748523038,52777.75911781407,8000.000000017821,17628.75337952659,2423.1310007472307,28480.29353876809,22284.485855407653,126.88988391396111,3329.89155337342,19999.999999962998,1447.2969675309216,1.0000000007797016e-08,6.917083436677739e-05,0.11744672290848904,0.022488658317116973,0.35787120089224667
243,-113.64266250479378,828510.5491805259,54283.13539589664,52835.288554584906,22220.62487260197,16394.91529733498,2377.213110261624,29475.537407997766,22109.249842350324,107.30265366761483,4750.916890482204,953.844869210415,1539.4053182594869,1.0000000105289413e-08,5.13809414062171e-05,0.11820292926062642,0.01951710704579526,0.4023891121502308
244,-143.23306576184396,748982.9014213935,51484.74029932457,50740.11505400851,23451.410425296657,17817.485461755135,2450.867034468149,26717.43745682953,19740.66888296706,53.1095786408227,4945.212986209003,19999.999999960513,1460.6722126848665,8.505443264624327e-06,6.226273782477007e-05,0.11879700205702509,0.02190779719769996,0.44418937237990735
245,-118.81564976871098,847457.1247425796,55982.667544499636,53614.93383911279,17829.746839337648,16054.998793602661,2147.913735616621,31626.65237665061,11923.746326059667,149.249911892763,3718.796556557422,19999.999999152307,1447.9328459451508,3.0495590042930167e-05,8.963799351887895e-05,0.17363124227513607,0.019274419544479122,0.40019866123195025
246,-146.82431173985367,859513.4852820347,57309.57560681764,55742.93131160462,14995.151387660319,16470.779954393627,2295.6513037080667,29628.574282232978,16585.379792545406,113.56583569510398,4014.5554775238734,19999.99999999803,1642.767442232369,1.0000000066160286e-08,7.000589746203528e-05,0.15161309917263127,0.027814992691798,0.4066491945297382
247,-106.93904524943068,803342.2594511481,54840.21841854075,53346.076513848624,24660.816938675165,16561.83761721632,2375.1939060531063,29515.119934303388,20526.141541612662,110.60360325424391,5291.993942237192,2508.6108700626514,1402.5755971859246,1.0000000025247485e-08,7.090465771512037e-05,0.10843999609772588,0.020625443002126292,0.508396052940891
248,-135.90623654265283,822535.9795005745,53835.46103436455,51761.16671773681,11868.361838157789,16413.70288834128,2427.1851692578653,28629.782535861086,31331.698016070008,148.58904783657596,5076.51507581745,3326.95552410307,1621.9224262779878,1.000000026018752e-08,4.492796961279e-05,0.11731566239534941,0.016052752377855535,0.31087016446938986
249,-157.01989883399108,799226.3219195423,53414.83348017346,50506.02180821021,32750.919752460304,17056.796009628993,2278.5598879846307,29593.47519403339,15029.997782132483,193.63808047092084,8917.591703195396,1935.302505437198,1433.4047887005518,1.000000002146825e-08,6.524185693714381e-05,0.13940900066284442,0.020102436311424613,0.5600909415514205
250,-114.55613265834381,850068.5774884525,56103.29176304524,55344.96145454854,25098.250381655074,16349.46026043127,2357.5622287805472,29730.10225986034,15510.909056717697,64.3826280318322,6135.37594237886,1444.2616449497002,1497.5859937051373,1.0000000081862108e-08,6.075411481390749e-05,0.13662930781001206,0.021546438528570907,0.5275670921901
251,-152.19116177494746,849997.2913632799,53100.12656399727,51699.202253466145,24990.35996753172,16516.93686065576,2358.5828589220873,30016.29078343136,20440.20358472971,101.00647195379278,5154.961794797332,7377.717894583764,1617.436720865336,1.2507423594994465e-05,4.751791823930123e-05,0.14626195969101569,0.0182234510813946,0.5126536060776287
252,-152.67806059125223,861067.06652845,55475.20273660746,54329.917315663624,28543.275629674772,16138.352186160371,2241.1709873796244,28925.23079891714,21266.36282863007,97.67963848548088,6782.390774981064,1228.1526090117927,1539.0196078233128,1.0000000023926089e-08,5.179281651931494e-05,0.16837657494178718,0.01699704700955325,0.5704695020550743
253,-121.1513759389698,812046.1840913605,50374.059275796244,49597.67347544034,24523.954656180213,17198.572676268137,2288.9703314310223,28609.11412788664,26622.22792086962,52.57644619139828,3971.073233212279,6331.083337208641,1414.7262443213672,1.2029553782605552e-05,4.304711059829486e-05,0.1615032419635584,0.020134692245571975,0.40025735638753024
254,-124.58676230994799,803474.0308585761,54548.83097772601,53539.25624459794,25311.690215531205,17174.377698576773,2219.08230158181,28407.667034931234,17166.977001515246,77.51037641683476,5141.020669460476,1463.5576407271571,1577.113074664863,2.374547006395693e-05,5.574611976472902e-05,0.16211843654347177,0.018808270757201106,0.5484288251727888
255,-129.32214359241445,809513.6500607971,53517.29002962465,52613.717399413,25031.962133604793,16734.258377021986,2286.402419895724,29236.970860587873,18578.12538457892,64.21748723881392,5716.803502580533,19999.999999943637,1430.9743819111932,1.0000000044170303e-08,7.927841536502579e-05,0.16107454408502214,0.020324944160312216,0.5159698218915262
256,-144.54587831067215,815316.5666969074,54631.70197384226,52915.15275133751,25048.54488502924,16974.951876833475,2240.0846996618397,30114.142835456587,14463.004055170506,123.66415645697452,4167.171621249891,1645.06268357843,1370.0141427589097,1.0000000027716123e-08,8.616389379431655e-05,0.1407483435912775,0.018163408581905682,0.48759412335094904
257,-120.0983920462441,842154.9707912186,53440.85111054816,51925.71075821198,15931.133720661583,16403.649345799084,2262.239362535888,29284.81344287598,23627.22829663247,103.77270794180478,6199.241280428978,19999.99999987333,1466.3667238051667,1.0000000075164213e-08,7.048775685868996e-05,0.14706457075495963,0.024931197445095598,0.33225320959106824
