sample,ll,T_NDH,T_OOA,T_LS,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,m_LS,p_H_N,p_N_OOA
181,-175.68003676385808,802659.0116539171,53197.96878434962,51800.67545839688,17037.391190646707,2357.7327804289034,28915.902642488596,18732.490931894517,98.40021136969098,7639.897019820499,9999.999999876498,942.3408107385809,1.0000000461084711e-08,6.761742802384559e-05,0.0004769676083107651,0.1332442091499242,0.018470640062349348
182,-105.86324363410498,790015.7386457312,52868.870171069946,51095.32256240043,17252.210526018123,2453.3058043277183,29570.785493087234,16995.052781164097,124.81947741574983,5465.675822858577,1302.2890225683525,798.3262179338692,1.0000000014873915e-08,8.673164096531604e-05,0.0003794881317701069,0.11320713596649053,0.02184708440376979
183,-112.48853641472306,829034.5274658974,51520.51195598998,49941.15175990906,16481.47596960989,2248.0091758629783,28414.85044651268,25946.19888520524,114.80156720208404,5797.349670886812,1399.2255114034388,1149.4314799839335,4.920668863781581e-06,2.2586548880976938e-05,0.00030984065744110614,0.15319434220000272,0.027779990554406893
184,-147.33547830018512,829832.6876536981,50577.937463737115,48685.817934960054,17134.14304119521,2105.8598810124213,29240.909228539775,22870.232177315556,122.03782290260654,4477.173783657886,9999.999999889662,1080.6400999064679,2.729933927467219e-05,3.61275556680847e-05,0.0003421308415643141,0.18747904097088455,0.022560171736349752
185,-166.04934919651174,808403.491650381,54504.38743297719,52591.20399460888,16784.898731155525,2237.550936605555,29650.840282646972,23776.594503197255,132.12846827755303,4434.592285274571,9999.999999937712,1097.3834761590667,2.0496543584950373e-05,3.326906194431898e-05,0.0003418241980279393,0.1534004809685391,0.02674828040407415
186,-157.93902024325712,852407.683446655,51556.73273063357,50003.02238001555,16160.779884014808,2343.153730854072,30463.511160106456,15703.456720718457,98.93816866820264,4290.321160285951,1741.1800782359705,1077.3617996519395,3.3854896927357626e-05,4.559812906235496e-05,0.00033419667328391775,0.1325583424727558,0.024415874614090782
187,-110.3913079114938,814356.5212377514,50371.26160763517,48799.60497025512,16796.71873174486,2313.495612640016,29608.035660746602,14841.22720856947,97.6814275339736,4427.097314625742,1271.5641679195944,979.406148544728,2.2049453014859564e-05,6.902874521528232e-05,0.0003312941155010374,0.14770771641279468,0.02403685524923343
188,-126.0456766099162,813581.4601942261,52126.54355724879,51138.32060584351,16946.508533879885,2387.749621793398,28500.24622758958,28419.523245250108,75.64146857508001,4485.935166756781,4046.856825866519,1050.6535687643716,7.2423188213632065e-06,1.9346980103594882e-05,0.0003754715074608372,0.12022820903811118,0.02125386391133691
189,-104.4920721862091,803376.8243452009,58882.873635876764,51963.54255188414,17119.982734583074,2379.5329287041022,29941.646975304375,21272.84455985189,484.13267231012765,4537.104467874658,9999.999999913305,930.5044464392334,1.0000000035812899e-08,7.173019543855882e-05,0.0003551275604475412,0.1336915048364124,0.015697226307718814
190,-130.7888465664036,786513.9804705959,53010.69844499664,51458.05650435669,16932.37264731451,2372.1036764754867,28426.101995010908,24675.09204633389,119.1150988542201,4306.869371806304,4453.290603772861,913.684720135515,7.420239141302717e-06,4.530145219318133e-05,0.00035154250350557457,0.11803134839400364,0.021637252715030083
191,-139.35982860274072,828844.3939472665,52812.48873727807,51382.04935001952,16465.050181390852,2477.3194476269236,29628.97909444871,23022.45036618421,111.19053066511245,3844.4275731157354,9999.999999959242,999.294028683314,1.0000000001264074e-08,4.875986522185294e-05,0.00036830264427101424,0.11800060778363206,0.02088574098935211
192,-147.44231932518144,802679.3912624548,53638.387207716194,52094.343788406295,17077.05095338215,2429.148068150339,29894.02593129962,16530.68514679841,112.29482668931009,4706.905384019119,6132.12067688379,927.8805638525101,1.0000000250150642e-08,7.582138389991723e-05,0.00041846379044745006,0.12069520650627848,0.021394673222980543
193,-122.92456915281733,788338.0272567661,54425.5426824479,51332.776730074416,17326.865651818032,2291.6480999271357,27608.478807382842,30512.531083046717,219.9610840828318,4641.410681347572,2260.348651638164,1009.4052785700466,1.000000011550343e-08,6.258818889420227e-05,0.00030655222887414156,0.1537737244633483,0.027618705977127702
194,-120.40892416415852,837622.7801162429,52629.90434088962,51159.32607654697,16003.612579149967,2470.19609950098,30561.27572791565,18314.2665715035,103.91959460109133,5035.421554120854,3698.011471178451,919.4145855565976,3.14421836867271e-05,4.74662321154659e-05,0.0003545933788771609,0.11327985197514612,0.017602646502436415
195,-90.38411477443074,760594.4688497212,53235.931094953965,51579.28116228028,17284.833606513024,2310.582362706135,28981.69960614951,20896.957348856155,110.03905771747412,4842.539970638114,1523.9541077608228,964.7635381874233,1.0153630422974861e-05,6.769772721909179e-05,0.0003414355015338072,0.11743017042910543,0.018110638201571282
196,-165.1837556397246,810698.6913342149,54983.67201647555,53442.80049517201,17462.970510955452,2304.708260386997,28091.172500787117,24994.294545349014,118.906499504012,5067.121792329872,9999.99999999651,1023.6067912613427,1.0000000425706147e-08,4.954008954130014e-05,0.00038909739702737927,0.14952074111543276,0.03022726992781718
197,-219.69198064967136,795693.6311981776,53355.19933254813,51280.23585519499,16682.569251239558,2374.964280868195,29757.317066015243,18026.787416060004,159.23692740177887,6245.564539360076,1289.073885393059,972.6537221149579,1.0000000126363259e-08,5.926599034803526e-05,0.0004217128273076312,0.13204543191169088,0.014143587802593751
198,-157.65562503079752,829427.3233657633,51160.392018142666,48992.78933327968,16320.083076340828,2445.7128115025475,29718.421026000644,29261.115883727372,150.2923582919276,4477.582724167407,1410.6683571009326,1115.4484109023326,1.0000000124269893e-08,4.403357511272995e-05,0.00024249325812288302,0.12146352075436294,0.02260654096959257
199,-154.93255247793192,816351.6817296491,53322.79287500146,52141.94702547583,16947.68463782068,2252.7396277182224,28937.820276561968,25695.687911403733,94.20205167673399,4409.909076194728,9999.999999940821,934.9806744976322,1.0000000245015656e-08,5.7232233338324184e-05,0.00037046032966820205,0.16045607370335493,0.025033925085507714
200,-174.98886459272583,820670.5396007068,52882.442084078575,51222.19737184266,16822.861095529493,2431.9180017801395,31810.67585145046,11007.236995904505,99.95114059746578,4509.839312258746,9999.99999992105,850.3246222283101,7.992904759376724e-05,5.036750654044777e-05,0.0004099629442800632,0.12596292911127333,0.02591950801466942
201,-145.02760993964446,767648.694589118,53834.73051483398,52658.0782756431,17484.67469592096,2524.5714075226265,27420.487143282462,31067.24898721048,107.10012375754866,4540.173047914736,1138.8029507453298,1058.3870469590997,1.000000001644045e-08,2.4548635801136203e-05,0.00039385087042024576,0.10145398578203174,0.010171733683881537
202,-122.4875689988429,821582.0423937517,54786.667750817316,52888.406270849395,17033.758404352022,2128.494649287529,29853.632644321107,14706.392129716756,122.73778952132774,4448.97576799493,9999.999999913287,901.719941097087,1.304950424245944e-05,7.310747866205928e-05,0.00038644611575374565,0.17991056953390464,0.03183447035647444
203,-132.08797579704571,849967.9653405941,54578.48348845909,51401.31980618542,16188.620466016948,2285.7905767090947,29856.69324917518,20024.42561733699,232.45233595966252,3965.2618137325544,1080.65996156646,1117.5411870526482,1.000000007891531e-08,5.607763260347359e-05,0.0003462025408464268,0.14110813046605739,0.01631732903768433
204,-121.80934924023413,772766.5973343061,53489.9644807212,51753.69797509787,17227.294734245403,2350.8966993488657,29343.86627886799,14813.070452239072,116.79735455399981,4685.6235950083465,9999.999999999565,885.3952500079773,1.31545159776472e-05,7.396864437083427e-05,0.0004225396910649329,0.11663826468517982,0.021486237932504627
205,-183.9736886395223,783090.2807268247,51498.90983964255,50306.34809168831,17193.257553914726,2149.428178501738,28266.40266798626,17872.23289154468,93.80144226608377,5882.907691980322,1630.973515101434,917.6535677441558,1.0000000171075298e-08,4.7631267834240665e-05,0.0004056208564897649,0.1584746245483984,0.018466631875050973
206,-174.90709623909837,815764.122563766,51424.992009623915,49908.8994056903,16781.464367715576,2346.3352402096225,28220.77961275245,33618.73085877326,114.40367924033467,5313.8118134677925,2482.232390934075,1071.706057329166,2.0584693982870358e-06,2.389988879238256e-05,0.0003715191791000308,0.13001799467119013,0.025405585065166592
207,-120.7096271865997,865507.5222861341,53614.106660116755,52803.0082200225,16225.790066462458,2107.0738980232704,29341.061427554105,22470.118918832537,61.95750821394024,5125.9810027197655,3649.5140489626006,873.3437019294506,1.0000000361048745e-08,6.469582244545304e-05,0.0003601197473952881,0.18305567859577204,0.03144834271736349
208,-125.6128433646679,832851.8637249678,53160.37256717435,50933.19160343477,16433.82460178597,2458.5558126407723,29032.184395433855,37386.66665070235,166.23354360290244,4225.901925200709,1305.5375154378933,1094.1639113060412,7.379246699184308e-06,3.0334608537783154e-05,0.0003991308289097823,0.13263362424674172,0.02929513996902277
209,-207.2786360698749,754449.1586794974,52158.7013108156,50546.64549629246,17749.667043391364,2446.3238989652664,27648.62901494799,18521.908516163727,124.59524524356483,5110.495979038835,1253.9201680899203,1001.3834269492856,1.000000007943763e-08,4.307000084441205e-05,0.00036218832458564585,0.12273473587954378,0.017624539325441894
210,-186.50140646739624,810814.0580514394,54269.542468461834,51705.13377675748,16924.188581724567,2185.448801721742,29132.359187433853,17874.712863540222,197.3462176501405,5232.4537377764,4323.87422704415,856.3155632993224,1.0000000051976326e-08,8.035155520822427e-05,0.00035078191234331796,0.15169769988994308,0.0177671387932122
211,-138.05164393936883,843269.0561636717,52233.83904159769,50242.084387037285,16491.84318454929,2371.754836904452,29703.163594682555,17377.563393916167,142.98352328021772,5518.892563780624,846.8391530743388,962.7728715958056,6.7321572735993775e-06,4.485908163212965e-05,0.00036373622810926864,0.1402870080551309,0.025005812021454455
212,-199.31409268088603,798306.8005382873,50817.59830102616,49541.54555844028,17306.433934787685,2459.548223745408,27561.07687223139,40350.660791768765,102.85492953932732,6130.265156985144,1346.4389554016293,1069.816194074654,1.000000010160056e-08,3.0725215879171474e-05,0.0003177934904683891,0.13674211228621647,0.02094990855703507
213,-149.05117162015105,887340.3722066915,53071.83129394167,51837.0233591262,15443.438080656484,2432.679270233486,31877.41522622047,16483.653128454298,89.47837262900973,5657.86644699269,3153.450446430559,887.6217381569893,1.8861145184595677e-05,5.7188024956586956e-05,0.0004023494262272701,0.1133989582801606,0.02258105820343441
214,-107.46916983702471,812102.0501095101,51781.06252785844,50015.36478248104,16948.441836447222,2267.5407299692724,29043.37244010318,20350.297970151918,125.25026343719664,3809.8960476540638,2633.803013987837,940.1713966127178,3.6206160001713666e-05,5.428610335586767e-05,0.00040769122788258716,0.14953035608411916,0.022332076943325074
215,-115.34085349254462,822952.7738926894,55012.89559978308,53254.05947234342,17150.800404455375,2250.3681727746903,29543.713990609955,19039.287598005703,127.24508305597116,4681.544838144544,9999.999999954889,1002.1007956375182,1.1295594848858482e-05,5.3034505623592475e-05,0.0004271848975141402,0.168914780003087,0.026533782122882283
216,-115.51852629592663,789941.584414101,53011.58757373868,51865.778208622956,17229.33805229849,2290.4938425471105,28212.635268074588,18179.52704186687,87.78346691265813,4593.657385502847,2361.0573453260613,902.0899517178372,1.0000000112573543e-08,6.348513791867527e-05,0.00040181390334174976,0.1515745553723716,0.01861740516569858
217,-157.91653034386974,835748.3554758525,52542.019817846594,48877.00590332975,16434.106174288758,2420.8370805405584,31180.931840255183,14521.915530302573,229.01919385766652,3631.055554176663,1147.332990816794,815.6858189689525,2.163945581006667e-05,8.602954704292138e-05,0.00030838954906347975,0.1314154325874096,0.018409562955017878
218,-151.79791468947693,796557.6095055254,52311.06707109025,50404.58885104698,17006.148617616298,2348.363704956551,30275.732225784275,15408.0819030149,123.7377995956682,4592.064911179236,9999.999999923892,910.5529275068205,1.7708533795695543e-05,7.610864329563682e-05,0.00035065957867219525,0.12445721267708904,0.023191871386936368
219,-146.0607700617042,812284.5505353034,54781.58019699982,53441.91976572626,16641.688031141184,2260.595013059275,30761.18854087302,15036.037733244038,97.59350490573597,5149.401853034652,9999.999999967376,730.8892227432665,1.0000000102838254e-08,9.36433927433934e-05,0.0004043884610350973,0.14152925660233479,0.021430903731178428
220,-121.17405012008916,749966.0304925451,52505.3898346664,51067.75492966618,17973.06870928467,2460.1569909939767,26264.046591601153,29993.534163785836,112.45913343897914,3729.063125019616,9999.99999992343,1072.4335480846432,1.0000000244606916e-08,3.36280330135743e-05,0.00030181936046259515,0.11125585128658949,0.018561044825030435
221,-157.3194583957652,797499.019397264,53746.115970522354,52357.87157309984,17034.43153503528,2267.8702838307113,28370.73756962844,18088.84802076615,108.69792954898737,6666.200219696494,1139.6903028600907,1034.0770918479584,7.752903615704019e-06,4.169094964690334e-05,0.0003865820364198049,0.15106534706227714,0.02056296008261564
222,-110.2639516454042,821806.1093848809,50423.411877177,47579.98707729269,16712.68457500081,2378.873579515719,30155.92497350585,15317.094587517788,166.7556648230103,4003.938929164462,962.6479581596933,1004.2686840121823,5.259420081494022e-05,3.281878990923583e-05,0.00035658371280624626,0.12372803219815642,0.01845421670654436
223,-147.48344969327695,835409.9566313508,52181.53325934057,50699.8781457555,16269.668666964137,2194.1019416204012,29137.23853437589,20779.3721084386,105.02655389136969,3921.4904466260937,9999.999999987325,938.6691485270393,3.285310345217405e-05,2.992151639938012e-05,0.00039259404124655865,0.1691137078600465,0.023390136175413315
224,-161.50350792582532,824653.4314659791,52710.119678454146,51196.4284381864,16876.811876334807,2327.3105423370844,29503.157019829658,16275.351999414308,114.78747775564992,4787.338226208393,8094.598098088378,920.2043641750615,1.00000001255553e-08,6.819865833858087e-05,0.00035341388777528624,0.1485891420252509,0.015591828099506438
225,-164.74083491371692,827998.5017221462,54725.28478817969,53746.17864283155,17215.808320740685,2191.3552356918317,27447.553574410256,44710.515382017315,77.38305679568532,5095.648235378073,9999.999999946149,1099.738985623242,1.000000063045299e-08,3.60988932588347e-05,0.00033972402991453647,0.19000738162615038,0.025786612378509096
226,-118.7898077448792,793609.6319448934,55407.29242834203,53892.500481961804,17284.54828111996,2230.2524761587347,27943.828381097894,20177.43336429726,117.56265516088389,4094.456144327086,1191.2295736799829,929.882376827044,1.0000000264258148e-08,6.182986773739513e-05,0.0003961786514462062,0.1599995422306968,0.02934005573635233
227,-123.05294487374863,804302.5899246882,53828.99954789574,52247.588910271304,16670.691223899626,2357.2791832537605,27513.015022661795,38155.81190496566,118.24548214639351,5102.552472556328,9999.99999999292,1132.0120255558622,1.000000072031825e-08,3.5215011123688966e-05,0.0003763683087549575,0.12739792343393636,0.0189367905491311
228,-94.68454244174666,774971.9009954501,54658.12950301269,53308.9294712795,17310.653739614554,2373.993167529473,31146.707197400934,13812.174527702153,86.8630571278863,3313.0613837704636,9999.999999926858,799.6038276790673,4.087613585856078e-05,7.866599214177104e-05,0.00042479657128735837,0.12875596313723336,0.023529972351688532
229,-136.91989693099327,806687.9449430123,49742.78837512765,48006.021494155226,16607.472439298697,2443.3994929511337,28576.127786900834,34897.25477619838,128.59487395227205,6130.759388227091,1887.3532841414683,1098.7504794349452,1.000000007712993e-08,3.334081167534501e-05,0.0002990920362372194,0.11832940941685632,0.015330862179382261
230,-121.6748445382919,825225.1998342073,50294.202388948164,49138.99825597989,16651.403988001723,2415.634716862704,28152.56726767629,59105.7441391932,85.21244161132333,4328.815451787774,3040.667968334896,1172.3881728850647,3.7925969806508126e-06,1.4034821923663658e-05,0.0003241401704401889,0.11873436706711032,0.02772095996249315
231,-104.66003101926219,789810.0524907775,51124.99068908043,49974.23655833474,17128.993611192025,2245.9848515768595,27031.86736235948,30267.180373289455,85.23213933914039,4813.735056765862,1136.7082931718594,1085.503464186872,1.0824050617676527e-05,2.8215742986543614e-05,0.00031007124775219016,0.15074813107604695,0.025182248342960758
232,-163.30235465777784,791692.605507426,53607.77918308628,51903.966571088255,17220.466969332043,2223.802256742569,27721.061900643017,25658.166943839882,132.61461699549278,4619.965089355248,1222.4848664976378,989.5707904347585,9.371962513137022e-06,3.087350022185891e-05,0.000343174164154876,0.15916963515462934,0.026368012368535254
233,-141.72666749198578,819017.2500644558,54354.56045625162,53374.12901447878,16675.61537566999,2347.9720789861426,29927.68836695977,18742.610773557313,71.47501903889524,5658.30124225765,2568.9813688292775,996.3923212048792,1.0000000063446333e-08,6.453100662135151e-05,0.00038910330024406644,0.13739723999543366,0.027525729777608147
234,-216.24177088813826,798508.5967119997,52942.42466694889,51442.28790174347,16666.533259509903,2435.5041373933177,28035.933465412123,24071.691064144343,122.40894800646015,5323.731320248493,1782.299000659487,925.9464607070439,1.0000000126515101e-08,3.47345451797889e-05,0.0003614069734236779,0.10798376818221767,0.023800975817314243
235,-159.84825235337414,836771.7843315159,53741.82901881455,52345.11759402346,16834.567595779576,2237.224933413491,27828.98089074907,27678.028226966373,106.38865289767706,5021.237443843007,1077.1144062367684,1055.0758920365313,1.0000000001507613e-08,4.9206861040193826e-05,0.00042663328028019645,0.18376908151842883,0.023550655148512564
236,-140.18695009716942,781107.2556833472,53269.83109985928,51819.554163505534,17527.60906272187,2290.038589195816,28053.321471549025,20208.881300833073,107.02624858131999,4909.660352748877,9999.999999998765,936.2046401479087,1.0000000269335189e-08,6.012044654928823e-05,0.000339954095996069,0.12963399848594298,0.022393609163531922
237,-113.62640601724948,811982.3175554367,52011.93995960788,50366.72219215947,17054.18860867251,2402.6271863669976,30164.667127481705,19295.937570258015,114.62917038697283,3665.410456276961,1823.4717594223468,1010.6454715972287,5.099113490104235e-05,2.765561727504564e-05,0.00040440732478201836,0.12916457541606366,0.018970117326466026
238,-157.49895315881696,833329.0943438064,52215.47935366697,51438.705432075214,16223.359072893416,2360.870621038964,28779.06224717088,31508.30598318511,61.02690816832683,5663.984074502534,9999.999999997877,1053.2115208032583,3.4077297024424214e-07,2.3754893932630945e-05,0.0003321201363830243,0.11417150807379624,0.02006143444449041
239,-103.52799063766871,820893.5773620177,52259.65564020153,50658.133255605586,17105.438881187405,2182.899261055032,28599.696459559997,18187.891063049516,113.63618437980135,5806.504210611061,799.0178371518962,1047.598689725342,1.000000003157032e-08,5.015621178237385e-05,0.00038291675687531304,0.1710810283229929,0.02979613834874005
240,-205.290345122164,852634.3803061211,51995.3463335887,50717.381537340836,16357.139351141186,2265.213605035227,29906.504174014623,18958.14833172925,94.90358954356013,5339.789348175858,9999.999999999529,1044.4041622090344,1.0000000031080471e-08,6.430449488214484e-05,0.00036117726241134804,0.1531441290713156,0.02675375145537825
241,-126.6465292791469,833285.9613279991,53762.48423549552,52572.79004499978,16376.77598866906,2401.1817486504183,31637.418700263966,16032.829098327871,86.58138719150034,5400.391880691054,9999.999999947997,948.9830211881192,1.000000001255609e-08,7.020781559948342e-05,0.000332627592803195,0.1208178738484324,0.01947324789130843
242,-151.48397841251762,758738.8142355627,52251.64708675932,51157.889733232645,17865.474510887194,2432.0895970665115,27085.62898443446,33017.17624587845,86.77482017146373,4618.1252269969555,9999.999999935988,934.7199103065677,1.0000000046775828e-08,4.0929983528506326e-05,0.0004281886617529781,0.1140162128983849,0.025228222452001608
243,-128.82490973208718,820981.5560308595,52441.58273838604,51236.7365778267,16469.993749683363,2395.039542030294,28923.218816501478,26169.53017974802,92.15918541780658,4757.592738729479,938.1118131591501,1070.5911255220258,1.0000000045900368e-08,3.673365219886997e-05,0.00031019980282678464,0.11580131605321592,0.020004617848813435
244,-157.79010890780296,753781.1802891324,50574.846251427276,49104.19355222,17696.72621540394,2457.003551489709,26571.712574397356,22980.83715152706,105.59484706017533,4686.0688289823,9999.999999904672,993.194301107873,9.710141687716291e-06,5.0377037055528306e-05,0.00035050230168613553,0.1181787135149638,0.024014393381743163
245,-141.84603471737577,837608.7578837392,53072.97531269044,51741.425094874576,16118.477783470913,2188.3584299779022,31225.88005530131,12275.860942099202,86.40727298960283,3817.8011530771632,9999.999999983613,976.1705597142159,4.246876736409216e-05,7.110958714338168e-05,0.0003613047072527115,0.16483043525721944,0.019446145921746066
246,-218.50941863756827,837762.8711891121,55369.4586962058,53040.17910693112,16739.25309248721,2306.187725914295,28095.5658697646,22831.31321496414,185.94323835477763,4600.71516114769,5259.5934761745875,1146.413370693245,1.0000000149573528e-08,3.779538159180925e-05,0.0003679027219576463,0.14855847686774562,0.027471322201576373
247,-110.94936158965358,802930.9577123143,54571.595934806704,51451.693471234656,16511.188523706816,2398.5513871701874,29128.975603634593,24497.636816289792,234.33550227172844,4604.077504047071,6072.454762175002,897.1469038334608,1.0000000423119914e-08,5.856802458253084e-05,0.00039629250629659636,0.10563316582309677,0.02227951896844263
248,-144.27789536706558,811921.3898977982,50485.84520530013,50266.74079636649,16551.41449159891,2457.3271352441334,27828.26583790084,46830.40589869749,16.641482724128625,5947.895051932328,1540.6223946854307,1136.595169043968,1.0000000130045468e-08,2.2484262202064545e-05,0.00032868258235783894,0.11317256551286338,0.01724357981335138
249,-161.6896125213509,794759.3593165973,51220.77200284198,49478.36260460188,17020.356563783615,2353.175042775095,29941.41328247332,14609.580990769415,114.53614570675795,6094.985443481462,2400.709810811086,985.505434449209,1.0000000006245121e-08,6.705206704147027e-05,0.00029973598056555635,0.12925696643592685,0.020745846423956882
250,-150.85180285189995,839578.5683449556,54868.46290665656,53326.62709077867,16414.11988844404,2399.5341574157396,29267.041583229624,17157.934732035563,133.798372436208,5000.326977067445,4733.452159501911,928.3594412721935,1.0000000445057352e-08,4.8192052913299964e-05,0.0004095819683635138,0.13031031602602466,0.021379166661625336
251,-186.9738460111019,845712.5933870882,51050.85540734805,49670.891708001705,16563.33693505897,2329.6837961727974,29496.697854218295,23463.4453878832,100.78916103536896,4528.593877890822,3611.9988228483357,1077.6105399241276,1.2312626473176717e-05,3.344473818343369e-05,0.00037524692731183813,0.15111901049208157,0.016994763208908123
252,-165.15944487039152,844237.6070577092,54133.40897726425,52843.404025734686,16259.688630849683,2307.6009855142415,28929.816924799037,20750.074400707435,107.55725851078209,4976.942590482064,6907.37227630463,933.5418653819137,1.0000000022981849e-08,5.2263391850825175e-05,0.0003944971627157229,0.15604977904994846,0.017028280673844813
253,-133.13342016093975,805030.9624023087,50355.1458876556,48706.773245942415,17214.290309377735,2340.2686949003496,28275.241324594856,32177.85179660547,113.82972776261816,3940.4379902587066,4255.1184131659,1006.2482214011353,9.647616616972635e-06,3.384443885551471e-05,0.00028432789445484875,0.15218317116504781,0.021134127709023072
254,-152.404333952476,795858.7065348874,52778.26595542655,51714.874273687696,17192.77895669641,2260.343600482735,28099.120912823168,18871.887148368933,82.71548978442829,4288.747935774744,2623.878222438934,988.4870023382264,2.3493136071159372e-05,4.401934610520081e-05,0.00041416118848248236,0.15455071750458022,0.0184190203829053
255,-142.58188371839077,805052.6765708084,51803.40111217482,50256.81108624102,16746.378441752157,2303.7748950592463,28720.663452072153,21903.24177372028,111.83277226998096,4851.033449683876,6339.4244422852025,945.0535169115644,1.0000000110903518e-08,6.46563266977247e-05,0.0003881377214646787,0.1583163891509475,0.02044356647410552
256,-129.51674194992182,811635.8318066086,53570.485956947625,51615.5155659013,16969.30439577337,2280.3858118567387,29924.58616935546,15352.95182050507,141.96399482822528,3876.749669367796,3305.57193458228,896.795125202308,1.000000006488813e-08,8.115908270175911e-05,0.0003580013447605691,0.13443656570941787,0.021008339797134543
257,-132.61118614165082,835516.4477703887,53465.67163548495,50556.24923940494,16466.141105082523,2267.2052707451294,28514.138297039564,31061.849400110892,208.7169443789575,6623.947450617185,9999.999999986207,1013.147419205886,1.0000000059482642e-08,5.3168282035972366e-05,0.00033072982458324845,0.14469080430250575,0.027975160209130073
258,-157.06598309915057,805283.6969093288,54839.35086164559,53191.977746038945,17099.303897779522,2442.044593864853,30855.76386898623,12961.224500823515,115.83775714008716,3807.590321319997,9999.999999925829,863.1556944353983,2.0652721342380425e-05,8.632035129765426e-05,0.0003338855102081238,0.11987747328979596,0.025440508261307487
259,-116.82916543675746,843809.1020992614,51965.77365503912,50911.01791775425,16077.686155462792,2349.0577611406197,29278.08952967229,22881.108898373957,83.78553168132167,4366.537506035676,1076.082242855145,946.7088348880975,1.0000000037870347e-08,4.3398255343597944e-05,0.00040073589231896074,0.13414010996309972,0.01586760647883327
260,-129.6300933903621,807900.2259676399,53487.99657092362,52316.123554308004,16870.29492345315,2428.1264007680943,27868.20938784295,25962.04811120058,84.43753513824461,5709.976988545664,9999.99999991755,1023.5071311940139,1.0000000669846903e-08,4.134878826847727e-05,0.0003986860014722834,0.12554049548159893,0.023826449336957867
261,-158.2330678676994,809181.6650676787,55012.834217824675,53663.939870567054,16912.974807105675,2175.926430585485,28327.36822114731,26282.77543233016,115.19568961063271,4175.463361212277,1147.7065561265156,945.3737062343502,7.105088086105152e-06,4.49644517838015e-05,0.0004296572793446501,0.15924902781682942,0.020723853152614678
262,-162.34761123662332,804026.2243004029,53271.3330337589,50337.750067175366,17285.499545891988,2270.729665526399,28519.136387989052,22468.886214938095,206.96283168599427,6497.812501404732,5592.8300586535215,1055.8694299697693,1.0000000145215378e-08,3.757915857288301e-05,0.00029342717308893324,0.14081261188072092,0.030687875758014672
263,-115.59069106648421,822401.9150833355,54772.78380936376,52937.04200169939,16914.155760089874,2087.0236705175507,29367.324352571723,18247.014937321248,127.90810585802438,4464.485424081945,4309.246958875997,917.6578733065974,1.4802894478216237e-05,6.877910325589213e-05,0.0004095077531527291,0.1984911988628421,0.02271318163022793
264,-112.70571935231804,817415.5293397995,52423.82542542314,50412.31339316871,16573.74296226567,2388.690314228561,32051.513703279135,13880.231201414865,125.67209087709048,3451.645637774259,9999.999999982867,1024.2547829455127,6.773077243835326e-05,3.882875534845567e-05,0.0004016569421760224,0.1208888889215112,0.02046205733985936
265,-140.02903039047422,829428.4939975351,51607.278514430014,49447.72566736976,16813.210338169512,2333.4774535442266,30638.228310424973,16561.867383949666,144.6753853443196,3203.6851332320316,4240.788473197969,1010.2224303176341,5.87624880371531e-05,3.544710289696124e-05,0.0003784894132748386,0.1499258269226748,0.02053567273401884
266,-194.84417927123818,792261.9771322566,51681.53608359092,50082.24029172397,17474.022209187147,2365.722891777311,26654.09331419617,47375.03512078014,130.25426575264976,4412.6945974565115,2183.8277254873165,1089.6009359031502,1.000000013609979e-08,1.4533196925302762e-05,0.00035418614273242266,0.12992744164837,0.01933706258492471
267,-144.5389426668099,840148.4151091238,52740.454553118616,51343.26712398983,16343.45583890617,2315.558917437701,28734.58900347879,20564.91552772141,104.5938029891917,4473.947154087691,9859.27626436145,1105.6458537277115,1.0000000053477419e-08,4.872477727247159e-05,0.00032817568493164774,0.1393479106351532,0.022875655815100617
268,-109.27517894215981,843505.1478094085,52593.109039638286,48000.00000000475,16161.604493791274,2366.479919717692,29732.370429930896,13628.45028023141,299.1106068867787,5054.657465328332,434.11755614843344,1085.316349730631,4.2874768601262926e-05,3.7131518097091705e-05,0.00033915424982623586,0.15818530156775684,0.018908281515108285
269,-138.58692206157195,782099.3096868439,53934.75128957469,52756.4209472946,17324.83625712693,2392.857141147407,28899.5099786283,16791.169435385444,87.75012287049094,4733.916232271992,9999.999999880958,931.0663948470318,5.20667523938928e-06,7.290365445755869e-05,0.00038319594772218113,0.10689895869620383,0.018378716777961046
270,-132.63332090076784,808883.5460164797,52459.64910632225,50979.8323730104,17239.18193516881,2279.911283788985,28318.417654361772,24025.645776951776,115.17492250309765,4567.003065706518,1332.103636756826,1005.9378601041559,1.0000000070794802e-08,4.8327213147825046e-05,0.00040355877999528195,0.13493865889589818,0.019084280216683205
271,-215.63193873349576,731176.9933926564,51243.204981596464,50148.99422876496,18085.980168022594,2244.949842897419,26107.231316067995,28584.566868720798,85.09471269142442,4917.617126657807,804.6693326733148,1006.3832464994489,1.0000000150102315e-08,4.27540197519283e-05,0.0003013511121781592,0.14623374778529927,0.01814915214304323
272,-146.5069609796384,840757.6805259362,53118.09846533191,51284.76358070954,16302.754301220306,2128.7058613265194,28593.265523678336,23315.176691162524,130.6117479620882,6238.47428608143,5978.982866677389,1138.1416625916672,1.000000006670165e-08,3.8437790245364465e-05,0.00031016297388813404,0.17248907578796036,0.019174784402371428
