sample,ll,T_NDH,T_OOA,T_LS,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,m_LS,p_H_N,p_N_OOA
266,-152.27380089174494,803819.9160571557,54198.42323564365,52553.29736299429,16647.052593004304,2370.941966061095,31050.887578387967,14875.158748403908,107.49392191251056,4402.804568238991,9999.99999999999,860.5809086809161,2.4720218048030604e-05,7.245021978632222e-05,0.00034104945623041625,0.13429425825910418,0.022736450392654938
267,-133.14258587946617,809793.7478672925,51345.09713376278,50012.539338484006,16784.923027815777,2606.2595651846013,30698.66867856656,15893.368955636428,83.02205823606052,3673.11380370143,9999.999999467049,919.1595333754868,6.1604515692858e-05,4.895213265061443e-05,0.00042054932757295925,0.10475005381695657,0.025049232087530796
268,-287.96629490944974,787061.5717080062,51450.20142041747,50297.1416577428,17122.618825739395,2298.814579616766,28662.63541069837,39000.91836484341,85.50452573524261,4591.67236549069,4236.617008910217,974.8131112712725,1.0000000013575435e-08,4.851762384481312e-05,0.0003945260442601696,0.1404237710346727,0.02438001890450332
269,-269.32365235796215,695772.9222703215,52872.0177997623,51407.67797099823,17581.43515907256,2416.852239579345,26420.07869182094,24139.659603856926,107.86741894821361,5283.019501129067,9999.999999997113,897.7759949284443,1.0000000021900153e-08,6.126002283582497e-05,0.0003905037499973927,0.0977742410416482,0.020706598674179618
270,-125.51612897793318,815592.441603251,52585.10108546667,50971.36850630178,16688.766332936473,2412.7188665269887,31044.098482936293,15389.304053902928,115.34196570608917,4203.474983618433,4665.093688311093,960.1321855538852,3.54918455086129e-05,4.63141848377094e-05,0.0004006822632792651,0.12865627885447473,0.01232665195256827
271,-184.2044609042485,784861.6711219386,51927.455170576584,51185.31643331837,16883.187892917478,2381.262534160759,27391.39448000363,27247.83678102866,59.752399587741124,4324.781007229009,9999.999999896607,917.0067102915267,1.0000000415951637e-08,4.5840513760798174e-05,0.00036227491181964973,0.1288775785026378,0.020602946820055295
272,-131.20710957150644,816455.4379668697,49939.81588482861,48000.00000000049,16912.168052187273,2476.174672870855,28652.83627226066,38768.75294195218,133.35112636596585,5021.1037297455205,860.8562367368702,1078.1187949873079,1.3921488285479378e-05,2.6479140963519284e-05,0.0003483313962498331,0.12093313648402351,0.02881188268710041
273,-151.51484032599546,743409.3871038647,53894.38459478528,52494.78772264646,17327.135403556313,2575.0672148275003,28083.18959734433,36088.78444151221,97.44621974449068,4244.549698288293,9999.999999957572,925.0495094159359,1.949732971157091e-05,4.3883850153117914e-05,0.00037082380276757046,0.07614635578732551,0.02156143992380913
274,-145.76984500432525,856505.337128892,52004.60939796041,50942.8588993822,16243.740036038347,2274.440003358826,28939.155514078975,34630.59080339606,74.35979810696325,4739.851495701182,9999.999999944906,1259.0703978444358,1.639737219492519e-05,2.1640480710576555e-05,0.00035434745583635757,0.15716929891997294,0.03137678412478692
275,-151.71414738115772,828444.6053597078,54843.064611686845,54017.56807581321,16844.1772921958,2464.8162179840283,29345.476004985132,25761.566267647235,64.89997363933615,3640.1379838139487,9999.999999967662,995.5279372127312,8.859882045701334e-06,4.277347897668345e-05,0.00037395782588362555,0.13992860164841248,0.02725968694500427
276,-161.21761364731427,763777.3130601634,53658.35976848834,52378.449869729215,17464.479790716367,2352.8578805533366,26979.15017673857,30896.214192305688,101.3228937979358,4460.987601842931,9999.999999998126,1070.4046517334061,1.0000000079661381e-08,4.070843578662568e-05,0.0003552908929039508,0.12537581942241946,0.022511204830257335
277,-123.70632658584184,797401.2622220691,52809.53851840008,49845.23137208694,16744.774272287515,2544.3824961750097,31354.26119747624,12298.008983576492,185.25734341492813,3487.362503968961,9999.99999996457,911.8997191210383,6.246909937284204e-05,6.342312930813341e-05,0.0004496092594130748,0.10700946576350398,0.02698444309075485
278,-148.5450658076191,784210.0486791447,51856.26315552349,50555.13840006722,16979.919818199283,2531.977173749905,28164.77487606272,38794.20820909696,102.20751375108094,4462.639863175903,7438.081194911212,949.2458141714576,1.0000000744727774e-08,4.320123814779865e-05,0.0003465836083999856,0.10509859767345665,0.02575585981414609
279,-145.92925504208526,840640.841897209,54486.58111466126,53334.27089666873,16382.127887616918,2622.441029163279,33020.09532834841,12000.610122619617,76.43758272085964,5377.596839314948,9999.99999997388,868.4626965766191,2.352694533841073e-05,6.685604852436017e-05,0.0003574518608360236,0.09339828575939796,0.02661722274477899
280,-203.22865965240726,780697.6086108302,53006.84352601403,51617.10780928986,17128.942376516745,2291.4397399914324,26895.144626270998,37618.73016651342,111.75938395660397,4366.182469610421,1108.483787948908,999.6483511363407,1.000000004124102e-08,3.5664900978870154e-05,0.00036602819434077943,0.14691050468926278,0.020599127636541717
281,-163.17432483893526,780034.5199621845,52236.73403579294,50720.9790167062,17518.62331171842,2439.6409398937794,28463.877823769642,25842.40463399225,114.923991934882,5160.7753872563835,9999.99999999619,962.5186047277687,3.5143804988285806e-05,2.4543131627692e-05,0.0004389165971719393,0.1322360226824572,0.024317038900868157
282,-205.50181160898921,760685.9879343563,53950.822447922816,51476.070620296116,17357.553285422684,2435.5460501472417,26649.74683464254,33574.91667296735,189.00778211926587,4676.589313545369,9999.999999900285,1016.4097518650306,1.0000000292646428e-08,4.8153006009605836e-05,0.0003297331719387727,0.1306100903145112,0.013913713808062857
283,-259.68367424844394,772256.4846735251,53892.58951599149,53542.76640763167,16963.408295946287,2513.000241959954,29412.67354304029,22175.607610692095,26.839306098307407,3581.0523859112714,9999.999999900267,1031.86081673207,1.7912921364797432e-05,4.745390094839174e-05,0.00041729528180850024,0.1007889154709192,0.022457300292613044
284,-101.54029390159499,823084.4982933506,54746.06623754802,53532.640455939094,16490.80146598597,2269.5228639602146,30017.53367699636,14124.996355569885,87.4484130982892,5030.749504720384,9999.999999898757,899.2792760967727,1.394130591559739e-05,7.820055701338166e-05,0.00041199824904204996,0.15196285415020125,0.024060092012053398
285,-123.25188093750013,797235.6342763822,54351.00320634956,53354.23419713248,16398.377024349098,2507.3398426351364,31009.630702909686,15802.46093724568,75.1887573533002,3780.0861960653588,9999.999999926877,909.7377999557385,4.423402722475703e-05,5.6268646334204714e-05,0.00040169808967891997,0.11207133336455842,0.015309160227188414
286,-245.0568853079647,791011.1611355687,52134.549123802484,51532.11577303241,17658.48514719737,2336.9933357692917,27726.644797607896,32478.573697473097,48.02287428001174,4554.427653652736,9999.999999906962,1104.4105170754763,1.0000000448748444e-08,3.296578912841087e-05,0.0003408982990350046,0.1503486058833882,0.014639746758593135
287,-128.30416060297728,797947.1226827415,52941.65390149982,51200.21093270762,16891.299205494528,2330.020410454015,30205.638971037846,17153.461193729978,115.91469311406429,3943.9792158227838,9999.999999903179,867.5568856782744,2.1739903721797354e-05,7.732273080433228e-05,0.0004120694753745866,0.1353377222827302,0.019616977469330887
288,-197.8343034723482,784472.4956706597,53857.44407807852,52860.0211402747,17029.55545622499,2518.5424897845023,28116.859241176902,29789.59255583315,81.07721870396888,3984.105381036296,4793.183795454244,954.0376660981045,1.0000000045403272e-08,4.463899806133366e-05,0.0004015438077561097,0.1063152429403223,0.03279738812681862
289,-138.49692357541406,811714.8000638299,53598.581527328155,49091.29860745682,16590.126147986197,2392.5122884800458,31001.09573164674,15601.671041897655,283.8790321036806,4184.627272544669,9999.999999985033,902.7283097292943,5.695901792116427e-05,5.3683252537837383e-05,0.00043131592639681634,0.12667034950507094,0.026603173812782543
290,-195.96210704766057,735353.0008086395,53377.60425494389,51697.210244223446,17635.888201334976,2486.7563772578255,27203.629480208056,24841.90385579874,116.11529728973922,4863.850303385086,9999.99999996386,972.9049612902951,1.0000000041190145e-08,5.533733372469027e-05,0.0003581349669992027,0.1061027575625091,0.026854019381309997
291,-106.29142655857454,805954.8624255328,50365.65274341038,47999.99999995189,16702.740878990367,2517.520430775655,31920.12977038322,11295.718638365428,132.98074494037692,3219.2037490981797,1427.8256812300515,904.9297364133097,9.414725693875999e-05,5.358136031171353e-05,0.0003951710156613549,0.10671046582792136,0.016470740836542982
292,-172.09312296455744,738389.178072526,55752.971210982396,54764.99608317917,17671.00218336334,2529.063626461704,28730.178382227194,19188.98368648012,73.68745186539981,4050.702757722318,9999.99999997816,914.3799885729754,1.048614279751297e-05,5.81381855725151e-05,0.00036504502919472567,0.11151395491018448,0.018277375313312662
293,-134.54203520042074,834217.572088512,52919.478468113426,51061.413121257814,16462.160610449362,2458.652828294874,30622.55077114508,16805.093234251606,120.4619813740594,4126.041731603453,842.4600869250108,918.1078089664138,3.981757008704488e-05,5.525684951803056e-05,0.0003962497121228932,0.13610527334013806,0.020869519271225344
294,-108.9680215739395,772179.7405416509,54687.65355458908,52895.966176987524,17031.701324534915,2588.0588584575676,29844.250522650844,16523.464478925463,122.54973494274122,3622.2888927396457,9999.999999959757,915.3525595094945,3.676417681118888e-05,6.31271079941025e-05,0.0004415916932904539,0.10689179215368017,0.025609822335500892
295,-195.45184007293864,814395.754326781,52499.79168488853,51109.279170314774,16759.72399430676,2311.3617807805877,27755.98063199254,36065.24093449961,110.19912237750276,5369.8615428876055,9999.99999999118,1136.3540542580317,1.000000011373933e-08,2.115253158635757e-05,0.0003357506496320055,0.14353745738374765,0.01701348285332684
296,-112.10210495074847,793231.0168071674,53041.677568816136,50225.81492724315,17175.404719976596,2272.0273968929932,35396.19534503804,9613.222274929305,142.00984065642322,2769.586905472067,9999.999999997379,799.082543350215,0.00010473349767046753,8.653158026150992e-05,0.000388717143231454,0.15347507824857592,0.023079194052165596
297,-167.5032452037829,809400.5455630957,53162.76004344922,51669.152990446004,16667.58901178005,2562.675482433413,30283.00122629174,14061.340753031569,93.27522454612392,3983.3628726654592,9999.999999934764,966.1787688407054,4.400204283498171e-05,6.533746923895904e-05,0.0003514395819163074,0.11863581828450183,0.028581084121168814
298,-194.54831552344933,839361.7029870156,55350.16456931259,52020.614121043975,16345.086030169075,2372.6965893761585,27819.150830807404,37901.69790071407,275.90785167569385,4394.184788107876,9999.99999992899,1083.5228235691561,1.0000000249690068e-08,2.846469320138798e-05,0.00034875565271560576,0.153736162154196,0.018811997707974253
299,-135.9237012948564,772923.8274781209,51846.692216265066,50582.37959297511,16892.53586307306,2482.7238959054916,30620.609544096256,15156.443784716928,79.69467028267702,4337.331351476656,9999.99999993652,984.653660071436,4.509826016493814e-05,4.6094585330041194e-05,0.0003755238375599708,0.09668307843352249,0.01717455847749795
300,-183.01323694688924,777349.1565122233,53910.54645644707,52391.535695710474,17113.173145316105,2522.7649211574835,28145.380659291422,30497.36298529469,117.78723960382578,4915.244670476077,3036.862572895504,1109.1600367911929,4.102694221079326e-06,3.0651982192060324e-05,0.00034875474179104027,0.09699810187422234,0.02202359278444955
301,-182.26226364848895,768920.8380914368,55811.906132895354,54106.42871145312,17104.15856066428,2575.042056839024,27948.62477839944,17745.69507894933,139.80023105754432,4796.78223472564,5331.888551618195,872.9783373649899,1.0000000010532891e-08,6.685049934690111e-05,0.0003982736100325783,0.0987633722040972,0.013974611556825271
302,-162.2435385827788,817610.8373793847,54543.79962879241,52640.191741269155,16682.717254375326,2607.5377083907388,29360.519914698536,26034.452981647417,147.89821429486335,4195.4691081625915,9999.99999990579,1012.597829878272,1.0000000018613609e-08,4.4646870813100854e-05,0.00043735716489335156,0.105682059310733,0.028121773941368538
303,-175.34283264019325,782486.7071933814,54872.94475829573,53211.716570751334,16755.47071958234,2664.825850404868,29670.490710992344,20795.120100442353,114.92882231078288,4371.848184737759,9999.999999973896,918.9717545036499,4.123911228694959e-05,5.4094130957555016e-05,0.0004758308476272437,0.0897082168122207,0.029690445433613447
304,-102.70124998019156,823707.9250972226,54556.88100090454,52963.35851387795,16416.462841034278,2416.906658283532,29233.27406669366,17256.552154762667,107.04073041201914,5353.035458764227,4288.045345329985,957.2416439368596,1.000000042277768e-08,6.479306664845084e-05,0.0003527264854605403,0.12893898918222893,0.027336450364570938
305,-168.68551176329046,783158.8597686178,51463.13595139454,50362.0018656971,17242.400887765692,2294.0036863012074,27589.363448759537,19885.40974651454,84.29681954944986,5996.80342347468,9999.999999866783,924.4954004963815,1.0000000025243612e-08,5.0861399112632036e-05,0.00035191345910168617,0.13478196204177792,0.020620129741947248
306,-147.7263742714051,807533.621978201,52526.52283108612,50909.5000911024,16606.21161675677,2343.080334970518,27827.06786402721,33366.55530202349,121.84364496238851,4261.844537789183,1080.5870600049936,1150.902625652888,1.0000000033061322e-08,2.6283377952205932e-05,0.0003199982493669065,0.12737735698504282,0.026912779839507826
307,-129.15914100086522,820914.799373478,52918.546843154596,51275.95199599612,16628.77546179758,2402.6000469495725,31642.672336909065,15352.905023653086,109.88759286856404,4382.439342166946,2700.406978495531,879.5581202416711,9.030102210736421e-06,9.051017354121636e-05,0.0003836684385214811,0.11723378060809042,0.01666634801007597
308,-114.78797597434595,816244.3956454791,51694.96543851302,50579.97396414374,16687.42605753941,2300.538157943517,32263.404043538456,9711.345792145872,58.67834730882665,2944.296050230039,9999.99999999999,952.8371706391979,0.0001042713641288336,5.571157829403768e-05,0.00045603215659716106,0.1528115159925622,0.025630318181432542
309,-223.91400827032794,770733.3651499826,53568.899842276245,51732.45174610515,17194.619162578463,2276.941850798735,28086.095469978365,21299.77467530709,136.15438791335117,5126.738069980082,9999.99999990659,963.7672128897243,1.0000000301061386e-08,5.7056892397406673e-05,0.00037441640743749154,0.14737902678570514,0.020607647982446277
310,-166.64674223729702,826433.1321063922,53473.709037856206,51947.288354746706,16231.115365377402,2400.390280115846,29089.419701607952,22394.77133859709,112.23475732670163,4726.342467538283,9999.9999999648,987.8053742782934,1.0000000099987948e-08,5.008498111385646e-05,0.00033722646809480905,0.12789502192818292,0.022826528249916593
311,-209.72564994858945,737795.5061361572,52367.427170541785,50727.96056916248,17797.732629259383,2547.84968675379,27182.575677874247,41694.3895595352,128.91130837905635,4079.543821733351,6583.528646997802,950.0038990562042,1.0000000093534408e-08,5.0587394971958035e-05,0.0003964714924340647,0.10534075877188054,0.016297087271578588
312,-208.81405892448325,826617.3212022651,54633.02508340189,53287.784327486224,16374.540933009752,2312.077229318118,29414.56034821331,22045.374689887496,104.50884258204925,4118.199967112335,9999.99999990563,911.782730022402,1.0000000040508095e-08,5.246158349915283e-05,0.000441183765856983,0.15273516415930516,0.022347873135960008
313,-187.88416718886012,791197.2612936371,54107.77400598227,52798.4019415442,16576.40766701638,2575.274409456283,28026.089986922874,23657.016357651835,111.40047680585785,5078.893915656894,9999.99999998951,1071.560183062351,1.0001200766353452e-08,3.377563022449825e-05,0.0003929859726802201,0.0966386379107026,0.02120401602705977
314,-190.40514769480242,796187.6906350581,52955.523443416256,51935.36370345758,16692.373414759815,2586.5847698431485,28147.147341301665,30763.453080811898,76.76922148403013,5107.809905856546,9999.999999960271,1044.188279838058,1.2590966062029885e-05,2.768846783294963e-05,0.0004016602978184405,0.10044625294572174,0.020705547925487507
315,-159.58717273488577,816015.0649266283,51856.5155039957,50725.51244322877,16727.642588006074,2473.5703296524043,29414.451391391263,25187.968508420006,82.97872539944288,6342.562543849684,9999.999999948317,995.1716991606313,3.2949631984594424e-06,4.756227015836214e-05,0.0003516487302856737,0.12398572212400609,0.01870145162479984
316,-199.92445340900733,811965.0710107884,54165.3429090668,52131.169773108006,16948.702251482253,2574.502111076433,29199.172859020564,32945.88432324592,145.03321727109383,4329.711098785484,9999.99999993288,1020.2480584562396,1.0000000429833263e-08,5.34970268044853e-05,0.00036082918448414515,0.11743616694917666,0.025021611492832264
317,-176.460584461602,778927.6022572581,53346.62247697574,51829.60742330436,16810.218987665543,2502.253014229727,27389.906724832694,41336.48384158209,128.99386954007136,4310.889261457567,9999.999999969117,1055.0765071247476,1.0000000017680951e-08,4.4808892276157205e-05,0.000418638345008897,0.10855372496193308,0.01900804549641114
318,-129.05799074035608,796892.9976137817,52432.776738204324,50988.68616581169,17020.02558335329,2528.393068496227,28734.978500037196,22691.927620778646,101.56996525235313,4214.55069832186,9999.99999993963,911.0434292091805,2.1833939255942465e-05,4.535763250530756e-05,0.0004114965107799826,0.10715087897816981,0.027343127749947734
319,-225.41301386710492,781340.5081713981,51242.011948060856,50556.823101939866,17122.101105653514,2501.5871802026154,28201.101915984666,40242.07593842621,50.981042806646194,4775.686491613678,9999.999999940128,925.8229627549351,5.685565108139262e-06,3.710428912228007e-05,0.0003318280792835833,0.11213698663277455,0.01933929800249328
320,-176.0918027309253,835945.2883928972,50091.38755642765,47552.68268605497,16474.190215299026,2438.985146195802,31252.47114216229,14975.835256190267,148.57678457240704,3089.2092804456947,9999.99999990858,977.9957564061563,9.540818696733958e-05,3.948575577847523e-05,0.00036689652705056727,0.11891505253028081,0.016353130981989355
321,-203.27008444390637,810402.5634614209,55677.81105210799,54097.45493443899,16675.334839366908,2382.501436752518,28646.941674246445,22440.773064609344,124.70230258584301,5084.620830946086,9999.999999996278,1027.5553432872603,1.0000000029354173e-08,3.8706875426471716e-05,0.00036528442053705815,0.12597343290907498,0.02228413041119809
322,-216.10127431120327,790094.3556812521,51741.47121151771,51015.74044770961,16797.66613918629,2547.8212295587286,27472.996300870527,35614.30733310097,52.85641196685466,5001.92905245986,5315.226902265015,971.9018285157832,1.0000000030269388e-08,3.661158048874827e-05,0.0003334060758765794,0.10184914667837805,0.02242777778742333
323,-141.08924517868704,808802.5554870318,51172.36868153732,48436.056450557015,16503.69323195836,2544.8609226439767,30369.501921414263,23736.86936971474,167.6414385375839,4160.939324162356,9999.999999981677,1138.3007284650962,6.780408295072552e-05,5.0335505395720325e-06,0.0003783285644778947,0.09068311849829526,0.024941781193567394
324,-149.4989316841286,799402.4633365964,54081.902353258556,53384.99612854197,16809.390005620768,2524.7390223640755,29538.76775533153,16380.412846971043,54.945050118904454,4850.837615944933,9999.999999898082,983.9327035371045,2.411888720161251e-07,5.202192909728226e-05,0.00040093224339350425,0.11961027089364788,0.015617393983926633
325,-144.9021286502883,796298.3070708883,50434.51337135267,47999.999999696774,16615.829514168436,2362.619850104641,31638.223460355264,14304.465900014877,128.36579861431522,3623.123240501329,1090.4655704236297,1011.6493360253296,0.00011421366746776088,2.208357425553324e-05,0.00038514884796749405,0.11211269216721685,0.01888091465264328
326,-155.860077438798,784135.9042368544,53777.00893044056,52081.62164281368,17370.586802641377,2391.633028467146,28403.51179117793,17739.757271828923,121.87409604827991,5190.908300024047,9999.999999932525,933.6373915371785,2.5687504222940612e-05,4.4623250426451605e-05,0.0004282924056756874,0.13675706096384058,0.02095771197860211
327,-198.48663931881595,811029.7641890151,53566.68650168067,53188.568597921745,16603.074707193126,2367.8348248157467,28971.274916399867,34881.54964879157,29.969218485911732,4413.913467067694,9999.999999930678,1064.7586737264965,1.0000000151418133e-08,4.3890261302218905e-05,0.0003585290686617647,0.12538693825208935,0.024181029603549554
328,-189.80108016979543,820566.1134691666,51024.07630760137,49734.46317600622,16391.93620355615,2481.3258638688053,28383.35670013362,36091.04176772582,101.2597242107953,4303.625988413085,9999.999999917089,1070.0642374270487,8.308099812502241e-06,1.646401113174718e-05,0.00041559931453077166,0.11590340694691297,0.019653478925659478
329,-180.45891910080002,851932.9116311279,50989.78250246115,47999.999999976615,16247.473117670845,2508.821153589728,32963.42927652194,11587.024978949143,141.6916472062472,3486.708007385714,1020.5454906229354,905.8096694987585,0.00011005616240804394,4.57569062883007e-05,0.0004573165987750912,0.10889362040529676,0.03214313273265081
330,-142.4114509211223,815197.4734313637,53367.34957704516,51558.45596463593,16353.8619748225,2404.2725574087767,29113.518079582656,17332.438258227772,139.7113889299289,4201.858868887048,9999.999999905045,858.2268506241073,8.769914379104634e-06,5.8134660356645426e-05,0.000363299053760803,0.12239405207512104,0.023185149446435443
331,-148.2529401016447,769056.4956788765,53792.09433765324,53371.638717327194,17640.370898073827,2502.623715155213,28461.60830601359,24353.720888753203,30.781465071224066,4231.095540714552,9999.99999995361,1047.7110359515739,1.4100716310962197e-06,5.4645539771692704e-05,0.00035153542028074997,0.1196000809905856,0.018494410455643845
332,-149.3979287956321,779590.8191071199,51169.68943945989,50152.6746038376,17092.27852848427,2603.0187908432304,28619.94967775524,33892.15021764662,78.0060477571115,4522.6585199417395,7204.296244174138,907.7964586849986,1.3245645339208576e-05,3.463557406868149e-05,0.0004102910137815281,0.09118033181786173,0.020198511002361835
333,-195.7064881896537,804894.0797996498,56154.24920641727,55616.72711403365,16524.66812999354,2431.0424054928744,27608.515850070864,26350.94021378955,47.86233451785617,4440.115994833191,9999.99999996395,1117.3626043182335,1.0000000014008297e-08,3.5120942733288924e-05,0.0003993515556499338,0.12101879579690869,0.02411930040958619
334,-223.86521465133814,790817.6722433157,54311.48377249459,53420.39330302155,17294.638423770037,2600.682828328494,28222.10313870081,27606.124779768674,67.56025849396799,4934.928552190527,9999.999999935171,1102.0349295996602,8.79282049675869e-06,3.4873549808857604e-05,0.0003871284833772729,0.10356865157293717,0.025604517649833212
335,-179.3574261960786,787285.3744335282,51130.42456905932,50023.351699715626,17110.302807204745,2245.2534140129815,27850.979270817585,18224.087447547452,80.25839754245652,4617.307916631761,9999.999999934053,940.6654461415349,2.2978904325080097e-05,5.393158713600008e-05,0.0004034019705543542,0.151145566385563,0.020993558173686935
336,-155.68699291091,803280.1611648704,52113.94511582309,50554.24905171201,16808.162293599176,2270.6875199854035,28006.357265944633,36266.114759965545,110.42861945228529,4905.400853505429,9491.963192930189,1067.3712096269205,1.000000024292396e-08,4.7018421367094424e-05,0.00034344553910239353,0.15054797526976602,0.020540550519231492
337,-128.8482980626442,811603.9876103754,54609.75569303911,53571.46311813809,16580.297221284374,2341.254625923704,29395.19385920913,18546.017556108112,72.34326537068547,4243.893371640229,9999.999999925065,956.8302070695815,1.4919196464399754e-05,6.747345496872864e-05,0.0004063598619158978,0.1381497283963001,0.020484032223206352
338,-121.19339030535185,811140.4646596942,51341.531324952506,50193.54760064738,16444.927768246074,2530.1536871094036,30478.003873161568,14684.232512978071,74.90436385419726,3934.5649705380574,4285.047170724643,1001.9873815543938,4.638444166057543e-05,4.2858157591169744e-05,0.00036146010635929585,0.10641014784077325,0.03169685654019976
339,-133.1949056898105,814664.8766939259,53532.85984616319,51889.64815776357,16497.44521851508,2520.8374260016144,30212.818302224965,29849.87738678543,125.16739917603188,4228.629434843304,2029.5927865015276,856.1648246514878,1.615519435762941e-06,7.90051239775973e-05,0.00045765702169543515,0.10198400850642676,0.02145551740586871
340,-182.4390446718957,806167.7582687254,51308.609191462856,49797.08035193517,16696.385000224433,2511.6170318758786,29694.760198469827,31745.941819572123,103.62522872349822,4586.576112096432,9999.999999912683,1030.7056522654423,2.4943147757551072e-05,3.788906498763394e-05,0.0003500683489105387,0.11275561477986681,0.030276809903490628
341,-151.16406081149188,795864.0352256927,51987.43955770624,49647.96353663148,17290.89265974493,2474.088127056236,29017.977188308494,19615.762311510225,159.7240496033894,3930.8156830397593,2740.1757811397506,1186.4712817496425,4.647755923874816e-05,1.8011782606124146e-05,0.0003288109541910578,0.1158601103378038,0.019370873712336988
342,-176.94747446456847,750476.3859058344,53476.93824936882,52035.526077335846,17491.944775405875,2464.4084364020523,27444.287021000688,31281.471324025228,109.21251879077676,4383.5851945935765,2637.3111105248295,993.8607167187715,1.0000000056489054e-08,4.853716042887444e-05,0.0003451989186004427,0.11522592520142477,0.020312495556314862
343,-129.71153301231172,822307.4482584384,53960.1084565355,51391.70292841778,16515.595964331613,2388.1739882442666,32653.73415431815,12062.497009437797,154.28956475355866,3027.785401700699,9999.999999965423,896.4492406470619,7.170609983517521e-05,6.549196189263018e-05,0.00039427928986599805,0.13538817820213525,0.019039434843784734
344,-182.81355876557348,767234.7929065104,52024.1747842486,50347.95731948116,17212.02590224877,2396.705677796305,30848.69787619217,15825.32071633051,106.15989238340404,5075.752725016998,9999.999999991784,871.0820183088698,4.198233386258033e-05,5.014961718270469e-05,0.0004301513220582247,0.09462259117503216,0.02198934896786419
345,-160.90895939211595,783245.2689148756,50891.49045944494,49621.249803481776,16722.815325603326,2527.495386209815,28116.11251343601,32450.668625765844,97.46713211396363,5726.722859388119,1216.4788801945401,1231.9102691650216,1.0000000089134515e-08,2.511163800477368e-05,0.00028157097469003596,0.10681136061365987,0.02009855287034332
346,-167.7153314581605,798265.4292190853,53692.88389134106,52283.18714444498,16465.244525431626,2463.1588305151813,28338.6051273192,24938.10004129419,110.0647969218864,4792.184565184035,9999.999999938138,1023.8590927203581,1.0000000061728454e-08,4.610287139303267e-05,0.00037497527200248336,0.10210337706850241,0.02108133777118981
347,-113.29220066424355,789809.501133336,50606.403579779406,49059.809452610934,16904.69268605715,2568.1182680185534,28479.19774580868,29911.26344503996,106.72781417288347,5318.184776381281,804.6866787937674,1111.8712840065118,1.0000000059203363e-08,3.383842758053632e-05,0.0003266333811504931,0.09643063189352803,0.02075423553220087
348,-185.79390109981608,820169.1952893573,53222.35637122486,51266.09508169352,16588.244879096826,2578.8250633252223,30429.483671458263,17474.184851052425,130.95290554734044,5568.836517488758,9999.999999960663,915.7445064548513,5.235247461781259e-05,3.811034133709819e-05,0.0005167530633448844,0.10119869572451327,0.0253316646114023
349,-137.4857403793817,744388.6991398914,53003.85424265615,51236.90699498346,17369.291409144982,2512.490246220774,27882.28642447509,18489.41592388072,129.79839211312444,3854.8853081438347,9999.999999987698,872.5252132025496,3.335585268386835e-05,5.007722845355029e-05,0.0004306438369908417,0.10964269117396815,0.02324567961561418
350,-185.95892659367877,827278.7036513013,52867.28745857337,51298.241672728844,16433.995296913075,2448.8537876067944,29858.97682957338,17561.444372848615,117.50564136988854,4847.231270413896,9999.999999970325,858.336508846101,1.000000010875562e-08,5.486330561380204e-05,0.00039469599341452493,0.1283535070378593,0.021264034202643764
351,-161.1604724321843,783148.8184128252,51833.26952886868,49687.122689161326,17046.838971533925,2441.979255646119,28393.19357533149,21855.092758506402,158.30287040767539,4678.931976065831,9999.999999967164,924.5519444823764,1.000000028024465e-08,4.935560297121407e-05,0.0003544974428102061,0.11513937524465241,0.015061868817854958
352,-151.5998471535729,781087.1554732133,51600.22697106486,50839.35818371365,17316.80382876428,2429.743523351295,29161.52006095848,29492.747322037492,51.327654248726766,3257.043430841414,3329.351413976462,1008.428075250585,3.729476035839666e-05,4.824259177389989e-05,0.0004203528357851797,0.1269909422202007,0.017051618458683408
353,-141.8265663472788,754286.5107090541,52363.38685494408,50693.08889132021,17469.490902784994,2492.3066964893665,29032.164664733984,16796.12704582714,112.62106825927825,4838.769087269102,9999.999999992868,930.6987722050616,4.2115716230502965e-05,2.8188919209294288e-05,0.0003877574115895972,0.10530021458620727,0.01924422298181193
354,-136.66053142009946,835161.624186323,51012.28663050849,49182.17419553427,16157.739563921292,2284.3007748268915,28485.27429475939,35974.32326140723,138.94695934138787,5188.011458602254,2138.599809970418,1138.55088566267,1.2959774013168101e-05,1.6540743180391936e-05,0.00033775452794596885,0.15755585125400232,0.02354803238890674
355,-212.6098333167397,797993.2559825693,52157.309621004344,51323.65018153537,16806.17624233827,2519.1802247195888,29644.602127358958,24732.412607897888,65.33998552071321,4835.713653637563,9999.999999959171,827.3699222820875,1.0000000023040966e-08,5.562150498367673e-05,0.0003477558371354393,0.10411696595230871,0.020481062190411577
356,-181.38677956306907,821609.4360116655,52457.32663171409,51647.73861689841,16523.139615164087,2405.3297658855795,29296.741252092717,35380.49768752986,58.81161675938035,5057.607323493521,4008.188181880563,1079.9716472155458,1.0000000261186365e-08,5.083472786705914e-05,0.00043247425266265276,0.1382961863474343,0.029191149892692878
357,-150.5014095044207,759596.6598734178,54239.7980748245,53227.663737555886,17408.90981566998,2357.3745786568174,27546.73861130691,27093.708069299293,81.00818639718835,4719.365107858551,9999.999999935722,832.9298526096717,1.0000000692405998e-08,7.205131566908151e-05,0.0004346355178063531,0.13486870713498975,0.02458967226908158
