sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,p_H_N,p_H_WN,m_ND
339,-315.63585424430994,763260.5846315074,738966.1462975254,132550.27858871545,66583.0357099415,16963.01807681766,29525.30798917987,1724.2055533795542,2879.4900281693485,2852.0250915768424,949.6163241337879,458.22250154854237,1264.5838537156867,0.02146040789890013,0.018860553485702373,0.012322113572165989,6.2068280370504615e-06
340,-284.62551332199683,781090.6368923151,754787.9242371565,123594.46377310499,63318.71710457668,16596.615016238535,28421.85315044577,1509.331905791159,3217.613885964921,2545.820555020959,432.357717285114,354.18016749363755,874.4968686743356,0.023932259532158894,0.05536442062668664,0.014697488936752996,6.063032441675416e-06
341,-353.3037372512532,750797.8635262819,733995.2067897373,135586.8898473861,67581.61253309638,17116.15014085297,27415.956175757783,611.2830983865641,3746.0358289003207,2733.7591963377204,1532.4022431675512,580.969225219037,986.0049749162918,0.007668207935479193,0.06018753680517196,0.01727466915174235,1.0402928488099885e-06
342,-474.4880626835709,740888.263473807,624606.4657827462,125508.3294075926,59724.278774600316,17450.26519437284,27571.610702616665,4280.198233954085,3842.716942671513,2932.568661310892,592.6204922725835,179.60135963921007,707.1978082891462,0.004605495451944769,0.06485193407110798,0.011476394494332314,1.316084059899309e-07
343,-332.3961385183899,762672.5247471958,756076.1084405483,124027.26347867043,61312.509976324975,17247.356568847015,28263.434503482826,292.3668239057326,3539.805377530692,2974.6543178255765,465.49543237222235,277.2334629570058,1000.86988844619,0.015375786689009002,0.07125031205627287,0.004396684812959542,3.767776792204069e-06
344,-245.0637744344946,748273.4069265057,680375.4519503657,120465.33109033093,63847.04679447235,17292.573735836802,28288.49293901634,3387.5281433023674,3096.6670938088478,2761.87104572351,342.065334899724,410.3856072176245,1022.5499556593932,0.014950437418670555,0.052211381868376296,0.008949818403545444,4.359212542242461e-06
345,-389.36767419874906,791152.4423234205,705898.6359345962,123827.4352797435,61257.72612582101,16520.775688725473,28772.44333567849,3930.0432419805256,3323.784730100869,2610.27267079769,464.4390190007551,235.53688214010685,843.3154197941076,0.006710324423469554,0.06554236643177805,0.016845961718491894,4.513063117083741e-06
346,-294.3265532745889,797463.1116017336,754688.3976993565,131389.30708067722,65661.59064801104,16702.02546868268,28247.93335949378,1556.0952890294554,3703.4639959884007,2765.183438265647,1329.805711070428,584.4178938123756,1287.6539460366653,0.007890083525014387,0.06118231167609168,0.011929420617325846,2.1008399420018145e-06
347,-429.2067923402759,762149.1389119062,706209.1689897279,124963.59257575862,61431.28499007305,17200.953665735804,29415.442527387553,2920.4205718937424,3128.281246152772,2630.812437332242,476.38074825666655,285.6727945176109,1036.3392472829728,0.005119549493012292,0.059333542366511255,0.012876981472123265,4.551661678794697e-06
348,-356.34259744614747,767297.8419465072,751210.8406124371,126209.42216784674,61039.46345685082,16932.651836005607,29465.138538452356,805.0173069247697,3318.907981465985,2711.5392037948313,1053.0909793267513,283.5555415163002,933.2946735326922,0.013043790996072538,0.03887589665240598,0.01858720018374267,4.074579638941459e-06
349,-387.3616223628569,756462.496867547,683215.3682146549,131226.7372330525,60991.17253517328,17292.32514766353,28417.742148874037,2883.9546393024857,3499.84468270899,2972.3381436231175,1073.7834452254087,222.03425344079352,1175.1106238178834,0.009162736111024361,0.05367977142929938,0.009698120718844992,1.4779093790706916e-06
350,-512.2119602512511,755391.7965433483,668365.9764621034,133887.288140728,62732.715441352455,17172.896673402967,27343.159203973646,3033.9268114796814,3707.2804990926743,2886.8932517072835,1407.0374694949394,285.99521766082745,934.041036055147,0.010191292086845632,0.06192292690351526,0.012569403193401298,6.381495202739547e-07
351,-392.56886565857,747474.9568088409,689806.5102622671,117334.64739912387,58568.19611446409,18032.870336849643,27700.94471477892,2504.785078881304,3526.550648930291,2644.5107823201583,103.40463279869392,141.68529551365347,623.1511804066404,0.00017151120279535744,0.08612079962334979,0.012368839406985513,3.016703051624058e-06
352,-358.43176540013735,739755.250288426,710902.3333993299,135163.28702811638,61007.658575006644,17579.322136411025,28281.682478230687,1138.5368963155875,3683.220551343849,2965.8034771486864,1847.609783457555,270.6673710399923,821.8531480950584,0.012757962997806559,0.037608301371665064,0.01677802914761942,1.6862606620303198e-06
353,-395.3523768689407,757468.7077301525,721346.4490636485,122050.45414783404,61699.61925742254,16947.987421379414,28714.304170749878,1629.7107150757745,3341.171282483765,2832.3267547943333,431.40512086614854,267.38188912170295,853.2330994879933,0.010703497169341774,0.05339987027526215,0.011449244231373524,3.5082902664842157e-06
354,-482.9354644324556,742122.1160200698,731704.1493655602,120280.84470606486,60988.47596888391,17459.041208559694,27256.51668571312,521.3296975391621,3288.3687251699785,2738.7611666513353,230.40161813182223,238.04183910346157,870.7477386885994,0.014584202979308784,0.06265845912215473,0.011389793436086416,4.239970169718381e-06
355,-339.66417420456867,823624.9928641871,786515.2936479812,123565.8791127132,65164.35715984362,15812.840722841964,30756.014090033976,1572.286122092941,3451.472853113184,3048.1114588961773,485.95624860233124,446.2317326195818,1020.995119331584,0.017393185825078296,0.051977992654481324,0.004851290936344016,3.1460606501657788e-06
356,-300.2504439899602,787540.3947062283,703999.5925280722,129965.250257957,62497.3229050189,16676.501923140528,29910.020179050516,3673.523637967542,3287.3448241802994,2748.122824927837,795.2205467337666,297.8607580811078,1266.5735737022842,0.01959723283864135,0.0478744832801633,0.015979463886841364,3.7126838444094607e-06
357,-325.11330743603344,797815.5528274964,749632.5231056302,121745.87343324661,58742.133432673036,16554.07823635537,30042.835835970567,2464.258866669879,3187.58461255199,2781.623817590611,337.21388516187466,167.4425240538119,658.1099024299571,0.019367698404610605,0.05393538553960857,0.014693119621087323,4.783141356934314e-06
358,-445.43679664605963,763871.4342187113,723790.4937692143,137334.52878994084,72378.03869481973,17181.03534007608,27715.383688636477,1224.1697848617378,4061.972414867488,2863.697586736309,1562.7497083369856,735.3465019926527,1259.3297905883257,0.01732913258576965,0.06737475675280363,0.007484884692616772,6.524752744643199e-08
359,-302.7676074602134,781789.2637777486,757198.677554977,119999.69973838721,62162.67825717904,16607.88996788826,28677.44034436522,1553.9705571943857,3088.962704732012,2597.7477315319366,237.10552710892938,325.098726372708,1002.7208399180105,0.012456302610536,0.05736265030729701,0.01270435372788823,5.844516854124998e-06
360,-325.72259437229286,760369.1515809958,737577.7983996929,122084.48246068128,62806.357393694816,17114.40743551032,29258.04785033225,1160.8908402301245,3068.0132469494934,2961.8297258661205,449.58892570893806,307.0124315227338,825.4635453107916,0.016863993623558282,0.051639361358325635,0.008080531204076558,4.166858254789785e-06
361,-368.9069655366724,722578.979901849,654693.0539576282,128925.39433038124,63580.23020795576,17385.81689435773,28024.721281081664,2845.49854041911,3537.374534283738,2657.079022922274,807.4036952222241,396.73779184608037,854.9214544449442,0.011372749141282888,0.059485070233073485,0.015150578593116837,1.9911300098212478e-06
362,-252.61800542172963,732800.7354803082,626632.1981808414,123697.56597215676,59276.34831592965,17447.300191439026,28392.227021021146,3637.50971818338,3658.5607470214745,3243.4252368840293,466.78122987453133,182.35626277735284,655.0146453157483,0.02066495636479087,0.05009447136452059,0.006607810820431312,2.4957235584368303e-07
363,-398.4613853536224,774612.5375979616,733336.8649116157,128531.72043912577,65199.25407183611,16960.44561473655,28170.173205902018,1990.8072428507016,3347.924142991531,2773.806626201325,580.8461011728444,534.58026020061,1004.6435460947362,0.0147037022226935,0.05497020982844931,0.008864667667465185,4.07878487123041e-06
364,-275.8312104089253,786839.0267956721,728697.2150919791,125246.03906392466,64944.582159927944,16612.01776326909,29256.49486891677,2446.922313896515,3515.332047452472,2848.3201347667414,600.0964600034172,376.35376095530074,996.3055999482673,0.0059123417064945675,0.06717383464741934,0.010958916076975769,2.556857973617647e-06
365,-334.6106022757208,741145.4130285908,690881.3633229235,122614.43314228528,62816.350155477,17401.75684745108,27733.646208912833,2859.7070985765035,3097.223656850496,2561.4116425463435,514.7098481610113,323.99651869285407,962.7921443490578,0.011978194178719101,0.06429577861440072,0.010976931457269622,5.525342275030111e-06
366,-427.02806269002696,765119.6551291369,728031.2288739606,122009.69016523717,62276.88934558811,17300.938266326513,28294.3808275984,1880.1527672897007,3311.0638417220075,2762.8983300574882,381.7719306488473,307.12650587501645,836.909287660857,0.004779501252799971,0.05777007079568892,0.012576588142574448,3.7660775844449886e-06
367,-326.8152497865286,769793.2848034246,710933.0400675136,122350.2158930945,61041.9684987477,16878.646643084034,28065.852746614335,2508.992628415463,3589.3174550772037,2698.017878590088,579.2783525299191,231.93912953441225,877.3544313251356,0.012812547313959727,0.0681453997280124,0.014533256061714819,2.9279315788781677e-06
368,-292.1113455069807,707844.2383474747,684143.2870325756,137673.8312370128,63906.77650919408,17897.90875275347,27738.00519653819,772.4058552071599,4080.9724716090336,2899.0778014450375,1741.653753134605,411.22839677945,1111.7853370624603,0.013213971285744397,0.057238658515339616,0.015335719768160307,1.0000000004915233e-08
369,-496.0934034871756,715548.5855499662,665506.4608603155,138220.26385669643,60439.3564090916,17950.904982155305,27361.953585074243,1761.028945009697,3882.37642724621,2776.2079877898395,1527.1495859028782,223.2530029445254,752.1541958773655,0.0067814176679615035,0.06235741994560164,0.01531909628127871,5.573218950020686e-07
370,-362.4715984118026,757713.7001479089,712567.1679904626,132828.0985818155,65083.255272977774,17410.690796081155,28237.555743767334,1620.6933440413488,3812.7278533446806,2856.7590857055657,1035.6114397642198,390.333543663063,1181.3843742667361,0.015843965092721624,0.06849955335980902,0.011518544965789211,1.2779151986986429e-06
371,-293.69911389758755,828368.0147917694,756849.0385920858,127893.23601508325,62634.416855366246,15774.193128204624,29976.933423023977,3483.16636577341,3142.811702765529,2712.1974674082962,702.1901210205255,314.12499682349534,941.7967446589045,0.02886100947656745,0.0440373180870676,0.016243325166736475,4.90238210897676e-06
372,-266.42838348119005,788205.9348595045,720380.1032008067,123961.80103274189,62786.697660707214,16938.0492136902,29460.470147962682,4571.584125499705,2918.5478958848475,2559.274066441686,548.3158857195074,305.14937571199175,966.2010477734084,0.006342940195746274,0.05166638316608647,0.014479588727271665,6.549641285301013e-06
373,-419.5718524941301,784512.8544089235,645480.951094833,121135.86184261303,60170.804970165496,16958.982397278847,28968.6631590458,7205.332868287102,3213.2989509664253,2686.8424519303835,351.1368254673369,185.58721268329546,727.8118820189486,0.004866431799984278,0.04828655940425054,0.017323054015665612,4.078687918722295e-06
374,-332.098411371284,789701.3425361164,740209.8252618962,122911.815714376,64124.28556191243,16431.236582192505,28269.963108090353,1940.0541625983399,3534.6828377576685,2746.619160080858,524.4794043957821,443.63108194134657,889.1112258205073,0.009598742341872395,0.07251394126462113,0.01064820821298813,2.545848886634541e-06
375,-425.26840972833446,730155.8455359029,701218.7020759411,118900.67133936918,60908.295606704254,17300.05994850164,28488.801165469427,1561.6371278730344,3055.6728351153756,2872.0885835967765,167.93318471174453,244.44391829169578,759.7822566607301,0.018643358335612634,0.0410819922373699,0.008283385872051758,4.691751036499142e-06
376,-435.7580041399904,751405.5462633788,729968.3563866466,130570.00039798033,63900.38836426113,17302.387537830014,27425.5504777787,793.3427465023011,3782.032125366596,2890.921218492739,995.7782582315419,445.31773968544627,972.7786939110215,0.0007091285840059152,0.06179949960635621,0.012462639820108807,1.1187947449716785e-06
377,-285.5320683392691,759746.8288298687,682269.3394462148,131054.79302989975,63166.39391883052,16989.5448636663,28490.622660305333,3440.1227158826705,3219.34515325654,2803.293562277631,851.643642762959,373.952285286323,862.8488449470242,0.016103001802349633,0.04661142737468541,0.014163970437879883,2.9974342217114435e-06
378,-468.46325955419206,799239.2146650015,718580.5208467137,118640.74579045319,57489.840299230535,16356.141576569085,29404.174406434504,3616.5754955459097,3279.479255354816,2714.0916363643155,188.42600559159084,88.06249846245704,600.7452297056889,0.014512790331132116,0.06680990278111458,0.014357404494270866,4.0703253169787175e-06
379,-244.06876764954063,784639.7827684127,727936.3207335089,119573.69856051965,61917.67384662589,16952.5481120507,28641.369106219878,2932.800915033732,3327.365288872486,2758.575951738029,217.64840164936265,282.5940800594999,1062.2150105837338,0.014136594139372304,0.063385945104995,0.011136532174832563,5.129929313738062e-06
380,-346.3015280161586,706161.582045757,638511.9061413247,133010.52163040015,62466.51492277564,17990.95830195813,27495.42275361899,2378.425973847166,3863.3775941480426,2926.48960422509,1047.6860997558458,356.7797635513337,1174.7711608698035,0.01216787018639495,0.05938078163484096,0.011170811146696142,2.1636856484978202e-07
381,-430.87002513838377,744130.4341148208,715182.7750688603,124931.62706185493,65741.83264761564,17359.191946018404,28345.897552647082,1376.376410545618,3482.1702529951917,2828.2579397208706,481.9793546788625,581.5602394874929,1096.8065675094872,0.018268428848137796,0.05663337605210129,0.00845596583107356,4.055718683681915e-06
382,-373.52550523852454,812410.0627466269,686604.7571273712,120437.29619308065,61309.85039509546,16173.402625432827,29878.922392434026,7806.749985043303,3232.0385952318784,2667.7743259885647,290.9656171418752,283.66920239135214,852.8279488296668,0.014530113207792742,0.042246525619574045,0.010033557423058403,5.99016475764068e-06
383,-381.05760569566746,754644.8381939224,646476.7392491237,131867.26914791393,62173.668619212505,17301.44601849873,28713.07822247689,4045.5367724107246,3724.403672725286,3038.120565976366,1184.1532537370895,292.8038790768144,1045.7613242631958,0.013605176680275957,0.051536059015789816,0.010481545076619607,1.1805918217190074e-06
384,-366.4943397220612,764547.4215831906,725824.0900770072,127652.96428283457,65479.44560199452,16690.87201178837,28162.39826673105,1769.405447979597,3341.8291475225687,2780.967609907582,655.9654775881529,519.0958695740537,1203.7712583885882,0.015633649262242356,0.05632033394725191,0.009587387162026461,3.5665667521562564e-06
385,-253.64048939777047,769638.3755842523,679393.5171636642,125234.08431405415,64333.62307267325,16736.486639907173,30033.37726366014,3453.3129102710795,3563.0033840759065,2974.438574391608,600.2432481327419,440.3567417499575,927.8318844423726,0.016848954092221754,0.05152452709547689,0.011867813911486726,2.1321985880608534e-06
386,-347.3192117338094,745240.6683641862,635585.2969386921,123699.9098501956,60722.46765114531,17315.87358802316,28200.468453525078,4197.99983315722,3420.1478637298724,2980.0963711160816,397.67537835580777,219.026473472498,832.0731185336273,0.02021409765072901,0.05691902129198639,0.008084573357885939,2.207480817636484e-06
387,-281.8348375898919,771481.0241569859,694964.836901077,118829.97571340394,61722.34529153448,16772.8151895564,28979.508352224537,3778.548243604753,3289.5855457915577,2754.2815673120294,164.87051884364504,350.59130407068596,886.1542449414368,0.015982075156715472,0.057997831434648206,0.008875490379450936,4.412358218097072e-06
388,-278.18255740855346,718896.5359812074,652391.9385677706,118165.7224775654,60765.5993972449,17849.600935773036,28245.347524100187,3496.878199509935,3075.1853245796347,2678.544656263206,156.08721226950468,248.55310778928484,867.9494436615461,0.010965776176140354,0.05573360388135111,0.009690058710361707,4.403329341714904e-06
389,-373.0578322738382,784908.5762652765,749089.0790418794,130264.26456977718,63311.784346403714,16657.096904528396,28820.811350973177,2138.494200361751,3101.818607586005,2916.9283779728107,731.616392559215,335.8844745418898,1068.764507503297,0.013679117253230694,0.03501392137700989,0.010391294976932426,4.94631914777694e-06
390,-261.2485731567851,746556.2804941677,700085.9512424073,129149.17427858585,63204.637098794905,17094.213405402046,28754.95364976529,1658.0254080701131,3805.0213355574515,2853.719989915899,1097.309227148086,482.5732072986059,882.6842810118493,0.013461906578093912,0.062425214212324394,0.013220478679501305,1.1459000256788538e-06
391,-280.7987368979946,784722.630794239,653075.5343183349,125199.7407780508,59713.61902432994,16738.406986295806,27731.613460573557,5329.535764852311,3787.2997787620875,2850.9616687943317,613.7388283812473,215.63754311047742,852.5097166257843,0.007176132504365471,0.05613413971682715,0.011305102989022823,2.3352977131914777e-06
392,-341.8930965346218,740795.5597904552,672534.8697143381,125678.00965132737,62800.44136630835,17425.655381883353,28516.257672405456,3048.6003699182597,3383.9864712531603,2811.114035628976,637.7277602218263,318.8312642305773,1108.8944517874572,0.01643823706827244,0.05332888619860363,0.009528209447773965,3.3913106864442964e-06
393,-393.3389661315464,782296.7952094045,675834.6453916193,116826.26285216835,62201.55959113164,16807.15140875096,28496.108477677542,6074.406583958998,3046.4664793569045,2532.49288850558,85.41665859869252,276.8123192391666,813.426016307234,0.01300305531465224,0.06331176717864155,0.01523934526639453,5.662232816305279e-06
394,-329.2510986216203,786712.3269189663,753568.7196267149,124641.78818700323,67421.82833492687,16662.012092100038,28852.004752816872,1795.8995763571136,3200.9304068885685,2776.794996277508,479.9885301702996,492.5660380740038,1256.6253499752706,0.014964308056395637,0.04738537335467374,0.009368926533035235,5.26799570818126e-06
395,-361.3887508388714,779074.4066066294,702238.6308037569,121603.49290363083,60712.380405760865,16803.91977434797,29688.00089747909,3589.750769502717,3217.287969955545,2834.970613002163,354.24919403839516,249.15927730245934,822.2822318765252,0.02139769486759997,0.04506518490498124,0.011770054983168193,4.488140874215126e-06
396,-472.62428891463037,765602.121339726,665615.3410145,127298.31246377087,61576.713310737025,17161.41154683436,29518.17853659403,3841.1606348551977,3460.796058178293,2942.7213900432134,1027.8597600467745,272.3857533086085,681.7381884573025,0.014037626374957493,0.05373734286666328,0.012631918847782048,1.5702155611969606e-06
397,-386.380472119865,785395.4292764645,755889.980793323,133084.2263361812,67865.63453842388,16809.07817619618,29278.158241496552,1703.6078284955397,3056.4117209043943,2782.619981791184,778.819421427434,626.5859416461824,1171.1362763762102,0.010429636094056637,0.03221309677526446,0.015046267210841858,4.627252201817845e-06
398,-356.66406349670217,782511.4317605619,717974.9901462687,122210.0248644451,60083.37278283352,17081.883546431385,29590.29695761233,2909.262800818802,3784.9297714684544,2890.703502537116,386.9391437792837,232.31811982784643,1007.0040507141583,0.01905850413969686,0.05847238120012668,0.009329783480098108,4.380112387566068e-06
399,-290.3242383751925,786281.1216769367,758615.4385810812,126256.6452483902,64206.730839987016,16840.20669063621,28659.227391354474,1536.428454372256,3062.897143354334,2803.566238609277,558.3714716263988,346.8392490894475,1071.2311256531802,0.012680748920725595,0.04699623568558547,0.010289561486416502,5.264921874103812e-06
400,-342.24921435521895,767833.6345618973,675141.5627458195,134326.69948015187,67070.2405192464,17006.23986845574,28745.77413334606,3617.911660105952,3615.551450976052,2501.971590093463,1318.2967084884904,630.5539388778527,1261.3169917876326,0.007108548517059159,0.07680976600838142,0.016566820744821364,2.055613986755882e-06
401,-459.100830833847,771541.360685829,665240.005088539,140424.78606566665,66767.54917801256,17050.392822613434,27868.214598884526,3766.997684360457,3723.9167997088693,3024.1137347528343,1823.0938167692166,598.6886636896747,1013.3882145922465,0.010332175131667025,0.05225571505318538,0.011164163917365577,1.0000000002951826e-08
402,-305.508524704632,784383.4352132862,750115.2816889952,127424.04138117247,62231.66039247301,16553.69022330798,28761.463520070392,2308.0625762570608,3110.0501682860236,2768.3964753190535,796.8650147525863,286.91227303560294,838.6714488515379,0.018616354443510712,0.032320261193137544,0.015143981405724644,5.848568313142524e-06
403,-382.2025726988082,786216.1220390443,735300.5780049632,117645.59691549299,64088.95149609427,16530.24455848827,29871.928350024267,3117.267978600537,2925.504823861975,2695.346366603668,138.7414798362866,446.5760696445963,1072.7860481211749,0.014573154052264187,0.058419055640971336,0.008276014213708442,5.579935572555985e-06
404,-362.5114768929198,780287.9560907256,655140.979172519,121733.39221061554,58761.893730894844,17015.93887909377,28332.53642436693,4471.018668431998,3493.6952726753825,2985.2124971049516,336.1003554261812,137.3205118578536,671.1125852088228,0.013452630886260912,0.06191419438011455,0.010159567643785708,9.873719829694333e-07
405,-344.4423583758605,728324.0269264835,593353.8497231766,134512.85375177345,61463.91845162089,17248.713970090463,28088.757496675877,5191.689074566169,3384.0761086002226,2841.6428666491993,1048.4146677985564,230.93530717728402,698.5153389347695,0.015223716655805474,0.04987822380885506,0.016126500838282848,4.901562005529897e-07
406,-316.6301429274658,800759.2975273441,667746.2531981008,119551.1539101884,59017.18159071362,16394.803419389908,29493.95909639659,7339.959522805366,3156.2475699922998,2688.425671035244,233.96612297044638,138.7960570053507,707.7030473688305,0.015347584303844058,0.05168289989477469,0.012782023218527137,5.314038701370099e-06
407,-398.54760245745143,745389.3923513112,628593.0329719337,127085.5699479434,62124.194708661176,17586.235336758647,27241.023954745742,5356.406222130616,3404.1304346776874,2919.9039128385107,689.5117426526253,359.9523439369484,929.0907231844014,0.009155292282298357,0.04110995598713177,0.013650789837200032,2.381531532254038e-06
408,-410.20706302941016,754363.4301024369,723946.4760683225,132278.42869639167,60240.89088465289,17236.052938315257,27050.267422541245,989.9356130504754,3883.3680367005377,3053.772385088942,897.1731431775083,217.42824418847886,809.4193496810021,0.013273371732853857,0.06689174367582723,0.011151634856078781,1.0000000043561262e-08
409,-346.31442050985595,760805.7883453788,718018.0571327077,120910.16852844178,64833.35679055943,17235.92598552604,26852.37619316496,1855.3699447363965,3496.7577229918656,2712.02471420267,297.6062809632108,449.4671384651032,1010.1644058988746,0.0062663116513032345,0.08245544255189438,0.006986875771024368,3.0374329382094367e-06
410,-403.6797162511751,773120.0839621751,732611.2923506229,119495.90514922678,59146.065639117536,17003.33591875068,27978.207712052837,2388.4260219794132,3092.1619072970116,2555.2339915066095,216.785788509926,175.24016841007656,684.3374689665953,0.0033235948311180555,0.062088851138623474,0.01368770349449834,5.6417197533731135e-06
411,-407.73362650939106,741844.4442397717,686887.8190063867,130871.63972999416,59812.86982114919,17493.68576593218,28537.993148406367,2223.4960651436095,3715.940952275619,2971.175138853512,862.983518272038,195.60614908921647,715.7445861263343,0.0015754691035410498,0.05313165937602867,0.012884127650381567,1.1473606739787199e-06
412,-306.98568061634927,743999.2083836634,636305.5593207456,131944.17291414295,60827.8519710046,17176.19043000081,29426.069297157766,4804.025479537128,3247.5770146463656,2782.849171810771,1299.8240861936117,236.1893316559863,867.7794789405907,0.019605535354087045,0.03809751367983608,0.01688340165911139,3.3051546451384008e-06
413,-338.3744164875677,767672.164022706,740976.0579391797,128528.31436210751,65831.55461925676,16971.992879632333,29629.962108180192,1425.4808953899458,3259.503537036953,2805.4900643624783,689.0573548568051,541.7028535257475,1062.3925788928289,0.014193903620807533,0.05386973726029971,0.009974658789296662,4.789148322306501e-06
414,-481.71668482354914,780642.68549855,759113.2517506547,120785.25628576225,59616.242276427365,17044.50424323535,28253.835924575716,1302.1373736245991,3269.329880516807,2666.790855435409,276.35184224460863,189.67293522668413,660.5669899176789,0.016832987349853508,0.05350136005398011,0.01504557360988833,5.567040556957657e-06
415,-286.369243248893,733483.360907923,670902.9139004512,124456.76939539294,60734.331051606336,17759.34070017756,28762.58992301925,3407.3849565668947,3213.01944456025,2722.301393080008,483.4977698574176,218.3706901420144,828.0378005816137,0.012699545978721218,0.050419350476551085,0.01548140509725643,4.598427173337992e-06
416,-286.8065000352478,775992.7998785598,721546.3995507689,124339.16907257582,63664.56635738515,17037.156331514798,29573.984344552988,1896.8744911831238,3646.4234309869607,2933.353195332788,523.1962019356653,405.5200879435168,1122.7078432227363,0.01222700113939952,0.07491300896133674,0.010043460425381713,1.1830557657890638e-06
417,-374.148401696004,795778.8713476456,749591.3433152359,121564.45410455948,66351.98385824713,16803.095619351014,28772.651512079563,2444.255173492156,3509.9514054946153,2664.7656934402817,392.2462303723071,577.4124434976183,1271.2347047847006,0.003112191036736092,0.07030942964647004,0.007025436776835367,4.813146965688696e-06
418,-336.73520727872847,768773.1919598485,722333.705908537,118713.30435932569,60756.238940228744,17000.85579938869,28694.538555533247,2309.36025144873,3161.7082846933567,2754.633743792253,143.26611276564563,197.60268723766018,681.2683525316143,0.013541860822516714,0.06300307433808551,0.009114192922759156,4.786623417276742e-06
419,-357.2936189929216,774027.0834203967,695459.881793672,134485.1659565577,62990.32699850219,16759.633996794793,30426.930510901693,2934.9617005697446,3815.637877169399,2840.5267138432937,1340.1638985580998,326.39223542766155,1138.8315534543863,0.010786464168112863,0.05546962100270948,0.012381464220007412,1.4685919903429647e-06
420,-274.7271455985865,790941.011115046,769012.9588817084,130047.03826713326,66628.32033453287,16717.66829494277,28408.552256590046,1136.5808511095472,3282.514769488476,2791.0670402500746,687.2486917008345,500.7344073498092,1236.0401749421326,0.0060790825335041146,0.04602954852785527,0.010988171862342563,4.108567386560669e-06
421,-364.7366136356736,746004.7632360862,716369.3707147503,124963.74837188568,63955.161317529535,17143.953217029175,28413.554317734106,1256.8281389147244,3136.662329592153,2940.745983109112,504.53440497753644,449.7279099715723,898.6278449530242,0.016798586309860385,0.05530105871694985,0.007990185947049424,3.4058732097209356e-06
422,-343.51029347715917,728681.7753844693,677101.22971557,123409.71706077986,60666.73787839367,17803.7559189354,27503.65176898427,2192.8120548912634,3385.1435617292523,2771.3814321717487,450.9604135083437,225.88582483605452,766.5872977551721,0.010422246851473508,0.06593667280672114,0.008065179270476647,3.0752638555199638e-06
423,-449.0600015485969,808486.8806289308,776187.0299911427,121750.12400205754,65009.771381637656,16570.527655536644,30135.875716740604,2104.410590155502,3233.2660940208702,2649.800789536816,356.7360433104805,483.1732030009277,967.9414117944981,0.010527200370623607,0.062110792568391526,0.010108706460114062,6.005794170090701e-06
424,-480.684901664084,738078.1785055264,645013.7210586056,128965.07676891178,64616.27894060732,17766.95589954584,26980.520710677185,3767.5753636277436,3604.538637037856,2725.651654040483,946.6643215294374,426.93929987793103,1155.4450233275636,0.008691706155453945,0.06855212083399062,0.010812291193320884,2.437694456117709e-06
425,-446.96003502672636,751154.5861610412,648783.6011010925,117435.85309981799,64002.690976689155,17116.318749456543,28981.030752665156,7180.881688363523,2793.1514767203817,2411.8873540746185,103.73123541869332,402.40099396493974,1013.5120545088455,0.024173376955642135,0.06587593971795523,0.013095532570726051,7.650778909270212e-06
426,-417.98587850634647,763931.7921443327,700283.6072197922,121203.05589675113,58417.98126872327,17098.89786079175,28479.574619208975,3115.4670818987256,3351.8655100006763,2805.5886225654845,303.71973123990506,146.436761617406,663.9273344951216,0.013611878133594022,0.0543682676021799,0.011285019240056442,4.218914971975472e-06
427,-383.5875534995263,731740.6553846833,709556.0597616613,124840.12429346665,61718.84819506987,17479.500075280386,28301.87239358567,1307.3772979250405,3156.509375012418,2955.1739148378874,548.2862496182049,264.72505568852256,976.0388897984953,0.017573610228641248,0.0259630375014157,0.010714022982356904,5.126479636165706e-06
428,-218.07227230044228,787929.1412588481,730497.1126201265,124137.76074834146,62480.942354091414,16599.681961433645,29841.019131260637,2705.192571946225,3507.154916784548,2884.895385086296,521.4476464953551,385.52372345907855,950.41530503009,0.01902346173475376,0.05770065703585421,0.007470815685923152,4.351241144267187e-06
429,-379.5503404459332,762458.8767080848,623547.411770583,139043.5528215233,65683.79191102121,16974.785433882033,27817.172913808405,4767.746508732317,3551.5432027581164,2763.2050840146694,1632.8718248525352,448.707323062118,1175.3033592882234,0.013934896500768207,0.05492801321261969,0.01740183181275005,1.0000000018906992e-08
430,-358.86272670916327,753569.7470203215,669992.4873211378,117561.89517067376,59022.6761206643,17483.112007419106,28086.711452246473,3929.905122366262,3342.295439985463,2741.761518048575,131.98207399016758,180.93035680946903,692.082879987083,0.014808737412431435,0.059940228643500945,0.014365911693012153,4.070036393832237e-06
431,-382.8295597331371,756344.0980107686,693883.372026756,123294.73431555337,61704.76157452944,17503.410181894527,28440.289583665795,2722.155897403772,3370.416186490878,2749.4666402028365,397.7091811461982,346.3020245384048,1034.0239864322775,0.008188133411399737,0.06836542085629443,0.009735453919941092,3.391632669752786e-06
432,-259.3510786088256,735095.1123306704,649383.4700178199,123835.01561924731,64714.69601344305,17217.45399258435,29264.88619772035,3501.372376219786,3506.7055609989507,2867.773936260934,558.1778859341981,553.0376622169716,1141.2960537468505,0.016144369816063087,0.05098684644162041,0.00822136713234058,3.233948419918457e-06
