sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_H_N,p_H_WN,p_N_OOA,p_L_S
400,-759.3316581097465,761832.7407558564,671008.6705278187,119625.22907861046,61350.459828607214,54981.73685543027,51930.98681972848,33839.94252161893,17206.83048458274,4185.278397022292,3296.6101379533575,2345.03824566135,305.7453797413158,876.6933837003036,264.95403821887993,26921.937710061975,49656.794435900476,255.8177412695332,1427.5113911921737,9749.861842947837,99999.99999999949,4.0601591573165105e-06,4.3692863764462294e-05,0.09463759172173374,0.016475089797850288,0.018757999111136462,0.6903816446738242
401,-924.4089163913927,799722.7477444366,709085.8068089506,115400.77720992749,59252.747899615126,54216.30492310537,52899.74377045585,28047.068974515456,16953.744586075707,3735.2259686268535,3430.8335744783017,2574.299868162836,184.61453669946815,695.2042278888553,18.57013117362335,28626.728405641472,22632.244451806386,102.40595019995891,1622.8172396677892,7576.914295642628,8269.544118610405,2.9574346358106302e-06,4.905020982319499e-05,0.09436492725334537,0.01094343316659777,0.016341091304316102,0.5446209370216228
402,-655.432931332174,819765.4697796382,729166.9001657703,119636.60544684934,60670.78725417813,57118.183550845344,53534.75011487853,26745.286582324443,16332.740020236775,4585.8464398620845,3368.5851865187847,2499.8742007241663,218.750732117235,764.2232357287561,291.1034711028339,29037.417627904793,22669.406149974537,269.5422086392661,1565.4202131595466,5704.461424198171,13486.793161483654,4.080525423727269e-06,4.950386026619299e-05,0.07652008067288565,0.015915465115084553,0.02118299300225055,0.46664911758869126
403,-802.788729594618,795187.4798552337,704174.2843933351,116698.9506639866,63992.46887704673,56701.39938866733,52964.155014260716,31176.37513429013,16683.294934913123,3839.223819408198,3354.148655687714,2578.635521528524,442.7617666234172,1104.3093199428808,90.42238167424799,28930.42677521913,28179.38756036696,293.48059167390664,1597.861292925111,7376.749751026988,855.3501195665024,2.5622244134969023e-06,3.65604613726701e-05,0.091477160648829,0.00922663271652883,0.01996841049544621,0.5878531166292214
404,-747.015865700711,824566.2029701703,709980.0101434396,116168.29434344004,59477.39444266826,54211.73142694194,51864.64257329207,21586.800634728817,16545.998572588967,3733.1274656298533,3757.0138704616284,2687.388633444942,159.0251704476701,742.1502823613226,50.98622673246562,29246.24043369146,21439.422000922674,175.67938629187333,1746.9852649158445,4446.365852573947,39274.205060142114,4.729532034794661e-07,6.0002649935307165e-05,0.09955024136693287,0.010692848930282337,0.018626082174060362,0.3983769685714062
405,-790.5737822937494,776065.5920621157,689617.6214450066,118532.17357637268,62169.732510287584,56489.87965472243,52311.819326052915,24987.74412631028,16847.715017472783,4068.4832294086696,3201.636376215475,2346.181410533943,250.7576326544768,755.8092958897369,153.64406075618285,28061.34837146584,31200.89796449845,281.69342459995636,1626.6836092072529,6016.246657906422,664.676847129321,3.8479095703735795e-06,5.2779394339286835e-05,0.09492652502714886,0.01586765076806953,0.030261539700250435,0.48791392103311476
406,-660.5716391239218,813148.2986578118,704995.651515298,117258.66240285143,59105.55800650055,56812.57675643738,53932.15281134235,14721.007125083092,16396.607676649313,4762.039665288372,3534.9269263509977,2560.7665673428783,145.51867808051335,714.0975159730162,113.16269859170104,30573.23857900485,16482.80535364085,197.09148664555337,1477.474752326343,4442.530427505084,38574.40848964614,3.260245184672737e-06,7.881770753061222e-05,0.08694195766641205,0.012457107332251536,0.014433029954724574,0.34786649777155493
407,-738.8791014426477,786296.2487475615,706529.6603307846,119564.61850995706,60028.21770356337,54542.539337052425,50508.37713211139,27323.386018686615,17125.595553295992,4258.752262708563,3329.505023735061,2612.5205141437464,252.73687979219545,816.002401180473,234.95620809501227,27871.08045228054,27623.405129584327,285.22299692434177,1709.2967084580912,7056.8114706431925,1120.6482386333225,4.268499994412497e-06,5.106001462642011e-05,0.06057370251455002,0.015061588148206819,0.019848755191548027,0.5018833425800802
408,-833.6014600257172,801630.322505539,714477.1703330831,117605.18179435036,56673.393295518785,55527.74994754067,54578.62536697506,33935.90974770018,16670.56618191145,3329.804794835555,3477.319373015695,2595.9184298519335,66.66731858939073,605.9238436205279,110.02086942161554,28475.114731000664,19926.927491888197,79.91733789884609,1496.1907359760564,12713.645522755192,1932.2820760460847,1.9860376457945967e-06,4.963343411359283e-05,0.09733632279650015,0.011797951598312954,0.019136076680998836,0.6248427603699803
409,-680.0789765765994,794364.8558685671,716015.8698650323,119239.14527318519,61853.09096058238,57770.87249530024,56780.808139749126,34110.81406459972,16756.937479664568,2999.0607234985837,3706.7271106727144,2748.6041688855917,310.9090563367849,878.0310090083694,213.04536328285818,27414.11589642156,24244.20015693379,100.40754837958707,1487.9355695702052,10894.301820080773,99999.99999999984,1.6591245135170361e-06,4.502823981536002e-05,0.09445698456166927,0.007019421892758472,0.019513633115879173,0.7276790561946562
410,-825.5810461396026,798007.47654303,716669.9438375848,119985.92445992249,59980.874545137405,55368.34470123028,50760.3973035252,35727.689671481516,16647.654291628216,4307.932917770552,3164.5323080109097,2559.6237254544963,220.91726394068218,736.1217543834479,233.1783080157477,28022.86314253275,30616.20681669382,315.0815480257344,1594.7018241723754,11946.62895032445,1313.4624998061238,5.051266513131357e-06,4.2798193827458206e-05,0.06802829720960427,0.01265886964990444,0.022480099863307155,0.6623002778302064
411,-822.9829293929695,780604.1969043504,705616.6364691415,120482.73118557147,59580.032646668864,55983.63489377602,52357.00104261115,37952.35008874521,16872.497750131028,4196.036745882933,3171.699299770342,2682.095865095654,188.26777529651332,689.4202216595645,246.87744449936142,28223.37739335895,54314.252207646256,279.9099168143872,1654.2523968534065,13990.17549285525,1564.8130287734996,4.702931004150928e-06,2.731870405621469e-05,0.0566484422922691,0.012465070145493293,0.01985800268619076,0.7943593246839123
412,-722.5264816307374,783439.7063245806,687353.0118225678,118738.14813566039,57733.44940539145,54743.31588055733,52828.04615170029,32222.859018996085,16896.349026898584,3594.5547181891266,3675.5561455948623,2532.205788620326,106.72986620698005,694.8337621335057,242.38129743208938,29235.63617277631,25134.277955950613,142.4906671769686,1516.6916614140916,6329.654811413328,584.5365281363323,1.5998280879666211e-06,6.314030340072559e-05,0.09248726556454419,0.015350613846749144,0.01783826933878095,0.6044306239907083
413,-724.0924439661752,801916.0546376667,715529.5021581332,118539.15968657748,62008.881380656894,56174.70958121043,52243.04374894259,34715.5910672196,16779.24188257823,4023.105473009741,3367.946053595545,2559.3125062742683,330.13997820867235,890.0685992956761,151.5035272841116,29215.206807880844,32345.282484068466,299.5663648782988,1685.6647547002176,12555.375181782105,1060.2439396218574,3.954080499562005e-06,3.9534926901929435e-05,0.0926051686442362,0.009322541546416221,0.019814374363721177,0.6736793163800912
414,-900.5265486903625,829738.3863904404,737481.6953982785,116509.73182802924,61128.016871976855,54000.86890502482,51659.11829254497,21548.0277737827,16518.4077769857,4050.891066463325,3589.54255533386,2487.3660340958854,261.0413940301358,767.580481316981,66.21402430675829,29091.228261823693,22534.84502967962,179.76971075222153,1678.7998372839093,4386.381528656211,99999.99999971811,3.2650552693226346e-06,4.4920556572784866e-05,0.09619991374038754,0.01396804831635954,0.011504574869209354,0.38879145172462864
415,-769.9014324897641,762233.5216282316,681362.9702430266,116664.41389473177,59048.08727647708,58997.007216612,56275.49448540674,28912.12714306854,17557.071668050932,3757.4166939903293,3365.219742503599,2529.472191573094,149.74808919551657,745.9925364298091,80.5711831812232,29120.37639214531,23530.542412455005,204.31808860942792,1604.296210007563,5784.656743846365,99999.99999900312,3.375620098929427e-06,6.0119009454252036e-05,0.08733051862705306,0.01600737274559908,0.01888430988683342,0.5792445230837455
416,-629.6524760519322,810710.302822388,705302.0971101668,120331.76237089804,65249.486957153706,56975.22870328076,55410.804164815454,32905.30983867719,16662.875317184327,4020.968078005171,3523.07335741483,2585.2564278439177,490.07413004721786,1174.385143204319,289.2766027117155,28976.8869451615,39400.10843996723,134.5339995320149,1611.2767920124852,10331.183672720175,99999.99999999984,2.0321084196959046e-06,5.081193173361745e-05,0.09557811397203017,0.01131729221189998,0.013384494038092548,0.637876900432837
417,-763.3252090796855,778255.725184716,700149.8967499556,118097.19129276075,62168.16570132789,54427.131941283216,53452.56468286353,26877.123676014664,17186.188876155644,3589.319923919206,3574.8024059912746,2646.4380387470633,342.11758841711486,1011.4642638043907,179.22728917875736,29303.061249936673,17982.5830470059,75.00809669485253,1383.9606710734809,6730.085118174905,4336.767109349512,3.7874335705503863e-06,6.959846684528047e-05,0.08037408643524012,0.009140711516417504,0.020544456767252594,0.5110776414207907
418,-810.963501947021,782263.9685080274,704072.3710898613,118233.24374285567,57926.606627665635,56891.06923780689,55298.79131447891,25205.041674891003,16994.62216297959,2950.359356179382,3519.06115188626,2741.7385182048324,97.34174767524216,554.6876081442534,130.59147179529367,28341.09118866276,26136.19635821557,131.11005892983565,1623.4097064042887,7395.9170344968625,4215.400417993755,1.8334074925775485e-06,5.565860520536114e-05,0.08554760521556004,0.0101902388862081,0.027117655818843664,0.5351126143961389
419,-651.9180814382044,805240.6160837659,705959.0968419506,119983.82316005374,60113.16833730039,57122.64491009469,53667.8188146872,24126.983578688425,16461.90435406405,4086.257454139655,3668.4341337963297,2539.606846364607,198.18088560691163,934.8928426867585,280.470658728663,30175.681908205035,31690.984759263574,255.78294982361228,1622.3050127188212,6049.8034041008505,1587.7204696889376,2.819808894513843e-06,6.255107026940614e-05,0.08403780917552307,0.011968697084385029,0.016914605756495914,0.5417684798347484
420,-663.402709730784,810047.8601214251,734526.089855243,121334.1793453858,61549.91417953623,55027.79189126029,51214.060943548495,29957.292693486037,16583.624322943655,3906.862756959015,3218.569209242804,2719.590655558865,259.1881710388025,952.4868993873537,284.53021797821015,28171.1962282309,34796.21878116219,286.7728115430695,1722.3291398364026,7140.577896594714,1199.0682383003095,4.231384789036841e-06,3.3511379228301503e-05,0.05569438512013549,0.01192671754594079,0.025732159618055358,0.5907727510465854
421,-757.3190324417706,821896.3049036759,706985.1960235228,118878.75590338866,64298.5991048826,56690.22478362002,53465.50890725418,30517.7583885113,16299.865560985874,4508.160384476361,3232.8868112740965,2555.4293684369354,466.1119598896451,932.8444134621554,182.50982883743168,29449.757311524656,29188.393231477956,249.8759406052104,1670.4793725140557,10508.268299272806,1235.6477006747914,2.8064942059706064e-06,3.514211679393247e-05,0.09518574409682717,0.009024734174900871,0.020169180885848636,0.5746449801301104
422,-812.3726455202715,781301.5233969459,683323.2318982048,118910.07581080851,59742.37092812089,51494.857757988786,47554.82648224018,11951.77845619701,17187.76676443156,3928.4714456336524,3474.227535793859,2562.9044891857693,186.6381846773209,758.6187365528515,206.56462197071164,28027.901350322532,32616.47479923471,279.265438844837,1672.0214127495628,5217.272852892244,566.5684829100071,2.621135173599142e-06,3.979403922652794e-05,0.09059261731770411,0.009583355030484447,0.015216890616961236,0.23212651486795682
423,-821.1996626499914,814454.6330795619,714437.3091305246,118656.68445193493,62389.414639559494,57558.92228534191,54016.76896595312,31892.417722246348,16688.52967999035,4512.385802409053,3520.3441948269365,2639.4771624046984,358.59420009201585,881.1551280173846,191.8065433191599,29031.667984184503,32429.54939034758,292.58216983497465,1716.4503002842528,10349.556906115793,99999.99999510829,3.5024095781168087e-06,3.4914467101330784e-05,0.08660511355019304,0.009554000236538558,0.02219698345466671,0.6067888139372162
424,-833.6171160904934,756505.814670994,650172.0971330293,121636.66041630172,63558.70059826348,55118.565509561326,53365.71944618014,35668.19529115854,17589.522857880835,4248.929425010238,3632.489232396361,2540.846865898425,376.17330995251956,1133.3012744025496,413.30154248310686,27114.770508501024,21800.941630283054,144.7323547875994,1604.3628576758022,10850.194041483841,1172.8008069305595,2.536513021187392e-06,4.907404225686854e-05,0.0955835905448059,0.010119261690986679,0.02457573796715727,0.7800471086058237
425,-817.7669713085912,820755.5776517887,770062.1417317693,117002.660857042,71594.30917703634,56510.30840116724,53834.1368013541,29177.15581544477,16432.35483890622,4982.795033344098,2791.109542113199,1915.9119676831465,788.3816820812486,1395.4663080357498,80.85751182465013,29513.166919212923,24360.071626383273,200.11818017329185,1700.4850558757807,6119.8825355973395,708.9745026424266,8.59092162103061e-06,5.586038690425175e-05,0.12528787473633826,0.014370813804561688,0.0258314491322619,0.5781012572676624
426,-776.9157147403753,781675.3758757814,685414.3576042671,116333.66904160463,57023.46769118227,56027.420576421086,54344.66808709753,22035.33983965123,17070.654541438802,3907.482369843383,3619.088542176264,2582.281015507706,83.1649457419258,581.480773721484,59.04418597317714,29256.948325575373,17996.614118518017,130.30820752877585,1495.2108352025873,6423.5677206904675,2630.173402803389,2.4068617160940976e-06,7.752051812267389e-05,0.0921964500707802,0.012252664425376689,0.01732282400930715,0.49021558843181423
427,-797.7541300510202,771352.0432926356,679403.216506687,116614.43938867988,58590.41866041873,57198.833026083375,55078.17316922898,32657.72964680052,17167.136065501683,3988.9209566133522,3515.477320562695,2728.512388968449,138.23749992137087,770.4593833077046,84.61570747481694,29265.653509438343,18708.867704299697,159.06461724000235,1409.4943354485374,12969.02979628805,16389.847736925185,2.3597993715203423e-06,7.4116248123251e-05,0.07041670656754946,0.011633142439919876,0.02477272143858947,0.6902222894168976
428,-548.6411880576526,824697.4327980748,721867.1403443549,116967.16415474887,61767.77089146431,54073.04213043342,50907.85925233561,10423.6815896501,16380.921270133955,4087.9992934557754,3730.6134906538896,2532.773183097629,334.21843599985806,948.9263078481601,94.00622300639002,31152.794854639575,17451.088838042026,199.81972562524058,1338.8817539391594,4741.136247935369,99999.99999675977,2.9165261138131445e-06,9.84576240980342e-05,0.10622284511578446,0.00830128393259779,0.016991557137151874,0.3424974253451692
429,-707.2249591942929,822661.0204677443,708067.681473321,117757.39180082867,61190.319934125415,56317.9180576486,52166.58220262226,15937.966614363311,16318.020553972672,4706.139328086878,3368.26290833528,2352.7406087385657,245.69766233987787,924.4690879330515,138.53760029062263,29844.776054669914,18256.81511545171,286.5274353713725,1395.1429721464724,5710.53247655076,99999.59742800271,3.2302496245547414e-06,7.26388836965512e-05,0.0953832744964696,0.016889882168070174,0.017749613247191605,0.3232934044724574
430,-777.0135987771001,780971.6605521073,665844.7506816532,117283.55839079327,59709.91618859891,54387.03195903117,52228.66296834424,24599.25407374876,17319.610280311066,4254.666123127867,3731.064684685638,2625.192941094324,214.8989166088748,765.3584808181159,117.29368587195219,28174.99869864786,23205.03159207834,168.32913401811638,1644.7266146551028,5669.89656465373,99998.98573103781,1.3221984663760947e-06,5.015791770404526e-05,0.09315834511372226,0.014532371565928421,0.023261859936064444,0.4471680203367656
431,-777.6953466416059,795879.6520909908,692739.6422623212,119337.57805765016,61868.32607511823,57026.947241944705,53239.137502086654,29510.712496631135,16941.638315838274,4665.823517222898,3248.945478890726,2524.1779502725985,381.9639652869339,1056.166572410913,184.2230789689823,27767.85063639975,43969.43673993553,298.0605237905575,1659.4199941816212,7046.079897549372,4608.017763521473,3.972207609615421e-06,3.7393269607790526e-05,0.08771498722329954,0.00880583367145007,0.025100264961036563,0.5394795643469248
432,-602.8676444822504,773730.9724090778,651394.6047585341,123964.65003012399,69528.73349222186,60164.22085878316,57595.869047990105,28941.865065785947,17023.674166380923,4269.045258208315,3823.4391909559204,2503.2851811644377,820.1860334953794,1440.9806137559774,556.732950899693,30194.147889023076,20917.302361027083,187.84819604479594,1385.9085330501553,6419.022295722543,1290.0669826018218,1.3849826319369663e-06,8.653349242748717e-05,0.091334864587048,0.00958964805572041,0.02043014603786326,0.6079919634580955
433,-811.1894042751904,818755.2377367229,722702.3057707559,119537.08939914271,63540.14319735532,57493.45834950336,54284.91450305231,34244.34584131265,16168.118800847451,4493.1943347427405,3353.9794579004674,2322.301413884065,343.1356451264023,979.4881247668362,195.28936926275094,28784.91937193371,23062.158792654387,265.47458447196675,1593.8193883782328,8292.373483777708,920.075872698322,4.329082712689486e-06,4.8517655319817416e-05,0.10473737136504466,0.013669069464630621,0.01982174542345533,0.7217784825659085
434,-697.6062280644503,792919.2544616963,686875.9563296295,119627.54499328227,63836.29700010527,54685.565806809005,51502.28237847784,10000.06969297976,16589.506707042037,4427.7542069657975,3468.8197492916697,2557.80493170839,387.7874910217972,1000.6897971425378,246.19782482995006,28702.647687756886,26377.242567089554,244.5481084907211,1540.4718390935316,3299.2910716566053,99972.84733434679,2.251514120658228e-06,6.322941630317691e-05,0.09654433088047935,0.010437829326071764,0.020185584704987693,0.33219969218485923
435,-699.3593507044168,815459.6899150746,682928.9447054929,137989.42944262226,78350.61764706727,58840.2809301796,57965.49498039168,29307.101685574857,16264.90078861642,4828.479488945423,3427.949531293662,2367.803787047223,1371.285881467271,2049.805524352047,1267.9284553474306,30124.78823429032,23951.93631758957,77.73086205072939,1522.1207704110195,5999.451748484339,6622.220574899953,1.83329585587356e-06,7.186016862704108e-05,0.08677225422263497,0.010040813893530617,0.017441691504308642,0.6210053651047954
436,-740.7852646863348,840570.6652188333,728646.0939668312,120149.39257427472,59751.802843641366,57562.41601725141,54528.96524250245,25138.87025223641,16331.101312926137,4355.195289952693,3567.6380055091413,2552.6331293600574,206.93674743570915,973.4440919373037,204.48719304628864,31463.02297449181,17072.7046829419,202.5889970860172,1407.4473103403802,6262.730725207087,99999.9999999954,3.205010379274777e-06,9.262710331622811e-05,0.09658374954038501,0.00876389784485139,0.02043172924617812,0.45610931980552616
437,-650.5628732199086,814316.0183813524,722073.034578757,120045.4064826498,58381.94624410261,57335.64867525505,54302.266889857914,31096.281226698462,16490.673621781636,3791.3411024180405,3372.951494421885,2660.3964573150656,138.20199666926143,671.2866262141345,193.05463931546043,29549.326338432697,20107.90577300942,219.82366000023126,1496.0110000409381,9320.7208294729,99999.95609730881,2.5814205713693086e-06,7.103766084437983e-05,0.08759256849105437,0.012944515280792464,0.023703894542689816,0.5613943582610045
438,-766.9287891318896,782865.75997502,689529.5331277444,130841.1942078892,63901.78423655803,56378.926367243126,55041.66236168359,25254.410054742064,16883.925137859467,3497.5351393574388,3616.8696833990716,2519.740145326814,394.7189850995207,1108.8816946802697,991.6492993866108,28060.594367819984,41436.722635149075,100.83264163466333,1671.154774175398,6162.7115117794165,2788.8608970508135,1.6308098498726512e-06,4.034740160167879e-05,0.08289919254211497,0.012831855281187991,0.01853200562275839,0.4699088662703299
439,-794.6280651066421,820960.8905808898,734324.6813699688,118691.40973503719,62477.460880321254,56908.171403164,53442.28728589308,24418.246924264124,16556.163890064763,3948.8241099142424,3401.618726592424,2616.650842596626,398.2416838832047,1192.453949435402,158.72731328500652,29012.583168645135,22135.443100103297,248.05804072563703,1539.066395347085,5881.8168471839945,6833.376234887004,3.558488495862926e-06,6.191976135451252e-05,0.07981602114479036,0.009806300707242121,0.02534832270013109,0.5048165119329122
440,-771.7388863033996,778747.2437024667,689378.5889154968,116175.26205610146,57962.26965695124,61210.52968883077,60808.82395199675,35043.79197806688,16843.755372055453,4455.6494693885315,3196.352375701369,2445.9564106469147,126.97967617419648,695.2436557223041,51.01629334644442,28478.666293657367,23311.70354958191,44.527566609981385,1561.8332332842322,9050.129607197361,690.1236891708918,4.3923921199167204e-06,5.720669100262507e-05,0.07773704556560677,0.014229896853086177,0.019052879595140067,0.7650755362512247
441,-865.4134893826719,793960.0221745393,712310.5382389795,118528.9469160613,61079.04399377075,55182.48450887709,51716.57074241475,34804.84387360661,16800.88792350215,4440.8341081568415,3274.515715132894,2625.921894003734,287.8928960663497,1047.4089199331786,196.19956175242714,28406.97052801438,42484.4001076989,273.87087754447606,1741.1278673032134,20631.27696034638,1749.3796956213844,4.793164361595347e-06,3.62181513545913e-05,0.07410644438906093,0.009304279091040174,0.020417506733389993,0.7452318590259704
442,-787.8644757859702,786451.4206796122,680322.2529585509,118663.4599127396,62239.35481370677,55579.777349626376,53745.979020457824,36822.56886803079,17064.976367762978,4353.832247136421,3574.5992031800583,2599.9717122590364,339.0295582829007,939.18745968472,163.86651625242507,28342.557028857853,26396.83874929116,159.21615189429673,1792.7991420222818,6928.719908246737,884.1224160745336,2.7489517831933564e-06,2.8547650916730634e-05,0.0961938497449934,0.008136953559074248,0.01570712776654361,0.7481099420632642
443,-707.128507502255,788647.8682329633,600409.6935737267,119787.09379796073,69498.44453860549,56349.80269511204,55738.716063011045,30672.023264248448,17195.95950215121,6904.256310099251,3548.223744067817,2412.9603589724143,841.8956405849524,1481.0174429770568,315.1728863730563,29881.366322353977,26709.939130916893,46.27401360217713,1508.9278472798806,10150.654295472881,99999.86037773671,2.0132823244806794e-06,6.217145764147909e-05,0.09775530332245497,0.010997596654012808,0.02140641210901929,0.5984068975320884
444,-801.9935608807652,773616.4680342228,667235.2757462951,117030.40387765178,62560.21439730588,56136.69915683272,52449.05018071862,35586.08786324081,17113.414484564782,4241.405187144567,3371.670899050023,2403.5329502813847,390.1943758409581,972.377682468585,96.60761875601182,27490.866424528096,34252.705121175335,278.34405691383813,1666.5487394640224,11306.21331950576,666.5429351269402,2.8963820008286124e-06,3.197504936344136e-05,0.09755030220894625,0.01166419550599082,0.024751199334899554,0.6329508843977142
445,-721.6177408261788,765035.1679893412,645328.2745031414,119924.12511238958,58863.95981157904,56856.68783970752,54760.2213500604,28142.159688297645,17008.148056539878,4692.227151058999,3695.3864009828603,2784.359728787527,164.82194263255687,741.8862205271138,235.31610633321526,27914.982969362747,23642.957038612643,164.68742470702432,1454.0584425430138,6767.658535002154,1005.8083111256947,1.0299752221964365e-06,5.8044577655821555e-05,0.08636770405734916,0.006598028825408139,0.022332180937981026,0.5452716999528116
446,-730.8843771005158,779937.078210258,686971.5991621838,119399.41833673752,60523.86118618,58355.01669942281,55887.35871783953,31797.983404330796,16914.7493662725,4021.95172233211,3465.66477225285,2527.098212750475,244.00376132194614,841.6448679606287,242.11769394839283,27785.954128046644,36165.23911676125,214.53491221870667,1635.780690003327,10715.478432670909,99999.99999993748,3.2697350935259333e-06,4.1270222052385434e-05,0.08545300664920952,0.012793775477613168,0.02708410057316824,0.6189578295005042
447,-729.8813918402371,743836.1760000044,644400.040061279,124537.30281152131,68675.99263224837,55421.99313377376,53515.803285448725,31161.521195920286,17283.07703088272,3569.494665848182,3642.1144045670035,2627.946235351349,692.0741134581688,1387.7328220299328,520.071361221313,28004.68758969663,27195.513790113193,138.91467527059615,1584.86105452734,9195.230552351491,941.1302087109908,4.2297217796058575e-07,6.028325085598216e-05,0.07813120502292331,0.01091763250640924,0.02341609799826047,0.5624574876731967
448,-729.598159698006,827677.4093580678,735114.5349778197,122816.45163976768,61463.27773383059,59118.27837392923,55749.22417946314,28470.859956433862,16149.398878629843,3887.2639980884774,3520.847798418119,2530.0497256185454,283.98889361626783,816.4772230509966,533.4461386920735,28732.373519208388,39489.654734738455,288.51751240874887,1931.6193132254016,7584.561426146018,1396.2236166543053,2.8270631193759638e-06,2.273461842508646e-05,0.08469623666479809,0.016802970432340015,0.018657911762311265,0.5886848241902823
449,-819.5712231256568,783973.0773026221,699360.8274825453,120633.06201756852,60346.46807970777,55187.79140851058,51009.92775810127,28955.16473748453,17146.748192801897,2947.058310058442,3836.892678018289,2682.4291418960443,207.2613643355414,904.5305608053707,342.9162747527346,27563.233000440814,46180.288727560655,307.6786767048204,1648.1402414396293,6732.950196872399,900.2643376807715,8.492076377264527e-07,3.5742047634593526e-05,0.09029936278778819,0.013622662344549645,0.026584679469723677,0.5305877149031148
450,-801.4148321150271,797222.6991066389,702265.0050895943,118848.11910832977,62078.853185294516,55757.47095324301,52040.84197998881,27586.59578556126,16812.182191215048,3997.6378478409106,3394.296808231529,2472.9803237408673,327.9650654500703,808.6843811853124,197.35370432719097,29320.393347842288,18819.38753898912,265.35868773732534,1393.0349182282816,7471.73196140245,905.1584641693872,2.8630744253132913e-06,8.95117419011767e-05,0.09128984363168348,0.013570373483592147,0.0164855116335484,0.5447774241421938
451,-774.0815905817365,808525.4019674741,702092.0520053714,117433.4602495554,64903.46261897015,55171.52492865489,51366.41508831639,22209.237995348092,17035.651866244363,4371.069629481372,3638.6257186596536,2545.272979608435,544.5606688878341,1214.1673573190035,103.36232067816283,28685.83922939777,23512.344979062174,275.9262095393628,1639.5013092986367,5966.102350014894,63437.05286748493,2.5863446611286662e-06,5.171365031549077e-05,0.10168158166444005,0.008215072292073983,0.01397010074585485,0.3970127682613776
452,-809.7601074490169,758748.776034593,622851.5090575174,116297.52201847848,58971.31104604315,53076.927758744765,51490.75920620331,34101.94818186119,17285.676353337807,4607.070957489056,3616.775451952722,2514.91305787271,150.99640167123556,697.891283629636,59.97941215252905,26804.078885338968,29597.4769212368,131.34687078359863,1761.756388514299,10443.87713964647,1267.6855092072535,4.458801849854586e-08,2.675190611743081e-05,0.10466415787971804,0.012692456479429058,0.01852640815804044,0.6498817932095233
453,-992.4476717474091,763718.9932682185,708393.8106384928,119167.83577841191,57483.33283089677,56580.347076781894,55003.94899364804,33756.75458583951,17352.287454765457,2379.631313990958,3598.2026701281284,2739.8884395407276,89.51483044273908,581.6464655916526,224.23978859834352,28963.023757738843,24092.968339644376,123.72533475516232,1488.0525579487717,13056.803163765886,1684.8496719280568,2.2976786206723243e-06,5.8853579345537656e-05,0.08032143225163585,0.012620158533948395,0.020171035471838187,0.6874637889700008
454,-766.7322315730086,766004.6669246118,692590.2958168915,121899.8181990858,60729.47122107992,54474.15772443365,52603.8072703595,32647.189202355436,17122.837094309005,2707.6631823192647,3806.6032261007026,2728.0482629803005,275.79604966331374,967.036889403494,448.1653030060616,27671.570641271905,30040.609908670314,145.19960409212538,1524.7376800159373,9326.70972637601,2024.8846223435173,1.530635315067826e-06,4.476258630507207e-05,0.0812254729575604,0.010527556043837857,0.026103394502495252,0.6530667007083487
455,-754.8708270032229,818429.2260620686,727932.202904545,118871.79981873355,61470.75067247754,54427.829345912985,52484.29579384646,22605.694594132063,16454.74945086061,3246.2587808294834,3945.7894763030445,2957.4478076331293,256.3130674332329,992.6747161648025,192.31235984827643,29259.655571448893,22759.540787409558,143.98576985849735,1495.3607931492077,4623.21931053676,99999.9999999469,1.1230292901809104e-06,6.453691232348276e-05,0.07931464650912794,0.004959893923254633,0.022829416176265677,0.4329329990555525
456,-672.5248601043902,776613.4859184229,711225.3574403896,128614.79268580272,64171.94827181231,55423.526914880094,52284.48168728956,32172.849208553904,17302.978858627463,3187.384864363096,3291.218718382385,2596.051598584241,404.7795614789085,1020.7313442051753,669.5008036514192,27958.76033730338,32617.09369179319,221.76354000100775,1713.832893422078,8314.464999493515,99999.92690707477,3.4581593018322758e-06,4.506009187480659e-05,0.0675297335458217,0.011708143692639136,0.0183655098329042,0.5767982181259907
457,-690.6096366590292,774918.6851039466,661265.5778636611,118333.31330372684,66020.25850877764,57949.8971776232,56108.51528178678,31091.012084549282,17034.193000108826,4943.728728173528,3420.4893641847525,2430.146057317203,486.1108741407865,1003.991340957856,198.86632689976634,28458.41087853561,20683.54934288934,154.29369172412137,1700.4702873503504,6522.688601993446,964.3178403246118,3.1500326531914977e-06,5.6232426601723015e-05,0.09538449520416438,0.012313616855171523,0.02401155659983578,0.6383928910598391
458,-782.9322303400407,780788.0098721579,676838.3710216879,118041.64296279698,63635.237110697446,53141.781674078724,49681.1048598329,34633.31826912005,16940.154290469844,4555.416001989485,3345.1321150546332,2538.4968832724267,331.2226615917863,839.6519390883609,156.80839692122552,27486.085602076066,30630.95951825391,261.995980010384,1626.5601327459467,8112.4118950603315,449.2739604577628,3.041232482581372e-06,2.7878627519126678e-05,0.08859526727349909,0.01350163127122964,0.01673062246321942,0.6383359545237709
