ll,T_NDH,T_ND,T_AMH_Alt,p_AMH_Alt,N_Anc,N_Yor,N_ND,N_Den,N_Alt,model,T_Gho,T_Gho_Den,p_Gho_Den,N_Gho
-35.143420053320554,741903.0761395337,704530.3055547932,242535.32433581515,0.0868353072335685,16757.546324795192,26601.62770218416,1336.4737909986704,3487.880616278106,2311.873112350587,519,1605876.4021422907,93388.5115162574,0.0040957378175266,7388.634167406585
-34.57300513845491,792469.0669559374,695462.1777883868,237530.52148346207,0.0847921488730892,15984.865470975288,28019.43088975004,3479.8862832968102,3608.832048458819,2287.2183339105086,520,3999998.310975031,90013.5523356531,0.0008446157954945,12421.42545230621
-43.73827904566255,799359.0947141165,605860.5206056437,235430.630627014,0.0619274413118163,15734.60344022772,28684.09277028272,7400.94796704569,3578.792720763778,2475.902412308534,521,1585088.4431576768,605860.5206056415,0.0153444853959793,99999.9999999009
-38.98891058043256,761380.0812645025,655876.1336195647,232895.1735407441,0.0616090844963664,16316.998674959554,27664.875016496728,2973.673250462476,3765.130408623909,2578.0669531867666,522,830777.9668441295,655876.1333785233,0.199999996825976,1401.1023904508334
-34.89671459214541,790973.1438219408,701095.7943253228,260162.841207074,0.0849248870489078,15981.097659908684,28040.51426097628,3201.2520798183173,3430.1356925648333,2504.3235890026112,523,2590165.736780627,90000.00000001276,0.0022777085470544,7570.058912764794
-41.50665664043174,795486.8885451881,655170.4352818077,288533.5094203639,0.0842443953131454,15862.01397534303,28383.46540832017,5136.025009710719,3813.4376502046857,2681.9738385131013,524,3781928.7656602063,655168.2276373095,0.0022061803572701,99999.62824294256
-41.55876598392682,810193.6866688824,643824.8275662079,232867.0954255557,0.0634124815403137,15567.445650376603,29020.701355205685,6224.447310860743,3729.832827501639,2506.403322494844,525,3997101.782588792,562673.3018039798,0.0029148365447652,99999.99999963531
-41.453779014514325,811133.2278410398,644490.1327983967,235294.23399929912,0.0627796606960654,15556.513610347763,29032.12579088603,6259.998242033842,3754.14839411136,2536.557724046823,526,3999719.399881588,644490.1327983956,0.0028703727807904,99999.9999803926
-42.96357615974957,762919.4099960551,687910.91646143,302024.575874181,0.1104721445300323,16491.489118176192,27052.588964279203,2615.757288737461,3919.512837592472,2585.199296952173,527,762919.4099960916,480432.4709476765,0.011418348861816,100.05302962734925
-38.0336050601196,781530.0537645243,686881.2579857083,236883.46983696584,0.0693683417366862,16047.793722521665,28105.76785610817,3401.483713322098,3559.891352089341,2499.208716220909,528,1432870.8090396742,303066.58084038686,0.0154479887403657,99999.99999983038
-39.25374323680249,779543.06066145,664316.5995108937,223474.48250651165,0.0567444985634193,16013.861751083952,28250.655571363903,4285.051751386516,3826.6938253085686,2564.495065658112,529,2072690.054618009,664307.4957510314,0.010197854575853,99999.99999930333
-33.13732904323281,780169.5842164708,765050.1075600631,241358.415184718,0.0827004977533943,16153.981583452563,27722.34766338629,514.6175728274621,3697.7382629884896,2391.2435822682983,530,3527230.913458686,99320.68263977404,0.0013450663478812,5490.560100458041
-40.7884178113233,799106.9902553201,647843.0868143833,248098.03188516916,0.0714240074529491,15776.29190927442,28591.21829871731,5627.482722103528,3776.964967136649,2522.5160416544745,531,3999930.214008815,647843.0868140174,0.0024485121261642,99999.999999935
-39.398928125174514,785819.0560678461,668086.3908371613,225572.419104215,0.0551781162611632,15911.671122694934,28437.271476725888,4268.898998833185,3831.691320102975,2617.7806792832253,532,1310810.0130809087,668086.3551172318,0.0281790406142196,99999.99999832457
-38.57783541323367,784294.5227395621,670596.2650721868,339386.55611600145,0.1158744299482734,16131.182725711951,27742.46761251929,3979.531311585536,3621.212175859368,2765.152462313245,533,3999999.988816227,90000.00075897861,0.0006342940342362,30690.180668068584
-40.85754750418741,817499.3857841081,678069.7901137599,239951.9310002404,0.0637854506460743,15462.85081080322,29166.82597393581,5086.528740917225,3883.0576197466335,2605.785250007292,534,2812001.02580739,669142.8241645287,0.0050118950293213,99999.99999938736
-41.30893926745969,770656.8803411792,675347.7098439559,252355.931969299,0.087498850865845,16303.49433476592,27509.088889324677,3128.2464366310883,3542.348850669407,2388.7872648535367,535,834306.5578674908,461767.495409088,0.0783334042546878,99999.93177780235
-38.11536437624976,757757.4792703938,692206.121146132,232908.86714420668,0.0631164999218373,16375.43740380926,27540.400355487203,2087.9015560439275,3771.952295883392,2581.021158599243,536,883613.3973120432,604917.2817461845,0.107596396386242,99999.99999991208
-39.17217997295837,792252.5894091348,679546.6612743118,260356.97461787888,0.0801347982107094,15904.218409751473,28345.63154780341,4060.4212814332254,3712.525605277196,2551.1173552276755,537,3991261.697176482,310807.00101687136,0.0022374298586704,99999.99999982114
-39.44344523441045,809046.6918563539,757473.2998568405,250838.68148599577,0.0744331625452339,15639.617317809656,28784.02813074157,1639.5210889611578,3641.073449306854,2614.060824464956,538,972640.5345741502,413238.2971847007,0.057079631251676,99999.99999999913
-33.03655459489194,774071.8108420742,718875.0505132445,248589.33936961897,0.0869593929121333,16261.371340220932,27528.690749723784,1946.1906074037624,3629.464429686766,2384.637807613616,539,3999999.999998208,91809.9279659328,0.0009399940491681,8158.584418048585
-33.00573879002529,769784.3911687009,728765.5911496766,248524.07889521887,0.085952981801986,16320.776848949365,27422.84951200274,1435.9162407753577,3607.018299736946,2401.9415895322472,540,2599070.084762562,95680.51126585437,0.0020442123962552,6080.389733527913
-34.12016239154238,781376.7202555625,747891.7361626377,249879.976105792,0.0819103939250496,16140.8714388051,27764.143214816955,1160.7053206283229,3661.3361721223896,2489.2454010699307,541,1825681.823879743,101327.49973916115,0.0034584794379897,4865.173513100454
-33.24705103920381,760932.271537777,723124.7904163583,257789.924587281,0.0912619550301288,16473.3379328037,27142.509189156888,1324.8822697972255,3704.406632973183,2424.7280244141907,542,3711101.625902963,95234.30383838614,0.0009675199832618,9076.650922537228
-36.78660169055311,796748.7815717595,696969.0009686091,268765.6330281536,0.0990531916457701,15970.369110175174,27952.42705176757,3476.684087975048,3359.1371697800496,2420.8333820802723,543,796764.9348365313,94338.19615027048,0.0105136516874178,99999.99999214178
-38.3366515361842,734096.1186836637,704350.5537320444,233702.74939284724,0.0792226300496693,16824.43443563638,26596.16177927097,1042.8008360510755,3407.839019588775,2325.872360571113,544,1083661.1268514558,254639.75897946957,0.0228423944345488,99999.99999999968
-37.35743093786779,809964.9822085398,705635.2388383407,230970.66942924104,0.0772765870642279,15676.283670572462,28638.06049975463,3720.6640170208593,3596.2773673381525,2332.7281123853,545,3315340.3523308043,138479.929692309,0.0018555165933531,99999.99999999984
-38.677748774370585,810238.306062204,795998.9630767435,240682.2563466623,0.0768519300085296,15655.759257732132,28690.60726967368,455.9236595123869,3607.455185937908,2491.016480953041,546,1078307.5115187175,281105.88203448826,0.0269640514904693,99999.99999999984
-40.22526438546336,785261.2312594693,657595.2315586905,259134.9075098166,0.0881352038661003,16081.785059433843,27905.408981468063,4602.311225102085,3245.4464541568245,2420.8841614416506,547,1115905.613986696,171551.35784414856,0.0142286649223962,99999.99999999984
-36.82757803855432,777956.2437434258,691343.8570744463,244112.48062625885,0.0829576293725264,16174.343589487667,27742.61118040914,3125.4067733837437,3625.261557432166,2372.546643234843,548,2787840.726437147,170988.381110133,0.0024185912977603,99999.99995872336
-36.487990880179055,769042.4271732199,717386.0469111525,254041.21816258045,0.099324040968635,16398.697562740224,27174.341406575903,1773.4308793931643,3257.9148998911346,2287.277336134004,549,776733.4213933762,102293.98585740144,0.0135959539999577,99999.84847517894
-33.870647581551424,753852.3723308557,704692.9854466917,247520.5322633665,0.0875203425505034,16574.011523870362,26959.02979967425,1759.5415123225669,3606.376417695016,2356.894502161898,550,3999999.9999996577,91714.75788219526,0.0008976904517162,9375.262795781742
-32.77576911649838,770987.3933331491,732738.0608968732,249062.87167775512,0.0865948508982689,16305.160112480078,27448.31850529114,1335.170781637177,3658.7787514473575,2401.263791712556,551,3723613.252194517,94896.99264684838,0.001096214198292,6900.242121252852
-34.638117356562056,761844.0017103174,713875.1520809167,244357.7743159936,0.080989497643716,16420.25876966805,27283.12839300866,1709.864102739902,3511.650012873083,2416.609507743572,552,1961332.684916742,122869.70498991697,0.0041634588527476,99989.79878251773
-35.916785467251366,795586.340671884,708219.3953333134,240834.2975297612,0.0804520763218536,15901.36444203805,28244.18675402345,3109.853381590249,3606.9748085164906,2388.6302005834737,553,3999990.6398812407,135938.64048038723,0.0013543338955617,99970.4418354956
-41.56868397847988,819973.6969899058,730600.2605831419,227223.36696128003,0.0676558442705238,15453.464031089392,29150.657187604083,3054.372899359338,3248.875302712793,2466.6598889292445,554,1307456.5585985023,217424.1859954928,0.021403880423096,99999.99997036702
-37.10342797076719,763290.3740070871,715784.1331118398,224118.7422836359,0.0603041832753971,16271.58184968562,27741.59389888624,1696.5723378512048,3920.2954299230296,2564.291832186985,555,1792347.5079381417,515689.46780274855,0.0123269463012825,99999.99999993463
-35.526112982700695,788568.0281894188,746777.1565690441,254440.63098615964,0.0901052539600058,16049.795026564429,27859.369126166966,1414.702004266648,3337.3614108626884,2413.347176486211,556,1052671.9920431422,111459.9396231306,0.0109486792891073,99999.99999999984
-35.044932989702176,788817.3513150216,711524.7269322837,265571.61430597777,0.0922193955051115,16052.74210345871,27904.698538772496,2713.7266239581,3745.9031854252808,2479.2316882197997,557,2615006.292095518,102864.22924951105,0.0014687019259781,17855.52128186965
-37.857447219885415,790526.9509439205,658525.5606003646,249334.1949841329,0.0948598046324693,16060.70203341915,27800.89628946232,4756.38698836819,3230.613543163396,2257.738294627596,558,851712.2505817644,90000.00003316576,0.009768459508065,99999.9999990605
-35.91722800961628,752827.0432538883,740260.2133368307,237972.6875131008,0.0682722294244555,16473.486151175486,27323.673963684727,419.92055117819376,3721.252735776354,2578.0856264540785,559,1025346.7401948546,424255.4639737009,0.0423687959896293,98484.16801848236
-38.03777753555664,784988.2953550239,734796.672463004,259744.24626065564,0.0791039640975212,16022.832612487467,28082.96508148365,1582.5538223601548,3752.210210321002,2613.031286651539,560,901305.7825529577,507155.3342790175,0.0760935952972257,99999.9693347948
-32.78718548247481,773478.1573841578,756271.7574692947,248628.1651621076,0.0859212410830415,16263.696912691415,27520.519336810263,588.618122031952,3710.4680167768406,2417.773715174837,561,3981173.389313241,98203.87301785988,0.0010354959044288,5919.484956259697
-34.538780824123286,767083.8801269253,738614.3262760337,234852.2356592669,0.0707329143861564,16280.75100353782,27659.02101502252,990.187305535077,3640.672758398492,2499.9123491319046,562,1589178.958132872,256877.61954083212,0.0114486958381463,99999.99999989344
-36.79428822282883,774049.7325595849,726936.3535063679,225270.67568161295,0.0593872841530507,16105.25983307015,28054.15462136618,1630.740102449403,3830.591278519573,2604.6195396740463,563,1241164.0831210087,471702.82536360313,0.0290221837585941,99999.99999919036
-34.18186446554225,797722.483644363,701908.9094256439,248564.0775542701,0.0850720133740545,15890.134456800495,28192.97708784705,3406.0490828716665,3528.8666987436327,2396.027547888046,564,3469047.466873744,90001.25114292503,0.001266628810389,8603.453663048218
-44.453840043233946,778743.8983304626,616891.7418294253,213188.89510645324,0.0844626483630944,16225.231766903722,27549.301249211934,6143.462016280117,3332.0725445002945,1966.419403038304,565,1126185.701974726,90000.87419590323,0.0045557199813603,99999.70406343396
-40.826343328496,779494.4988503413,644046.2946593314,252388.4610233135,0.0712252884571867,16079.006517748508,28038.784763414,4736.8485190294,3739.1183922740825,2557.9254978424483,566,977936.477236127,644046.2946593303,0.0564859873793464,99999.99999999968
-38.72035490288992,746955.4500499269,680293.6253666471,239497.0683971708,0.0690141924080642,16563.632584359024,27173.041781856784,2449.9292214721,3750.268227548204,2521.9495874048503,567,2079516.5035630767,393630.93552386673,0.0075862108451437,99999.6875415125
-36.84315357486759,781797.1410114863,653888.4209330218,256564.03671027976,0.0946119679373966,16178.93967946785,27622.443252800804,4646.159992860425,3321.9846923391865,2321.9122568807647,568,1060135.0780312305,90001.1101931996,0.0066441594878784,99999.78676068988
-34.8307170616034,796471.6037277567,760042.3795430433,272501.100421865,0.0885422978585395,15902.795085948725,28177.41110963909,1230.5720232868755,3668.0664103224417,2608.3724193814205,569,2123944.942063546,108101.94400306745,0.0031139271629095,7924.523119087129
-38.58467842890921,792097.8533892126,683903.3541657198,267495.0553824984,0.0828562058863566,15946.420622223204,28216.10814737119,3910.892139605305,3693.736915120743,2584.4606346681467,570,3963091.316161676,220574.86983883887,0.0015019645349159,99999.9998271724
-36.82898290638152,802040.0295908322,756777.9973045728,215565.44407012203,0.0635642376679712,15716.449504672646,28716.69795573068,1559.9243690467858,3565.056393790256,2434.915078402186,571,2378648.050964959,207129.6931103323,0.0063678070425083,99999.9834636975
-34.654645500824884,751003.6623276995,689035.0205449532,253229.62568553697,0.0907126371453643,16623.33465265431,26865.382728550136,2234.450999476098,3565.483315650572,2363.114834066988,572,3999999.99999916,90000.00056764575,0.0008696799227291,11467.78764290848
-32.84430402309485,769540.3966057565,729068.0587293686,253383.8951071504,0.0886790004786233,16330.920056138715,27392.28056754539,1413.4989550208454,3653.756467187404,2414.5111386295043,573,3999999.9739551535,92230.89996531284,0.00093549721588,5866.390549990967
-38.93645532892768,781472.7599586896,678323.7691003736,241316.4867052946,0.0687088867175726,16029.572591565486,28162.857217792294,3783.324506241944,3850.440457384221,2543.0648658940977,574,3999562.803486933,523321.59886782325,0.002608097896142,99999.99999904045
-38.80789473986662,790348.0469462906,675037.6795596378,322206.2820961277,0.1164288490247436,16074.966176465949,27767.088302888904,3977.469910784044,3246.509523497336,2663.911018726328,575,790348.4473441178,90742.95875615548,0.0108351954488624,99999.99999890188
-35.730764639970474,783895.7821901153,735015.3859496178,238190.1140509203,0.0709029464357274,16007.030417986096,28176.18272642864,1715.1354434462246,3881.7450986100102,2530.5093361252448,576,3999791.174832138,333309.53925133555,0.002431496136003,99999.99999999984
-35.58697479714476,799190.175795785,668222.9092970315,250567.58565440823,0.0858711154267469,15867.449446363162,28234.252802190997,4772.6306814543095,3425.6876871522186,2379.197625664934,577,3781882.9999787128,90000.00000000013,0.0011239987373102,23915.51947146097
-35.53228868729725,788776.0681644694,734942.203113515,239253.97795039837,0.0697559563216281,15936.203082652786,28304.610034774483,1888.225630853385,3776.979379453489,2560.805776086045,578,2685749.350823939,278204.3882692099,0.0046076579077512,99999.99995537136
-40.42304037213805,761800.2264564063,658614.0311085538,211847.43271442183,0.0481449613022293,16244.801435797815,27882.638489121982,3921.042449572174,3795.6310167619463,2623.7058049709804,579,2182174.1127833943,658614.0311084777,0.0105833906187524,99999.99999999968
-37.34906186402173,799801.8457913627,723583.1819572113,219359.8655950769,0.0656625941881673,15763.783525851804,28627.26364949851,2685.1082058690504,3675.073481027839,2421.634924748756,580,1919331.4494672832,267485.872579327,0.0087545129307213,99999.84660746052
-37.61219098497922,801273.9516111559,729976.4206712327,247602.12759754783,0.0724525567391732,15756.093295768003,28599.787021962064,2449.801951104977,3665.636910594149,2593.1584178563,581,1283869.707588709,316445.4495273676,0.0194114385931164,99561.01974360782
-37.91306901873995,734515.0720361565,703310.3696672213,224889.75541932523,0.0594552348255431,16708.10752842592,26943.7569771478,1109.533346615201,3789.159866094321,2575.330958641262,582,1241847.019207767,479418.02064181794,0.0277852364269439,99999.847560442
-33.803017039795094,763543.7287890211,703659.4850938658,246047.5416695869,0.0862269904907299,16420.285596639107,27236.09861179721,2139.363047179137,3522.816233854796,2357.946571516378,583,2283027.0155000524,90957.32263098063,0.0023991241755189,6964.140590266223
-33.60721414770416,756085.5807888067,728813.0149309286,252758.5053231946,0.0882267055477133,16537.31269094144,27017.662504786324,952.0039000820096,3563.149894036919,2413.783293502175,584,1715746.347244413,98578.71924653818,0.0039270020404909,6750.358035181195
-32.86882010768411,773278.7031825051,726839.2106587897,248345.08227304128,0.0866292605876895,16271.354955842866,27510.054145455768,1628.0264272634995,3641.2326335016137,2389.910885002476,585,3999894.134434783,92744.31281502495,0.0009673146380717,7662.482391585999
-43.50940657796972,787022.0365031591,600288.6319718289,238224.5844789092,0.0625053171990233,15923.433878798844,28407.84294562376,7221.63870938937,3563.485331064758,2487.6104684537,586,2666796.66404188,600288.6319718278,0.0059240336838823,99999.99999972824
-34.67037604729042,776969.698836237,753758.0557295335,240506.99851641228,0.071303735216906,16116.921471734946,27978.20889459839,802.6356106354035,3880.8104224078143,2560.478984314166,587,3982378.51740756,299831.68026133254,0.0024446028654004,99999.98618455636
-36.131615373299205,781777.7422610869,665124.6798364182,248022.6929041264,0.0861028293345083,16136.955796784578,27733.23398928034,4249.607100667161,3245.5838510121957,2345.243411079617,588,1540210.2206116556,90000.00004845162,0.0051532846462006,18084.552738066934
-40.3105544138365,808875.8279695255,678443.1618728526,238432.43201680115,0.0665756629576042,15598.601959684009,28971.302681565856,4746.265631518483,3667.736041856545,2549.367291373065,589,3999999.999452029,321837.7090127466,0.0028208732270197,99988.47940289152
-41.44265663448533,813320.9626641239,661475.5649225669,270167.99637817586,0.0804832233796862,15593.354598122807,28862.63431642096,5535.901151120851,3713.280840968897,2603.262544147498,590,3999999.9452878535,339276.3509015236,0.001846750607069,99999.99910645984
-38.30897656963428,754013.9301074741,701114.1709746063,262076.78823259167,0.0749587476305145,16472.128497563677,27332.12536809635,1803.8075664692087,3609.084214452803,2657.2595753967644,591,984327.6207421976,418349.1863755532,0.0464093778017418,99999.9999999954
-43.4843757148866,804710.4397496898,637379.2513160892,192108.12901309849,0.0354914313808762,15522.012918477614,29320.687642128127,6370.017882305827,3691.658187761652,2717.9107730226874,592,2018807.7084902185,637379.2513124661,0.015463184618136,99999.99999998404
-41.130155694839445,775170.3036749506,628827.2947921704,212667.9499664078,0.0502153895845267,16055.148632254482,28217.25375777332,5365.711654423478,3661.50395781539,2538.895298460682,593,1135287.3360925545,628827.2852734078,0.0458750502590467,99999.93133045136
-33.36596072740734,793810.7415556842,761059.8940357855,244457.6473651595,0.083607071882458,15946.883875573316,28092.665969406626,1116.1197986559878,3706.230895603492,2410.303115956425,594,3999999.999989242,97974.27555674144,0.0010639004572231,6290.841725816956
-33.249840956731475,783311.7279056355,757077.1795133285,240617.66847121075,0.0820153924212883,16103.987947118529,27813.223432238094,898.9033345071323,3635.59987452808,2389.147836471234,595,2392404.1931250454,99244.32825554984,0.0025631808347833,4980.361422201026
-33.54177017956867,791179.9505275493,727548.3547854841,246739.25637042944,0.08473789082497,15991.508558684627,28014.986234454187,2221.932548249216,3603.331619960897,2402.2701077201245,596,2642965.2075016247,94171.56922269944,0.0019878609321059,6565.634986069936
-47.27993400742989,819003.6591461655,583027.2379428322,261872.55624870412,0.0793568398650179,15505.863619125032,29012.9924549081,9042.63534837496,3498.645760200864,2432.413583958404,597,3999999.996936068,583027.1980239594,0.0019484229375114,99999.99999999948
-39.79634643875605,778884.6370906199,652441.8729525242,239417.95373858715,0.061049675980148,16038.96710593405,28189.016557669773,4704.170090741765,3781.861878977573,2607.20532510725,598,1746117.8561789112,652441.8729496071,0.0133872846499089,99999.99999990837
-35.35734621159614,805556.0601748322,683733.2351416944,244997.9607112436,0.0835169792889802,15765.867113598397,28412.57582145965,4382.780330098985,3433.4392033285903,2368.1873970008323,599,2572411.9168868256,90280.18833313209,0.0021728692538843,13751.626374943802
-42.6290767692075,710536.9794414295,660034.5402762571,224863.313677417,0.059045754407536,17080.174992935197,26222.72726831116,1587.5384216785374,3763.827086895667,2544.620209914182,601,818916.0208852042,660034.5402762524,0.1412148007440216,99999.99999982592
-43.61742271087316,794449.7763015525,628819.9093496624,189157.4412238396,0.0338366302755501,15677.957411954983,29024.87430609505,6259.622905245277,3647.415624735745,2721.487615775849,602,1395584.5292596784,628819.9093496613,0.0335590414501781,99999.9999999986
-39.66839261182382,802238.8026090094,707574.1409771807,230983.41236316363,0.059804567672751,15676.394469573832,28839.230764854696,3200.9280279813515,3708.6203045677225,2641.0422216352445,603,1064259.4244600646,483322.90429409005,0.0520195986236977,99989.2017208629
-38.86246834222692,739001.8204412521,700746.4205188493,215438.0870056492,0.0633535695055702,16665.075490546787,26962.87311176232,1361.9832899352482,3826.892897988914,2391.3572179643184,604,1234343.3529299544,500370.5999311343,0.0250761757904513,99999.99999996484
-33.26191938425835,773221.1219943591,763016.5601375237,247537.80973248492,0.0846362146287981,16262.083676315387,27525.4340188292,346.79611249736234,3681.037368458348,2426.8618230154125,605,2963892.647300596,100248.5201258854,0.0017928066574544,5365.587426315931
-33.200494702949825,776225.9031610278,713015.7218067042,253865.7295816144,0.088453072497435,16230.22609169644,27582.82664637604,2233.1692822143464,3619.286971114384,2413.204685630709,606,3999996.112965616,90830.0118406641,0.0009167057627803,8576.104367177171
-33.25471000014073,769317.212581377,725642.9986900744,246930.56257963288,0.0856822128118643,16329.931442825986,27400.83453604408,1533.1425066001557,3574.661907657281,2387.063265856588,607,2082387.3090970544,95208.21514130276,0.0028790710578647,5992.6520919632185
-40.18513423009425,788149.9537296289,714879.8621550739,225632.14617866735,0.0693111494181896,15944.010408872988,28218.27669660548,2530.756288937748,3953.0698995360217,2403.025484950328,608,1155473.1161577406,603564.2022455637,0.0281502921387184,99999.99999551366
-42.46277976302757,802158.4840679618,623130.5459511254,227597.5555083952,0.0555712186703849,15654.209575624827,28908.0096577725,6531.696980405595,3639.954934335204,2558.4350206790104,609,1175951.3797979148,623130.5459511243,0.0421318225900146,99999.99999863132
-40.26739670738939,781473.273546984,646652.6828862199,231810.7455310051,0.0638213775336396,16017.547593362204,28199.7000291206,5028.194016171259,3763.354379891682,2494.1119182740395,610,1861242.3210491124,646652.6828862176,0.0110047436946361,99999.99999882656
-43.719871381825,784859.6552905967,600163.0016049405,210137.6819049174,0.0514924188461706,15909.47693063551,28476.215048822916,7076.042386254343,3544.2803453909573,2441.7642765207547,611,1414451.4351245866,600163.0016049395,0.0252306799434107,99999.99999999984
-43.58783219589464,808634.7311252895,619963.8104792525,231375.8290630504,0.0693613974813688,15636.055008487634,28826.276318564385,7160.85723547115,3660.6421053941062,2377.302951896771,612,2941218.512934993,619963.810479192,0.0039595643069437,99999.99999999897
-34.0976629610301,739885.633880103,729346.7499844645,250873.34592475285,0.0887507680728794,16785.138950120898,26562.64901217057,368.6647872540606,3632.200957515951,2393.4617714812803,613,3134898.408008296,94517.0627214246,0.0014547397154538,5402.14710736333
-40.64958044375808,791118.0984570284,645624.4287310045,212740.99527141172,0.049359116078547,15805.843912500892,28673.16882575024,5359.519626959455,3735.8742292027496,2591.6294040864486,614,1288968.4215561976,645624.4287310033,0.0328184918338574,99991.26438008678
-38.26258722068066,732712.1586931852,707014.9879676142,224927.5521843038,0.0549722593620543,16712.78336873286,26971.04583322886,911.394966037688,3777.036134408679,2671.230020532137,615,1226259.3954874866,481258.3983827177,0.0313159626181339,99999.99999996484
-33.1750773907354,766071.1781644274,744516.227661004,252458.34236289552,0.0870096823156278,16379.69932659496,27313.260904896422,742.6858392426551,3609.7164334514096,2439.45991511642,616,2000697.4921075115,98308.92800107184,0.0031878895043978,4672.930086326399
-35.23682292579809,773186.8462647967,673473.148786001,256831.77804143104,0.0906634565853944,16287.746092025642,27460.500767527068,3605.789976945452,3409.607383250551,2384.2741066296253,617,1487297.1713201215,90000.00000015473,0.0043210516281215,19317.690636393163
-33.6206690125467,787245.8739876116,723405.9124427425,246030.41701210983,0.0860808888157278,16053.548484756036,27917.773759486,2236.0402092468985,3646.0561220744767,2373.135215482353,618,3999999.168530294,104817.19570798104,0.0010591549624335,15160.241452366943
-36.698680102989314,790703.6852780337,647418.2817814709,253145.0161880136,0.0874802396500536,16002.360862517982,27992.61292115576,5269.293029429383,3273.4827800301678,2363.1961425046006,619,1904743.5698411888,90000.00000000045,0.0035650416984384,85273.79621942059
-33.962490289209505,781667.3269916814,756494.6387615852,250021.57206223856,0.0830427426283392,16118.093330603466,27829.82754219003,857.3761479967712,3618.455234555791,2472.294699196505,620,1790471.178444503,139438.3797573705,0.0052941752536317,75949.70175258847
-36.180042146287406,740411.7554951392,719493.4575781146,244113.251265972,0.0793962543150333,16726.552279058018,26785.672886447057,728.5382690937024,3500.692465293944,2443.493674491572,621,1169537.757670933,249037.93762925096,0.0183470592933292,99636.5072481022
-36.05505455200808,791420.8041495925,736062.0164152535,237883.44454576235,0.0740934657869364,15932.785219489437,28250.65101954545,1907.2212783498824,3531.1040569865354,2475.013124087708,623,1292839.7651444762,237035.63665026563,0.0158839011258793,99999.99999999984
-34.996781922144564,788228.5319698021,762243.4247928225,252426.95080758937,0.0829625899615244,16014.67112963659,28038.73199963626,872.1472142727619,3564.948951766843,2504.120117416455,624,1303968.0224002,185469.632043331,0.0116707982161753,99999.99999924222
-41.79419362661778,770603.4453573461,650878.0731699539,270380.1810877386,0.0947788777070797,16334.40589193488,27432.24234614376,4389.237355516467,3700.4273357224506,2443.6471643698883,625,1757282.3029601742,246330.5973461884,0.0032123642485282,99999.99999999984
-38.02040224483732,776646.7268822215,686772.9131534878,237026.56306108853,0.0801869864110181,16175.628425946894,27756.09771996754,3239.602073876425,3592.360272783594,2319.74636287796,626,2246814.38433678,206410.17592160316,0.0043438494996437,99999.99999999984
-33.66971888736607,785218.4313597126,713768.1722050722,252126.10556493732,0.0869394950564156,16086.247913425885,27841.317761083767,2515.737173382719,3544.760460092436,2415.285748623476,627,2272432.234993301,93091.20978743954,0.0025139991854761,7355.2542861558195
-33.04563017367148,764437.9130187716,721197.1744209701,252676.9419953508,0.089428775634272,16413.121633974137,27246.29504938018,1519.530055202023,3648.7739959038554,2394.758049763557,628,3999999.999997455,92368.73356441269,0.0009132198093517,7228.671431872925
-37.32655763080086,803586.5826148863,733894.0234518121,217048.077213428,0.065345795685818,15699.033731440964,28740.74753526029,2455.460946295177,3767.343836023893,2405.692098035581,629,3999997.424530836,268840.6995368189,0.0024913749208719,99999.99999999984
-47.62008175417115,799036.4726023737,591744.1940924912,332678.8520371713,0.1042300049685532,15860.47954811706,28307.322550683748,7714.46389800874,3541.5082695594706,2674.573235928181,630,3999999.590702776,591744.1940912256,0.0012548035119198,70638.58554349803
-41.50339765082592,835303.809577814,634156.0090918263,238145.8843518207,0.0850146537611356,15329.292529145803,29109.51727895197,7361.282995629488,3138.915723966675,2240.360870711753,631,1227415.109358268,90006.60504573114,0.007206283196615,99999.9999910916
-40.58555798704457,830995.0541939699,628311.2416982017,233218.70597899525,0.080851706550939,15371.841538114117,29080.231431155426,7531.647204984818,3213.719031622111,2235.713249787989,632,2092333.2347114843,90018.54023548386,0.0031727047731857,99999.74145189862
-39.10666482492719,774812.3298883945,670216.1873999519,228029.58379872705,0.0591733982521168,16093.811796209146,28092.62718958465,3895.0424736263753,3840.5108036044576,2569.5552336399123,633,2645197.27171806,624954.0446155224,0.0062668676801213,99999.99999999984
-33.93083598890256,774210.0452513021,727948.4041400478,253875.2537969609,0.0891454065780691,16267.889605456272,27492.670257602207,1607.3270946908997,3513.983257848565,2413.164439979161,634,1339075.0815525474,98804.06176479124,0.0057396591116369,6686.355802991454
-37.01514870492203,798445.9720514439,710214.1724238809,230728.17723162047,0.0733467233844792,15836.6903805053,28405.783600590174,3157.766357891956,3638.467802039427,2395.375340702575,635,2952600.0527877286,170799.9935682702,0.0026117994741002,99999.99999999984
-36.99079874700419,799762.2349837676,708290.9929519953,246826.25182803292,0.080290531852011,15827.907211885426,28378.48474521513,3222.6387900659274,3493.7650076046034,2450.965122246105,636,1524906.508843404,176125.53101126166,0.0084602797755791,99999.9999056188
-38.61838862355184,784175.0681182503,688560.2033665698,236740.34514991724,0.0763933339204672,16069.346314958771,27980.83145008541,3428.291696735356,3350.0065703969626,2394.134568353737,637,1183519.0641526163,193942.0820835987,0.0152858776117509,99999.99999999984
