ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD,T_pHN,p_HN
-180.67102142101143,781999.3940948487,723223.5895297469,126002.56266680578,85048.29904223568,16110.296009552914,27118.080332148595,2188.444783718917,3785.875880847412,2861.851726140636,557.9762985683222,221.8060799665404,1700.2052093429709,1.1223778385059278e-05,256616.3710863008,0.101577345804041
-251.53501497472607,710461.68354777,657969.6922821025,124472.343049981,82454.75851411199,17329.329796747505,24790.0738819392,1933.578383926004,3699.141510412458,2852.222282314592,536.6847794945268,124.43265758537504,1449.331414495165,1.2108296137870233e-05,297817.5877659496,0.1394658978154176
-143.9166504740507,783480.5537456779,727593.0763857353,125813.3140880146,88772.97153048612,16119.060045719238,28574.38726692934,2077.8182577514376,3677.6444806932113,2967.921254407837,488.9253682393812,440.59154839583744,1530.1139148846514,2.0446173444463677e-05,287716.8702674536,0.0991968887392757
-177.73949148840512,781753.382357139,724671.5742065113,126009.4600258226,83272.10468466794,16325.825774894574,28291.48400748022,2162.6792138280694,3925.584774221655,3003.8909153610102,603.9112537675427,138.0466452462284,1572.8528049406025,1.911948428361153e-05,220105.0330482113,0.0674668810859779
-204.385765160412,751216.1450449737,730939.5852979736,117668.07552004293,81843.07649259473,16659.082316975673,26863.606264554,740.5077213284076,3720.313342658641,2716.0911055512497,190.45346993174263,83.45095428608008,1433.0933869549742,4.20252463049025e-05,206801.25228574965,0.0793199672861033
-229.6560894767113,751262.3551075779,712789.0239398269,139174.86115461605,103424.6653232656,16910.649663372104,26914.091866221024,1586.6514778963608,3716.4416867419577,2705.6527751828903,1195.8912745416674,1246.594171216895,2430.551957207379,8.504961020837662e-06,224975.6255887946,0.06800330187855
-158.33201236007494,734046.2463681425,680457.2461478263,122178.16162964865,89032.69233972114,16717.675485105534,26180.96049167578,2145.3296297249635,3587.8521777832725,2738.6751269662063,431.52093395342,470.3393153175279,1932.2745696150623,2.533149322224489e-05,228151.7028083591,0.0814637230176726
-145.1443845711104,749953.0209139419,697024.2649039213,119619.5208712934,83859.86689690783,16638.91673005858,27518.124057659057,1983.187064933112,3830.333140589464,2787.3523736319694,275.34272439015086,159.6989578180056,1096.0427490449165,2.163117094150559e-05,246407.9974219292,0.0975722831516361
-191.6812306034402,792375.3361824384,741473.4206723681,122908.36479259224,87679.26583618815,15855.63295060405,27786.27729969329,1802.561291504626,3525.674346287033,2889.7016739614064,323.6224725734602,305.8035195409305,1589.4267603079982,3.3906560363653466e-05,279196.64077772456,0.107830501862741
-165.2516809453881,761685.0187839835,703774.0672532828,126510.93060716835,87394.3820397862,16507.62009976199,27242.329101085204,2325.987440851236,3494.450987179855,2927.969080133946,465.590663408238,281.3127701965809,1562.730827966009,2.044876434783263e-05,234278.5247880364,0.0769292487615882
-228.37776488553743,728127.9956572093,673941.8547530136,123343.11261454252,88716.41410705622,16998.541573729755,26031.935145300395,2214.5642304103217,3552.5388953017336,2941.337515103547,350.2634280815848,398.3781157719557,1878.377177431509,3.0989671946491413e-05,284172.72224901454,0.0900925730619213
-229.25957769035628,727530.3486521775,677891.7018069425,123766.73485953508,86640.60744176846,16925.852843432556,25002.555410946825,2063.1336941802683,3291.089749363348,2806.8190269872835,412.3183381037034,307.69902259756134,1459.785347547589,2.377814559648187e-05,257566.986370197,0.0926065123698947
-141.12156527101982,761531.6060494747,707811.4532431975,129750.39095483364,85040.08178400969,16375.99637773342,27192.302077007043,1972.855365434422,3856.786195035183,3102.0088340026814,830.8479392833715,213.5002491365588,1604.6972868594169,1.2080988523736616e-05,288047.39712342183,0.0850258845983115
-256.59532721218955,712380.2068908137,677964.0555222542,146001.7556334176,103862.33968351304,17290.535874303994,26297.349845196688,1319.1398882235806,3458.307987658102,2885.1725814087627,1323.0196695705272,1210.2747414614796,2187.957530294814,7.8629990499086e-06,336772.39620273194,0.1116823846665048
